Date,JAPAN EQUAL WEIGHTED
2010-05-05,1743.7830913643281
2010-05-06,1709.5532721808656
2010-05-07,1708.771280387706
2010-05-10,1691.9228632881227
2010-05-11,1680.3228386030362
2010-05-12,1673.7370614713282
2010-05-13,1712.8054348086077
2010-05-14,1704.6943185947382
2010-05-17,1662.1836394184813
2010-05-18,1644.6589191137978
2010-05-19,1659.608812106087
2010-05-20,1670.9191121952915
2010-05-21,1627.9978040740907
2010-05-24,1618.6741419378482
2010-05-25,1591.206728634512
2010-05-26,1575.713996280434
2010-05-27,1591.7967578839077
2010-05-28,1606.5731027589525
2010-05-31,1610.5703786682884
2010-06-01,1604.3268436609003
2010-06-02,1568.3991669628892
2010-06-03,1605.1133949216685
2010-06-04,1613.9480398835008
2010-06-07,1562.9314944634125
2010-06-08,1573.9138367639882
2010-06-09,1550.821428337104
2010-06-10,1569.7197235093647
2010-06-11,1584.6419133964048
2010-06-14,1607.138779674984
2010-06-15,1616.2481175366624
2010-06-16,1636.7211162682834
2010-06-17,1637.0612586398752
2010-06-18,1633.3030532718158
2010-06-21,1660.765439392201
2010-06-22,1655.0213077412977
2010-06-23,1637.66168675032
2010-06-24,1652.076814582406
2010-06-25,1629.2686248290283
2010-06-28,1618.8843005520307
2010-06-29,1614.99433458678
2010-06-30,1591.2969530490836
2010-07-01,1593.1015414906906
2010-07-02,1586.8549369642112
2010-07-05,1599.4647640376184
2010-07-06,1622.7966112010706
2010-07-07,1615.0972932400443
2010-07-08,1627.5007756972243
2010-07-09,1629.7625502910573
2010-07-12,1621.686235583634
2010-07-13,1621.8627521030512
2010-07-14,1645.5601619201623
2010-07-15,1641.1978052217878
2010-07-16,1628.10621857818
2010-07-19,1623.2223695233163
2010-07-20,1605.1113787344063
2010-07-21,1596.5268567227176
2010-07-22,1587.9536124561293
2010-07-23,1614.8977067460935
2010-07-26,1625.245456418454
2010-07-27,1610.7648839419267
2010-07-28,1651.9090002318223
2010-07-29,1652.7450508851473
2010-07-30,1633.237545246721
2010-08-02,1637.6825261997471
2010-08-03,1666.0803185110187
2010-08-04,1629.8834953391822
2010-08-05,1659.6239009223411
2010-08-06,1679.9082424437609
2010-08-09,1662.8762704465787
2010-08-10,1654.150266941712
2010-08-11,1624.4201455014884
2010-08-12,1598.6188461732002
2010-08-13,1599.2850789133508
2010-08-16,1612.9287694484133
2010-08-17,1603.8769843039454
2010-08-18,1622.2366938634495
2010-08-19,1644.5208623818478
2010-08-20,1600.9129657334445
2010-08-23,1601.6441682588463
2010-08-24,1609.4381003069318
2010-08-25,1579.4299268824282
2010-08-26,1587.3085007282905
2010-08-27,1598.4779032900767
2010-08-30,1622.5900593730753
2010-08-31,1586.4222921473897
2010-09-01,1593.7807954601594
2010-09-02,1617.879349272424
2010-09-03,1626.5263699269165
2010-09-06,1661.35347331497
2010-09-07,1661.1960616356853
2010-09-08,1628.2757415686372
2010-09-09,1644.685188352116
2010-09-10,1647.9707034789665
2010-09-13,1664.9380957839549
2010-09-14,1674.202462358
2010-09-15,1650.7919684578187
2010-09-16,1640.6488962354658
2010-09-17,1654.4213771993147
2010-09-20,1656.4471992938445
2010-09-21,1659.281262728955
2010-09-22,1671.0102818943892
2010-09-23,1674.677603825114
2010-09-24,1657.8399666619587
2010-09-27,1675.8096215343303
2010-09-28,1680.0566358549886
2010-09-29,1698.2153479168348
2010-09-30,1666.4066450736834
2010-10-01,1669.660464186723
2010-10-04,1652.198361267186
2010-10-05,1679.439801559044
2010-10-06,1712.8041133866232
2010-10-07,1729.993877075726
2010-10-08,1726.2344288208667
2010-10-11,1721.50213827582
2010-10-12,1691.1110657307083
2010-10-13,1690.2308928710208
2010-10-14,1726.0895851298203
2010-10-15,1705.957953271076
2010-10-18,1718.369817377413
2010-10-19,1712.3177814071735
2010-10-20,1710.5624983017753
2010-10-21,1696.9118734511342
2010-10-22,1701.3963132786564
2010-10-25,1710.058303251822
2010-10-26,1689.291023066027
2010-10-27,1683.817342082549
2010-10-28,1688.1130600331717
2010-10-29,1689.2373269279442
2010-11-01,1674.840906263605
2010-11-02,1671.0608533018665
2010-11-03,1658.642332036081
2010-11-04,1705.0022630067442
2010-11-05,1728.3114452469615
2010-11-08,1745.5632553062392
2010-11-09,1748.7885599011795
2010-11-10,1729.4267558200386
2010-11-11,1742.569240446254
2010-11-12,1727.5584619307483
2010-11-15,1723.7091781033175
2010-11-16,1706.0514284384305
2010-11-17,1714.0489785589646
2010-11-18,1740.5528927598043
2010-11-19,1745.6382962503565
2010-11-22,1762.258565652182
2010-11-23,1773.1983337489858
2010-11-24,1748.3246428840391
2010-11-25,1752.1370205553985
2010-11-26,1734.855528718
2010-11-29,1744.0432192715773
2010-11-30,1725.997944840759
2010-12-01,1725.5384204316836
2010-12-02,1755.2239707516542
2010-12-03,1787.7375359123066
2010-12-06,1794.448538141256
2010-12-07,1781.049334535873
2010-12-08,1773.4061699269448
2010-12-09,1785.4651510078036
2010-12-10,1779.5342450354285
2010-12-13,1807.9149901586222
2010-12-14,1822.3905795942824
2010-12-15,1810.9182884931147
2010-12-16,1806.3096497065253
2010-12-17,1809.0465505177253
2010-12-20,1810.1066320753064
2010-12-21,1824.7470254819673
2010-12-22,1828.477165876462
2010-12-23,1837.5034212254398
2010-12-24,1831.0825803756788
2010-12-27,1839.169098784658
2010-12-28,1854.8016405658748
2010-12-29,1868.4051309924462
2010-12-30,1854.8709365221791
2010-12-31,1869.5077332594233
2011-01-03,1856.0061779301739
2011-01-04,1877.5350968844175
2011-01-05,1848.6719417230645
2011-01-06,1876.455083472815
2011-01-07,1884.0167443676623
2011-01-10,1889.82458128514
2011-01-11,1872.8189558717713
2011-01-12,1877.1537525755607
2011-01-13,1902.4855516884218
2011-01-14,1886.065019711108
2011-01-17,1888.1543940403517
2011-01-18,1890.3181339018658
2011-01-19,1918.2993373748427
2011-01-20,1879.225893163185
2011-01-21,1858.1748519840132
2011-01-24,1873.4956933196304
2011-01-25,1898.7748356230413
2011-01-26,1889.0829096453583
2011-01-27,1886.4121224509825
2011-01-28,1879.5955103709466
2011-01-31,1869.3950209885595
2011-02-01,1885.5777391088957
2011-02-02,1912.5417335224918
2011-02-03,1904.3587338242914
2011-02-04,1919.4220533204923
2011-02-07,1921.1206727603687
2011-02-08,1937.6481916478058
2011-02-09,1917.2189318718692
2011-02-10,1906.1324931339434
2011-02-11,1901.5608838447386
2011-02-14,1920.5139278595502
2011-02-15,1916.4558857828056
2011-02-16,1923.246333822376
2011-02-17,1946.6752300358262
2011-02-18,1948.0880097086365
2011-02-21,1954.1556793690972
2011-02-22,1926.9461600868563
2011-02-23,1917.3275082428809
2011-02-24,1909.3066778131044
2011-02-25,1926.5386677443792
2011-02-28,1941.8885294664994
2011-03-01,1962.5244507584607
2011-03-02,1929.7697576030057
2011-03-03,1926.4898221111087
2011-03-04,1940.7091533847533
2011-03-07,1921.2354348019169
2011-03-08,1901.7983141845114
2011-03-09,1912.546802261627
2011-03-10,1879.2073137157583
2011-03-11,1877.0888196693295
2011-03-14,1752.7706772741856
2011-03-15,1586.6536146059968
2011-03-16,1711.6920280894124
2011-03-17,1739.2075009581106
2011-03-18,1730.6114246308111
2011-03-21,1730.8247511546485
2011-03-22,1808.873816793469
2011-03-23,1792.2380601703228
2011-03-24,1786.307227037444
2011-03-25,1784.5533613021662
2011-03-28,1770.8870922523492
2011-03-29,1763.8866696792704
2011-03-30,1786.5490013178
2011-03-31,1800.1052293833702
2011-04-01,1753.8392992647427
2011-04-04,1757.0405840139915
2011-04-05,1721.4571679327885
2011-04-06,1689.776437541401
2011-04-07,1695.17650402778
2011-04-08,1721.4065551141812
2011-04-11,1726.8411794902422
2011-04-12,1718.4477135121801
2011-04-13,1719.9397472854148
2011-04-14,1739.7695265204818
2011-04-15,1730.2473372177892
2011-04-18,1744.9744716639302
2011-04-19,1723.4507951451865
2011-04-20,1743.2293845478646
2011-04-21,1769.9013239423011
2011-04-22,1767.9721037241663
2011-04-25,1760.380239185949
2011-04-26,1752.696712884281
2011-04-27,1744.9558892965756
2011-04-28,1798.9505078403638
2011-04-29,1806.0452103608088
2011-05-02,1834.764264456183
2011-05-03,1839.9844002902366
2011-05-04,1844.2048096145647
2011-05-05,1859.7691787879812
2011-05-06,1830.4133677777097
2011-05-09,1819.0795304674014
2011-05-10,1826.9425834963479
2011-05-11,1818.9456712663348
2011-05-12,1809.1061666763683
2011-05-13,1788.4773537048986
2011-05-16,1764.3473998153709
2011-05-17,1748.0360153909298
2011-05-18,1769.554112798327
2011-05-19,1747.912859546979
2011-05-20,1746.4804399409088
2011-05-23,1722.7048629250423
2011-05-24,1717.2732154386338
2011-05-25,1714.0976993344304
2011-05-26,1747.8095565275885
2011-05-27,1751.3954173911063
2011-05-30,1752.4934436717876
2011-05-31,1778.3692049598853
2011-06-01,1785.156406394199
2011-06-02,1758.2086101776347
2011-06-03,1745.9911162084595
2011-06-06,1735.965672331092
2011-06-07,1747.77039930534
2011-06-08,1756.9355702792893
2011-06-09,1751.3974123304754
2011-06-10,1757.9236373169463
2011-06-13,1748.3315935190394
2011-06-14,1765.0701565193385
2011-06-15,1765.8526937519916
2011-06-16,1739.955102780782
2011-06-17,1739.4364339523977
2011-06-20,1743.3034642653245
2011-06-21,1764.9439568745615
2011-06-22,1796.0812818560034
2011-06-23,1774.585826566503
2011-06-24,1791.7689318023688
2011-06-27,1765.6112322157785
2011-06-28,1780.3322356474685
2011-06-29,1806.0782696743352
2011-06-30,1819.7051816436026
2011-07-01,1822.9110679796713
2011-07-04,1843.610013023201
2011-07-05,1841.0476370714664
2011-07-06,1861.181221936983
2011-07-07,1847.6977926957823
2011-07-08,1870.31087087004
2011-07-11,1869.209267680979
2011-07-12,1868.027454238672
2011-07-13,1885.8196685528303
2011-07-14,1872.541885716633
2011-07-15,1882.1861277385465
2011-07-18,1880.8776497378437
2011-07-19,1874.5995962240959
2011-07-20,1890.5940185271438
2011-07-21,1897.8649343328125
2011-07-22,1918.627745885784
2011-07-25,1904.403592627386
2011-07-26,1917.545615774724
2011-07-27,1904.0226461747543
2011-07-28,1883.4937838199094
2011-07-29,1886.4169193707892
2011-08-01,1925.9277428562075
2011-08-02,1896.2387512758314
2011-08-03,1865.0142384131502
2011-08-04,1815.6036553847193
2011-08-05,1773.2777904325246
2011-08-08,1749.901031820239
2011-08-09,1733.3898026771456
2011-08-10,1770.855181475534
2011-08-11,1756.2723740471085
2011-08-12,1749.7711022501667
2011-08-15,1770.5463576607929
2011-08-16,1774.2393254731958
2011-08-17,1775.091011769976
2011-08-18,1753.948928440488
2011-08-19,1723.902165596131
2011-08-22,1694.0227834573586
2011-08-23,1719.8609686349182
2011-08-24,1699.8860612794838
2011-08-25,1703.8589204606303
2011-08-26,1727.2191644576178
2011-08-29,1733.4020004498018
2011-08-30,1758.024744059333
2011-08-31,1770.5051573147764
2011-09-01,1774.6865941813578
2011-09-02,1759.1340245540302
2011-09-05,1724.4576891931974
2011-09-06,1686.902128564611
2011-09-07,1711.2909902826498
2011-09-08,1721.1489105003932
2011-09-09,1706.4897717137828
2011-09-12,1689.9383975108053
2011-09-13,1716.2170683019854
2011-09-14,1698.8808509557443
2011-09-15,1725.255159659406
2011-09-16,1756.3175948560195
2011-09-19,1767.1214593882141
2011-09-20,1734.4503526970404
2011-09-21,1742.6682463660484
2011-09-22,1719.6006552733372
2011-09-23,1720.7281143969103
2011-09-26,1685.763400883359
2011-09-27,1723.9906577077904
2011-09-28,1756.975061454698
2011-09-29,1770.4743190011714
2011-09-30,1764.3703029097596
2011-10-03,1742.9967154448557
2011-10-04,1720.2990430068414
2011-10-05,1693.6951053607481
2011-10-06,1723.4042493431657
2011-10-07,1731.3337001688308
2011-10-10,1732.0106193791144
2011-10-11,1760.5655194806698
2011-10-12,1740.5444295272541
2011-10-13,1763.8729142301383
2011-10-14,1726.4528849301219
2011-10-17,1769.1454575596197
2011-10-18,1743.9123687460594
2011-10-19,1747.1005164530582
2011-10-20,1731.532163271606
2011-10-21,1745.944790024732
2011-10-24,1772.1384315388482
2011-10-25,1760.5206340551742
2011-10-26,1753.9892265811934
2011-10-27,1790.9337835711478
2011-10-28,1805.1564108074347
2011-10-31,1739.091635183278
2011-11-01,1711.4464741369325
2011-11-02,1682.0893431478655
2011-11-03,1683.4914437801385
2011-11-04,1709.256182611352
2011-11-07,1707.5424384924488
2011-11-08,1688.2724575093048
2011-11-09,1713.344752316775
2011-11-10,1676.3983292950659
2011-11-11,1682.9540854649595
2011-11-14,1699.6360426550475
2011-11-15,1684.7544515737593
2011-11-16,1667.583900404037
2011-11-17,1675.096971062469
2011-11-18,1662.8416008887168
2011-11-21,1656.7499539511414
2011-11-22,1654.8681858057228
2011-11-23,1646.003774097309
2011-11-24,1625.8416912841274
2011-11-25,1615.2390288835873
2011-11-28,1623.8429127333072
2011-11-29,1661.0149957575995
2011-11-30,1664.4938880581944
2011-12-01,1688.357926989347
2011-12-02,1696.0410790159538
2011-12-05,1708.8284888153232
2011-12-06,1682.502088816295
2011-12-07,1710.3781441149276
2011-12-08,1706.0975550449468
2011-12-09,1687.2255560022538
2011-12-12,1706.3453411149937
2011-12-13,1691.0132229406938
2011-12-14,1676.4606294769496
2011-12-15,1650.6129706750967
2011-12-16,1655.9258870490123
2011-12-19,1633.6701166164407
2011-12-20,1647.2764306080992
2011-12-21,1658.5117675987913
2011-12-22,1648.306167422658
2011-12-23,1648.095116696996
2011-12-26,1655.6078346874
2011-12-27,1656.5849281408132
2011-12-28,1647.7516661367156
2011-12-29,1653.6462906854533
2011-12-30,1687.663517394038
2012-01-02,1687.663517394038
2012-01-03,1691.8414466227662
2012-01-04,1719.4475727565869
2012-01-05,1692.996289836019
2012-01-06,1674.2764371441247
2012-01-09,1680.0498041687597
2012-01-10,1685.6017863639865
2012-01-11,1687.657704701246
2012-01-12,1676.126790455859
2012-01-13,1686.980278442087
2012-01-16,1672.190722861452
2012-01-17,1685.812092765099
2012-01-18,1698.0844606318128
2012-01-19,1706.4523787498338
2012-01-20,1732.7148504559714
2012-01-23,1737.0900594439215
2012-01-24,1718.6324800120121
2012-01-25,1729.7376408375262
2012-01-26,1744.1063321858674
2012-01-27,1748.3085902268674
2012-01-30,1748.2978195444173
2012-01-31,1751.1199898001428
2012-02-01,1761.2200634485357
2012-02-02,1768.0263466258555
2012-02-03,1752.4897270897964
2012-02-06,1768.827192806078
2012-02-07,1767.8376211226253
2012-02-08,1784.734091336508
2012-02-09,1780.2748930299308
2012-02-10,1765.7080827149553
2012-02-13,1775.5567898236475
2012-02-14,1762.9674305918738
2012-02-15,1797.216247773588
2012-02-16,1779.7828523011065
2012-02-17,1789.0332113067009
2012-02-20,1804.510787893057
2012-02-21,1793.0159741099242
2012-02-22,1802.3036650897097
2012-02-23,1817.2257978599835
2012-02-24,1814.540246187739
2012-02-27,1820.8751758544859
2012-02-28,1827.065126343301
2012-02-29,1810.1798654432741
2012-03-01,1799.3476685549997
2012-03-02,1806.011494500837
2012-03-05,1796.4146080604246
2012-03-06,1804.475196183083
2012-03-07,1794.249776591056
2012-03-08,1808.8850576399957
2012-03-09,1813.1359133346816
2012-03-12,1809.2744109360417
2012-03-13,1796.2889018879664
2012-03-14,1793.099318221102
2012-03-15,1814.6894235024226
2012-03-16,1820.438058628919
2012-03-19,1820.3791192636752
2012-03-20,1813.3044022082408
2012-03-21,1798.154730681967
2012-03-22,1827.7105504747124
2012-03-23,1813.214784263234
2012-03-26,1800.2175361676086
2012-03-27,1834.5886770305315
2012-03-28,1842.5145779535205
2012-03-29,1850.0366060222955
2012-03-30,1842.7960436880755
2012-04-02,1846.5034918267622
2012-04-03,1833.0778082153095
2012-04-04,1794.5931558458667
2012-04-05,1790.3316448363466
2012-04-06,1778.0400558952151
2012-04-09,1775.1828066434678
2012-04-10,1783.72964788472
2012-04-11,1765.7758664719984
2012-04-12,1773.6343077801384
2012-04-13,1782.69237852715
2012-04-16,1774.026569528894
2012-04-17,1766.4979217231137
2012-04-18,1786.0335749488283
2012-04-19,1768.5635501430813
2012-04-20,1764.0908633279084
2012-04-23,1770.4221166348368
2012-04-24,1757.5327897382767
2012-04-25,1763.9714608558227
2012-04-26,1783.0505060329608
2012-04-27,1776.212777341653
2012-04-30,1789.6714626731293
2012-05-01,1756.9165808475152
2012-05-02,1763.2647056744972
2012-05-03,1758.8773836897387
2012-05-04,1769.8868815846417
2012-05-07,1723.4124234682286
2012-05-08,1735.1473627654634
2012-05-09,1713.609188970252
2012-05-10,1706.9261188447117
2012-05-11,1690.5478643450924
2012-05-14,1688.536165410954
2012-05-15,1662.0968688374082
2012-05-16,1636.5145260400473
2012-05-17,1668.4643871614676
2012-05-18,1626.9013114780323
2012-05-21,1624.0051757105807
2012-05-22,1627.6086900830148
2012-05-23,1612.9612030122628
2012-05-24,1611.353885139976
2012-05-25,1606.721872507351
2012-05-28,1602.1694771481789
2012-05-29,1615.449237499135
2012-05-30,1618.8942791412471
2012-05-31,1624.028385898392
2012-06-01,1601.4322857446712
2012-06-04,1570.8546783345562
2012-06-05,1595.4427384023384
2012-06-06,1608.3113720349986
2012-06-07,1623.267937094381
2012-06-08,1592.1107805813128
2012-06-11,1627.34320653841
2012-06-12,1611.8424034625868
2012-06-13,1619.5042458274072
2012-06-14,1620.2184243641238
2012-06-15,1633.9127641252398
2012-06-18,1661.1787060856116
2012-06-19,1649.6629733735924
2012-06-20,1671.03146038399
2012-06-21,1665.5191440202495
2012-06-22,1653.4242238577353
2012-06-25,1657.8179699819964
2012-06-26,1648.5859588226479
2012-06-27,1658.3746309355615
2012-06-28,1694.5365858326984
2012-06-29,1710.2332962428243
2012-07-02,1718.7044286591097
2012-07-03,1720.9738431331768
2012-07-04,1722.8051512247944
2012-07-05,1713.7166496398524
2012-07-06,1712.0272780866064
2012-07-09,1695.3951426219326
2012-07-10,1688.2107777494627
2012-07-11,1678.6664377513598
2012-07-12,1667.7417586768956
2012-07-13,1665.8630624072625
2012-07-16,1675.8066189138844
2012-07-17,1660.1667397603271
2012-07-18,1655.872890821484
2012-07-19,1674.690024684973
2012-07-20,1647.1354274516295
2012-07-23,1621.0443226219681
2012-07-24,1620.766185883838
2012-07-25,1592.5452742924276
2012-07-26,1610.8918728482076
2012-07-27,1627.7682920865946
2012-07-30,1647.2493251141407
2012-07-31,1661.6044484767576
2012-08-01,1638.9553434078582
2012-08-02,1643.7899479772746
2012-08-03,1614.8520408512636
2012-08-06,1647.1405709332334
2012-08-07,1659.5065658650535
2012-08-08,1675.8396743764094
2012-08-09,1682.9082055764798
2012-08-10,1681.5399273501257
2012-08-13,1677.9426351518732
2012-08-14,1677.2752838294189
2012-08-15,1669.4202000447756
2012-08-16,1683.5198662658106
2012-08-17,1693.7002388113563
2012-08-20,1696.579992982578
2012-08-21,1695.4384664076895
2012-08-22,1691.5583077724998
2012-08-23,1715.6652213932484
2012-08-24,1694.8521932482427
2012-08-27,1692.124414943984
2012-08-28,1675.4531531070752
2012-08-29,1679.7189099982531
2012-08-30,1668.0651096338393
2012-08-31,1646.533824204358
2012-09-03,1639.056309102271
2012-09-04,1633.0969651564485
2012-09-05,1613.9428707633099
2012-09-06,1597.6730077520406
2012-09-07,1654.8190326326721
2012-09-10,1650.7893846556312
2012-09-11,1648.3980061140232
2012-09-12,1671.0782069165373
2012-09-13,1689.7405463838986
2012-09-14,1696.6920318780938
2012-09-17,1686.143543701728
2012-09-18,1697.4929458336235
2012-09-19,1720.841960124587
2012-09-20,1694.704190660696
2012-09-21,1703.7141532626993
2012-09-24,1704.8218759111808
2012-09-25,1714.855720653173
2012-09-26,1700.1000060503768
2012-09-27,1707.3807879735984
2012-09-28,1687.4337969662058
2012-10-01,1670.5154110746819
2012-10-02,1667.9239942080578
2012-10-03,1648.212001576509
2012-10-04,1664.5425704188146
2012-10-05,1668.1814583352802
2012-10-08,1679.6000494331483
2012-10-09,1656.4054159665993
2012-10-10,1628.102762344016
2012-10-11,1618.6863985336975
2012-10-12,1637.2197976246403
2012-10-15,1639.7965980773542
2012-10-16,1658.9933739891915
2012-10-17,1678.623623605528
2012-10-18,1692.6734718639693
2012-10-19,1693.5678424065854
2012-10-22,1684.9124637456116
2012-10-23,1673.9721638763806
2012-10-24,1657.3491753376506
2012-10-25,1669.3256695194207
2012-10-26,1658.5971213937125
2012-10-29,1656.6348818370334
2012-10-30,1649.1718765138373
2012-10-31,1661.4839021243397
2012-11-01,1660.3146742864637
2012-11-02,1668.3471677131722
2012-11-05,1662.8129569728667
2012-11-06,1651.3270847582585
2012-11-07,1660.7562316385956
2012-11-08,1641.4128950455865
2012-11-09,1636.3621057347427
2012-11-12,1619.8526516634377
2012-11-13,1622.01819260285
2012-11-14,1607.013700562554
2012-11-15,1624.3223998682552
2012-11-16,1649.6463302499349
2012-11-19,1673.118876686138
2012-11-20,1659.3754738427906
2012-11-21,1655.7970311023178
2012-11-22,1672.9400304350427
2012-11-23,1676.494291759871
2012-11-26,1689.502350769476
2012-11-27,1689.9920602496254
2012-11-28,1673.3215414514802
2012-11-29,1685.251037970375
2012-11-30,1685.915458183508
2012-12-03,1690.6882805450775
2012-12-04,1700.3911916854242
2012-12-05,1692.4235890973034
2012-12-06,1705.8774980156102
2012-12-07,1708.128453671256
2012-12-10,1705.7687171530713
2012-12-11,1700.7552632906868
2012-12-12,1701.3962794041115
2012-12-13,1702.3364406878873
2012-12-14,1710.9756221628372
2012-12-17,1723.4791568189594
2012-12-18,1731.7458853928435
2012-12-19,1768.3515787344186
2012-12-20,1764.9776610711785
2012-12-21,1759.1175657370904
2012-12-24,1745.1143302058383
2012-12-25,1753.304894353424
2012-12-26,1760.863002694941
2012-12-27,1770.233327629861
2012-12-28,1774.5206811166195
2012-12-31,1766.9271733156231
2013-01-01,1766.9271733156231
2013-01-02,1752.636893893947
2013-01-03,1759.297075549693
2013-01-04,1789.8003870787456
2013-01-07,1779.1576799045579
2013-01-08,1771.9441424643635
2013-01-09,1769.2880497310641
2013-01-10,1781.7729643431246
2013-01-11,1785.0151922943016
2013-01-14,1781.615163356598
2013-01-15,1809.402281370488
2013-01-16,1779.221959453798
2013-01-17,1760.9492551833616
2013-01-18,1791.454554719981
2013-01-21,1783.1945580155984
2013-01-22,1801.2606997993046
2013-01-23,1774.3855243837384
2013-01-24,1761.153258700829
2013-01-25,1778.7833747987654
2013-01-28,1777.221823919702
2013-01-29,1786.6571047645525
2013-01-30,1804.1615884524124
2013-01-31,1807.9229753783816
2013-02-01,1784.027326818372
2013-02-04,1799.5590713240124
2013-02-05,1754.9228164229044
2013-02-06,1807.9374858296492
2013-02-07,1817.8458447415683
2013-02-08,1803.4609591955812
2013-02-11,1790.045510553379
2013-02-12,1815.2373386975112
2013-02-13,1784.3184452285227
2013-02-14,1790.3627566059338
2013-02-15,1758.2532685903032
2013-02-18,1788.9631760227426
2013-02-19,1801.9619045105442
2013-02-20,1821.4088658420872
2013-02-21,1820.8617905124772
2013-02-22,1819.6459769510927
2013-02-25,1842.1274335746016
2013-02-26,1858.15575864209
2013-02-27,1843.1898295827052
2013-02-28,1869.7889471998988
2013-03-01,1861.2042149367994
2013-03-04,1879.8475075534006
2013-03-05,1871.1105417675979
2013-03-06,1894.9851156664186
2013-03-07,1875.444966027851
2013-03-08,1872.6987980474635
2013-03-11,1900.4314732159635
2013-03-12,1896.7419591811556
2013-03-13,1885.552472094323
2013-03-14,1897.3293028160406
2013-03-15,1949.222736092958
2013-03-18,1912.6399107632503
2013-03-19,1949.1493245473068
2013-03-20,1935.781513358589
2013-03-21,1968.8361860446591
2013-03-22,1948.8924553271656
2013-03-25,1970.5735953594453
2013-03-26,1968.4230793756215
2013-03-27,1984.966125113844
2013-03-28,1973.9873854447164
2013-03-29,1982.95317045219
2013-04-01,1930.8951461608497
2013-04-02,1907.0700846445857
2013-04-03,1951.9865863550026
2013-04-04,1924.135134237858
2013-04-05,1957.018008550051
2013-04-08,1985.3001145976054
2013-04-09,1985.8334630518366
2013-04-10,2011.1951209898616
2013-04-11,2039.691800926237
2013-04-12,2062.8083282772773
2013-04-15,2060.0970953774286
2013-04-16,2042.2177476649929
2013-04-17,2077.058625128629
2013-04-18,2038.553061442532
2013-04-19,2027.1102631134756
2013-04-22,2062.5898453406085
2013-04-23,2064.8161835927617
2013-04-24,2102.291275139381
2013-04-25,2112.0530761951877
2013-04-26,2126.1856812272285
2013-04-29,2116.0042520863544
2013-04-30,2151.8038187034012
2013-05-01,2142.150803481661
2013-05-02,2114.3113196178124
2013-05-03,2094.6512588330097
2013-05-06,2086.8472011775043
2013-05-07,2155.1696379466275
2013-05-08,2177.9255140823357
2013-05-09,2141.800977804565
2013-05-10,2139.328405201379
2013-05-13,2165.6378119765554
2013-05-14,2163.0919203926587
2013-05-15,2188.996018362947
2013-05-16,2191.6785332777113
2013-05-17,2188.592202856231
2013-05-20,2232.893739040962
2013-05-21,2242.0762864560334
2013-05-22,2227.6721033591857
2013-05-23,2106.595983955392
2013-05-24,2130.7008187866168
2013-05-27,2066.700980340141
2013-05-28,2054.8169549967306
2013-05-29,2110.2312097072067
2013-05-30,2025.2712723436814
2013-05-31,2026.30445504355
2013-06-03,1990.6728199188237
2013-06-04,2024.3828708540464
2013-06-05,1976.5755654056986
2013-06-06,1958.8181403319504
2013-06-07,1956.9719995309558
2013-06-10,2014.7438712944634
2013-06-11,2038.8460706227663
2013-06-12,2056.2400371007434
2013-06-13,1986.8887861172993
2013-06-14,2008.6947807038143
2013-06-17,2067.0378090039485
2013-06-18,2051.5868007759254
2013-06-19,2099.332798197074
2013-06-20,2001.7094989048041
2013-06-21,2026.6157175116427
2013-06-24,2010.647909834926
2013-06-25,1988.422597611723
2013-06-26,1972.1738657485819
2013-06-27,2005.7923858111544
2013-06-28,2057.1086108449003
2013-07-01,2076.370433281931
2013-07-02,2096.879617722561
2013-07-03,2114.1921386849
2013-07-04,2101.3514354056097
2013-07-05,2112.571601573807
2013-07-08,2082.2244894725745
2013-07-09,2119.418774507506
2013-07-10,2137.760288540405
2013-07-11,2167.715333100932
2013-07-12,2167.1545468167656
2013-07-15,2157.3901458548876
2013-07-16,2184.5557547485946
2013-07-17,2177.2797149865246
2013-07-18,2178.138033514936
2013-07-19,2160.695883103817
2013-07-22,2191.223122922023
2013-07-23,2194.1259512676447
2013-07-24,2178.8631675987367
2013-07-25,2165.2002488382104
2013-07-26,2137.6911570696593
2013-07-29,2073.2030223805064
2013-07-30,2110.7037354420904
2013-07-31,2070.5266207036393
2013-08-01,2105.677644701125
2013-08-02,2176.7929103598094
2013-08-05,2159.078778109816
2013-08-06,2199.674215663314
2013-08-07,2150.6669571855687
2013-08-08,2135.5934363409533
2013-08-09,2130.081387360816
2013-08-12,2111.9070725521547
2013-08-13,2117.2026983066926
2013-08-14,2145.725748343551
2013-08-15,2115.2379325702245
2013-08-16,2104.3962507452557
2013-08-19,2110.2068537987166
2013-08-20,2084.669295795043
2013-08-21,2064.48847289504
2013-08-22,2037.751373166349
2013-08-23,2079.0984399102663
2013-08-26,2074.974538498623
2013-08-27,2091.803593581229
2013-08-28,2046.0327368357855
2013-08-29,2037.3353644268532
2013-08-30,2026.9535715576221
2013-09-02,2020.1307434583655
2013-09-03,2065.9805826083143
2013-09-04,2079.694226903739
2013-09-05,2072.179068741774
2013-09-06,2074.4061191012124
2013-09-09,2109.2298453610347
2013-09-10,2122.10747614786
2013-09-11,2131.650462161184
2013-09-12,2140.051568017962
2013-09-13,2135.8682713364256
2013-09-16,2147.651328405748
2013-09-17,2132.0251809696038
2013-09-18,2160.671168451041
2013-09-19,2190.6123195539367
2013-09-20,2190.510453385512
2013-09-23,2211.151567136447
2013-09-24,2202.106504682012
2013-09-25,2196.63474470175
2013-09-26,2222.5465601444425
