Date,NORDIC COUNTRIES GROWTH
2012-03-09,6260.687376901363
2012-03-12,6255.550847958773
2012-03-13,6334.093602213571
2012-03-14,6285.6026077976085
2012-03-15,6352.870773134555
2012-03-16,6439.8144728245725
2012-03-19,6465.64016976546
2012-03-20,6339.9557534571995
2012-03-21,6303.102880290254
2012-03-22,6213.748015901641
2012-03-23,6276.925973493201
2012-03-26,6445.923904858812
2012-03-27,6381.285960144808
2012-03-28,6347.890412401598
2012-03-29,6234.770529073302
2012-03-30,6364.710027107999
2012-04-02,6500.587437177002
2012-04-03,6520.129575336059
2012-04-04,6230.888649788791
2012-04-05,6195.814699106577
2012-04-06,6195.814699106577
2012-04-09,6170.702654080383
2012-04-10,6057.777052245163
2012-04-11,6111.614070619118
2012-04-12,6262.598434862637
2012-04-13,6137.090359180435
2012-04-16,6188.346455387621
2012-04-17,6315.940459885468
2012-04-18,6257.264806549515
2012-04-19,6306.787081900355
2012-04-20,6375.064852324647
2012-04-23,6108.400545410869
2012-04-24,6215.765531889022
2012-04-25,6289.733370021104
2012-04-26,6290.250491793761
2012-04-27,6354.253420793265
2012-04-30,6373.790422372396
2012-05-01,6369.150659919072
2012-05-02,6319.043479554643
2012-05-03,6386.527762132797
2012-05-04,6241.021473636399
2012-05-07,6195.710102472574
2012-05-08,6080.71232857313
2012-05-09,6034.414670714706
2012-05-10,6074.292109634886
2012-05-11,6102.404388903635
2012-05-14,5880.865201957208
2012-05-15,5806.890633843285
2012-05-16,5764.674621286984
2012-05-17,5733.727584044593
2012-05-18,5611.016488162176
2012-05-21,5735.848829065098
2012-05-22,5864.588413260411
2012-05-23,5629.498249467562
2012-05-24,5688.03537244237
2012-05-25,5669.039017085809
2012-05-28,5698.3620296187055
2012-05-29,5751.313587351404
2012-05-30,5589.91394878723
2012-05-31,5487.547100803214
2012-06-01,5341.847945019204
2012-06-04,5337.603487903682
2012-06-05,5345.4901919298145
2012-06-06,5428.768648057614
2012-06-07,5580.984447415171
2012-06-08,5495.179316400483
2012-06-11,5576.8878335791815
2012-06-12,5576.418937700911
2012-06-13,5552.2126889794245
2012-06-14,5548.230590917772
2012-06-15,5617.939792428318
2012-06-18,5603.214448179828
2012-06-19,5749.138006615803
2012-06-20,5824.340855762632
2012-06-21,5735.574350190807
2012-06-22,5697.468197806385
2012-06-25,5547.928946425891
2012-06-26,5511.459079879138
2012-06-27,5594.443435352966
2012-06-28,5553.245146810734
2012-06-29,5882.441439194686
2012-07-02,5903.865098744352
2012-07-03,6005.572480739576
2012-07-04,5977.100216517429
2012-07-05,5940.3116420853785
2012-07-06,5826.673169924227
2012-07-09,5802.958403355248
2012-07-10,5883.269281364216
2012-07-11,5836.29330911544
2012-07-12,5746.3810742876985
2012-07-13,5847.855729599687
2012-07-16,5868.050178770062
2012-07-17,5855.909321131956
2012-07-18,5919.64764394076
2012-07-19,6005.707960445244
2012-07-20,5967.5260063380465
2012-07-23,5815.387462874774
2012-07-24,5816.038724684439
2012-07-25,5860.805201826785
2012-07-26,6037.690803451081
2012-07-27,6142.67492157605
2012-07-30,6177.093354743534
2012-07-31,6173.831352611339
2012-08-01,6163.367901354606
2012-08-02,6066.556637375996
2012-08-03,6269.042984490891
2012-08-06,6317.246985547157
2012-08-07,6339.297265186766
2012-08-08,6322.370736172616
2012-08-09,6367.067737958739
2012-08-10,6360.766893756734
2012-08-13,6332.936471786902
2012-08-14,6363.670426220014
2012-08-15,6349.784497504969
2012-08-16,6358.945847695999
2012-08-17,6370.951902142081
2012-08-20,6383.907365452692
2012-08-21,6435.9319338969235
2012-08-22,6318.922350199045
2012-08-23,6337.872242887844
2012-08-24,6325.73388654788
2012-08-27,6368.691425505544
2012-08-28,6293.207874729176
2012-08-29,6266.660883304392
2012-08-30,6226.735259378396
2012-08-31,6329.438252782979
2012-09-03,6336.216018782307
2012-09-04,6246.862286168347
2012-09-05,6265.406294883002
2012-09-06,6360.500449517774
2012-09-07,6515.484980615891
2012-09-10,6479.987327723341
2012-09-11,6530.871508597397
2012-09-12,6559.493371398005
2012-09-13,6522.907913738299
2012-09-14,6762.196611287222
2012-09-17,6687.276059656747
2012-09-18,6636.861863403334
2012-09-19,6687.674162004921
2012-09-20,6642.373414713085
2012-09-21,6666.421052581747
2012-09-24,6627.44604539871
2012-09-25,6704.878978006478
2012-09-26,6519.589333004986
2012-09-27,6557.661430809683
2012-09-28,6506.831516350676
2012-10-01,6606.389379571792
2012-10-02,6598.82011341366
2012-10-03,6519.737591282607
2012-10-04,6595.111648431091
2012-10-05,6695.295221765211
2012-10-08,6589.771986121044
2012-10-09,6528.750803673725
2012-10-10,6479.419211362856
2012-10-11,6500.356072034473
2012-10-12,6466.52049627136
2012-10-15,6512.222983025015
2012-10-16,6596.207132181686
2012-10-17,6667.896815731943
2012-10-18,6695.554306475977
2012-10-19,6635.321217578608
2012-10-22,6637.466841564064
2012-10-23,6441.6993187153475
2012-10-24,6465.130481597843
2012-10-25,6493.303840394796
2012-10-26,6460.786279952994
2012-10-29,6479.116520206109
2012-10-30,6519.913882664903
2012-10-31,6475.581193355903
2012-11-01,6515.24520331023
2012-11-02,6521.861951161674
2012-11-05,6481.462438617705
2012-11-06,6435.492849850486
2012-11-07,6370.231987638468
2012-11-08,6335.337578219355
2012-11-09,6378.536893345365
2012-11-12,6358.907592926286
2012-11-13,6328.455229415771
2012-11-14,6325.314011197115
2012-11-15,6274.745569827244
2012-11-16,6184.3745558589135
2012-11-19,6366.19352975027
2012-11-20,6384.679313006504
2012-11-21,6409.111771824576
2012-11-22,6509.610586007421
2012-11-23,6588.707364745825
2012-11-26,6571.172894318704
2012-11-27,6547.028979228686
2012-11-28,6513.727357182044
2012-11-29,6601.453062152118
2012-11-30,6618.7554986201185
2012-12-03,6675.260278357742
2012-12-04,6692.668570622451
2012-12-05,6695.216310381106
2012-12-06,6698.277926109433
2012-12-07,6680.3311343416
2012-12-10,6684.729750927557
2012-12-11,6776.892674763109
2012-12-12,6746.709788301204
2012-12-13,6673.0402863792615
2012-12-14,6681.89228839899
2012-12-17,6716.6558716503605
2012-12-18,6768.616004772577
2012-12-19,6827.519335354909
2012-12-20,6831.967679231305
2012-12-21,6808.093835770961
2012-12-24,6804.137001986284
2012-12-25,6804.137001986284
2012-12-26,6824.499038654737
2012-12-27,6845.257032257072
2012-12-28,6816.467489495144
2012-12-31,6813.9240228457875
2013-01-01,6813.9240228457875
2013-01-02,7004.8210553062345
2013-01-03,6945.8149400167695
2013-01-04,6954.22768339962
2013-01-07,6946.447183939129
2013-01-08,6926.2454874731675
2013-01-09,6917.654363129165
2013-01-10,6976.7960389437785
2013-01-11,7021.93931531617
2013-01-14,7032.470159188381
2013-01-15,7039.239025707491
2013-01-16,7056.6592271339605
2013-01-17,7102.149515062476
2013-01-18,7052.797702822235
2013-01-21,7117.749820920107
2013-01-22,7116.9399111660405
2013-01-23,7150.908199374842
2013-01-24,7209.027261770782
2013-01-25,7326.397445943027
2013-01-28,7334.4957734542695
2013-01-29,7371.215664372639
2013-01-30,7411.5420660196805
2013-01-31,7306.907961817152
2013-02-01,7481.540640251323
2013-02-04,7382.416039751362
2013-02-05,7404.725756168688
2013-02-06,7428.220601275525
2013-02-07,7305.083588168714
2013-02-08,7361.04735906085
2013-02-11,7142.185594037658
2013-02-12,7209.045632367768
2013-02-13,7303.192133992408
2013-02-14,7273.435924797574
2013-02-15,7276.798740268924
2013-02-18,7236.7957663052475
2013-02-19,7304.177239262869
2013-02-20,7368.253047816042
2013-02-21,7174.878216155332
2013-02-22,7222.290492355212
2013-02-25,7234.028047572149
2013-02-26,7105.213685184305
2013-02-27,7157.255146867199
2013-02-28,7184.235391303843
2013-03-01,7170.50952172864
2013-03-04,7237.0781312822155
2013-03-05,7339.871254695356
2013-03-06,7295.444926090123
2013-03-07,7313.489519302053
2013-03-08,7260.242736234226
2013-03-11,7283.264126559479
2013-03-12,7262.651690185414
2013-03-13,7203.137310077558
2013-03-14,7212.83683480749
2013-03-15,7261.454237210375
2013-03-18,7129.572191221056
2013-03-19,7047.04502985167
2013-03-20,7040.338128700502
2013-03-21,6989.1258678082395
2013-03-22,7011.641988261183
2013-03-25,6981.43164457194
2013-03-26,7015.363541443704
2013-03-27,6967.880890520358
2013-03-28,7026.663666135271
2013-03-29,7026.663666135271
2013-04-01,7025.647741673007
2013-04-02,7096.5573692544
2013-04-03,7097.294088629347
2013-04-04,6971.475015113532
2013-04-05,6971.907743825896
2013-04-08,7019.105990182069
2013-04-09,7057.813178138564
2013-04-10,7169.04008053547
2013-04-11,7253.957610011107
2013-04-12,7154.149363700955
2013-04-15,7083.54974540837
2013-04-16,7035.0012510446595
2013-04-17,6840.520390325639
2013-04-18,6855.146235448761
2013-04-19,6855.879630406596
2013-04-22,6825.080360959324
2013-04-23,6917.937857297121
2013-04-24,6953.237966744338
2013-04-25,7053.98320994402
2013-04-26,7069.184126627045
2013-04-29,7108.608004819886
2013-04-30,7184.194579417554
2013-05-01,7171.597765190901
2013-05-02,7073.651541007605
2013-05-03,7152.341233353051
2013-05-06,7154.189900032177
2013-05-07,7163.769449908063
2013-05-08,7273.801560260414
2013-05-09,7237.908924979173
2013-05-10,7203.130394495338
2013-05-13,7233.397181479633
2013-05-14,7247.101105450261
2013-05-15,7215.34854356768
2013-05-16,7232.349653294778
2013-05-17,7185.485705199075
2013-05-20,7220.931041116442
2013-05-21,7267.308347036407
2013-05-22,7304.2315646655925
2013-05-23,7125.529309380298
2013-05-24,7131.629146264288
2013-05-27,7198.673848071558
2013-05-28,7202.720236032819
2013-05-29,7137.901611152834
2013-05-30,7229.075732587078
2013-05-31,7071.575077324151
2013-06-03,7140.784570888951
2013-06-04,7150.0066701112955
2013-06-05,7052.431935159884
2013-06-06,7051.646420791706
2013-06-07,7050.374719687678
2013-06-10,7052.214509675609
2013-06-11,7030.345305079023
2013-06-12,7082.147606450901
2013-06-13,7052.091440216279
2013-06-14,7130.140837162082
2013-06-17,7119.720195816934
2013-06-18,7125.069326037539
2013-06-19,7121.944902957472
2013-06-20,6761.265533228035
2013-06-21,6695.602981712528
2013-06-24,6455.642169960401
2013-06-25,6583.588595210933
2013-06-26,6649.803992190189
2013-06-27,6705.747372335074
2013-06-28,6625.799972606521
2013-07-01,6759.748878582143
2013-07-02,6756.776599007795
2013-07-03,6679.101469337887
2013-07-04,6811.487884575475
2013-07-05,6700.019319442323
2013-07-08,6782.525681674386
2013-07-09,6795.990691675156
2013-07-10,6888.537284307755
2013-07-11,7042.6141428089795
2013-07-12,7046.238744067805
2013-07-15,7034.511059291671
2013-07-16,7119.698155084731
2013-07-17,7157.461617611394
2013-07-18,7126.1908674959195
2013-07-19,7143.241302476078
2013-07-22,7153.566448355646
2013-07-23,7210.650307519471
2013-07-24,7264.5532531920635
2013-07-25,7232.591317265933
2013-07-26,7249.816840165537
2013-07-29,7253.814365652692
2013-07-30,7233.031851128621
2013-07-31,7242.143608882614
2013-08-01,7319.122588817278
2013-08-02,7322.318217899655
2013-08-05,7342.945424007494
2013-08-06,7350.554146286221
2013-08-07,7319.939783483427
2013-08-08,7403.611276039529
2013-08-09,7430.357863835248
2013-08-12,7423.361988903596
2013-08-13,7456.278130179424
2013-08-14,7509.185716167025
2013-08-15,7402.653030710643
2013-08-16,7490.330542115318
2013-08-19,7500.296338042806
2013-08-20,7506.719537256248
2013-08-21,7361.940305154291
2013-08-22,7434.517737525281
2013-08-23,7487.173192573633
2013-08-26,7495.536378930998
2013-08-27,7420.494424250607
2013-08-28,7340.452863455204
2013-08-29,7293.781329051722
2013-08-30,7198.823128542216
2013-09-02,7332.642018574621
2013-09-03,7294.093256009627
2013-09-04,7327.583348472518
2013-09-05,7260.7460973171865
2013-09-06,7305.717026453541
2013-09-09,7394.990722636639
2013-09-10,7531.572299026351
2013-09-11,7578.417179970373
2013-09-12,7569.223516421541
2013-09-13,7518.0667898981865
2013-09-16,7692.401744281253
2013-09-17,7689.971186494638
2013-09-18,7696.169204817251
2013-09-19,7927.4357086063965
2013-09-20,7884.011803943543
2013-09-23,7800.495959763728
2013-09-24,7801.433167382625
2013-09-25,7705.237591612202
2013-09-26,7738.909050356036
2013-09-27,7736.945248804962
2013-09-30,7676.956115401624
2013-10-01,7747.418983776973
2013-10-02,7694.80601364988
2013-10-03,7706.401598700562
2013-10-04,7612.911197455752
2013-10-07,7563.6519356901235
2013-10-08,7534.329206355321
2013-10-09,7431.805719355448
2013-10-10,7555.768418018423
2013-10-11,7598.253675333575
2013-10-14,7581.796502421434
2013-10-15,7530.27902030922
2013-10-16,7545.8446998567315
2013-10-17,7625.55949887994
2013-10-18,7710.85822386299
2013-10-21,7778.027006372177
2013-10-22,7863.8026402889545
2013-10-23,7832.264134760531
2013-10-24,7895.821929251541
2013-10-25,7836.01778513637
2013-10-28,7790.077600451279
2013-10-29,7767.133877522606
2013-10-30,7764.555870822241
2013-10-31,7544.245318698261
2013-11-01,7444.9646780159355
2013-11-04,7514.262254907828
2013-11-05,7447.451870181506
2013-11-06,7574.979440452938
2013-11-07,7546.130912405631
2013-11-08,7469.914931969728
2013-11-11,7543.8046456570555
2013-11-12,7455.776937679952
2013-11-13,7393.407712779701
2013-11-14,7494.128619099092
2013-11-15,7532.91115723071
2013-11-18,7628.371142655701
2013-11-19,7571.307520904942
2013-11-20,7560.242271766353
2013-11-21,7519.611234381639
2013-11-22,7593.620842285774
2013-11-25,7635.164879629553
2013-11-26,7627.00332050446
2013-11-27,7666.607507575267
2013-11-28,7737.412151178214
2013-11-29,7725.139719383815
2013-12-02,7681.493784889285
2013-12-03,7607.366075974766
2013-12-04,7572.192992097506
2013-12-05,7568.366645075072
2013-12-06,7564.045480297174
2013-12-09,7598.804618719833
2013-12-10,7563.137138837771
2013-12-11,7537.435952639854
2013-12-12,7405.823360598732
2013-12-13,7406.037542558704
2013-12-16,7473.844352033663
2013-12-17,7417.699444948841
2013-12-18,7504.492786679996
2013-12-19,7589.38948246479
2013-12-20,7646.09962394238
2013-12-23,7701.176524217949
2013-12-24,7675.748201485263
2013-12-25,7675.748201485263
2013-12-26,7698.383233314694
2013-12-27,7838.46713704012
2013-12-30,7898.993946387528
2013-12-31,7893.138424950178
2014-01-01,7893.138424950178
2014-01-02,7799.617480731565
2014-01-03,7816.978146276186
2014-01-06,7819.132405181014
2014-01-07,7822.285127780947
2014-01-08,7800.233650823187
2014-01-09,7798.256076515524
2014-01-10,7921.966215131503
2014-01-13,7907.0563758620065
2014-01-14,7925.472613661465
2014-01-15,7943.756689328913
2014-01-16,7976.868511301622
2014-01-17,7991.41318861638
2014-01-20,7984.173473484098
2014-01-21,7994.448295475954
2014-01-22,8020.922801743056
2014-01-23,7952.070386665316
2014-01-24,7829.205270220738
2014-01-27,7788.831821925972
2014-01-28,7836.020156527744
2014-01-29,7774.786799519557
2014-01-30,7734.432992639222
2014-01-31,7743.496415390481
2014-02-03,7700.010698557406
2014-02-04,7648.584424576823
2014-02-05,7734.553246577847
2014-02-06,7920.037390244672
2014-02-07,7988.162823915358
2014-02-10,8046.283834832443
2014-02-11,8165.561565353348
2014-02-12,8116.334529391753
2014-02-13,8149.829106666458
2014-02-14,8208.945950461828
2014-02-17,8235.090938974912
2014-02-18,8177.752608500785
2014-02-19,8227.659500572096
2014-02-20,8183.5408354628635
2014-02-21,8250.881496856184
2014-02-24,8364.463459883633
2014-02-25,8466.776660566342
2014-02-26,8402.274764111135
2014-02-27,8377.588936196917
2014-02-28,8505.554658095554
2014-03-03,8261.527062739033
2014-03-04,8436.640260686861
2014-03-05,8450.69787394964
2014-03-06,8538.635078454716
2014-03-07,8453.486284403332
2014-03-10,8409.49352070148
2014-03-11,8407.064187830385
2014-03-12,8305.559149601593
2014-03-13,8272.616393668099
2014-03-14,8214.132223058683
2014-03-17,8334.133062681674
2014-03-18,8413.45907408397
2014-03-19,8358.901519811396
2014-03-20,8258.795014595018
2014-03-21,8224.979996601976
2014-03-24,8156.047852557237
2014-03-25,8231.953638163339
2014-03-26,8273.017108274602
2014-03-27,8235.840792354007
2014-03-28,8291.940126957965
2014-03-31,8388.091773492875
2014-04-01,8451.171918855096
2014-04-02,8463.076087197294
2014-04-03,8385.738664990477
2014-04-04,8400.499868673765
2014-04-07,8311.123372618564
2014-04-08,8345.909571729977
2014-04-09,8409.596066301829
2014-04-10,8346.598038619286
2014-04-11,8255.218276757736
2014-04-14,8215.753911420496
2014-04-15,8127.5524383964375
2014-04-16,8207.569457788564
2014-04-17,8224.248482371364
2014-04-18,8224.248482371364
2014-04-21,8199.203406178047
2014-04-22,8411.651173536695
2014-04-23,8345.124498421052
2014-04-24,8355.042981916786
2014-04-25,8309.121790976986
2014-04-28,8333.644654723994
2014-04-29,8384.078998143532
2014-04-30,8431.636708107462
2014-05-01,8421.896958730485
2014-05-02,8405.997242462017
2014-05-05,8362.513995387515
2014-05-06,8382.21080608468
2014-05-07,8350.431822022601
2014-05-08,8386.85693815947
2014-05-09,8340.504384261016
2014-05-12,8428.382763719565
2014-05-13,8460.15320344873
2014-05-14,8450.95379615452
2014-05-15,8438.89431812494
2014-05-16,8388.308142018781
2014-05-19,8378.423003692145
2014-05-20,8393.703859967496
2014-05-21,8434.531962111623
2014-05-22,8465.51191322715
2014-05-23,8409.797740492511
2014-05-26,8458.927579018891
2014-05-27,8438.111540810669
2014-05-28,8376.06648113684
2014-05-29,8389.255346120479
2014-05-30,8399.372070711275
2014-06-02,8372.238404285705
2014-06-03,8361.29205324249
2014-06-04,8417.890392443502
2014-06-05,8369.85317337493
2014-06-06,8436.385225331007
2014-06-09,8428.047413135933
2014-06-10,8470.652860255792
2014-06-11,8448.284592817814
2014-06-12,8501.8123087168
2014-06-13,8476.433181217648
2014-06-16,8480.766912277655
2014-06-17,8473.612079253779
2014-06-18,8459.926315730549
2014-06-19,8499.980210178655
2014-06-20,8447.669600536328
2014-06-23,8504.85237016176
2014-06-24,8475.727863447397
2014-06-25,8380.088281137268
2014-06-26,8344.104979900581
2014-06-27,8394.58705762162
2014-06-30,8435.251148212483
2014-07-01,8447.652615690738
2014-07-02,8469.160246036594
2014-07-03,8505.762314278563
2014-07-04,8436.727747232208
2014-07-07,8402.523599419985
2014-07-08,8297.506494165847
2014-07-09,8307.942286376881
2014-07-10,8223.247557577803
2014-07-11,8224.875606762653
2014-07-14,8342.876862094161
2014-07-15,8255.97459225658
2014-07-16,8354.65324071253
2014-07-17,8317.929698283082
2014-07-18,8312.99615811485
2014-07-21,8279.441423538829
2014-07-22,8385.0470735178
2014-07-23,8385.492247074602
2014-07-24,8417.056722160383
2014-07-25,8424.872261918252
2014-07-28,8391.771729777882
2014-07-29,8385.256638362553
2014-07-30,8337.79717460351
2014-07-31,8238.052137387493
2014-08-01,8153.579787285213
2014-08-04,8142.030976581046
2014-08-05,8210.209823578449
2014-08-06,8074.935752335082
2014-08-07,8017.745952597737
2014-08-08,7987.121822445478
2014-08-11,8165.363336574811
2014-08-12,8129.02685797939
2014-08-13,8182.11577373601
2014-08-14,8174.95943344107
2014-08-15,8145.023489127519
2014-08-18,8242.6596887222
2014-08-19,8297.060572122724
2014-08-20,8280.895575445824
2014-08-21,8315.513567095171
2014-08-22,8247.822309059527
2014-08-25,8302.000944564736
2014-08-26,8322.802542220477
2014-08-27,8330.646807417608
2014-08-28,8230.945767400764
2014-08-29,8258.698369122654
2014-09-01,8216.785648596255
2014-09-02,8225.990397263244
2014-09-03,8294.800927530841
2014-09-04,8227.082147964535
2014-09-05,8152.393945788967
2014-09-08,8205.886922758627
2014-09-09,8167.469391722723
2014-09-10,8184.285924678944
2014-09-11,8193.360683817127
2014-09-12,8236.70709372575
2014-09-15,8288.102171615952
2014-09-16,8246.433266971952
2014-09-17,8321.401281139193
2014-09-18,8398.152405145127
2014-09-19,8366.858419353299
2014-09-22,8311.442012020467
2014-09-23,8224.406101706125
2014-09-24,8202.15677288998
2014-09-25,8111.474214905904
2014-09-26,8090.2738199044825
2014-09-29,8082.332200006025
2014-09-30,8115.573957809849
2014-10-01,8023.548082120788
2014-10-02,7900.005727180249
2014-10-03,7896.737552823201
2014-10-06,7904.298374491695
2014-10-07,7774.485029657314
2014-10-08,7687.107678209346
2014-10-09,7680.12104118225
2014-10-10,7474.547888881027
2014-10-13,7485.352295421416
2014-10-14,7531.685629329195
2014-10-15,7370.04793841495
2014-10-16,7346.912997570853
2014-10-17,7583.686102944725
2014-10-20,7572.127504380534
2014-10-21,7686.633151730079
2014-10-22,7750.213645803979
2014-10-23,7852.73635105299
2014-10-24,7820.713161121104
2014-10-27,7822.106779550316
2014-10-28,7798.895886814608
2014-10-29,7868.094580937018
2014-10-30,7934.513975223634
2014-10-31,7941.262329794581
2014-11-03,7854.473427330074
2014-11-04,7835.557799855179
2014-11-05,7881.055686241257
2014-11-06,7897.389264188376
2014-11-07,7845.7804942555495
2014-11-10,7903.122158333525
2014-11-11,7944.684921468591
2014-11-12,7907.289833166318
2014-11-13,7942.243194708753
2014-11-14,7893.129343826198
2014-11-17,7892.587173297918
2014-11-18,8018.833278536977
2014-11-19,7989.619339701501
2014-11-20,7983.71046197581
2014-11-21,8053.188063055524
2014-11-24,8109.769036219672
2014-11-25,8155.838025410275
2014-11-26,8171.409586489372
2014-11-27,8147.335840120902
2014-11-28,8125.234032727919
2014-12-01,8119.7486519350305
2014-12-02,8099.181346578001
2014-12-03,8087.892218903954
2014-12-04,8084.532613767823
2014-12-05,8128.294724747765
2014-12-08,8095.3021646299785
2014-12-09,8041.284747457262
2014-12-10,8031.584912691491
2014-12-11,7991.390756189504
2014-12-12,7867.041906951695
2014-12-15,7691.620063516765
2014-12-16,7730.740612775791
2014-12-17,7694.983355482697
2014-12-18,7850.931972312701
2014-12-19,7884.877058883474
2014-12-22,7893.468598367801
2014-12-23,7867.922517534765
2014-12-24,7857.016590554331
2014-12-25,7857.016590554331
2014-12-26,7834.031396311554
2014-12-29,7879.400127979769
2014-12-30,7830.855527192938
2014-12-31,7770.547126962033
2015-01-01,7770.547126962033
2015-01-02,7757.765749477368
2015-01-05,7676.393255113247
2015-01-06,7663.099931199272
2015-01-07,7488.556222449059
2015-01-08,7632.704057977874
2015-01-09,7629.339270841844
2015-01-12,7650.013479761716
2015-01-13,7737.356049768722
2015-01-14,7615.5676427233775
2015-01-15,7614.621421057427
2015-01-16,7603.338716813101
2015-01-19,7767.576622678962
2015-01-20,7765.1558627311915
2015-01-21,7818.032053423605
2015-01-22,7840.7268418120975
2015-01-23,7854.456894368313
2015-01-26,7937.733817307952
2015-01-27,7941.766987778616
2015-01-28,7976.041524309459
2015-01-29,7957.170628369906
2015-01-30,7921.917544276752
2015-02-02,7892.577819348655
2015-02-03,8007.393551464057
2015-02-04,7945.603528608718
2015-02-05,7973.1152925404585
2015-02-06,7887.236289003503
2015-02-09,7835.097021943482
2015-02-10,7937.382949901596
2015-02-11,7847.076891988516
2015-02-12,7979.3879930606645
2015-02-13,8080.600734781407
2015-02-16,8080.8201597149355
2015-02-17,8116.691676412395
2015-02-18,8187.67603822619
2015-02-19,8275.528983766662
2015-02-20,8354.367305402378
2015-02-23,8388.288606825057
2015-02-24,8386.269071295377
2015-02-25,8443.943750717557
2015-02-26,8413.665285181682
2015-02-27,8474.432755411975
2015-03-02,8439.908945529902
2015-03-03,8356.62432374346
2015-03-04,8265.238536082468
2015-03-05,8316.006137067305
2015-03-06,8182.296743956076
2015-03-09,8152.275161402249
2015-03-10,8030.476614809354
2015-03-11,8025.685806065027
2015-03-12,8056.878551189574
2015-03-13,8060.886115749394
2015-03-16,8223.052092496382
2015-03-17,8116.73280817072
2015-03-18,8197.87154005009
2015-03-19,8253.537651990675
2015-03-20,8403.825532023186
2015-03-23,8474.918248055787
2015-03-24,8517.557467392338
2015-03-25,8510.019868280542
2015-03-26,8357.20623656126
2015-03-27,8517.226883772086
2015-03-30,8606.20827587956
2015-03-31,8487.425235033661
2015-04-01,8513.320909959117
2015-04-02,8608.643576560942
2015-04-03,8608.643576560942
2015-04-06,8737.36337511167
2015-04-07,8714.553118266222
2015-04-08,8667.921822308626
2015-04-09,8658.630717387234
2015-04-10,8739.251139017484
2015-04-13,8711.165490643849
2015-04-14,8765.392544254692
2015-04-15,8733.92658750743
2015-04-16,8744.452390534741
2015-04-17,8595.306478675551
2015-04-20,8682.835300593515
2015-04-21,8851.56217433275
2015-04-22,8830.731011745846
2015-04-23,8723.741497027875
2015-04-24,8823.655615441989
2015-04-27,8914.149745846642
2015-04-28,8758.503580550647
2015-04-29,8695.867671605265
2015-04-30,8640.55906558924
2015-05-01,8636.565182777218
2015-05-04,8698.764540834243
2015-05-05,8529.493210506707
2015-05-06,8598.25456816685
2015-05-07,8560.490617326686
2015-05-08,8723.700562476364
2015-05-11,8695.27883842183
2015-05-12,8628.465440155871
2015-05-13,8733.429243587883
2015-05-14,8731.53390455178
2015-05-15,8740.876531021593
2015-05-18,8785.073845682642
2015-05-19,8749.239109405918
2015-05-20,8769.20950011424
2015-05-21,8829.138809104888
2015-05-22,8787.566209028602
2015-05-25,8786.647094273052
2015-05-26,8661.73750902013
2015-05-27,8743.064777157944
2015-05-28,8742.76394434021
2015-05-29,8613.261888966943
2015-06-01,8615.747051100718
2015-06-02,8705.09107290002
2015-06-03,8827.6870012413
2015-06-04,8806.820008360777
2015-06-05,8587.152100431078
2015-06-08,8541.462603209096
2015-06-09,8533.0398079553
2015-06-10,8751.83593177588
2015-06-11,8725.427067964798
2015-06-12,8710.36237602628
2015-06-15,8527.158813565686
2015-06-16,8564.078198404028
2015-06-17,8466.342032454568
2015-06-18,8566.671110064177
2015-06-19,8523.047460769412
2015-06-22,8787.64941923554
2015-06-23,8709.191290201059
2015-06-24,8645.501288235155
2015-06-25,8618.321310518924
2015-06-26,8568.224307302718
2015-06-29,8385.497424995243
2015-06-30,8294.70950819283
2015-07-01,8445.264306309697
2015-07-02,8329.077905867332
2015-07-03,8285.272518828151
2015-07-06,8194.673742978051
2015-07-07,7970.439797209123
2015-07-08,8069.64181622719
2015-07-09,8231.782725507042
2015-07-10,8515.575422503387
2015-07-13,8562.667174938219
2015-07-14,8536.478546728235
2015-07-15,8473.224041720607
2015-07-16,8618.244185554935
2015-07-17,8584.701892740797
2015-07-20,8721.167198936153
2015-07-21,8665.331090492133
2015-07-22,8565.96052146575
2015-07-23,8591.32245046589
2015-07-24,8563.964943708048
2015-07-27,8486.122654683153
2015-07-28,8450.15450630668
2015-07-29,8525.572655404236
2015-07-30,8494.144779481476
2015-07-31,8618.912827771795
2015-08-03,8653.492563960071
2015-08-04,8620.680605233207
2015-08-05,8613.524388016773
2015-08-06,8498.296089176898
2015-08-07,8393.46407880569
2015-08-10,8546.303057384259
2015-08-11,8461.750408109832
2015-08-12,8348.646436043793
2015-08-13,8489.926803902676
2015-08-14,8491.403703504948
2015-08-17,8501.134024968329
2015-08-18,8510.245990182531
2015-08-19,8336.168162138514
2015-08-20,8252.030747709068
2015-08-21,8110.38580819018
2015-08-24,7865.751623301663
2015-08-25,8014.77808196652
2015-08-26,7905.92366151394
2015-08-27,8061.250011712798
2015-08-28,8086.003688756348
2015-08-31,8039.740013201334
2015-09-01,7886.2077285612495
2015-09-02,7941.811072489715
2015-09-03,8075.633826763958
2015-09-04,7873.422548880524
2015-09-07,7921.207335892068
2015-09-08,8054.914902940481
2015-09-09,8181.6138041909535
2015-09-10,8153.886906444566
2015-09-11,8184.616705799013
2015-09-14,8105.43247308867
2015-09-15,8101.03780822032
2015-09-16,8209.331792055553
2015-09-17,8199.799080760482
2015-09-18,8107.968915038975
2015-09-21,8078.891867098437
2015-09-22,7816.885337700058
2015-09-23,7857.587568244168
2015-09-24,7723.3863216864775
2015-09-25,7855.123314596589
2015-09-28,7720.522330112829
2015-09-29,7710.654878964552
