Date,EUROPE ex UK GROWTH
2012-02-13,2915.3482251056175
2012-02-14,2896.913020074646
2012-02-15,2908.238316826268
2012-02-16,2901.67706016614
2012-02-17,2943.784782191171
2012-02-20,3000.5968376603564
2012-02-21,2984.5156201269833
2012-02-22,2966.5133986051314
2012-02-23,2984.155674395455
2012-02-24,3020.5890932448056
2012-02-27,2994.4499393825704
2012-02-28,3013.243729252481
2012-02-29,3000.184732496315
2012-03-01,3013.4038675677316
2012-03-02,2986.5360580447273
2012-03-05,2981.2694128366334
2012-03-06,2871.9741819904875
2012-03-07,2900.437780555714
2012-03-08,2997.2378551396077
2012-03-09,2973.140311981003
2012-03-12,2981.055820225199
2012-03-13,3012.5441349650346
2012-03-14,2994.0039633516144
2012-03-15,3028.592406806363
2012-03-16,3062.7872541067204
2012-03-19,3070.9666727700346
2012-03-20,3031.397908331853
2012-03-21,3023.8273656180295
2012-03-22,2991.2409520800556
2012-03-23,3009.435014683928
2012-03-26,3059.6686930926053
2012-03-27,3049.5456950232847
2012-03-28,3023.0223003889055
2012-03-29,2981.387531107165
2012-03-30,3030.656620684225
2012-04-02,3073.422836672295
2012-04-03,3060.8488723023547
2012-04-04,2937.209068758289
2012-04-05,2927.9288661042237
2012-04-06,2927.9288661042237
2012-04-09,2927.822183995146
2012-04-10,2866.5074710584104
2012-04-11,2893.0737612666067
2012-04-12,2948.046252897119
2012-04-13,2884.6230121554945
2012-04-16,2904.9376410558702
2012-04-17,2972.127779108575
2012-04-18,2942.966668206086
2012-04-19,2943.175095405234
2012-04-20,2970.4279275696167
2012-04-23,2875.064905303934
2012-04-24,2923.428552337396
2012-04-25,2959.990857133689
2012-04-26,2974.4254745744315
2012-04-27,2996.784217947256
2012-04-30,2977.9392512531776
2012-05-01,2975.614440004052
2012-05-02,2962.7005990182106
2012-05-03,2972.367085345906
2012-05-04,2912.3607407805134
2012-05-07,2906.514623566308
2012-05-08,2838.4443284185945
2012-05-09,2822.6783366906457
2012-05-10,2834.30857757946
2012-05-11,2849.604714898826
2012-05-14,2773.7960487413498
2012-05-15,2750.862527840107
2012-05-16,2738.8165383011274
2012-05-17,2714.372237081541
2012-05-18,2680.804744941068
2012-05-21,2713.3886662854766
2012-05-22,2758.5741212396547
2012-05-23,2660.6014348442
2012-05-24,2678.417836488704
2012-05-25,2671.1014094742786
2012-05-28,2678.118208834218
2012-05-29,2712.859477749381
2012-05-30,2640.590262186257
2012-05-31,2616.8086464162798
2012-06-01,2549.5386198935366
2012-06-04,2548.839797532342
2012-06-05,2552.791940624397
2012-06-06,2608.779628409596
2012-06-07,2656.316596124685
2012-06-08,2626.4424413940706
2012-06-11,2645.6240017573073
2012-06-12,2643.7205003042836
2012-06-13,2662.3981273849195
2012-06-14,2660.1545103020153
2012-06-15,2681.610788114124
2012-06-18,2681.972553836275
2012-06-19,2741.67152683128
2012-06-20,2747.355146841599
2012-06-21,2715.86213639431
2012-06-22,2675.0334150327153
2012-06-25,2628.6748421919965
2012-06-26,2624.4383028266325
2012-06-27,2652.446581623357
2012-06-28,2633.1775108296197
2012-06-29,2777.1006852250835
2012-07-02,2782.851012399401
2012-07-03,2826.096563269673
2012-07-04,2811.395955394017
2012-07-05,2777.37050116123
2012-07-06,2729.5052292635382
2012-07-09,2712.675435820845
2012-07-10,2733.905396778667
2012-07-11,2712.9815047555817
2012-07-12,2680.574530089233
2012-07-13,2729.541527574485
2012-07-16,2734.1671950017367
2012-07-17,2733.510982259552
2012-07-18,2777.1026502398327
2012-07-19,2813.458735446279
2012-07-20,2771.1695211875567
2012-07-23,2693.7170517792183
2012-07-24,2687.326810627658
2012-07-25,2700.763972058003
2012-07-26,2805.0287377059362
2012-07-27,2857.6463973604036
2012-07-30,2855.335432809109
2012-07-31,2856.3462269660167
2012-08-01,2857.788548144532
2012-08-02,2797.5508557752864
2012-08-03,2900.7394904008042
2012-08-06,2929.1053229916747
2012-08-07,2937.5411780569298
2012-08-08,2916.6416577421933
2012-08-09,2925.5486117194637
2012-08-10,2914.627816883981
2012-08-13,2909.43795228202
2012-08-14,2921.333147245491
2012-08-15,2910.0375078970633
2012-08-16,2933.4258124848443
2012-08-17,2929.0443523210574
2012-08-20,2935.290387171859
2012-08-21,2977.8608863320037
2012-08-22,2937.5423772479026
2012-08-23,2947.9433734832746
2012-08-24,2943.1488498079284
2012-08-27,2961.965510046022
2012-08-28,2946.174028357353
2012-08-29,2937.612797606866
2012-08-30,2904.1843855131383
2012-08-31,2945.3268234139955
2012-09-03,2967.012535690831
2012-09-04,2925.9957897530658
2012-09-05,2945.781594513372
2012-09-06,3011.3372754798497
2012-09-07,3048.1752875100256
2012-09-10,3027.3279590586303
2012-09-11,3046.7160640526427
2012-09-12,3052.167304957378
2012-09-13,3044.732861346844
2012-09-14,3139.34927417627
2012-09-17,3126.1321167590095
2012-09-18,3104.609614930364
2012-09-19,3124.519806494804
2012-09-20,3102.0124127277877
2012-09-21,3122.455261276245
2012-09-24,3093.892638524838
2012-09-25,3120.2608627663135
2012-09-26,3047.4309147237464
2012-09-27,3056.6659590084046
2012-09-28,3029.7514479229326
2012-10-01,3087.220247604321
2012-10-02,3089.10852513396
2012-10-03,3072.575508203537
2012-10-04,3101.5208900092325
2012-10-05,3149.962706914041
2012-10-08,3102.597412321138
2012-10-09,3070.14607908997
2012-10-10,3055.0099547564755
2012-10-11,3084.4286064770713
2012-10-12,3076.9969306546595
2012-10-15,3089.3863238722715
2012-10-16,3142.6825372355906
2012-10-17,3166.8678864525245
2012-10-18,3159.783354723991
2012-10-19,3131.931293158873
2012-10-22,3126.5279471521135
2012-10-23,3042.468711996837
2012-10-24,3059.172665875703
2012-10-25,3065.8328198282807
2012-10-26,3065.3301420471284
2012-10-29,3058.4216175280785
2012-10-30,3092.8986734124537
2012-10-31,3071.2598335477005
2012-11-01,3094.93172787982
2012-11-02,3095.4693235670466
2012-11-05,3069.1207003282934
2012-11-06,3081.3634343299836
2012-11-07,3037.3073751683296
2012-11-08,3023.7881270688013
2012-11-09,3030.2380281315714
2012-11-12,3025.4075000485
2012-11-13,3036.485190669025
2012-11-14,3022.962380712295
2012-11-15,3002.5032179623668
2012-11-16,2958.9000709014645
2012-11-19,3048.913441730558
2012-11-20,3062.7130251600115
2012-11-21,3073.0567126377437
2012-11-22,3112.493508868335
2012-11-23,3150.36395801197
2012-11-26,3143.4883264477985
2012-11-27,3147.7367922441276
2012-11-28,3152.6281623376512
2012-11-29,3196.2683954182467
2012-11-30,3204.560762781884
2012-12-03,3227.5451851420444
2012-12-04,3227.6633532002315
2012-12-05,3221.3096970112047
2012-12-06,3231.6331695130475
2012-12-07,3222.36035713219
2012-12-10,3229.4565868507416
2012-12-11,3261.7482330625166
2012-12-12,3263.2853478144552
2012-12-13,3258.088174253722
2012-12-14,3266.6435678009448
2012-12-17,3275.3952690203105
2012-12-18,3300.618034278565
2012-12-19,3325.807889641362
2012-12-20,3320.2738295243967
2012-12-21,3292.895243469139
2012-12-24,3295.230087519364
2012-12-25,3295.230087519364
2012-12-26,3302.0536652209416
2012-12-27,3302.399319859512
2012-12-28,3282.6685977309903
2012-12-31,3279.7559383616062
2013-01-01,3279.7559383616062
2013-01-02,3341.062175155924
2013-01-03,3326.5930230481395
2013-01-04,3323.607852334338
2013-01-07,3314.7370174153716
2013-01-08,3304.264488589854
2013-01-09,3311.5960000111836
2013-01-10,3340.944702102363
2013-01-11,3377.007689388943
2013-01-14,3373.007515373229
2013-01-15,3372.3331533548926
2013-01-16,3377.4720576374707
2013-01-17,3416.97915499703
2013-01-18,3391.9088984430146
2013-01-21,3404.924982237327
2013-01-22,3398.654566198238
2013-01-23,3417.5881303286155
2013-01-24,3448.878953316325
2013-01-25,3502.7312302510622
2013-01-28,3495.8120815894354
2013-01-29,3503.009027294722
2013-01-30,3507.7733716409907
2013-01-31,3486.625642105373
2013-02-01,3556.9939542241814
2013-02-04,3474.508277574063
2013-02-05,3484.05614042076
2013-02-06,3470.083701966798
2013-02-07,3415.1777358512404
2013-02-08,3442.0251906430926
2013-02-11,3413.8112738092377
2013-02-12,3450.8895059706906
2013-02-13,3472.9173090936556
2013-02-14,3448.384084706001
2013-02-15,3449.2623599509525
2013-02-18,3442.367501387302
2013-02-19,3491.600916679055
2013-02-20,3507.4363318356905
2013-02-21,3423.645291414556
2013-02-22,3448.3464725191584
2013-02-25,3473.6920444198304
2013-02-26,3399.5019766402115
2013-02-27,3432.3614256016735
2013-02-28,3459.0441110350093
2013-03-01,3428.396443885108
2013-03-04,3438.42030026135
2013-03-05,3499.651640659925
2013-03-06,3485.518507029816
2013-03-07,3516.0378489963864
2013-03-08,3501.756113050745
2013-03-11,3514.8646405329046
2013-03-12,3521.7096979768703
2013-03-13,3504.777622125777
2013-03-14,3538.046205836923
2013-03-15,3560.9266707507754
2013-03-18,3524.5674837159104
2013-03-19,3484.448985520569
2013-03-20,3513.496647516811
2013-03-21,3465.917804329058
2013-03-22,3483.6885001248124
2013-03-25,3455.282904708604
2013-03-26,3462.9899844803817
2013-03-27,3425.9356391066426
2013-03-28,3468.453411515574
2013-03-29,3468.453411515574
2013-04-01,3468.2992580063087
2013-04-02,3513.7744699243513
2013-04-03,3504.847683767928
2013-04-04,3456.325831002401
2013-04-05,3439.3654913685896
2013-04-08,3459.045797606778
2013-04-09,3450.311302325113
2013-04-10,3515.863578278173
2013-04-11,3547.621865536791
2013-04-12,3509.336334986244
2013-04-15,3492.6925234100713
2013-04-16,3485.048816310425
2013-04-17,3393.4467843227376
2013-04-18,3411.3253247997086
2013-04-19,3433.1098268491546
2013-04-22,3415.620370130811
2013-04-23,3486.3341262796166
2013-04-24,3503.21559132482
2013-04-25,3522.5652803287944
2013-04-26,3517.1567207985318
2013-04-29,3563.213049620467
2013-04-30,3588.0703138253407
2013-05-01,3589.9704540094376
2013-05-02,3562.427931268316
2013-05-03,3605.838136673205
2013-05-06,3590.688384160361
2013-05-07,3602.705163814596
2013-05-08,3660.563616451681
2013-05-09,3641.1094063868027
2013-05-10,3617.6763241204944
2013-05-13,3619.702775719608
2013-05-14,3639.2333341586086
2013-05-15,3630.0966468337674
2013-05-16,3645.396422891335
2013-05-17,3618.9950868173364
2013-05-20,3638.830902929764
2013-05-21,3654.8625994842178
2013-05-22,3666.3642732601397
2013-05-23,3601.385123644074
2013-05-24,3612.0629206274452
2013-05-27,3629.0782589695114
2013-05-28,3631.5415401041787
2013-05-29,3598.73030115008
2013-05-30,3631.549783291948
2013-05-31,3571.418286125614
2013-06-03,3553.754330633472
2013-06-04,3583.666978911094
2013-06-05,3540.08700506983
2013-06-06,3535.9576789130347
2013-06-07,3588.837389594831
2013-06-10,3583.487341219177
2013-06-11,3566.7257752820938
2013-06-12,3582.8577001609815
2013-06-13,3558.683880589118
2013-06-14,3578.252159077405
2013-06-17,3604.0092057626803
2013-06-18,3613.7904301906146
2013-06-19,3620.7671314550503
2013-06-20,3451.4182884890506
2013-06-21,3403.3214080761754
2013-06-24,3324.3626154460344
2013-06-25,3372.430357841522
2013-06-26,3421.195959646388
2013-06-27,3453.931639630013
2013-06-28,3439.361575133845
2013-07-01,3478.0097005333446
2013-07-02,3464.1210277212385
2013-07-03,3424.179580228205
2013-07-04,3483.5124498594982
2013-07-05,3423.454115029263
2013-07-08,3469.9094511982694
2013-07-09,3475.363160549364
2013-07-10,3506.167450330889
2013-07-11,3579.804059459735
2013-07-12,3581.3041085337745
2013-07-15,3586.9606735201246
2013-07-16,3590.936062531325
2013-07-17,3593.084834254129
2013-07-18,3602.1989464863254
2013-07-19,3613.180779652576
2013-07-22,3621.961903331184
2013-07-23,3612.984020712087
2013-07-24,3641.46499508883
2013-07-25,3628.885926837905
2013-07-26,3628.2698134871853
2013-07-29,3632.40751571846
2013-07-30,3642.9091825254604
2013-07-31,3662.957252693167
2013-08-01,3688.0314684080195
2013-08-02,3728.085667477617
2013-08-05,3722.6743093717746
2013-08-06,3742.279534792143
2013-08-07,3731.0371185197037
2013-08-08,3757.3094015787224
2013-08-09,3759.8871412242815
2013-08-12,3748.527437159901
2013-08-13,3748.008262785658
2013-08-14,3771.9127654057306
2013-08-15,3735.465972382328
2013-08-16,3765.704258834869
2013-08-19,3756.533458065601
2013-08-20,3757.5245136065637
2013-08-21,3722.552523693051
2013-08-22,3755.18368313934
2013-08-23,3781.04708970671
2013-08-26,3773.1236453076062
2013-08-27,3712.6655957711173
2013-08-28,3658.7212436837694
2013-08-29,3637.606215066251
2013-08-30,3603.355915657829
2013-09-02,3660.460145970019
2013-09-03,3631.717245880441
2013-09-04,3640.8056523680693
2013-09-05,3623.9252650579324
2013-09-06,3651.8121975529543
2013-09-09,3675.5294652899947
2013-09-10,3729.624304942977
2013-09-11,3743.707369076529
2013-09-12,3741.49139726522
2013-09-13,3732.5165286460183
2013-09-16,3792.1811513451535
2013-09-17,3782.879380266069
2013-09-18,3807.49939575165
2013-09-19,3901.0914255546227
2013-09-20,3888.5229692219314
2013-09-23,3858.003407884395
2013-09-24,3860.7088160548897
2013-09-25,3857.225300859636
2013-09-26,3852.414066388611
2013-09-27,3863.4590482668377
2013-09-30,3843.5596134593243
2013-10-01,3864.0741035730853
2013-10-02,3843.8385258725143
2013-10-03,3842.3966221453993
2013-10-04,3831.205618357569
2013-10-07,3805.195659195022
2013-10-08,3785.492618847717
2013-10-09,3731.7559870977407
2013-10-10,3786.5351395659177
2013-10-11,3821.510888235423
2013-10-14,3820.6432337553447
2013-10-15,3816.5155622694
2013-10-16,3809.4868047470045
2013-10-17,3870.083099563993
2013-10-18,3918.071732914021
2013-10-21,3930.003012552606
2013-10-22,3989.025927674795
2013-10-23,3981.4515015123848
2013-10-24,3993.9103762580694
2013-10-25,3984.140128734081
2013-10-28,3984.360155008439
2013-10-29,3976.1570551182367
2013-10-30,3974.9609848773807
2013-10-31,3929.016869686421
2013-11-01,3884.5697159830474
2013-11-04,3901.08443627556
2013-11-05,3874.081314572154
2013-11-06,3917.993616439746
2013-11-07,3875.5213362983804
2013-11-08,3859.2761227096503
2013-11-11,3895.451407207219
2013-11-12,3885.155792528443
2013-11-13,3856.2297799192643
2013-11-14,3909.133993786709
2013-11-15,3918.564273609569
2013-11-18,3955.376152589515
2013-11-19,3930.2713343984656
2013-11-20,3913.2956523829394
2013-11-21,3899.163695857107
2013-11-22,3923.9776792075063
2013-11-25,3943.5688364072585
2013-11-26,3936.6826110969478
2013-11-27,3958.9629497183105
2013-11-28,3981.4416671116314
2013-11-29,3985.912250006023
2013-12-02,3960.2671905301736
2013-12-03,3902.250337602302
2013-12-04,3870.9881696123466
2013-12-05,3874.7551466905265
2013-12-06,3904.5971297766237
2013-12-09,3922.7612821639204
2013-12-10,3905.3585896054187
2013-12-11,3899.3091076099026
2013-12-12,3845.9511927411327
2013-12-13,3835.1662226867525
2013-12-16,3886.1895114571817
2013-12-17,3849.6534099500636
2013-12-18,3891.1406251861295
2013-12-19,3924.899403382496
2013-12-20,3949.8047922380674
2013-12-23,3982.826626589738
2013-12-24,3974.687573840052
2013-12-25,3974.687573840052
2013-12-26,3981.885617738296
2013-12-27,4056.4087479759314
2013-12-30,4064.0599931077563
2013-12-31,4059.2856504503416
2014-01-01,4059.2856504503416
2014-01-02,3991.0265244447733
2014-01-03,4002.565102552911
2014-01-06,4002.5379292149196
2014-01-07,4015.3806020162046
2014-01-08,4023.284165481961
2014-01-09,3998.7188214959015
2014-01-10,4049.8043388724573
2014-01-13,4062.8747754999345
2014-01-14,4068.6780866435124
2014-01-15,4074.5259552898196
2014-01-16,4079.7121295971087
2014-01-17,4074.43956026954
2014-01-20,4075.4427900108226
2014-01-21,4074.9240127999005
2014-01-22,4079.8441983087255
2014-01-23,4073.063518172438
2014-01-24,3980.892863003054
2014-01-27,3946.030387112031
2014-01-28,3965.628962383458
2014-01-29,3943.8877642374205
2014-01-30,3927.222039827493
2014-01-31,3903.0109392419936
2014-02-03,3871.1550739664717
2014-02-04,3862.476284318747
2014-02-05,3874.1199898823725
2014-02-06,3955.0364442697387
2014-02-07,3990.8927158835363
2014-02-10,4004.1161815218707
2014-02-11,4058.0467597045777
2014-02-12,4043.6219430435135
2014-02-13,4072.3957185916797
2014-02-14,4101.858872342644
2014-02-17,4114.12725931953
2014-02-18,4120.48218171141
2014-02-19,4126.8864391714205
2014-02-20,4104.288271202199
2014-02-21,4128.626084522381
2014-02-24,4156.447096365057
2014-02-25,4167.549009250035
2014-02-26,4141.193918982337
2014-02-27,4134.107560048674
2014-02-28,4189.305038475916
2014-03-03,4066.8926623303105
2014-03-04,4145.329602724992
2014-03-05,4143.102362206193
2014-03-06,4193.123262766047
2014-03-07,4151.756569445442
2014-03-10,4142.79336472637
2014-03-11,4137.780878874198
2014-03-12,4107.871279868706
2014-03-13,4067.687913700824
2014-03-14,4039.5674503802557
2014-03-17,4082.401402196384
2014-03-18,4111.069712004724
2014-03-19,4106.771723398773
2014-03-20,4078.2476224097277
2014-03-21,4083.810015321329
2014-03-24,4036.7838608778547
2014-03-25,4084.3910569259756
2014-03-26,4120.3601748622905
2014-03-27,4111.769977075373
2014-03-28,4150.80298563609
2014-03-31,4171.768984237123
2014-04-01,4196.305330939895
2014-04-02,4197.58482215035
2014-04-03,4189.548319988259
2014-04-04,4199.332321988629
2014-04-07,4164.4705164477955
2014-04-08,4167.544383123934
2014-04-09,4187.490350648238
2014-04-10,4184.47651410097
2014-04-11,4131.764456396692
2014-04-14,4124.492767366203
2014-04-15,4092.27810921944
2014-04-16,4135.616915337869
2014-04-17,4157.868332980019
2014-04-18,4157.868332980019
2014-04-21,4146.881162464278
2014-04-22,4199.968515676273
2014-04-23,4190.185610718626
2014-04-24,4195.52185917392
2014-04-25,4164.128515546068
2014-04-28,4178.729832287061
2014-04-29,4205.483780123665
2014-04-30,4223.364398758978
2014-05-01,4223.6438186481355
2014-05-02,4209.522239136742
2014-05-05,4201.601405835602
2014-05-06,4202.647555885402
2014-05-07,4200.726013038281
2014-05-08,4225.260357592437
2014-05-09,4186.353760957949
2014-05-12,4221.843604168787
2014-05-13,4222.874001840033
2014-05-14,4231.592263147805
2014-05-15,4203.028455883283
2014-05-16,4207.1601536787
2014-05-19,4207.891426103498
2014-05-20,4202.061901491882
2014-05-21,4210.220420177477
2014-05-22,4220.366748563219
2014-05-23,4219.135669217298
2014-05-26,4258.154011143047
2014-05-27,4252.204016290958
2014-05-28,4246.422565447974
2014-05-29,4254.7420653671625
2014-05-30,4263.878178781424
2014-06-02,4258.4353445286315
2014-06-03,4246.38265427128
2014-06-04,4254.182419743342
2014-06-05,4266.969227864679
2014-06-06,4293.430577111658
2014-06-09,4287.644786050186
2014-06-10,4301.610256170149
2014-06-11,4268.2495424149165
2014-06-12,4266.521658478496
2014-06-13,4243.274416634039
2014-06-16,4244.31152533495
2014-06-17,4252.901965482056
2014-06-18,4254.590063031349
2014-06-19,4291.366645324679
2014-06-20,4269.268820804483
2014-06-23,4251.776675969806
2014-06-24,4249.739139076726
2014-06-25,4217.251265812241
2014-06-26,4191.761535902733
2014-06-27,4212.36672394213
2014-06-30,4228.517232483252
2014-07-01,4253.00584803836
2014-07-02,4249.046907308886
2014-07-03,4279.949382329794
2014-07-04,4252.535040573216
2014-07-07,4217.17267167488
2014-07-08,4169.369367558181
2014-07-09,4182.903443804279
2014-07-10,4122.821119083196
2014-07-11,4125.013061383503
2014-07-14,4173.457806086758
2014-07-15,4131.377903495856
2014-07-16,4168.109180581982
2014-07-17,4131.106650423752
2014-07-18,4123.432072870394
2014-07-21,4104.860563269335
2014-07-22,4137.167799813449
2014-07-23,4145.55167476062
2014-07-24,4173.165390782279
2014-07-25,4119.224433394595
2014-07-28,4108.272043269737
2014-07-29,4106.022942944866
2014-07-30,4082.79946941671
2014-07-31,4017.469799752469
2014-08-01,3988.6090432839765
2014-08-04,3963.742730451134
2014-08-05,3968.7924387629114
2014-08-06,3934.5747108339724
2014-08-07,3908.704715839175
2014-08-08,3911.077508470781
2014-08-11,3962.4100121628103
2014-08-12,3937.1097271187427
2014-08-13,3969.388775679736
2014-08-14,3981.9536379191604
2014-08-15,3956.51038168572
2014-08-18,4003.2237203204086
2014-08-19,4023.590644825572
2014-08-20,4011.105294698246
2014-08-21,4039.2288347073754
2014-08-22,4008.5884489020536
2014-08-25,4054.618359988174
2014-08-26,4084.1519335869875
2014-08-27,4083.46964095478
2014-08-28,4042.3799259061407
2014-08-29,4049.6798358503634
2014-09-01,4043.1394699776433
2014-09-02,4049.8069819290704
2014-09-03,4085.2975020615736
2014-09-04,4077.243508802355
2014-09-05,4065.5583685387046
2014-09-08,4066.187056961016
2014-09-09,4040.966645166751
2014-09-10,4034.4322166333604
2014-09-11,4043.5176147802886
2014-09-12,4039.6467515465138
2014-09-15,4041.431641160707
2014-09-16,4030.538435402096
2014-09-17,4047.297547502119
2014-09-18,4075.4336768162852
2014-09-19,4046.839368900426
2014-09-22,4018.746710803426
2014-09-23,3982.492025840027
2014-09-24,3984.541467578516
2014-09-25,3933.4406728266817
2014-09-26,3928.206902371076
2014-09-29,3907.9931412140327
2014-09-30,3921.3941744421954
2014-10-01,3878.0653853359777
2014-10-02,3814.5870706364267
2014-10-03,3798.884404824265
2014-10-06,3824.4642999762345
2014-10-07,3774.9438684653323
2014-10-08,3755.579915320919
2014-10-09,3754.630700653768
2014-10-10,3671.8673902410487
2014-10-13,3679.3120101655245
2014-10-14,3687.4341896478554
2014-10-15,3609.031776958998
2014-10-16,3599.9093828289892
2014-10-17,3700.230890744755
2014-10-20,3686.4620288502842
2014-10-21,3745.881749155238
2014-10-22,3758.9664282640915
2014-10-23,3781.9086129030998
2014-10-24,3773.947135516307
2014-10-27,3769.017803524277
2014-10-28,3823.8486676480748
2014-10-29,3836.0186744865427
2014-10-30,3826.0787563606887
2014-10-31,3858.746170535818
2014-11-03,3816.6536044389472
2014-11-04,3809.454943431269
2014-11-05,3842.824174630097
2014-11-06,3846.0544761112246
2014-11-07,3809.034154122364
2014-11-10,3844.397940718175
2014-11-11,3855.790222121137
2014-11-12,3830.8433318961856
2014-11-13,3853.8484847961713
2014-11-14,3851.347679979931
2014-11-17,3859.8574261979174
2014-11-18,3915.6181611179572
2014-11-19,3920.8030511481206
2014-11-20,3917.2723512007515
2014-11-21,3953.4301461698888
2014-11-24,3970.6941524530785
2014-11-25,3995.4929259860046
2014-11-26,4008.4288754727554
2014-11-27,4023.775060679883
2014-11-28,4029.0493256161585
2014-12-01,4021.3346011424287
2014-12-02,3995.877347975827
2014-12-03,3986.100800398546
2014-12-04,3984.3820693939333
2014-12-05,4014.404808308409
2014-12-08,3990.4546346180905
2014-12-09,3953.211688564985
2014-12-10,3936.5372339634578
2014-12-11,3932.1638258116204
2014-12-12,3872.0083020686866
2014-12-15,3777.7046584362624
2014-12-16,3853.5266737947254
2014-12-17,3810.9480565117265
2014-12-18,3883.062529739593
2014-12-19,3875.5231686665898
2014-12-22,3897.18559876264
2014-12-23,3889.2312162063545
2014-12-24,3887.2105172478923
2014-12-25,3887.2105172478923
2014-12-26,3880.1922350322393
2014-12-29,3889.287679285411
2014-12-30,3853.243847936163
2014-12-31,3839.939003456216
2015-01-01,3839.939003456216
2015-01-02,3815.5124748579037
2015-01-05,3728.0948270490685
2015-01-06,3701.974006807458
2015-01-07,3669.8253485589535
2015-01-08,3774.1080246536
2015-01-09,3749.1328751135716
2015-01-12,3780.8294814648075
2015-01-13,3824.1451445938364
2015-01-14,3786.954317502531
2015-01-15,3814.525162290537
2015-01-16,3822.25604495955
2015-01-19,3881.8995854043956
2015-01-20,3881.0481910987064
2015-01-21,3895.191795868355
2015-01-22,3875.0882078154405
2015-01-23,3901.938271472274
2015-01-26,3927.7248679451927
2015-01-27,3939.7262247138624
2015-01-28,3915.8928144452284
2015-01-29,3923.5640817447756
2015-01-30,3892.211850515928
2015-02-02,3902.943482884482
2015-02-03,3952.5178382016484
2015-02-04,3979.2644306284737
2015-02-05,3972.5979696414634
2015-02-06,3946.9848436780076
2015-02-09,3915.7258895369987
2015-02-10,3946.562658707746
2015-02-11,3929.1882967052015
2015-02-12,3983.2110220852624
2015-02-13,4008.204677602866
2015-02-16,4010.3455123819035
2015-02-17,4014.4195036459223
2015-02-18,4027.6840946564507
2015-02-19,4068.4944962905197
2015-02-20,4074.875813124974
2015-02-23,4106.634973650736
2015-02-24,4111.678417787208
2015-02-25,4110.555995500921
2015-02-26,4113.941348066411
2015-02-27,4136.251760955984
2015-03-02,4128.270410446102
2015-03-03,4082.0766797394745
2015-03-04,4071.240061787919
2015-03-05,4092.7448931159956
2015-03-06,4048.4757846358225
2015-03-09,4030.8445681802086
2015-03-10,3955.5960782560173
2015-03-11,3979.4110177667835
2015-03-12,3995.042796470843
2015-03-13,3995.493829019798
2015-03-16,4057.7851602175065
2015-03-17,4023.0787099421027
2015-03-18,4046.0194338374636
2015-03-19,4063.183820828472
2015-03-20,4157.923601601182
2015-03-23,4181.394199810174
2015-03-24,4197.509482569328
2015-03-25,4166.814121014339
2015-03-26,4112.495611652426
2015-03-27,4130.114290645206
2015-03-30,4163.147474363008
2015-03-31,4102.360452332595
2015-04-01,4121.972179940504
2015-04-02,4173.134242917779
2015-04-03,4173.134242917779
2015-04-06,4223.933322442586
2015-04-07,4218.3584442463825
2015-04-08,4183.9811667702825
2015-04-09,4196.708191509052
2015-04-10,4221.142838165083
2015-04-13,4204.2935709188005
2015-04-14,4225.361936321883
2015-04-15,4206.488590127373
2015-04-16,4213.4093296445735
2015-04-17,4158.592667850117
2015-04-20,4187.143659388796
2015-04-21,4225.959030553115
2015-04-22,4212.469485395293
2015-04-23,4218.496420350646
2015-04-24,4254.3073901188245
2015-04-27,4309.92677274369
2015-04-28,4266.064865126844
2015-04-29,4221.124108111607
2015-04-30,4234.112378659986
2015-05-01,4244.579406243721
2015-05-04,4258.438752155558
2015-05-05,4201.120169941403
2015-05-06,4236.180384168701
2015-05-07,4216.3707724515
2015-05-08,4299.156340960295
2015-05-11,4274.934349228643
2015-05-12,4260.549046086956
2015-05-13,4293.931000033507
2015-05-14,4336.033950234235
2015-05-15,4348.066694713972
2015-05-18,4357.254815171776
2015-05-19,4344.431025694258
2015-05-20,4346.949891732033
2015-05-21,4366.534856318398
2015-05-22,4326.655389896397
2015-05-25,4315.4360508869295
2015-05-26,4241.040178006844
2015-05-27,4295.665538240588
2015-05-28,4303.871218448343
2015-05-29,4238.629482058682
2015-06-01,4234.964820898867
2015-06-02,4277.828610413868
2015-06-03,4331.57610087355
2015-06-04,4314.819912735844
2015-06-05,4190.818721658146
2015-06-08,4189.808497152154
2015-06-09,4186.687063922654
2015-06-10,4284.090108750076
2015-06-11,4281.54498402409
2015-06-12,4252.703888330596
2015-06-15,4170.251001693832
2015-06-16,4195.811811751979
2015-06-17,4161.1731696839215
2015-06-18,4232.7239264286645
2015-06-19,4213.818653136147
2015-06-22,4354.513812859903
2015-06-23,4319.657127920995
2015-06-24,4292.864370342413
2015-06-25,4287.843655851595
2015-06-26,4276.723107757794
2015-06-29,4163.664296796554
2015-06-30,4106.397334753349
2015-07-01,4164.218664148606
2015-07-02,4133.801916858066
2015-07-03,4114.004641656
2015-07-06,4053.952678751782
2015-07-07,3944.597191579292
2015-07-08,4007.7026014145094
2015-07-09,4093.633652182515
2015-07-10,4236.998921227813
2015-07-13,4245.12145471939
2015-07-14,4261.274010022008
2015-07-15,4253.009411749382
2015-07-16,4298.909177041594
2015-07-17,4277.770100418005
2015-07-20,4306.29927029364
2015-07-21,4287.550384004236
2015-07-22,4244.287132230034
2015-07-23,4275.107923919692
2015-07-24,4241.693293429561
2015-07-27,4190.009625417576
2015-07-28,4203.897568081276
2015-07-29,4235.721149143447
2015-07-30,4205.328991101218
2015-07-31,4269.182186956245
