Date,WORLD ex USA GROWTH
2012-01-24,2051.915736776636
2012-01-25,2056.8986088171782
2012-01-26,2097.600333637385
2012-01-27,2086.4058395603056
2012-01-30,2068.2582015846792
2012-01-31,2075.0040654409886
2012-02-01,2110.3726995536585
2012-02-02,2115.7127802487644
2012-02-03,2130.9348994977904
2012-02-06,2130.261617740435
2012-02-07,2140.836612565705
2012-02-08,2144.431463004543
2012-02-09,2151.4230255426755
2012-02-10,2121.8191934877623
2012-02-13,2139.5652430219425
2012-02-14,2123.7793432953868
2012-02-15,2140.4953206238793
2012-02-16,2133.8145056594612
2012-02-17,2152.6578347937025
2012-02-20,2183.2547517690678
2012-02-21,2176.019962241719
2012-02-22,2167.6553467528506
2012-02-23,2178.914737304415
2012-02-24,2192.7114846257723
2012-02-27,2183.7085621125925
2012-02-28,2195.0437788826707
2012-02-29,2192.090586134719
2012-03-01,2195.309532384273
2012-03-02,2179.956441091685
2012-03-05,2166.6923945861336
2012-03-06,2111.362464798998
2012-03-07,2117.37912418749
2012-03-08,2165.261585669986
2012-03-09,2163.5847278399388
2012-03-12,2157.622736133289
2012-03-13,2177.6227743500394
2012-03-14,2166.007351098409
2012-03-15,2184.00892473009
2012-03-16,2204.4524041343884
2012-03-19,2209.1079314679628
2012-03-20,2184.1493586582537
2012-03-21,2176.116577991777
2012-03-22,2164.389120129343
2012-03-23,2171.960281353829
2012-03-26,2194.211221835975
2012-03-27,2198.945460764934
2012-03-28,2183.5860392076434
2012-03-29,2167.2566135118
2012-03-30,2185.090048108641
2012-04-02,2214.079493530133
2012-04-03,2200.502492588137
2012-04-04,2135.3378580863905
2012-04-05,2132.5065218077298
2012-04-06,2128.4444913882335
2012-04-09,2125.6433825161253
2012-04-10,2096.26961609414
2012-04-11,2103.782882678854
2012-04-12,2138.957665628649
2012-04-13,2114.368615542768
2012-04-16,2115.104960701337
2012-04-17,2146.2633782740554
2012-04-18,2148.958830889446
2012-04-19,2147.4316602525964
2012-04-20,2157.859818984961
2012-04-23,2115.2341352386015
2012-04-24,2130.6762184004424
2012-04-25,2147.8547496183814
2012-04-26,2161.279436595221
2012-04-27,2171.6061078870302
2012-04-30,2167.4369672414537
2012-05-01,2165.777424512768
2012-05-02,2157.9684457695316
2012-05-03,2155.268079920465
2012-05-04,2124.0289979430117
2012-05-07,2104.7864744629574
2012-05-08,2073.116400327364
2012-05-09,2058.771528495987
2012-05-10,2064.371340499414
2012-05-11,2065.6991074506977
2012-05-14,2030.345842679898
2012-05-15,2009.168100867866
2012-05-16,1987.7805197145308
2012-05-17,1980.2705888740477
2012-05-18,1948.6961224535862
2012-05-21,1960.3572651447205
2012-05-22,1987.8637362590634
2012-05-23,1939.202128332624
2012-05-24,1950.9397920062593
2012-05-25,1946.8855925768262
2012-05-28,1955.474483066355
2012-05-29,1974.144457241552
2012-05-30,1936.667516935534
2012-05-31,1928.0325520214349
2012-06-01,1892.3843952765528
2012-06-04,1881.4855274975062
2012-06-05,1892.8693339341219
2012-06-06,1931.1436637501065
2012-06-07,1959.930345671656
2012-06-08,1933.823204870313
2012-06-11,1949.7048631029704
2012-06-12,1950.936535219988
2012-06-13,1961.3073274031879
2012-06-14,1954.2864606673393
2012-06-15,1967.92825665794
2012-06-18,1982.3098978004216
2012-06-19,2009.6721825333586
2012-06-20,2019.0358934421222
2012-06-21,1991.682835462644
2012-06-22,1966.9407345403379
2012-06-25,1946.9803115722195
2012-06-26,1944.7811824399676
2012-06-27,1962.2285405112762
2012-06-28,1960.8171825725371
2012-06-29,2026.5377965041503
2012-07-02,2037.2750859262758
2012-07-03,2062.6985498315307
2012-07-04,2060.5983146039266
2012-07-05,2045.5987048180375
2012-07-06,2024.8985847756358
2012-07-09,2008.2977949201322
2012-07-10,2009.009934782326
2012-07-11,2003.3124481128295
2012-07-12,1974.2285889224106
2012-07-13,2002.331560877051
2012-07-16,2008.183630389158
2012-07-17,2004.990266424705
2012-07-18,2024.9779133732873
2012-07-19,2053.213404357682
2012-07-20,2027.9917930454083
2012-07-23,1979.5310218368963
2012-07-24,1974.0253880518064
2012-07-25,1968.7550894901656
2012-07-26,2021.092042918165
2012-07-27,2049.481696242288
2012-07-30,2060.3206107999345
2012-07-31,2059.549147864225
2012-08-01,2060.2730157776914
2012-08-02,2035.350007281951
2012-08-03,2070.105504697578
2012-08-06,2092.274013468583
2012-08-07,2102.6826305312275
2012-08-08,2102.076656117967
2012-08-09,2110.5461458167442
2012-08-10,2106.514073383738
2012-08-13,2101.92472724388
2012-08-14,2106.200485848974
2012-08-15,2101.8570778690937
2012-08-16,2119.610063589284
2012-08-17,2120.534307521483
2012-08-20,2122.101302892959
2012-08-21,2142.0769281378243
2012-08-22,2121.332457261855
2012-08-23,2135.1396429840506
2012-08-24,2122.7417734306223
2012-08-27,2125.617276445229
2012-08-28,2119.230460248296
2012-08-29,2114.7779839715886
2012-08-30,2095.408543402869
2012-08-31,2106.0247517876523
2012-09-03,2113.8355391134523
2012-09-04,2093.962362972925
2012-09-05,2093.8474444898134
2012-09-06,2127.402975463232
2012-09-07,2161.532746348717
2012-09-10,2154.2198333022466
2012-09-11,2160.8833942947795
2012-09-12,2168.7441488890167
2012-09-13,2176.57731201602
2012-09-14,2225.61625529209
2012-09-17,2217.3781827308444
2012-09-18,2209.913529918434
2012-09-19,2222.313139364048
2012-09-20,2201.420093870312
2012-09-21,2211.292896566626
2012-09-24,2194.887377140448
2012-09-25,2206.3278229715743
2012-09-26,2167.32102945802
2012-09-27,2180.053021443398
2012-09-28,2164.463325316636
2012-10-01,2183.1181035911077
2012-10-02,2183.6963535381187
2012-10-03,2171.23934900601
2012-10-04,2190.3550078986864
2012-10-05,2209.105026178875
2012-10-08,2190.374131364869
2012-10-09,2169.2245126226126
2012-10-10,2154.098313860612
2012-10-11,2163.7749117212247
2012-10-12,2162.168506486913
2012-10-15,2165.2322635653586
2012-10-16,2192.552225465968
2012-10-17,2214.2647891240576
2012-10-18,2216.3617274951907
2012-10-19,2202.738863120929
2012-10-22,2196.3204816675648
2012-10-23,2159.2455235850975
2012-10-24,2165.1707478946587
2012-10-25,2176.19378189056
2012-10-26,2170.0174575193896
2012-10-29,2162.637666076611
2012-10-30,2176.0358773820885
2012-10-31,2169.983633852753
2012-11-01,2180.4391342355243
2012-11-02,2179.143428214283
2012-11-05,2169.8316227580863
2012-11-06,2176.775241570377
2012-11-07,2159.2245618873876
2012-11-08,2145.121034337961
2012-11-09,2141.5737603638268
2012-11-12,2133.678588275258
2012-11-13,2135.3679740706525
2012-11-14,2115.989897675949
2012-11-15,2105.331768178152
2012-11-16,2095.9526787385594
2012-11-19,2145.3584637948593
2012-11-20,2147.218943532541
2012-11-21,2150.6883945762693
2012-11-22,2174.5047383978267
2012-11-23,2193.0728890837177
2012-11-26,2192.7772458771105
2012-11-27,2195.92245824754
2012-11-28,2193.2199952602778
2012-11-29,2218.3583559526055
2012-11-30,2219.719731739604
2012-12-03,2227.587489879478
2012-12-04,2230.122584519366
2012-12-05,2227.5755413993134
2012-12-06,2233.846145594694
2012-12-07,2233.1888577426653
2012-12-10,2240.4364567833795
2012-12-11,2249.594539822736
2012-12-12,2254.297239167097
2012-12-13,2250.6249452596053
2012-12-14,2253.364845302502
2012-12-17,2257.243419198901
2012-12-18,2271.3102652591883
2012-12-19,2289.4958163544356
2012-12-20,2286.121057724575
2012-12-21,2268.954340119392
2012-12-24,2265.2921852652257
2012-12-25,2268.3728846538465
2012-12-26,2270.5011970639152
2012-12-27,2275.1368047010387
2012-12-28,2270.6754745985468
2012-12-31,2270.5538680291356
2013-01-01,2270.7024293915565
2013-01-02,2306.992130323318
2013-01-03,2301.7710948749586
2013-01-04,2307.1515488998693
2013-01-07,2300.6681967980157
2013-01-08,2293.0025892235135
2013-01-09,2299.572475167949
2013-01-10,2317.056343982735
2013-01-11,2328.3291315817546
2013-01-14,2323.1806832157285
2013-01-15,2333.3056301753522
2013-01-16,2323.283413432371
2013-01-17,2333.664889564523
2013-01-18,2331.873456245729
2013-01-21,2334.879362334458
2013-01-22,2341.081363921587
2013-01-23,2338.951332254059
2013-01-24,2346.777109808112
2013-01-25,2366.414264708838
2013-01-28,2358.1348753488196
2013-01-29,2370.34107584024
2013-01-30,2377.8642860166265
2013-01-31,2369.861535823314
2013-02-01,2392.1782685752582
2013-02-04,2367.6118840642775
2013-02-05,2357.415875207323
2013-02-06,2371.140345161126
2013-02-07,2353.2723686534828
2013-02-08,2367.2248600606285
2013-02-11,2347.1876008060485
2013-02-12,2372.361934908606
2013-02-13,2374.1108902452224
2013-02-14,2369.7886440893326
2013-02-15,2359.52641201576
2013-02-18,2362.6818899188315
2013-02-19,2386.392401124178
2013-02-20,2390.657666204766
2013-02-21,2348.7559584525357
2013-02-22,2360.360040662802
2013-02-25,2365.990506928046
2013-02-26,2340.524782913994
2013-02-27,2352.463697750688
2013-02-28,2377.7066258791515
2013-03-01,2362.22384572816
2013-03-04,2363.529059467414
2013-03-05,2389.2956096274206
2013-03-06,2393.103803232442
2013-03-07,2400.726873775157
2013-03-08,2396.489178575677
2013-03-11,2409.789686009206
2013-03-12,2412.0431099787725
2013-03-13,2402.1991975084375
2013-03-14,2422.483061313499
2013-03-15,2446.871126909711
2013-03-18,2415.1768905052754
2013-03-19,2408.428078515309
2013-03-20,2414.7318705335224
2013-03-21,2406.5261376208205
2013-03-22,2405.8377941523636
2013-03-25,2400.3725470839654
2013-03-26,2402.340186552532
2013-03-27,2397.487435322636
2013-03-28,2411.9959530052606
2013-03-29,2412.654617420818
2013-04-01,2402.5834883226858
2013-04-02,2412.147868931993
2013-04-03,2414.0645837919824
2013-04-04,2388.0998323029457
2013-04-05,2386.2206450747503
2013-04-08,2399.6850342388943
2013-04-09,2405.755115224825
2013-04-10,2435.7655774756618
2013-04-11,2465.14415477137
2013-04-12,2449.410305017466
2013-04-15,2423.0084566772484
2013-04-16,2410.656006476462
2013-04-17,2384.5599917575005
2013-04-18,2379.200376527533
2013-04-19,2387.049298618055
2013-04-22,2388.6340929384082
2013-04-23,2418.9381900041703
2013-04-24,2441.516703412874
2013-04-25,2460.605404502848
2013-04-26,2463.5160697011156
2013-04-29,2480.1269579308014
2013-04-30,2497.885493103145
2013-05-01,2490.395126017846
2013-05-02,2474.3104190288964
2013-05-03,2490.0153155669796
2013-05-06,2485.251160438893
2013-05-07,2504.977307994381
2013-05-08,2538.675230250564
2013-05-09,2524.5060078851566
2013-05-10,2516.7468161176325
2013-05-13,2524.9758259903356
2013-05-14,2528.798737351605
2013-05-15,2532.359175168197
2013-05-16,2538.0524432470947
2013-05-17,2523.0328936293554
2013-05-20,2543.385570087928
2013-05-21,2545.481261410171
2013-05-22,2545.254727760369
2013-05-23,2485.4576714679315
2013-05-24,2489.775589554907
2013-05-27,2476.5200431363746
2013-05-28,2484.581832098202
2013-05-29,2478.2668856133646
2013-05-30,2476.648807088682
2013-05-31,2449.2880292157542
2013-06-03,2432.199793274437
2013-06-04,2451.5342136853146
2013-06-05,2412.686855148715
2013-06-06,2404.1327702302615
2013-06-07,2423.358822043473
2013-06-10,2438.737838179516
2013-06-11,2433.969063896501
2013-06-12,2444.5278943287235
2013-06-13,2420.2869628843505
2013-06-14,2435.3820055535807
2013-06-17,2458.762782986559
2013-06-18,2456.9865781110675
2013-06-19,2471.9773388594035
2013-06-20,2359.1634831163296
2013-06-21,2345.4709976734202
2013-06-24,2303.6528728330895
2013-06-25,2320.2187828620868
2013-06-26,2340.741892152609
2013-06-27,2363.737972900959
2013-06-28,2365.520708658776
2013-07-01,2390.547260748148
2013-07-02,2396.2606763202307
2013-07-03,2380.965543080556
2013-07-04,2407.8423826759513
2013-07-05,2384.2491975394955
2013-07-08,2395.942069747966
2013-07-09,2413.9561334358496
2013-07-10,2432.407719189218
2013-07-11,2478.410401687206
2013-07-12,2475.5411406638727
2013-07-15,2478.312308816271
2013-07-16,2485.315608480388
2013-07-17,2486.8438267059582
2013-07-18,2493.9959240768294
2013-07-19,2496.1511110372635
2013-07-22,2513.1672051542655
2013-07-23,2509.877045439075
2013-07-24,2514.2322769937805
2013-07-25,2501.5844182350565
2013-07-26,2492.5682129501033
2013-07-29,2478.055414651783
2013-07-30,2483.576911102599
2013-07-31,2476.0888734021814
2013-08-01,2502.512107791321
2013-08-02,2533.9075178231155
2013-08-05,2527.0974286144105
2013-08-06,2541.7014258763024
2013-08-07,2519.1207510270774
2013-08-08,2532.555555435602
2013-08-09,2535.800372733613
2013-08-12,2527.738984393134
2013-08-13,2532.348686630672
2013-08-14,2550.1587460799947
2013-08-15,2521.2534865514804
2013-08-16,2531.475813776586
2013-08-19,2528.1592659964203
2013-08-20,2515.181245495524
2013-08-21,2493.7477342019347
2013-08-22,2495.5394840409285
2013-08-23,2520.891849789447
2013-08-26,2518.7484141418076
2013-08-27,2494.3463435213844
2013-08-28,2464.1434018969426
2013-08-29,2460.3134233197006
2013-08-30,2442.240427057713
2013-09-02,2474.4193543198976
2013-09-03,2479.2093508064754
2013-09-04,2490.81563866079
2013-09-05,2486.3527337004143
2013-09-06,2500.3056296289847
2013-09-09,2519.113574792145
2013-09-10,2543.8975745688344
2013-09-11,2557.087983209712
2013-09-12,2555.3052721739423
2013-09-13,2552.5067189143815
2013-09-16,2584.345768280895
2013-09-17,2572.3583882537837
2013-09-18,2588.9968271819366
2013-09-19,2639.848908481688
2013-09-20,2627.2970293476374
2013-09-23,2621.594730289736
2013-09-24,2617.613675997304
2013-09-25,2616.217352631802
2013-09-26,2619.2090173353495
2013-09-27,2625.7546380544113
2013-09-30,2604.3888954249
2013-10-01,2611.559945290892
2013-10-02,2600.0889263341473
2013-10-03,2599.430963067079
2013-10-04,2588.581144748777
2013-10-07,2573.6135921805803
2013-10-08,2563.6928634332203
2013-10-09,2546.253855291841
2013-10-10,2573.7844795040082
2013-10-11,2596.895723498143
2013-10-14,2601.373164627131
2013-10-15,2603.208959398752
2013-10-16,2601.8037330203524
2013-10-17,2641.021802229495
2013-10-18,2666.256854510355
2013-10-21,2675.187623302125
2013-10-22,2699.8409996062855
2013-10-23,2688.089922797627
2013-10-24,2698.1661507610047
2013-10-25,2684.864765536096
2013-10-28,2692.985274740757
2013-10-29,2683.902172725045
2013-10-30,2691.5191690591564
2013-10-31,2672.675927040492
2013-11-01,2645.7997749901606
2013-11-04,2655.165327165468
2013-11-05,2650.637154953372
2013-11-06,2667.29078495071
2013-11-07,2642.576820088593
2013-11-08,2630.226573706763
2013-11-11,2645.8836451228613
2013-11-12,2644.9452415761243
2013-11-13,2628.615603736622
2013-11-14,2656.8385606363013
2013-11-15,2673.6714149474983
2013-11-18,2690.8119412828987
2013-11-19,2677.9999525767894
2013-11-20,2672.2142394128864
2013-11-21,2662.2784873681685
2013-11-22,2671.493734159869
2013-11-25,2682.4115772170944
2013-11-26,2672.6335049458958
2013-11-27,2675.8038923898043
2013-11-28,2691.420653175643
2013-11-29,2691.4491927355466
2013-12-02,2675.4213554046028
2013-12-03,2658.0083996085677
2013-12-04,2631.5747615224245
2013-12-05,2627.7530742921635
2013-12-06,2642.2331967188193
2013-12-09,2654.6475384899327
2013-12-10,2650.549391742211
2013-12-11,2637.815314827814
2013-12-12,2603.484388201249
2013-12-13,2601.4225912404563
2013-12-16,2617.2141133601176
2013-12-17,2607.256541559054
2013-12-18,2632.6765669284573
2013-12-19,2652.1565719357295
2013-12-20,2664.2171286903135
2013-12-23,2685.140469162341
2013-12-24,2683.119837949287
2013-12-25,2683.9331964327266
2013-12-26,2693.5898699540403
2013-12-27,2725.0052216655135
2013-12-30,2732.938285553764
2013-12-31,2736.645652012312
2014-01-01,2736.762395793389
2014-01-02,2710.6481128826017
2014-01-03,2716.700213074011
2014-01-06,2705.0717441097195
2014-01-07,2706.0943878641856
2014-01-08,2717.85308307956
2014-01-09,2702.6563211377256
2014-01-10,2726.854729997676
2014-01-13,2734.047266652533
2014-01-14,2719.062408877149
2014-01-15,2729.013902203625
2014-01-16,2731.2015769423656
2014-01-17,2733.0270059246222
2014-01-20,2733.1594957056686
2014-01-21,2737.2537432125278
2014-01-22,2742.1611803921955
2014-01-23,2726.487256490813
2014-01-24,2678.0151963983303
2014-01-27,2644.411482592827
2014-01-28,2647.571096769429
2014-01-29,2653.544454293628
2014-01-30,2627.9596120515052
2014-01-31,2618.0555621594267
2014-02-03,2597.0131726635254
2014-02-04,2565.5762325454666
2014-02-05,2580.855434124369
2014-02-06,2617.418765022304
2014-02-07,2642.2898959008594
2014-02-10,2657.5383377457365
2014-02-11,2685.528381503061
2014-02-12,2694.046463767884
2014-02-13,2691.532627986374
2014-02-14,2701.4174548521028
2014-02-17,2713.9286357781766
2014-02-18,2732.2613368556367
2014-02-19,2732.831011041761
2014-02-20,2714.806345488477
2014-02-21,2733.586201388302
2014-02-24,2747.2820840672907
2014-02-25,2758.8874477478976
2014-02-26,2743.7791198045547
2014-02-27,2741.90682209415
2014-02-28,2759.9288512996277
2014-03-03,2709.602101218512
2014-03-04,2742.724195292439
2014-03-05,2747.372734857568
2014-03-06,2770.297031316945
2014-03-07,2755.6923705007775
2014-03-10,2740.7406858645704
2014-03-11,2740.5497245805373
2014-03-12,2714.8042267098044
2014-03-13,2703.0375247323773
2014-03-14,2673.5025347227725
2014-03-17,2688.708740716888
2014-03-18,2708.082499417473
2014-03-19,2703.1409516977533
2014-03-20,2670.413991499688
2014-03-21,2676.2080360455084
2014-03-24,2669.554375916577
2014-03-25,2689.815685717655
2014-03-26,2709.042218863679
2014-03-27,2716.142021241021
2014-03-28,2729.879872585412
2014-03-31,2747.476536972808
2014-04-01,2758.4714715730724
2014-04-02,2763.972129806278
2014-04-03,2761.3972067981404
2014-04-04,2770.183158559523
2014-04-07,2744.077029558925
2014-04-08,2744.86246488687
2014-04-09,2750.1054260700926
2014-04-10,2751.2426186046114
2014-04-11,2716.121851906928
2014-04-14,2711.766631882911
2014-04-15,2700.156458725362
2014-04-16,2732.8723878166397
2014-04-17,2744.3420944323707
2014-04-18,2748.0966429679147
2014-04-21,2742.364483970193
2014-04-22,2762.1448086028668
2014-04-23,2761.5252079981547
2014-04-24,2762.0116881528643
2014-04-25,2753.9157918712644
2014-04-28,2748.879665361697
2014-04-29,2761.4647355032466
2014-04-30,2772.326969286499
2014-05-01,2785.7771661654
2014-05-02,2784.1115707773342
2014-05-05,2780.89759876869
2014-05-06,2788.7743754450444
2014-05-07,2769.7836272118634
2014-05-08,2781.905696901523
2014-05-09,2765.7180824397524
2014-05-12,2777.1128850832797
2014-05-13,2790.3038183207723
2014-05-14,2796.817391058322
2014-05-15,2782.8347952638787
2014-05-16,2776.785276486512
2014-05-19,2774.1992106793696
2014-05-20,2772.0666646552227
2014-05-21,2775.516656042103
2014-05-22,2792.2693363000426
2014-05-23,2795.1625751989745
2014-05-26,2814.5493888170827
2014-05-27,2812.7748884135317
2014-05-28,2811.4172778320135
2014-05-29,2820.4999175736302
2014-05-30,2824.5188186935984
2014-06-02,2829.719325531702
2014-06-03,2824.9483719161926
2014-06-04,2828.3311875753616
2014-06-05,2833.9820857459604
2014-06-06,2845.471774035601
2014-06-09,2846.612334422826
2014-06-10,2848.550643121792
2014-06-11,2843.7260470425567
2014-06-12,2845.5173487372626
2014-06-13,2837.8302340755254
2014-06-16,2834.635404270824
2014-06-17,2835.6427379021698
2014-06-18,2837.9888845024966
2014-06-19,2871.473333959471
2014-06-20,2864.559201207111
2014-06-23,2857.7131491180544
2014-06-24,2851.0554592313933
2014-06-25,2837.1806618071546
2014-06-26,2840.1059873388776
2014-06-27,2846.4897014226885
2014-06-30,2857.2539927159232
2014-07-01,2875.3298584451813
2014-07-02,2882.117392962144
2014-07-03,2891.853592958876
2014-07-04,2888.942454122904
2014-07-07,2871.5802140509477
2014-07-08,2848.546531833255
2014-07-09,2847.361014069399
2014-07-10,2821.316649123533
2014-07-11,2820.8649971681757
2014-07-14,2844.4995120550793
2014-07-15,2830.2680027340402
2014-07-16,2849.6873607674856
2014-07-17,2835.262997384187
2014-07-18,2832.1176537662964
2014-07-21,2825.2415846800427
2014-07-22,2846.516489877288
2014-07-23,2852.4031535704103
2014-07-24,2856.4657389420463
2014-07-25,2841.9228260322384
2014-07-28,2839.4677326493497
2014-07-29,2838.8777745587868
2014-07-30,2826.0753865160514
2014-07-31,2795.9860411022337
2014-08-01,2777.9477885579663
2014-08-04,2766.5320778558935
2014-08-05,2759.656665690431
2014-08-06,2744.313281629713
2014-08-07,2733.9010974369107
2014-08-08,2718.0080932546366
2014-08-11,2749.981050872507
2014-08-12,2748.676381733057
2014-08-13,2760.3887195964567
2014-08-14,2772.515983262745
2014-08-15,2766.772604399462
2014-08-18,2787.0975784099387
2014-08-19,2801.119781050978
2014-08-20,2796.20040186201
2014-08-21,2806.0947625041263
2014-08-22,2792.3556951392843
2014-08-25,2810.7784121961304
2014-08-26,2820.1780143630963
2014-08-27,2824.6504889210114
2014-08-28,2808.3927310503786
2014-08-29,2811.5595382089286
2014-09-01,2810.0117179853064
2014-09-02,2811.3279515612003
2014-09-03,2830.1948718606855
2014-09-04,2825.1185959970726
2014-09-05,2814.5713147247825
2014-09-08,2803.9603782775926
2014-09-09,2789.845918692844
2014-09-10,2784.3495496320684
2014-09-11,2787.428921341627
2014-09-12,2783.305391610984
2014-09-15,2780.6736674517047
2014-09-16,2775.028275143673
2014-09-17,2779.346356033789
2014-09-18,2791.229433871275
2014-09-19,2784.2157058957587
2014-09-22,2761.483717819205
2014-09-23,2743.7974407801325
2014-09-24,2743.4256547857585
2014-09-25,2728.7599544235904
2014-09-26,2719.5665032923744
2014-09-29,2710.9336885188086
2014-09-30,2707.5668874886096
2014-10-01,2682.6848860446357
2014-10-02,2644.5962820055943
2014-10-03,2635.155595261084
2014-10-06,2656.9457038232367
2014-10-07,2638.4144548707745
2014-10-08,2620.884755569061
2014-10-09,2620.3356618461717
2014-10-10,2565.770847097363
2014-10-13,2569.8671191316184
2014-10-14,2555.1495785425095
2014-10-15,2528.9986338912736
2014-10-16,2521.880274971905
2014-10-17,2556.3954323422927
2014-10-20,2573.8427395482504
2014-10-21,2596.1691012090973
2014-10-22,2609.4308423994153
2014-10-23,2612.469922521651
2014-10-24,2618.0729450150625
2014-10-27,2622.5308321601224
2014-10-28,2644.761380138861
2014-10-29,2661.556170840717
2014-10-30,2654.037350113699
2014-10-31,2680.9411089311293
2014-11-03,2650.012088476811
2014-11-04,2663.834073365405
2014-11-05,2672.396228112293
2014-11-06,2667.4562979660404
2014-11-07,2661.7441355649503
2014-11-10,2679.91171635635
2014-11-11,2687.161888733381
2014-11-12,2684.2561044303325
2014-11-13,2692.3162308875717
2014-11-14,2691.9416166695423
2014-11-17,2679.294956234241
2014-11-18,2710.6096622485693
2014-11-19,2704.180929711702
2014-11-20,2702.252837441482
2014-11-21,2722.251482092269
2014-11-24,2722.3109964335476
2014-11-25,2736.274787278033
2014-11-26,2744.938739572945
2014-11-27,2740.922108338233
2014-11-28,2734.0080795775325
2014-12-01,2726.958382145264
2014-12-02,2722.4850075827076
2014-12-03,2720.336960030036
2014-12-04,2720.9709099800975
2014-12-05,2723.4116716453927
2014-12-08,2708.6342958482314
2014-12-09,2692.8774602985845
2014-12-10,2668.2714495580863
2014-12-11,2654.673356932646
2014-12-12,2630.2115456104107
2014-12-15,2581.0790291784697
2014-12-16,2609.377435193809
2014-12-17,2595.3039549619457
2014-12-18,2635.678690263646
2014-12-19,2654.306919433555
2014-12-22,2664.3338458261446
2014-12-23,2657.1862043302576
2014-12-24,2665.254524215432
2014-12-25,2663.7242462260383
2014-12-26,2665.0274978252664
2014-12-29,2672.2385516943277
2014-12-30,2651.998676378429
2014-12-31,2647.561532928043
2015-01-01,2647.5979704609285
2015-01-02,2630.8060469053034
2015-01-05,2584.9232340034214
2015-01-06,2552.9590196100357
2015-01-07,2538.9912626204814
2015-01-08,2595.3383483105827
2015-01-09,2592.313874668964
2015-01-12,2599.019493949031
2015-01-13,2613.3145395422143
2015-01-14,2589.848165211988
2015-01-15,2614.4222276521323
2015-01-16,2609.011379389037
2015-01-19,2636.2454075222527
2015-01-20,2641.5936603566915
2015-01-21,2655.03373072114
2015-01-22,2653.22734818434
2015-01-23,2666.77331395119
2015-01-26,2674.048469052167
2015-01-27,2696.733032993893
2015-01-28,2687.2357746210337
2015-01-29,2674.323763440824
2015-01-30,2660.0026935128576
2015-02-02,2670.179840783913
2015-02-03,2683.2028577744086
2015-02-04,2703.414468531214
2015-02-05,2706.8607522347743
2015-02-06,2691.9344830393384
2015-02-09,2683.4904466266125
2015-02-10,2691.0783798998577
2015-02-11,2676.805838365965
2015-02-12,2713.7849480262644
2015-02-13,2731.7899361656177
2015-02-16,2732.8442630828285
2015-02-17,2736.5601188694504
2015-02-18,2753.5026813160734
2015-02-19,2768.7106664411003
2015-02-20,2774.9485682113345
2015-02-23,2792.2484271358235
2015-02-24,2798.07246768417
2015-02-25,2806.3357262954432
2015-02-26,2806.6279412285594
2015-02-27,2813.984266559329
2015-03-02,2807.910818355841
2015-03-03,2793.5251369915977
2015-03-04,2784.00656283475
2015-03-05,2791.32057795421
2015-03-06,2767.439906951286
2015-03-09,2752.1102966398544
2015-03-10,2708.8491493270703
2015-03-11,2709.769968287474
2015-03-12,2731.796882408956
2015-03-13,2728.4093337883833
2015-03-16,2755.782875332977
2015-03-17,2752.5463344252503
2015-03-18,2771.9614328208227
2015-03-19,2780.8928313088495
2015-03-20,2829.542490777647
2015-03-23,2846.108139574226
2015-03-24,2847.6964534116273
2015-03-25,2838.8872431026884
2015-03-26,2802.98999059235
2015-03-27,2803.754613074097
2015-03-30,2807.9942015709426
2015-03-31,2780.529877877176
2015-04-01,2783.310557378927
2015-04-02,2812.425046101881
2015-04-03,2816.5836062794406
2015-04-06,2844.205980538709
2015-04-07,2849.5549074702035
2015-04-08,2854.5452973394217
2015-04-09,2861.183638750845
2015-04-10,2873.197405833588
2015-04-13,2863.069702634247
2015-04-14,2882.687884138734
2015-04-15,2874.1936324948674
2015-04-16,2887.063810719363
2015-04-17,2860.4087683863036
2015-04-20,2863.804723666881
2015-04-21,2887.431043609454
2015-04-22,2886.395015812761
2015-04-23,2896.088632478191
2015-04-24,2916.4980558294533
2015-04-27,2938.9094909517594
2015-04-28,2932.4520307723033
2015-04-29,2914.322793682685
2015-04-30,2889.3402145393634
2015-05-01,2884.391421568953
2015-05-04,2890.0463337622396
2015-05-05,2870.178723918654
2015-05-06,2881.911430434903
2015-05-07,2858.7672003980206
2015-05-08,2902.584369648266
2015-05-11,2901.977756396304
2015-05-12,2896.6509773279295
2015-05-13,2919.1752913705895
2015-05-14,2931.7008472905704
2015-05-15,2947.4051446130907
2015-05-18,2944.217315747953
2015-05-19,2931.7856715707508
2015-05-20,2933.1702290898365
2015-05-21,2949.36226883215
2015-05-22,2930.1681296421084
2015-05-25,2931.954759020562
2015-05-26,2889.0060333336282
2015-05-27,2903.6379199052312
2015-05-28,2902.523215374011
2015-05-29,2878.9173996147438
2015-06-01,2871.800674295192
2015-06-02,2887.4443889203667
2015-06-03,2904.0874069715746
2015-06-04,2886.9111462837905
2015-06-05,2830.8075456461465
2015-06-08,2826.3858769009776
2015-06-09,2821.6374661651585
2015-06-10,2871.931506632502
2015-06-11,2876.524220621741
2015-06-12,2869.767487420837
2015-06-15,2837.795310014484
2015-06-16,2844.2489543623747
2015-06-17,2829.147127050752
2015-06-18,2863.41113248025
2015-06-19,2863.620913762095
2015-06-22,2920.7200474407346
2015-06-23,2917.4307400776515
2015-06-24,2904.426571214402
2015-06-25,2901.791594234487
2015-06-26,2884.880037751561
2015-06-29,2821.1186947805727
2015-06-30,2803.745983686723
2015-07-01,2828.0158711633685
2015-07-02,2825.8548965960026
2015-07-03,2815.5490104212313
