Date,AC ASIA ex JAPAN HIGH DIVIDEND YIELD
2018-02-12,8274.565048971737
2018-02-13,8329.248162688566
2018-02-14,8415.614320902776
2018-02-15,8512.585115006606
2018-02-16,8515.602927627724
2018-02-19,8537.964368975008
2018-02-20,8492.210297475687
2018-02-21,8649.009300925816
2018-02-22,8578.425608185276
2018-02-23,8675.07225282906
2018-02-26,8731.028095074944
2018-02-27,8680.944177969308
2018-02-28,8616.624197675317
2018-03-01,8618.22277994328
2018-03-02,8542.74202515218
2018-03-05,8447.24739477839
2018-03-06,8560.76467854724
2018-03-07,8509.130545567528
2018-03-08,8569.76683829009
2018-03-09,8615.957969455047
2018-03-12,8762.973981148878
2018-03-13,8804.739788100318
2018-03-14,8764.017406360352
2018-03-15,8749.333770404715
2018-03-16,8747.386947994422
2018-03-19,8689.108635180823
2018-03-20,8675.342291546778
2018-03-21,8697.456084047819
2018-03-22,8661.247450677254
2018-03-23,8505.70525882821
2018-03-26,8515.543487400333
2018-03-27,8599.351408603077
2018-03-28,8473.887047381098
2018-03-29,8485.858277041349
2018-03-30,8502.545273412743
2018-04-02,8503.015683824928
2018-04-03,8481.138518263384
2018-04-04,8358.709968350557
2018-04-05,8397.137687237306
2018-04-06,8434.163534126339
2018-04-09,8504.36439421028
2018-04-10,8571.332388520384
2018-04-11,8585.2013153094
2018-04-12,8560.705089649196
2018-04-13,8556.21218089378
2018-04-16,8479.587137888613
2018-04-17,8421.697593130939
2018-04-18,8482.31008185213
2018-04-19,8594.878191175392
2018-04-20,8494.797522337161
2018-04-23,8426.911622211426
2018-04-24,8441.001741954316
2018-04-25,8368.436752709022
2018-04-26,8336.607643343137
2018-04-27,8392.53774427914
2018-04-30,8509.147411227766
2018-05-01,8499.617542866992
2018-05-02,8445.016774090223
2018-05-03,8353.817902104855
2018-05-04,8299.135982257192
2018-05-07,8307.323996198096
2018-05-08,8358.487887537663
2018-05-09,8351.978365265404
2018-05-10,8371.682764389689
2018-05-11,8477.94212537344
2018-05-14,8560.292439541725
2018-05-15,8455.2816892138
2018-05-16,8456.955203626767
2018-05-17,8397.355197472392
2018-05-18,8397.590447631424
2018-05-21,8430.486263832076
2018-05-22,8424.181806074183
2018-05-23,8323.77537370328
2018-05-24,8365.735612892782
2018-05-25,8385.594057850518
2018-05-28,8412.419741168062
2018-05-29,8357.901553789306
2018-05-30,8223.144602772358
2018-05-31,8291.236570426578
2018-06-01,8319.694314438953
2018-06-04,8445.845271162889
2018-06-05,8478.248497030783
2018-06-06,8511.907724615301
2018-06-07,8567.551417169227
2018-06-08,8439.944332117917
2018-06-11,8434.911468383727
2018-06-12,8436.58610310891
2018-06-13,8392.771744576412
2018-06-14,8289.608969503457
2018-06-15,8273.284455757766
2018-06-18,8250.33637933229
2018-06-19,8078.3503018531
2018-06-20,8088.742491098648
2018-06-21,8006.70073544327
2018-06-22,8009.9822301089425
2018-06-25,7928.403056244071
2018-06-26,7916.420758748567
2018-06-27,7825.654421292613
2018-06-28,7772.0750945472655
2018-06-29,7908.30067779329
2018-07-02,7858.451283305678
2018-07-03,7817.403061786276
2018-07-04,7838.104415363438
2018-07-05,7813.18774706673
2018-07-06,7801.719495109047
2018-07-09,7914.649331796558
2018-07-10,7955.533528155217
2018-07-11,7876.815077235234
2018-07-12,7899.674617964649
2018-07-13,7949.73833948996
2018-07-16,7926.763064151417
2018-07-17,7899.87479442558
2018-07-18,7911.650977501533
2018-07-19,7890.26292776779
2018-07-20,7969.761296455635
2018-07-23,8013.50294889128
2018-07-24,8073.774834506998
2018-07-25,8121.534240704668
2018-07-26,8146.562215142255
2018-07-27,8173.975748141584
2018-07-30,8179.393929230444
2018-07-31,8178.777327876494
2018-08-01,8177.6527457401535
2018-08-02,8052.1342657086025
2018-08-03,8059.058612964707
2018-08-06,8110.954728127894
2018-08-07,8181.265235491745
2018-08-08,8213.155408221319
2018-08-09,8222.160361270402
2018-08-10,8179.364181978815
2018-08-13,8031.431688289525
2018-08-14,8041.728908012754
2018-08-15,7988.107006261266
2018-08-16,7956.557090625598
2018-08-17,7979.4617946252865
2018-08-20,8010.038311389234
2018-08-21,8052.252847666845
2018-08-22,8072.215392743459
2018-08-23,8089.07803138189
2018-08-24,8048.122567410112
2018-08-27,8155.064791002377
2018-08-28,8197.81140028212
2018-08-29,8211.907009788907
2018-08-30,8164.293407031493
2018-08-31,8147.909935243432
2018-09-03,8104.944952056709
2018-09-04,8110.222169133819
2018-09-05,7989.597312970246
2018-09-06,7965.29229363097
2018-09-07,7971.509606679258
2018-09-10,7898.524363887559
2018-09-11,7874.860565089588
2018-09-12,7864.7425247194815
2018-09-13,7961.159450653903
2018-09-14,8042.612852774496
2018-09-17,7965.979191392491
2018-09-18,7982.678926509439
2018-09-19,8057.654649593861
2018-09-20,8071.882114098143
2018-09-21,8214.27024262584
2018-09-24,8150.863739971353
2018-09-25,8155.024710960708
2018-09-26,8160.833918810276
2018-09-27,8191.708452427701
2018-09-28,8214.01005753187
2018-10-01,8219.667282056253
2018-10-02,8075.165600493405
2018-10-03,8064.702432680388
2018-10-04,7921.916671905765
2018-10-05,7859.1237111715145
2018-10-08,7779.1723804357935
2018-10-09,7778.008824158361
2018-10-10,7771.294075438258
2018-10-11,7475.437825100359
2018-10-12,7601.80869515465
2018-10-15,7516.442659308866
2018-10-16,7549.036851028565
2018-10-17,7573.50714102744
2018-10-18,7543.880989129152
2018-10-19,7554.562092088183
2018-10-22,7624.535645825203
2018-10-23,7472.901582675763
2018-10-24,7468.947411090044
2018-10-25,7421.792284310245
2018-10-26,7346.161417113344
2018-10-29,7350.667335704362
2018-10-30,7345.105475818118
2018-10-31,7493.846147528649
2018-11-01,7544.236754937128
2018-11-02,7729.523120631203
2018-11-05,7635.846539664102
2018-11-06,7652.012851703318
2018-11-07,7679.381837611328
2018-11-08,7721.497956570203
2018-11-09,7599.28991044894
2018-11-12,7568.157970095065
2018-11-13,7562.368323848012
2018-11-14,7553.971511975129
2018-11-15,7632.840244727882
2018-11-16,7655.927781881921
2018-11-19,7685.861276770018
2018-11-20,7589.382008874018
2018-11-21,7579.550886865043
2018-11-22,7574.812482703731
2018-11-23,7566.281387727898
2018-11-26,7655.42272013995
2018-11-27,7644.444605669084
2018-11-28,7704.969238137124
2018-11-29,7716.0482642482775
2018-11-30,7720.384920891037
2018-12-03,7901.456280358048
2018-12-04,7894.5721598590335
2018-12-05,7798.582295440925
2018-12-06,7647.693664240448
2018-12-07,7642.041732243117
2018-12-10,7537.422751116791
2018-12-11,7526.1366985954055
2018-12-12,7630.402470597398
2018-12-13,7720.690203368322
2018-12-14,7630.722401884512
2018-12-17,7651.21906394488
2018-12-18,7588.251217391567
2018-12-19,7631.382140746675
2018-12-20,7579.903260990917
2018-12-21,7578.554906214401
2018-12-24,7558.6451309912745
2018-12-25,7529.703189339153
2018-12-26,7504.457314561897
2018-12-27,7535.794866709708
2018-12-28,7575.368991490759
2018-12-31,7629.432652132751
2019-01-01,7629.851933493795
2019-01-02,7476.897839308695
2019-01-03,7438.65442395686
2019-01-04,7509.674597933739
2019-01-07,7624.526604678539
2019-01-08,7617.877352647322
2019-01-09,7731.718498791918
2019-01-10,7753.077684623383
2019-01-11,7792.597580755994
2019-01-14,7712.501486319804
2019-01-15,7816.703508943303
2019-01-16,7838.954368300321
2019-01-17,7813.564493633411
2019-01-18,7868.732488311426
2019-01-21,7881.260089068234
2019-01-22,7844.651125456873
2019-01-23,7836.35784726348
2019-01-24,7874.3240940777305
2019-01-25,7965.380536641896
2019-01-28,7971.445863759026
2019-01-29,7949.617419647602
2019-01-30,7983.775467551559
2019-01-31,8036.208123449778
2019-02-01,8036.767185134399
2019-02-04,8008.374310882572
2019-02-05,8008.6116747815
2019-02-06,8014.630246067492
2019-02-07,8016.812202027581
2019-02-08,8005.342667562457
2019-02-11,8015.12258633976
2019-02-12,8041.802904375675
2019-02-13,8102.616329090114
2019-02-14,8099.631786855568
2019-02-15,8005.644030796418
2019-02-18,8092.083398799162
2019-02-19,8081.674251646595
2019-02-20,8171.854969294493
2019-02-21,8204.884739542054
2019-02-22,8227.28647658886
2019-02-25,8276.605817516613
2019-02-26,8241.60717156456
2019-02-27,8215.889890690007
2019-02-28,8155.619256128339
2019-03-01,8183.706220831409
2019-03-04,8194.565352148527
2019-03-05,8173.405714189673
2019-03-06,8189.176210753646
2019-03-07,8156.789897302361
2019-03-08,8020.678470364838
2019-03-11,8040.363746947557
2019-03-12,8132.576116371715
2019-03-13,8107.0183205938065
2019-03-14,8092.276948886134
2019-03-15,8152.412406644244
2019-03-18,8260.410655589241
2019-03-19,8276.623144243127
2019-03-20,8256.735947996485
2019-03-21,8262.914653825797
2019-03-22,8276.363615203309
2019-03-25,8158.195483186997
2019-03-26,8195.044988683003
2019-03-27,8201.81757164669
2019-03-28,8204.485373001498
2019-03-29,8263.522998342225
2019-04-01,8380.265425689015
2019-04-02,8395.843271581982
2019-04-03,8430.733576699546
2019-04-04,8436.481922044135
2019-04-05,8442.034961912072
2019-04-08,8456.51465679039
2019-04-09,8482.500060503255
2019-04-10,8472.664843459674
2019-04-11,8419.286268283531
2019-04-12,8441.999739051706
2019-04-15,8458.320681737636
2019-04-16,8501.297090212129
2019-04-17,8539.349194215547
2019-04-18,8504.660616835894
2019-04-19,8493.450407701135
2019-04-22,8478.001941597864
2019-04-23,8464.899292764007
2019-04-24,8454.269595048581
2019-04-25,8406.607935187203
2019-04-26,8407.60467611624
2019-04-29,8471.906482003704
2019-04-30,8447.367094132325
2019-05-01,8449.396858830269
2019-05-02,8455.619918962668
2019-05-03,8488.777569303022
2019-05-06,8308.946167897078
2019-05-07,8346.920823603406
2019-05-08,8261.148228133568
2019-05-09,8117.53515365175
2019-05-10,8148.273598291366
2019-05-13,8053.449901312439
2019-05-14,7986.725371344184
2019-05-15,7974.024747592016
2019-05-16,7968.892112299559
2019-05-17,7871.4009277439845
2019-05-20,7899.270296601149
2019-05-21,7900.664303290086
2019-05-22,7884.044349635931
2019-05-23,7821.594221072368
2019-05-24,7858.268802248177
2019-05-27,7866.472019618217
2019-05-28,7846.800224499606
2019-05-29,7800.335074457306
2019-05-30,7829.955216554451
2019-05-31,7826.976945504538
2019-06-03,7877.6408794602885
2019-06-04,7855.247367159888
2019-06-05,7885.625762066244
2019-06-06,7888.768641678432
2019-06-07,7897.037028877254
2019-06-10,7997.593967645862
2019-06-11,8050.642158660634
2019-06-12,8007.711444049047
2019-06-13,7990.341111525886
2019-06-14,7967.063055959132
2019-06-17,7956.244265673159
2019-06-18,8021.472286730472
2019-06-19,8180.518046676668
2019-06-20,8269.364486083658
2019-06-21,8270.402384855839
2019-06-24,8286.854019280754
2019-06-25,8244.47202731614
2019-06-26,8237.340507599576
2019-06-27,8329.432478794724
2019-06-28,8325.02764670123
2019-07-01,8379.743075420696
2019-07-02,8388.095593482674
2019-07-03,8343.75524115274
2019-07-04,8362.683604808832
2019-07-05,8335.653640503853
2019-07-08,8228.477459643444
2019-07-09,8189.669992058159
2019-07-10,8227.61375656694
2019-07-11,8294.35595068038
2019-07-12,8281.48595955895
2019-07-15,8310.32703126721
2019-07-16,8336.056168388048
2019-07-17,8302.734184086958
2019-07-18,8268.32880564111
2019-07-19,8347.540586329824
2019-07-22,8297.959964609705
2019-07-23,8297.952449707162
2019-07-24,8274.754864905894
2019-07-25,8291.14412368142
2019-07-26,8231.774238742675
2019-07-29,8172.16691403472
2019-07-30,8175.25998556748
2019-07-31,8111.082909219862
2019-08-01,8027.436897499652
2019-08-02,7877.32806373117
2019-08-05,7671.2736207496155
2019-08-06,7629.243792911106
2019-08-07,7618.809986802533
2019-08-08,7673.177336032957
2019-08-09,7669.221074799924
2019-08-12,7643.405962389573
2019-08-13,7518.786982386604
2019-08-14,7542.060980588724
2019-08-15,7569.831474068818
2019-08-16,7619.496073531875
2019-08-19,7688.116627562641
2019-08-20,7695.428813455117
2019-08-21,7708.400912642903
2019-08-22,7665.134126467753
2019-08-23,7672.124613090883
2019-08-26,7543.912481424135
2019-08-27,7572.463053036858
2019-08-28,7580.480924327701
2019-08-29,7600.211495612785
2019-08-30,7679.725786913625
2019-09-02,7642.374868987469
2019-09-03,7575.898961390915
2019-09-04,7754.4761742019255
2019-09-05,7825.934630879441
2019-09-06,7878.7588975293165
2019-09-09,7894.078546940962
2019-09-10,7906.039305762565
2019-09-11,8009.56783202928
2019-09-12,8032.542102166222
2019-09-13,8078.335275347354
2019-09-16,8077.914829441237
2019-09-17,8009.990273523689
2019-09-18,8006.531582553659
2019-09-19,7959.640683965708
2019-09-20,7994.074794543832
2019-09-23,7950.510944497088
2019-09-24,7943.538425863096
2019-09-25,7892.788146255247
2019-09-26,7905.248530458664
2019-09-27,7872.803636288813
2019-09-30,7896.587305639369
2019-10-01,7920.088356938874
2019-10-02,7874.097927649686
2019-10-03,7867.049677993159
2019-10-04,7850.277475841159
2019-10-07,7856.951446938747
2019-10-08,7896.476317650588
2019-10-09,7852.380174386934
2019-10-10,7859.730990782464
2019-10-11,7980.1327276325865
2019-10-14,8068.979128895296
2019-10-15,8066.262388389974
2019-10-16,8109.499428361797
2019-10-17,8146.669086603827
2019-10-18,8120.3466860876615
2019-10-21,8149.282791182787
2019-10-22,8183.850707276232
2019-10-23,8150.602174124814
2019-10-24,8200.556853441352
2019-10-25,8186.278868078907
2019-10-28,8220.785280053311
2019-10-29,8229.620545903368
2019-10-30,8213.084276864634
2019-10-31,8229.796916385989
2019-11-01,8289.685163778166
2019-11-04,8422.70213919103
2019-11-05,8492.724418107204
2019-11-06,8492.423552892133
2019-11-07,8514.484282218404
2019-11-08,8479.643344179096
2019-11-11,8326.5383227975
2019-11-12,8392.16783640509
2019-11-13,8272.742576857647
2019-11-14,8223.524669225086
2019-11-15,8258.455162151518
2019-11-18,8326.851086991463
2019-11-19,8381.467566318513
2019-11-20,8344.210233216514
2019-11-21,8241.38139786039
2019-11-22,8275.404247434455
2019-11-25,8314.121293368675
2019-11-26,8295.266916769686
2019-11-27,8320.508170890402
2019-11-28,8281.012042546312
2019-11-29,8160.927242570793
2019-12-02,8184.055026720882
2019-12-03,8167.113994674497
2019-12-04,8105.959186417473
2019-12-05,8156.061221810943
2019-12-06,8204.209868140038
2019-12-09,8232.69072746196
2019-12-10,8212.96265217736
2019-12-11,8270.846283893718
2019-12-12,8369.838936121387
2019-12-13,8521.791823404441
2019-12-16,8510.253593277246
2019-12-17,8600.491188459431
2019-12-18,8633.464623760292
2019-12-19,8606.496161707231
2019-12-20,8629.732038195214
2019-12-23,8659.485485970534
2019-12-24,8640.296174932926
2019-12-25,8644.412005020233
2019-12-26,8653.701281960643
2019-12-27,8736.847682652768
2019-12-30,8748.364761935241
2019-12-31,8740.451828288114
2020-01-01,8740.937090244724
2020-01-02,8796.326958099324
2020-01-03,8780.518144321137
2020-01-06,8701.694764614136
2020-01-07,8700.371293608336
2020-01-08,8642.740181546873
2020-01-09,8771.122685070362
2020-01-10,8787.843555766507
2020-01-13,8855.638658928512
2020-01-14,8863.30761567235
2020-01-15,8820.352957618134
2020-01-16,8848.228313457594
2020-01-17,8886.30460598549
2020-01-20,8855.892459382741
2020-01-21,8702.588382431182
2020-01-22,8761.664833769533
2020-01-23,8664.98897202706
2020-01-24,8683.060058865321
2020-01-27,8650.786247253445
2020-01-28,8600.868054508139
2020-01-29,8473.005738353208
2020-01-30,8208.77783172763
2020-01-31,8157.803535039439
2020-02-03,8086.046090477636
2020-02-04,8212.334215052597
2020-02-05,8253.699112542448
2020-02-06,8434.790019249742
2020-02-07,8366.166586489833
2020-02-10,8330.680196595657
2020-02-11,8403.042314063574
2020-02-12,8467.897863404027
2020-02-13,8452.257540576777
2020-02-14,8475.444919531583
2020-02-17,8476.013367751431
2020-02-18,8364.352900643129
2020-02-19,8421.679242059525
2020-02-20,8372.842631504067
2020-02-21,8294.622808842925
2020-02-24,8137.565547725627
2020-02-25,8152.671389911986
2020-02-26,8051.4215557935995
2020-02-27,8066.934300667938
2020-02-28,7899.69710390463
2020-03-02,7949.666344908964
2020-03-03,8011.84535754537
2020-03-04,8082.801236459417
2020-03-05,8158.1241774803175
2020-03-06,7964.884266519918
2020-03-09,7570.6007678903525
2020-03-10,7667.596198538807
2020-03-11,7589.7125860891165
2020-03-12,7255.930748043971
2020-03-13,7117.5766670442345
2020-03-16,6846.510715778469
2020-03-17,6711.716930927063
2020-03-18,6461.840612750392
2020-03-19,6137.813387926252
2020-03-20,6515.686431884696
2020-03-23,6156.050689321828
2020-03-24,6466.8389387303605
2020-03-25,6732.93942778757
2020-03-26,6752.412243056198
2020-03-27,6836.214415335904
2020-03-30,6722.842938315537
2020-03-31,6874.961953386829
2020-04-01,6745.8289613750985
2020-04-02,6840.053328906344
2020-04-03,6840.1399279416455
2020-04-06,7006.096392188002
2020-04-07,7177.88269418651
2020-04-08,7117.897534835775
2020-04-09,7191.180043105312
2020-04-10,7196.185935291977
2020-04-13,7183.171995626821
2020-04-14,7276.307586973285
2020-04-15,7208.966011372802
2020-04-16,7134.091309892998
2020-04-17,7272.842737343359
2020-04-20,7247.935918312069
2020-04-21,7094.222574361636
2020-04-22,7121.392053802582
2020-04-23,7154.521344714834
2020-04-24,7091.172225706072
2020-04-27,7226.672646756963
2020-04-28,7284.732893314507
2020-04-29,7341.655663648874
2020-04-30,7446.949200918024
2020-05-01,7441.189847389664
2020-05-04,7178.389718839533
2020-05-05,7211.773274392172
2020-05-06,7244.198487215169
2020-05-07,7213.982929042668
2020-05-08,7276.022811778494
2020-05-11,7336.156404853746
2020-05-12,7227.860045264998
2020-05-13,7242.0542635666825
2020-05-14,7127.384056227917
2020-05-15,7112.932855394268
2020-05-18,7134.703094762839
2020-05-19,7258.966233946317
2020-05-20,7243.624657949828
2020-05-21,7242.684884478924
2020-05-22,7009.046615333223
2020-05-25,7019.7860263487655
2020-05-26,7124.369075885763
2020-05-27,7108.922412054092
2020-05-28,7090.58183022829
2020-05-29,7093.441775379184
2020-06-01,7249.588548007154
2020-06-02,7335.026852566061
2020-06-03,7471.916714721789
2020-06-04,7488.32602052446
2020-06-05,7605.677836272323
2020-06-08,7665.561633552356
2020-06-09,7712.748947828375
2020-06-10,7705.808773793186
2020-06-11,7541.729488686823
2020-06-12,7450.077370667361
2020-06-15,7283.628584495951
2020-06-16,7449.113340219483
2020-06-17,7465.85629305603
2020-06-18,7478.017088653034
2020-06-19,7506.075320602815
2020-06-22,7443.220148006368
2020-06-23,7476.956436213748
2020-06-24,7493.07222605519
2020-06-25,7459.5955303451765
2020-06-26,7441.085257018737
2020-06-29,7370.577499577706
2020-06-30,7388.4399056520915
2020-07-01,7425.1452745003235
2020-07-02,7603.770854728233
2020-07-03,7670.833550558
2020-07-06,7905.162094711223
2020-07-07,7807.337900989808
2020-07-08,7832.850137797744
2020-07-09,7815.436447496022
2020-07-10,7713.878305030416
2020-07-13,7751.095239932616
2020-07-14,7719.741555370322
2020-07-15,7714.910984547467
2020-07-16,7644.415481824368
2020-07-17,7663.990648377027
2020-07-20,7677.929487127847
2020-07-21,7742.484207621936
2020-07-22,7691.631516121238
2020-07-23,7678.577480707553
2020-07-24,7582.61715913449
2020-07-27,7645.381734537328
2020-07-28,7688.304663592894
2020-07-29,7697.381490860821
2020-07-30,7688.301851362614
2020-07-31,7661.619372065909
2020-08-03,7588.077496031621
2020-08-04,7683.670881831392
2020-08-05,7740.226663867058
2020-08-06,7780.5122365536545
2020-08-07,7723.446945559136
2020-08-10,7746.3528262069485
2020-08-11,7813.255111360568
2020-08-12,7857.433371462474
2020-08-13,7895.857178224872
2020-08-14,7895.890818531411
2020-08-17,7951.299495207752
2020-08-18,7944.169689248165
2020-08-19,7910.393408080359
2020-08-20,7753.438481880403
2020-08-21,7820.2637278587235
2020-08-24,7861.642632207349
2020-08-25,7893.146272188224
2020-08-26,7892.093459901604
2020-08-27,7822.98080507002
2020-08-28,7828.530279969828
2020-08-31,7717.3648522828025
2020-09-01,7733.750945484253
2020-09-02,7717.528670252875
2020-09-03,7724.046139324242
2020-09-04,7670.943995403707
2020-09-07,7661.917609260597
2020-09-08,7720.480385072168
2020-09-09,7663.597751404364
2020-09-10,7655.102138719386
2020-09-11,7658.307266432283
2020-09-14,7718.051714843258
2020-09-15,7753.954878193943
2020-09-16,7786.02595820357
2020-09-17,7727.963816893649
2020-09-18,7753.989008974196
2020-09-21,7675.9658803090315
2020-09-22,7576.419742238767
2020-09-23,7529.643701509102
2020-09-24,7378.6417530268045
2020-09-25,7382.533220351576
2020-09-28,7450.404892926632
2020-09-29,7419.970400336919
2020-09-30,7454.262000156074
2020-10-01,7485.730285023394
2020-10-02,7476.688033137975
2020-10-05,7513.192668973929
2020-10-06,7589.522309262345
2020-10-07,7621.441820136714
2020-10-08,7651.423446114385
2020-10-09,7649.394512451072
2020-10-12,7747.290680113366
2020-10-13,7755.733258745701
2020-10-14,7728.945098196193
2020-10-15,7648.866077191779
2020-10-16,7666.527768270853
2020-10-19,7733.256158460192
2020-10-20,7713.817494768869
2020-10-21,7744.504490301608
2020-10-22,7756.871627365478
2020-10-23,7795.258860049012
2020-10-26,7786.667970995722
2020-10-27,7709.63884018804
2020-10-28,7625.0422947945435
2020-10-29,7562.6605925605845
2020-10-30,7485.671782349249
2020-11-02,7564.142794976351
2020-11-03,7692.892127930297
2020-11-04,7705.208312910671
2020-11-05,7913.338811448285
2020-11-06,7973.101137071698
2020-11-09,8042.954088462577
2020-11-10,8222.516088558546
2020-11-11,8413.439585953673
2020-11-12,8333.74339538055
2020-11-13,8276.286863566056
2020-11-16,8361.976567172185
2020-11-17,8428.27541432089
2020-11-18,8471.610729576549
2020-11-19,8413.52842727411
2020-11-20,8409.662127218908
2020-11-23,8490.370433488246
2020-11-24,8498.703992777318
2020-11-25,8510.362085978819
2020-11-26,8563.730820048286
2020-11-27,8597.686574883635
2020-11-30,8420.623111327302
2020-12-01,8514.098330654833
2020-12-02,8558.41793197375
2020-12-03,8574.724684250536
2020-12-04,8605.936613850597
2020-12-07,8584.785557152047
2020-12-08,8539.582080748709
2020-12-09,8588.879820818902
2020-12-10,8543.36995990243
2020-12-11,8583.421222221505
2020-12-14,8584.484738585019
2020-12-15,8548.4750460958
2020-12-16,8615.507818631319
2020-12-17,8603.502488255242
2020-12-18,8594.350313073606
2020-12-21,8516.724675781225
2020-12-22,8437.186056107368
2020-12-23,8450.566816842604
2020-12-24,8536.246538906438
2020-12-25,8555.74185753973
2020-12-28,8628.945211100094
2020-12-29,8641.773201215516
2020-12-30,8725.566536819651
2020-12-31,8743.88643150719
2021-01-01,8746.36067192681
2021-01-04,8819.423070936977
2021-01-05,8871.955434764624
2021-01-06,8879.046757276576
2021-01-07,8929.651586785492
2021-01-08,9079.298588657797
2021-01-11,9099.793733420353
2021-01-12,9111.471649551497
2021-01-13,9183.760783943879
2021-01-14,9207.755047052638
2021-01-15,9168.418061871278
2021-01-18,9132.157628591445
2021-01-19,9272.524864721803
2021-01-20,9266.167760111099
2021-01-21,9333.739867484584
2021-01-22,9210.90188840644
2021-01-25,9218.878343360673
2021-01-26,9126.394445053662
2021-01-27,9147.035985545677
2021-01-28,8979.156015782235
2021-01-29,8806.839610443827
2021-02-01,8910.560025649096
2021-02-02,8990.338977721523
2021-02-03,9005.11286560541
2021-02-04,8958.506116773295
2021-02-05,9007.540461614753
2021-02-08,9041.068777385179
2021-02-09,9054.275162980974
2021-02-10,9106.619351424139
2021-02-11,9136.066479707944
2021-02-12,9129.945998353245
2021-02-15,9162.97304908573
2021-02-16,9243.712269556754
2021-02-17,9300.278130422012
2021-02-18,9257.990256534616
2021-02-19,9258.909751180474
2021-02-22,9285.191869371265
2021-02-23,9368.415329446108
2021-02-24,9290.299660265613
2021-02-25,9516.59505371011
2021-02-26,9250.761126385656
2021-03-01,9280.243363219224
2021-03-02,9279.951990333964
2021-03-03,9461.507390944156
2021-03-04,9356.524733361952
2021-03-05,9338.044245282726
2021-03-08,9337.770579526192
2021-03-09,9335.733480375422
2021-03-10,9343.47639808126
2021-03-11,9456.657020630353
2021-03-12,9455.20289243356
2021-03-15,9483.53353271112
2021-03-16,9517.482385070103
2021-03-17,9491.278846403458
2021-03-18,9559.827112813726
2021-03-19,9442.296590978494
2021-03-22,9502.423236112767
2021-03-23,9467.207842069445
2021-03-24,9342.932484471248
2021-03-25,9329.635302320157
2021-03-26,9440.415420977788
2021-03-29,9549.61359938259
2021-03-30,9599.058194532561
2021-03-31,9485.187609193275
2021-04-01,9503.947470622388
2021-04-02,9517.05421974143
2021-04-05,9519.061912246281
2021-04-06,9558.038233473026
2021-04-07,9551.206869330883
2021-04-08,9561.386282035006
2021-04-09,9513.137091608834
2021-04-12,9441.210034915326
2021-04-13,9480.624525801704
2021-04-14,9531.918790021236
2021-04-15,9565.19871351261
2021-04-16,9617.950408348646
2021-04-19,9642.441239488933
2021-04-20,9680.31918834433
2021-04-21,9581.173415618856
2021-04-22,9580.740718691965
2021-04-23,9624.257766759045
2021-04-26,9631.502958553261
2021-04-27,9640.524889107284
2021-04-28,9627.05617600956
2021-04-29,9642.08588492159
2021-04-30,9573.953073490538
2021-05-03,9496.317794676146
2021-05-04,9490.654889909214
2021-05-05,9497.6903907034
2021-05-06,9555.196811481053
2021-05-07,9654.950081882565
2021-05-10,9705.063957566581
2021-05-11,9509.890352759676
2021-05-12,9377.663984210902
2021-05-13,9286.612541255661
2021-05-14,9336.874270857656
2021-05-17,9257.358899301225
2021-05-18,9473.30830169652
2021-05-19,9424.224164550671
2021-05-20,9385.740766770165
2021-05-21,9437.865902704507
2021-05-24,9439.832350675773
2021-05-25,9554.13228563948
2021-05-26,9602.18513421936
2021-05-27,9619.252080824901
2021-05-28,9675.075482409713
2021-05-31,9719.17673456105
2021-06-01,9741.100908013868
2021-06-02,9714.002270874911
2021-06-03,9691.483612681604
2021-06-04,9661.89900596245
2021-06-07,9674.585311425362
2021-06-08,9680.812256906227
2021-06-09,9656.976701392085
2021-06-10,9704.081837347383
2021-06-11,9732.46268227929
2021-06-14,9716.220934424568
2021-06-15,9682.437156245187
2021-06-16,9646.781005748768
2021-06-17,9586.352400636053
2021-06-18,9532.294951826132
2021-06-21,9405.81660383239
2021-06-22,9414.346267871912
2021-06-23,9477.45008750718
2021-06-24,9492.99190159739
2021-06-25,9550.81048344736
2021-06-28,9520.181895990983
2021-06-29,9468.525051480781
2021-06-30,9474.449089198053
2021-07-01,9447.325501952226
2021-07-02,9412.731127061406
2021-07-05,9491.659672928196
2021-07-06,9499.979509896577
2021-07-07,9440.405796584391
2021-07-08,9341.949552365419
2021-07-09,9298.031494698273
2021-07-12,9352.814151752233
2021-07-13,9428.795044447093
2021-07-14,9369.614597257394
2021-07-15,9475.505045519592
2021-07-16,9448.88865159553
2021-07-19,9335.35650732045
2021-07-20,9254.427715155813
2021-07-21,9250.870056880549
2021-07-22,9384.878492170088
2021-07-23,9338.481257778267
2021-07-26,9237.565551738062
2021-07-27,9170.740290253725
2021-07-28,9165.24511113147
2021-07-29,9214.13773136899
2021-07-30,9152.002282406092
2021-08-02,9281.633583348026
2021-08-03,9305.51140498414
2021-08-04,9363.814628908845
2021-08-05,9348.580707100737
2021-08-06,9296.595885854833
2021-08-09,9313.134790267968
2021-08-10,9278.220884215141
2021-08-11,9314.009609828892
2021-08-12,9304.312417018684
2021-08-13,9243.179490579523
2021-08-16,9236.700216867428
2021-08-17,9168.291654189887
2021-08-18,9233.228861281292
2021-08-19,9051.040807501548
2021-08-20,9003.293466698758
2021-08-23,9100.203300183197
2021-08-24,9174.101698537708
2021-08-25,9217.358413545078
2021-08-26,9171.22596729258
2021-08-27,9217.43064843838
2021-08-30,9299.81687617612
2021-08-31,9379.004277813354
2021-09-01,9410.603282410282
