Date,BTC
2021-02-23,51547.12
2021-02-24,49339.13
2021-02-25,48441.4
2021-02-26,46731.9
2021-02-27,46268.64
2021-02-28,45722.68
2021-03-01,47447.04
2021-03-02,49087.66
2021-03-03,49453.83
2021-03-04,49373.08
2021-03-05,48570.58
2021-03-06,48846.14
2021-03-07,49947.11
2021-03-08,51698.37
2021-03-09,53682.57
2021-03-10,55431.55
2021-03-11,56870.1
2021-03-12,57539.4
2021-03-13,59216.2
2021-03-14,60096
2021-03-15,57330.32
2021-03-16,56286.38
2021-03-17,57922.14
2021-03-18,58281.97
2021-03-19,57852.21
2021-03-20,58101.03
2021-03-21,57761.19
2021-03-22,55747.84
2021-03-23,54240.28
2021-03-24,53331.72
2021-03-25,51813.52
2021-03-26,53203.22
2021-03-27,55476.08
2021-03-28,55833.77
2021-03-29,56713.48
2021-03-30,58203.28
2021-03-31,58783.11
2021-04-01,58765.11
2021-04-02,58869.86
2021-04-03,58046.36
2021-04-04,57653.48
2021-04-05,58679.35
2021-04-06,58584.95
2021-04-07,56985.26
2021-04-08,57019.91
2021-04-09,58110.4
2021-04-10,58949.89
2021-04-11,59877.28
2021-04-12,59906.51
2021-04-13,61719.91
2021-04-14,63297.13
2021-04-15,63115.21
2021-04-16,62340.28
2021-04-17,60737.17
2021-04-18,58151.08
2021-04-19,55979.31
2021-04-20,56098.87
2021-04-21,55163.34
2021-04-22,52761.69
2021-04-23,51438.83
2021-04-24,50640.57
2021-04-25,49617.87
2021-04-26,51601.85
2021-04-27,54579.05
2021-04-28,54993.62
2021-04-29,54250.08
2021-04-30,55696.14
2021-05-01,57833.99
2021-05-02,57249.02
2021-05-03,56925.15
2021-05-04,55233.32
2021-05-05,55378.04
2021-05-06,56979.53
2021-05-07,56907.38
2021-05-08,58168.83
2021-05-09,58654.47
2021-05-10,57110.06
2021-05-11,56319.89
2021-05-12,53131.35
2021-05-13,49600.83
2021-05-14,49802.76
2021-05-15,48343.56
2021-05-16,46619.76
2021-05-17,45017.3
2021-05-18,43235.51
2021-05-19,39842.53
2021-05-20,38723.35
2021-05-21,38994.23
2021-05-22,37411.13
2021-05-23,36111.22
2021-05-24,36807.98
2021-05-25,38631.15
2021-05-26,38842.36
2021-05-27,38935.78
2021-05-28,37129.95
2021-05-29,35167.55
2021-05-30,35158.75
2021-05-31,36478.6
2021-06-01,36988.37
2021-06-02,37136.73
2021-06-03,38414.71
2021-06-04,38050.42
2021-06-05,36194.69
2021-06-06,35674.24
2021-06-07,34696.55
2021-06-08,33497.05
2021-06-09,35415.65
2021-06-10,37072.1
2021-06-11,37034.97
2021-06-12,36454.51
2021-06-13,37299.59
2021-06-14,39787.6
2021-06-15,40354.81
2021-06-16,39265.66
2021-06-17,38237.47
2021-06-18,36983.15
2021-06-19,35672.31
2021-06-20,35545.27
2021-06-21,33614.26
2021-06-22,32087.41
2021-06-23,33115.5
2021-06-24,34169.36
2021-06-25,33124.32
2021-06-26,31944.22
2021-06-27,33504.25
2021-06-28,34605.22
2021-06-29,35206.59
2021-06-30,35495.68
2021-07-01,34306.06
2021-07-02,33674.59
2021-07-03,34249.31
2021-07-04,34990.76
2021-07-05,34501.16
2021-07-06,33973.09
2021-07-07,34058.65
2021-07-08,33386.94
2021-07-09,33360.29
2021-07-10,33674.75
2021-07-11,33890.24
2021-07-12,33684.47
2021-07-13,32922.4
2021-07-14,32778.84
2021-07-15,32351.06
2021-07-16,31637.97
2021-07-17,31463.78
2021-07-18,31662.47
2021-07-19,31315.5
2021-07-20,30320.29
2021-07-21,30980.88
2021-07-22,32229.28
2021-07-23,32987.86
2021-07-24,33988.3
2021-07-25,34861.45
2021-07-26,36345.1
2021-07-27,38384.99
2021-07-28,39769.26
2021-07-29,40041.41
2021-07-30,41143.95
2021-07-31,41873.79
2021-08-01,40682.85
2021-08-02,39511.12
2021-08-03,38680.79
2021-08-04,38971.47
2021-08-05,40320.27
2021-08-06,41880.76
2021-08-07,43753.53
2021-08-08,44236.25
2021-08-09,45060.41
2021-08-10,45955.59
2021-08-11,45595.36
2021-08-12,45002.11
2021-08-13,46138.63
2021-08-14,47481.97
2021-08-15,47072.35
2021-08-16,46478.81
2021-08-17,45310.63
2021-08-18,44710.42
2021-08-19,45756.05
2021-08-20,48071.7
2021-08-21,49123.69
2021-08-22,49089.63
2021-08-23,49405.77
2021-08-24,48604.38
2021-08-25,48345.8
2021-08-26,47927.81
2021-08-27,47977.57
2021-08-28,49025.51
2021-08-29,48879.93
2021-08-30,47910.64
2021-08-31,47070.09
2021-09-01,47987.89
2021-09-02,49073.76
2021-09-03,49665.74
2021-09-04,49992.82
2021-09-05,50879.89
2021-09-06,52260.65
2021-09-07,49806.65
2021-09-08,46488.84
2021-09-09,46246.32
2021-09-10,45640.39
2021-09-11,45025.07
2021-09-12,45609.48
2021-09-13,45499.87
2021-09-14,46053.6
2021-09-15,47646.7
2021-09-16,47955.79
2021-09-17,47535.12
2021-09-18,47812.42
2021-09-19,47786.55
2021-09-20,45145.53
2021-09-21,41880.85
2021-09-22,42159.01
2021-09-23,44246.91
2021-09-24,43878.45
2021-09-25,42783.16
2021-09-26,42950.03
2021-09-27,42683.38
2021-09-28,41612.31
2021-09-29,41287.32
2021-09-30,42682.99
2021-10-01,46010.58
2021-10-02,47929.41
2021-10-03,47957.91
2021-10-04,48745.65
2021-10-05,50375.4
2021-10-06,53426.66
2021-10-07,54583.68
2021-10-08,53896.25
2021-10-09,54480.41
2021-10-10,54842.85
2021-10-11,56095.61
2021-10-12,56755.89
2021-10-13,56703.2
2021-10-14,57377.18
2021-10-15,59543.7
2021-10-16,61296.51
2021-10-17,61209.78
2021-10-18,61791.43
2021-10-19,63176.48
2021-10-20,65173
2021-10-21,64127.94
2021-10-22,61462.75
2021-10-23,61003.98
2021-10-24,61085.2
2021-10-25,61982.6
2021-10-26,61717.85
2021-10-27,59408.81
2021-10-28,59549.72
2021-10-29,61454.65
2021-10-30,62105
2021-10-31,61636.41
2021-11-01,61152.92
2021-11-02,62104.89
2021-11-03,63104.68
2021-11-04,62200.76
2021-11-05,61238.79
2021-11-06,61286.27
2021-11-07,62423.56
2021-11-08,65430.35
2021-11-09,67263.45
2021-11-10,65942.69
2021-11-11,64868.09
2021-11-12,64487.7
2021-11-13,64280.92
2021-11-14,64956.65
2021-11-15,64568.24
2021-11-16,61870.87
2021-11-17,60244.99
2021-11-18,58644.33
2021-11-19,57517.35
2021-11-20,58944.72
2021-11-21,59220.31
2021-11-22,57482.42
2021-11-23,56935.84
2021-11-24,57373.45
2021-11-25,58086.43
2021-11-26,56396.56
2021-11-27,54277.14
2021-11-28,56053.92
2021-11-29,57592.57
2021-11-30,57429.32
2021-12-01,57128.69
2021-12-02,56885.89
2021-12-03,55117.55
2021-12-04,51473.1
2021-12-05,49362.41
2021-12-06,50001.48
2021-12-07,50578.26
2021-12-08,50588.09
2021-12-09,49061.82
2021-12-10,47384.14
2021-12-11,48301.88
2021-12-12,49760.39
2021-12-13,48420.5
2021-12-14,47563.35
2021-12-15,48631.4
2021-12-16,48258.62
2021-12-17,46905.44
2021-12-18,46519.6
2021-12-19,46786.69
2021-12-20,46815.7
2021-12-21,47928.22
2021-12-22,48774.36
2021-12-23,49734.5
2021-12-24,50853.71
2021-12-25,50650.27
2021-12-26,50627.16
2021-12-27,50765.4
2021-12-28,49135.83
2021-12-29,47017.71
2021-12-30,46807.23
2021-12-31,46668.05
2022-01-01,46975.13
2022-01-02,47524.52
2022-01-03,46883.97
2022-01-04,46146.47
2022-01-05,44644.94
2022-01-06,43276.44
2022-01-07,42330.93
2022-01-08,41633.7
2022-01-09,41794.43
2022-01-10,41866.88
2022-01-11,42299.74
2022-01-12,43346.13
2022-01-13,43265.57
2022-01-14,42848.64
2022-01-15,43103.7
2022-01-16,43102.67
2022-01-17,42664.59
2022-01-18,42304.17
2022-01-19,42032
2022-01-20,41192.45
2022-01-21,38583.12
2022-01-22,35772.58
2022-01-23,35681.57
2022-01-24,36499.15
2022-01-25,36856.09
2022-01-26,36923.94
2022-01-27,37028.62
2022-01-28,37480.35
2022-01-29,37964.42
2022-01-30,38049.27
2022-01-31,38210.08
2022-02-01,38618.27
2022-02-02,37833.88
2022-02-03,37142.36
2022-02-04,39482.15
2022-02-05,41517.94
2022-02-06,41923.63
2022-02-07,43148.81
2022-02-08,43987.18
2022-02-09,44260.35
2022-02-10,43979.98
2022-02-11,42972.56
2022-02-12,42329.3
2022-02-13,42164.12
2022-02-14,42315.55
2022-02-15,43571.66
2022-02-16,44254.25
2022-02-17,42232.17
2022-02-18,40280.31
2022-02-19,40061.52
2022-02-20,39257.22
2022-02-21,37718.89
2022-02-22,37651.13
2022-02-23,37772.04
2022-02-24,37817.17
2022-02-25,38801.4
2022-02-26,39194.66
2022-02-27,38436.49
2022-02-28,40469.41
2022-03-01,43828.25
2022-03-02,44190.05
2022-03-03,43206.18
2022-03-04,40825.69
2022-03-05,39295.95
2022-03-06,38928.13
2022-03-07,38225.26
2022-03-08,38384.63
2022-03-09,40359.13
2022-03-10,40696.92
2022-03-11,39084.87
2022-03-12,38775.85
2022-03-13,38305.11
2022-03-14,38740.61
2022-03-15,39495.91
2022-03-16,40225.39
2022-03-17,41054.47
2022-03-18,41372.6
2022-03-19,42012.5
2022-03-20,41768.11
2022-03-21,41158.78
2022-03-22,41709
2022-03-23,42652.91
2022-03-24,43469.1
2022-03-25,44183.24
2022-03-26,44444.99
2022-03-27,45704.82
2022-03-28,47006.26
2022-03-29,47305.71
2022-03-30,47271.75
2022-03-31,46314.25
2022-04-01,45925.92
2022-04-02,46064.05
2022-04-03,46128.83
2022-04-04,46522.6
2022-04-05,46059.19
2022-04-06,44351.07
2022-04-07,43328.3
2022-04-08,42872.92
2022-04-09,42526.04
2022-04-10,42470.82
2022-04-11,40858.5
2022-04-12,39823.06
2022-04-13,40629.4
2022-04-14,40560.41
2022-04-15,40268.97
2022-04-16,40487.28
2022-04-17,40046.9
2022-04-18,40255.12
2022-04-19,41162.71
2022-04-20,41449.12
2022-04-21,40937.36
2022-04-22,40103.39
2022-04-23,39588.08
2022-04-24,39462.05
2022-04-25,39954.26
2022-04-26,39285.16
2022-04-27,38692.63
2022-04-28,39505.13
2022-04-29,39176.75
2022-04-30,38126.12
2022-05-01,38068.74
2022-05-02,38502.78
2022-05-03,38127.39
2022-05-04,38709.5
2022-05-05,38113.82
2022-05-06,36280.78
2022-05-07,35742.31
2022-05-08,34752.26
2022-05-09,32067.58
2022-05-10,30550.09
2022-05-11,30002.55
2022-05-12,28976.03
2022-05-13,29095.23
2022-05-14,29648.36
2022-05-15,30679.71
2022-05-16,30574.69
2022-05-17,30137
2022-05-18,29555.3
2022-05-19,29488.01
2022-05-20,29734.42
2022-05-21,29295.12
2022-05-22,29839.1
2022-05-23,29668.43
2022-05-24,29352.18
2022-05-25,29572.06
2022-05-26,29351.6
2022-05-27,28898.37
2022-05-28,28808.16
2022-05-29,29231.34
2022-05-30,30586.59
2022-05-31,31749.19
2022-06-01,30783.97
2022-06-02,30114.03
2022-06-03,30058.99
2022-06-04,29767.6
2022-06-05,29879.93
2022-06-06,30628.28
2022-06-07,31229.7
2022-06-08,30646.94
2022-06-09,30137.69
2022-06-10,29580.85
2022-06-11,28734.64
2022-06-12,27478.76
2022-06-13,24512.7
2022-06-14,22288.27
2022-06-15,22337.58
2022-06-16,21472.87
2022-06-17,20416.33
2022-06-18,19709.58
2022-06-19,19758.87
2022-06-20,20552.41
2022-06-21,20632.73
2022-06-22,20343.63
2022-06-23,20540
2022-06-24,21166.21
2022-06-25,21358.17
2022-06-26,21257.68
2022-06-27,20876.07
2022-06-28,20492.39
2022-06-29,20179.67
2022-06-30,20031.78
2022-07-01,19613.14
2022-07-02,19244.86
2022-07-03,19262.93
2022-07-04,19757.46
2022-07-05,20190.36
2022-07-06,20354.48
2022-07-07,21083.47
2022-07-08,21607.87
2022-07-09,21588.54
2022-07-10,21216.56
2022-07-11,20402.51
2022-07-12,19635.7
2022-07-13,19771.39
2022-07-14,20404.31
2022-07-15,20709.6
2022-07-16,21017.08
2022-07-17,20999.45
2022-07-18,21628.47
2022-07-19,22930.67
2022-07-20,23318.88
2022-07-21,23198.07
2022-07-22,22928.71
2022-07-23,22577.27
2022-07-24,22526.08
2022-07-25,21957.36
2022-07-26,21294.55
2022-07-27,22118.1
2022-07-28,23413.52
2022-07-29,23826.25
2022-07-30,23724.06
2022-07-31,23481.73
2022-08-01,23296.7
2022-08-02,23140.79
2022-08-03,22914.74
2022-08-04,22731.39
2022-08-05,22979.4
2022-08-06,23147.06
2022-08-07,23078.46
2022-08-08,23506.5
2022-08-09,23494.29
2022-08-10,23566.89
2022-08-11,23961
2022-08-12,24186.5
2022-08-13,24439.5
2022-08-14,24389.5
2022-08-15,24213
2022-08-16,23983.5
2022-08-17,23601
2022-08-18,23269.5
2022-08-19,22019
2022-08-20,20992.5
2022-08-21,21334.5
2022-08-22,21463.5
2022-08-23,21467.5
2022-08-24,21451
2022-08-25,21470.5
2022-08-26,20909
2022-08-27,20144
2022-08-28,19799
2022-08-29,19926
2022-08-30,20057
2022-08-31,19937.5
2022-09-01,20097
2022-09-02,20048.5
2022-09-03,19899.5
2022-09-04,19925.5
2022-09-05,19904
2022-09-06,19295.5
2022-09-07,19044
2022-09-08,19308.5
2022-09-09,20346
2022-09-10,21511.5
2022-09-11,21743.5
2022-09-12,22117
2022-09-13,21287.5
2022-09-14,20204
2022-09-15,19967.5
2022-09-16,19753
2022-09-17,19959.5
2022-09-18,19766
2022-09-19,19479
2022-09-20,19208
2022-09-21,18669.5
2022-09-22,18932.5
2022-09-23,19344.5
2022-09-24,19104
2022-09-25,18866
2022-09-26,19020
2022-09-27,19153
2022-09-28,19245
2022-09-29,19502.5
2022-09-30,19508.5
2022-10-01,19369
2022-10-02,19186
2022-10-03,19345.5
2022-10-04,19989
2022-10-05,20254
2022-10-06,20062
2022-10-07,19747.5
2022-10-08,19477
2022-10-09,19431.5
2022-10-10,19287.5
2022-10-11,19095.5
2022-10-12,19107
2022-10-13,19266
2022-10-14,19278
2022-10-15,19125.5
2022-10-16,19168
2022-10-17,19406
2022-10-18,19438.5
2022-10-19,19227
2022-10-20,19084
2022-10-21,19104.5
2022-10-22,19185.5
2022-10-23,19389
2022-10-24,19452
2022-10-25,19709
2022-10-26,20431
2022-10-27,20537
2022-10-28,20448.5
2022-10-29,20709.5
2022-10-30,20724.5
2022-10-31,20560.5
2022-11-01,20487
2022-11-02,20317.5
2022-11-03,20181
2022-11-04,20680.5
2022-11-05,21226.5
2022-11-06,21106
2022-11-07,20752
2022-11-08,19572
2022-11-09,17231
2022-11-10,16734.5
2022-11-11,17288
2022-11-12,16904
2022-11-13,16549.5
2022-11-14,16449
2022-11-15,16732
2022-11-16,16765
2022-11-17,16670.5
2022-11-18,16686
2022-11-19,16687.5
2022-11-20,16473
2022-11-21,16007
2022-11-22,15978
2022-11-23,16397
2022-11-24,16591.5
2022-11-25,16549.5
2022-11-26,16482.5
2022-11-27,16439.5
2022-11-28,16317.5
2022-11-29,16323.5
2022-11-30,16803
2022-12-01,17073
2022-12-02,17036
2022-12-03,16992
2022-12-04,17001
2022-12-05,17040.5
2022-12-06,17028.5
2022-12-07,16963
2022-12-08,17033.5
2022-12-09,17179.5
2022-12-10,17128.5
2022-12-11,17109
2022-12-12,17152
2022-12-13,17493
2022-12-14,17789
2022-12-15,17583.5
2022-12-16,16998.5
2022-12-17,16708
2022-12-18,16762
2022-12-19,16593.5
2022-12-20,16670.5
2022-12-21,16861.5
2022-12-22,16823
2022-12-23,16800
2022-12-24,16809
2022-12-25,16833.5
2022-12-26,16873
2022-12-27,16808.5
2022-12-28,16619.5
2022-12-29,16584
2022-12-30,16615.5
2022-12-31,16567
2023-01-01,16573
2023-01-02,16644
2023-01-03,16672
2023-01-04,16759.5
2023-01-05,16837
2023-01-06,16888.5
2023-01-07,16948
2023-01-08,17034.5
2023-01-09,17151.5
2023-01-10,17312.5
2023-01-11,17694
2023-01-12,18397.5
2023-01-13,19394
2023-01-14,20448
2023-01-15,20920
2023-01-16,21035
2023-01-17,21162.5
2023-01-18,20904.5
2023-01-19,20880.5
2023-01-20,21878
2023-01-21,22729.5
2023-01-22,22752.5
2023-01-23,22819
2023-01-24,22779.5
2023-01-25,22851
2023-01-26,23038
2023-01-27,23047
2023-01-28,23057
2023-01-29,23388
2023-01-30,23287.5
2023-01-31,22980
2023-02-01,23433
2023-02-02,23616
2023-02-03,23465
2023-02-04,23382
2023-02-05,23134.5
2023-02-06,22852.5
2023-02-07,23006
2023-02-08,23105
2023-02-09,22382.5
2023-02-10,21716.5
2023-02-11,21750
2023-02-12,21828.5
2023-02-13,21789
2023-02-14,21998.5
2023-02-15,23270
2023-02-16,23925.5
2023-02-17,24050.5
2023-02-18,24610.5
2023-02-19,24463
2023-02-20,24565
2023-02-21,24646.5
2023-02-22,24318
2023-02-23,24062.5
2023-02-24,23563
2023-02-25,23174
2023-02-26,23359.5
2023-02-27,23527
2023-02-28,23320.5
2023-03-01,23389
2023-03-02,23551.5
2023-03-03,22914.5
2023-03-04,22353
2023-03-05,22387.5
2023-03-06,22418.5
2023-03-07,22304.5
2023-03-08,21951.5
2023-03-09,21035.5
2023-03-10,20297
2023-03-11,20420.5
2023-03-12,21402.5
2023-03-13,23200
2023-03-14,24480
2023-03-15,24563
2023-03-16,24715
2023-03-17,26259
2023-03-18,27224.5
2023-03-19,27525
2023-03-20,27938
2023-03-21,28000
2023-03-22,27753
2023-03-23,27832.5
2023-03-24,27920.5
2023-03-25,27493
2023-03-26,27743.5
2023-03-27,27568
2023-03-28,27207
2023-03-29,27812.5
2023-03-30,28195
2023-03-31,28257
2023-04-01,28473
2023-04-02,28328.5
2023-04-03,28002.5
2023-04-04,27999.5
2023-04-05,28182
2023-04-06,28118
2023-04-07,27992.5
2023-04-08,27949.5
2023-04-09,28155.5
2023-04-10,29000
2023-04-11,29951.5
2023-04-12,30078.5
2023-04-13,30163
2023-04-14,30456.5
2023-04-15,30415
2023-04-16,30330.5
2023-04-17,29889
2023-04-18,29921.5
2023-04-19,29606
2023-04-20,28529
2023-04-21,27747
2023-04-22,27537.5
2023-04-23,27707.5
2023-04-24,27553
2023-04-25,27909
2023-04-26,28367.5
2023-04-27,28957.5
2023-04-28,29412
2023-04-29,29295
2023-04-30,29246
2023-05-01,28660
2023-05-02,28381
2023-05-03,28858
2023-05-04,28945.5
2023-05-05,29200.5
2023-05-06,29226.5
2023-05-07,28698.5
2023-05-08,28089.5
2023-05-09,27669.5
2023-05-10,27633.5
2023-05-11,27303
2023-05-12,26900
2023-05-13,26801
2023-05-14,26860.5
2023-05-15,27050
2023-05-16,27102.5
2023-05-17,27222.5
2023-05-18,27114.5
2023-05-19,26856.5
2023-05-20,27004
2023-05-21,26934.5
2023-05-22,26804.5
2023-05-23,27041
2023-05-24,26776
2023-05-25,26402
2023-05-26,26597
2023-05-27,26794
2023-05-28,27472
2023-05-29,27910.5
2023-05-30,27725
2023-05-31,27460.5
2023-06-01,27024
2023-06-02,27039.5
2023-06-03,27163
2023-06-04,27100
2023-06-05,26432.5
2023-06-06,26491
2023-06-07,26795.5
2023-06-08,26429.5
2023-06-09,26497
2023-06-10,26171
2023-06-11,25899
2023-06-12,25923
2023-06-13,25919.5
2023-06-14,25529.5
2023-06-15,25349.5
2023-06-16,25953
2023-06-17,26422
2023-06-18,26425.5
2023-06-19,26591
2023-06-20,27580.5
2023-06-21,29162.5
2023-06-22,29948
2023-06-23,30301.5
2023-06-24,30631.5
2023-06-25,30515
2023-06-26,30378
2023-06-27,30486.5
2023-06-28,30387.5
2023-06-29,30261.5
2023-06-30,30457
2023-07-01,30530.5
2023-07-02,30604
2023-07-03,30890.5
2023-07-04,30969
2023-07-05,30637
2023-07-06,30201
2023-07-07,30124.5
2023-07-08,30320.5
2023-07-09,30231.5
2023-07-10,30295.5
2023-07-11,30522
2023-07-12,30503
2023-07-13,30928.5
2023-07-14,30902.5
2023-07-15,30315
2023-07-16,30274.5
2023-07-17,30197
2023-07-18,30004
2023-07-19,29891.5
2023-07-20,29862.5
2023-07-21,29857
2023-07-22,29849
2023-07-23,29937.5
2023-07-24,29631.5
2023-07-25,29201
2023-07-26,29289
2023-07-27,29287
2023-07-28,29268.5
2023-07-29,29338.5
2023-07-30,29319.5
2023-07-31,29254.5
2023-08-01,29463.5
2023-08-02,29432
2023-08-03,29171.5
2023-08-04,29126.5
2023-08-05,29063
2023-08-06,29045.5
2023-08-07,29111.5
2023-08-08,29473
2023-08-09,29665
2023-08-10,29494.5
2023-08-11,29411.5
2023-08-12,29407
2023-08-13,29348
2023-08-14,29344.5
2023-08-15,29291
2023-08-16,28938
2023-08-17,27667
2023-08-18,26341.5
2023-08-19,26074
2023-08-20,26144.5
2023-08-21,26158.5
2023-08-22,26084.5
2023-08-23,26236.5
2023-08-24,26299
2023-08-25,26109.5
2023-08-26,26029
2023-08-27,26049
2023-08-28,26096.5
2023-08-29,26910
2023-08-30,27510.5
2023-08-31,26619
2023-09-01,25866
2023-09-02,25834
2023-09-03,25920.5
2023-09-04,25895
2023-09-05,25801.5
2023-09-06,25766
2023-09-07,26002
2023-09-08,26082
2023-09-09,25903.5
2023-09-10,25866.5
2023-09-11,25495.5
2023-09-12,25500.5
2023-09-13,26035
2023-09-14,26378.5
2023-09-15,26568
2023-09-16,26588
2023-09-17,26553
2023-09-18,26652
2023-09-19,26992.5
2023-09-20,27172
2023-09-21,26848.5
2023-09-22,26574.5
2023-09-23,26581.5
2023-09-24,26417
2023-09-25,26274.5
2023-09-26,26253
2023-09-27,26284.5
2023-09-28,26694.5
2023-09-29,26969.5
2023-09-30,26938.5
2023-10-01,27480.5
2023-10-02,27750.5
2023-10-03,27470.5
2023-10-04,27611
2023-10-05,27602.5
2023-10-06,27682
2023-10-07,27961
2023-10-08,27956
2023-10-09,27936
2023-10-10,27665.5
2023-10-11,27132.5
2023-10-12,26812.5
2023-10-13,26811
2023-10-14,26860.5
2023-10-15,27014.5
2023-10-16,27847.5
2023-10-17,28466
2023-10-18,28371
2023-10-19,28532.5
2023-10-20,29211.5
2023-10-21,29808.5
2023-10-22,29968
2023-10-23,31547
2023-10-24,33508
2023-10-25,34214.5
2023-10-26,34331.5
2023-10-27,34034.5
2023-10-28,33998
2023-10-29,34315.5
2023-10-30,34518
2023-10-31,34577.5
2023-11-01,35050
2023-11-02,35196.5
2023-11-03,34843.5
2023-11-04,34913.5
2023-11-05,35067
2023-11-06,35051
2023-11-07,35239
2023-11-08,35531
2023-11-09,36178.5
2023-11-10,37021
2023-11-11,37235.5
2023-11-12,37113.5
2023-11-13,36782.5
2023-11-14,36021
2023-11-15,36723
2023-11-16,37026
2023-11-17,36401.5
2023-11-18,36612.5
2023-11-19,37009
2023-11-20,37452.5
2023-11-21,36624.5
2023-11-22,36599.5
2023-11-23,37367.5
2023-11-24,37526.5
2023-11-25,37777.5
2023-11-26,37638
2023-11-27,37357
2023-11-28,37544.5
2023-11-29,37853.5
2023-11-30,37798
2023-12-01,38219
2023-12-02,39090
2023-12-03,39731
2023-12-04,40989.5
2023-12-05,43035
2023-12-06,43922
2023-12-07,43526
2023-12-08,43740.5
2023-12-09,43952.5
2023-12-10,43749
2023-12-11,42511
2023-12-12,41355
2023-12-13,42180.5
2023-12-14,42962.5
2023-12-15,42486.5
2023-12-16,42089.5
2023-12-17,41798.5
2023-12-18,42003.5
2023-12-19,42461.5
2023-12-20,42973.5
2023-12-21,43775.5
2023-12-22,43939.5
2023-12-23,43868
2023-12-24,43385
2023-12-25,43315
2023-12-26,43050.5
2023-12-27,42989.5
2023-12-28,43025.5
2023-12-29,42327.5
2023-12-30,42110
2023-12-31,42203
2024-01-01,43226.5
2024-01-02,44583.5
2024-01-03,43918.5
2024-01-04,43530.5
2024-01-05,44191
2024-01-06,44088
2024-01-07,43967
2024-01-08,45470
2024-01-09,46560
2024-01-10,46400
2024-01-11,46509.5
2024-01-12,44561
2024-01-13,42813
2024-01-14,42277
2024-01-15,42098
2024-01-16,42809
2024-01-17,42933.5
2024-01-18,42014
2024-01-19,41456.5
2024-01-20,41646
2024-01-21,41614
2024-01-22,40543
2024-01-23,39697.5
2024-01-24,39971
2024-01-25,40006.5
2024-01-26,40878
2024-01-27,41971.5
2024-01-28,42076.5
2024-01-29,42666
2024-01-30,43125.5
2024-01-31,42747
2024-02-01,42811.5
2024-02-02,43129
2024-02-03,43090.5
2024-02-04,42783.5
2024-02-05,42613
2024-02-06,42875.5
2024-02-07,43718.5
2024-02-08,44821
2024-02-09,46226.5
2024-02-10,47462
2024-02-11,48041.5
2024-02-12,49125.5
2024-02-13,49833
2024-02-14,50790
2024-02-15,51892.5
2024-02-16,52047
2024-02-17,51912.5
2024-02-18,51910.5
2024-02-19,51974.5
2024-02-20,52033
2024-02-21,52063
2024-02-22,51552.5
2024-02-23,50998
2024-02-24,51155
2024-02-25,51651
2024-02-26,53132.5
2024-02-27,55799
2024-02-28,59790
2024-02-29,61836.5
2024-03-01,61799
2024-03-02,62240
2024-03-03,62595
2024-03-04,65752.5
2024-03-05,66084.5
2024-03-06,64967.5
2024-03-07,66531.5
2024-03-08,67612.5
2024-03-09,68374.5
2024-03-10,68743
2024-03-11,70564.5
2024-03-12,71789.5
2024-03-13,72302
2024-03-14,72254
2024-03-15,70447
2024-03-16,67386
2024-03-17,66803.5
2024-03-18,67979.5
2024-03-19,64763.5
2024-03-20,64884
2024-03-21,66666
2024-03-22,64645.5
2024-03-23,63904.5
2024-03-24,65609
2024-03-25,68556.5
2024-03-26,69945
2024-03-27,69714
2024-03-28,70119
2024-03-29,70353
2024-03-30,69764
2024-03-31,70457
2024-04-01,70487
2024-04-02,67581
2024-04-03,65734.5
2024-04-04,67258.5
2024-04-05,68190.5
2024-04-06,68387
2024-04-07,69135.5
2024-04-08,70488
2024-04-09,70371
2024-04-10,69878.5
2024-04-11,70330
2024-04-12,68586.5
2024-04-13,65600
2024-04-14,64899
2024-04-15,64601
2024-04-16,63638
2024-04-17,62551.5
2024-04-18,62398
2024-04-19,63684
2024-04-20,64410
2024-04-21,64962
2024-04-22,65900.5
2024-04-23,66633
2024-04-24,65339.5
2024-04-25,64374.5
2024-04-26,64122.5
2024-04-27,63589
2024-04-28,63268
2024-04-29,63478
2024-04-30,62233
2024-05-01,59447
2024-05-02,58674.5
2024-05-03,60996
2024-05-04,63411
2024-05-05,63966.5
2024-05-06,63599
2024-05-07,62746
2024-05-08,61745
2024-05-09,62122
2024-05-10,61933.5
2024-05-11,60805.5
2024-05-12,61137
2024-05-13,62191.5
2024-05-14,62237.5
2024-05-15,63895.5
2024-05-16,65748
2024-05-17,66151
2024-05-18,66987.5
2024-05-19,66594.5
2024-05-20,68853
2024-05-21,70793.5
2024-05-22,69632
2024-05-23,68528
2024-05-24,68241.5
2024-05-25,68917.5
2024-05-26,68881.5
2024-05-27,68923.5
2024-05-28,68849.5
2024-05-29,67947
2024-05-30,67952
2024-05-31,67906.5
2024-06-01,67599
2024-06-02,67733
2024-06-03,68272.5
2024-06-04,69673.5
2024-06-05,70832
2024-06-06,70944.5
2024-06-07,70048.5
2024-06-08,69316.5
2024-06-09,69474.5
2024-06-10,69571.5
2024-06-11,68407.5
2024-06-12,67777.5
2024-06-13,67493.5
2024-06-14,66374.5
2024-06-15,66092
2024-06-16,66403.5
2024-06-17,66550.5
2024-06-18,65813.5
2024-06-19,65048
2024-06-20,64893
2024-06-21,64480.5
2024-06-22,64178
2024-06-23,63706
2024-06-24,61718.5
2024-06-25,61028
2024-06-26,61307
2024-06-27,61219.5
2024-06-28,60966.5
2024-06-29,60599.5
2024-06-30,61780.5
2024-07-01,62754.5
