Date,EM EQUAL WEIGHTED
2010-09-27,6030.849887609548
2010-09-28,6026.886139439715
2010-09-29,6067.124825077478
2010-09-30,6094.528273416119
2010-10-01,6146.106954874843
2010-10-04,6169.601804911895
2010-10-05,6195.479649748864
2010-10-06,6265.764713942959
2010-10-07,6256.721061909375
2010-10-08,6229.846134427253
2010-10-11,6262.508663714847
2010-10-12,6211.056437432115
2010-10-13,6317.8038811140195
2010-10-14,6370.438199259241
2010-10-15,6341.8091480763505
2010-10-18,6271.290252623843
2010-10-19,6206.55793647732
2010-10-20,6215.2653011196035
2010-10-21,6253.480491795704
2010-10-22,6250.425307532117
2010-10-25,6319.577446377042
2010-10-26,6316.711679114506
2010-10-27,6228.888789275215
2010-10-28,6247.927119455056
2010-10-29,6254.154341838409
2010-11-01,6331.146900853372
2010-11-02,6352.515259968184
2010-11-03,6393.188443124757
2010-11-04,6481.432341041897
2010-11-05,6504.120562649151
2010-11-08,6487.773364158686
2010-11-09,6508.377208557989
2010-11-10,6469.11942921183
2010-11-11,6421.095079260565
2010-11-12,6313.58510775046
2010-11-15,6264.671876006559
2010-11-16,6196.09664892728
2010-11-17,6150.779642354797
2010-11-18,6239.997113025501
2010-11-19,6251.068822075951
2010-11-22,6267.602675682211
2010-11-23,6145.844623345956
2010-11-24,6154.642431609782
2010-11-25,6168.434859244412
2010-11-26,6066.053023102774
2010-11-29,6063.731011253345
2010-11-30,6049.404085805756
2010-12-01,6160.725748393189
2010-12-02,6243.530646853258
2010-12-03,6276.9588665143465
2010-12-06,6299.379424512032
2010-12-07,6320.518131694783
2010-12-08,6251.419765900846
2010-12-09,6248.612323536672
2010-12-10,6234.039844324371
2010-12-13,6268.801151446505
2010-12-14,6302.6715137808205
2010-12-15,6261.637003066092
2010-12-16,6211.056550239091
2010-12-17,6227.326468575842
2010-12-20,6194.034591121089
2010-12-21,6266.094396766565
2010-12-22,6277.739583849881
2010-12-23,6287.7477544323
2010-12-24,6287.058356118983
2010-12-27,6284.137780761633
2010-12-28,6284.411562403068
2010-12-29,6342.644903187507
2010-12-30,6394.813482947314
2010-12-31,6425.57094896254
2011-01-03,6497.511211260067
2011-01-04,6521.187115501726
2011-01-05,6491.442720228013
2011-01-06,6471.919785491137
2011-01-07,6429.633886915435
2011-01-10,6361.808596972246
2011-01-11,6396.216542243505
2011-01-12,6486.9817432559275
2011-01-13,6499.613506991467
2011-01-14,6476.990819097747
2011-01-17,6426.177841402779
2011-01-18,6447.835187732927
2011-01-19,6465.491551556909
2011-01-20,6377.1070373986395
2011-01-21,6340.416365641625
2011-01-24,6330.88589382386
2011-01-25,6335.106886336475
2011-01-26,6355.60413270879
2011-01-27,6348.543390562029
2011-01-28,6267.505017065839
2011-01-31,6226.094017444819
2011-02-01,6265.887763564129
2011-02-02,6293.520876846231
2011-02-03,6279.573708629684
2011-02-04,6265.913762424085
2011-02-07,6271.9402422810135
2011-02-08,6264.2628797267935
2011-02-09,6168.726508321526
2011-02-10,6045.755895707751
2011-02-11,6022.9505599246295
2011-02-14,6102.310994791248
2011-02-15,6100.105587571242
2011-02-16,6121.0206713864445
2011-02-17,6123.399329791539
2011-02-18,6181.999033997223
2011-02-21,6172.225478985552
2011-02-22,6046.386083581965
2011-02-23,5999.404408820858
2011-02-24,5930.818752823139
2011-02-25,5998.280774450159
2011-02-28,6039.276802086349
2011-03-01,6081.0889226344225
2011-03-02,6067.556816523353
2011-03-03,6152.678414105273
2011-03-04,6209.28263856268
2011-03-07,6176.669286152957
2011-03-08,6199.824625040727
2011-03-09,6223.182484127621
2011-03-10,6148.1571691848185
2011-03-11,6095.719304009586
2011-03-14,6117.402574752632
2011-03-15,5983.898911226547
2011-03-16,6013.394285367
2011-03-17,5979.776988289227
2011-03-18,6036.490180173874
2011-03-21,6105.493958947678
2011-03-22,6163.892449871839
2011-03-23,6174.987258543842
2011-03-24,6224.899610448894
2011-03-25,6264.209786125813
2011-03-28,6239.558420637253
2011-03-29,6261.826255955094
2011-03-30,6350.503735425669
2011-03-31,6411.261926735459
2011-04-01,6490.021105253621
2011-04-04,6536.593188546849
2011-04-05,6547.748893105228
2011-04-06,6600.850049459968
2011-04-07,6615.701978412796
2011-04-08,6638.746099752854
2011-04-11,6608.471741622896
2011-04-12,6507.429294304737
2011-04-13,6557.687508616213
2011-04-14,6555.666801771427
2011-04-15,6550.1328835268305
2011-04-18,6475.259584753138
2011-04-19,6480.906484931137
2011-04-20,6608.568316365795
2011-04-21,6663.934321598832
2011-04-22,6670.5065054265515
2011-04-25,6671.032448769241
2011-04-26,6661.534177513886
2011-04-27,6665.792028269878
2011-04-28,6655.613439773973
2011-04-29,6662.415570166261
2011-05-02,6680.300198626653
2011-05-03,6587.597708499541
2011-05-04,6538.436917532051
2011-05-05,6493.29119898975
2011-05-06,6500.727113516954
2011-05-09,6504.060430764861
2011-05-10,6525.709284770604
2011-05-11,6540.393307747628
2011-05-12,6448.063023499434
2011-05-13,6444.325534958664
2011-05-16,6395.78007218731
2011-05-17,6379.0708380265405
2011-05-18,6423.667990072591
2011-05-19,6404.035121132726
2011-05-20,6399.140245826657
2011-05-23,6253.441072955341
2011-05-24,6310.1405979569
2011-05-25,6259.718238416051
2011-05-26,6330.826563437725
2011-05-27,6400.146345999217
2011-05-30,6411.841497579944
2011-05-31,6522.92875272999
2011-06-01,6528.837464161367
2011-06-02,6494.532625959451
2011-06-03,6492.77483477989
2011-06-06,6464.960875451317
2011-06-07,6475.382409834774
2011-06-08,6428.413533841148
2011-06-09,6399.058691796139
2011-06-10,6332.326476828342
2011-06-13,6299.214383713721
2011-06-14,6351.324820193503
2011-06-15,6322.879296872172
2011-06-16,6212.833294216167
2011-06-17,6211.27593687398
2011-06-20,6170.501317707918
2011-06-21,6244.784471046913
2011-06-22,6262.4328116085035
2011-06-23,6209.3589344297225
2011-06-24,6272.205005270253
2011-06-27,6259.765347989677
2011-06-28,6294.084740644915
2011-06-29,6358.004379032694
2011-06-30,6434.706630699115
2011-07-01,6484.1469166827055
2011-07-04,6556.867254535607
2011-07-05,6548.657205664171
2011-07-06,6526.998105517045
2011-07-07,6566.838644875707
2011-07-08,6557.065605197938
2011-07-11,6455.285271990198
2011-07-12,6322.310672145283
2011-07-13,6412.870595585995
2011-07-14,6410.494679782414
2011-07-15,6416.745002134771
2011-07-18,6349.842226304231
2011-07-19,6377.1214147004
2011-07-20,6416.8816873364785
2011-07-21,6446.170976276129
2011-07-22,6510.702185711009
2011-07-25,6474.068439724613
2011-07-26,6513.033473375155
2011-07-27,6492.528015859692
2011-07-28,6472.420749633063
2011-07-29,6418.288835581557
2011-08-01,6476.581912497078
2011-08-02,6376.344337686858
2011-08-03,6253.854917405744
2011-08-04,6110.639468443882
2011-08-05,5900.739972021867
2011-08-08,5629.376451956611
2011-08-09,5504.437723977413
2011-08-10,5591.8036393901
2011-08-11,5622.121023883891
2011-08-12,5626.500886380921
2011-08-15,5746.521850098136
2011-08-16,5775.023624782246
2011-08-17,5802.987547955232
2011-08-18,5684.371004441301
2011-08-19,5533.694363104269
2011-08-22,5490.262431659995
2011-08-23,5595.408690174725
2011-08-24,5546.0192491996295
2011-08-25,5509.821390315535
2011-08-26,5504.230693956568
2011-08-29,5648.795314304212
2011-08-30,5704.018749324708
2011-08-31,5807.815917091409
2011-09-01,5833.181282002435
2011-09-02,5778.453680784217
2011-09-05,5610.557495557548
2011-09-06,5567.201105565666
2011-09-07,5677.932052021433
2011-09-08,5690.353556109262
2011-09-09,5586.544123970495
2011-09-12,5456.4203823874
2011-09-13,5419.788068015122
2011-09-14,5322.524596379342
2011-09-15,5377.245758150786
2011-09-16,5462.3825323744595
2011-09-19,5307.273909465823
2011-09-20,5309.858357895657
2011-09-21,5267.917738501799
2011-09-22,4938.829012195382
2011-09-23,4828.2925417497
2011-09-26,4710.745070409879
2011-09-27,4929.456876116243
2011-09-28,4932.318443915889
2011-09-29,4953.934219900467
2011-09-30,4891.383193627684
2011-10-03,4725.958678023686
2011-10-04,4613.637396237975
2011-10-05,4632.857984520878
2011-10-06,4776.720792069024
2011-10-07,4902.116413829786
2011-10-10,4965.357460397741
2011-10-11,5039.483984297314
2011-10-12,5124.401805916149
2011-10-13,5191.357930230185
2011-10-14,5193.886504504067
2011-10-17,5248.867861167736
2011-10-18,5136.802509330882
2011-10-19,5179.2475280873905
2011-10-20,5032.56365852017
2011-10-21,5085.037962162514
2011-10-24,5237.70531313068
2011-10-25,5270.891901853828
2011-10-26,5301.001324198453
2011-10-27,5483.229504641492
2011-10-28,5570.984604752199
2011-10-31,5489.389300163327
2011-11-01,5345.582169908558
2011-11-02,5382.715401765847
2011-11-03,5351.168089403888
2011-11-04,5443.617858977367
2011-11-07,5438.86801666891
2011-11-08,5437.57053972444
2011-11-09,5384.483258532752
2011-11-10,5220.452533028585
2011-11-11,5296.017507826733
2011-11-14,5339.42124128602
2011-11-15,5285.75626060456
2011-11-16,5232.236795637073
2011-11-17,5196.89237240486
2011-11-18,5096.9391460646475
2011-11-21,4958.087651535226
2011-11-22,4947.918958850854
2011-11-23,4816.202208891401
2011-11-24,4842.771925540888
2011-11-25,4790.314812604261
2011-11-28,4911.57101239175
2011-11-29,4958.324853772992
2011-11-30,5030.834031007328
2011-12-01,5197.879766037775
2011-12-02,5214.144055998509
2011-12-05,5226.731739794672
2011-12-06,5158.106179096211
2011-12-07,5201.072840052681
2011-12-08,5135.4500940369035
2011-12-09,5061.4639839063075
2011-12-12,5010.904794345239
2011-12-13,4964.978516706062
2011-12-14,4910.115035819313
2011-12-15,4865.4519094634725
2011-12-16,4907.532152081944
2011-12-19,4813.6854816250625
2011-12-20,4853.678312065623
2011-12-21,4954.867250600842
2011-12-22,4964.61449572179
2011-12-23,5016.658336218946
2011-12-26,5016.98045266528
2011-12-27,5000.680506768563
2011-12-28,4947.996334901415
2011-12-29,4957.538476165539
2011-12-30,4965.61220676827
2012-01-02,4955.283218067108
2012-01-03,5059.857486169581
2012-01-04,5052.200622137745
2012-01-05,5037.389505422726
2012-01-06,5000.939146108625
2012-01-09,5026.694249526676
2012-01-10,5123.775363902078
2012-01-11,5134.4902379272025
2012-01-12,5174.230933537563
2012-01-13,5174.762352865056
2012-01-16,5160.721223213887
2012-01-17,5286.278362150718
2012-01-18,5329.519621395439
2012-01-19,5390.373893771089
2012-01-20,5417.228693954822
2012-01-23,5436.419914496055
2012-01-24,5430.991739765055
2012-01-25,5438.885181204912
2012-01-26,5534.085793978244
2012-01-27,5552.858405901603
2012-01-30,5501.751387562561
2012-01-31,5588.049580153298
2012-02-01,5651.126640596582
2012-02-02,5748.150389210728
2012-02-03,5787.515851253871
2012-02-06,5790.571110922866
2012-02-07,5785.152558417136
2012-02-08,5885.591262934473
2012-02-09,5909.019541597158
2012-02-10,5821.810575735898
2012-02-13,5863.248523032542
2012-02-14,5825.300717418529
2012-02-15,5902.346116427909
2012-02-16,5837.795317783096
2012-02-17,5907.408035701263
2012-02-20,5941.5785279274205
2012-02-21,5928.18409264042
2012-02-22,5929.816636923872
2012-02-23,5893.72307838917
2012-02-24,5926.061897859598
2012-02-27,5858.617362385359
2012-02-28,5931.462150255553
2012-02-29,6001.8721559925625
2012-03-01,5977.502341208506
2012-03-02,6008.273018691647
2012-03-05,5926.599688280872
2012-03-06,5803.330936718267
2012-03-07,5786.736309437499
2012-03-08,5873.345488445314
2012-03-09,5910.588760588824
2012-03-12,5860.446955994554
2012-03-13,5922.9794974817505
2012-03-14,5939.000644697961
2012-03-15,5922.005356428397
2012-03-16,5912.240675820478
2012-03-19,5891.5953717069815
2012-03-20,5833.060215674339
2012-03-21,5816.058591322694
2012-03-22,5773.611510432113
2012-03-23,5785.80068843798
2012-03-26,5779.5011731034
2012-03-27,5838.556212820575
2012-03-28,5782.1760755474115
2012-03-29,5717.997786232952
2012-03-30,5778.022632554627
2012-04-02,5803.0310383784135
2012-04-03,5835.906232105947
2012-04-04,5754.320508947623
2012-04-05,5742.215815189549
2012-04-06,5747.349843473601
2012-04-09,5685.285003964763
2012-04-10,5639.009127177872
2012-04-11,5628.982312346208
2012-04-12,5672.905904209169
2012-04-13,5703.6735716
2012-04-16,5665.310989863621
2012-04-17,5665.668416922219
2012-04-18,5682.519866902825
2012-04-19,5674.114896286102
2012-04-20,5661.658827405693
2012-04-23,5595.9088115554405
2012-04-24,5601.693080693865
2012-04-25,5614.060052453554
2012-04-26,5626.480734124315
2012-04-27,5629.628897057234
2012-04-30,5660.859328058071
2012-05-01,5660.527562796954
2012-05-02,5689.221417383252
2012-05-03,5668.963571650057
2012-05-04,5642.355885783414
2012-05-07,5579.555218328437
2012-05-08,5543.054649789875
2012-05-09,5448.411239073061
2012-05-10,5458.069038965035
2012-05-11,5407.212249681063
2012-05-14,5310.520231795995
2012-05-15,5272.508217750985
2012-05-16,5156.246551498788
2012-05-17,5160.2020350437715
2012-05-18,5075.802751707177
2012-05-21,5097.862074302427
2012-05-22,5141.48438360511
2012-05-23,5027.333545809655
2012-05-24,5044.521620677836
2012-05-25,5047.702179799668
2012-05-28,5089.29062130099
2012-05-29,5167.4968298924505
2012-05-30,5100.195077197606
2012-05-31,5095.858940999312
2012-06-01,5023.640015816101
2012-06-04,4940.8729197928415
2012-06-05,4964.198860235894
2012-06-06,5058.351255249618
2012-06-07,5112.60999449625
2012-06-08,5092.958437720674
2012-06-11,5149.1828773030675
2012-06-12,5145.626018403411
2012-06-13,5174.665052614079
2012-06-14,5142.601145137758
2012-06-15,5205.006184863299
2012-06-18,5243.6173105843945
2012-06-19,5283.869858381805
2012-06-20,5318.626286027997
2012-06-21,5250.025730783165
2012-06-22,5177.06639330237
2012-06-25,5124.016862540617
2012-06-26,5135.900803398575
2012-06-27,5170.750869131333
2012-06-28,5134.577154011601
2012-06-29,5293.389492927123
2012-07-02,5321.822391364564
2012-07-03,5405.906867876992
2012-07-04,5420.434587965419
2012-07-05,5412.414117231972
2012-07-06,5376.370260315162
2012-07-09,5310.531167632689
2012-07-10,5308.361384967946
2012-07-11,5305.891851837426
2012-07-12,5212.942543179245
2012-07-13,5254.00743382878
2012-07-16,5250.568907058732
2012-07-17,5280.035400119311
2012-07-18,5259.802293183489
2012-07-19,5298.271278000187
2012-07-20,5278.434616148916
2012-07-23,5146.938289725852
2012-07-24,5131.274529409302
2012-07-25,5100.030066613523
2012-07-26,5145.321396114746
2012-07-27,5263.820479341416
2012-07-30,5295.609721654378
2012-07-31,5325.964612649603
2012-08-01,5344.013680870525
2012-08-02,5303.606238810604
2012-08-03,5338.3742425950395
2012-08-06,5414.204715359854
2012-08-07,5420.41068612566
2012-08-08,5430.863024374952
2012-08-09,5480.94198713801
2012-08-10,5479.151056996696
2012-08-13,5446.8908803137965
2012-08-14,5463.635713240685
2012-08-15,5451.235200745089
2012-08-16,5465.708482258598
2012-08-17,5451.31320624825
2012-08-20,5444.145723982738
2012-08-21,5486.130405822257
2012-08-22,5459.967826237117
2012-08-23,5490.006189186464
2012-08-24,5440.28267954592
2012-08-27,5424.388350380382
2012-08-28,5393.757607968392
2012-08-29,5365.816507661511
2012-08-30,5324.516336356291
2012-08-31,5342.4417691535455
2012-09-03,5373.037257694352
2012-09-04,5355.633881318337
2012-09-05,5313.8328001595055
2012-09-06,5364.094223199987
2012-09-07,5464.794359418904
2012-09-10,5481.86769984298
2012-09-11,5491.447803148534
2012-09-12,5518.0682317808205
2012-09-13,5530.481455541161
2012-09-14,5708.783737233972
2012-09-17,5721.997029645778
2012-09-18,5690.627214601476
2012-09-19,5718.729038419993
2012-09-20,5655.0996137248085
2012-09-21,5716.277260613269
2012-09-24,5697.6063379991565
2012-09-25,5692.2537987814
2012-09-26,5621.334865983231
2012-09-27,5659.518709669524
2012-09-28,5698.190747327133
2012-10-01,5704.3547718160125
2012-10-02,5712.018893425782
2012-10-03,5702.35829754133
2012-10-04,5724.686780035577
2012-10-05,5748.41220898647
2012-10-08,5683.531614439878
2012-10-09,5675.719073384704
2012-10-10,5656.099900440261
2012-10-11,5675.480848734179
2012-10-12,5684.737706020323
2012-10-15,5675.66116377023
2012-10-16,5710.272765237011
2012-10-17,5756.980185050922
2012-10-18,5775.915653679787
2012-10-19,5742.7537791750465
2012-10-22,5750.017901904535
2012-10-23,5699.518583038443
2012-10-24,5686.041799501576
2012-10-25,5690.743720726714
2012-10-26,5627.846521787809
2012-10-29,5618.9228777324715
2012-10-30,5638.456569234775
2012-10-31,5658.290647167136
2012-11-01,5695.887495797472
2012-11-02,5722.206127895446
2012-11-05,5705.23070427735
2012-11-06,5730.680812339514
2012-11-07,5749.848988644076
2012-11-08,5690.299547750931
2012-11-09,5669.816558358481
2012-11-12,5653.64394918577
2012-11-13,5607.529297405148
2012-11-14,5606.038365511069
2012-11-15,5580.673537694034
2012-11-16,5547.375626348037
2012-11-19,5578.749902748251
2012-11-20,5578.310649274997
2012-11-21,5577.2963247040025
2012-11-22,5596.837283756856
2012-11-23,5650.3171014968275
2012-11-26,5661.484093273703
2012-11-27,5673.174447737251
2012-11-28,5653.078928498141
2012-11-29,5720.649719797657
2012-11-30,5752.576605250447
2012-12-03,5751.493737197612
2012-12-04,5764.8945594486095
2012-12-05,5815.7802809329705
2012-12-06,5842.249977206592
2012-12-07,5852.390928839631
2012-12-10,5872.364810345321
2012-12-11,5904.811111350995
2012-12-12,5948.798372507165
2012-12-13,5948.678235855724
2012-12-14,5949.6756991451
2012-12-17,5944.222240973398
2012-12-18,5975.448387392962
2012-12-19,6021.099196781864
2012-12-20,6018.513496702817
2012-12-21,5965.035016574189
2012-12-24,5969.720332032916
2012-12-25,5981.356667716403
2012-12-26,5997.83228976997
2012-12-27,6015.843464986843
2012-12-28,6047.766446611189
2012-12-31,6054.726225282682
2013-01-01,6061.620442146398
2013-01-02,6184.059910044248
2013-01-03,6220.164338949477
2013-01-04,6200.658908221217
2013-01-07,6197.541872937171
2013-01-08,6161.1702302551585
2013-01-09,6180.151258298007
2013-01-10,6202.71950822259
2013-01-11,6173.8689661494445
2013-01-14,6216.211943879889
2013-01-15,6186.963852064214
2013-01-16,6168.070276192207
2013-01-17,6170.040067340428
2013-01-18,6214.6564091058835
2013-01-21,6211.868927300942
2013-01-22,6204.783402503297
2013-01-23,6183.9378844570265
2013-01-24,6156.157154779204
2013-01-25,6145.49866620455
2013-01-28,6121.016612123423
2013-01-29,6161.757687835103
2013-01-30,6157.122495748318
2013-01-31,6156.704813283723
2013-02-01,6173.69536005657
2013-02-04,6183.46174268639
2013-02-05,6163.923791511512
2013-02-06,6147.298418702369
2013-02-07,6117.65163315877
2013-02-08,6104.683609400169
2013-02-11,6094.03910162441
2013-02-12,6091.750476313725
2013-02-13,6128.902420937632
2013-02-14,6138.219557274103
2013-02-15,6139.660702317165
2013-02-18,6129.756549552028
2013-02-19,6124.756865740757
2013-02-20,6148.053160074541
2013-02-21,6062.020297368597
2013-02-22,6073.855056191271
2013-02-25,6080.597917514214
2013-02-26,6012.77622894324
2013-02-27,6044.898581071902
2013-02-28,6088.127651103136
2013-03-01,6088.286418549885
2013-03-04,6022.56187957564
2013-03-05,6071.169173771089
2013-03-06,6120.450856339685
2013-03-07,6120.4109465209685
2013-03-08,6169.719467862778
2013-03-11,6150.28627764474
2013-03-12,6119.570494329198
2013-03-13,6062.021386267422
2013-03-14,6048.042584923901
2013-03-15,6022.631628901031
2013-03-18,5959.339352601653
2013-03-19,5930.378290251043
2013-03-20,5924.057465885071
2013-03-21,5902.309768753046
2013-03-22,5867.198809752057
2013-03-25,5900.249620177362
2013-03-26,5922.564905819783
2013-03-27,5944.375574230461
2013-03-28,5952.683859145103
2013-03-29,5967.840647453632
2013-04-01,5959.023893692551
2013-04-02,5950.265763263104
2013-04-03,5925.7347809586045
2013-04-04,5886.056827333463
2013-04-05,5836.824221748605
2013-04-08,5820.819385882383
2013-04-09,5857.89188101991
2013-04-10,5909.617944683887
2013-04-11,5938.0690709109695
2013-04-12,5902.855548679491
2013-04-15,5819.405384300759
2013-04-16,5851.70341973772
2013-04-17,5828.0821809619465
2013-04-18,5816.648397823043
2013-04-19,5880.321081483116
2013-04-22,5889.230678297487
2013-04-23,5868.397326131734
2013-04-24,5917.457856798894
2013-04-25,5960.959465073573
2013-04-26,5932.909700434732
2013-04-29,5961.013456239961
2013-04-30,6019.74747342013
2013-05-01,6014.95260081792
2013-05-02,6015.211338206898
2013-05-03,6035.230355607308
2013-05-06,6067.177958618234
2013-05-07,6106.644933102362
2013-05-08,6155.885626651567
2013-05-09,6152.042587685946
2013-05-10,6106.146610551194
2013-05-13,6064.75099695028
2013-05-14,6083.18152991535
2013-05-15,6095.199898174591
2013-05-16,6098.58585928146
2013-05-17,6093.526859985277
2013-05-20,6093.65905776379
2013-05-21,6099.583823872102
2013-05-22,6104.391054997944
2013-05-23,5979.510298130449
2013-05-24,5986.743012234143
2013-05-27,5996.840358259344
2013-05-28,6014.150993205141
2013-05-29,5971.626495689227
2013-05-30,5926.0649998618055
2013-05-31,5892.106776873805
2013-06-03,5813.477205762819
2013-06-04,5853.9581982344125
2013-06-05,5796.933814071076
2013-06-06,5753.056818219015
2013-06-07,5746.351165127477
2013-06-10,5694.940642893357
2013-06-11,5592.802322753938
2013-06-12,5590.043083750015
2013-06-13,5527.683963069178
2013-06-14,5593.612723657709
2013-06-17,5614.740697759722
2013-06-18,5590.694491939035
2013-06-19,5562.071459420578
2013-06-20,5344.395472248883
2013-06-21,5287.380569183515
2013-06-24,5183.349628643478
2013-06-25,5175.249475856307
2013-06-26,5275.34464354998
2013-06-27,5360.281142970953
2013-06-28,5482.546210264345
2013-07-01,5512.0525536979885
2013-07-02,5472.950953857614
2013-07-03,5355.997906729555
2013-07-04,5398.8369836295315
2013-07-05,5388.530435896161
2013-07-08,5320.475736102867
2013-07-09,5355.244691679425
2013-07-10,5369.890100902209
2013-07-11,5511.2996346901
2013-07-12,5532.902291068002
2013-07-15,5581.8406159906635
2013-07-16,5591.483389409696
2013-07-17,5615.05496574465
2013-07-18,5613.648988610004
2013-07-19,5585.53943690492
2013-07-22,5606.580339279129
2013-07-23,5692.148777959247
2013-07-24,5679.360805083216
2013-07-25,5648.364390761342
2013-07-26,5636.418577828549
2013-07-29,5590.16185593974
2013-07-30,5574.017901330362
2013-07-31,5538.476028637543
2013-08-01,5568.6827888416865
2013-08-02,5577.5618661971075
2013-08-05,5598.321900660396
2013-08-06,5542.765676272266
2013-08-07,5502.813163360509
2013-08-08,5556.863127771424
2013-08-09,5575.284544809361
2013-08-12,5622.320691372097
2013-08-13,5666.858313972803
2013-08-14,5676.6873266253015
2013-08-15,5629.909850987739
2013-08-16,5613.669505731886
2013-08-19,5535.6068821857925
2013-08-20,5454.941892038337
2013-08-21,5406.75598451235
2013-08-22,5387.489594804765
2013-08-23,5438.155191653979
2013-08-26,5440.651062047915
2013-08-27,5329.616627861042
2013-08-28,5282.858323464463
2013-08-29,5345.854545302302
2013-08-30,5409.666774659087
2013-09-02,5455.3860783421305
2013-09-03,5428.691966982437
2013-09-04,5458.133458161983
2013-09-05,5510.495670664514
2013-09-06,5551.663496395426
2013-09-09,5656.36451275403
2013-09-10,5762.611630454265
2013-09-11,5788.275314042812
2013-09-12,5775.535808343025
2013-09-13,5751.324748136677
2013-09-16,5820.042610590517
2013-09-17,5828.958475101189
2013-09-18,5826.319205121292
2013-09-19,5966.688530762718
2013-09-20,5910.510516378637
2013-09-23,5933.067757857876
2013-09-24,5898.018631747141
2013-09-25,5885.0136712813855
2013-09-26,5856.666467583116
2013-09-27,5834.003214244345
2013-09-30,5770.083049374822
2013-10-01,5813.2828471538505
2013-10-02,5822.631197660119
2013-10-03,5878.089816765443
2013-10-04,5891.2240888578135
2013-10-07,5877.489570211827
2013-10-08,5899.234946743217
2013-10-09,5890.056776159064
2013-10-10,5938.00919891738
2013-10-11,5986.174367855297
2013-10-14,5979.394119431748
2013-10-15,6006.632761897933
2013-10-16,6012.4064016816
2013-10-17,6033.660960694278
2013-10-18,6085.730152839845
2013-10-21,6094.260441362135
2013-10-22,6117.744813436418
2013-10-23,6069.7638420685425
2013-10-24,6066.936619830718
2013-10-25,6033.972911182424
2013-10-28,6046.732324098094
2013-10-29,6062.014332212537
2013-10-30,6089.484051033882
2013-10-31,6045.445994700445
2013-11-01,6001.021611938984
2013-11-04,5990.800376298868
2013-11-05,5947.501996152057
2013-11-06,5941.1192359409215
2013-11-07,5899.915709633768
2013-11-08,5825.449962502755
2013-11-11,5782.080426833638
2013-11-12,5767.446062738471
2013-11-13,5719.871747607244
2013-11-14,5792.976491135672
2013-11-15,5849.252370555792
2013-11-18,5952.642768862684
2013-11-19,5948.476644108717
2013-11-20,5919.8344654215525
2013-11-21,5836.640184140928
2013-11-22,5862.1604008597105
2013-11-25,5881.5928260981555
2013-11-26,5861.230981205069
2013-11-27,5871.317000442175
2013-11-28,5891.738356901798
2013-11-29,5935.215861082772
2013-12-02,5924.815621632253
2013-12-03,5871.351497480655
2013-12-04,5834.062864649638
2013-12-05,5849.223051476384
2013-12-06,5859.606856617266
2013-12-09,5915.088554809052
2013-12-10,5910.643142210092
2013-12-11,5861.922978408385
2013-12-12,5797.338916686042
2013-12-13,5787.109934232882
2013-12-16,5781.410032249221
2013-12-17,5787.147199729646
2013-12-18,5800.830459415666
2013-12-19,5776.960078730358
2013-12-20,5765.091492416325
2013-12-23,5784.6581350268325
2013-12-24,5804.956618658172
2013-12-25,5801.490318917412
2013-12-26,5788.370124875616
2013-12-27,5819.512804117592
2013-12-30,5852.374042537303
2013-12-31,5859.248786402452
2014-01-01,5861.23547218843
2014-01-02,5810.071730115282
2014-01-03,5759.258050044001
2014-01-06,5713.311384126755
2014-01-07,5707.704444833395
2014-01-08,5722.251506910923
2014-01-09,5682.4579052818935
2014-01-10,5716.381196942193
2014-01-13,5758.1171327909815
2014-01-14,5740.892516985161
2014-01-15,5756.273342721927
2014-01-16,5733.764219199883
2014-01-17,5718.6030894681635
2014-01-20,5708.19256568055
2014-01-21,5702.761231240929
2014-01-22,5739.221064420258
2014-01-23,5683.955002380821
2014-01-24,5600.714308185201
2014-01-27,5476.227574304792
2014-01-28,5489.908748752786
2014-01-29,5507.814499385465
2014-01-30,5494.622605071886
2014-01-31,5502.393982822602
2014-02-03,5454.508746674821
2014-02-04,5409.159899148733
2014-02-05,5406.29095430777
2014-02-06,5476.833833008896
2014-02-07,5521.417123523408
2014-02-10,5516.963057308185
2014-02-11,5555.0251647644745
2014-02-12,5610.8673198412935
2014-02-13,5576.546782421224
2014-02-14,5631.020140869464
2014-02-17,5664.629070878893
2014-02-18,5635.481783233455
2014-02-19,5642.317566036486
2014-02-20,5608.885904798592
2014-02-21,5645.962523014182
2014-02-24,5636.855575896769
2014-02-25,5619.366968432396
2014-02-26,5624.753384211465
2014-02-27,5657.210959247188
2014-02-28,5695.929002253552
2014-03-03,5624.799691556168
2014-03-04,5651.142045839156
2014-03-05,5672.711928277065
2014-03-06,5746.453995660883
2014-03-07,5725.667307195136
2014-03-10,5670.473323436505
2014-03-11,5683.430271904066
2014-03-12,5625.566581355658
2014-03-13,5631.074648834748
2014-03-14,5603.992078823222
2014-03-17,5645.848638439419
2014-03-18,5688.673998234767
2014-03-19,5682.557754879621
2014-03-20,5622.8762361502395
2014-03-21,5648.787044641712
2014-03-24,5686.228098399229
2014-03-25,5720.694778082761
2014-03-26,5769.21960761607
2014-03-27,5798.76694627078
2014-03-28,5866.424457576259
2014-03-31,5927.182818884978
2014-04-01,5955.810105514312
2014-04-02,5984.445998213781
2014-04-03,5959.201283337538
2014-04-04,5968.44645879525
2014-04-07,5985.527242016659
2014-04-08,6024.047291515959
2014-04-09,6050.284737210782
2014-04-10,6099.42573053883
2014-04-11,6065.963097120173
2014-04-14,6042.045711564679
