Date,EUROPE VALUE WEIGHTED
2018-03-16,1435.988569149791
2018-03-19,1425.8846614126676
2018-03-20,1426.6094669196127
2018-03-21,1423.7166771260147
2018-03-22,1404.989888861233
2018-03-23,1397.5887769781887
2018-03-26,1399.3585576644807
2018-03-27,1409.7943136074593
2018-03-28,1410.3640694380174
2018-03-29,1411.8640205816741
2018-03-30,1411.8640205816744
2018-04-02,1413.545848678466
2018-04-03,1403.4099133435534
2018-04-04,1400.6105366918325
2018-04-05,1426.6057247810818
2018-04-06,1426.218908359456
2018-04-09,1433.444959856242
2018-04-10,1450.7770212358914
2018-04-11,1447.531866401191
2018-04-12,1450.835789226369
2018-04-13,1454.2657851268455
2018-04-16,1454.2834553747125
2018-04-17,1463.6479805248696
2018-04-18,1473.7536560211615
2018-04-19,1476.5620693086319
2018-04-20,1467.7367909350853
2018-04-23,1467.2881879849917
2018-04-24,1467.2900855473206
2018-04-25,1450.8265749465106
2018-04-26,1455.8431271600161
2018-04-27,1456.6933891594929
2018-04-30,1457.333536036202
2018-05-01,1444.151170081143
2018-05-02,1449.102336057004
2018-05-03,1436.9872721778556
2018-05-04,1443.603133167127
2018-05-07,1450.1785414624733
2018-05-08,1442.623010669878
2018-05-09,1453.705413850302
2018-05-10,1456.5489015876642
2018-05-11,1468.3208860075588
2018-05-14,1469.5029516130242
2018-05-15,1458.0406267138217
2018-05-16,1446.8193949084064
2018-05-17,1457.47945186675
2018-05-18,1449.2304492203334
2018-05-21,1451.557570514627
2018-05-22,1460.96585205416
2018-05-23,1432.9978217535318
2018-05-24,1423.3082729547998
2018-05-25,1413.1565319085096
2018-05-28,1403.5839380776742
2018-05-29,1374.0335958656465
2018-05-30,1385.6546710007253
2018-05-31,1382.430616966752
2018-06-01,1396.9572264860979
2018-06-04,1405.5023228033158
2018-06-05,1393.6116792158537
2018-06-06,1408.5831705205803
2018-06-07,1413.7430302762973
2018-06-08,1400.6312889653254
2018-06-11,1417.7150358009974
2018-06-12,1413.738309569502
2018-06-13,1411.561458784048
2018-06-14,1414.4137064281965
2018-06-15,1393.8412430495798
2018-06-18,1383.0039352808028
2018-06-19,1369.1670581015642
2018-06-20,1373.6784907301508
2018-06-21,1362.4336973744284
2018-06-22,1381.4900746516264
2018-06-25,1358.2060033065372
2018-06-26,1355.6751999610015
2018-06-27,1356.2616513186676
2018-06-28,1345.3702504568264
2018-06-29,1365.1608514432419
2018-07-02,1346.3271416734462
2018-07-03,1362.4734624693663
2018-07-04,1364.7094792635407
2018-07-05,1381.10379865078
2018-07-06,1389.2067003628636
2018-07-09,1397.2485029988122
2018-07-10,1395.12711948248
2018-07-11,1375.8508559851332
2018-07-12,1379.0076916086705
2018-07-13,1378.851309936122
2018-07-16,1379.927581306986
2018-07-17,1379.9285923139769
2018-07-18,1381.2769407946896
2018-07-19,1374.9542610865374
2018-07-20,1382.1064293147006
2018-07-23,1381.6667401312186
2018-07-24,1397.2054974808796
2018-07-25,1387.0328648586012
2018-07-26,1398.0259931466287
2018-07-27,1405.568281931584
2018-07-30,1411.655052007243
2018-07-31,1415.956700277712
2018-08-01,1402.9902544721429
2018-08-02,1380.8682428841992
2018-08-03,1387.8980680509055
2018-08-06,1382.174235309957
2018-08-07,1394.0755008527713
2018-08-08,1393.4005191759095
2018-08-09,1390.72813681498
2018-08-10,1355.7630681790245
2018-08-13,1348.2129983506925
2018-08-14,1341.1491791414974
2018-08-15,1316.2624466735874
2018-08-16,1332.1908824123595
2018-08-17,1331.8402200650755
2018-08-20,1340.9563063656692
2018-08-21,1356.6379364526836
2018-08-22,1365.3588406248389
2018-08-23,1358.4915179604698
2018-08-24,1365.6831567859795
2018-08-27,1378.5978989833884
2018-08-28,1382.51368503952
2018-08-29,1383.0734934555003
2018-08-30,1372.4909025258805
2018-08-31,1357.4231611042574
2018-09-03,1357.8469997606148
2018-09-04,1342.7918565372302
2018-09-05,1340.6706893961837
2018-09-06,1334.6938996989586
2018-09-07,1327.8474388139084
2018-09-10,1337.5606130494225
2018-09-11,1333.4471249253884
2018-09-12,1342.8557671501405
2018-09-13,1349.2244810694592
2018-09-14,1352.7038160161774
2018-09-17,1359.9294234021143
2018-09-18,1364.1213120338477
2018-09-19,1369.126681222853
2018-09-20,1390.6109020703575
2018-09-21,1398.476406432682
2018-09-24,1393.4668869190975
2018-09-25,1397.641669176651
2018-09-26,1396.9493366680274
2018-09-27,1393.677516493513
2018-09-28,1369.6783894609339
2018-10-01,1365.8450034595592
2018-10-02,1355.9516734820643
2018-10-03,1360.4585463537903
2018-10-04,1350.3403007292357
2018-10-05,1337.6766309054601
2018-10-08,1319.8177879576654
2018-10-09,1322.5420474618966
2018-10-10,1316.0752741757358
2018-10-11,1292.4744960501437
2018-10-12,1287.9721159635922
2018-10-15,1294.0559933352288
2018-10-16,1309.154260549012
2018-10-17,1297.6433711200282
2018-10-18,1285.9040706673145
2018-10-19,1283.4478115607426
2018-10-22,1274.2557134541948
2018-10-23,1255.5709021621155
2018-10-24,1242.286469686867
2018-10-25,1248.4124595499043
2018-10-26,1237.019639375323
2018-10-29,1253.0424662377172
2018-10-30,1249.5002027214384
2018-10-31,1264.842491108809
2018-11-01,1279.3826318994716
2018-11-02,1282.3624789044645
2018-11-05,1284.0574899172002
2018-11-06,1280.7013317586861
2018-11-07,1300.4652625552544
2018-11-08,1299.2771478853904
2018-11-09,1284.5684236288685
2018-11-12,1260.855428241033
2018-11-13,1274.514777207967
2018-11-14,1271.329701067657
2018-11-15,1258.493475898455
2018-11-16,1263.7198749628215
2018-11-19,1263.7533984955467
2018-11-20,1242.5971578992321
2018-11-21,1256.0845229722852
2018-11-22,1247.714773033617
2018-11-23,1243.5690990492956
2018-11-26,1263.1929211334254
2018-11-27,1254.4303097103107
2018-11-28,1252.274184155792
2018-11-29,1264.9566205742046
2018-11-30,1254.7308067869549
2018-12-03,1271.7576634413222
2018-12-04,1258.11083265454
2018-12-05,1243.4857789103253
2018-12-06,1205.7211797865089
2018-12-07,1213.6479851540164
2018-12-10,1185.8871715407436
2018-12-11,1197.4851053174016
2018-12-12,1224.499027837002
2018-12-13,1222.176725866436
2018-12-14,1209.2668062391124
2018-12-17,1199.7849213822296
2018-12-18,1193.7956932931131
2018-12-19,1204.2837414806827
2018-12-20,1184.4620811402924
2018-12-21,1184.5796640224335
2018-12-24,1179.00193101028
2018-12-25,1179.0019310102803
2018-12-26,1177.3207558791119
2018-12-27,1157.206215195113
2018-12-28,1184.1779523349014
2018-12-31,1188.393208643235
2019-01-01,1188.3932086432353
2019-01-02,1177.3870529454089
2019-01-03,1172.5778838374872
2019-01-04,1211.0186028815556
2019-01-07,1214.6243188320232
2019-01-08,1221.5218591607127
2019-01-09,1234.6262413739457
2019-01-10,1241.5392510620366
2019-01-11,1237.1260325304725
2019-01-14,1233.5165748692777
2019-01-15,1231.7923132106935
2019-01-16,1238.2520841401135
2019-01-17,1233.265391647736
2019-01-18,1256.5714401075545
2019-01-21,1252.6572006809322
2019-01-22,1244.9742568652787
2019-01-23,1246.781500408391
2019-01-24,1247.4987789547852
2019-01-25,1264.2419016891376
2019-01-28,1254.9841848081262
2019-01-29,1260.7532875152335
2019-01-30,1266.6895524335425
2019-01-31,1269.7283528181872
2019-02-01,1272.5777213678416
2019-02-04,1265.9736530933617
2019-02-05,1281.4276740014195
2019-02-06,1281.5368084912234
2019-02-07,1254.765541688675
2019-02-08,1241.7804502003194
2019-02-11,1246.872844207237
2019-02-12,1256.708503116641
2019-02-13,1262.5090418534917
2019-02-14,1253.8683244526742
2019-02-15,1274.116475447239
2019-02-18,1281.0390515276322
2019-02-19,1282.2394063690579
2019-02-20,1293.6866594451412
2019-02-21,1288.0405005528357
2019-02-22,1289.9242302898258
2019-02-25,1296.4324927287107
2019-02-26,1302.3630584327288
2019-02-27,1305.9601002267455
2019-02-28,1308.4335807815062
2019-03-01,1312.255580342474
2019-03-04,1306.9332885747576
2019-03-05,1305.1125105644726
2019-03-06,1306.83533295945
2019-03-07,1287.585123249824
2019-03-08,1273.3741382922294
2019-03-11,1284.4285935382698
2019-03-12,1288.86964275313
2019-03-13,1302.0639172142558
2019-03-14,1310.5499364237683
2019-03-15,1322.6329835483482
2019-03-18,1330.8516382319588
2019-03-19,1340.6160085979452
2019-03-20,1324.9262639387632
2019-03-21,1322.2969071842813
2019-03-22,1294.5041223026947
2019-03-25,1292.9205189786628
2019-03-26,1293.3578272411462
2019-03-27,1294.5824048573095
2019-03-28,1287.0068926232714
2019-03-29,1295.6428526944428
2019-04-01,1315.1433391481073
2019-04-02,1317.3063439397633
2019-04-03,1337.8949767688882
2019-04-04,1335.6524801778194
2019-04-05,1336.3191277157212
2019-04-08,1338.6672254424952
2019-04-09,1333.9945479231123
2019-04-10,1334.5766586314815
2019-04-11,1341.8845168734324
2019-04-12,1354.7454133218378
2019-04-15,1358.451422887944
2019-04-16,1362.2548175624065
2019-04-17,1368.4232274487272
2019-04-18,1364.0992178754227
2019-04-19,1364.099217875423
2019-04-22,1363.6058961904978
2019-04-23,1358.2362097610371
2019-04-24,1349.8366040473181
2019-04-25,1339.4242373589304
2019-04-26,1344.8320011744338
2019-04-29,1348.4644088500092
2019-04-30,1352.722173375989
2019-05-01,1355.437975242267
2019-05-02,1344.776924052447
2019-05-03,1349.3591858462441
2019-05-06,1337.419953324843
2019-05-07,1315.4220587640211
2019-05-08,1316.3797957504246
2019-05-09,1297.9101655507957
2019-05-10,1302.3051282007273
2019-05-13,1284.3162860378566
2019-05-14,1293.4508797428587
2019-05-15,1298.3155686094474
2019-05-16,1310.3931714120295
2019-05-17,1301.470584749877
2019-05-20,1289.754866043933
2019-05-21,1298.9523013280907
2019-05-22,1288.7074284854048
2019-05-23,1267.6438630478267
2019-05-24,1281.2697584847294
2019-05-27,1283.7010074384254
2019-05-28,1279.7991350122995
2019-05-29,1259.9894649490345
2019-05-30,1262.366328119032
2019-05-31,1251.777194395958
2019-06-03,1260.8822812694773
2019-06-04,1280.3713062073996
2019-06-05,1283.7281954448968
2019-06-06,1283.1532163608313
2019-06-07,1300.0109730870863
2019-06-10,1302.8184470993594
2019-06-11,1311.9494320802999
2019-06-12,1304.3202854807464
2019-06-13,1301.174714654642
2019-06-14,1289.0812254585946
2019-06-17,1286.988555757695
2019-06-18,1304.4565645781536
2019-06-19,1312.0522786043064
2019-06-20,1321.8539952899905
2019-06-21,1322.1331840274331
2019-06-24,1323.4699104799074
2019-06-25,1319.7143972591
2019-06-26,1320.3335650897495
2019-06-27,1321.6556903879502
2019-06-28,1332.458544014261
2019-07-01,1335.2026936265565
2019-07-02,1334.5272531623639
2019-07-03,1343.9629058668543
2019-07-04,1348.0692097299354
2019-07-05,1334.9445210283523
2019-07-08,1331.0341000028757
2019-07-09,1321.195701015507
2019-07-10,1324.5713910617967
2019-07-11,1323.9060533801483
2019-07-12,1326.3058140219543
2019-07-15,1329.2094629242476
2019-07-16,1329.8001514378873
2019-07-17,1319.9921719627032
2019-07-18,1315.1650284844297
2019-07-19,1315.6007213934124
2019-07-22,1316.631194227318
2019-07-23,1325.9341666134808
2019-07-24,1326.2508614884746
2019-07-25,1320.534853815269
2019-07-26,1317.9806471158865
2019-07-29,1318.322650194726
2019-07-30,1296.140931390928
2019-07-31,1296.9233894879746
2019-08-01,1290.446057740314
2019-08-02,1260.6488032610641
2019-08-05,1241.2486932659897
2019-08-06,1234.739440119837
2019-08-07,1237.3758317697232
2019-08-08,1257.2384782809045
2019-08-09,1242.6861091082649
2019-08-12,1237.429363925518
2019-08-13,1243.1969704817352
2019-08-14,1215.4914720229503
2019-08-15,1206.2301021890694
2019-08-16,1222.6343768159024
2019-08-19,1235.9720426557203
2019-08-20,1224.5057820277527
2019-08-21,1238.4463545599822
2019-08-22,1237.3016716646707
2019-08-23,1227.6916380179755
2019-08-26,1229.7483817759194
2019-08-27,1234.263133572927
2019-08-28,1230.7980855437388
2019-08-29,1243.6990174108764
2019-08-30,1245.3537746018415
2019-09-02,1242.7756624908825
2019-09-03,1239.162883602754
2019-09-04,1259.7604313590755
2019-09-05,1277.3804396976066
2019-09-06,1280.2437717568287
2019-09-09,1287.7636912716448
2019-09-10,1298.232037515949
2019-09-11,1301.865988030137
2019-09-12,1307.1093438493904
2019-09-13,1325.8223273989381
2019-09-16,1308.6648865797513
2019-09-17,1306.7971436493794
2019-09-18,1307.5124982635207
2019-09-19,1317.9315023838196
2019-09-20,1317.7612008741125
2019-09-23,1301.4014702195393
2019-09-24,1296.9928041358528
2019-09-25,1287.2416039626685
2019-09-26,1290.5827770559717
2019-09-27,1300.0597560076808
2019-09-30,1299.481941422127
2019-10-01,1284.630567840866
2019-10-02,1252.2695311562914
2019-10-03,1253.8560096128117
2019-10-04,1259.1588131398069
2019-10-07,1269.7288938439565
2019-10-08,1250.7465579521097
2019-10-09,1257.945575133461
2019-10-10,1276.0748786918382
2019-10-11,1316.2802778853313
2019-10-14,1307.5265401912566
2019-10-15,1327.8912475160462
2019-10-16,1330.3754101212435
2019-10-17,1337.0355662670563
2019-10-18,1336.4907863176254
2019-10-21,1350.244344175482
2019-10-22,1349.5470529984982
2019-10-23,1351.9080053537025
2019-10-24,1356.572898821294
2019-10-25,1356.6731117428476
2019-10-28,1359.9638198014022
2019-10-29,1359.4504712946105
2019-10-30,1355.6218802119924
2019-10-31,1350.7667913272394
2019-11-01,1363.4183192279959
2019-11-04,1380.0092711265831
2019-11-05,1376.7654480627941
2019-11-06,1378.621996231846
2019-11-07,1384.412900931484
2019-11-08,1374.9967917532636
2019-11-11,1376.7340024181644
2019-11-12,1380.5291007094052
2019-11-13,1369.9884404790496
2019-11-14,1362.8972865506646
2019-11-15,1374.7227587982027
2019-11-18,1374.3560082350255
2019-11-19,1372.9632788632553
2019-11-20,1364.9813211161318
2019-11-21,1362.8016080455457
2019-11-22,1365.587420670182
2019-11-25,1375.322085658574
2019-11-26,1372.8965012915025
2019-11-27,1376.2613988026965
2019-11-28,1374.3979499386223
2019-11-29,1368.2171116536438
2019-12-02,1354.587022695036
2019-12-03,1343.3044232549291
2019-12-04,1361.25275175481
2019-12-05,1358.6116444421975
2019-12-06,1369.821037113067
2019-12-09,1370.2132317177197
2019-12-10,1368.2875447135161
2019-12-11,1370.8407331916276
2019-12-12,1385.2918639129098
2019-12-13,1404.3020626591242
2019-12-16,1424.5101914165625
2019-12-17,1417.931127334444
2019-12-18,1413.3758243687566
2019-12-19,1414.00390122879
2019-12-20,1417.1173963002918
2019-12-23,1413.650866053924
2019-12-24,1416.2921881210086
2019-12-25,1416.2921881210086
2019-12-26,1417.983920050137
2019-12-27,1427.1227655893013
2019-12-30,1421.331371619083
2019-12-31,1422.793783817675
2020-01-01,1422.793783817675
2020-01-02,1436.8378458730072
2020-01-03,1425.2931607293717
2020-01-06,1423.0291592735455
2020-01-07,1420.9451069701206
2020-01-08,1420.5218149190648
2020-01-09,1420.1733622469922
2020-01-10,1417.959607502988
2020-01-13,1415.8060873775632
2020-01-14,1416.2493261121153
2020-01-15,1413.641682973268
2020-01-16,1415.133476019501
2020-01-17,1419.4611345568298
2020-01-20,1415.6625017825002
2020-01-21,1412.7760900045448
2020-01-22,1406.2824462496367
2020-01-23,1391.94392326144
2020-01-24,1398.8734345491232
2020-01-27,1365.784688556201
2020-01-28,1377.4463934374432
2020-01-29,1382.052534501217
2020-01-30,1371.8272893483038
2020-01-31,1360.7750621637724
2020-02-03,1357.4097600152909
2020-02-04,1378.0657041635782
2020-02-05,1391.4211817805478
2020-02-06,1398.384704009663
2020-02-07,1393.8996860080742
2020-02-10,1387.0488253531619
2020-02-11,1398.966851140724
2020-02-12,1410.667528147275
2020-02-13,1403.54565846943
2020-02-14,1399.5677675661543
2020-02-17,1403.91382779399
2020-02-18,1393.1679616750132
2020-02-19,1397.3770606968828
2020-02-20,1388.844307881542
2020-02-21,1385.0983526824502
2020-02-24,1331.240811272253
2020-02-25,1306.9557528386779
2020-02-26,1307.8753165217577
2020-02-27,1271.320379383256
2020-02-28,1226.1124963593584
2020-03-02,1237.8064291738365
2020-03-03,1252.1254104656985
2020-03-04,1264.2640307081258
2020-03-05,1245.9690802676548
2020-03-06,1213.1112409442037
2020-03-09,1112.9798009669476
2020-03-10,1095.9236005640807
2020-03-11,1084.157110976331
2020-03-12,925.3953572593533
2020-03-13,938.9591405844012
2020-03-16,886.1572152912568
2020-03-17,896.7084122783292
2020-03-18,845.888820118136
2020-03-19,856.760186526069
2020-03-20,874.6272719163474
2020-03-23,844.8276553226383
2020-03-24,933.513369842643
2020-03-25,968.4167036435181
2020-03-26,1006.5997134878041
2020-03-27,969.5537678563377
2020-03-30,971.2169344829083
2020-03-31,984.3006690694908
2020-04-01,946.6336142041232
2020-04-02,947.3906207844288
2020-04-03,926.8142628029957
2020-04-06,965.8614526525528
2020-04-07,997.7912563596997
2020-04-08,993.0903618940667
2020-04-09,1018.3070641814999
2020-04-10,1018.3070641814999
2020-04-13,1016.4960137123792
2020-04-14,1018.308791974214
2020-04-15,969.8151724840596
2020-04-16,964.4642726185255
2020-04-17,996.2545066265171
2020-04-20,998.487410676616
2020-04-21,958.4536414923747
2020-04-22,975.7266207059218
2020-04-23,990.3474342708408
2020-04-24,973.9155825604502
2020-04-27,1000.3192951799043
2020-04-28,1024.50644636562
2020-04-29,1057.875135837071
2020-04-30,1035.4734145437196
2020-05-01,1028.9361538284231
2020-05-04,989.8793298056904
2020-05-05,1007.5858945801767
2020-05-06,994.4597225673936
2020-05-07,1004.6874740654885
2020-05-08,1023.3421743936932
2020-05-11,1009.6881975413435
2020-05-12,1016.3698837503204
2020-05-13,985.3196931625681
2020-05-14,964.3792749009971
2020-05-15,969.323390352631
2020-05-18,1021.3754891837879
2020-05-19,1019.0613258713561
2020-05-20,1032.6165675843233
2020-05-21,1018.1484911209654
2020-05-22,1012.5505706839833
2020-05-25,1026.702931474584
2020-05-26,1057.0668655799839
2020-05-27,1072.7757231589342
2020-05-28,1091.2602722581044
2020-05-29,1074.1201666481804
2020-06-01,1095.2785606481277
2020-06-02,1128.7429079393937
2020-06-03,1173.626495542529
2020-06-04,1179.2509228886115
2020-06-05,1227.7105235049728
2020-06-08,1233.506797428839
2020-06-09,1209.6494590995583
2020-06-10,1196.42499962853
2020-06-11,1131.8928209096268
2020-06-12,1127.4679970216832
2020-06-15,1123.7568478946537
2020-06-16,1156.2469936449468
2020-06-17,1155.1008352467413
2020-06-18,1144.5013509719686
2020-06-19,1142.6242564966155
2020-06-22,1141.075195200415
2020-06-23,1171.0355419892521
2020-06-24,1125.1587008590259
2020-06-25,1130.334392437773
2020-06-26,1117.6995713452873
2020-06-29,1135.6645981805198
2020-06-30,1133.0846129498968
2020-07-01,1133.7986926285748
2020-07-02,1160.3600296219786
2020-07-03,1149.8189319647554
2020-07-06,1181.1126935777695
2020-07-07,1168.5225167511462
2020-07-08,1159.4792899930678
2020-07-09,1139.8100943702757
2020-07-10,1159.0431443743037
2020-07-13,1177.6278707869835
2020-07-14,1177.6403642467976
2020-07-15,1199.0489276495905
2020-07-16,1197.6677802379502
2020-07-17,1193.5108657338546
2020-07-20,1199.16711850454
2020-07-21,1212.4570107920329
2020-07-22,1208.179358340178
2020-07-23,1205.9987296474944
2020-07-24,1192.6290221072356
2020-07-27,1197.1661847877042
2020-07-28,1197.0593993238138
2020-07-29,1196.0796952879284
2020-07-30,1161.137306076379
2020-07-31,1149.2135316893298
2020-08-03,1165.6152763530881
2020-08-04,1179.296260752309
2020-08-05,1200.4401522775927
2020-08-06,1185.3766887331192
2020-08-07,1178.2151196277948
2020-08-10,1190.0567483272496
2020-08-11,1220.7984390079193
2020-08-12,1235.8251088368859
2020-08-13,1224.3038775685868
2020-08-14,1210.2552743994893
2020-08-17,1210.9736929874043
2020-08-18,1208.7627430807695
2020-08-19,1217.83761278244
2020-08-20,1192.0728434205503
2020-08-21,1180.9297613379308
2020-08-24,1210.3136549594965
2020-08-25,1204.8420774088472
2020-08-26,1214.0912153281654
2020-08-27,1203.6642472473998
2020-08-28,1214.8997518947958
2020-08-31,1208.3675020480407
2020-09-01,1200.4069242738185
2020-09-02,1199.6651077882514
2020-09-03,1192.3809143676046
2020-09-04,1186.4910891678396
2020-09-07,1206.4776553645065
2020-09-08,1185.6113368644744
2020-09-09,1206.0887254625627
2020-09-10,1205.5310751651764
2020-09-11,1197.9813876831433
2020-09-14,1204.6487796217498
2020-09-15,1205.6669563107955
2020-09-16,1209.868082372954
2020-09-17,1197.9738157279266
2020-09-18,1184.7417327871628
2020-09-21,1123.702122890008
2020-09-22,1122.4965556420238
2020-09-23,1122.6522906211417
2020-09-24,1109.9324326285378
2020-09-25,1101.881835367369
2020-09-28,1138.6292080321746
2020-09-29,1133.4791439220787
2020-09-30,1135.1776027194137
2020-10-01,1132.5596690954553
2020-10-02,1135.0649813679538
2020-10-05,1157.985700535058
2020-10-06,1172.4407528051686
2020-10-07,1168.1917007010543
2020-10-08,1178.638138076625
2020-10-09,1186.2443330149692
2020-10-12,1189.8380787734982
2020-10-13,1168.3579583073981
2020-10-14,1170.8047640190255
2020-10-15,1139.0479290277374
2020-10-16,1158.335465477704
2020-10-19,1165.942028145445
2020-10-20,1170.4432115246382
2020-10-21,1159.63768109984
2020-10-22,1156.562998537665
2020-10-23,1171.9662410836656
2020-10-26,1150.3678821490673
2020-10-27,1130.8308315120928
2020-10-28,1085.7248925390481
2020-10-29,1074.9892616478216
2020-10-30,1082.374425880836
2020-11-02,1105.7709682330537
2020-11-03,1146.609351055901
2020-11-04,1153.6552162805633
2020-11-05,1176.4561157427845
2020-11-06,1175.9195270378195
2020-11-09,1259.1180778363116
2020-11-10,1293.8926838672528
2020-11-11,1292.2046132155506
2020-11-12,1283.1281978565462
2020-11-13,1291.4844966760747
2020-11-16,1324.4861784007924
2020-11-17,1331.2660735707084
2020-11-18,1340.4856244685382
2020-11-19,1321.608148269276
2020-11-20,1328.495901320296
2020-11-23,1334.786696152605
2020-11-24,1378.115451903063
2020-11-25,1376.1535190144418
2020-11-26,1366.9940780694876
2020-11-27,1377.2915795628642
2020-11-30,1354.7336215963664
2020-12-01,1382.901249401331
2020-12-02,1394.4483446039878
2020-12-03,1407.0328115433408
2020-12-04,1420.131439720305
2020-12-07,1406.4537045075676
2020-12-08,1403.2239151091023
2020-12-09,1407.0203762902179
2020-12-10,1404.0923110137255
2020-12-11,1381.167042052923
2020-12-14,1391.031559011891
2020-12-15,1405.654870992684
2020-12-16,1419.2977608733556
2020-12-17,1427.9070543367854
2020-12-18,1417.208541229083
2020-12-21,1371.5693405349255
2020-12-22,1382.7977575131129
2020-12-23,1411.701649273273
2020-12-24,1414.057920671071
2020-12-25,1414.057920671071
2020-12-28,1421.304367996823
2020-12-29,1427.7550335136023
2020-12-30,1429.4078481595377
2020-12-31,1416.9497345459317
2021-01-01,1416.9497345459317
2021-01-04,1425.2240777089285
2021-01-05,1431.1251331204667
2021-01-06,1473.6848975438916
2021-01-07,1484.5889399063185
2021-01-08,1484.7532423014536
2021-01-11,1460.7568243974647
2021-01-12,1471.3946519856743
2021-01-13,1469.642708959465
2021-01-14,1479.252796059079
2021-01-15,1454.8803134283426
2021-01-18,1455.5399227916566
2021-01-19,1456.0382233286653
2021-01-20,1464.0125678817135
2021-01-21,1463.9136243256694
2021-01-22,1452.0797292757559
2021-01-25,1422.634134015845
2021-01-26,1440.6796600365033
2021-01-27,1414.8820101680872
2021-01-28,1420.5185893984954
2021-01-29,1395.9943991303685
2021-02-01,1399.2332333812979
2021-02-02,1411.6250253457538
2021-02-03,1421.2213832182035
2021-02-04,1428.9202598741579
2021-02-05,1440.6599513794415
2021-02-08,1450.7482379256053
2021-02-09,1453.2874370190386
2021-02-10,1459.079935370325
2021-02-11,1457.9029965528055
2021-02-12,1464.3914868027884
2021-02-15,1498.4683891748907
2021-02-16,1498.1365504150222
2021-02-17,1481.842882794603
2021-02-18,1472.1647661502473
2021-02-19,1494.3080796368924
2021-02-22,1498.796158636538
2021-02-23,1503.4697632219638
2021-02-24,1514.625627138895
2021-02-25,1527.5288992354012
2021-02-26,1486.670079555414
2021-03-01,1501.6015348415085
2021-03-02,1508.5068333296954
2021-03-03,1525.6970952669792
2021-03-04,1523.9620015230619
2021-03-05,1506.2218508973733
2021-03-08,1535.8471688058896
2021-03-09,1538.8733792686974
2021-03-10,1546.527805550384
2021-03-11,1554.8392022903943
2021-03-12,1557.0871089116988
2021-03-15,1547.4750190820052
2021-03-16,1553.0476437508116
2021-03-17,1557.0963168242938
2021-03-18,1574.196416524078
2021-03-19,1550.7914603952759
2021-03-22,1549.5072057741
2021-03-23,1532.0941863888945
2021-03-24,1532.3318181300606
2021-03-25,1522.2161973999278
2021-03-26,1541.7616141894125
2021-03-29,1536.0628626265448
2021-03-30,1551.0862102735007
2021-03-31,1544.2009612122254
2021-04-01,1550.1598049150912
2021-04-02,1550.1598049150912
2021-04-05,1556.3758532567192
2021-04-06,1571.509643953188
2021-04-07,1580.2387357573093
2021-04-08,1577.1386477236445
2021-04-09,1571.4629896737076
2021-04-12,1571.6326316270033
2021-04-13,1570.2710522256064
2021-04-14,1583.3054444511401
2021-04-15,1582.691404834442
2021-04-16,1601.3034650536267
2021-04-19,1609.1190618913538
2021-04-20,1570.9191547524727
2021-04-21,1573.3122111303196
2021-04-22,1577.767394951115
2021-04-23,1580.0171009851986
2021-04-26,1596.6591457862448
2021-04-27,1598.2504359588256
2021-04-28,1607.852195769916
2021-04-29,1607.2450572808364
2021-04-30,1592.7095101703512
2021-05-03,1607.0477462330875
2021-05-04,1585.3140646395414
2021-05-05,1616.0315783302594
2021-05-06,1627.4995009052607
2021-05-07,1648.5237432035035
2021-05-10,1666.7537750381935
2021-05-11,1633.1100265159146
2021-05-12,1635.9323278233617
2021-05-13,1626.5151399587019
2021-05-14,1657.513914742733
2021-05-17,1660.041531570267
2021-05-18,1672.6818532085908
2021-05-19,1641.5878094678253
2021-05-20,1656.8509339605148
2021-05-21,1663.9571775364711
2021-05-24,1670.166734740052
2021-05-25,1668.449607388984
2021-05-26,1662.6777406359713
2021-05-27,1673.227630535857
2021-05-28,1677.3522252348428
2021-05-31,1675.4326502364586
2021-06-01,1693.9970569219445
2021-06-02,1697.5372776316365
2021-06-03,1689.9439299716319
2021-06-04,1693.5315178703897
2021-06-07,1702.7413960739823
2021-06-08,1699.4434716435362
2021-06-09,1695.3247965168368
2021-06-10,1694.955105855512
2021-06-11,1697.5869438342845
2021-06-14,1702.432344195844
2021-06-15,1704.618127782283
2021-06-16,1702.1298722543838
2021-06-17,1676.424263179181
2021-06-18,1629.0789888221223
2021-06-21,1650.3458902748848
2021-06-22,1651.7567988939556
2021-06-23,1648.7310777872317
2021-06-24,1658.4471421059798
2021-06-25,1665.259421163754
2021-06-28,1642.5500545284863
2021-06-29,1644.637121424063
2021-06-30,1626.567273052513
2021-07-01,1643.2825760603216
2021-07-02,1638.1089971495153
2021-07-05,1651.9582139236634
2021-07-06,1625.9886257273145
2021-07-07,1629.023312393222
2021-07-08,1606.8802242832705
2021-07-09,1635.7192750056213
2021-07-12,1644.5020807722954
2021-07-13,1633.6998697592883
2021-07-14,1632.9035554050897
2021-07-15,1617.361266378488
2021-07-16,1606.227644802806
2021-07-19,1557.6180105672474
2021-07-20,1562.8692122985449
2021-07-21,1598.6633076698774
2021-07-22,1601.8653055932473
2021-07-23,1614.816844896658
2021-07-26,1629.5068046584931
2021-07-27,1623.8715208492865
2021-07-28,1625.1701219754789
2021-07-29,1650.6287284920174
2021-07-30,1634.7784591044326
2021-08-02,1644.5325755757103
2021-08-03,1650.0209139672056
2021-08-04,1654.9197264757279
2021-08-05,1660.3956745094488
2021-08-06,1659.327599574068
2021-08-09,1659.2195507546799
