Date,PACIFIC ex JP VALUE WEIGHTED
2012-01-25,1025.962122446461
2012-01-26,1042.6890036518028
2012-01-27,1044.7575625949225
2012-01-30,1033.1020562622125
2012-01-31,1039.2065326769357
2012-02-01,1040.12997013842
2012-02-02,1048.1111311307584
2012-02-03,1050.1287698937442
2012-02-06,1054.3886760109979
2012-02-07,1057.0713259142997
2012-02-08,1063.8379246912393
2012-02-09,1063.180082241986
2012-02-10,1045.1547054074379
2012-02-13,1057.6230599468165
2012-02-14,1049.15410227163
2012-02-15,1059.9311382618012
2012-02-16,1044.8294843555336
2012-02-17,1051.0100850092872
2012-02-20,1069.993819654126
2012-02-21,1071.318832553278
2012-02-22,1065.930902901451
2012-02-23,1066.7708755266394
2012-02-24,1073.1185065158677
2012-02-27,1068.444041351088
2012-02-28,1074.9066838021843
2012-02-29,1086.8728669264135
2012-03-01,1076.548330729887
2012-03-02,1078.2071923180888
2012-03-05,1068.4446460827385
2012-03-06,1042.5025561999175
2012-03-07,1031.7711251816966
2012-03-08,1047.137701344298
2012-03-09,1053.390274178689
2012-03-12,1042.2649140705762
2012-03-13,1058.4063027342092
2012-03-14,1059.7392083838824
2012-03-15,1065.4375152725318
2012-03-16,1070.6708557993095
2012-03-19,1071.5783045281019
2012-03-20,1059.5107945005004
2012-03-21,1051.5051875287709
2012-03-22,1049.4381753233022
2012-03-23,1053.097740763336
2012-03-26,1057.9163105169164
2012-03-27,1069.819530047099
2012-03-28,1068.207591543019
2012-03-29,1061.244574883432
2012-03-30,1059.0359425651602
2012-04-02,1060.21622425801
2012-04-03,1062.0796334167233
2012-04-04,1051.4479977884307
2012-04-05,1051.1703319884475
2012-04-06,1051.1703319884475
2012-04-09,1049.547750854002
2012-04-10,1040.9754674078895
2012-04-11,1033.9818643482913
2012-04-12,1050.8824728118357
2012-04-13,1055.9880561426753
2012-04-16,1050.663171606021
2012-04-17,1052.0007692700435
2012-04-18,1062.45507292592
2012-04-19,1062.6892635917661
2012-04-20,1064.9532748144454
2012-04-23,1053.2984114448855
2012-04-24,1058.5264147676942
2012-04-25,1061.333018653617
2012-04-26,1068.3410937062492
2012-04-27,1071.1533702807633
2012-04-30,1077.377163629613
2012-05-01,1078.9055256451293
2012-05-02,1080.4061927630635
2012-05-03,1076.7178620288264
2012-05-04,1065.1299665102847
2012-05-07,1042.5268176944664
2012-05-08,1039.3291012972888
2012-05-09,1027.1772869691283
2012-05-10,1034.8302146042251
2012-05-11,1025.4307439446654
2012-05-14,1019.733050838839
2012-05-15,1017.6855863684787
2012-05-16,992.1005479999338
2012-05-17,987.4074149581719
2012-05-18,959.4124693974804
2012-05-21,964.5873350047124
2012-05-22,977.4245478386279
2012-05-23,951.2283066114865
2012-05-24,952.7218411608211
2012-05-25,948.634721805868
2012-05-28,960.813255011261
2012-05-29,972.9249007737513
2012-05-30,956.8830061733589
2012-05-31,951.0525684801005
2012-06-01,944.9833155307904
2012-06-04,932.4837286432733
2012-06-05,943.6745584246298
2012-06-06,959.5395313368613
2012-06-07,974.6065251681396
2012-06-08,959.3683108020925
2012-06-11,970.1690088848114
2012-06-12,970.7031996786475
2012-06-13,975.7535923113837
2012-06-14,969.3691461187667
2012-06-15,982.9460294424747
2012-06-18,1000.3284321536966
2012-06-19,1007.1731484004124
2012-06-20,1012.0489525548483
2012-06-21,996.9228982040609
2012-06-22,983.5382917378199
2012-06-25,975.6943967418242
2012-06-26,977.0043458061195
2012-06-27,989.4163295183145
2012-06-28,984.5529255682131
2012-06-29,1013.643456132426
2012-07-02,1021.5071896335746
2012-07-03,1029.1652577102384
2012-07-04,1037.251340022326
2012-07-05,1041.0568459444237
2012-07-06,1036.0148700250516
2012-07-09,1021.9263320747756
2012-07-10,1021.6110384794885
2012-07-11,1027.733065167849
2012-07-12,1009.2099215380381
2012-07-13,1021.8267507268107
2012-07-16,1026.7189234488408
2012-07-17,1039.1852753160108
2012-07-18,1043.3425323196739
2012-07-19,1065.2361775205052
2012-07-20,1060.2528380421484
2012-07-23,1035.5365736878343
2012-07-24,1036.5448527611886
2012-07-25,1032.9322702568545
2012-07-26,1046.5379681407226
2012-07-27,1063.7539114529804
2012-07-30,1078.8395598331385
2012-07-31,1086.9447647382694
2012-08-01,1086.3833191476272
2012-08-02,1083.0589255712378
2012-08-03,1081.4801444085751
2012-08-06,1096.3226512039407
2012-08-07,1099.3389891024183
2012-08-08,1103.8154686590863
2012-08-09,1106.8592535119155
2012-08-10,1096.819922098275
2012-08-13,1095.364936884791
2012-08-14,1098.0553166454142
2012-08-15,1092.9221048909872
2012-08-16,1100.0765036881528
2012-08-17,1103.1070815203345
2012-08-20,1108.2136679500309
2012-08-21,1116.2057075439063
2012-08-22,1108.1296072308148
2012-08-23,1115.3882553931644
2012-08-24,1100.0737057367064
2012-08-27,1097.3380790762621
2012-08-28,1099.6492653051164
2012-08-29,1098.0865583889713
2012-08-30,1084.7898002069421
2012-08-31,1089.7961427471598
2012-09-03,1087.1007684897568
2012-09-04,1080.0940880188086
2012-09-05,1069.809535899807
2012-09-06,1081.4112473396117
2012-09-07,1098.7070687189757
2012-09-10,1100.4396668639106
2012-09-11,1105.7954699509874
2012-09-12,1117.9211694814521
2012-09-13,1115.0597653858372
2012-09-14,1140.7666766069394
2012-09-17,1140.0470825362456
2012-09-18,1133.2288231634977
2012-09-19,1139.8083073267535
2012-09-20,1128.41832720315
2012-09-21,1137.1386413824482
2012-09-24,1128.7557629715702
2012-09-25,1129.6045786961188
2012-09-26,1116.6255990938973
2012-09-27,1129.5904644447482
2012-09-28,1129.9285869845885
2012-10-01,1129.1551823942336
2012-10-02,1130.3626929990223
2012-10-03,1126.5641140321045
2012-10-04,1131.8035191377296
2012-10-05,1140.7958596781002
2012-10-08,1133.6475113051756
2012-10-09,1136.4226409786625
2012-10-10,1135.4923598240646
2012-10-11,1133.729928186097
2012-10-12,1133.3524356804937
2012-10-15,1133.8352588093924
2012-10-16,1139.8145905319323
2012-10-17,1154.9809787984661
2012-10-18,1162.7359357805806
2012-10-19,1157.233028591084
2012-10-22,1151.6986205127407
2012-10-23,1146.9795909764773
2012-10-24,1150.2800242940418
2012-10-25,1154.3874400571124
2012-10-26,1146.117619161058
2012-10-29,1137.6312080920968
2012-10-30,1142.6548870182942
2012-10-31,1148.6949883010143
2012-11-01,1141.741617015486
2012-11-02,1143.073194023235
2012-11-05,1146.0744330237828
2012-11-06,1151.9695816417309
2012-11-07,1158.6354206899282
2012-11-08,1149.1222207409633
2012-11-09,1143.7142487837273
2012-11-12,1146.850739839551
2012-11-13,1133.277650745384
2012-11-14,1132.1402244792869
2012-11-15,1117.79783133722
2012-11-16,1112.632041159991
2012-11-19,1124.9119106338478
2012-11-20,1126.4299682058581
2012-11-21,1123.8377100532302
2012-11-22,1138.366850725371
2012-11-23,1145.5765860904562
2012-11-26,1148.1469700934094
2012-11-27,1153.814133401135
2012-11-28,1153.1137979549706
2012-11-29,1161.8181554213884
2012-11-30,1167.6993935794378
2012-12-03,1169.8119072417153
2012-12-04,1168.9509789872343
2012-12-05,1173.8179598047072
2012-12-06,1176.1247654382405
2012-12-07,1183.7172251481982
2012-12-10,1185.496294029522
2012-12-11,1190.4432165226308
2012-12-12,1196.1173985915448
2012-12-13,1196.1293092411265
2012-12-14,1199.0172071582344
2012-12-17,1194.9743192577905
2012-12-18,1197.5888573325017
2012-12-19,1200.2528214818785
2012-12-20,1202.6937668609382
2012-12-21,1197.300892398896
2012-12-24,1195.68140395805
2012-12-25,1195.68140395805
2012-12-26,1194.6906998622244
2012-12-27,1197.0761252822824
2012-12-28,1203.22418835259
2012-12-31,1199.0632757749113
2013-01-01,1199.0632757749113
2013-01-02,1223.9447828064021
2013-01-03,1231.4983031956372
2013-01-04,1224.2768344637504
2013-01-07,1226.1994809103385
2013-01-08,1219.5209224784867
2013-01-09,1228.8812600049157
2013-01-10,1239.5816723012995
2013-01-11,1233.3234826181695
2013-01-14,1233.986562241573
2013-01-15,1234.0597125207603
2013-01-16,1238.3022620493127
2013-01-17,1239.5134284631695
2013-01-18,1241.2029207775665
2013-01-21,1244.575045001223
2013-01-22,1248.8320612308944
2013-01-23,1251.111522238449
2013-01-24,1251.6268978872927
2013-01-25,1252.7651848167363
2013-01-28,1249.7557447409563
2013-01-29,1262.7827190091346
2013-01-30,1265.2488132055967
2013-01-31,1260.5921079840994
2013-02-01,1266.0372525827463
2013-02-04,1266.3478775676804
2013-02-05,1253.1814840998409
2013-02-06,1257.242973924036
2013-02-07,1258.827552815507
2013-02-08,1268.4774035902053
2013-02-11,1261.5208085952677
2013-02-12,1263.7772832851945
2013-02-13,1277.461276396396
2013-02-14,1287.470042890935
2013-02-15,1281.827477245933
2013-02-18,1291.909742811019
2013-02-19,1298.7347333180733
2013-02-20,1300.250314948873
2013-02-21,1270.2520425197602
2013-02-22,1279.8777961166231
2013-02-25,1284.7727148280076
2013-02-26,1264.95354432427
2013-02-27,1273.5281681203235
2013-02-28,1292.9306956455032
2013-03-01,1287.625854048858
2013-03-04,1266.1800705553962
2013-03-05,1285.37726679451
2013-03-06,1299.1191069527906
2013-03-07,1301.2984264543138
2013-03-08,1299.9551800298439
2013-03-11,1307.4551841322432
2013-03-12,1307.3762201574034
2013-03-13,1295.8743840496866
2013-03-14,1291.846527356197
2013-03-15,1307.1939514689886
2013-03-18,1281.6340476662797
2013-03-19,1275.227512586889
2013-03-20,1272.3405063660257
2013-03-21,1277.355708746908
2013-03-22,1279.4560295817419
2013-03-25,1286.7895950272493
2013-03-26,1284.422480658886
2013-03-27,1291.9910457017957
2013-03-28,1286.897687256214
2013-03-29,1286.897687256214
2013-04-01,1285.312890275201
2013-04-02,1296.4427257504715
2013-04-03,1294.519620287086
2013-04-04,1279.3895929986218
2013-04-05,1265.2714960631524
2013-04-08,1266.2375242922358
2013-04-09,1288.9505030959344
2013-04-10,1294.7723960901708
2013-04-11,1305.7030748642521
2013-04-12,1301.8667176272218
2013-04-15,1283.678844213472
2013-04-16,1277.1866419521718
2013-04-17,1283.2590426915867
2013-04-18,1271.0049158453976
2013-04-19,1273.1075475806065
2013-04-22,1274.902631907293
2013-04-23,1281.9199864516045
2013-04-24,1302.8810715700226
2013-04-25,1311.1450554628043
2013-04-26,1309.4663979428528
2013-04-29,1322.3179755099404
2013-04-30,1341.5541085900738
2013-05-01,1328.1773643728977
2013-05-02,1319.5733850471227
2013-05-03,1322.306068997968
2013-05-06,1324.4892845542627
2013-05-07,1316.1505924805133
2013-05-08,1331.7778532580635
2013-05-09,1332.2434685416015
2013-05-10,1316.779153375705
2013-05-13,1313.7473462796743
2013-05-14,1310.8220074294998
2013-05-15,1304.6486617949747
2013-05-16,1297.317577176479
2013-05-17,1288.2627938840437
2013-05-20,1303.5002356550842
2013-05-21,1293.6560653053923
2013-05-22,1282.675369674676
2013-05-23,1257.6554436911356
2013-05-24,1242.365672166377
2013-05-27,1236.945384516758
2013-05-28,1237.7414934768253
2013-05-29,1229.19496845826
2013-05-30,1225.7120218058765
2013-05-31,1213.3321582129954
2013-06-03,1218.2797079255395
2013-06-04,1217.060181282789
2013-06-05,1188.446883701093
2013-06-06,1175.2323361402794
2013-06-07,1161.0432529425007
2013-06-10,1157.1435571101524
2013-06-11,1152.56929424546
2013-06-12,1154.1090976631597
2013-06-13,1154.7681581068605
2013-06-14,1179.244484825918
2013-06-17,1187.0634391019785
2013-06-18,1178.8788302747666
2013-06-19,1188.7052021488817
2013-06-20,1129.1297015792484
2013-06-21,1124.339355660846
2013-06-24,1111.7999261348382
2013-06-25,1112.606509243909
2013-06-26,1134.540954566702
2013-06-27,1145.1742532290855
2013-06-28,1138.8907209841855
2013-07-01,1128.8847175218955
2013-07-02,1144.5541705926785
2013-07-03,1114.565326822049
2013-07-04,1132.8318193392295
2013-07-05,1135.3313321219318
2013-07-08,1129.467775457038
2013-07-09,1145.106737190196
2013-07-10,1155.617895317261
2013-07-11,1174.1479484871513
2013-07-12,1165.7436480614663
2013-07-15,1168.7562336968865
2013-07-16,1181.9993844689993
2013-07-17,1179.3370471804903
2013-07-18,1176.2161291390562
2013-07-19,1174.4649832539908
2013-07-22,1185.5293935118964
2013-07-23,1194.056036078423
2013-07-24,1196.5491283700053
2013-07-25,1193.8616064319633
2013-07-26,1199.581974622537
2013-07-29,1196.6889102461082
2013-07-30,1185.7761757477729
2013-07-31,1175.9242738233593
2013-08-01,1177.4478532845599
2013-08-02,1189.2160091753262
2013-08-05,1188.0731800166857
2013-08-06,1189.262878834044
2013-08-07,1173.84490738311
2013-08-08,1193.8374365710438
2013-08-09,1201.7845781746587
2013-08-12,1210.6996087949276
2013-08-13,1211.5596166499715
2013-08-14,1217.2827406879744
2013-08-15,1210.2289793287553
2013-08-16,1211.9786171300013
2013-08-19,1206.8095049128892
2013-08-20,1187.602015501497
2013-08-21,1181.1664294078623
2013-08-22,1175.6149718026975
2013-08-23,1184.864771584603
2013-08-26,1190.6277054834147
2013-08-27,1180.1824267505158
2013-08-28,1165.5491666794585
2013-08-29,1169.6775944034714
2013-08-30,1174.5622582385274
2013-09-02,1197.1397620338944
2013-09-03,1207.0172544196755
2013-09-04,1209.1322180617894
2013-09-05,1205.5233863127203
2013-09-06,1213.382003870367
2013-09-09,1225.5378677962308
2013-09-10,1238.6499833125724
2013-09-11,1246.6839579467098
2013-09-12,1245.9032966304796
2013-09-13,1237.5659286725274
2013-09-16,1258.2654439258913
2013-09-17,1260.918998470138
2013-09-18,1261.3359678486518
2013-09-19,1291.23617591971
2013-09-20,1280.4727361922987
2013-09-23,1278.7549844917698
2013-09-24,1269.0876653852206
2013-09-25,1274.3188002709287
2013-09-26,1275.718275495452
2013-09-27,1274.719626514736
2013-09-30,1257.879704069779
2013-10-01,1259.361768953706
2013-10-02,1261.164561210602
2013-10-03,1266.488897101941
2013-10-04,1267.4035713219016
2013-10-07,1256.2990442532623
2013-10-08,1258.667751907036
2013-10-09,1256.6154524321141
2013-10-10,1258.1687427549664
2013-10-11,1275.274625969504
2013-10-14,1273.569795805747
2013-10-15,1285.6240390903029
2013-10-16,1286.8974806373878
2013-10-17,1300.5115158248743
2013-10-18,1313.0349771465956
2013-10-21,1317.7925001742888
2013-10-22,1327.1391987089185
2013-10-23,1315.748682962459
2013-10-24,1314.4224845330555
2013-10-25,1314.6128257022
2013-10-28,1323.1242692965106
2013-10-29,1312.071189949457
2013-10-30,1319.8242334835072
2013-10-31,1312.304209240077
2013-11-01,1307.2336656474913
2013-11-04,1309.7708331689628
2013-11-05,1314.3619118009026
2013-11-06,1318.7185730007834
2013-11-07,1311.165965833315
2013-11-08,1300.31904287089
2013-11-11,1298.8720910353475
2013-11-12,1293.619809001486
2013-11-13,1276.8993278227745
2013-11-14,1287.3352665153145
2013-11-15,1301.50588201429
2013-11-18,1306.9330225547349
2013-11-19,1302.396398980196
2013-11-20,1293.941959659877
2013-11-21,1275.908342120636
2013-11-22,1276.1540031477218
2013-11-25,1277.4915247109948
2013-11-26,1277.578442628523
2013-11-27,1271.1575607352477
2013-11-28,1272.9085617240094
2013-11-29,1275.0458417418085
2013-12-02,1268.7631834352105
2013-12-03,1265.8149996538245
2013-12-04,1254.1776458790364
2013-12-05,1240.7642826181484
2013-12-06,1242.8878949094237
2013-12-09,1236.701557811926
2013-12-10,1237.9434056242249
2013-12-11,1218.6759166920087
2013-12-12,1202.4361980709232
2013-12-13,1208.8244464524125
2013-12-16,1206.4024864717983
2013-12-17,1203.2524234188259
2013-12-18,1202.7830527754084
2013-12-19,1211.796093191951
2013-12-20,1228.5825307070518
2013-12-23,1238.2336362563228
2013-12-24,1244.2535083726516
2013-12-25,1244.2535083726516
2013-12-26,1240.925001000526
2013-12-27,1243.0620283616197
2013-12-30,1249.0868224168964
2013-12-31,1254.6608936862058
2014-01-01,1254.6608936862058
2014-01-02,1255.297987775724
2014-01-03,1249.4230939437514
2014-01-06,1242.100516003324
2014-01-07,1236.0213557683062
2014-01-08,1240.832002960834
2014-01-09,1236.5425504502
2014-01-10,1243.7405706873024
2014-01-13,1247.6843498612047
2014-01-14,1229.832254544003
2014-01-15,1227.713513970989
2014-01-16,1227.1182930542755
2014-01-17,1228.857415792623
2014-01-20,1225.2793474273399
2014-01-21,1230.0895564420377
2014-01-22,1234.098958434929
2014-01-23,1213.8363642650904
2014-01-24,1199.7578182281136
2014-01-27,1196.2990041067544
2014-01-28,1189.8355593558622
2014-01-29,1193.8158656206801
2014-01-30,1185.427598931882
2014-01-31,1182.2164612678448
2014-02-03,1187.3563813526348
2014-02-04,1176.4776698319893
2014-02-05,1172.5629473434524
2014-02-06,1189.361705980438
2014-02-07,1197.799432157019
2014-02-10,1205.2925732660624
2014-02-11,1223.752588496345
2014-02-12,1237.1366778279064
2014-02-13,1231.5233932369194
2014-02-14,1242.3931479349317
2014-02-17,1251.4281085437158
2014-02-18,1255.156250945069
2014-02-19,1260.1960756031744
2014-02-20,1252.7789808609643
2014-02-21,1257.990760324758
2014-02-24,1263.3205058723227
2014-02-25,1264.5648012396132
2014-02-26,1258.2642384111116
2014-02-27,1259.0289690612528
2014-02-28,1258.4132135147088
2014-03-03,1250.7139914755787
2014-03-04,1257.6544558365688
2014-03-05,1267.2972977636437
2014-03-06,1279.9416473284914
2014-03-07,1280.5821853659018
2014-03-10,1263.523562634521
2014-03-11,1266.376345304862
2014-03-12,1252.299144883941
2014-03-13,1262.7868120809842
2014-03-14,1245.7196739265146
2014-03-17,1249.8334901471044
2014-03-18,1258.8878848726056
2014-03-19,1257.880546771479
2014-03-20,1235.5410536779277
2014-03-21,1252.1296192358354
2014-03-24,1260.069539138565
2014-03-25,1262.5199956276797
2014-03-26,1279.8604660917958
2014-03-27,1281.974810947874
2014-03-28,1285.7403938655223
2014-03-31,1294.979455571707
2014-04-01,1297.8630918391862
2014-04-02,1304.3810781664552
2014-04-03,1307.3081939420006
2014-04-04,1315.690341053233
2014-04-07,1309.0911000823205
2014-04-08,1319.1433988088138
2014-04-09,1331.5348144360355
2014-04-10,1342.4050477344051
2014-04-11,1336.3335567809363
2014-04-14,1327.6726454000675
2014-04-15,1326.240320272593
2014-04-16,1331.9430680877115
2014-04-17,1335.857820364697
2014-04-18,1335.857820364697
2014-04-21,1335.649759442017
2014-04-22,1342.4209340826385
2014-04-23,1337.478199061253
2014-04-24,1339.6786588275113
2014-04-25,1335.6807089439349
2014-04-28,1334.7418612367276
2014-04-29,1331.4128120975806
2014-04-30,1328.7647924213143
2014-05-01,1323.3267272922562
2014-05-02,1326.8084893460862
2014-05-05,1323.325502673521
2014-05-06,1333.9773072086734
2014-05-07,1322.2487572312261
2014-05-08,1332.1949075558678
2014-05-09,1330.3631659196346
2014-05-12,1332.6267423453883
2014-05-13,1342.972861225237
2014-05-14,1351.1905312005308
2014-05-15,1353.3502568179888
2014-05-16,1349.9602746290884
2014-05-19,1338.1487502796342
2014-05-20,1333.0136229094514
2014-05-21,1329.7368543623556
2014-05-22,1340.063388620852
2014-05-23,1344.7262227327335
2014-05-26,1348.8578540687024
2014-05-27,1347.6807213593452
2014-05-28,1348.3087196223948
2014-05-29,1357.2114838580744
2014-05-30,1355.4064645866044
2014-06-02,1353.801759408571
2014-06-03,1350.8710352537207
2014-06-04,1345.979029371373
2014-06-05,1349.1686649253252
2014-06-06,1355.5741340704813
2014-06-09,1358.3521245762458
2014-06-10,1361.460560040314
2014-06-11,1360.4314203145923
2014-06-12,1359.9544289565797
2014-06-13,1354.832729797494
2014-06-16,1355.386004792763
2014-06-17,1344.4772598763338
2014-06-18,1341.0116494173399
2014-06-19,1363.3654472344358
2014-06-20,1351.5726616290938
2014-06-23,1356.5865394125399
2014-06-24,1351.1146049831823
2014-06-25,1347.5188863149417
2014-06-26,1364.2026268987822
2014-06-27,1364.62089049889
2014-06-30,1356.9656078457053
2014-07-01,1355.2470692757122
2014-07-02,1372.2635103507712
2014-07-03,1372.0494833547527
2014-07-04,1377.1961021276063
2014-07-07,1378.4841601720252
2014-07-08,1379.3001594438447
2014-07-09,1366.8242918259737
2014-07-10,1367.8004821285772
2014-07-11,1373.9588681607097
2014-07-14,1378.4437893901675
2014-07-15,1376.1605388217208
2014-07-16,1379.8761726364296
2014-07-17,1380.7333079954433
2014-07-18,1383.5058928462947
2014-07-21,1383.8663749781686
2014-07-22,1389.3400683098273
2014-07-23,1403.1397343918213
2014-07-24,1405.9655545792496
2014-07-25,1405.7830014591696
2014-07-28,1404.2144685583553
2014-07-29,1407.507737517387
2014-07-30,1409.925196122033
2014-07-31,1411.4650801352946
2014-08-01,1396.3868075551127
2014-08-04,1393.5744207480136
2014-08-05,1386.8214079077288
2014-08-06,1386.162503940308
2014-08-07,1380.2602323216158
2014-08-08,1364.9636809043593
2014-08-11,1372.7017684330167
2014-08-12,1384.1716285520208
2014-08-13,1387.9453115383192
2014-08-14,1392.6787753339274
2014-08-15,1394.8284344613648
2014-08-18,1398.5404649848513
2014-08-19,1410.6947718167896
2014-08-20,1416.4326204213014
2014-08-21,1413.8544293973064
2014-08-22,1414.314234121744
2014-08-25,1413.6045257197904
2014-08-26,1414.7017906625324
2014-08-27,1420.8386381532246
2014-08-28,1414.2196496380075
2014-08-29,1413.1297534358675
2014-09-01,1413.345374505812
2014-09-02,1412.174357721626
2014-09-03,1427.147724531412
2014-09-04,1424.353644457876
2014-09-05,1418.3245449844944
2014-09-08,1409.251725904863
2014-09-09,1404.4544027268983
2014-09-10,1390.8687315757543
2014-09-11,1383.5171928232373
2014-09-12,1374.7123815690297
2014-09-15,1358.7604763487302
2014-09-16,1352.2713094037915
2014-09-17,1348.8026904337069
2014-09-18,1342.1226114139279
2014-09-19,1341.775940671937
2014-09-22,1319.3131469548625
2014-09-23,1324.8684813129644
2014-09-24,1321.7685295758238
2014-09-25,1315.638831696727
2014-09-26,1301.7087918497677
2014-09-29,1280.1397435769861
2014-09-30,1282.3271613140166
2014-10-01,1284.1771828747421
2014-10-02,1284.1549551596852
2014-10-03,1279.3962175392662
2014-10-06,1285.7275507294562
2014-10-07,1294.2584640758844
2014-10-08,1278.5898243172935
2014-10-09,1300.9023352791444
2014-10-10,1268.402318007215
2014-10-13,1268.8149223191083
2014-10-14,1272.5271552486881
2014-10-15,1285.659323210127
2014-10-16,1279.267988861888
2014-10-17,1283.1611840216785
2014-10-20,1293.4971572855366
2014-10-21,1299.19713210335
2014-10-22,1311.897355896559
2014-10-23,1309.1516115256013
2014-10-24,1314.865533861874
2014-10-27,1319.8494721923626
2014-10-28,1325.7449920474796
2014-10-29,1333.4146890126935
2014-10-30,1329.5504714644017
2014-10-31,1338.1969275845477
2014-11-03,1327.1662649551963
2014-11-04,1329.1422759979098
2014-11-05,1315.4206080220192
2014-11-06,1311.8608185562248
2014-11-07,1321.847699629085
2014-11-10,1328.9079609922715
2014-11-11,1329.5147924414412
2014-11-12,1329.5912256295342
2014-11-13,1330.228816491483
2014-11-14,1332.617198686196
2014-11-17,1321.4789899558982
2014-11-18,1319.944305548349
2014-11-19,1303.7705727710375
2014-11-20,1294.9036451494017
2014-11-21,1301.3435770520684
2014-11-24,1306.7492945636575
2014-11-25,1297.8228173852892
2014-11-26,1309.7536482387252
2014-11-27,1308.6929723104827
2014-11-28,1292.9060126083732
2014-12-01,1262.4534048959824
2014-12-02,1272.168186144312
2014-12-03,1270.2948266000337
2014-12-04,1276.336115531928
2014-12-05,1266.1641134281604
2014-12-08,1264.8559832856577
2014-12-09,1255.9976827502312
2014-12-10,1251.8064173801154
2014-12-11,1239.118835832598
2014-12-12,1236.7953748431223
2014-12-15,1222.6607937422204
2014-12-16,1210.767782926818
2014-12-17,1202.8134688700513
2014-12-18,1212.0830893843495
2014-12-19,1235.2044948569192
2014-12-22,1252.8177189712605
2014-12-23,1239.2878735415857
2014-12-24,1245.7314437118987
2014-12-25,1245.7314437118987
2014-12-26,1246.8851713166375
2014-12-29,1265.303332057024
2014-12-30,1261.418209028028
2014-12-31,1259.368692715615
2015-01-01,1259.368692715615
2015-01-02,1257.844219912866
2015-01-05,1250.4777975673255
2015-01-06,1233.6205820903347
2015-01-07,1226.1226040537422
2015-01-08,1240.7513170604605
2015-01-09,1260.2661240612038
2015-01-12,1259.3887208007563
2015-01-13,1257.3749364490473
2015-01-14,1247.8800210104062
2015-01-15,1253.7402485189505
2015-01-16,1243.690145336388
2015-01-19,1244.8108565247635
2015-01-20,1242.510136744661
2015-01-21,1254.8484535821142
2015-01-22,1257.3433678219708
2015-01-23,1259.378125084846
2015-01-26,1258.2860423453621
2015-01-27,1267.9238903957291
2015-01-28,1270.6945382322049
2015-01-29,1256.9116592993062
2015-01-30,1258.4125362165485
2015-02-02,1269.8259494882475
2015-02-03,1265.7463394816414
2015-02-04,1284.452751327747
2015-02-05,1292.2547952734562
2015-02-06,1296.8655758520242
2015-02-09,1293.4745938546757
2015-02-10,1289.1939973989574
2015-02-11,1278.7175634313978
2015-02-12,1270.1415187562968
2015-02-13,1298.8506270324258
2015-02-16,1301.4138618243014
2015-02-17,1300.201539317493
2015-02-18,1308.8594418453636
2015-02-19,1307.0165727362973
2015-02-20,1307.8530589985248
2015-02-23,1308.0577738350516
2015-02-24,1314.187994346442
2015-02-25,1326.8843552596168
2015-02-26,1316.0273161494858
2015-02-27,1314.6984572029587
2015-03-02,1314.8737298616693
2015-03-03,1319.7167608065786
2015-03-04,1310.8051608323142
2015-03-05,1301.1228197572423
2015-03-06,1295.6392322861727
2015-03-09,1281.4687143885906
2015-03-10,1268.99318605414
2015-03-11,1258.546696111185
2015-03-12,1277.6108856289484
2015-03-13,1261.839330352201
2015-03-16,1263.9057481080845
2015-03-17,1264.513743477919
2015-03-18,1269.099537707892
2015-03-19,1286.7739363452542
2015-03-20,1305.8512005903494
2015-03-23,1315.4663125446675
2015-03-24,1319.8148511468648
2015-03-25,1324.5825379771118
2015-03-26,1311.3642454733283
2015-03-27,1310.6541378979286
2015-03-30,1290.6901872130356
2015-03-31,1295.7288956581076
2015-04-01,1291.6723191713095
2015-04-02,1294.7172176952524
2015-04-03,1294.7172176952524
2015-04-06,1305.0709892115412
2015-04-07,1307.6128305191348
2015-04-08,1321.7350077089343
2015-04-09,1325.8188759916227
2015-04-10,1332.2394003862944
2015-04-13,1319.48526638536
2015-04-14,1328.207345301989
2015-04-15,1318.6924916725154
2015-04-16,1339.5055197808456
2015-04-17,1332.0982224851239
2015-04-20,1316.3811743350989
2015-04-21,1326.7703862191343
2015-04-22,1323.6374652050827
2015-04-23,1325.4872027825697
2015-04-24,1349.9545409455873
2015-04-27,1366.7281276474857
2015-04-28,1376.8970348818525
2015-04-29,1366.043379629491
2015-04-30,1341.4515702209803
2015-05-01,1339.691338236278
2015-05-04,1343.1481071106732
2015-05-05,1346.9161773330327
2015-05-06,1335.0738762964286
2015-05-07,1313.6074320963655
2015-05-08,1314.677350076137
2015-05-11,1314.5991616894576
2015-05-12,1323.5533130696854
2015-05-13,1344.5475049729935
2015-05-14,1342.403739948608
2015-05-15,1353.2654784699114
2015-05-18,1335.416382348825
2015-05-19,1319.1186330002222
2015-05-20,1310.6872992819071
2015-05-21,1318.9063089817398
2015-05-22,1318.3512872575284
2015-05-25,1326.1245818211173
2015-05-26,1323.947162743696
2015-05-27,1309.002060598558
2015-05-28,1295.6843880176261
2015-05-29,1304.691013907192
2015-06-01,1295.0433059061497
2015-06-02,1289.2902836639219
2015-06-03,1298.3783666125587
2015-06-04,1271.2489836708173
2015-06-05,1260.6058367420815
2015-06-08,1255.1961356695394
2015-06-09,1252.3041148614864
2015-06-10,1262.5887319408819
2015-06-11,1274.8383970586433
2015-06-12,1278.2319994751392
2015-06-15,1275.3435562470222
2015-06-16,1273.4960367693436
2015-06-17,1276.7739718886512
2015-06-18,1284.64491410706
2015-06-19,1290.1419561353907
