Date,NORTH AMERICA VALUE WEIGHTED
2018-02-05,2336.775256
2018-02-06,2370.136307
2018-02-07,2364.249536
2018-02-08,2280.706812
2018-02-09,2308.696628
2018-02-12,2337.76691
2018-02-13,2344.186764
2018-02-14,2377.024979
2018-02-15,2399.719165
2018-02-16,2401.743793
2018-02-19,2401.301048
2018-02-20,2384.127613
2018-02-21,2372.285025
2018-02-22,2370.910506
2018-02-23,2406.803955
2018-02-26,2432.499642
2018-02-27,2403.258643
2018-02-28,2372.910695
2018-03-01,2344.699353
2018-03-02,2354.346144
2018-03-05,2379.994724
2018-03-06,2386.82279
2018-03-07,2379.700706
2018-03-08,2387.225965
2018-03-09,2426.616374
2018-03-12,2423.363108
2018-03-13,2409.347666
2018-03-14,2392.957914
2018-03-15,2389.65712
2018-03-16,2395.758093
2018-03-19,2366.3959119935316
2018-03-20,2366.095529
2018-03-21,2368.247464
2018-03-22,2309.494865
2018-03-23,2262.805411
2018-03-26,2316.966295
2018-03-27,2286.230053
2018-03-28,2284.511916
2018-03-29,2312.910108
2018-03-30,2312.910107614512
2018-04-02,2266.633825
2018-04-03,2294.905076
2018-04-04,2318.961949
2018-04-05,2337.448518
2018-04-06,2290.57287
2018-04-09,2298.049566
2018-04-10,2334.545809
2018-04-11,2322.4412011642985
2018-04-12,2340.402621266574
2018-04-13,2330.8824016477083
2018-04-16,2350.230515097733
2018-04-17,2365.739662189303
2018-04-18,2368.273976291581
2018-04-19,2360.595513921227
2018-04-20,2345.1022094262744
2018-04-23,2347.906178894001
2018-04-24,2328.0351807294423
2018-04-25,2333.774519655733
2018-04-26,2347.022680305852
2018-04-27,2348.286078481069
2018-04-30,2327.9979800798683
2018-05-01,2327.6048181241363
2018-05-02,2312.1748203953907
2018-05-03,2299.6231995580915
2018-05-04,2326.7077184101295
2018-05-07,2332.1058435484647
2018-05-08,2332.0389346960574
2018-05-09,2353.8730006598935
2018-05-10,2375.764391419659
2018-05-11,2381.837720623818
2018-05-14,2387.188351935755
2018-05-15,2375.746081374295
2018-05-16,2387.489980164028
2018-05-17,2388.77497575894
2018-05-18,2378.123538080287
2018-05-21,2394.9603365531625
2018-05-22,2391.480150876063
2018-05-23,2389.396659368061
2018-05-24,2382.1907786416377
2018-05-25,2372.9558860304846
2018-05-28,2371.950559233283
2018-05-29,2338.5453332946026
2018-05-30,2372.267976640674
2018-05-31,2354.1777977216975
2018-06-01,2375.3178277752713
2018-06-04,2383.767081441457
2018-06-05,2382.9839212138336
2018-06-06,2406.850296152714
2018-06-07,2410.7960847385903
2018-06-08,2418.1056428898755
2018-06-11,2421.1307266631197
2018-06-12,2421.8034851883576
2018-06-13,2411.870424581233
2018-06-14,2413.312212212625
2018-06-15,2411.2299016226325
2018-06-18,2404.2688444601777
2018-06-19,2395.969258023937
2018-06-20,2397.8247343992916
2018-06-21,2385.3167406595007
2018-06-22,2392.414666616188
2018-06-25,2365.7332471890577
2018-06-26,2367.711127580772
2018-06-27,2351.2151937445374
2018-06-28,2359.400690830363
2018-06-29,2361.487046429205
2018-07-02,2366.326049208433
2018-07-03,2358.5076439401782
2018-07-04,2358.9101347261503
2018-07-05,2375.1360525141417
2018-07-06,2393.7138201485727
2018-07-09,2417.2190492477985
2018-07-10,2424.329206687579
2018-07-11,2403.9767102677847
2018-07-12,2418.5729287900654
2018-07-13,2419.2715344026537
2018-07-16,2422.665644951109
2018-07-17,2427.2276871564013
2018-07-18,2432.2883550663087
2018-07-19,2423.3381980186623
2018-07-20,2419.9126972975987
2018-07-23,2426.225776743757
2018-07-24,2435.173947069756
2018-07-25,2448.524802321234
2018-07-26,2452.316069510958
2018-07-27,2444.7590936373867
2018-07-30,2444.2029795652525
2018-07-31,2452.0656000408226
2018-08-01,2445.474688159372
2018-08-02,2452.6483059214706
2018-08-03,2467.638649053396
2018-08-06,2472.649680594819
2018-08-07,2477.3933555555304
2018-08-08,2476.033865729016
2018-08-09,2473.938346872333
2018-08-10,2455.0628416198742
2018-08-13,2442.421958131008
2018-08-14,2460.0249332506905
2018-08-15,2441.4285720430025
2018-08-16,2466.501047757189
2018-08-17,2478.4271846921115
2018-08-20,2485.4566027139713
2018-08-21,2492.0151122258076
2018-08-22,2487.1853156380735
2018-08-23,2480.55818273247
2018-08-24,2490.9432349471554
2018-08-27,2511.4332981085277
2018-08-28,2510.918229243394
2018-08-29,2517.9985337690455
2018-08-30,2505.573794922825
2018-08-31,2502.2900807889755
2018-09-03,2501.8179397673744
2018-09-04,2495.4077360546853
2018-09-05,2497.649147453372
2018-09-06,2488.6663905623695
2018-09-07,2483.3067248841785
2018-09-10,2485.712585820533
2018-09-11,2490.386337612574
2018-09-12,2492.1367525017786
2018-09-13,2501.2511622521483
2018-09-14,2503.2279635469554
2018-09-17,2497.732336539801
2018-09-18,2509.8102899003507
2018-09-19,2517.8396880829587
2018-09-20,2537.5038976100363
2018-09-21,2537.6348734139124
2018-09-24,2522.144186792314
2018-09-25,2512.662956217983
2018-09-26,2501.8458114040586
2018-09-27,2503.708924054143
2018-09-28,2503.027573198771
2018-10-01,2511.9092049471687
2018-10-02,2514.457012504221
2018-10-03,2519.135681570064
2018-10-04,2508.929317893437
2018-10-05,2495.9330311819454
2018-10-08,2502.2224628330473
2018-10-09,2494.2140746457158
2018-10-10,2427.4336857300823
2018-10-11,2370.8028902868577
2018-10-12,2392.5077639422675
2018-10-15,2385.414531399113
2018-10-16,2428.1026182729584
2018-10-17,2427.7854825498566
2018-10-18,2398.9467922218428
2018-10-19,2400.6154206791707
2018-10-22,2382.2546671718433
2018-10-23,2371.406550885138
2018-10-24,2305.278334505225
2018-10-25,2336.881695120254
2018-10-26,2304.365007441701
2018-10-29,2303.029432884995
2018-10-30,2340.5048025953683
2018-10-31,2359.059574998862
2018-11-01,2381.206725893236
2018-11-02,2369.266273527336
2018-11-05,2386.8442279512938
2018-11-06,2401.1415008059284
2018-11-07,2439.6169008860797
2018-11-08,2436.4902562208895
2018-11-09,2415.6849954789645
2018-11-12,2377.5783248533708
2018-11-13,2375.5834823807213
2018-11-14,2357.445187905792
2018-11-15,2376.175245876919
2018-11-16,2384.064654394728
2018-11-19,2360.7884668736697
2018-11-20,2314.3184367772205
2018-11-21,2321.231536441338
2018-11-22,2322.051867565371
2018-11-23,2308.1894087348564
2018-11-26,2339.9272440067716
2018-11-27,2345.306596949962
2018-11-28,2388.2653859305024
2018-11-29,2383.3666413571177
2018-11-30,2399.028283630712
2018-12-03,2422.8350224613246
2018-12-04,2345.355552789055
2018-12-05,2344.5676935343945
2018-12-06,2330.8282123915496
2018-12-07,2283.7392810178203
2018-12-10,2273.8924818299597
2018-12-11,2267.495535060566
2018-12-12,2280.227069311896
2018-12-13,2275.5927760194536
2018-12-14,2240.98880358931
2018-12-17,2201.1436032505285
2018-12-18,2195.9586129991026
2018-12-19,2165.6803206814607
2018-12-20,2132.929068174805
2018-12-21,2091.657025029453
2018-12-24,2037.824634808507
2018-12-25,2037.824634808507
2018-12-26,2124.7405665016126
2018-12-27,2144.998868844987
2018-12-28,2143.2123007663913
2018-12-31,2159.372318708999
2019-01-01,2159.372318708999
2019-01-02,2170.0813469490454
2019-01-03,2128.31257814217
2019-01-04,2197.033854361025
2019-01-07,2212.2201901007165
2019-01-08,2230.360728164516
2019-01-09,2243.2828296575417
2019-01-10,2252.9739753646654
2019-01-11,2256.383799223718
2019-01-14,2249.9893685565485
2019-01-15,2265.7313512697706
2019-01-16,2277.223247488243
2019-01-17,2293.837506531885
2019-01-18,2325.5296932713945
2019-01-21,2325.6480270470074
2019-01-22,2294.7018073335644
2019-01-23,2298.2094923673512
2019-01-24,2303.3223740147273
2019-01-25,2325.002413402946
2019-01-28,2312.927644145237
2019-01-29,2313.418479912288
2019-01-30,2338.1967889305215
2019-01-31,2354.6799050036807
2019-02-01,2358.5561391376746
2019-02-04,2371.144924661402
2019-02-05,2379.6384164282963
2019-02-06,2377.200986704148
2019-02-07,2355.3175470660985
2019-02-08,2351.1873506279685
2019-02-11,2351.930080082789
2019-02-12,2382.0660549077857
2019-02-13,2390.5687936424365
2019-02-14,2382.339214913565
2019-02-15,2413.654854069141
2019-02-18,2414.2427432857294
2019-02-19,2420.776732042684
2019-02-20,2429.424246431621
2019-02-21,2418.6408262974646
2019-02-22,2429.350170223264
2019-02-25,2434.355673745046
2019-02-26,2430.5257236809452
2019-02-27,2430.644360560328
2019-02-28,2419.6681621882612
2019-03-01,2431.4023591733103
2019-03-04,2419.4766793159088
2019-03-05,2414.324404039961
2019-03-06,2395.462639535622
2019-03-07,2378.020098250225
2019-03-08,2373.4667993495464
2019-03-11,2404.873436156642
2019-03-12,2411.673882269254
2019-03-13,2427.9848142068568
2019-03-14,2426.9045489715054
2019-03-15,2437.5027867964513
2019-03-18,2451.1348852006336
2019-03-19,2447.0273320021006
2019-03-20,2428.44540496178
2019-03-21,2449.038271852844
2019-03-22,2400.354719699812
2019-03-25,2394.506199374847
2019-03-26,2414.1957635200424
2019-03-27,2404.5017645285157
2019-03-28,2412.7613519262386
2019-03-29,2426.460919509175
2019-04-01,2459.7141537431785
2019-04-02,2456.40539951632
2019-04-03,2463.845967394567
2019-04-04,2474.3949275524697
2019-04-05,2485.770855508627
2019-04-08,2489.1343179076953
2019-04-09,2470.7480308490067
2019-04-10,2480.4783229353725
2019-04-11,2482.489786326806
2019-04-12,2502.14081853731
2019-04-15,2498.7769371452455
2019-04-16,2506.0031858171405
2019-04-17,2504.8328529066275
2019-04-18,2507.554790538881
2019-04-19,2507.554790538881
2019-04-22,2505.1835136930204
2019-04-23,2522.3494427186893
2019-04-24,2514.1248595053253
2019-04-25,2507.397525336738
2019-04-26,2520.084321474991
2019-04-29,2526.750217245984
2019-04-30,2530.734897838356
2019-05-01,2513.532055969556
2019-05-02,2508.1734182622445
2019-05-03,2530.1476108076863
2019-05-06,2518.154419683064
2019-05-07,2479.3263206670904
2019-05-08,2474.0626162123936
2019-05-09,2466.33579089054
2019-05-10,2475.408602812195
2019-05-13,2415.6717361025494
2019-05-14,2435.9538431547685
2019-05-15,2443.832354588642
2019-05-16,2462.4265192730077
2019-05-17,2449.0229402640957
2019-05-20,2438.6965086813393
2019-05-21,2460.3391326928495
2019-05-22,2446.1949005608567
2019-05-23,2414.7227224945327
2019-05-24,2421.543539351903
2019-05-27,2423.0391893147316
2019-05-28,2398.2841985598184
2019-05-29,2383.209444389399
2019-05-30,2380.428395724122
2019-05-31,2347.7805757880988
2019-06-03,2359.152350542304
2019-06-04,2412.759819088198
2019-06-05,2423.0407771882
2019-06-06,2435.219725472127
2019-06-07,2451.507869698154
2019-06-10,2464.344872737632
2019-06-11,2466.4374203866405
2019-06-12,2457.0458370608058
2019-06-13,2470.162641713419
2019-06-14,2466.4113611894163
2019-06-17,2464.9574228658403
2019-06-18,2491.557388343726
2019-06-19,2494.5674423455102
2019-06-20,2516.7813630549817
2019-06-21,2514.364822363277
2019-06-24,2506.7571207260044
2019-06-25,2490.453214748081
2019-06-26,2490.787206014796
2019-06-27,2502.9112380333427
2019-06-28,2524.013992020713
2019-07-01,2539.6528963140495
2019-07-02,2540.9814718621296
2019-07-03,2560.0779900913612
2019-07-04,2560.510821376307
2019-07-05,2558.7087058313587
2019-07-08,2545.0532204598126
2019-07-09,2546.4780743979773
2019-07-10,2552.652594642489
2019-07-11,2561.823621452194
2019-07-12,2578.1816251954237
2019-07-15,2575.4709720631763
2019-07-16,2568.6718032970593
2019-07-17,2548.7337261998828
2019-07-18,2559.5285365364707
2019-07-19,2549.270932080668
2019-07-22,2552.581482032011
2019-07-23,2573.106248675141
2019-07-24,2589.810195836166
2019-07-25,2573.7049780280195
2019-07-26,2590.4966736930537
2019-07-29,2586.5054031373643
2019-07-30,2583.333717660009
2019-07-31,2561.7875823442932
2019-08-01,2527.6835389546272
2019-08-02,2509.1551109610014
2019-08-05,2441.8378229492378
2019-08-06,2464.2639011809524
2019-08-07,2461.2994802616136
2019-08-08,2502.656260488515
2019-08-09,2486.050249501493
2019-08-12,2454.579437010087
2019-08-13,2487.8711823201593
2019-08-14,2410.9496121814136
2019-08-15,2410.191067495743
2019-08-16,2449.3004568714964
2019-08-19,2478.8858603402737
2019-08-20,2455.5679810279457
2019-08-21,2474.8966463618945
2019-08-22,2476.480314298691
2019-08-23,2413.178636225147
2019-08-26,2436.568617723864
2019-08-27,2422.9367590348393
2019-08-28,2443.078951885259
2019-08-29,2475.713191113655
2019-08-30,2482.941801590654
2019-09-02,2482.5722371998722
2019-09-03,2465.523570840771
2019-09-04,2494.2414918727723
2019-09-05,2530.5918481878516
2019-09-06,2535.325600547996
2019-09-09,2556.2324813857654
2019-09-10,2571.8467665389962
2019-09-11,2591.145001008977
2019-09-12,2593.714592626548
2019-09-13,2597.903142478273
2019-09-16,2593.0079708499948
2019-09-17,2593.019147959067
2019-09-18,2593.176851317779
2019-09-19,2590.9985256164864
2019-09-20,2582.380946947403
2019-09-23,2581.7804540505063
2019-09-24,2559.8875904536435
2019-09-25,2575.014832961897
2019-09-26,2565.9848107445937
2019-09-27,2560.67189255841
2019-09-30,2569.6149818343115
2019-10-01,2531.1240370894593
2019-10-02,2484.253099761138
2019-10-03,2497.5939550241505
2019-10-04,2530.297538840297
2019-10-07,2520.243656337492
2019-10-08,2479.1819082700663
2019-10-09,2500.206477146958
2019-10-10,2520.698511076267
2019-10-11,2554.1216542736374
2019-10-14,2550.213524282292
2019-10-15,2577.3664140256433
2019-10-16,2574.0245848451123
2019-10-17,2582.419336493477
2019-10-18,2579.449290921294
2019-10-21,2598.4914198775705
2019-10-22,2602.035590596315
2019-10-23,2608.3999111134835
2019-10-24,2604.687964801122
2019-10-25,2620.7168277624683
2019-10-28,2633.1701386635723
2019-10-29,2634.3673694767904
2019-10-30,2632.96341757073
2019-10-31,2622.773938852947
2019-11-01,2656.407220943623
2019-11-04,2676.11149052261
2019-11-05,2679.034986560313
2019-11-06,2679.7291314023037
2019-11-07,2693.388585197686
2019-11-08,2699.4085024475944
2019-11-11,2693.351858952607
2019-11-12,2694.6058678559007
2019-11-13,2689.9869996809243
2019-11-14,2690.639328625477
2019-11-15,2712.22078648465
2019-11-18,2712.4548852403504
2019-11-19,2705.7766943500933
2019-11-20,2693.4906051564676
2019-11-21,2693.987322019671
2019-11-22,2702.8009093820747
2019-11-25,2721.0939543272752
2019-11-26,2719.1678238172553
2019-11-27,2730.0053775866245
2019-11-28,2730.027773184058
2019-11-29,2718.4179791145966
2019-12-02,2699.4037758495624
2019-12-03,2674.800272532929
2019-12-04,2694.6537328446525
2019-12-05,2698.3244931166255
2019-12-06,2725.396038686554
2019-12-09,2717.3719750816012
2019-12-10,2715.5526428129497
2019-12-11,2720.1874789869894
2019-12-12,2752.36242010849
2019-12-13,2745.6867473652023
2019-12-16,2766.099334705034
2019-12-17,2768.718666463079
2019-12-18,2767.4060682167574
2019-12-19,2774.8499109373697
2019-12-20,2787.9816713983923
2019-12-23,2789.99776941139
2019-12-24,2790.375377216931
2019-12-25,2790.375377216931
2019-12-26,2801.483971555871
2019-12-27,2799.69621210026
2019-12-30,2786.9270955212974
2019-12-31,2797.2431778889218
2020-01-01,2797.2431778889218
2020-01-02,2815.15499011959
2020-01-03,2793.3408080529057
2020-01-06,2798.47210017335
2020-01-07,2791.401214814688
2020-01-08,2800.1672775130955
2020-01-09,2813.216279098791
2020-01-10,2803.4946859347515
2020-01-13,2819.1029459293277
2020-01-14,2820.610665667707
2020-01-15,2819.273946349735
2020-01-16,2840.614927727905
2020-01-17,2847.9919825972497
2020-01-20,2848.4514567754836
2020-01-21,2834.3476923437247
2020-01-22,2835.180001638306
2020-01-23,2835.3430362836934
2020-01-24,2806.28893304407
2020-01-27,2761.3308993739547
2020-01-28,2785.617344712012
2020-01-29,2777.0382589126557
2020-01-30,2784.266896792604
2020-01-31,2732.02184640327
2020-02-03,2744.5947224154143
2020-02-04,2782.7386414968896
2020-02-05,2826.79401063824
2020-02-06,2831.9028693988735
2020-02-07,2814.9646106514087
2020-02-10,2826.6279901196185
2020-02-11,2838.766481293396
2020-02-12,2857.747040521301
2020-02-13,2851.8920922144775
2020-02-14,2849.770776282071
2020-02-17,2850.052066430921
2020-02-18,2836.7392701363106
2020-02-19,2850.1336193820607
2020-02-20,2846.9933659647563
2020-02-21,2822.0601449379565
2020-02-24,2730.366297308757
2020-02-25,2641.279144332647
2020-02-26,2620.0070006053797
2020-02-27,2509.2062937571377
2020-02-28,2475.56575578375
2020-03-02,2580.356255890052
2020-03-03,2508.8476432881794
2020-03-04,2603.3434178837874
2020-03-05,2512.761728757286
2020-03-06,2458.7249510714255
2020-03-09,2237.521604139131
2020-03-10,2341.700456527864
2020-03-11,2222.7101761834583
2020-03-12,1992.6740864597841
2020-03-13,2187.435465193831
2020-03-16,1919.9398879728128
2020-03-17,2023.4029173509475
2020-03-18,1895.4596231593603
2020-03-19,1913.1806399899615
2020-03-20,1834.849351651614
2020-03-23,1762.5711275713265
2020-03-24,1942.4609162105332
2020-03-25,1981.5203474090042
2020-03-26,2106.437371864997
2020-03-27,2030.3926140476299
2020-03-30,2088.820544021842
2020-03-31,2057.788175580259
2020-04-01,1961.0844929969066
2020-04-02,2003.7810137561555
2020-04-03,1969.8678942566582
2020-04-06,2106.3075351059397
2020-04-07,2116.380491005924
2020-04-08,2196.2839385215857
2020-04-09,2242.80127059746
2020-04-10,2242.80127059746
2020-04-13,2206.6103215351227
2020-04-14,2254.784445572623
2020-04-15,2187.0050056099835
2020-04-16,2181.329812474152
2020-04-17,2261.337409144544
2020-04-20,2217.2895207091838
2020-04-21,2149.0331278505464
2020-04-22,2190.796236976152
2020-04-23,2194.969939700518
2020-04-24,2225.217747143365
2020-04-27,2273.5762275549605
2020-04-28,2281.6511134338493
2020-04-29,2348.52817507494
2020-04-30,2305.070010107987
2020-05-01,2234.346331649696
2020-05-04,2238.18821132632
2020-05-05,2250.7062797322897
2020-05-06,2224.177090465286
2020-05-07,2251.8253615938092
2020-05-08,2302.859167586464
2020-05-11,2289.72124487255
2020-05-12,2240.5187210580757
2020-05-13,2184.6188316896523
2020-05-14,2215.222636244089
2020-05-15,2218.146052289962
2020-05-18,2305.665128461015
2020-05-19,2279.8843400585056
2020-05-20,2319.5740399835486
2020-05-21,2304.060170594058
2020-05-22,2303.6569783470354
2020-05-25,2305.765474661067
2020-05-26,2363.432694085899
2020-05-27,2418.393358032023
2020-05-28,2399.0250027499083
2020-05-29,2396.3639112299807
2020-06-01,2416.4848745353356
2020-06-02,2447.605319781729
2020-06-03,2506.8433098440423
2020-06-04,2523.3967930469134
2020-06-05,2611.354401471314
2020-06-08,2662.6968830761434
2020-06-09,2614.270643814256
2020-06-10,2554.529782950018
2020-06-11,2378.335732296891
2020-06-12,2426.194445339081
2020-06-15,2445.9318710311118
2020-06-16,2492.1435787447413
2020-06-17,2464.400828534704
2020-06-18,2464.9716436802332
2020-06-19,2446.941103733635
2020-06-22,2448.4917985169573
2020-06-23,2457.0403220105977
2020-06-24,2380.5195228526636
2020-06-25,2411.869732832152
2020-06-26,2342.7562342861665
2020-06-29,2385.2244525070323
2020-06-30,2417.2986709611273
2020-07-01,2409.039948533834
2020-07-02,2419.5334624586826
2020-07-03,2419.765836462917
2020-07-06,2454.2573724465597
2020-07-07,2413.421517233749
2020-07-08,2423.858507692757
2020-07-09,2384.5174049266748
2020-07-10,2435.2330807185363
2020-07-13,2431.1316359807483
2020-07-14,2462.560706537912
2020-07-15,2504.1048264649075
2020-07-16,2502.237280069907
2020-07-17,2498.355667647218
2020-07-20,2490.4190648758163
2020-07-21,2522.3094740128768
2020-07-22,2532.2898128817233
2020-07-23,2522.369842259679
2020-07-24,2502.9182333753633
2020-07-27,2508.0958953132467
2020-07-28,2495.6685099463148
2020-07-29,2530.2956008908186
2020-07-30,2503.486464123368
2020-07-31,2503.165018115338
2020-08-03,2515.0887346895856
2020-08-04,2526.8116463127612
2020-08-05,2550.050419645587
2020-08-06,2554.561274683775
2020-08-07,2576.142638411948
2020-08-10,2604.9123493527622
2020-08-11,2606.0409498999475
2020-08-12,2624.8217979082165
2020-08-13,2608.4231092069313
2020-08-14,2614.9986427239287
2020-08-17,2606.5846180865556
2020-08-18,2597.726290003933
2020-08-19,2590.201342533988
2020-08-20,2577.0390464678167
2020-08-21,2578.7638987949676
2020-08-24,2623.171892739293
2020-08-25,2623.408366911624
2020-08-26,2626.173753199073
2020-08-27,2642.1393032142964
2020-08-28,2660.6709136342347
2020-08-31,2638.5784861379807
2020-09-01,2647.9942150749494
2020-09-02,2688.461139289
2020-09-03,2625.496387969724
2020-09-04,2624.2540373421434
2020-09-07,2624.8038834751715
2020-09-08,2562.0788701862634
2020-09-09,2595.673229827865
2020-09-10,2554.6252809055163
2020-09-11,2567.5541944361994
2020-09-14,2600.290091657167
2020-09-15,2595.808456869852
2020-09-16,2608.3555724192565
2020-09-17,2594.027540945562
2020-09-18,2570.840866066973
2020-09-21,2513.9574278222153
2020-09-22,2519.7293559266345
2020-09-23,2463.0288881868332
2020-09-24,2469.199938559216
2020-09-25,2498.5170752609415
2020-09-28,2543.769159736022
2020-09-29,2521.4253654160616
2020-09-30,2541.13058610067
2020-10-01,2546.659430054332
2020-10-02,2548.123924792043
2020-10-05,2595.0917166157715
2020-10-06,2566.283017730318
2020-10-07,2611.3079979526074
2020-10-08,2644.969940143918
2020-10-09,2651.0503372076296
2020-10-12,2680.6794513872032
2020-10-13,2651.356240869117
2020-10-14,2635.5417361512277
2020-10-15,2643.167745024506
2020-10-16,2644.556172428297
2020-10-19,2607.6286202063548
2020-10-20,2624.0598154657096
2020-10-21,2616.5905875243047
2020-10-22,2650.917528003347
2020-10-23,2657.5726851742784
2020-10-26,2600.663644905155
2020-10-27,2570.0481293368507
2020-10-28,2488.7080743285856
2020-10-29,2517.9187039538865
2020-10-30,2508.291870189275
2020-11-02,2554.0584357962257
2020-11-03,2605.2694514259742
2020-11-04,2613.8646693220494
2020-11-05,2670.415669887196
2020-11-06,2660.0534468267574
2020-11-09,2776.479143577482
2020-11-10,2800.974074505723
2020-11-11,2797.8508600664545
2020-11-12,2758.470995393823
2020-11-13,2807.85696102612
2020-11-16,2866.0427411839128
2020-11-17,2855.496411086606
2020-11-18,2828.6824353822963
2020-11-19,2836.722367262854
2020-11-20,2820.6917278377337
2020-11-23,2863.6371583112814
2020-11-24,2938.8308668460613
2020-11-25,2921.2518911946454
2020-11-26,2921.1071803150426
2020-11-27,2920.264916361508
2020-11-30,2881.0244841826693
2020-12-01,2913.946840549472
2020-12-02,2935.9679076056923
2020-12-03,2943.5487100020373
2020-12-04,2985.4129643481892
2020-12-07,2969.126028150288
2020-12-08,2980.771875697857
2020-12-09,2974.6998717589167
2020-12-10,2975.3248215738504
2020-12-11,2961.684529311465
2020-12-14,2932.7678353976758
2020-12-15,2973.2949371875884
2020-12-16,2969.1298131686895
2020-12-17,2979.471716703432
2020-12-18,2959.642243439446
2020-12-21,2951.6500689429845
2020-12-22,2931.3862395128613
2020-12-23,2958.952338106164
2020-12-24,2961.9639421478305
2020-12-25,2961.9639421478305
2020-12-28,2975.6125144456405
2020-12-29,2968.450631148155
2020-12-30,2978.368820839253
2020-12-31,2998.666952640186
2021-01-01,2998.666952640186
2021-01-04,2963.6136625564777
2021-01-05,2994.6931473887325
2021-01-06,3061.2333151156317
2021-01-07,3097.034503193
2021-01-08,3097.6361806864466
2021-01-11,3097.689723790554
2021-01-12,3118.8264227796794
2021-01-13,3118.261067513804
2021-01-14,3138.343320477416
2021-01-15,3097.8920471831816
2021-01-18,3097.6609962985785
2021-01-19,3117.7353010399656
2021-01-20,3137.6702792543797
2021-01-21,3122.8331719081443
2021-01-22,3104.1300348081336
2021-01-25,3101.729797007733
2021-01-26,3089.221216892218
2021-01-27,3014.3250465140663
2021-01-28,3048.3796571491152
2021-01-29,2989.3343897050086
2021-02-01,3020.8276915661577
2021-02-02,3063.2751489933758
2021-02-03,3085.578799871303
2021-02-04,3125.134873853659
2021-02-05,3138.362630568649
2021-02-08,3175.4573368751994
2021-02-09,3172.901848229572
2021-02-10,3179.4212320206134
2021-02-11,3175.9689635785
2021-02-12,3194.5039261488855
2021-02-15,3195.7238694051975
2021-02-16,3210.3000956795163
2021-02-17,3219.295527134948
2021-02-18,3201.2105893093835
2021-02-19,3222.6042203729357
2021-02-22,3231.6840333642717
2021-02-23,3243.2655331574406
2021-02-24,3293.77626755103
2021-02-25,3224.8099103627374
2021-02-26,3187.1836820059507
2021-03-01,3262.2871375227705
2021-03-02,3252.475579334237
2021-03-03,3248.1649409096576
2021-03-04,3219.3281040545767
2021-03-05,3287.369048095074
2021-03-08,3308.490492153711
2021-03-09,3310.2876830539713
2021-03-10,3355.3930282693927
2021-03-11,3369.258068092504
2021-03-12,3396.4403158523673
2021-03-15,3407.022761324066
2021-03-16,3386.1197338547045
2021-03-17,3403.718730178572
2021-03-18,3375.452107839291
2021-03-19,3364.3691292346243
2021-03-22,3360.887968257067
2021-03-23,3315.9717308879317
2021-03-24,3313.5800374068253
2021-03-25,3346.6830100178945
2021-03-26,3398.5607907266894
2021-03-29,3382.9083295498936
2021-03-30,3388.4711045624645
2021-03-31,3376.885718324857
2021-04-01,3412.7751363582706
2021-04-02,3412.7751363582706
2021-04-05,3443.193516421291
2021-04-06,3440.692999672377
2021-04-07,3442.8904024956946
2021-04-08,3441.096628309285
2021-04-09,3461.279464899965
2021-04-12,3460.3955703748006
2021-04-13,3449.5153323366176
2021-04-14,3464.143683654024
2021-04-15,3481.49263263142
2021-04-16,3497.946284432793
2021-04-19,3484.241776237761
2021-04-20,3443.9950945141554
2021-04-21,3484.1812716316995
2021-04-22,3452.6353526556068
2021-04-23,3489.961863956361
2021-04-26,3497.7014758231167
2021-04-27,3508.237027847689
2021-04-28,3515.8609488205307
2021-04-29,3549.2372166766213
2021-04-30,3518.5920205630937
2021-05-03,3547.6586890416875
2021-05-04,3545.2481567972727
2021-05-05,3568.560684521466
2021-05-06,3601.7246916155345
2021-05-07,3632.5926746970863
2021-05-10,3620.192555393131
2021-05-11,3573.921736246897
2021-05-12,3515.9728199062647
2021-05-13,3559.6631929678856
2021-05-14,3611.908297125077
2021-05-17,3618.3699788148056
2021-05-18,3583.043464390075
2021-05-19,3558.9192470800353
2021-05-20,3579.2795955370166
2021-05-21,3591.450339345709
2021-05-24,3612.015905320223
2021-05-25,3589.750963954542
2021-05-26,3603.34834570602
2021-05-27,3624.3990479888307
2021-05-28,3625.0465289913172
2021-05-31,3623.262498349307
2021-06-01,3637.4706251394355
2021-06-02,3641.5926300767405
2021-06-03,3641.542688923524
2021-06-04,3661.565559969369
2021-06-07,3655.2160644123514
2021-06-08,3653.3646492584858
2021-06-09,3638.4452938560576
2021-06-10,3639.340009977725
2021-06-11,3646.037310164914
2021-06-14,3636.008895883303
2021-06-15,3637.104908786951
2021-06-16,3616.356196744012
2021-06-17,3576.1914292595957
2021-06-18,3513.114193985542
2021-06-21,3572.2707545686117
2021-06-22,3581.8008753569297
2021-06-23,3578.9230459665746
2021-06-24,3601.3866621298785
2021-06-25,3623.3712993483737
2021-06-28,3612.292636
2021-06-29,3604.361782
2021-06-30,3615.305021
2021-07-01,3634.419966
2021-07-02,3648.499101
2021-07-05,3650.016953
2021-07-06,3617.166401
2021-07-07,3623.851087
2021-07-08,3584.217698
2021-07-09,3639.570649
2021-07-12,3652.975539
2021-07-13,3629.937882
2021-07-14,3627.710092
2021-07-15,3623.208133
2021-07-16,3588.930921
2021-07-19,3518.288787
2021-07-20,3576.227416
2021-07-21,3615.3017391108915
2021-07-22,3606.9376028982815
2021-07-23,3629.0156212710094
2021-07-26,3643.8624113593405
2021-07-27,3636.634098395293
2021-07-28,3634.3769374667754
