Date,WORLD IMI VALUE WEIGHTED
2018-04-13,1693.3721585301996
2018-04-16,1702.2229469662368
2018-04-17,1710.1391181997158
2018-04-18,1717.8815723656608
2018-04-19,1716.4969014500048
2018-04-20,1706.0143724243967
2018-04-23,1705.5224767751165
2018-04-24,1700.2984656527256
2018-04-25,1696.1193176727816
2018-04-26,1702.2183944932262
2018-04-27,1704.2413419323316
2018-04-30,1696.6985748549978
2018-05-01,1691.4005931424863
2018-05-02,1687.9138654500825
2018-05-03,1681.4002658611732
2018-05-04,1693.0841093011286
2018-05-07,1697.9152313145787
2018-05-08,1696.750051615433
2018-05-09,1706.8663889754414
2018-05-10,1716.8257704737348
2018-05-11,1726.048921037033
2018-05-14,1729.8967140207299
2018-05-15,1719.8852683184064
2018-05-16,1720.878254383978
2018-05-17,1725.6702117074672
2018-05-18,1720.6483603770498
2018-05-21,1726.8459169540324
2018-05-22,1727.496690691534
2018-05-23,1717.139853745511
2018-05-24,1710.7322791110475
2018-05-25,1702.4103670380089
2018-05-28,1698.071600073879
2018-05-29,1676.4061464474942
2018-05-30,1688.7200569228648
2018-05-31,1683.0984189483752
2018-06-01,1693.8470258821565
2018-06-04,1705.5675051515634
2018-06-05,1701.2768758999448
2018-06-06,1716.0305905823375
2018-06-07,1720.9808054765108
2018-06-08,1718.647374002428
2018-06-11,1725.062157130759
2018-06-12,1723.781623059256
2018-06-13,1719.0685026945737
2018-06-14,1718.2646604174076
2018-06-15,1710.0007126952225
2018-06-18,1702.1853078882516
2018-06-19,1691.448797256026
2018-06-20,1695.4869725962485
2018-06-21,1685.7929555755638
2018-06-22,1694.4390044061731
2018-06-25,1674.4509137686869
2018-06-26,1674.9837300879317
2018-06-27,1666.1734334325547
2018-06-28,1664.9655980557523
2018-06-29,1672.4832542534714
2018-07-02,1662.8755304436243
2018-07-03,1666.365029589168
2018-07-04,1667.2929851322415
2018-07-05,1677.3376233946149
2018-07-06,1690.066757227639
2018-07-09,1704.3465176258017
2018-07-10,1705.3716551585962
2018-07-11,1688.1253660672803
2018-07-12,1692.7871072926018
2018-07-13,1694.895996279651
2018-07-16,1695.663559680643
2018-07-17,1698.3416601888907
2018-07-18,1701.829076550507
2018-07-19,1697.2165875513474
2018-07-20,1700.2890226197462
2018-07-23,1702.3951646007245
2018-07-24,1711.9285919117683
2018-07-25,1714.4915415300218
2018-07-26,1721.7483524938377
2018-07-27,1722.3806561739418
2018-07-30,1723.8770433337602
2018-07-31,1724.5290702365369
2018-08-01,1720.1506822903011
2018-08-02,1713.3423970807673
2018-08-03,1719.5219932614207
2018-08-06,1718.3410142971545
2018-08-07,1727.1487208597161
2018-08-08,1727.039539757801
2018-08-09,1724.9026036278224
2018-08-10,1703.645508174804
2018-08-13,1690.2323485805484
2018-08-14,1698.320422812191
2018-08-15,1681.6805305886114
2018-08-16,1694.9109291616862
2018-08-17,1701.8567829800456
2018-08-20,1707.7407912193528
2018-08-21,1715.1783066731075
2018-08-22,1718.326586788444
2018-08-23,1710.496545198469
2018-08-24,1717.8794948205593
2018-08-27,1732.4977799270532
2018-08-28,1734.417370980489
2018-08-29,1737.6310373548565
2018-08-30,1729.3019460407768
2018-08-31,1723.0125419259316
2018-09-03,1720.0800639082595
2018-09-04,1710.5656202100135
2018-09-05,1707.6086652290749
2018-09-06,1701.4375863271764
2018-09-07,1695.1050220258094
2018-09-10,1699.4758895979912
2018-09-11,1700.46934430015
2018-09-12,1704.408656347568
2018-09-13,1711.4959572615728
2018-09-14,1716.287928308735
2018-09-17,1716.8079298335626
2018-09-18,1726.2993240760152
2018-09-19,1734.5328107348569
2018-09-20,1749.040620558956
2018-09-21,1754.398275574015
2018-09-24,1746.4239535387844
2018-09-25,1745.5398536958558
2018-09-26,1741.1460141300383
2018-09-27,1736.7268388235484
2018-09-28,1731.0114037391443
2018-10-01,1730.2581045575696
2018-10-02,1727.607219593773
2018-10-03,1727.3974982386922
2018-10-04,1720.1546354701695
2018-10-05,1709.4992587303354
2018-10-08,1705.9126732477346
2018-10-09,1699.3497421294628
2018-10-10,1673.7298425784295
2018-10-11,1635.9109400971288
2018-10-12,1641.4817328042132
2018-10-15,1638.0674054531119
2018-10-16,1661.3288993513559
2018-10-17,1660.5858082834889
2018-10-18,1643.8796240673862
2018-10-19,1640.7121222836342
2018-10-22,1630.4587139951657
2018-10-23,1613.5518196184457
2018-10-24,1583.0949614518038
2018-10-25,1589.216382970823
2018-10-26,1575.7633198473081
2018-10-29,1578.685962185539
2018-10-30,1594.213393726071
2018-10-31,1610.1630806479923
2018-11-01,1624.2556339951136
2018-11-02,1624.5815161651683
2018-11-05,1627.8454553245147
2018-11-06,1635.4062111416358
2018-11-07,1655.3146843439474
2018-11-08,1657.1149368399817
2018-11-09,1642.4351390156476
2018-11-12,1619.714150230877
2018-11-13,1617.880643878646
2018-11-14,1610.3176851297933
2018-11-15,1613.8948599267794
2018-11-16,1618.423484187838
2018-11-19,1609.8050205506652
2018-11-20,1583.399555628634
2018-11-21,1589.1901602127268
2018-11-22,1588.4936466992456
2018-11-23,1582.9253870805094
2018-11-26,1599.6932190811258
2018-11-27,1599.4651332674655
2018-11-28,1615.261065631247
2018-11-29,1620.4586383780884
2018-11-30,1621.8192620973848
2018-12-03,1641.1873841262488
2018-12-04,1602.1331896075749
2018-12-05,1594.150129234635
2018-12-06,1573.2647992722964
2018-12-07,1559.5131444452443
2018-12-10,1538.9105643874566
2018-12-11,1537.4043489958053
2018-12-12,1557.398126535139
2018-12-13,1554.1273218214076
2018-12-14,1533.0940333325286
2018-12-17,1516.3884667041082
2018-12-18,1508.765823286186
2018-12-19,1500.434856276098
2018-12-20,1476.4542740210286
2018-12-21,1457.2797941029758
2018-12-24,1437.5015677299225
2018-12-25,1427.700085581715
2018-12-26,1461.2024070818265
2018-12-27,1469.8480087909386
2018-12-28,1480.1406771965933
2018-12-31,1489.2542186454573
2019-01-01,1489.311300374394
2019-01-02,1489.2097235009605
2019-01-03,1477.2149284292332
2019-01-04,1513.1734421284184
2019-01-07,1527.9921356862083
2019-01-08,1539.4601562628006
2019-01-09,1553.9855708563966
2019-01-10,1558.9960598349408
2019-01-11,1560.361312943094
2019-01-14,1556.1927201179044
2019-01-15,1563.0129227917898
2019-01-16,1568.1106645787393
2019-01-17,1572.852667207332
2019-01-18,1593.2241437898908
2019-01-21,1593.9257468126225
2019-01-22,1577.9338845708537
2019-01-23,1577.5371212749421
2019-01-24,1581.7241673833269
2019-01-25,1598.7300869058809
2019-01-28,1590.6493090177455
2019-01-29,1592.2394923789661
2019-01-30,1601.7643856542586
2019-01-31,1613.1526195264225
2019-02-01,1612.3676091653485
2019-02-04,1616.3476262897466
2019-02-05,1626.0101672365938
2019-02-06,1624.6643856066557
2019-02-07,1606.2322293442521
2019-02-08,1595.0356270706106
2019-02-11,1596.5361157975788
2019-02-12,1615.2634063941466
2019-02-13,1622.7184214962742
2019-02-14,1617.6079000430943
2019-02-15,1634.13020990567
2019-02-18,1641.3896888584964
2019-02-19,1645.5706515910124
2019-02-20,1653.987973099129
2019-02-21,1648.3718870888101
2019-02-22,1652.8817989352847
2019-02-25,1657.7842872196004
2019-02-26,1657.0726889259347
2019-02-27,1658.497160969355
2019-02-28,1652.2989730033737
2019-03-01,1658.192052006411
2019-03-04,1653.87841753664
2019-03-05,1649.1004808108491
2019-03-06,1641.4491637009035
2019-03-07,1626.1860167954374
2019-03-08,1614.7476858474183
2019-03-11,1631.4836263225425
2019-03-12,1638.993941055832
2019-03-13,1647.3395748498997
2019-03-14,1647.8426715715193
2019-03-15,1657.6265896572038
2019-03-18,1667.7562543106967
2019-03-19,1669.262041878072
2019-03-20,1657.282712928818
2019-03-21,1665.3089199811825
2019-03-22,1639.8822470153655
2019-03-25,1630.3515263007373
2019-03-26,1643.136454022529
2019-03-27,1640.6902523664146
2019-03-28,1637.8764924601417
2019-03-29,1646.31956616838
2019-04-01,1669.5697206524208
2019-04-02,1668.6005360905176
2019-04-03,1680.7081182272625
2019-04-04,1683.2055283046009
2019-04-05,1688.2533943014012
2019-04-08,1689.9160033900143
2019-04-09,1681.3257671432739
2019-04-10,1684.9192263750751
2019-04-11,1685.793011821543
2019-04-12,1696.974525258849
2019-04-15,1699.9884175752811
2019-04-16,1704.0331575823068
2019-04-17,1705.9983815725427
2019-04-18,1703.2240035624939
2019-04-19,1702.9608424223775
2019-04-22,1701.2638392538706
2019-04-23,1707.3361524136533
2019-04-24,1700.21797374283
2019-04-25,1694.5221968613723
2019-04-26,1701.149854487678
2019-04-29,1704.4225669108123
2019-04-30,1706.8425333997882
2019-05-01,1702.023858921009
2019-05-02,1695.3256130232276
2019-05-03,1706.928866417203
2019-05-06,1697.9987658204413
2019-05-07,1674.6338635802138
2019-05-08,1668.7390975045528
2019-05-09,1656.4742858922173
2019-05-10,1661.2393431063888
2019-05-13,1631.5613651284693
2019-05-14,1639.9192335852003
2019-05-15,1645.4288884889177
2019-05-16,1653.9443170050567
2019-05-17,1646.4656299056987
2019-05-20,1639.884154257565
2019-05-21,1649.3944338100118
2019-05-22,1640.187721309375
2019-05-23,1619.993358313957
2019-05-24,1628.1597172375396
2019-05-27,1629.8055825523923
2019-05-28,1620.860095999098
2019-05-29,1606.233513622322
2019-05-30,1603.8631388873061
2019-05-31,1587.580583544197
2019-06-03,1592.8150212814344
2019-06-04,1620.7560209261126
2019-06-05,1630.4771334897257
2019-06-06,1632.533930201707
2019-06-07,1646.055250197534
2019-06-10,1653.3194979697307
2019-06-11,1659.4825462575034
2019-06-12,1651.9776188557812
2019-06-13,1653.5731122782133
2019-06-14,1647.3458947095291
2019-06-17,1644.2011869260614
2019-06-18,1658.8710838406175
2019-06-19,1668.3046285501598
2019-06-20,1683.1037227077697
2019-06-21,1679.4362125612954
2019-06-24,1677.772175824791
2019-06-25,1671.0380495714674
2019-06-26,1669.160366029157
2019-06-27,1679.2262964332665
2019-06-28,1690.4455683978306
2019-07-01,1700.486015940759
2019-07-02,1701.467246577526
2019-07-03,1711.0146523945737
2019-07-04,1714.4890335593664
2019-07-05,1708.579878338735
2019-07-08,1698.376245736089
2019-07-09,1693.7338479710488
2019-07-10,1697.3245563570056
2019-07-11,1701.4142412843833
2019-07-12,1709.5608958694722
2019-07-15,1708.6825716320586
2019-07-16,1704.8597143272634
2019-07-17,1694.2657556618292
2019-07-18,1691.002898153524
2019-07-19,1693.4386557090095
2019-07-22,1693.1223492961392
2019-07-23,1704.6531729939634
2019-07-24,1713.4924769606291
2019-07-25,1704.6007341084658
2019-07-26,1707.490892033907
2019-07-29,1704.0309807515014
2019-07-30,1698.3297092495568
2019-07-31,1688.8473599364152
2019-08-01,1673.9908270769652
2019-08-02,1653.5751650016175
2019-08-05,1617.8907286986107
2019-08-06,1620.5939073109232
2019-08-07,1621.4624502598854
2019-08-08,1642.1941415192114
2019-08-09,1632.1911062206414
2019-08-12,1619.1350776718234
2019-08-13,1625.5375261462168
2019-08-14,1592.261898929618
2019-08-15,1584.007709570518
2019-08-16,1604.5430751550116
2019-08-19,1622.619222807446
2019-08-20,1613.1756524949953
2019-08-21,1622.2396299460734
2019-08-22,1622.3729270976137
2019-08-23,1598.545728947997
2019-08-26,1601.8889657098202
2019-08-27,1600.115873057775
2019-08-28,1606.4213269951313
2019-08-29,1621.9593170101732
2019-08-30,1630.0156247715336
2019-09-02,1627.1696975182624
2019-09-03,1621.158143376564
2019-09-04,1638.5307274311251
2019-09-05,1661.0004181567283
2019-09-06,1665.3823512103866
2019-09-09,1678.1473024461475
2019-09-10,1691.066077162354
2019-09-11,1705.930139311969
2019-09-12,1709.336607485923
2019-09-13,1719.3609292986762
2019-09-16,1712.5019688744312
2019-09-17,1711.1305381882953
2019-09-18,1708.2979455604916
2019-09-19,1711.6306125329418
2019-09-20,1709.1485610226573
2019-09-23,1704.810048767183
2019-09-24,1695.8124980051232
2019-09-25,1696.422900714178
2019-09-26,1694.5959660521921
2019-09-27,1693.4748737345196
2019-09-30,1693.24802001317
2019-10-01,1677.6309995059366
2019-10-02,1650.369736624493
2019-10-03,1651.356037463867
2019-10-04,1663.9583717369346
2019-10-07,1663.8362993585408
2019-10-08,1644.614082120699
2019-10-09,1651.5749222846157
2019-10-10,1663.7344103342743
2019-10-11,1693.0579381332245
2019-10-14,1689.1800444462842
2019-10-15,1708.6181795491912
2019-10-16,1711.2257690272047
2019-10-17,1716.9918904935016
2019-10-18,1715.6941691224356
2019-10-21,1729.0279519748865
2019-10-22,1730.2236400714787
2019-10-23,1734.2858959677103
2019-10-24,1736.1137897475264
2019-10-25,1742.3935322998595
2019-10-28,1747.684495937288
2019-10-29,1751.4949320955618
2019-10-30,1748.2979286827692
2019-10-31,1744.4980415416646
2019-11-01,1761.0750406497627
2019-11-04,1773.4150671023488
2019-11-05,1776.6639479510216
2019-11-06,1777.739852202101
2019-11-07,1784.5082678590165
2019-11-08,1785.1293728054616
2019-11-11,1783.5651198774954
2019-11-12,1785.8565772274926
2019-11-13,1778.4410842236152
2019-11-14,1773.4811538349231
2019-11-15,1787.352911430863
2019-11-18,1787.5021765204851
2019-11-19,1784.6482281363228
2019-11-20,1774.4776331830053
2019-11-21,1772.219694710397
2019-11-22,1776.472689752418
2019-11-25,1789.1637698176621
2019-11-26,1788.23737810102
2019-11-27,1794.548928469348
2019-11-28,1793.2739934351202
2019-11-29,1784.8943437373487
2019-12-02,1777.2415228049683
2019-12-03,1763.8720063647547
2019-12-04,1775.64391643601
2019-12-05,1779.011997829953
2019-12-06,1793.924559563527
2019-12-09,1793.631316832259
2019-12-10,1790.9989269693422
2019-12-11,1793.2432197492153
2019-12-12,1807.988587109083
2019-12-13,1817.8586151340708
2019-12-16,1831.105221130564
2019-12-17,1831.8404879013592
2019-12-18,1829.0974030126254
2019-12-19,1832.3936147376298
2019-12-20,1836.663912241635
2019-12-23,1835.7262704448976
2019-12-24,1836.8813096371784
2019-12-25,1835.3881373289728
2019-12-26,1840.6542082492865
2019-12-27,1844.9135856658081
2019-12-30,1838.6670995845714
2019-12-31,1843.2104237219455
2020-01-01,1843.2216065223104
2020-01-02,1854.2188935607219
2020-01-03,1843.5692505189077
2020-01-06,1839.0745880396971
2020-01-07,1839.2831811829137
2020-01-08,1836.7867049744716
2020-01-09,1842.5409036476462
2020-01-10,1839.3674144213624
2020-01-13,1843.4862979448162
2020-01-14,1845.6460300257681
2020-01-15,1843.4473049678243
2020-01-16,1851.7742271591933
2020-01-17,1856.5196583797515
2020-01-20,1856.6657700149567
2020-01-21,1848.289066380047
2020-01-22,1847.0183402304378
2020-01-23,1839.9882824009148
2020-01-24,1831.1571550380093
2020-01-27,1800.5137191430047
2020-01-28,1809.3832950568712
2020-01-29,1808.5028030322433
2020-01-30,1803.6873476483238
2020-01-31,1783.6913835180858
2020-02-03,1783.2912255133606
2020-02-04,1804.5022090723076
2020-02-05,1827.365003228598
2020-02-06,1836.2033462517622
2020-02-07,1826.3208971813078
2020-02-10,1825.5811775770135
2020-02-11,1835.1346763395875
2020-02-12,1846.6499411292314
2020-02-13,1841.8041190887975
2020-02-14,1838.3392020248932
2020-02-17,1837.4943994324285
2020-02-18,1826.1130961683064
2020-02-19,1830.1050178245546
2020-02-20,1825.1321185285115
2020-02-21,1815.5801611852837
2020-02-24,1765.437030766434
2020-02-25,1717.30223510884
2020-02-26,1703.9850719131996
2020-02-27,1648.7245682783346
2020-02-28,1614.4388691558888
2020-03-02,1653.3921049303447
2020-03-03,1633.3266302590591
2020-03-04,1666.7650869872477
2020-03-05,1631.775691792166
2020-03-06,1594.4395145313806
2020-03-09,1466.8102387178321
2020-03-10,1495.664801934034
2020-03-11,1441.373720366233
2020-03-12,1289.3702764927202
2020-03-13,1345.0137474874793
2020-03-16,1227.2736193116139
2020-03-17,1265.969582130855
2020-03-18,1192.706152623232
2020-03-19,1201.3008177975605
2020-03-20,1180.661922558437
2020-03-23,1143.4187081431633
2020-03-24,1245.5834041139963
2020-03-25,1289.7717653731606
2020-03-26,1345.7148558103017
2020-03-27,1317.288558016016
2020-03-30,1335.7409367726082
2020-03-31,1325.730598042808
2020-04-01,1273.055224873361
2020-04-02,1280.0043549896152
2020-04-03,1257.3908546855407
2020-04-06,1327.6189383147284
2020-04-07,1349.3796877404945
2020-04-08,1378.9569752223376
2020-04-09,1408.1457422755955
2020-04-10,1410.7584126676886
2020-04-13,1394.3909340146677
2020-04-14,1417.4236335165278
2020-04-15,1372.6948256697447
2020-04-16,1364.9041200662914
2020-04-17,1408.6133517298438
2020-04-20,1392.6986907154212
2020-04-21,1351.6054156728537
2020-04-22,1368.0295413138867
2020-04-23,1381.2600267841603
2020-04-24,1385.2058231306646
2020-04-27,1419.209958269754
2020-04-28,1432.951079197503
2020-04-29,1471.8867700076146
2020-04-30,1452.5719630506978
2020-05-01,1416.616923415455
2020-05-04,1403.1531268379586
2020-05-05,1414.511132117298
2020-05-06,1401.7239742208137
2020-05-07,1411.8645097968172
2020-05-08,1445.1522779724721
2020-05-11,1437.5318680223468
2020-05-12,1418.9447443404845
2020-05-13,1386.652094330111
2020-05-14,1382.1723455084634
2020-05-15,1387.0015846998624
2020-05-18,1438.9004304404261
2020-05-19,1435.2079944567772
2020-05-20,1456.4353981514598
2020-05-21,1445.6031832330925
2020-05-22,1439.3586519345167
2020-05-25,1448.875740710633
2020-05-26,1489.3961111533445
2020-05-27,1518.1942922920905
2020-05-28,1522.3758480826461
2020-05-29,1510.2710822507572
2020-06-01,1529.4099121240083
2020-06-02,1555.3748514570207
2020-06-03,1598.8940385568917
2020-06-04,1609.3811411290699
2020-06-05,1662.9159803150621
2020-06-08,1694.5532116627667
2020-06-09,1668.698104906545
2020-06-10,1638.7462761007066
2020-06-11,1542.2308995354372
2020-06-12,1552.506896427178
2020-06-15,1550.7633159966354
2020-06-16,1592.64044253636
2020-06-17,1579.9430154170955
2020-06-18,1575.0249056633245
2020-06-19,1565.8481561603269
2020-06-22,1565.1719734451754
2020-06-23,1582.4927615345043
2020-06-24,1534.0636586326698
2020-06-25,1539.7508985679456
2020-06-26,1514.2742725813346
2020-06-29,1531.3939173067931
2020-06-30,1543.5039854009456
2020-07-01,1538.1526051992334
2020-07-02,1553.7100254116879
2020-07-03,1550.9909268749423
2020-07-06,1579.0621633583237
2020-07-07,1556.4263352919183
2020-07-08,1553.8675257704492
2020-07-09,1531.4964648366285
2020-07-10,1552.9686186379724
2020-07-13,1564.4266196482597
2020-07-14,1573.581162386024
2020-07-15,1604.91820632529
2020-07-16,1602.0219475401536
2020-07-17,1597.1704184936145
2020-07-20,1595.2186306414287
2020-07-21,1614.859853482115
2020-07-22,1614.567611128657
2020-07-23,1612.1948714912032
2020-07-24,1601.6807872492814
2020-07-27,1607.3818287970114
2020-07-28,1601.9842421450164
2020-07-29,1611.1330087695796
2020-07-30,1586.9659274640494
2020-07-31,1572.0606147734618
2020-08-03,1584.7563490377674
2020-08-04,1602.796882561644
2020-08-05,1622.465173989762
2020-08-06,1617.4821538523936
2020-08-07,1621.8301549944695
2020-08-10,1638.7662264096416
2020-08-11,1658.0949752984882
2020-08-12,1672.5263609046956
2020-08-13,1664.1183586151024
2020-08-14,1661.4994508653633
2020-08-17,1658.1664628518154
2020-08-18,1652.964934269154
2020-08-19,1654.2368865788692
2020-08-20,1635.7134721744692
2020-08-21,1631.9889341032854
2020-08-24,1659.5101127333362
2020-08-25,1660.764024594938
2020-08-26,1664.7083164530025
2020-08-27,1663.5962829941134
2020-08-28,1678.2699356969806
2020-08-31,1668.2161914423323
2020-09-01,1667.4746277453924
2020-09-02,1679.8147109300473
2020-09-03,1657.4330010936337
2020-09-04,1652.5681860039692
2020-09-07,1660.636886810683
2020-09-08,1633.5416358810164
2020-09-09,1647.0083784522203
2020-09-10,1636.6058634484036
2020-09-11,1637.4466826919827
2020-09-14,1657.3827242658042
2020-09-15,1654.7654589309209
2020-09-16,1662.8056628389802
2020-09-17,1652.177515655778
2020-09-18,1641.216705558863
2020-09-21,1594.033357249542
2020-09-22,1593.3725848196736
2020-09-23,1571.5504333806173
2020-09-24,1563.6188454096052
2020-09-25,1572.3711337459506
2020-09-28,1607.2998199874442
2020-09-29,1598.0076049611087
2020-09-30,1599.747549
2020-10-01,1603.00938
2020-10-02,1604.590086
2020-10-05,1636.694782
2020-10-06,1635.33441
2020-10-07,1649.253082
2020-10-08,1666.81441
2020-10-09,1670.8853600410966
2020-10-12,1681.6836928105508
2020-10-13,1663.2441452671724
2020-10-14,1658.158498149436
2020-10-15,1647.8220246182905
2020-10-16,1652.4235982926918
2020-10-19,1647.052108
2020-10-20,1651.3782858659483
2020-10-21,1651.3139125253806
2020-10-22,1659.3590861042867
2020-10-23,1669.9998961008364
2020-10-26,1640.703686027851
2020-10-27,1620.8262593162253
2020-10-28,1572.0049131226087
2020-10-29,1576.1590284517902
2020-10-30,1571.115900346877
2020-11-02,1600.7016406145362
2020-11-03,1637.331229101731
2020-11-04,1642.5460359451326
2020-11-05,1676.5682424315914
2020-11-06,1675.2982046115028
2020-11-09,1748.7222333451862
2020-11-10,1781.3202125084947
2020-11-11,1783.4506614199288
2020-11-12,1763.8010401509348
2020-11-13,1782.8027070795652
2020-11-16,1825.3936262352722
2020-11-17,1829.7251115114911
2020-11-18,1823.4656655198398
2020-11-19,1819.0478787644956
2020-11-20,1817.90964494269
2020-11-23,1836.214044724549
2020-11-24,1885.1331376986525
2020-11-25,1880.2540670055243
2020-11-26,1876.4576879500771
2020-11-27,1880.70242981671
2020-11-30,1846.6818425569757
2020-12-01,1872.3917111998474
2020-12-02,1886.2950351878574
2020-12-03,1899.642047628413
2020-12-04,1921.108955814545
2020-12-07,1908.9211357183394
2020-12-08,1910.795151466627
2020-12-09,1914.298039373943
2020-12-10,1913.421415540917
2020-12-11,1901.555859431194
2020-12-14,1897.6587108198696
2020-12-15,1918.0413414905317
2020-12-16,1923.8968965899112
2020-12-17,1933.3624847033493
2020-12-18,1921.0100660585185
2020-12-21,1898.8410903596134
2020-12-22,1890.741553460069
2020-12-23,1913.0190597472424
2020-12-24,1917.44699082305
2020-12-25,1918.7155479828818
2020-12-28,1926.090507988307
2020-12-29,1930.7229563277633
2020-12-30,1935.8149636234214
2020-12-31,1936.1931913841408
2021-01-01,1936.1931913841406
2021-01-04,1926.0070844282986
2021-01-05,1942.190244925637
2021-01-06,1985.4028241043118
2021-01-07,2007.5200256449912
2021-01-08,2012.191532337736
2021-01-11,2001.0861593216512
2021-01-12,2017.2236203735733
2021-01-13,2016.9989955673082
2021-01-14,2032.187936399771
2021-01-15,2005.5837395007782
2021-01-18,2003.1640500618487
2021-01-19,2013.0894463506127
2021-01-20,2024.2524378034925
2021-01-21,2020.251787905569
2021-01-22,2008.6179496104312
2021-01-25,1997.1392950203337
2021-01-26,1998.78299405144
2021-01-27,1967.0947862791097
2021-01-28,1973.5474655751411
2021-01-29,1938.7426256288898
2021-02-01,1953.9314250499533
2021-02-02,1974.0444779038746
2021-02-03,1991.9700607144166
2021-02-04,2007.8657679974208
2021-02-05,2023.7630342031944
2021-02-08,2050.5598756490476
2021-02-09,2051.343763342709
2021-02-10,2057.1527283187384
2021-02-11,2055.6992427848677
2021-02-12,2063.509120102369
2021-02-15,2079.195415059722
2021-02-16,2086.4236026501007
2021-02-17,2081.4676027134497
2021-02-18,2064.88316664104
2021-02-19,2081.838138322104
2021-02-22,2093.633258764082
2021-02-23,2100.9824721409623
2021-02-24,2120.048685473023
2021-02-25,2104.182375947572
2021-02-26,2063.65734456965
2021-03-01,2103.73610363009
2021-03-02,2099.489549131928
2021-03-03,2110.4383711464793
2021-03-04,2095.010549972919
2021-03-05,2111.577614551426
2021-03-08,2133.643374113471
2021-03-09,2142.9790411184276
2021-03-10,2162.03358054528
2021-03-11,2174.5899729891435
2021-03-12,2187.13324474896
2021-03-15,2192.0430352917297
2021-03-16,2185.9968861156863
2021-03-17,2192.31440702964
2021-03-18,2191.3162077150705
2021-03-19,2182.2909468700527
2021-03-22,2176.301968428714
2021-03-23,2144.5589108756117
2021-03-24,2132.251740608162
2021-03-25,2147.354379171974
2021-03-26,2178.4571681225643
2021-03-29,2167.1009505630377
2021-03-30,2176.6744683971956
2021-03-31,2165.437987071049
2021-04-01,2180.2625029081773
2021-04-02,2180.7479752073714
2021-04-05,2197.853995071123
2021-04-06,2199.6788504768133
2021-04-07,2205.529899068328
2021-04-08,2202.4125682466215
2021-04-09,2206.1855228242116
2021-04-12,2205.85080977386
2021-04-13,2202.3555074634774
2021-04-14,2214.2380907494753
2021-04-15,2223.0717265584126
2021-04-16,2235.1530920866926
2021-04-19,2235.0274973307705
2021-04-20,2198.859529298392
2021-04-21,2208.0891363549995
2021-04-22,2204.864634625486
2021-04-23,2219.7127978090207
2021-04-26,2231.8199326777894
2021-04-27,2233.602385236703
2021-04-28,2240.5119323912854
2021-04-29,2250.9416661990676
2021-04-30,2230.7754399630667
2021-05-03,2249.181946141665
2021-05-04,2238.8709836110365
2021-05-05,2258.0161081249416
2021-05-06,2280.0055566843866
2021-05-07,2305.0319791037737
2021-05-10,2309.78419912684
2021-05-11,2275.008526874623
2021-05-12,2243.6812228280596
2021-05-13,2251.9053541801413
2021-05-14,2289.0448038748814
2021-05-17,2294.054552846447
2021-05-18,2293.3359294989714
2021-05-19,2269.3035628942703
2021-05-20,2280.0832957630137
2021-05-21,2286.997829257229
2021-05-24,2299.4242472394367
2021-05-25,2290.820041387046
2021-05-26,2295.734223093537
2021-05-27,2304.9014865478825
2021-05-28,2313.1446636100086
2021-05-31,2308.7025559732015
2021-06-01,2324.0991990420166
2021-06-02,2330.1307673129245
2021-06-03,2326.2770290977
2021-06-04,2338.1475861215795
2021-06-07,2340.9256741860327
2021-06-08,2340.973155313731
2021-06-09,2331.662140337997
2021-06-10,2329.9844784942443
2021-06-11,2332.1812346706233
2021-06-14,2328.9698549512955
2021-06-15,2331.384745843761
2021-06-16,2324.6726861090024
2021-06-17,2294.1668321981674
2021-06-18,2248.746835123702
2021-06-21,2269.1678663682796
2021-06-22,2282.4626818227644
2021-06-23,2279.1253265255086
2021-06-24,2290.4566985689653
2021-06-25,2304.531943588161
2021-06-28,2291.335284
2021-06-29,2284.716335
2021-06-30,2279.694
2021-07-01,2290.311553
2021-07-02,2296.32742
2021-07-05,2302.539198
2021-07-06,2281.968813
2021-07-07,2279.722955
2021-07-08,2257.078898
2021-07-09,2286.010314
2021-07-12,2300.199377
2021-07-13,2289.416396
2021-07-14,2286.26747
2021-07-15,2274.564681
2021-07-16,2256.4242
2021-07-19,2209.087565
2021-07-20,2226.883394
2021-07-21,2257.4085298212585
2021-07-22,2256.269903487813
2021-07-23,2266.842552509519
2021-07-26,2282.337387184356
2021-07-27,2280.924711169231
2021-07-28,2279.3706330008486
2021-07-29,2301.453823538985
2021-07-30,2283.917774608189
2021-08-02,2294.698401287595
2021-08-03,2305.4022518887805
2021-08-04,2292.2375629049516
2021-08-05,2303.484291430059
2021-08-06,2308.7009887275185
2021-08-09,2306.150038135888
2021-08-10,2315.7689600637755
2021-08-11,2334.919503187896
2021-08-12,2336.2667666118255
2021-08-13,2340.9325738537455
2021-08-16,2331.5971812285843
2021-08-17,2311.6914264504244
2021-08-18,2300.854446883492
2021-08-19,2273.8555599457463
2021-08-20,2279.374912286024
2021-08-23,2303.8467377662773
2021-08-24,2315.446426142803
2021-08-25,2321.803626538455
2021-08-26,2309.995110681267
2021-08-27,2328.081150806883
2021-08-30,2330.188732711735
2021-08-31,2327.7858231401724
2021-09-01,2334.8727919423345
2021-09-02,2345.1028051358085
2021-09-03,2345.691873099642
2021-09-06,2350.6217486204864
2021-09-07,2340.6641783474133
2021-09-08,2329.846520906194
2021-09-09,2324.570422352629
2021-09-10,2317.41520942718
2021-09-13,2330.962284201005
