Date,SILVER
2015-10-09,13.95673412
2015-10-12,13.94700139
2015-10-13,14.08450704
2015-10-14,14.0944327
2015-10-15,14.15428167
2015-10-16,14.21464108
2015-10-19,13.99580126
2015-10-20,14.0944327
2015-10-21,13.85041551
2015-10-22,14.26533524
2015-10-23,14.35750179
2015-10-26,14.3472023
2015-10-27,14.36781609
2015-10-28,14.59854015
2015-10-29,14.20454545
2015-10-30,14.12429379
2015-11-02,13.99580126
2015-11-03,13.91788448
2015-11-04,13.86962552
2015-11-05,13.76462491
2015-11-06,13.75515818
2015-11-09,13.55932203
2015-11-10,13.44989913
2015-11-11,13.34222815
2015-11-12,13.21877065
2015-11-13,13.23626737
2015-11-16,13.32445037
2015-11-17,13.33333333
2015-11-18,13.30671989
2015-11-19,13.28021248
2015-11-20,13.33333333
2015-11-23,13.29787234
2015-11-24,13.34222815
2015-11-25,13.36005344
2015-11-26,13.4589502
2015-11-27,13.31557923
2015-11-30,13.33333333
2015-12-01,13.35113485
2015-12-02,13.19261214
2015-12-03,12.90322581
2015-12-04,13.36005344
2015-12-07,13.14924392
2015-12-08,13.01236174
2015-12-09,12.84521516
2015-12-10,12.90322581
2015-12-11,12.66624446
2015-12-14,12.43781095
2015-12-15,12.61034048
2015-12-16,12.99545159
2015-12-17,12.66624446
2015-12-18,12.9617628
2015-12-21,13.05483029
2015-12-22,13.02083333
2015-12-23,13.1147541
2015-12-24,13.1147541
2015-12-25,13.08044474
2015-12-28,12.7064803
2015-12-29,12.78772379
2015-12-30,12.7064803
2015-12-31,12.75510204
2016-01-01,12.71455817
2016-01-04,12.80409731
2016-01-05,13.01236174
2016-01-06,13.01236174
2016-01-07,13.08044474
2016-01-08,12.74697259
2016-01-11,12.76324186
2016-01-12,12.69035533
2016-01-13,13.02083333
2016-01-14,12.73074475
2016-01-15,12.74697259
2016-01-18,12.81229981
2016-01-19,12.85347044
2016-01-20,12.98701299
2016-01-21,13.01236174
2016-01-22,12.99545159
2016-01-25,13.13197636
2016-01-26,13.35113485
2016-01-27,13.29787234
2016-01-28,13.02083333
2016-01-29,13.16655695
2016-02-01,13.18391562
2016-02-02,13.1061599
2016-02-03,13.22751323
2016-02-04,13.26259947
2016-02-05,13.43183345
2016-02-08,13.67053999
2016-02-09,13.49527665
2016-02-10,13.52265044
2016-02-11,13.90820584
2016-02-12,13.96648045
2016-02-15,13.74570447
2016-02-16,13.66120219
2016-02-17,13.72683596
2016-02-18,13.86962552
2016-02-19,13.79310345
2016-02-22,13.76462491
2016-02-23,13.86962552
2016-02-24,13.83125864
2016-02-25,13.74570447
2016-02-26,13.44989913
2016-02-29,13.71742112
2016-03-01,13.66120219
2016-03-02,13.75515818
2016-03-03,13.88888889
2016-03-04,14.0944327
2016-03-07,14.21464108
2016-03-08,13.95673412
2016-03-09,13.87925052
2016-03-10,13.9275766
2016-03-11,13.86962552
2016-03-14,13.82170007
2016-03-15,13.75515818
2016-03-16,13.91788448
2016-03-17,14.05481377
2016-03-18,14.02524544
2016-03-21,14.08450704
2016-03-22,14.16430595
2016-03-23,13.6425648
2016-03-24,13.58695652
2016-03-25,13.58695652
2016-03-28,13.61470388
2016-03-29,13.60544218
2016-03-30,13.42281879
2016-03-31,13.56852103
2016-04-01,13.21877065
2016-04-04,13.08900524
2016-04-05,13.29787234
2016-04-06,13.21877065
2016-04-07,13.38688086
2016-04-08,13.47708895
2016-04-11,13.95673412
2016-04-12,14.22475107
2016-04-13,14.38848921
2016-04-14,14.3472023
2016-04-15,14.39884809
2016-04-18,14.33691756
2016-04-19,14.9142431
2016-04-20,15.01501502
2016-04-21,15.06024096
2016-04-22,15.09433962
2016-04-25,15.09433962
2016-04-26,15.19756839
2016-04-27,15.22070015
2016-04-28,15.4679041
2016-04-29,15.57632399
2016-05-02,15.20912548
2016-05-03,15.16300227
2016-05-04,15.11715797
2016-05-05,15.20912548
2016-05-06,15.31393568
2016-05-09,14.95886313
2016-05-10,15.06024096
2016-05-11,15.24390244
2016-05-12,14.92537313
2016-05-13,15.12859304
2016-05-16,15.14004542
2016-05-17,15.24390244
2016-05-18,15.06024096
2016-05-19,14.71670346
2016-05-20,14.7275405
2016-05-23,14.6092038
2016-05-24,14.56664239
2016-05-25,14.59854015
2016-05-26,14.57725948
2016-05-27,14.6092038
2016-05-30,14.3472023
2016-05-31,14.36781609
2016-06-01,14.2551675
2016-06-02,14.33691756
2016-06-03,14.44043321
2016-06-06,14.5137881
2016-06-07,14.43001443
2016-06-08,14.95886313
2016-06-09,15.27883881
2016-06-10,15.40832049
2016-06-13,15.45595054
2016-06-14,15.5159038
2016-06-15,15.56420233
2016-06-16,15.31393568
2016-06-17,15.55209953
2016-06-20,15.45595054
2016-06-21,15.37279016
2016-06-22,15.27883881
2016-06-23,15.17450683
2016-06-24,15.94896332
2016-06-27,16.10305958
2016-06-28,16.06425703
2016-06-29,16.44736842
2016-06-30,16.84919966
2016-07-01,17.74622893
2016-07-04,18.24817518
2016-07-05,18.00180018
2016-07-06,18.00180018
2016-07-07,17.79359431
2016-07-08,18.33180568
2016-07-11,18.34862385
2016-07-12,18.23154057
2016-07-13,18.36547291
2016-07-14,18.28153565
2016-07-15,18.31501832
2016-07-18,18.09954751
2016-07-19,18.06684734
2016-07-20,17.62114537
2016-07-21,18.00180018
2016-07-22,17.88908766
2016-07-25,17.77777778
2016-07-26,17.87310098
2016-07-27,18.41620626
2016-07-28,18.21493625
2016-07-29,18.19836215
2016-08-01,18.31501832
2016-08-02,18.36547291
2016-08-03,18.29826167
2016-08-04,18.29826167
2016-08-05,17.77777778
2016-08-08,17.79359431
2016-08-09,17.85714286
2016-08-10,17.98561151
2016-08-11,17.92114695
2016-08-12,17.66784452
2016-08-15,17.73049645
2016-08-16,17.54385965
2016-08-17,17.46724891
2016-08-18,17.40644038
2016-08-19,17.05029838
2016-08-22,16.72240803
2016-08-23,16.62510391
2016-08-24,16.47446458
2016-08-25,16.44736842
2016-08-26,16.66666667
2016-08-29,16.86340641
2016-08-30,16.69449082
2016-08-31,16.72240803
2016-09-01,16.87763713
2016-09-02,17.42160279
2016-09-05,17.51313485
2016-09-06,17.82531194
2016-09-07,17.6056338
2016-09-08,17.42160279
2016-09-09,16.96352841
2016-09-12,17.00680272
2016-09-13,16.82085786
2016-09-14,16.86340641
2016-09-15,16.87763713
2016-09-16,16.83501684
2016-09-19,17.13796058
2016-09-20,17.30103806
2016-09-21,17.73049645
2016-09-22,17.74622893
2016-09-23,17.54385965
2016-09-26,17.2860847
2016-09-27,17.0794193
2016-09-28,17.10863986
2016-09-29,17.0212766
2016-09-30,17.05029838
2016-10-03,16.79261125
2016-10-04,15.89825119
2016-10-05,15.84786054
2016-10-06,15.5159038
2016-10-07,15.66170713
2016-10-10,15.84786054
2016-10-11,15.81027668
2016-10-12,15.88562351
2016-10-13,15.82278481
2016-10-14,15.87301587
2016-10-17,15.88562351
2016-10-18,16.06425703
2016-10-19,16.11603546
2016-10-20,16.07717042
2016-10-21,16.09010459
2016-10-24,16.16814875
2016-10-25,16.35322976
2016-10-26,16.14205004
2016-10-27,16.20745543
2016-10-28,16.16814875
2016-10-31,16.2999185
2016-11-01,16.61129568
2016-11-02,16.65278934
2016-11-03,16.54259719
2016-11-04,16.52892562
2016-11-07,16.47446458
2016-11-08,16.65278934
2016-11-09,16.94915254
2016-11-10,17.0794193
2016-11-11,15.96169194
2016-11-14,15.77287066
2016-11-15,15.92356688
2016-11-16,15.87301587
2016-11-17,15.69858713
2016-11-18,15.66170713
2016-11-21,15.6128025
2016-11-22,15.66170713
2016-11-23,15.5159038
2016-11-24,15.42020046
2016-11-25,15.6128025
2016-11-28,15.66170713
2016-11-29,15.6128025
2016-11-30,15.60062402
2016-12-01,15.49186677
2016-12-02,15.69858713
2016-12-05,15.56420233
2016-12-06,15.58846454
2016-12-07,15.93625498
2016-12-08,16
2016-12-09,15.96169194
2016-12-12,16.06425703
2016-12-13,15.91089897
2016-12-14,15.98721023
2016-12-15,15.34919417
2016-12-16,15.40832049
2016-12-19,15.34919417
2016-12-20,15.50387597
2016-12-21,15.26717557
2016-12-22,15.12859304
2016-12-23,15.09433962
2016-12-26,15.06024096
2016-12-27,15.27883881
2016-12-28,15.44401544
2016-12-29,15.40832049
2016-12-30,15.16300227
2017-01-02,15.23229246
2017-01-03,15.66170713
2017-01-04,15.67398119
2017-01-05,15.63721658
2017-01-06,15.67398119
2017-01-09,15.66170713
2017-01-10,15.91089897
2017-01-11,15.82278481
2017-01-12,15.81027668
2017-01-13,15.79778831
2017-01-16,15.84786054
2017-01-17,16.02564103
2017-01-18,16.06425703
2017-01-19,15.96169194
2017-01-20,15.96169194
2017-01-23,15.97444089
2017-01-24,15.94896332
2017-01-25,15.81027668
2017-01-26,15.72327044
2017-01-27,16.02564103
2017-01-30,16
2017-01-31,16.273393
2017-02-01,16.28664495
2017-02-02,16.23376623
2017-02-03,16.22060016
2017-02-06,16.50165017
2017-02-07,16.58374793
2017-02-08,16.62510391
2017-02-09,16.59751037
2017-02-10,16.87763713
2017-02-13,16.82085786
2017-02-14,16.96352841
2017-02-15,16.96352841
2017-02-16,16.94915254
2017-02-17,16.94915254
2017-02-20,16.99235344
2017-02-21,17.06484642
2017-02-22,17.06484642
2017-02-23,17.18213058
2017-02-24,17.37619461
2017-02-27,17.25625539
2017-02-28,17.31601732
2017-03-01,17.48251748
2017-03-02,16.90617075
2017-03-03,16.90617075
2017-03-06,16.79261125
2017-03-07,16.57000829
2017-03-08,16.35322976
2017-03-09,16.02564103
2017-03-10,15.96169194
2017-03-13,15.93625498
2017-03-14,15.92356688
2017-03-15,16.12903226
2017-03-16,16.09010459
2017-03-17,16.18122977
2017-03-20,16.2469537
2017-03-21,16.22060016
2017-03-22,16.23376623
2017-03-23,16.2999185
2017-03-24,16.44736842
2017-03-27,16.69449082
2017-03-28,16.82085786
2017-03-29,16.93480102
2017-03-30,16.97792869
2017-03-31,17.10863986
2017-04-03,17.10863986
2017-04-04,17.15265866
2017-04-05,17.16738197
2017-04-06,17.15265866
2017-04-07,16.99235344
2017-04-10,16.94915254
2017-04-11,17.30103806
2017-04-12,17.34605377
2017-04-13,17.46724891
2017-04-14,17.48251748
2017-04-17,17.31601732
2017-04-18,17.05029838
2017-04-19,16.92047377
2017-04-20,16.82085786
2017-04-21,16.70843776
2017-04-24,16.51527663
2017-04-25,16.10305958
2017-04-26,16.05136437
2017-04-27,15.87301587
2017-04-28,15.81027668
2017-05-01,15.4679041
2017-05-02,15.40832049
2017-05-03,15.14004542
2017-05-04,14.85884101
2017-05-05,14.88095238
2017-05-08,14.89203276
2017-05-09,14.88095238
2017-05-10,14.90312966
2017-05-11,15.03759398
2017-05-12,15.07159005
2017-05-15,15.15151515
2017-05-16,15.17450683
2017-05-17,15.12859304
2017-05-18,14.93651979
2017-05-19,15.04890895
2017-05-22,15.27883881
2017-05-23,15.26717557
2017-05-24,15.3609831
2017-05-25,15.30221882
2017-05-26,15.52795031
2017-05-29,15.57632399
2017-05-30,15.56420233
2017-05-31,15.40832049
2017-06-01,15.42020046
2017-06-02,15.55209953
2017-06-05,15.58846454
2017-06-06,15.69858713
2017-06-07,15.6128025
2017-06-08,15.55209953
2017-06-09,15.3609831
2017-06-12,15.16300227
2017-06-13,15.06024096
2017-06-14,15.07159005
2017-06-15,15.03759398
2017-06-16,14.83679525
2017-06-19,14.79289941
2017-06-20,14.79289941
2017-06-21,14.74926254
2017-06-22,14.85884101
2017-06-23,14.95886313
2017-06-26,14.83679525
2017-06-27,14.71670346
2017-06-28,14.77104874
2017-06-29,14.53488372
2017-06-30,14.56664239
2017-07-03,14.20454545
2017-07-04,14.18439716
2017-07-05,14.17434444
2017-07-06,14.04494382
2017-07-07,13.69863014
2017-07-10,13.73626374
2017-07-11,13.79310345
2017-07-12,13.94700139
2017-07-13,13.77410468
2017-07-14,13.91788448
2017-07-17,14.04494382
2017-07-18,14.06469761
2017-07-19,14.15428167
2017-07-20,14.04494382
2017-07-21,14.16430595
2017-07-24,14.16430595
2017-07-25,14.16430595
2017-07-26,14.18439716
2017-07-27,14.19446416
2017-07-28,14.21464108
2017-07-31,14.20454545
2017-08-01,14.16430595
2017-08-02,13.98601399
2017-08-03,14.02524544
2017-08-04,13.82170007
2017-08-07,13.79310345
2017-08-08,14.00560224
2017-08-09,14.4092219
2017-08-10,14.55604076
2017-08-11,14.47178003
2017-08-14,14.49275362
2017-08-15,14.18439716
2017-08-16,14.55604076
2017-08-17,14.53488372
2017-08-18,14.43001443
2017-08-21,14.39884809
2017-08-22,14.46131598
2017-08-23,14.45086705
2017-08-24,14.38848921
2017-08-25,14.31639227
2017-08-28,14.56664239
2017-08-29,14.52432825
2017-08-30,14.6627566
2017-08-31,14.79289941
2017-09-01,14.94768311
2017-09-04,15.06024096
2017-09-05,15.01501502
2017-09-06,15.00375094
2017-09-07,15.07159005
2017-09-08,14.92537313
2017-09-11,14.90312966
2017-09-12,14.97005988
2017-09-13,14.94768311
2017-09-14,14.92537313
2017-09-15,14.7275405
2017-09-18,14.39884809
2017-09-19,14.44043321
2017-09-20,14.44043321
2017-09-21,14.21464108
2017-09-22,14.22475107
2017-09-25,14.50326323
2017-09-26,14.22475107
2017-09-27,14.27551749
2017-09-28,14.30615165
2017-09-29,14.0944327
2017-10-02,14.14427157
2017-10-03,14.16430595
2017-10-04,14.14427157
2017-10-05,14.19446416
2017-10-06,14.33691756
2017-10-09,14.45086705
2017-10-10,14.50326323
2017-10-11,14.45086705
2017-10-12,14.55604076
2017-10-13,14.7275405
2017-10-16,14.59854015
2017-10-17,14.47178003
2017-10-18,14.43001443
2017-10-19,14.55604076
2017-10-20,14.45086705
2017-10-23,14.54545455
2017-10-24,14.43001443
2017-10-25,14.3472023
2017-10-26,14.4092219
2017-10-27,14.5137881
2017-10-30,14.47178003
2017-10-31,14.37814522
2017-11-01,14.74926254
2017-11-02,14.67351431
2017-11-03,14.5137881
2017-11-06,14.83679525
2017-11-07,14.61988304
2017-11-08,14.69507715
2017-11-09,14.59854015
2017-11-10,14.49275362
2017-11-13,14.61988304
2017-11-14,14.43001443
2017-11-15,14.4092219
2017-11-16,14.52432825
2017-11-17,14.67351431
2017-11-20,14.4092219
2017-11-21,14.46131598
2017-11-22,14.5137881
2017-11-23,14.41961067
2017-11-24,14.24501425
2017-11-27,14.33691756
2017-11-28,14.23487544
2017-11-29,13.96648045
2017-11-30,13.8121547
2017-12-01,13.82170007
2017-12-04,13.77410468
2017-12-05,13.6425648
2017-12-06,13.5501355
2017-12-07,13.35113485
2017-12-08,13.46801347
2017-12-11,13.34222815
2017-12-12,13.39584729
2017-12-13,13.59619307
2017-12-14,13.48617667
2017-12-15,13.66120219
2017-12-18,13.69863014
2017-12-19,13.63326517
2017-12-20,13.6239782
2017-12-21,13.58695652
2017-12-22,13.8121547
2017-12-25,13.79310345
2017-12-26,13.94700139
2017-12-27,13.99580126
2017-12-28,14.12429379
2017-12-29,14.12429379
2018-01-01,14.11432604
2018-01-02,14.24501425
2018-01-03,14.2551675
2018-01-04,14.27551749
2018-01-05,14.31639227
2018-01-08,14.32664756
2018-01-09,14.22475107
2018-01-10,14.16430595
2018-01-11,14.08450704
2018-01-12,14.15428167
2018-01-15,14.15428167
2018-01-16,14.02524544
2018-01-17,13.95673412
2018-01-18,13.85041551
2018-01-19,13.9275766
2018-01-22,13.89854065
2018-01-23,13.84083045
2018-01-24,14.14427157
2018-01-25,13.94700139
2018-01-26,14.02524544
2018-01-29,13.86962552
2018-01-30,13.8121547
2018-01-31,13.95673412
2018-02-01,13.76462491
2018-02-02,13.31557923
2018-02-05,13.53179973
2018-02-06,13.44086022
2018-02-07,13.34222815
2018-02-08,13.40482574
2018-02-09,13.36898396
2018-02-12,13.4589502
2018-02-13,13.41381623
2018-02-14,13.54096141
2018-02-15,13.47708895
2018-02-16,13.44086022
2018-02-19,13.43183345
2018-02-20,13.33333333
2018-02-21,13.44086022
2018-02-22,13.47708895
2018-02-23,13.4589502
2018-02-26,13.53179973
2018-02-27,13.43183345
2018-02-28,13.4589502
2018-03-01,13.42281879
2018-03-02,13.40482574
2018-03-05,13.30671989
2018-03-06,13.51351351
2018-03-07,13.28021248
2018-03-08,13.38688086
2018-03-09,13.48617667
2018-03-12,13.40482574
2018-03-13,13.38688086
2018-03-14,13.36898396
2018-03-15,13.32445037
2018-03-16,13.29787234
2018-03-19,13.24503311
2018-03-20,13.22751323
2018-03-21,13.42281879
2018-03-22,13.33333333
2018-03-23,13.40482574
2018-03-26,13.42281879
2018-03-27,13.33333333
2018-03-28,13.25381047
2018-03-29,13.30671989
2018-03-30,13.28021248
2018-04-02,13.52265044
2018-04-03,13.38688086
2018-04-04,13.29787234
2018-04-05,13.39584729
2018-04-06,13.34222815
2018-04-09,13.38688086
2018-04-10,13.42281879
2018-04-11,13.46801347
2018-04-12,13.35113485
2018-04-13,13.51351351
2018-04-16,13.44086022
2018-04-17,13.55932203
2018-04-18,13.88888889
2018-04-19,13.96648045
2018-04-20,13.94700139
2018-04-23,13.55932203
2018-04-24,13.67989056
2018-04-25,13.6239782
2018-04-26,13.65187713
2018-04-27,13.63326517
2018-04-30,13.53179973
2018-05-01,13.46801347
2018-05-02,13.69863014
2018-05-03,13.71742112
2018-05-04,13.8026225
2018-05-07,13.83125864
2018-05-08,13.88888889
2018-05-09,13.94700139
2018-05-10,14.02524544
2018-05-11,13.95673412
2018-05-14,13.86001386
2018-05-15,13.75515818
2018-05-16,13.87925052
2018-05-17,13.93728223
2018-05-18,13.97624039
2018-05-21,14.00560224
2018-05-22,14.05481377
2018-05-23,14.05481377
2018-05-24,14.21464108
2018-05-25,14.16430595
2018-05-28,14.17434444
2018-05-29,14.23487544
2018-05-30,14.15428167
2018-05-31,14.00560224
2018-06-01,14.06469761
2018-06-04,14.02524544
2018-06-05,14.07459536
2018-06-06,14.17434444
2018-06-07,14.16430595
2018-06-08,14.26533524
2018-06-11,14.36781609
2018-06-12,14.35750179
2018-06-13,14.45086705
2018-06-14,14.84780995
2018-06-15,14.26533524
2018-06-18,14.12429379
2018-06-19,14.08450704
2018-06-20,14.07459536
2018-06-21,14.0944327
2018-06-22,14.13427562
2018-06-25,13.95673412
2018-06-26,13.98601399
2018-06-27,13.88888889
2018-06-28,13.83125864
2018-06-29,13.79310345
2018-07-02,13.6239782
2018-07-03,13.76462491
2018-07-04,13.79310345
2018-07-05,13.69863014
2018-07-06,13.65187713
2018-07-09,13.71742112
2018-07-10,13.68925394
2018-07-11,13.52265044
2018-07-12,13.67053999
2018-07-13,13.53179973
2018-07-16,13.48617667
2018-07-17,13.36898396
2018-07-18,13.36898396
2018-07-19,13.14924392
2018-07-20,13.23626737
2018-07-23,13.16655695
2018-07-24,13.24503311
2018-07-25,13.29787234
2018-07-26,13.21877065
2018-07-27,13.29787234
2018-07-30,13.25381047
2018-07-31,13.28903654
2018-08-01,13.20132013
2018-08-02,13.23626737
2018-08-03,13.33333333
2018-08-06,13.25381047
2018-08-07,13.25381047
2018-08-08,13.28021248
2018-08-09,13.41381623
2018-08-10,13.42281879
2018-08-13,13.14924392
2018-08-14,13.21003963
2018-08-15,12.7388535
2018-08-16,12.87830006
2018-08-17,12.94498382
2018-08-20,12.84521516
2018-08-21,12.77955272
2018-08-22,12.7388535
2018-08-23,12.56281407
2018-08-24,12.74697259
2018-08-27,12.76324186
2018-08-28,12.57071025
2018-08-29,12.61034048
2018-08-30,12.48439451
2018-08-31,12.52348153
2018-09-03,12.48439451
2018-09-04,12.19512195
2018-09-05,12.21001221
2018-09-06,12.18026797
2018-09-07,12.23990208
2018-09-10,12.2324159
2018-09-11,12.18026797
2018-09-12,12.2624157
2018-09-13,12.14329083
2018-09-14,12.09921355
2018-09-17,12.14329083
2018-09-18,12.12856277
2018-09-19,12.20256254
2018-09-20,12.15066829
2018-09-21,12.16545012
2018-09-24,12.14329083
2018-09-25,12.28501229
2018-09-26,12.19512195
2018-09-27,12.2324159
2018-09-28,12.61829653
2018-10-01,12.52348153
2018-10-02,12.72264631
2018-10-03,12.74697259
2018-10-04,12.66624446
2018-10-05,12.7064803
2018-10-08,12.5
2018-10-09,12.52348153
2018-10-10,12.41464929
2018-10-11,12.58653241
2018-10-12,12.61829653
2018-10-15,12.68230818
2018-10-16,12.67427123
2018-10-17,12.7064803
2018-10-18,12.73074475
2018-10-19,12.71455817
2018-10-22,12.76324186
2018-10-23,12.84521516
2018-10-24,12.89490651
2018-10-25,12.86173633
2018-10-26,12.82873637
2018-10-29,12.71455817
2018-10-30,12.74697259
2018-10-31,12.60239445
2018-11-01,12.9617628
2018-11-02,12.95336788
2018-11-05,12.84521516
2018-11-06,12.71455817
2018-11-07,12.74697259
2018-11-08,12.65822785
2018-11-09,12.49219238
2018-11-12,12.46882793
2018-11-13,12.39925604
2018-11-14,12.50781739
2018-11-15,12.61829653
2018-11-16,12.61829653
2018-11-19,12.60239445
2018-11-20,12.60239445
2018-11-21,12.73074475
2018-11-22,12.72264631
2018-11-23,12.59445844
2018-11-26,12.57071025
2018-11-27,12.53132832
2018-11-28,12.60239445
2018-11-29,12.56281407
2018-11-30,12.52348153
2018-12-03,12.67427123
2018-12-04,12.80409731
2018-12-05,12.77955272
2018-12-06,12.73074475
2018-12-07,12.84521516
2018-12-10,12.80409731
2018-12-11,12.86173633
2018-12-12,12.97016861
2018-12-13,12.98701299
2018-12-14,12.87830006
2018-12-17,12.93661061
2018-12-18,12.87830006
2018-12-19,12.82873637
2018-12-20,12.89490651
2018-12-21,12.85347044
2018-12-24,12.9617628
2018-12-25,13.00390117
2018-12-26,13.24503311
2018-12-27,13.32445037
2018-12-28,13.44989913
2018-12-31,13.50438893
2019-01-01,13.51351351
2019-01-02,13.68925394
2019-01-03,13.8121547
2019-01-04,13.77410468
2019-01-07,13.6425648
2019-01-08,13.68925394
2019-01-09,13.6425648
2019-01-10,13.53179973
2019-01-11,13.60544218
2019-01-14,13.63326517
2019-01-15,13.65187713
2019-01-16,13.68925394
2019-01-17,13.6239782
2019-01-18,13.50438893
2019-01-21,13.43183345
2019-01-22,13.49527665
2019-01-23,13.50438893
2019-01-24,13.5501355
2019-01-25,13.8026225
2019-01-28,13.77410468
2019-01-29,13.85041551
2019-01-30,13.99580126
2019-01-31,14.03508772
2019-02-01,13.88888889
2019-02-04,13.86962552
2019-02-05,13.88888889
2019-02-06,13.79310345
2019-02-07,13.86962552
2019-02-08,13.96648045
2019-02-11,13.93728223
2019-02-12,13.85041551
2019-02-13,13.83125864
2019-02-14,13.83125864
2019-02-15,13.96648045
2019-02-18,13.97624039
2019-02-19,14.0944327
2019-02-20,14.16430595
2019-02-21,13.94700139
2019-02-22,14.03508772
2019-02-25,13.99580126
2019-02-26,13.98601399
2019-02-27,13.86962552
2019-02-28,13.70801919
2019-03-01,13.37792642
2019-03-04,13.30671989
2019-03-05,13.37792642
2019-03-06,13.34222815
2019-03-07,13.41381623
2019-03-08,13.6425648
2019-03-11,13.59619307
2019-03-12,13.67053999
2019-03-13,13.63326517
2019-03-14,13.43183345
2019-03-15,13.50438893
2019-03-18,13.54096141
2019-03-19,13.54096141
2019-03-20,13.56852103
2019-03-21,13.59619307
2019-03-22,13.63326517
2019-03-25,13.72683596
2019-03-26,13.69863014
2019-03-27,13.59619307
2019-03-28,13.36898396
2019-03-29,13.50438893
2019-04-01,13.47708895
2019-04-02,13.48617667
2019-04-03,13.46801347
2019-04-04,13.48617667
2019-04-05,13.46801347
2019-04-08,13.53179973
2019-04-09,13.52265044
2019-04-10,13.50438893
2019-04-11,13.30671989
2019-04-12,13.25381047
2019-04-15,13.26259947
2019-04-16,13.30671989
2019-04-17,13.28021248
2019-04-18,13.36898396
2019-04-19,13.28903654
2019-04-22,13.33333333
2019-04-23,13.21877065
2019-04-24,13.39584729
2019-04-25,13.43183345
2019-04-26,13.54096141
2019-04-29,13.33333333
2019-04-30,13.32445037
2019-05-01,13.1061599
2019-05-02,13.08900524
2019-05-03,13.33333333
2019-05-06,13.29787234
2019-05-07,13.34222815
2019-05-08,13.27140013
2019-05-09,13.16655695
2019-05-10,13.16655695
2019-05-13,13.14924392
2019-05-14,13.20132013
2019-05-15,13.21003963
2019-05-16,13.04631442
2019-05-17,12.91155584
2019-05-20,12.94498382
2019-05-21,12.95336788
2019-05-22,12.9617628
2019-05-23,13.06335728
2019-05-24,13.00390117
2019-05-27,13.03780965
2019-05-28,12.86173633
2019-05-29,12.97016861
2019-05-30,13.04631442
2019-05-31,13.03780965
2019-06-03,13.14924392
2019-06-04,13.16655695
2019-06-05,13.20132013
2019-06-06,13.20132013
2019-06-07,13.25381047
2019-06-10,12.99545159
2019-06-11,13.02083333
2019-06-12,13.08900524
2019-06-13,13.22751323
2019-06-14,13.27140013
2019-06-17,13.23626737
2019-06-18,13.41381623
2019-06-19,13.49527665
2019-06-20,13.66120219
2019-06-21,13.51351351
2019-06-24,13.54096141
2019-06-25,13.52265044
2019-06-26,13.42281879
2019-06-27,13.41381623
2019-06-28,13.46801347
2019-07-01,13.42281879
2019-07-02,13.57773252
2019-07-03,13.56852103
2019-07-04,13.54096141
2019-07-05,13.36005344
2019-07-08,13.40482574
2019-07-09,13.47708895
2019-07-10,13.5501355
2019-07-11,13.43183345
2019-07-12,13.50438893
2019-07-15,13.67053999
2019-07-16,13.87925052
2019-07-17,14.22475107
2019-07-18,14.50326323
2019-07-19,14.44043321
2019-07-22,14.58789205
2019-07-23,14.71670346
2019-07-24,14.89203276
2019-07-25,14.71670346
2019-07-26,14.73839352
2019-07-29,14.77104874
2019-07-30,14.84780995
2019-07-31,14.69507715
2019-08-01,14.73839352
2019-08-02,14.6092038
2019-08-05,14.63057791
2019-08-06,14.69507715
2019-08-07,15.27883881
2019-08-08,15.15151515
2019-08-09,15.16300227
2019-08-12,15.23229246
2019-08-13,15.18602885
2019-08-14,15.45595054
2019-08-15,15.54001554
2019-08-16,15.42020046
2019-08-19,15.24390244
2019-08-20,15.45595054
2019-08-21,15.44401544
2019-08-22,15.38461538
2019-08-23,15.63721658
2019-08-26,15.91089897
2019-08-27,16.39344262
2019-08-28,16.57000829
2019-08-29,16.51527663
2019-08-30,16.72240803
2019-09-02,16.84919966
2019-09-03,17.55926251
2019-09-04,17.76198934
2019-09-05,16.90617075
2019-09-06,16.48804617
2019-09-09,16.28664495
2019-09-10,16.2999185
2019-09-11,16.46090535
2019-09-12,16.35322976
2019-09-13,15.73564123
2019-09-16,16.22060016
2019-09-17,16.273393
2019-09-18,16.09010459
2019-09-19,16.11603546
2019-09-20,16.3132137
2019-09-23,16.96352841
2019-09-24,16.87763713
2019-09-25,16.38001638
2019-09-26,16.3132137
2019-09-27,16.03849238
2019-09-30,15.60062402
2019-10-01,15.76044129
2019-10-02,16
2019-10-03,16.01281025
2019-10-04,15.98721023
2019-10-07,15.88562351
2019-10-08,16.18122977
2019-10-09,16.15508885
2019-10-10,15.91089897
2019-10-11,15.89825119
2019-10-14,16.01281025
2019-10-15,15.77287066
2019-10-16,15.71091909
2019-10-17,15.77287066
2019-10-18,15.71091909
2019-10-21,15.76044129
2019-10-22,15.76044129
2019-10-23,15.76044129
2019-10-24,16.03849238
2019-10-25,16.273393
2019-10-28,16.09010459
2019-10-29,16.03849238
2019-10-30,16.02564103
2019-10-31,16.23376623
2019-11-01,16.22060016
2019-11-04,16.23376623
2019-11-05,15.87301587
2019-11-06,15.93625498
2019-11-07,15.5159038
2019-11-08,15.25553013
2019-11-11,15.26717557
2019-11-12,15.23229246
2019-11-13,15.42020046
2019-11-14,15.44401544
2019-11-15,15.34919417
2019-11-18,15.39645881
2019-11-19,15.47987616
2019-11-20,15.49186677
2019-11-21,15.4679041
2019-11-22,15.44401544
2019-11-25,15.33742331
