Date,EUROPE
2012-01-26,4274.4715915085035
2012-01-27,4224.453772987315
2012-01-30,4172.909199127938
2012-01-31,4194.5673449907945
2012-02-01,4311.768602320065
2012-02-02,4310.997290449581
2012-02-03,4367.481794610343
2012-02-06,4347.777883770191
2012-02-07,4391.367291641765
2012-02-08,4386.87472702167
2012-02-09,4414.166420695413
2012-02-10,4336.979118691186
2012-02-13,4378.463073336579
2012-02-14,4340.854199542517
2012-02-15,4350.4955976935635
2012-02-16,4346.3089216980115
2012-02-17,4411.4702125764525
2012-02-20,4481.459631039744
2012-02-21,4458.795150466894
2012-02-22,4414.3695762053685
2012-02-23,4431.556443684863
2012-02-24,4491.307925972291
2012-02-27,4457.317065458369
2012-02-28,4474.03768512458
2012-02-29,4460.228576103382
2012-03-01,4490.9551772009045
2012-03-02,4450.272555141938
2012-03-05,4432.821086452846
2012-03-06,4278.575951944023
2012-03-07,4308.212359357817
2012-03-08,4427.336149819729
2012-03-09,4397.8556769135
2012-03-12,4393.918053646887
2012-03-13,4460.7261961405175
2012-03-14,4446.932837580188
2012-03-15,4474.213932062622
2012-03-16,4532.119796146611
2012-03-19,4551.943614584113
2012-03-20,4493.160746773806
2012-03-21,4479.1495834257885
2012-03-22,4428.405661370002
2012-03-23,4454.030454510581
2012-03-26,4515.472239779842
2012-03-27,4493.61920490194
2012-03-28,4436.520188627245
2012-03-29,4377.279478894405
2012-03-30,4433.987986789815
2012-04-02,4497.159345818913
2012-04-03,4459.481719454328
2012-04-04,4295.8706032940445
2012-04-05,4285.010328532265
2012-04-06,4285.010328532265
2012-04-09,4287.877138712086
2012-04-10,4184.7579255263145
2012-04-11,4228.486920310467
2012-04-12,4292.409588872822
2012-04-13,4199.716591852297
2012-04-16,4208.753247950871
2012-04-17,4320.082601126471
2012-04-18,4286.833667098222
2012-04-19,4273.120442133118
2012-04-20,4318.915817575446
2012-04-23,4196.0429737219
2012-04-24,4264.737465221791
2012-04-25,4303.183704516247
2012-04-26,4326.048457374587
2012-04-27,4367.554163494314
2012-04-30,4332.391222317823
2012-05-01,4349.044342237516
2012-05-02,4308.563298130784
2012-05-03,4312.143579518322
2012-05-04,4229.799725186502
2012-05-07,4239.691388742747
2012-05-08,4153.511537152072
2012-05-09,4125.229163828845
2012-05-10,4158.177519839932
2012-05-11,4168.599419420021
2012-05-14,4060.7504733137325
2012-05-15,4015.074296477309
2012-05-16,3983.307692179855
2012-05-17,3928.4647479334067
2012-05-18,3891.8485628247236
2012-05-21,3928.6592916966097
2012-05-22,4001.1762144793415
2012-05-23,3861.546933100323
2012-05-24,3901.9552231158386
2012-05-25,3891.8076134472185
2012-05-28,3898.4534895752167
2012-05-29,3925.848849723077
2012-05-30,3823.9960829277106
2012-05-31,3801.3811428065046
2012-06-01,3729.601055885295
2012-06-04,3749.992410848085
2012-06-05,3751.896536140243
2012-06-06,3852.02110464774
2012-06-07,3914.7209405953176
2012-06-08,3875.031665060315
2012-06-11,3890.6358971682025
2012-06-12,3901.810181161161
2012-06-13,3926.3155639724473
2012-06-14,3920.6714337720446
2012-06-15,3965.730588496169
2012-06-18,3956.038569882891
2012-06-19,4050.9855781890656
2012-06-20,4081.1253275741306
2012-06-21,4028.428996388632
2012-06-22,3976.6759354494584
2012-06-25,3899.9930381850577
2012-06-26,3894.5419845257493
2012-06-27,3944.422616229868
2012-06-28,3916.711205735455
2012-06-29,4102.879114416787
2012-07-02,4127.690910270621
2012-07-03,4177.336444122807
2012-07-04,4145.991262186647
2012-07-05,4098.165804217989
2012-07-06,4034.834240811746
2012-07-09,4016.7163397951317
2012-07-10,4036.4094192487073
2012-07-11,4036.4333781096802
2012-07-12,3972.628215703263
2012-07-13,4045.4448414131007
2012-07-16,4051.3097995988437
2012-07-17,4032.0810642572137
2012-07-18,4094.6481748161677
2012-07-19,4137.557130379415
2012-07-20,4048.7406498136897
2012-07-23,3933.6908790776756
2012-07-24,3904.3510823965753
2012-07-25,3914.725529045991
2012-07-26,4066.831642670655
2012-07-27,4141.536272359828
2012-07-30,4164.7329732743965
2012-07-31,4149.053878679104
2012-08-01,4163.511222223546
2012-08-02,4067.048927044632
2012-08-03,4227.644990520185
2012-08-06,4270.436860397527
2012-08-07,4304.415423775372
2012-08-08,4296.530269314632
2012-08-09,4297.249899900853
2012-08-10,4292.498837957499
2012-08-13,4287.382268835292
2012-08-14,4305.48344487629
2012-08-15,4291.838620370437
2012-08-16,4333.168711010143
2012-08-17,4334.568418595708
2012-08-20,4329.119076706718
2012-08-21,4393.746519571419
2012-08-22,4336.150475376401
2012-08-23,4350.837661825426
2012-08-24,4333.757767820372
2012-08-27,4353.405770292471
2012-08-28,4340.554098086773
2012-08-29,4320.875183446594
2012-08-30,4277.979520106731
2012-08-31,4332.073623225639
2012-09-03,4361.713190462597
2012-09-04,4303.68015892305
2012-09-05,4319.945530491734
2012-09-06,4431.955360068642
2012-09-07,4500.055661310088
2012-09-10,4484.3871468728275
2012-09-11,4520.5715765317755
2012-09-12,4540.031212957399
2012-09-13,4539.459854250476
2012-09-14,4682.061812627529
2012-09-17,4663.063510126138
2012-09-18,4614.527350138294
2012-09-19,4634.745209683361
2012-09-20,4589.350955492274
2012-09-21,4623.7361755498005
2012-09-24,4582.312762844575
2012-09-25,4617.609137147505
2012-09-26,4491.4229681042325
2012-09-27,4513.366309494473
2012-09-28,4459.975768060361
2012-10-01,4538.320292999373
2012-10-02,4536.412538942793
2012-10-03,4521.064458634283
2012-10-04,4554.341415909584
2012-10-05,4620.12041364712
2012-10-08,4543.708468979746
2012-10-09,4498.075037869032
2012-10-10,4476.898735205178
2012-10-11,4526.2256820774755
2012-10-12,4510.887072078918
2012-10-15,4522.936834262136
2012-10-16,4613.469476092781
2012-10-17,4671.256269409722
2012-10-18,4668.501940975582
2012-10-19,4610.844779283072
2012-10-22,4606.211552010231
2012-10-23,4492.570244490557
2012-10-24,4515.549689847521
2012-10-25,4522.713942192096
2012-10-26,4518.821227418184
2012-10-29,4492.568516590319
2012-10-30,4557.404706591186
2012-10-31,4524.799204336132
2012-11-01,4575.037876465726
2012-11-02,4561.939595484254
2012-11-05,4513.356174284286
2012-11-06,4545.7703647114795
2012-11-07,4469.4784003686955
2012-11-08,4452.30566098865
2012-11-09,4441.694999630296
2012-11-12,4430.935088881271
2012-11-13,4450.594609398213
2012-11-14,4417.163647594255
2012-11-15,4396.230396304062
2012-11-16,4321.381584216129
2012-11-19,4454.7559646834825
2012-11-20,4464.88383057338
2012-11-21,4483.286955641236
2012-11-22,4531.697520468158
2012-11-23,4584.699466189818
2012-11-26,4565.054633704394
2012-11-27,4566.882089183408
2012-11-28,4564.83182002119
2012-11-29,4641.548099190133
2012-11-30,4642.301874406581
2012-12-03,4671.134006722616
2012-12-04,4678.397551032792
2012-12-05,4683.455354176611
2012-12-06,4686.775824608001
2012-12-07,4671.401258457257
2012-12-10,4678.333329810939
2012-12-11,4720.1514988898025
2012-12-12,4738.236228779432
2012-12-13,4737.870874050956
2012-12-14,4740.539865409651
2012-12-17,4757.441454692876
2012-12-18,4797.356232562678
2012-12-19,4833.852879809868
2012-12-20,4827.518259891828
2012-12-21,4791.330937472152
2012-12-24,4791.281153132404
2012-12-25,4791.281153132404
2012-12-26,4798.012090039267
2012-12-27,4802.716229526234
2012-12-28,4771.3591217413605
2012-12-31,4772.929859913091
2013-01-01,4772.929859913091
2013-01-02,4888.089262746499
2013-01-03,4861.890472114792
2013-01-04,4860.842593533328
2013-01-07,4859.134837484554
2013-01-08,4840.029879936124
2013-01-09,4864.86693252213
2013-01-10,4915.219965221909
2013-01-11,4958.082913264757
2013-01-14,4948.259788871285
2013-01-15,4942.571544591309
2013-01-16,4925.511755809298
2013-01-17,4969.968643131615
2013-01-18,4939.0375688432
2013-01-21,4961.220099670791
2013-01-22,4949.063372792569
2013-01-23,4957.400192878042
2013-01-24,5004.778227824538
2013-01-25,5057.685647988212
2013-01-28,5046.563242991054
2013-01-29,5072.001739471147
2013-01-30,5077.570290143768
2013-01-31,5051.932229733304
2013-02-01,5111.579433950105
2013-02-04,4984.866684241847
2013-02-05,5002.836962095856
2013-02-06,4986.556583034446
2013-02-07,4919.078601280116
2013-02-08,4974.807613009013
2013-02-11,4945.038439099705
2013-02-12,5000.704840560185
2013-02-13,5013.418148924758
2013-02-14,4970.817107550952
2013-02-15,4964.277335635638
2013-02-18,4955.548877846397
2013-02-19,5013.0109494609615
2013-02-20,5003.405575787265
2013-02-21,4876.362660571109
2013-02-22,4916.317832169133
2013-02-25,4933.6344760435
2013-02-26,4819.536486528122
2013-02-27,4877.687798673862
2013-02-28,4912.219357545058
2013-03-01,4861.955011067339
2013-03-04,4870.2780538291845
2013-03-05,4964.227992801672
2013-03-06,4944.113695072512
2013-03-07,4974.949176084205
2013-03-08,4977.143469703525
2013-03-11,4985.15399463028
2013-03-12,4988.573335245891
2013-03-13,4963.964048079954
2013-03-14,5030.185255458465
2013-03-15,5044.212210693802
2013-03-18,4991.200021673516
2013-03-19,4942.8824992831505
2013-03-20,4985.736702414679
2013-03-21,4943.643296943103
2013-03-22,4964.560210564094
2013-03-25,4907.357150663611
2013-03-26,4906.988816361318
2013-03-27,4858.331889294954
2013-03-28,4902.0517762731615
2013-03-29,4902.0517762731615
2013-04-01,4907.677561321506
2013-04-02,4964.099574995437
2013-04-03,4921.945744953634
2013-04-04,4874.060212356327
2013-04-05,4862.885048613016
2013-04-08,4871.402683923557
2013-04-09,4893.29919312343
2013-04-10,4989.942141334843
2013-04-11,5035.602156162803
2013-04-12,4982.700262157285
2013-04-15,4948.168490015655
2013-04-16,4927.472432275052
2013-04-17,4819.860385587482
2013-04-18,4834.175501889282
2013-04-19,4861.745220548291
2013-04-22,4851.614133334056
2013-04-23,4964.824824826469
2013-04-24,4996.764561715022
2013-04-25,5039.025241620295
2013-04-26,5032.429516130671
2013-04-29,5091.2446740897185
2013-04-30,5114.706758624357
2013-05-01,5121.667821367266
2013-05-02,5094.870153881698
2013-05-03,5166.418835457869
2013-05-06,5144.365334936764
2013-05-07,5169.370885643465
2013-05-08,5242.048637415462
2013-05-09,5214.339081043458
2013-05-10,5186.780686391224
2013-05-13,5182.087022421036
2013-05-14,5203.066085112934
2013-05-15,5197.108458461826
2013-05-16,5216.948604399008
2013-05-17,5194.88814235716
2013-05-20,5228.098837206573
2013-05-21,5239.969687262635
2013-05-22,5254.600669876184
2013-05-23,5153.515547048226
2013-05-24,5154.591915749985
2013-05-27,5174.666656616103
2013-05-28,5206.108356020817
2013-05-29,5154.505346854154
2013-05-30,5208.468957087009
2013-05-31,5124.1645850027135
2013-06-03,5112.5082533323075
2013-06-04,5145.44912145533
2013-06-05,5076.581130453672
2013-06-06,5059.490188379641
2013-06-07,5134.527209042958
2013-06-10,5121.684321376525
2013-06-11,5093.861317731151
2013-06-12,5102.097918891282
2013-06-13,5084.449277322509
2013-06-14,5108.338919399878
2013-06-17,5148.960879202583
2013-06-18,5161.707520364366
2013-06-19,5154.633605782177
2013-06-20,4916.815806385571
2013-06-21,4846.56761635759
2013-06-24,4753.578299061489
2013-06-25,4814.998645456977
2013-06-26,4871.245365437311
2013-06-27,4902.514370100879
2013-06-28,4876.846260624901
2013-07-01,4946.355143484868
2013-07-02,4925.258856920563
2013-07-03,4873.237349854851
2013-07-04,4965.162729694931
2013-07-05,4868.554171578844
2013-07-08,4949.098863590885
2013-07-09,4956.261955231262
2013-07-10,4990.569832604074
2013-07-11,5090.618584682227
2013-07-12,5089.210407513098
2013-07-15,5108.8650055555745
2013-07-16,5108.4589746763295
2013-07-17,5121.793076700444
2013-07-18,5165.8349384704115
2013-07-19,5186.0125327038895
2013-07-22,5215.149575357646
2013-07-23,5210.142785358726
2013-07-24,5247.081894721556
2013-07-25,5221.086085521929
2013-07-26,5219.862973640457
2013-07-29,5218.037065826678
2013-07-30,5221.019752568192
2013-07-31,5235.993935735339
2013-08-01,5278.8883674754015
2013-08-02,5311.868768014685
2013-08-05,5303.175982852244
2013-08-06,5310.04517108502
2013-08-07,5304.991501955319
2013-08-08,5353.88947552835
2013-08-09,5372.144882133379
2013-08-12,5352.543773818563
2013-08-13,5360.0403361292265
2013-08-14,5389.948147240651
2013-08-15,5329.544523864466
2013-08-16,5378.796094918303
2013-08-19,5356.459766137383
2013-08-20,5343.077848270869
2013-08-21,5295.9550549647565
2013-08-22,5334.896746845659
2013-08-23,5379.047502171758
2013-08-26,5364.6161614821
2013-08-27,5278.448555657226
2013-08-28,5241.092547012108
2013-08-29,5232.437365827931
2013-08-30,5169.1892735284
2013-09-02,5265.4629629699975
2013-09-03,5231.201413893265
2013-09-04,5259.379187262215
2013-09-05,5266.373836250843
2013-09-06,5308.213440840279
2013-09-09,5339.769371525517
2013-09-10,5413.112564475751
2013-09-11,5448.007146683103
2013-09-12,5449.189475513546
2013-09-13,5441.68291204368
2013-09-16,5514.499083593358
2013-09-17,5486.871089234671
2013-09-18,5511.382346857692
2013-09-19,5624.13643184242
2013-09-20,5594.688680824864
2013-09-23,5560.964535456336
2013-09-24,5570.355490164222
2013-09-25,5573.726324018804
2013-09-26,5564.218819867454
2013-09-27,5573.890221804648
2013-09-30,5540.8201207334
2013-10-01,5576.5990192624995
2013-10-02,5565.690708068267
2013-10-03,5556.89100527786
2013-10-04,5551.274535749531
2013-10-07,5528.651158453444
2013-10-08,5496.389147829324
2013-10-09,5434.472998140394
2013-10-10,5527.884711541733
2013-10-11,5568.825969742648
2013-10-14,5588.856520606095
2013-10-15,5601.098245285565
2013-10-16,5610.529592741422
2013-10-17,5689.666891291898
2013-10-18,5747.308056203981
2013-10-21,5757.84786848362
2013-10-22,5827.74239075089
2013-10-23,5797.210642856555
2013-10-24,5832.103233226031
2013-10-25,5824.376701047019
2013-10-28,5812.16910044365
2013-10-29,5826.610410317767
2013-10-30,5828.114410585022
2013-10-31,5778.194829156954
2013-11-01,5717.557072340881
2013-11-04,5747.021612833457
2013-11-05,5721.517758984333
2013-11-06,5769.370561190437
2013-11-07,5708.318724229745
2013-11-08,5686.505760909682
2013-11-11,5725.952017108375
2013-11-12,5705.746444609589
2013-11-13,5662.952641185426
2013-11-14,5732.6297154349895
2013-11-15,5751.891807171909
2013-11-18,5804.543867320441
2013-11-19,5766.163212804068
2013-11-20,5750.148151738911
2013-11-21,5739.813356966394
2013-11-22,5771.685106686534
2013-11-25,5787.660586921628
2013-11-26,5772.69249478505
2013-11-27,5809.6245312567535
2013-11-28,5840.521365901576
2013-11-29,5846.499026477028
2013-12-02,5802.150704323385
2013-12-03,5727.766414851657
2013-12-04,5681.285380869415
2013-12-05,5671.466736303041
2013-12-06,5721.640652934879
2013-12-09,5747.445609628129
2013-12-10,5726.732160547456
2013-12-11,5705.549885705084
2013-12-12,5636.848803932433
2013-12-13,5618.032556223745
2013-12-16,5700.397677824816
2013-12-17,5648.0234774187775
2013-12-18,5709.60034770246
2013-12-19,5768.518068730876
2013-12-20,5800.381192831706
2013-12-23,5857.706811209421
2013-12-24,5856.041848374751
2013-12-25,5856.041848374751
2013-12-26,5869.16648214064
2013-12-27,5966.585581305594
2013-12-30,5971.179258047498
2013-12-31,5977.344030314264
2014-01-01,5977.344030314264
2014-01-02,5877.665881893701
2014-01-03,5890.018419156646
2014-01-06,5889.360983258326
2014-01-07,5917.328150578027
2014-01-08,5920.814864769137
2014-01-09,5889.362386099892
2014-01-10,5954.016773206316
2014-01-13,5959.860702828003
2014-01-14,5984.519946419182
2014-01-15,6005.531544521151
2014-01-16,6002.148503306871
2014-01-17,6014.960042044799
2014-01-20,6012.154566432759
2014-01-21,6009.825766144189
2014-01-22,6024.64032680473
2014-01-23,6015.616370129008
2014-01-24,5875.380292450966
2014-01-27,5821.744413989908
2014-01-28,5853.447572422845
2014-01-29,5813.694308733336
2014-01-30,5794.668570396082
2014-01-31,5746.343334219141
2014-02-03,5682.950160540242
2014-02-04,5666.632217991031
2014-02-05,5684.402247035919
2014-02-06,5795.987897173888
2014-02-07,5845.904548394346
2014-02-10,5862.208450392093
2014-02-11,5951.88207066857
2014-02-12,5959.2705408248885
2014-02-13,5985.010630222972
2014-02-14,6025.98632551979
2014-02-17,6055.112564833741
2014-02-18,6078.046932613045
2014-02-19,6089.784868935426
2014-02-20,6069.100756584204
2014-02-21,6106.725784743933
2014-02-24,6136.042685228521
2014-02-25,6140.282210563929
2014-02-26,6098.945164665401
2014-02-27,6097.707083586964
2014-02-28,6165.987190278932
2014-03-03,6011.15457386963
2014-03-04,6119.79031732963
2014-03-05,6118.153516856626
2014-03-06,6167.9946851285695
2014-03-07,6099.955881445788
2014-03-10,6078.568047170784
2014-03-11,6073.270273653184
2014-03-12,6030.1370254408885
2014-03-13,5975.625439680619
2014-03-14,5933.163166141676
2014-03-17,5997.320374516892
2014-03-18,6030.260484774869
2014-03-19,6023.991991803808
2014-03-20,5972.414574168719
2014-03-21,5980.947876103896
2014-03-24,5920.373136191729
2014-03-25,5994.2799398272155
2014-03-26,6040.0978508736
2014-03-27,6030.531328235797
2014-03-28,6081.494459355837
2014-03-31,6103.0233850500945
2014-04-01,6143.838252230392
2014-04-02,6142.753927526551
2014-04-03,6127.884576265765
2014-04-04,6154.692558507892
2014-04-07,6101.528354836797
2014-04-08,6112.234768767337
2014-04-09,6147.971763711127
2014-04-10,6142.042909006807
2014-04-11,6062.896166254419
2014-04-14,6064.04709453845
2014-04-15,6011.772371421021
2014-04-16,6079.315348710874
2014-04-17,6120.521902871587
2014-04-18,6120.521902871587
2014-04-21,6109.117285314156
2014-04-22,6186.096514980713
2014-04-23,6169.300324465247
2014-04-24,6187.274863438515
2014-04-25,6149.951457548281
2014-04-28,6167.7790311829895
2014-04-29,6230.615145974724
2014-04-30,6255.260079312481
2014-05-01,6265.294715700609
2014-05-02,6253.675432173709
2014-05-05,6248.283456935853
2014-05-06,6255.92720518246
2014-05-07,6258.124949440535
2014-05-08,6299.191940037842
2014-05-09,6234.337213013305
2014-05-12,6281.153608915526
2014-05-13,6278.50434701983
2014-05-14,6283.304790317501
2014-05-15,6237.461849595636
2014-05-16,6249.343349687036
2014-05-19,6249.415003875688
2014-05-20,6232.497420657101
2014-05-21,6254.819938044916
2014-05-22,6260.449572864761
2014-05-23,6262.106066275963
2014-05-26,6306.512107189259
2014-05-27,6301.676758646349
2014-05-28,6289.504914019665
2014-05-29,6303.783506719574
2014-05-30,6311.212630549125
2014-06-02,6309.90832798731
2014-06-03,6289.148879946878
2014-06-04,6291.03996427477
2014-06-05,6312.226390071166
2014-06-06,6363.021818522964
2014-06-09,6365.18681985383
2014-06-10,6364.450991113858
2014-06-11,6327.815677740927
2014-06-12,6338.6162079417445
2014-06-13,6318.370430142173
2014-06-16,6311.2577143570115
2014-06-17,6317.574680339935
2014-06-18,6326.139982491852
2014-06-19,6390.301073932548
2014-06-20,6363.336541612429
2014-06-23,6341.0010346660665
2014-06-24,6331.612269185625
2014-06-25,6282.380967789557
2014-06-26,6257.771162022643
2014-06-27,6283.7495070688965
2014-06-30,6304.721429520806
2014-07-01,6354.919625330165
2014-07-02,6357.345523724485
2014-07-03,6395.47484478604
2014-07-04,6368.228865967543
2014-07-07,6315.2171885844145
2014-07-08,6237.928522681751
2014-07-09,6251.338376158651
2014-07-10,6168.956336276768
2014-07-11,6177.847287611476
2014-07-14,6243.090515559114
2014-07-15,6194.928044618958
2014-07-16,6262.834857747881
2014-07-17,6194.896651277546
2014-07-18,6190.669592977962
2014-07-21,6164.247341320698
2014-07-22,6220.742911429779
2014-07-23,6226.656976393176
2014-07-24,6254.634482432108
2014-07-25,6194.876859775465
2014-07-28,6186.8854703871275
2014-07-29,6190.737725079452
2014-07-30,6142.615938434885
2014-07-31,6066.397737742794
2014-08-01,6014.465709071171
2014-08-04,5996.7980054508025
2014-08-05,5993.625010661231
2014-08-06,5942.132062175033
2014-08-07,5899.066600034984
2014-08-08,5890.054944572175
2014-08-11,5955.951781208951
2014-08-12,5930.170519090521
2014-08-13,5969.1360424403265
2014-08-14,5986.270441194757
2014-08-15,5963.009673581144
2014-08-18,6025.252744966292
2014-08-19,6038.590638314448
2014-08-20,6024.668765438866
2014-08-21,6061.653506022277
2014-08-22,6022.374974413009
2014-08-25,6073.823786021171
2014-08-26,6120.3039902331775
2014-08-27,6126.735436086842
2014-08-28,6075.307739098994
2014-08-29,6091.857104494591
2014-09-01,6089.555868007472
2014-09-02,6081.452594250825
2014-09-03,6129.126206463474
2014-09-04,6118.066650213726
2014-09-05,6090.656179406341
2014-09-08,6061.438634700606
2014-09-09,6023.330929744522
2014-09-10,6023.599336066246
2014-09-11,6027.240312158633
2014-09-12,6024.131461715818
2014-09-15,6019.643126727531
2014-09-16,6004.846042751661
2014-09-17,6038.546302943483
2014-09-18,6080.638980459451
2014-09-19,6054.205516961067
2014-09-22,6014.955045469493
2014-09-23,5951.790189010173
2014-09-24,5965.343123304101
2014-09-25,5889.364257952355
2014-09-26,5881.005763974603
2014-09-29,5854.461777219511
2014-09-30,5863.13481388444
2014-10-01,5797.44244582082
2014-10-02,5683.535553045685
2014-10-03,5671.911915321407
2014-10-06,5711.393312485487
2014-10-07,5653.332880265096
2014-10-08,5632.472269573745
2014-10-09,5622.035440692116
2014-10-10,5495.593000318937
2014-10-13,5520.755402536836
2014-10-14,5513.466810891195
2014-10-15,5377.443270166258
2014-10-16,5362.26616411186
2014-10-17,5505.250931566268
2014-10-20,5480.726953902846
2014-10-21,5572.910077344257
2014-10-22,5584.577625735099
2014-10-23,5616.810498891951
2014-10-24,5606.985564184807
2014-10-27,5591.393657251146
2014-10-28,5659.693517439894
2014-10-29,5677.440159293909
2014-10-30,5647.94327452326
2014-10-31,5708.558210779197
2014-11-03,5642.3982154374435
2014-11-04,5621.881243163934
2014-11-05,5678.259045943573
2014-11-06,5671.526994374907
2014-11-07,5633.6346191858565
2014-11-10,5687.147438302858
2014-11-11,5700.309504841031
2014-11-12,5659.251937938073
2014-11-13,5672.196163957116
2014-11-14,5670.521013489981
2014-11-17,5687.350260038929
2014-11-18,5756.101159700538
2014-11-19,5759.287820969848
2014-11-20,5746.2660487616195
2014-11-21,5806.179408439372
2014-11-24,5824.173414629529
2014-11-25,5856.3686933517965
2014-11-26,5877.108332673319
2014-11-27,5871.926609478251
2014-11-28,5860.297797330007
2014-12-01,5837.69830357626
2014-12-02,5834.174028996281
2014-12-03,5826.978321391092
2014-12-04,5804.018418040395
2014-12-05,5839.775810544034
2014-12-08,5795.386515186007
2014-12-09,5723.443826857729
2014-12-10,5698.138311925636
2014-12-11,5684.459337130594
2014-12-12,5570.251889757659
2014-12-15,5429.413869350162
2014-12-16,5565.222821076145
2014-12-17,5522.215147277006
2014-12-18,5631.708567409324
2014-12-19,5646.650706779464
2014-12-22,5672.273385752796
2014-12-23,5669.917746529975
2014-12-24,5673.797452581508
2014-12-25,5673.797452581508
2014-12-26,5668.293366778896
2014-12-29,5677.271942051475
2014-12-30,5613.539425583731
2014-12-31,5608.02717731101
2015-01-01,5608.02717731101
2015-01-02,5554.800781848681
2015-01-05,5388.742975881748
2015-01-06,5344.337960419908
2015-01-07,5318.437816150347
2015-01-08,5462.0682530824415
2015-01-09,5407.494872182437
2015-01-12,5430.772174123904
2015-01-13,5490.7432501980575
2015-01-14,5410.224193638889
2015-01-15,5462.049932589415
2015-01-16,5483.381885230589
2015-01-19,5557.783501709774
2015-01-20,5573.703707398771
2015-01-21,5616.847335234844
2015-01-22,5627.362809321006
2015-01-23,5643.385021322912
2015-01-26,5678.008111512106
2015-01-27,5694.179050615426
2015-01-28,5671.156467020272
2015-01-29,5662.369917172133
2015-01-30,5607.82750488967
2015-02-02,5643.7552746025285
2015-02-03,5743.102538895441
2015-02-04,5758.206729498484
2015-02-05,5768.08740086529
2015-02-06,5737.166957058912
2015-02-09,5692.537983191703
2015-02-10,5719.907413990148
2015-02-11,5695.7298920789635
2015-02-12,5772.258026943489
2015-02-13,5823.661600833891
2015-02-16,5816.937878885651
2015-02-17,5823.08815731531
2015-02-18,5853.683002595824
2015-02-19,5885.2155555517165
2015-02-20,5887.292084064698
2015-02-23,5922.035981988256
2015-02-24,5946.15024358766
2015-02-25,5949.52119208827
2015-02-26,5934.2797095003
2015-02-27,5959.911687678486
2015-03-02,5934.47885510129
2015-03-03,5876.471340099423
2015-03-04,5860.433920128529
2015-03-05,5891.23923987703
2015-03-06,5806.398489150688
2015-03-09,5784.380222470107
2015-03-10,5656.453355989736
2015-03-11,5670.953908783246
2015-03-12,5692.77004548223
2015-03-13,5658.171436356948
2015-03-16,5741.980646188993
2015-03-17,5717.4671544257635
2015-03-18,5758.770793889157
2015-03-19,5782.169070410886
2015-03-20,5925.919810476454
2015-03-23,5959.1427262183115
2015-03-24,5964.643362710266
2015-03-25,5941.949753378074
2015-03-26,5857.9245691486785
2015-03-27,5858.565696625081
2015-03-30,5890.123332836724
2015-03-31,5801.582185283768
2015-04-01,5830.441281061336
2015-04-02,5888.328500090933
2015-04-03,5888.328500090933
2015-04-06,5958.0074038652265
2015-04-07,5976.780889116407
2015-04-08,5937.547912259303
2015-04-09,5940.393743317201
2015-04-10,5967.232459404109
2015-04-13,5946.613370108182
2015-04-14,5989.459136657967
2015-04-15,5978.770901003493
2015-04-16,5987.169075305287
2015-04-17,5924.2391203938105
2015-04-20,5963.7422560058985
2015-04-21,5988.277506136799
2015-04-22,5976.999361471384
2015-04-23,5998.0582381823115
2015-04-24,6052.260721116838
2015-04-27,6123.0317107955525
2015-04-28,6085.7416506069885
2015-04-29,6043.204944299461
2015-04-30,6053.452685874329
2015-05-01,6045.124449687356
2015-05-04,6048.42898822787
2015-05-05,5978.371856063614
2015-05-06,6033.1604613362615
2015-05-07,5987.297717538804
2015-05-08,6135.227828948451
2015-05-11,6121.656302272091
2015-05-12,6095.148748160782
2015-05-13,6140.901521827569
2015-05-14,6198.688227201855
2015-05-15,6203.768915958965
2015-05-18,6191.883522194775
2015-05-19,6163.039633236722
2015-05-20,6176.526866466976
2015-05-21,6212.956256859348
2015-05-22,6157.750669752073
2015-05-25,6140.818201163425
2015-05-26,6023.878029946646
2015-05-27,6091.695900556655
2015-05-28,6087.147824226447
2015-05-29,6006.799965497676
2015-06-01,5978.820610559263
2015-06-02,6043.390997511527
2015-06-03,6110.131575795243
2015-06-04,6069.205233031141
2015-06-05,5922.6609289921735
2015-06-08,5919.056339242253
2015-06-09,5915.644673753526
2015-06-10,6055.073669944386
2015-06-11,6053.629490258308
2015-06-12,6015.7355328397425
2015-06-15,5910.834917661229
2015-06-16,5938.407772377599
2015-06-17,5911.294285872857
2015-06-18,6009.720398184836
2015-06-19,5991.123467631848
2015-06-22,6165.036902491633
2015-06-23,6118.673636313586
2015-06-24,6097.734269112267
2015-06-25,6085.445863929815
2015-06-26,6064.183828743057
2015-06-29,5905.514972600618
2015-06-30,5822.244200926907
2015-07-01,5888.038280797994
2015-07-02,5867.321529217009
2015-07-03,5834.0974388253635
2015-07-06,5748.162882423213
2015-07-07,5586.205693048386
2015-07-08,5659.379235697648
2015-07-09,5773.572120126171
2015-07-10,5959.155490313036
2015-07-13,5986.428631780329
2015-07-14,6010.797644941164
2015-07-15,6010.662606550984
2015-07-16,6063.140418196221
2015-07-17,6037.136347745179
2015-07-20,6059.2401767595575
2015-07-21,6037.001385846182
2015-07-22,5975.706419815925
2015-07-23,5991.788802009651
2015-07-24,5931.067490371814
2015-07-27,5873.194521504545
2015-07-28,5900.502558563844
2015-07-29,5957.709002372051
2015-07-30,5936.432308858749
2015-07-31,6004.09813774582
2015-08-03,6009.748747503905
2015-08-04,5991.937548532236
2015-08-05,6020.039294075769
2015-08-06,6001.432716937339
2015-08-07,5963.997868299474
2015-08-10,6027.179443708851
2015-08-11,5966.4956058191165
2015-08-12,5880.307870598795
