Date,CHINA A RMB MINIMUM VOLATILITY (USD)
2015-09-09,2464.6253804092094
2015-09-10,2429.5022978421243
2015-09-11,2421.627860774789
2015-09-14,2387.1886666620176
2015-09-15,2315.471637134915
2015-09-16,2423.157908684392
2015-09-17,2375.217709853579
2015-09-18,2373.0221276175093
2015-09-21,2400.69661680056
2015-09-22,2414.1915937531508
2015-09-23,2351.0481190400005
2015-09-24,2366.3022529363616
2015-09-25,2341.7483179167843
2015-09-28,2343.5210480591973
2015-09-29,2301.1508562983495
2015-09-30,2314.9935955700976
2015-10-01,2314.9935955700976
2015-10-02,2314.9935955700976
2015-10-05,2314.9935955700976
2015-10-06,2314.9935955700976
2015-10-07,2314.9935955700976
2015-10-08,2380.428051270448
2015-10-09,2406.5165820492152
2015-10-12,2488.4307114855083
2015-10-13,2477.474093562734
2015-10-14,2449.896639440847
2015-10-15,2501.291629957477
2015-10-16,2526.9923116613527
2015-10-19,2517.971851687942
2015-10-20,2547.280963436983
2015-10-21,2492.8824973027795
2015-10-22,2521.9204653748575
2015-10-23,2557.861114083517
2015-10-26,2564.6868490773095
2015-10-27,2557.9543307518406
2015-10-28,2522.3370729216626
2015-10-29,2530.8063835215075
2015-10-30,2540.784872198076
2015-11-02,2496.706865847594
2015-11-03,2482.013116912587
2015-11-04,2581.0835134948743
2015-11-05,2622.407831201885
2015-11-06,2652.320959845267
2015-11-09,2691.013422315992
2015-11-10,2667.9064707812818
2015-11-11,2665.0285632269783
2015-11-12,2639.0365509719954
2015-11-13,2600.1943379741224
2015-11-16,2615.956934416233
2015-11-17,2614.822279391244
2015-11-18,2601.148545365156
2015-11-19,2630.7177340219237
2015-11-20,2629.332496922598
2015-11-23,2610.8278283594586
2015-11-24,2603.628650892895
2015-11-25,2619.9435411915056
2015-11-26,2611.3435076101186
2015-11-27,2487.125820243266
2015-11-30,2499.8417264676978
2015-12-01,2520.8312458662417
2015-12-02,2613.783867564854
2015-12-03,2641.7933757816186
2015-12-04,2590.168020403786
2015-12-07,2595.9412110583567
2015-12-08,2546.6284415464634
2015-12-09,2553.8570216860758
2015-12-10,2538.3877925100223
2015-12-11,2518.8020372813826
2015-12-14,2568.3018232689224
2015-12-15,2557.1273864687328
2015-12-16,2547.8571734782427
2015-12-17,2590.9207334943367
2015-12-18,2609.051357234416
2015-12-21,2692.8270712626804
2015-12-22,2690.600918661783
2015-12-23,2682.330553405213
2015-12-24,2668.334802057615
2015-12-25,2671.810535258627
2015-12-28,2599.4548711631546
2015-12-29,2622.9225153948255
2015-12-30,2620.8647918952406
2015-12-31,2598.2966032007666
2016-01-01,2598.2966032007666
2016-01-04,2428.7616447297273
2016-01-05,2440.5558978160216
2016-01-06,2469.077881092224
2016-01-07,2303.6600465281067
2016-01-08,2359.3707771636878
2016-01-11,2261.2779586435377
2016-01-12,2270.0519040991967
2016-01-13,2230.3943222301787
2016-01-14,2261.0697635689944
2016-01-15,2192.7974878530167
2016-01-18,2199.10247590408
2016-01-19,2258.171939715912
2016-01-20,2222.387431578487
2016-01-21,2171.2298240550194
2016-01-22,2188.1603214570887
2016-01-25,2200.6619085374505
2016-01-26,2082.652138262954
2016-01-27,2077.760651408101
2016-01-28,2033.3570722362365
2016-01-29,2092.4756145201313
2016-02-01,2063.9253835955833
2016-02-02,2098.471583510332
2016-02-03,2090.2408249977
2016-02-04,2114.1674348160254
2016-02-05,2111.7398535129314
2016-02-08,2111.7398535129314
2016-02-09,2111.7398535129314
2016-02-10,2111.7398535129314
2016-02-11,2111.7398535129314
2016-02-12,2111.7398535129314
2016-02-15,2130.6493002607453
2016-02-16,2182.3605638214767
2016-02-17,2193.8472386373073
2016-02-18,2189.403796148285
2016-02-19,2182.7404165625217
2016-02-22,2229.6796868353536
2016-02-23,2208.322984923725
2016-02-24,2219.408499086139
2016-02-25,2101.3245986228144
2016-02-26,2129.4167168486847
2016-02-29,2091.035134798925
2016-03-01,2121.409175248352
2016-03-02,2194.654215118403
2016-03-03,2206.99610843126
2016-03-04,2244.9569093676623
2016-03-07,2254.150178254658
2016-03-08,2254.5330197051385
2016-03-09,2229.4584079530127
2016-03-10,2197.7745088324564
2016-03-11,2203.245381710351
2016-03-14,2231.5557532530843
2016-03-15,2233.2536370945727
2016-03-16,2241.2051224909983
2016-03-17,2264.9467820760365
2016-03-18,2292.3619437750476
2016-03-21,2316.260696051559
2016-03-22,2302.9158371715816
2016-03-23,2298.7494172186107
2016-03-24,2260.773659347195
2016-03-25,2271.347147263254
2016-03-28,2260.3327463031223
2016-03-29,2241.0247114272147
2016-03-30,2306.351247961602
2016-03-31,2307.0988123050056
2016-04-01,2313.2041971761505
2016-04-04,2313.204197176151
2016-04-05,2334.756468600692
2016-04-06,2327.761685312819
2016-04-07,2302.9347537159606
2016-04-08,2289.7615456368308
2016-04-11,2318.9667919118824
2016-04-12,2311.8171888425995
2016-04-13,2331.7507830376167
2016-04-14,2331.7461783827625
2016-04-15,2332.376690895806
2016-04-18,2303.6525261376223
2016-04-19,2311.868439577965
2016-04-20,2273.871893192699
2016-04-21,2261.784991527826
2016-04-22,2264.8403560412908
2016-04-25,2257.1547097857706
2016-04-26,2266.2870308783986
2016-04-27,2265.51340165524
2016-04-28,2271.9584154872364
2016-04-29,2270.663456972357
2016-05-02,2270.663456972357
2016-05-03,2316.750825734824
2016-05-04,2305.4497357038604
2016-05-05,2305.6894421481925
2016-05-06,2255.8217930065025
2016-05-09,2219.41445551189
2016-05-10,2221.548836446097
2016-05-11,2251.262801034222
2016-05-12,2249.0122044807367
2016-05-13,2237.176216788244
2016-05-16,2251.647822242886
2016-05-17,2242.0184776055594
2016-05-18,2224.2177641966227
2016-05-19,2214.463041832188
2016-05-20,2218.228498805627
2016-05-23,2220.8403435302616
2016-05-24,2205.837258481715
2016-05-25,2198.3020920471968
2016-05-26,2199.8691316699346
2016-05-27,2201.5441462906183
2016-05-30,2196.8660441802463
2016-05-31,2252.5594999965692
2016-06-01,2247.016248387943
2016-06-02,2248.584413423625
2016-06-03,2265.689769252153
2016-06-06,2272.283683001516
2016-06-07,2267.8707607658343
2016-06-08,2260.934716664485
2016-06-09,2260.9347166644857
2016-06-10,2260.934716664486
2016-06-13,2213.0402295834424
2016-06-14,2219.7660652737814
2016-06-15,2243.584583356198
2016-06-16,2235.405025827274
2016-06-17,2242.07719417361
2016-06-20,2247.876812819224
2016-06-21,2241.3150227273504
2016-06-22,2253.012555008602
2016-06-23,2248.227344697951
2016-06-24,2221.129171278878
2016-06-27,2238.216811553219
2016-06-28,2242.4535363016835
2016-06-29,2253.8434394418055
2016-06-30,2256.870222759953
2016-07-01,2260.3150697828496
2016-07-04,2293.9814666847547
2016-07-05,2295.8422360463564
2016-07-06,2305.8240608628216
2016-07-07,2317.5917977674453
2016-07-08,2304.1452847439355
2016-07-11,2324.7658312328404
2016-07-12,2379.2217304744604
2016-07-13,2384.119495680468
2016-07-14,2378.337335534254
2016-07-15,2391.9224578403823
2016-07-18,2389.1206444903723
2016-07-19,2372.2838526721443
2016-07-20,2368.0461691564565
2016-07-21,2380.697873201504
2016-07-22,2362.250737949674
2016-07-25,2364.2952248252336
2016-07-26,2399.134501589019
2016-07-27,2384.5123658509133
2016-07-28,2409.1886783815135
2016-07-29,2403.911934361139
2016-08-01,2392.4767123575284
2016-08-02,2395.300771798521
2016-08-03,2405.5723088314176
2016-08-04,2396.474047725713
2016-08-05,2397.7434449224725
2016-08-08,2396.824460665525
2016-08-09,2415.2810187479326
2016-08-10,2420.9360190720736
2016-08-11,2422.3210358107494
2016-08-12,2461.8154639150803
2016-08-15,2515.8796115029527
2016-08-16,2499.343214522666
2016-08-17,2493.492986765983
2016-08-18,2486.118121540132
2016-08-19,2476.172715464912
2016-08-22,2463.046207028505
2016-08-23,2477.9452327443682
2016-08-24,2466.3463599006027
2016-08-25,2450.0157231996027
2016-08-26,2443.151316345607
2016-08-29,2435.293636489518
2016-08-30,2439.5654451025266
2016-08-31,2448.5824365162107
2016-09-01,2439.167473416852
2016-09-02,2439.071138632321
2016-09-05,2444.6464654225106
2016-09-06,2452.878493134558
2016-09-07,2458.179752095637
2016-09-08,2454.7023170283614
2016-09-09,2437.5906200561176
2016-09-12,2397.6662591071795
2016-09-13,2402.957839222885
2016-09-14,2391.923287768631
2016-09-15,2391.923287768631
2016-09-16,2391.923287768631
2016-09-19,2410.274366576402
2016-09-20,2409.5199349045047
2016-09-21,2414.3410817125846
2016-09-22,2430.192762999649
2016-09-23,2423.9933718613565
2016-09-26,2387.5270435035127
2016-09-27,2400.6355525714907
2016-09-28,2393.235766457629
2016-09-29,2405.8472156724606
2016-09-30,2412.933297483558
2016-10-03,2412.9332974835575
2016-10-04,2412.933297483557
2016-10-05,2412.9332974835565
2016-10-06,2412.933297483556
2016-10-07,2412.9332974835556
2016-10-10,2426.712429720895
2016-10-11,2431.6923676811857
2016-10-12,2424.9707400242114
2016-10-13,2418.968989063737
2016-10-14,2421.018517317943
2016-10-17,2403.363162248894
2016-10-18,2425.150152311101
2016-10-19,2421.7634275690048
2016-10-20,2421.245509533553
2016-10-21,2421.0678711845776
2016-10-24,2440.2964012770067
2016-10-25,2439.7011552867857
2016-10-26,2435.3342530765462
2016-10-27,2421.5604318453957
2016-10-28,2415.8098133759313
2016-10-31,2417.1813582705395
2016-11-01,2432.2487154661676
2016-11-02,2425.736483492654
2016-11-03,2438.560910082814
2016-11-04,2431.4967113065377
2016-11-07,2424.577908363454
2016-11-08,2434.456394033088
2016-11-09,2429.0469372125917
2016-11-10,2437.2037518690795
2016-11-11,2432.94811671278
2016-11-14,2424.719559621392
2016-11-15,2421.2183183655184
2016-11-16,2418.5580258827017
2016-11-17,2420.5584302219295
2016-11-18,2400.091236304692
2016-11-21,2416.2350063124222
2016-11-22,2436.474258548476
2016-11-23,2446.38008218005
2016-11-24,2444.827693977841
2016-11-25,2467.878284273049
2016-11-28,2485.6594321699763
2016-11-29,2511.3638247773947
2016-11-30,2490.574878906139
2016-12-01,2505.789771918975
2016-12-02,2493.8956106787427
2016-12-05,2466.9900955698804
2016-12-06,2466.1199999133437
2016-12-07,2470.368058073514
2016-12-08,2481.3893155351084
2016-12-09,2492.2356535596527
2016-12-12,2447.001603645846
2016-12-13,2443.710216878462
2016-12-14,2435.3568020368593
2016-12-15,2381.5273391257283
2016-12-16,2374.346386890787
2016-12-19,2376.5431784580333
2016-12-20,2359.587238031976
2016-12-21,2379.798582401915
2016-12-22,2378.1692103559853
2016-12-23,2363.5494948786454
2016-12-26,2369.720755818643
2016-12-27,2364.905435800293
2016-12-28,2357.581436914961
2016-12-29,2357.684573281506
2016-12-30,2371.832434801814
2017-01-02,2371.832434801814
2017-01-03,2393.364670234344
2017-01-04,2413.2009073562044
2017-01-05,2438.922394468976
2017-01-06,2413.2932352670205
2017-01-09,2416.3241222349166
2017-01-10,2417.9696015559475
2017-01-11,2398.464000869566
2017-01-12,2395.6712340633103
2017-01-13,2398.2827693307263
2017-01-16,2408.9222348809594
2017-01-17,2423.7031014542536
2017-01-18,2452.930601910705
2017-01-19,2429.5405685891237
2017-01-20,2444.356197601909
2017-01-23,2457.856823696593
2017-01-24,2467.2760135920025
2017-01-25,2468.0391051941583
2017-01-26,2478.2523667551327
2017-01-27,2478.2523667551327
2017-01-30,2478.2523667551327
2017-01-31,2478.2523667551327
2017-02-01,2478.2523667551327
2017-02-02,2478.2523667551327
2017-02-03,2464.7240398156728
2017-02-06,2471.1013679503667
2017-02-07,2464.455548591328
2017-02-08,2472.7009220147056
2017-02-09,2484.350123080191
2017-02-10,2487.101221651636
2017-02-13,2507.65606814079
2017-02-14,2506.1777924993817
2017-02-15,2502.3603761399027
2017-02-16,2518.2572865731686
2017-02-17,2497.2116756548617
2017-02-20,2537.670005594646
2017-02-21,2538.408897301047
2017-02-22,2547.8222964782585
2017-02-23,2542.632841281762
2017-02-24,2544.2524983912913
2017-02-27,2525.221790802516
2017-02-28,2530.4051629123637
2017-03-01,2526.725048206891
2017-03-02,2510.5622182443876
2017-03-03,2502.361039299444
2017-03-06,2515.4852212661544
2017-03-07,2522.5409213243793
2017-03-08,2516.9151235754216
2017-03-09,2501.249555064546
2017-03-10,2503.2905060038765
2017-03-13,2531.2081383060945
2017-03-14,2528.593887407188
2017-03-15,2536.2959790748637
2017-03-16,2547.4036655931986
2017-03-17,2522.801892646769
2017-03-20,2532.532509721801
2017-03-21,2553.7090133650295
2017-03-22,2552.061684532891
2017-03-23,2558.771332809583
2017-03-24,2578.1864305448435
2017-03-27,2579.156899947257
2017-03-28,2570.7197105115206
2017-03-29,2568.1191602784675
2017-03-30,2552.3691816044925
2017-03-31,2577.990116752657
2017-04-03,2577.990116752657
2017-04-04,2577.990116752657
2017-04-05,2603.1344342478505
2017-04-06,2607.290444226582
2017-04-07,2611.736898145857
2017-04-10,2605.7440640222717
2017-04-11,2607.2470229768687
2017-04-12,2610.078924142564
2017-04-13,2624.2743932447634
2017-04-14,2608.1538859621314
2017-04-17,2599.754744690983
2017-04-18,2604.9493696635877
2017-04-19,2594.9409022642626
2017-04-20,2609.2435865181374
2017-04-21,2613.8129927393534
2017-04-24,2589.8561874912734
2017-04-25,2604.9843400997415
2017-04-26,2601.6424893175254
2017-04-27,2596.7894616968615
2017-04-28,2585.6554522664433
2017-05-01,2585.6554522664437
2017-05-02,2573.4459522835946
2017-05-03,2565.037314272374
2017-05-04,2560.807690029794
2017-05-05,2550.434472608917
2017-05-08,2530.4205976746275
2017-05-09,2527.590276690074
2017-05-10,2531.414455335239
2017-05-11,2551.230326509055
2017-05-12,2581.1872227510844
2017-05-15,2602.1579115379755
2017-05-16,2631.3586664980685
2017-05-17,2604.9789503663396
2017-05-18,2596.9741259235198
2017-05-19,2601.6597294617077
2017-05-22,2615.530265421152
2017-05-23,2635.773463308559
2017-05-24,2625.3913266183117
2017-05-25,2670.9098791757806
2017-05-26,2670.048935082462
2017-05-29,2670.048935082462
2017-05-30,2670.048935082462
2017-05-31,2681.084530466321
2017-06-01,2701.4239489157453
2017-06-02,2685.643300771465
2017-06-05,2669.4859606093064
2017-06-06,2690.8246565534787
2017-06-07,2725.6149311423583
2017-06-08,2754.1695750323765
2017-06-09,2766.7441474473044
2017-06-12,2766.1437424800592
2017-06-13,2768.937877176086
2017-06-14,2733.6972992839796
2017-06-15,2716.1523964759017
2017-06-16,2706.3699908414264
2017-06-19,2725.8663714567756
2017-06-20,2712.7431447121044
2017-06-21,2754.205361310833
2017-06-22,2755.3517217483804
2017-06-23,2778.1558723559083
2017-06-26,2802.7059149152064
2017-06-27,2821.4058881430688
2017-06-28,2810.3315319307662
2017-06-29,2838.117145587278
2017-06-30,2840.3091800431225
2017-07-03,2819.3622433942446
2017-07-04,2787.147998829576
2017-07-05,2813.424305001855
2017-07-06,2812.612300398862
2017-07-07,2807.2675454033492
2017-07-10,2802.3735614535185
2017-07-11,2832.528584547601
2017-07-12,2826.9859101633824
2017-07-13,2855.5078394166103
2017-07-14,2872.0246122662998
2017-07-17,2869.499803460898
2017-07-18,2870.421142151745
2017-07-19,2904.261996672278
2017-07-20,2908.58895150452
2017-07-21,2897.2006128367125
2017-07-24,2922.2841094551395
2017-07-25,2914.1079736183356
2017-07-26,2895.3967345980172
2017-07-27,2899.1620359666526
2017-07-28,2905.9842866800077
2017-07-31,2917.5829926540105
2017-08-01,2945.9703395119927
2017-08-02,2938.764741946861
2017-08-03,2908.259920686373
2017-08-04,2897.418430859494
2017-08-07,2912.6269808979237
2017-08-08,2918.711760821069
2017-08-09,2934.763663701583
2017-08-10,2937.9509455249536
2017-08-11,2894.2759688542237
2017-08-14,2916.512479612046
2017-08-15,2931.769919865655
2017-08-16,2916.255576707604
2017-08-17,2931.7020883595405
2017-08-18,2934.103285511682
2017-08-21,2942.972148000743
2017-08-22,2948.9502653620693
2017-08-23,2958.7032790426238
2017-08-24,2951.3266170749184
2017-08-25,2995.2791790558595
2017-08-28,3024.787988648777
2017-08-29,3043.8164222587293
2017-08-30,3036.7634200373573
2017-08-31,3016.3716314453027
2017-09-01,3029.445971151922
2017-09-04,3077.8904373345144
2017-09-05,3076.5778546151882
2017-09-06,3076.728557832839
2017-09-07,3075.197714878528
2017-09-08,3097.8221489684533
2017-09-11,3060.214919364052
2017-09-12,3061.757058575563
2017-09-13,3066.1008254662975
2017-09-14,3039.901244199732
2017-09-15,3048.847063727291
2017-09-18,3043.715062012482
2017-09-19,3028.506855979945
2017-09-20,3041.937791585793
2017-09-21,3036.5055262654223
2017-09-22,3043.967952390658
2017-09-25,3034.9554113377003
2017-09-26,3024.422258354074
2017-09-27,3016.2719268601963
2017-09-28,3011.406301093137
2017-09-29,3032.745067071449
2017-10-02,3032.745067071449
2017-10-03,3032.745067071449
2017-10-04,3032.745067071449
2017-10-05,3032.745067071449
2017-10-06,3032.745067071449
2017-10-09,3081.25152849841
2017-10-10,3113.256301052992
2017-10-11,3136.614311877948
2017-10-12,3146.3866518883538
2017-10-13,3159.3473714775873
2017-10-16,3172.2096000641072
2017-10-17,3159.2603033920973
2017-10-18,3196.077505890449
2017-10-19,3194.5642628443707
2017-10-20,3178.6541560027367
2017-10-23,3173.5550670587895
2017-10-24,3197.093817914992
2017-10-25,3204.3801626548775
2017-10-26,3205.763804546904
2017-10-27,3230.1429316670574
2017-10-30,3237.312399472396
2017-10-31,3244.9159008204397
2017-11-01,3238.7169201472757
2017-11-02,3245.7985382890797
2017-11-03,3236.666004943451
2017-11-06,3269.3499730367234
2017-11-07,3286.445231825711
2017-11-08,3267.46127884207
2017-11-09,3287.8759017300677
2017-11-10,3317.1294341896287
2017-11-13,3330.0398626212805
2017-11-14,3296.414319235533
2017-11-15,3291.9973029207945
2017-11-16,3319.379965132398
2017-11-17,3332.1068868198595
2017-11-20,3369.1778277257963
2017-11-21,3405.9377033230166
2017-11-22,3420.530286377789
2017-11-23,3336.674633477703
2017-11-24,3327.387455615838
2017-11-27,3285.891960749201
2017-11-28,3282.591802274207
2017-11-29,3270.1941979560147
2017-11-30,3230.5784463963023
2017-12-01,3224.627626610053
2017-12-04,3244.2518185416907
2017-12-05,3244.919213262844
2017-12-06,3217.0234567462117
2017-12-07,3187.0340041640625
2017-12-08,3203.4367043916595
2017-12-11,3255.2635117998043
2017-12-12,3216.833056995495
2017-12-13,3254.1243896171095
2017-12-14,3246.0148752483533
2017-12-15,3214.9410210535184
2017-12-18,3222.668480655037
2017-12-19,3263.6194487867124
2017-12-20,3288.6691269323087
2017-12-21,3310.3358211724267
2017-12-22,3320.396926930844
2017-12-25,3325.17858182731
2017-12-26,3346.123119637031
2017-12-27,3286.40737703816
2017-12-28,3322.335002028233
2017-12-29,3346.9029013300883
2018-01-01,3346.9029013300883
2018-01-02,3394.1686584346453
2018-01-03,3410.0580626550036
2018-01-04,3430.5522732062273
2018-01-05,3445.924151125141
2018-01-08,3448.220153902431
2018-01-09,3462.439663302656
2018-01-10,3492.894904271828
2018-01-11,3493.12597219956
2018-01-12,3537.6388025529227
2018-01-15,3573.924165741059
2018-01-16,3598.1289029386903
2018-01-17,3583.7547319373225
2018-01-18,3617.051922347438
2018-01-19,3633.4882762989446
2018-01-22,3672.6692553281227
2018-01-23,3726.1431180648765
2018-01-24,3725.3873539473866
2018-01-25,3729.677725642777
2018-01-26,3759.0967935246094
2018-01-29,3681.4905308605976
2018-01-30,3638.9771549407824
2018-01-31,3712.2021987502258
2018-02-01,3702.2034648279778
2018-02-02,3733.120319286983
2018-02-05,3743.3319293599834
2018-02-06,3645.549477876263
2018-02-07,3560.562039654043
2018-02-08,3480.426250120593
2018-02-09,3376.383095175242
2018-02-12,3397.3888534891394
2018-02-13,3432.022259433886
2018-02-14,3457.0609791512875
2018-02-15,3457.0609791512884
2018-02-16,3457.0609791512893
2018-02-19,3457.06097915129
2018-02-20,3457.060979151291
2018-02-21,3457.060979151292
2018-02-22,3512.2451626798143
2018-02-23,3537.5786141351005
2018-02-26,3575.0271665491755
2018-02-27,3509.8916841460687
2018-02-28,3448.767362449056
2018-03-01,3464.4580690338566
2018-03-02,3439.407061696894
2018-03-05,3436.4719608803425
2018-03-06,3467.84669276696
2018-03-07,3463.1747126367454
2018-03-08,3498.7259877293395
2018-03-09,3522.7047126097996
2018-03-12,3535.1146408929167
2018-03-13,3508.8505432771462
2018-03-14,3507.5121954484575
2018-03-15,3522.1195799186294
2018-03-16,3486.769577045705
2018-03-19,3506.8741971821973
2018-03-20,3523.9687786937548
2018-03-21,3508.0486594705812
2018-03-22,3473.296490423984
2018-03-23,3399.971640362078
2018-03-26,3397.9686903857046
2018-03-27,3420.035328039507
2018-03-28,3349.5508452938852
2018-03-29,3382.884840719311
2018-03-30,3392.4732295662675
2018-04-02,3374.1783333443145
2018-04-03,3358.314132617333
2018-04-04,3334.6370084395785
2018-04-05,3334.6370084395785
2018-04-06,3334.6370084395785
2018-04-09,3324.785828698594
2018-04-10,3399.26571328985
2018-04-11,3427.111376208114
2018-04-12,3403.695268247255
2018-04-13,3361.7785330378138
2018-04-16,3315.6054777213844
2018-04-17,3265.643022569715
2018-04-18,3269.393985362673
2018-04-19,3312.092172262059
2018-04-20,3275.543067870196
2018-04-23,3266.5007354549184
2018-04-24,3326.6607863771737
2018-04-25,3311.6747180747398
2018-04-26,3251.5296998405474
2018-04-27,3251.3047985511243
2018-04-30,3251.3047985511243
2018-05-01,3251.3047985511243
2018-05-02,3249.3466042916903
2018-05-03,3267.8230853939367
2018-05-04,3263.01470025866
2018-05-07,3318.27102865584
2018-05-08,3352.922495852691
2018-05-09,3348.975905153139
2018-05-10,3386.5592613395806
2018-05-11,3383.90992441237
2018-05-14,3415.0873336243153
2018-05-15,3425.661673377805
2018-05-16,3405.3696547686527
2018-05-17,3375.587508663539
2018-05-18,3406.77833054141
2018-05-21,3409.208234787048
2018-05-22,3419.788825356913
2018-05-23,3368.7030368553596
2018-05-24,3343.7832118311485
2018-05-25,3354.0160323249675
2018-05-28,3384.492444264312
2018-05-29,3336.2180807382183
2018-05-30,3285.9350688634804
2018-05-31,3355.0707052231096
2018-06-01,3308.996241074973
2018-06-04,3347.3870047152627
2018-06-05,3383.352229984883
2018-06-06,3386.8904537100047
2018-06-07,3373.154344515147
2018-06-08,3328.307094509318
2018-06-11,3319.172686251663
2018-06-12,3364.832637418383
2018-06-13,3303.3470398996
2018-06-14,3299.984378001205
2018-06-15,3276.1813086396114
2018-06-18,3276.1813086396114
2018-06-19,3169.4200323732634
2018-06-20,3187.1419383306643
2018-06-21,3155.75941704038
2018-06-22,3164.738397196277
2018-06-25,3123.2016120681756
2018-06-26,3067.9316541363237
2018-06-27,2984.576291588263
2018-06-28,2930.2782879945657
2018-06-29,2999.404316664963
2018-07-02,2905.3911607108066
2018-07-03,2892.8206484634534
2018-07-04,2889.6493797599646
2018-07-05,2870.2913797141564
2018-07-06,2874.456601951962
2018-07-09,2972.3778566313345
2018-07-10,2981.2937388188184
2018-07-11,2923.7521041766518
2018-07-12,2984.025553546282
2018-07-13,2989.5279599660544
2018-07-16,2978.790054003558
2018-07-17,2960.308910683328
2018-07-18,2939.956523780302
2018-07-19,2907.571525624023
2018-07-20,2961.2922659677683
2018-07-23,2968.3639046561602
2018-07-24,2984.5912021608906
2018-07-25,3003.956309458472
2018-07-26,2975.2458737442475
2018-07-27,2946.112865484518
2018-07-30,2936.1846980180367
2018-07-31,2944.2384718628764
2018-08-01,2901.1218610914034
2018-08-02,2817.1358525519904
2018-08-03,2762.295478307771
2018-08-06,2726.582470444093
2018-08-07,2796.8464241517313
2018-08-08,2754.750497374785
2018-08-09,2823.2641030124955
2018-08-10,2818.421720750756
2018-08-13,2795.356396040583
2018-08-14,2782.611492991477
2018-08-15,2709.4004392125576
2018-08-16,2693.6698979764574
2018-08-17,2664.4891301236703
2018-08-20,2695.521567701983
2018-08-21,2754.1176383272395
2018-08-22,2736.852979730815
2018-08-23,2732.5175547641898
2018-08-24,2750.726498893608
2018-08-27,2839.2321646556834
2018-08-28,2836.0488564139937
2018-08-29,2811.879374911245
2018-08-30,2780.418168988362
2018-08-31,2765.7155710905745
2018-09-03,2761.8082777126892
2018-09-04,2786.5061710510413
2018-09-05,2735.327837668512
2018-09-06,2710.926367358078
2018-09-07,2720.991364219692
2018-09-10,2678.8362991447393
2018-09-11,2674.3534654370474
2018-09-12,2647.0576807875705
2018-09-13,2676.4042401398983
2018-09-14,2678.293707914152
2018-09-17,2637.871169104173
2018-09-18,2685.4203930595127
2018-09-19,2729.7364924748686
2018-09-20,2732.54903668478
2018-09-21,2820.4007017670374
2018-09-24,2820.400701767038
2018-09-25,2788.2928900775346
2018-09-26,2822.4713266326216
2018-09-27,2819.6118897346787
2018-09-28,2847.3146709261346
2018-10-01,2847.3146709261346
2018-10-02,2847.3146709261346
2018-10-03,2847.3146709261346
2018-10-04,2847.3146709261346
2018-10-05,2847.3146709261346
2018-10-08,2716.3548219313234
2018-10-09,2708.1498998847337
2018-10-10,2707.6519902541095
2018-10-11,2597.2459379595048
2018-10-12,2644.8135890160884
2018-10-15,2608.642152010359
2018-10-16,2595.2991907595206
2018-10-17,2599.9200856031184
2018-10-18,2535.3260481524067
2018-10-19,2609.950033063253
2018-10-22,2707.254194716535
2018-10-23,2634.7527016851777
2018-10-24,2630.339985830344
2018-10-25,2623.207823785515
2018-10-26,2609.61791477724
2018-10-29,2523.632532067696
2018-10-30,2546.853600876402
2018-10-31,2580.377500313438
2018-11-01,2601.0581991415147
2018-11-02,2712.911330570708
2018-11-05,2671.4630179838427
2018-11-06,2659.341526361528
2018-11-07,2644.048684966916
2018-11-08,2643.916658130419
2018-11-09,2589.52810539936
2018-11-12,2603.687753786126
2018-11-13,2629.447970619749
2018-11-14,2600.7858331593693
2018-11-15,2629.096891864933
2018-11-16,2625.9118302192987
2018-11-19,2650.8708180558733
2018-11-20,2604.71240848304
2018-11-21,2611.722832720211
2018-11-22,2606.926815009401
2018-11-23,2558.4998167067197
2018-11-26,2560.6788580408365
2018-11-27,2546.5898480610235
2018-11-28,2571.127792414795
2018-11-29,2555.7588342543722
2018-11-30,2586.019149846848
2018-12-03,2675.426268610659
2018-12-04,2698.930394369148
2018-12-05,2683.972897409659
2018-12-06,2622.579998890741
2018-12-07,2617.4735961834117
2018-12-10,2583.473906466052
2018-12-11,2600.8838114143623
2018-12-12,2616.4800099570334
2018-12-13,2660.404942914549
2018-12-14,2615.1120250665463
2018-12-17,2610.3718123753324
2018-12-18,2597.7633878296315
2018-12-19,2570.9632855249174
2018-12-20,2550.084347048572
2018-12-21,2524.689806480169
2018-12-24,2541.0876628787964
2018-12-25,2531.5730634433216
2018-12-26,2533.9009773632188
2018-12-27,2531.634818748603
2018-12-28,2550.929430052301
2018-12-31,2550.929430052301
2019-01-01,2550.929430052301
2019-01-02,2513.6903654001308
2019-01-03,2495.6004945597206
2019-01-04,2539.4267470627506
2019-01-07,2556.674205227005
2019-01-08,2546.08911215678
2019-01-09,2579.7427521672325
2019-01-10,2590.803070620921
2019-01-11,2616.1084960424096
2019-01-14,2591.159185373319
2019-01-15,2638.501408485767
2019-01-16,2643.5858852565166
2019-01-17,2630.704368545216
2019-01-18,2681.258137502841
2019-01-21,2684.614867934054
2019-01-22,2646.13844820692
2019-01-23,2658.3972481994447
2019-01-24,2669.4686459268237
2019-01-25,2702.6255274602363
2019-01-28,2712.619006010578
2019-01-29,2733.4951024985853
2019-01-30,2722.4779742331293
2019-01-31,2755.6154275571475
2019-02-01,2770.7387791748897
2019-02-04,2770.73877917489
2019-02-05,2770.7387791748906
2019-02-06,2770.738779174891
2019-02-07,2770.7387791748915
2019-02-08,2770.738779174892
2019-02-11,2788.501331729319
2019-02-12,2809.840209292325
2019-02-13,2855.4461855598443
2019-02-14,2851.8492993680434
