Date,GOLDEN DRAGON WITH PARTIAL A SHARES
2019-03-05,3398.9044533988795
2019-03-06,3405.169265813574
2019-03-07,3356.748938111309
2019-03-08,3290.3117177187232
2019-03-11,3330.1838392807317
2019-03-12,3370.5358837789986
2019-03-13,3363.3464430896656
2019-03-14,3353.607736586168
2019-03-15,3378.609003040188
2019-03-18,3426.4260526135595
2019-03-19,3430.0605485433252
2019-03-20,3418.7080073493157
2019-03-21,3411.7205646764005
2019-03-22,3403.5395402951895
2019-03-25,3351.3554287375155
2019-03-26,3358.208094462528
2019-03-27,3369.8014374920135
2019-03-28,3374.0204586510536
2019-03-29,3423.884633990607
2019-04-01,3468.0153780285164
2019-04-02,3474.332999277597
2019-04-03,3502.8615277984145
2019-04-04,3503.0205597470704
2019-04-05,3513.5991859227156
2019-04-08,3537.4148326727095
2019-04-09,3550.309731702624
2019-04-10,3549.000547641792
2019-04-11,3513.7599249766877
2019-04-12,3528.394226139566
2019-04-15,3513.4250987417977
2019-04-16,3541.55697409153
2019-04-17,3553.6860683465316
2019-04-18,3541.712943656625
2019-04-19,3541.605452851476
2019-04-22,3537.0074401149145
2019-04-23,3539.473897016724
2019-04-24,3529.8864798828
2019-04-25,3502.4077303167273
2019-04-26,3497.599163082693
2019-04-29,3518.16158276267
2019-04-30,3504.673671300708
2019-05-01,3508.361805935166
2019-05-02,3528.066060711984
2019-05-03,3551.3163742590755
2019-05-06,3445.590082651621
2019-05-07,3444.85132351779
2019-05-08,3410.5205846909575
2019-05-09,3341.4994714197214
2019-05-10,3362.8386932649723
2019-05-13,3324.2599400691115
2019-05-14,3291.6984382869955
2019-05-15,3313.5676973242344
2019-05-16,3302.9430331066387
2019-05-17,3235.9456329654486
2019-05-20,3190.44278457328
2019-05-21,3198.8644706589134
2019-05-22,3189.96885138633
2019-05-23,3132.1443479610266
2019-05-24,3137.650986719622
2019-05-27,3136.8562787920196
2019-05-28,3146.424330826946
2019-05-29,3128.4288027588905
2019-05-30,3129.092216888237
2019-05-31,3128.5971078845264
2019-06-03,3140.733654814588
2019-06-04,3128.43998125058
2019-06-05,3136.1963600827303
2019-06-06,3134.161519389885
2019-06-07,3142.6633912239
2019-06-10,3212.9879769371832
2019-06-11,3249.5597442805924
2019-06-12,3213.192763244493
2019-06-13,3205.198416481348
2019-06-14,3180.413684415542
2019-06-17,3181.925686320265
2019-06-18,3221.937424089253
2019-06-19,3298.630267010106
2019-06-20,3346.3925066520237
2019-06-21,3342.222722989494
2019-06-24,3348.897272890519
2019-06-25,3311.406833696756
2019-06-26,3321.0226875018016
2019-06-27,3365.5099192827706
2019-06-28,3354.727922201249
2019-07-01,3388.590134106527
2019-07-02,3426.667259107591
2019-07-03,3408.833307516058
2019-07-04,3412.932934466336
2019-07-05,3405.575726606389
2019-07-08,3350.203041393865
2019-07-09,3332.6996128035676
2019-07-10,3347.7734003974083
2019-07-11,3366.4036023657964
2019-07-12,3366.0140506606735
2019-07-15,3390.1047502233846
2019-07-16,3401.786538530382
2019-07-17,3394.880451291425
2019-07-18,3376.6789031001726
2019-07-19,3411.340902372738
2019-07-22,3388.437000075964
2019-07-23,3407.3299395170566
2019-07-24,3417.7981723508474
2019-07-25,3425.8624413856423
2019-07-26,3403.334456294433
2019-07-29,3382.301016893605
2019-07-30,3376.716525836752
2019-07-31,3343.7411690025156
2019-08-01,3303.772044313015
2019-08-02,3221.283628735262
2019-08-05,3116.2189846043934
2019-08-06,3111.2894859997214
2019-08-07,3116.296338562799
2019-08-08,3154.730525708552
2019-08-09,3130.4405839410397
2019-08-12,3122.763641436242
2019-08-13,3089.690950259712
2019-08-14,3094.3311592000664
2019-08-15,3108.5829836880353
2019-08-16,3150.6489566615633
2019-08-19,3213.227029026296
2019-08-20,3213.3906674926325
2019-08-21,3214.3572500181513
2019-08-22,3190.1587510534955
2019-08-23,3184.7394790296603
2019-08-26,3133.933371294119
2019-08-27,3144.4246571066174
2019-08-28,3146.289352603862
2019-08-29,3166.5186532400235
2019-08-30,3192.9123028102294
2019-09-02,3191.474600690197
2019-09-03,3165.137046153734
2019-09-04,3245.6654582785354
2019-09-05,3278.9143062858348
2019-09-06,3290.6859889990856
2019-09-09,3296.787598237891
2019-09-10,3283.4120908506934
2019-09-11,3320.137481857674
2019-09-12,3337.485713196029
2019-09-13,3360.0484466015623
2019-09-16,3346.7892474614882
2019-09-17,3321.6669002594867
2019-09-18,3326.843987954803
2019-09-19,3303.9355870932554
2019-09-20,3302.25006067378
2019-09-23,3268.6295461498025
2019-09-24,3251.6746061579947
2019-09-25,3236.645985744997
2019-09-26,3239.6459507350887
2019-09-27,3206.9248358002787
2019-09-30,3217.411297047164
2019-10-01,3223.7258413050668
2019-10-02,3218.650057526287
2019-10-03,3230.7929812715392
2019-10-04,3224.3649584115983
2019-10-07,3222.399041886524
2019-10-08,3221.1495474089434
2019-10-09,3201.845679392081
2019-10-10,3215.625490909405
2019-10-11,3273.173974844661
2019-10-14,3306.106621405364
2019-10-15,3317.3711533056166
2019-10-16,3337.7863460448075
2019-10-17,3346.664628485901
2019-10-18,3319.8823328805506
2019-10-21,3330.602594874205
2019-10-22,3330.8042802744617
2019-10-23,3309.826498729978
2019-10-24,3341.7278410541344
2019-10-25,3341.2163524799507
2019-10-28,3377.309850291035
2019-10-29,3371.755651404571
2019-10-30,3367.5129977685106
2019-10-31,3381.60718499585
2019-11-01,3405.2190103985067
2019-11-04,3472.0747155183203
2019-11-05,3498.1105080919274
2019-11-06,3502.517626443609
2019-11-07,3523.4301514860913
2019-11-08,3504.978775039711
2019-11-11,3436.6771180344017
2019-11-12,3460.128368286533
2019-11-13,3408.7495627554804
2019-11-14,3382.665005277301
2019-11-15,3396.4691035212722
2019-11-18,3428.329234828515
2019-11-19,3464.856197135458
2019-11-20,3438.677585439837
2019-11-21,3406.3120322958375
2019-11-22,3422.2151807959167
2019-11-25,3457.9536378745806
2019-11-26,3459.707692750528
2019-11-27,3482.6823465397733
2019-11-28,3478.6560527071088
2019-11-29,3423.7764002299677
2019-12-02,3426.104758526732
2019-12-03,3422.716281727045
2019-12-04,3395.155353959156
2019-12-05,3434.226535271487
2019-12-06,3459.9641076741045
2019-12-09,3456.7968095048845
2019-12-10,3452.378649793911
2019-12-11,3489.405918744312
2019-12-12,3534.735175199849
2019-12-13,3599.0911655309087
2019-12-16,3598.4126362895568
2019-12-17,3649.955898833805
2019-12-18,3661.297079529549
2019-12-19,3641.116852294981
2019-12-20,3641.651184797699
2019-12-23,3662.021299970603
2019-12-24,3654.019073702531
2019-12-25,3656.0757293032107
2019-12-26,3663.436689783373
2019-12-27,3696.5699138102327
2019-12-30,3695.9534664462176
2019-12-31,3677.0335627549252
2020-01-01,3677.0335627549252
2020-01-02,3749.371915046807
2020-01-03,3740.4962824685163
2020-01-06,3708.506117038783
2020-01-07,3720.493909951867
2020-01-08,3699.465350645387
2020-01-09,3768.630438075213
2020-01-10,3782.9994413420786
2020-01-13,3834.1006469590266
2020-01-14,3827.903598351055
2020-01-15,3811.1400892156576
2020-01-16,3814.70692491811
2020-01-17,3838.1941372918473
2020-01-20,3820.0433508544425
2020-01-21,3731.904614206694
2020-01-22,3761.396760446951
2020-01-23,3707.0765195984
2020-01-24,3693.0519406287945
2020-01-27,3668.7308892398655
2020-01-28,3685.048514635005
2020-01-29,3630.818632028325
2020-01-30,3509.244792965247
2020-01-31,3497.955824200799
2020-02-03,3510.614142114677
2020-02-04,3596.0527892340488
2020-02-05,3602.71180852064
2020-02-06,3672.6801672298457
2020-02-07,3641.3272596007987
2020-02-10,3631.6862139971063
2020-02-11,3671.762458446789
2020-02-12,3718.1686748704433
2020-02-13,3709.5948450337155
2020-02-14,3713.796380796447
2020-02-17,3725.203151544517
2020-02-18,3681.1575602256908
2020-02-19,3709.5734500261005
2020-02-20,3687.601153859014
2020-02-21,3639.632452898199
2020-02-24,3562.4762893259535
2020-02-25,3573.553184055945
2020-02-26,3556.532000186856
2020-02-27,3550.1710155199603
2020-02-28,3497.779921506545
2020-03-02,3534.097125137771
2020-03-03,3543.4992927180497
2020-03-04,3571.2080274251302
2020-03-05,3624.5190489062206
2020-03-06,3539.4368411093515
2020-03-09,3393.040849609669
2020-03-10,3450.3387284564014
2020-03-11,3406.0992001344043
2020-03-12,3251.7990050620347
2020-03-13,3245.731906322135
2020-03-16,3071.5841423495085
2020-03-17,3079.0390725724283
2020-03-18,2959.394632464753
2020-03-19,2882.892201401816
2020-03-20,3020.6605302857706
2020-03-23,2898.815793450622
2020-03-24,3044.157427867368
2020-03-25,3153.589716140913
2020-03-26,3174.0788655734145
2020-03-27,3156.71395541279
2020-03-30,3125.649076339284
2020-03-31,3183.4310784254026
2020-04-01,3130.791748581426
2020-04-02,3156.647840409228
2020-04-03,3145.1405087379608
2020-04-06,3222.8012602318377
2020-04-07,3285.017781609501
2020-04-08,3263.3782905142607
2020-04-09,3293.3000814338848
2020-04-10,3292.904222433348
2020-04-13,3296.333020879997
2020-04-14,3343.2167857985464
2020-04-15,3340.1697945118394
2020-04-16,3346.4407012229053
2020-04-17,3394.7345126845103
2020-04-20,3395.290548316947
2020-04-21,3318.053310774946
2020-04-22,3343.2987150305935
2020-04-23,3341.71238094047
2020-04-24,3318.4044354755224
2020-04-27,3377.0474579969746
2020-04-28,3390.635723209676
2020-04-29,3431.4410591467986
2020-04-30,3440.5038398102706
2020-05-01,3409.4201748034952
2020-05-04,3300.7652834570163
2020-05-05,3338.009505950886
2020-05-06,3364.9334439661775
2020-05-07,3365.4615273796458
2020-05-08,3418.5155075492935
2020-05-11,3464.747630155489
2020-05-12,3419.4886951530275
2020-05-13,3423.669196739022
2020-05-14,3395.420900346164
2020-05-15,3403.6264894321907
2020-05-18,3437.350102922736
2020-05-19,3487.275078122711
2020-05-20,3493.450644078196
2020-05-21,3468.6222218605835
2020-05-22,3314.0575476864865
2020-05-25,3326.9561287215292
2020-05-26,3388.055474102181
2020-05-27,3369.797829930766
2020-05-28,3339.967914727154
2020-05-29,3370.28505252126
2020-06-01,3451.571004235758
2020-06-02,3496.900633885887
2020-06-03,3556.303992774615
2020-06-04,3567.1764841700947
2020-06-05,3606.6683741571474
2020-06-08,3611.690397152506
2020-06-09,3636.5532719951434
2020-06-10,3668.322278165171
2020-06-11,3593.400026153141
2020-06-12,3587.3079172807074
2020-06-15,3539.219207005369
2020-06-16,3623.547922246663
2020-06-17,3646.4510111909735
2020-06-18,3660.5201089596308
2020-06-19,3677.948974295016
2020-06-22,3677.548352963501
2020-06-23,3740.58214297569
2020-06-24,3731.5392893342237
2020-06-25,3725.875595446158
2020-06-26,3692.428157386338
2020-06-29,3662.323239657951
2020-06-30,3680.299651629527
2020-07-01,3689.6030608140422
2020-07-02,3803.1740493555903
2020-07-03,3850.003979131679
2020-07-06,3986.249947778807
2020-07-07,3948.3172071260856
2020-07-08,4058.4707742702208
2020-07-09,4106.3228316056575
2020-07-10,4050.922408899603
2020-07-13,4042.6014255541245
2020-07-14,3996.7748471767927
2020-07-15,4008.057846236267
2020-07-16,3898.2586796221262
2020-07-17,3936.7151283127514
2020-07-20,3974.9564463615325
2020-07-21,4068.8600752489065
2020-07-22,3999.262800885473
2020-07-23,4018.2758440530824
2020-07-24,3933.55482093766
2020-07-27,3970.95056868097
2020-07-28,4009.0698250631945
2020-07-29,4021.8785093247457
2020-07-30,4025.551051274607
2020-07-31,4018.1997732052873
2020-08-03,4037.7333300841233
2020-08-04,4111.696015179161
2020-08-05,4150.766586203436
2020-08-06,4156.168062355122
2020-08-07,4064.4728469174456
2020-08-10,4028.921427208649
2020-08-11,4046.840505851176
2020-08-12,4064.6852568688632
2020-08-13,4067.5321566654984
2020-08-14,4063.99068034996
2020-08-17,4114.71874407097
2020-08-18,4136.631774955267
2020-08-19,4108.323266757326
2020-08-20,4052.8518672241707
2020-08-21,4115.340081725462
2020-08-24,4197.854962216058
2020-08-25,4227.825467324388
2020-08-26,4255.153570724833
2020-08-27,4242.565642094302
2020-08-28,4248.340644944215
2020-08-31,4191.572905850249
2020-09-01,4258.13502952264
2020-09-02,4260.063206702495
2020-09-03,4198.979772706818
2020-09-04,4156.408387720906
2020-09-07,4129.281777558519
2020-09-08,4093.394156113947
2020-09-09,4080.962176623954
2020-09-10,4063.111240415342
2020-09-11,4100.856293759303
2020-09-14,4146.448537373839
2020-09-15,4178.737119934166
2020-09-16,4203.683883691367
2020-09-17,4159.202768386172
2020-09-18,4166.493989375809
2020-09-21,4122.6912106308355
2020-09-22,4097.08658547056
2020-09-23,4087.7243640905613
2020-09-24,4004.8312833476475
2020-09-25,4000.8899211425537
2020-09-28,4051.223951845236
2020-09-29,4039.903692207705
2020-09-30,4110.466037552075
2020-10-01,4107.435316035403
2020-10-02,4095.27782608478
2020-10-05,4128.227001975758
2020-10-06,4183.546935737938
2020-10-07,4222.067456403554
2020-10-08,4250.5435156030835
2020-10-09,4255.978818442819
2020-10-12,4338.032090164778
2020-10-13,4336.2085114481515
2020-10-14,4328.185801333247
2020-10-15,4264.646752002279
2020-10-16,4294.389751060413
2020-10-19,4300.455523091205
2020-10-20,4323.686110097378
2020-10-21,4335.404524203886
2020-10-22,4330.038231577918
2020-10-23,4330.532568637794
2020-10-26,4322.955094520026
2020-10-27,4346.373589622427
2020-10-28,4323.028062223525
2020-10-29,4343.601724224449
2020-10-30,4264.875370338749
2020-11-02,4320.629030992053
2020-11-03,4314.616012854594
2020-11-04,4384.237352958869
2020-11-05,4480.059624243983
2020-11-06,4509.417799189386
2020-11-09,4525.892788720632
2020-11-10,4438.668326313367
2020-11-11,4413.954952996988
2020-11-12,4449.394743653916
2020-11-13,4481.365182972865
2020-11-16,4518.227036642584
2020-11-17,4501.085342025521
2020-11-18,4522.876269245813
2020-11-19,4509.92194837927
2020-11-20,4558.245709763995
2020-11-23,4581.106190378484
2020-11-24,4595.333174940776
2020-11-25,4549.296127560399
2020-11-26,4584.501248215064
2020-11-27,4599.05335793203
2020-11-30,4482.089195395178
2020-12-01,4524.371461459698
2020-12-02,4515.032002700494
2020-12-03,4546.918243153887
2020-12-04,4571.941503694148
2020-12-07,4554.964542301863
2020-12-08,4571.113179305413
2020-12-09,4564.167608186759
2020-12-10,4551.091776835259
2020-12-11,4562.771153839489
2020-12-14,4520.411629334278
2020-12-15,4505.7090314615225
2020-12-16,4571.61735162895
2020-12-17,4606.2980657939415
2020-12-18,4591.103500820052
2020-12-21,4596.825817976667
2020-12-22,4546.309154038723
2020-12-23,4576.955090548919
2020-12-24,4507.492939280762
2020-12-25,4512.235449806597
2020-12-28,4488.788805604974
2020-12-29,4555.432381857191
2020-12-30,4669.513367827096
2020-12-31,4680.0241316861175
2021-01-01,4680.0241316861175
2021-01-04,4709.959769986559
2021-01-05,4800.162872214576
2021-01-06,4772.172133179531
2021-01-07,4781.237027343704
2021-01-08,4888.424011595978
2021-01-11,4874.307872175572
2021-01-12,4898.958159603807
2021-01-13,4946.3102853343125
2021-01-14,4980.9711266704335
2021-01-15,4978.376197854389
2021-01-18,5021.080564838796
2021-01-19,5148.153558703615
2021-01-20,5243.328552245306
2021-01-21,5273.230700655995
2021-01-22,5236.63983437782
2021-01-25,5337.074126000044
2021-01-26,5224.602200751691
2021-01-27,5163.13912338931
2021-01-28,5058.979482537769
2021-01-29,4995.872586566488
2021-02-01,5138.090438259968
2021-02-02,5210.818964405184
2021-02-03,5260.317103448409
2021-02-04,5242.612669265269
2021-02-05,5265.187471634063
2021-02-08,5274.052118659439
2021-02-09,5326.559652552899
2021-02-10,5395.905428512586
2021-02-11,5418.562724395934
2021-02-12,5418.698820845135
2021-02-15,5418.768111031501
2021-02-16,5462.8260491287265
2021-02-17,5535.422742059105
2021-02-18,5443.469407709378
2021-02-19,5453.338106794244
2021-02-22,5334.214097189731
2021-02-23,5338.6496549977155
2021-02-24,5207.7036387226735
2021-02-25,5222.68586834473
2021-02-26,5045.395853591195
2021-03-01,5159.40870567265
2021-03-02,5103.884506933041
2021-03-03,5180.107884461774
2021-03-04,5008.746611618814
2021-03-05,4989.017379467847
2021-03-08,4828.292875723446
2021-03-09,4899.165644882615
2021-03-10,4916.489715326444
2021-03-11,5065.319423505134
2021-03-12,4993.054032746681
2021-03-15,4965.2820631493105
2021-03-16,4996.392447957375
2021-03-17,5002.277403112153
2021-03-18,5020.692237645795
2021-03-19,4962.3332414109345
2021-03-22,4964.661339459315
2021-03-23,4910.905079406033
2021-03-24,4773.704137797283
2021-03-25,4742.798111964599
2021-03-26,4819.55377528386
2021-03-29,4834.3474132163365
2021-03-30,4874.966887406624
2021-03-31,4839.324637808102
2021-04-01,4937.225312894582
2021-04-02,4938.433237752261
2021-04-05,4933.301608516516
2021-04-06,4971.951521594714
2021-04-07,4914.448296215802
2021-04-08,4951.167995258563
2021-04-09,4896.907806640644
2021-04-12,4888.074392961913
2021-04-13,4883.704541605143
2021-04-14,4923.170500123102
2021-04-15,4928.4578607346875
2021-04-16,4958.566795769897
2021-04-19,4976.819178436087
2021-04-20,4971.848281798374
2021-04-21,4928.311211977268
2021-04-22,4952.166064386631
2021-04-23,5026.433260657962
2021-04-26,5043.397714514541
2021-04-27,5049.1386196506755
2021-04-28,5052.551781380288
2021-04-29,5049.384653023521
2021-04-30,4984.7517339317055
2021-05-03,4929.897986279362
2021-05-04,4919.00832714585
2021-05-05,4877.242214690603
2021-05-06,4898.822511835883
2021-05-07,4908.36334341448
2021-05-10,4857.685429581162
2021-05-11,4767.129922730321
2021-05-12,4732.377299362131
2021-05-13,4606.20192309162
2021-05-14,4681.121421738047
2021-05-17,4694.7846801224
2021-05-18,4804.481761201518
2021-05-19,4796.375019161519
2021-05-20,4810.491498696475
2021-05-21,4800.905407303893
2021-05-24,4782.09825778287
2021-05-25,4880.533146095244
2021-05-26,4913.526953565299
2021-05-27,4911.414084748879
2021-05-28,4923.568303780956
2021-05-31,4984.253923643979
2021-06-01,5053.029342848872
2021-06-02,5016.466701949821
2021-06-03,4965.43942310358
2021-06-04,4952.665446698638
2021-06-07,4930.069455494009
2021-06-08,4920.506324580963
2021-06-09,4903.262553133114
2021-06-10,4929.990356245652
2021-06-11,4943.598108911895
2021-06-14,4948.042288682122
2021-06-15,4927.356288799628
2021-06-16,4876.392593936822
2021-06-17,4900.168683859003
2021-06-18,4911.7833661705035
2021-06-21,4844.916644830878
2021-06-22,4812.674605147196
2021-06-23,4898.135985533399
2021-06-24,4921.567986549361
2021-06-25,4985.718310047947
2021-06-28,5009.689140385291
2021-06-29,4995.846795801351
2021-06-30,4989.414734260137
2021-07-01,4969.5442536777555
2021-07-02,4888.479505730861
2021-07-05,4873.186623012961
2021-07-06,4851.355072711098
2021-07-07,4826.783651824697
2021-07-08,4715.062245290182
2021-07-09,4732.417876324379
2021-07-12,4767.411663874156
2021-07-13,4844.638761071125
2021-07-14,4826.3128810826365
2021-07-15,4882.377279263252
2021-07-16,4841.75631711799
2021-07-19,4760.149913366944
2021-07-20,4725.933153343205
2021-07-21,4733.851538562845
2021-07-22,4789.868833128888
2021-07-23,4692.718941408707
2021-07-26,4497.31667887132
2021-07-27,4316.728674281453
2021-07-28,4404.80540169451
2021-07-29,4542.943188628003
2021-07-30,4489.024097669065
2021-08-02,4552.810361523122
2021-08-03,4530.304303771869
2021-08-04,4568.613262524565
2021-08-05,4533.581096878073
2021-08-06,4515.5451767527475
2021-08-09,4538.501911639035
2021-08-10,4575.789496038417
2021-08-11,4566.946758509577
2021-08-12,4533.987315874062
2021-08-13,4482.507342545536
2021-08-16,4430.689716442856
2021-08-17,4346.391433523328
2021-08-18,4377.69316641152
2021-08-19,4252.490596618538
2021-08-20,4201.081658939649
2021-08-23,4274.69490735597
2021-08-24,4418.34408522966
2021-08-25,4440.005353788381
2021-08-26,4404.7435411409415
2021-08-27,4407.849786896683
2021-08-30,4451.315154634744
2021-08-31,4537.081483513342
2021-09-01,4565.821796939317
2021-09-02,4576.909621228998
2021-09-03,4573.866916291052
2021-09-06,4619.1324535786935
2021-09-07,4650.724182581527
2021-09-08,4620.9247964912865
2021-09-09,4541.155871870522
2021-09-10,4602.3516209875725
2021-09-13,4541.743727603835
2021-09-14,4497.532102588831
2021-09-15,4424.915058167098
2021-09-16,4368.200174156029
2021-09-17,4406.879332916229
2021-09-20,4306.489104283098
2021-09-21,4317.30699518783
2021-09-22,4298.423866097238
2021-09-23,4339.651136887273
2021-09-24,4308.075191568001
2021-09-27,4315.0413761926075
2021-09-28,4329.980333632866
2021-09-29,4291.968596959653
2021-09-30,4295.398802590373
2021-10-01,4266.434124984416
2021-10-04,4192.932579984171
2021-10-05,4198.54400567521
2021-10-06,4176.454709537326
2021-10-07,4308.872510739995
2021-10-08,4320.1367692464755
2021-10-11,4372.001961064112
2021-10-12,4309.383105994021
2021-10-13,4315.17800209165
2021-10-14,4314.745538016526
2021-10-15,4397.300735172496
2021-10-18,4406.690722992538
2021-10-19,4479.070166687837
2021-10-20,4523.561777465661
2021-10-21,4507.4559648600925
2021-10-22,4521.945209999463
2021-10-25,4522.702218520341
2021-10-26,4496.340417954062
2021-10-27,4441.772968663482
2021-10-28,4430.694357832026
2021-10-29,4393.869905053254
2021-11-01,4381.2156147136575
2021-11-02,4359.093530466711
2021-11-03,4361.5502999551245
2021-11-04,4376.757940207161
2021-11-05,4347.074854916219
2021-11-08,4348.594109493527
2021-11-09,4363.063870769829
2021-11-10,4395.998137371164
2021-11-11,4433.631745337455
2021-11-12,4456.424382273527
2021-11-15,4463.878140467456
2021-11-16,4515.108005437694
2021-11-17,4504.168291154634
2021-11-18,4457.122469764055
2021-11-19,4428.733497625389
2021-11-22,4413.063442071669
2021-11-23,4370.99359937527
2021-11-24,4364.745369847705
2021-11-25,4379.434915288438
2021-11-26,4275.673126006187
2021-11-29,4256.6816395397955
2021-11-30,4218.620424472535
2021-12-01,4244.7162978569695
2021-12-02,4264.724889238017
2021-12-03,4213.162042900289
2021-12-06,4153.827856385922
2021-12-07,4254.086692840773
2021-12-08,4262.621502855257
2021-12-09,4305.158742643709
2021-12-10,4264.268724734114
2021-12-13,4236.042411819509
2021-12-14,4183.421892614932
2021-12-15,4151.394395912222
2021-12-16,4168.970229806269
2021-12-17,4131.943968862808
2021-12-20,4040.755240587012
2021-12-21,4099.533834099303
2021-12-22,4115.248735005713
2021-12-23,4142.733040274127
2021-12-24,4142.636785462913
2021-12-27,4146.592831884025
2021-12-28,4160.3140777006165
2021-12-29,4125.868922019252
2021-12-30,4150.013652906622
2021-12-31,4197.528797495611
2022-01-03,4194.965406136081
2022-01-04,4199.754241710537
2022-01-05,4128.044420322535
2022-01-06,4138.098617083202
2022-01-07,4171.606382142364
2022-01-10,4205.149886156952
2022-01-11,4225.572099343329
2022-01-12,4322.435023809436
2022-01-13,4304.737572626184
2022-01-14,4300.909574783438
2022-01-17,4287.416999074217
2022-01-18,4252.491061502708
2022-01-19,4239.232205608759
2022-01-20,4341.0452213611225
2022-01-21,4306.974380452707
2022-01-24,4263.881948438126
2022-01-25,4191.647985561749
2022-01-26,4176.835283482659
2022-01-27,4091.587161903165
2022-01-28,4061.164995293949
2022-01-31,4125.84151610467
2022-02-01,4131.601050959208
2022-02-02,4123.424864779654
2022-02-03,4115.578842539526
2022-02-04,4192.624498511804
2022-02-07,4190.663622790275
2022-02-08,4168.59034173666
2022-02-09,4255.7044486607165
2022-02-10,4298.212947633117
2022-02-11,4273.739309511089
2022-02-14,4200.159802292035
2022-02-15,4198.144927476049
2022-02-16,4259.004987316066
2022-02-17,4270.34547935217
2022-02-18,4208.701217492123
2022-02-21,4171.145672440211
2022-02-22,4088.677541715655
2022-02-23,4092.612844582684
2022-02-24,3969.33439554235
2022-02-25,3970.4173850655475
2022-02-28,3969.2012750193767
2022-03-01,3996.711119447819
2022-03-02,3951.0400468220914
2022-03-03,3939.648202811106
2022-03-04,3841.472736313646
2022-03-07,3696.5989609637563
2022-03-08,3624.053003026954
2022-03-09,3633.560866737472
2022-03-10,3675.93706253208
2022-03-11,3580.956459954756
2022-03-14,3410.175335513936
2022-03-15,3251.129562213174
2022-03-16,3533.6360559510726
2022-03-17,3732.758116312973
2022-03-18,3735.2764431454157
2022-03-21,3700.883066519549
2022-03-22,3787.4080742105966
2022-03-23,3831.793916801394
2022-03-24,3794.8893948155423
2022-03-25,3715.0265604955825
2022-03-28,3723.7730567471735
2022-03-29,3760.7434666834756
2022-03-30,3819.700698541269
2022-03-31,3766.7662698108825
2022-04-01,3777.0047225654753
2022-04-04,3852.8912542912412
2022-04-05,3840.414620186574
2022-04-06,3771.6057372723058
2022-04-07,3696.607409174875
2022-04-08,3698.777123400475
2022-04-11,3592.832319527954
2022-04-12,3604.1534145488054
2022-04-13,3649.301706621869
2022-04-14,3658.3859244573905
2022-04-15,3638.7618188455554
2022-04-18,3618.5099990563344
2022-04-19,3569.331860916728
2022-04-20,3552.0146856850615
2022-04-21,3495.257772054126
2022-04-22,3482.2168802664314
2022-04-25,3370.1657491802853
2022-04-26,3387.4975155049196
2022-04-27,3378.053519884321
2022-04-28,3424.902622167918
2022-04-29,3553.381487526749
2022-05-02,3558.0664161554255
2022-05-03,3541.246395034793
2022-05-04,3517.9426542674278
2022-05-05,3501.526285258159
2022-05-06,3373.8453153170635
2022-05-09,3333.2754415358145
2022-05-10,3299.622778074984
2022-05-11,3316.852445427019
2022-05-12,3240.5123068984444
2022-05-13,3319.913502635883
2022-05-16,3331.9944371676575
2022-05-17,3431.4443582834197
2022-05-18,3449.6238503399195
2022-05-19,3374.7627421784523
2022-05-20,3454.345995497514
2022-05-23,3425.5651887355266
2022-05-24,3354.8685892653743
2022-05-25,3372.2890574769317
2022-05-26,3374.316442331165
2022-05-27,3469.7892546756507
2022-05-30,3550.4901423894535
2022-05-31,3626.251483690627
2022-06-01,3590.4370771080116
2022-06-02,3561.3717442787265
2022-06-03,3557.7441750610237
2022-06-06,3632.9046272007577
2022-06-07,3623.107986110008
2022-06-08,3718.8894605503133
2022-06-09,3689.060319188272
2022-06-10,3674.5076680659718
2022-06-13,3540.741330596937
2022-06-14,3549.2645320829433
2022-06-15,3575.3598316281277
2022-06-16,3511.14943672945
2022-06-17,3525.4460111232092
2022-06-20,3525.466802591571
2022-06-21,3601.0722930195643
2022-06-22,3509.239254654701
2022-06-23,3540.989516677364
2022-06-24,3612.905109451725
2022-06-27,3685.268974935359
2022-06-28,3691.573844423106
2022-06-29,3635.2918633590525
2022-06-30,3591.3381272080314
2022-07-01,3558.260875870189
2022-07-04,3549.3674565024476
2022-07-05,3566.666141297833
2022-07-06,3510.0569594056624
2022-07-07,3556.2274749568
2022-07-08,3578.6916839763016
2022-07-11,3483.3703669641645
2022-07-12,3421.284377940948
2022-07-13,3450.422507008766
2022-07-14,3454.5029832163095
2022-07-15,3407.020261453201
2022-07-18,3473.407807402056
2022-07-19,3449.0169787104237
2022-07-20,3479.388510246305
2022-07-21,3470.782559391275
2022-07-22,3462.902635066122
2022-07-25,3447.6746528386507
2022-07-26,3471.910283800313
2022-07-27,3452.373524048469
2022-07-28,3448.3832844985955
2022-07-29,3391.5408205748718
2022-08-01,3371.090179474124
2022-08-02,3303.661389431886
2022-08-03,3325.4605285255734
2022-08-04,3372.6545774714446
2022-08-05,3402.8457417322334
2022-08-08,3371.5060629939003
2022-08-09,3362.579356495554
2022-08-10,3310.456685376886
2022-08-11,3397.1206923286227
2022-08-12,3411.6824969470367
2022-08-15,3406.9002488798556
2022-08-16,3388.5607485555356
2022-08-17,3397.1168225660867
2022-08-18,3373.1285863520134
2022-08-19,3371.668310813007
2022-08-22,3351.122362128601
2022-08-23,3322.2988847989986
2022-08-24,3289.1514318755735
2022-08-25,3393.678121471047
2022-08-26,3418.2814211701752
2022-08-29,3370.0432458431656
2022-08-30,3356.194147800378
