Date,EM ASIA WITH CHINA ALL SHARES
2019-03-12,3103.622769616031
2019-03-13,3092.2393638218014
2019-03-14,3081.9668798012694
2019-03-15,3109.307538617765
2019-03-18,3157.0335856398638
2019-03-19,3156.7874601662543
2019-03-20,3154.591339696126
2019-03-21,3162.0475096699643
2019-03-22,3154.7698156168203
2019-03-25,3098.402610703972
2019-03-26,3097.378283890776
2019-03-27,3103.3268113969757
2019-03-28,3099.890055216058
2019-03-29,3152.4246115348496
2019-04-01,3193.889163769209
2019-04-02,3200.1051953038814
2019-04-03,3230.092413095349
2019-04-04,3233.635354079809
2019-04-05,3241.1879871740703
2019-04-08,3246.968339628796
2019-04-09,3263.742893159417
2019-04-10,3265.375246776578
2019-04-11,3233.5309740568537
2019-04-12,3241.956903629441
2019-04-15,3236.386561060763
2019-04-16,3269.7874947859764
2019-04-17,3280.1261410921343
2019-04-18,3262.9415529281737
2019-04-19,3268.8358816392747
2019-04-22,3242.3201238638076
2019-04-23,3242.3442753725853
2019-04-24,3235.9734854559965
2019-04-25,3194.0509377306685
2019-04-26,3184.6701666622457
2019-04-29,3203.3177176628824
2019-04-30,3198.3929640946635
2019-05-01,3200.341109745688
2019-05-02,3206.006467023689
2019-05-03,3209.6059226628663
2019-05-06,3116.2667566764358
2019-05-07,3116.6088695467665
2019-05-08,3083.34044026436
2019-05-09,3014.52579186055
2019-05-10,3047.5472354346743
2019-05-13,2995.937554532081
2019-05-14,2977.4571622173185
2019-05-15,3000.886469604904
2019-05-16,2990.218996520817
2019-05-17,2936.3757890467255
2019-05-20,2924.0589880853586
2019-05-21,2937.522888112196
2019-05-22,2930.5916098938947
2019-05-23,2890.8608009239992
2019-05-24,2898.8479189983286
2019-05-27,2911.4905113578006
2019-05-28,2917.7592666372157
2019-05-29,2899.4454715774627
2019-05-30,2910.306940330988
2019-05-31,2916.7858372648548
2019-06-03,2940.468875262162
2019-06-04,2926.1162730964675
2019-06-05,2929.2892624953774
2019-06-06,2914.3915377121402
2019-06-07,2917.9641218281527
2019-06-10,2962.361158274616
2019-06-11,3005.4904293188474
2019-06-12,2985.3041352130085
2019-06-13,2976.1240042488457
2019-06-14,2954.105802923711
2019-06-17,2945.0021371327903
2019-06-18,2969.6189252986055
2019-06-19,3025.3951514909527
2019-06-20,3083.10418730077
2019-06-21,3078.2512752861185
2019-06-24,3085.1503790250435
2019-06-25,3063.787637966831
2019-06-26,3069.2503157136716
2019-06-27,3102.1254724048404
2019-06-28,3097.80563248845
2019-07-01,3138.8111644390333
2019-07-02,3145.684396980306
2019-07-03,3120.895684993648
2019-07-04,3126.8980520770624
2019-07-05,3120.2151699256906
2019-07-08,3058.683117957615
2019-07-09,3051.7542357306706
2019-07-10,3059.729511520572
2019-07-11,3080.1743776891085
2019-07-12,3077.0787760555745
2019-07-15,3099.4920829732905
2019-07-16,3105.487658423187
2019-07-17,3094.389047595813
2019-07-18,3074.3277524607925
2019-07-19,3101.180780722694
2019-07-22,3085.2293135343702
2019-07-23,3096.668522479586
2019-07-24,3100.8113700341046
2019-07-25,3111.8409072231934
2019-07-26,3098.901673685773
2019-07-29,3082.925113054071
2019-07-30,3083.0998232313877
2019-07-31,3061.616356704004
2019-08-01,3028.3753787415394
2019-08-02,2967.0737602240765
2019-08-05,2875.0745034319025
2019-08-06,2861.7445675828058
2019-08-07,2857.4727526625725
2019-08-08,2891.9521134163306
2019-08-09,2879.9450277085134
2019-08-12,2887.0124776703638
2019-08-13,2854.8935682488313
2019-08-14,2878.3089881798455
2019-08-15,2878.7797264267456
2019-08-16,2898.082624688176
2019-08-19,2940.186269889437
2019-08-20,2942.183399087134
2019-08-21,2941.941694315081
2019-08-22,2924.217074582478
2019-08-23,2930.134228672062
2019-08-26,2889.3953682564998
2019-08-27,2907.166857555698
2019-08-28,2906.169087072431
2019-08-29,2912.574705829432
2019-08-30,2947.438210819499
2019-09-02,2955.7776262351845
2019-09-03,2925.874455469816
2019-09-04,2970.6551083986847
2019-09-05,3009.582908814635
2019-09-06,3025.3144717034997
2019-09-09,3040.1259744053064
2019-09-10,3034.5204219808215
2019-09-11,3048.8622450854155
2019-09-12,3068.140982401286
2019-09-13,3080.0473303309027
2019-09-16,3076.649719375105
2019-09-17,3043.8064833134085
2019-09-18,3055.975070580377
2019-09-19,3047.159121952518
2019-09-20,3069.188049820853
2019-09-23,3044.4021054095806
2019-09-24,3039.3044200930844
2019-09-25,3017.3013646459117
2019-09-26,3017.6325528453635
2019-09-27,2997.6195695582705
2019-09-30,2996.7482891003715
2019-10-01,2994.315936641864
2019-10-02,2976.7406254295292
2019-10-03,2981.3044692828366
2019-10-04,2983.077999079173
2019-10-07,2980.4977431781517
2019-10-08,2991.963543562329
2019-10-09,2989.592574634057
2019-10-10,2999.408911181333
2019-10-11,3041.829802593264
2019-10-14,3074.236596996463
2019-10-15,3075.7473811633918
2019-10-16,3083.1074715170716
2019-10-17,3092.927719178878
2019-10-18,3071.71754550514
2019-10-21,3084.5222613236097
2019-10-22,3091.021722883238
2019-10-23,3077.359565213371
2019-10-24,3091.2757847264616
2019-10-25,3094.26233897024
2019-10-28,3119.2966365715242
2019-10-29,3121.191371571543
2019-10-30,3115.065210925751
2019-10-31,3122.8881194467203
2019-11-01,3144.0924704241997
2019-11-04,3193.039833276731
2019-11-05,3220.6129578139844
2019-11-06,3213.572864404399
2019-11-07,3226.430543916662
2019-11-08,3208.505076643427
2019-11-11,3158.0524305336353
2019-11-12,3177.0273753789884
2019-11-13,3144.309766231704
2019-11-14,3137.7305087663376
2019-11-15,3147.960599224441
2019-11-18,3166.7529801653654
2019-11-19,3187.772350632243
2019-11-20,3163.172279181096
2019-11-21,3136.3054587626766
2019-11-22,3138.1728738393203
2019-11-25,3164.6525904154637
2019-11-26,3165.303670732739
2019-11-27,3179.921022780637
2019-11-28,3170.4395231528765
2019-11-29,3129.272239243406
2019-12-02,3131.1403527592515
2019-12-03,3126.7585513969816
2019-12-04,3109.8299844709218
2019-12-05,3138.752652629621
2019-12-06,3157.8901008866032
2019-12-09,3159.735027348594
2019-12-10,3159.285896458948
2019-12-11,3179.1461861869416
2019-12-12,3208.12306443673
2019-12-13,3270.2726330689993
2019-12-16,3270.6957972290575
2019-12-17,3319.5798250666144
2019-12-18,3328.4804038194534
2019-12-19,3319.098563287268
2019-12-20,3320.855604578688
2019-12-23,3320.5203721523044
2019-12-24,3317.1246415867968
2019-12-25,3318.9941684940313
2019-12-26,3330.2571852816195
2019-12-27,3354.0038887420974
2019-12-30,3363.4963752438334
2019-12-31,3357.3292313194493
2020-01-01,3357.767237505644
2020-01-02,3397.389521442005
2020-01-03,3385.4206815189305
2020-01-06,3354.4854591120725
2020-01-07,3380.415893617346
2020-01-08,3354.7468225157822
2020-01-09,3419.3450507596654
2020-01-10,3431.6371174721994
2020-01-13,3478.082301399611
2020-01-14,3474.7242002371395
2020-01-15,3458.923014040747
2020-01-16,3461.8247929485033
2020-01-17,3478.47054086681
2020-01-20,3478.674873706874
2020-01-21,3413.235485616039
2020-01-22,3437.0182974051177
2020-01-23,3381.6321930990493
2020-01-24,3375.6183648149
2020-01-27,3355.231724666091
2020-01-28,3342.1312949214366
2020-01-29,3326.1728079920963
2020-01-30,3252.355764069938
2020-01-31,3232.2185685445193
2020-02-03,3164.9246031837633
2020-02-04,3250.053212233375
2020-02-05,3268.185523295594
2020-02-06,3334.9187113183566
2020-02-07,3310.7921193822294
2020-02-10,3306.4995208825744
2020-02-11,3338.296618294739
2020-02-12,3372.8515118448604
2020-02-13,3361.572392369669
2020-02-14,3367.2622571845204
2020-02-17,3386.4503471443472
2020-02-18,3349.742259054634
2020-02-19,3368.359006212238
2020-02-20,3363.762961948765
2020-02-21,3330.759012900948
2020-02-24,3258.071722850303
2020-02-25,3273.882879677565
2020-02-26,3235.7084063088446
2020-02-27,3228.225327592758
2020-02-28,3147.1817704778036
2020-03-02,3199.7595325608345
2020-03-03,3217.4146287564945
2020-03-04,3257.8418775043688
2020-03-05,3300.698574844167
2020-03-06,3224.171164020714
2020-03-09,3076.1626136652762
2020-03-10,3127.510802219051
2020-03-11,3084.267903594624
2020-03-12,2939.7774770102515
2020-03-13,2924.399450309981
2020-03-16,2765.4279565056236
2020-03-17,2737.3627156236653
2020-03-18,2643.8628594882584
2020-03-19,2553.61796767462
2020-03-20,2681.0515422061376
2020-03-23,2539.309956307947
2020-03-24,2664.282772950482
2020-03-25,2765.837840768325
2020-03-26,2787.2849858727122
2020-03-27,2793.7509097186903
2020-03-30,2755.9944992920123
2020-03-31,2804.9333902509925
2020-04-01,2745.4985160175247
2020-04-02,2781.485083923511
2020-04-03,2765.4157348707504
2020-04-06,2814.9589664496243
2020-04-07,2894.842008993084
2020-04-08,2871.3604968645673
2020-04-09,2903.3427179165183
2020-04-10,2900.294193849612
2020-04-13,2892.167351732501
2020-04-14,2936.1068209127407
2020-04-15,2931.607337757417
2020-04-16,2927.1773537235945
2020-04-17,2981.4347291219387
2020-04-20,2982.013229706891
2020-04-21,2920.6070397412154
2020-04-22,2950.5197657074254
2020-04-23,2955.2510475234544
2020-04-24,2923.535190440242
2020-04-27,2968.560198681105
2020-04-28,2982.064083031147
2020-04-29,3017.4616420524962
2020-04-30,3050.901835253115
2020-05-01,3035.1513416173298
2020-05-04,2954.932798290476
2020-05-05,2969.6149255648493
2020-05-06,2990.34337225477
2020-05-07,2987.038689793269
2020-05-08,3028.4704749308617
2020-05-11,3046.290415590534
2020-05-12,3022.767480151381
2020-05-13,3035.5302252927886
2020-05-14,3004.2637765773775
2020-05-15,3004.7614579587957
2020-05-18,3014.7430520426046
2020-05-19,3059.7209791201863
2020-05-20,3064.1195575116394
2020-05-21,3053.8778201491705
2020-05-22,2959.569228036665
2020-05-25,2971.7966690544813
2020-05-26,3018.206049500331
2020-05-27,3010.2642347322007
2020-05-28,3002.3659051601617
2020-05-29,3033.0189024099323
2020-06-01,3104.2538534297014
2020-06-02,3138.432221850577
2020-06-03,3186.6920418804652
2020-06-04,3194.727943705063
2020-06-05,3231.295912336238
2020-06-08,3237.9822591581105
2020-06-09,3249.660867131263
2020-06-10,3273.924471297482
2020-06-11,3221.1320147098586
2020-06-12,3205.8917210168115
2020-06-15,3145.3293602410286
2020-06-16,3225.925587807915
2020-06-17,3235.7998378719967
2020-06-18,3249.724011725011
2020-06-19,3274.3806066657726
2020-06-22,3271.5580701462463
2020-06-23,3315.796636209846
2020-06-24,3319.1765335723285
2020-06-25,3301.9104496636514
2020-06-26,3296.5364139198637
2020-06-29,3270.934946790452
2020-06-30,3293.1617554606787
2020-07-01,3315.0316842204993
2020-07-02,3395.4567955946777
2020-07-03,3440.231382041264
2020-07-06,3561.753442344242
2020-07-07,3551.4319836999352
2020-07-08,3620.1970901798886
2020-07-09,3670.016668986626
2020-07-10,3623.0744445425744
2020-07-13,3651.0437996903493
2020-07-14,3609.4019143280784
2020-07-15,3614.209072406995
2020-07-16,3511.15543
2020-07-17,3544.595680586091
2020-07-20,3591.4924505500353
2020-07-21,3652.357558481817
2020-07-22,3623.5714948874647
2020-07-23,3633.1902065852996
2020-07-24,3543.2506930417785
2020-07-27,3575.405018083336
2020-07-28,3616.7863952877506
2020-07-29,3644.9484148665706
2020-07-30,3640.9939338900117
2020-07-31,3646.9826550750263
2020-08-03,3663.925425395387
2020-08-04,3705.524604361094
2020-08-05,3741.6040315265877
2020-08-06,3757.444395386579
2020-08-07,3698.849726421391
2020-08-10,3688.0372811641632
2020-08-11,3694.459353402192
2020-08-12,3695.1909919697237
2020-08-13,3699.6568237143724
2020-08-14,3698.68130053949
2020-08-17,3743.8827089537285
2020-08-18,3757.346796908834
2020-08-19,3731.7380908320006
2020-08-20,3670.6753448304553
2020-08-21,3714.1986142924115
2020-08-24,3766.432903335701
2020-08-25,3790.512780334711
2020-08-26,3799.3919554520157
2020-08-27,3803.9540720485666
2020-08-28,3827.323664841229
2020-08-31,3773.5506945424463
2020-09-01,3828.6345894140195
2020-09-02,3832.4071413650154
2020-09-03,3796.635299203
2020-09-04,3758.0234777831824
2020-09-07,3723.800825245019
2020-09-08,3713.793082836764
2020-09-09,3674.003912949335
2020-09-10,3673.939061285846
2020-09-11,3703.6143938395503
2020-09-14,3743.683846328514
2020-09-15,3778.470298323797
2020-09-16,3789.94505022825
2020-09-17,3755.262347992581
2020-09-18,3786.043897029527
2020-09-21,3745.913166517945
2020-09-22,3706.634267314814
2020-09-23,3702.880926832755
2020-09-24,3616.8603582588225
2020-09-25,3626.112171283683
2020-09-28,3662.0851072998285
2020-09-29,3665.2315264427875
2020-09-30,3701.8745275483534
2020-10-01,3709.3271423743786
2020-10-02,3702.075462989136
2020-10-05,3726.101333604343
2020-10-06,3759.2396835898317
2020-10-07,3784.3202036786865
2020-10-08,3807.785590040815
2020-10-09,3845.1504505740104
2020-10-12,3916.385105061684
2020-10-13,3919.037182124066
2020-10-14,3905.5658216252154
2020-10-15,3864.059503726444
2020-10-16,3878.2760970746917
2020-10-19,3879.6543223573476
2020-10-20,3904.581884352526
2020-10-21,3914.291174733722
2020-10-22,3901.741633572148
2020-10-23,3890.239770065619
2020-10-26,3873.0496056179613
2020-10-27,3889.8565919057123
2020-10-28,3880.110594587856
2020-10-29,3890.0109281484947
2020-10-30,3826.065233302386
2020-11-02,3862.765688257569
2020-11-03,3879.1764619969986
2020-11-04,3917.126741765175
2020-11-05,4017.082274706279
2020-11-06,4042.9973260271518
2020-11-09,4092.5940404649273
2020-11-10,4037.8404415926902
2020-11-11,4023.462026078609
2020-11-12,4038.0508944298563
2020-11-13,4054.7226115351946
2020-11-16,4101.2652898799815
2020-11-17,4090.337435728478
2020-11-18,4106.201107490072
2020-11-19,4089.171960189629
2020-11-20,4125.436413943383
2020-11-23,4172.047409844838
2020-11-24,4173.431441992523
2020-11-25,4128.599201072601
2020-11-26,4165.147132284451
2020-11-27,4179.287302432771
2020-11-30,4103.477395072331
2020-12-01,4163.997613722381
2020-12-02,4173.665977061446
2020-12-03,4201.081690223275
2020-12-04,4243.420798375806
2020-12-07,4240.065080236677
2020-12-08,4243.106325487341
2020-12-09,4239.566999029057
2020-12-10,4226.880409211335
2020-12-11,4230.05954575554
2020-12-14,4217.8424764941565
2020-12-15,4212.318288887297
2020-12-16,4253.75346862684
2020-12-17,4282.314393213868
2020-12-18,4266.856012979658
2020-12-21,4262.94623013865
2020-12-22,4216.6575054721925
2020-12-23,4250.536169801774
2020-12-24,4231.690488143316
2020-12-25,4244.574409188345
2020-12-28,4237.1953366371945
2020-12-29,4278.382582631734
2020-12-30,4364.6025623251935
2020-12-31,4392.046226125937
2021-01-01,4393.708291672574
2021-01-04,4455.684553135102
2021-01-05,4527.491378287707
2021-01-06,4518.430795288094
2021-01-07,4551.179683242688
2021-01-08,4638.939182626919
2021-01-11,4623.739443866971
2021-01-12,4654.899445560335
2021-01-13,4681.875480452094
2021-01-14,4679.319861393699
2021-01-15,4647.043479817667
2021-01-18,4648.907106699216
2021-01-19,4715.32909967804
2021-01-20,4794.117877285164
2021-01-21,4835.735379095066
2021-01-22,4807.420417041893
2021-01-25,4877.662449313795
2021-01-26,4782.28387411174
2021-01-27,4741.00047539069
2021-01-28,4638.34918507787
2021-01-29,4581.093991247836
2021-02-01,4697.736855314826
2021-02-02,4767.6362219015455
2021-02-03,4805.067873749107
2021-02-04,4784.100982829855
2021-02-05,4792.4016250530585
2021-02-08,4821.328504068322
2021-02-09,4873.641446775363
2021-02-10,4939.199312076431
2021-02-11,4951.488055533929
2021-02-12,4951.961702212661
2021-02-15,4971.945440436683
2021-02-16,4991.187433602625
2021-02-17,5009.270295579347
2021-02-18,4939.043295702665
2021-02-19,4949.707968370067
2021-02-22,4829.740310547512
2021-02-23,4822.268581235573
2021-02-24,4725.848439329061
2021-02-25,4764.223682130928
2021-02-26,4605.9388025103735
2021-03-01,4685.99344834606
2021-03-02,4660.472953478754
2021-03-03,4741.403694165832
2021-03-04,4599.710274545648
2021-03-05,4579.402738727332
2021-03-08,4442.526265302726
2021-03-09,4447.162254950706
2021-03-10,4465.241573873243
2021-03-11,4581.684062441471
2021-03-12,4557.283370626113
2021-03-15,4509.172483545925
2021-03-16,4543.035353539809
2021-03-17,4538.665980939149
2021-03-18,4559.035790244525
2021-03-19,4501.0052041422905
2021-03-22,4513.597582582646
2021-03-23,4473.348822137144
2021-03-24,4379.686504374927
2021-03-25,4352.542755591303
2021-03-26,4425.031260858475
2021-03-29,4428.508713123357
2021-03-30,4464.13684758248
2021-03-31,4436.731582828719
2021-04-01,4508.147771041016
2021-04-02,4527.12781304162
2021-04-05,4520.03922849276
2021-04-06,4547.581655151728
2021-04-07,4514.431446371966
2021-04-08,4529.736036796944
2021-04-09,4480.613445599836
2021-04-12,4440.5554582629875
2021-04-13,4445.646588261279
2021-04-14,4484.682004971822
2021-04-15,4484.878762955429
2021-04-16,4512.489239874351
2021-04-19,4534.669707193118
2021-04-20,4539.03232060667
2021-04-21,4506.879609883601
2021-04-22,4520.449536995786
2021-04-23,4564.1965343412985
2021-04-26,4576.195443185701
2021-04-27,4587.389690919733
2021-04-28,4595.184114444435
2021-04-29,4605.745305460748
2021-04-30,4558.459181529178
2021-05-03,4526.740049801355
2021-05-04,4521.180013271511
2021-05-05,4501.7686826584695
2021-05-06,4503.473160402029
2021-05-07,4502.44792479921
2021-05-10,4498.288929831528
2021-05-11,4447.323686280191
2021-05-12,4414.800564587346
2021-05-13,4332.446315819202
2021-05-14,4397.434768091424
2021-05-17,4419.769500697741
2021-05-18,4490.550298590318
2021-05-19,4478.522811896204
2021-05-20,4483.995197025433
2021-05-21,4479.984346616816
2021-05-24,4473.5536631882
2021-05-25,4567.225792788055
2021-05-26,4586.067308520709
2021-05-27,4595.575623643025
2021-05-28,4608.847283298897
2021-05-31,4663.716334325623
2021-06-01,4702.428391747832
2021-06-02,4670.4856875491005
2021-06-03,4651.853316096023
2021-06-04,4644.032675750594
2021-06-07,4641.908013313686
2021-06-08,4625.4620037694785
2021-06-09,4610.082332029729
2021-06-10,4640.740384125625
2021-06-11,4649.76166488129
2021-06-14,4647.85007080962
2021-06-15,4628.697976539965
2021-06-16,4582.223394745069
2021-06-17,4576.39217732217
2021-06-18,4579.468917377455
2021-06-21,4538.42856098635
2021-06-22,4534.366478667795
2021-06-23,4575.4007388550535
2021-06-24,4594.270484182535
2021-06-25,4654.0817243235715
2021-06-28,4666.0576644566845
2021-06-29,4647.681238543109
2021-06-30,4652.24293294152
2021-07-01,4633.031229870797
2021-07-02,4557.8677528088565
2021-07-05,4564.226263500146
2021-07-06,4552.6587022619815
2021-07-07,4544.189870859512
2021-07-08,4465.295352905286
2021-07-09,4461.53542714926
2021-07-12,4501.4003627129205
2021-07-13,4550.1365526580785
2021-07-14,4527.144262743926
2021-07-15,4579.880160557536
2021-07-16,4541.542179189179
2021-07-19,4484.74566775445
2021-07-20,4463.91082313681
2021-07-21,4471.576138574263
2021-07-22,4517.269005986849
2021-07-23,4456.154263080949
2021-07-26,4319.694632672811
2021-07-27,4197.622923373166
2021-07-28,4242.473305367746
2021-07-29,4342.3563681333835
2021-07-30,4294.115679021574
2021-08-02,4358.524780534987
2021-08-03,4361.140057737876
2021-08-04,4406.993558249927
2021-08-05,4382.778222763011
2021-08-06,4361.800165406929
2021-08-09,4378.19974030087
2021-08-10,4401.747845065895
2021-08-11,4384.513988321417
2021-08-12,4360.971156586558
2021-08-13,4318.232091984202
2021-08-16,4290.826833318007
2021-08-17,4219.18453128001
2021-08-18,4253.450972777528
2021-08-19,4170.11082784098
2021-08-20,4115.751948963442
2021-08-23,4179.642956044193
2021-08-24,4287.381553566322
2021-08-25,4308.281702063141
2021-08-26,4267.002677915944
2021-08-27,4280.424162855573
2021-08-30,4320.28955686571
2021-08-31,4389.564318102742
2021-09-01,4405.095955581555
2021-09-02,4412.885602144644
2021-09-03,4419.830058133864
2021-09-06,4463.696840700826
2021-09-07,4482.708641434798
2021-09-08,4453.386988131609
2021-09-09,4409.5523099857255
2021-09-10,4449.869687123116
2021-09-13,4412.358230520947
2021-09-14,4387.382420525883
2021-09-15,4358.066150298453
2021-09-16,4312.908538794344
2021-09-17,4338.39013766416
2021-09-20,4286.0686398396065
2021-09-21,4292.2403588085535
2021-09-22,4275.482741264555
2021-09-23,4310.497270061039
2021-09-24,4294.406536604097
2021-09-27,4297.866904897644
2021-09-28,4291.241525674002
2021-09-29,4244.374720226708
2021-09-30,4255.9354522150625
2021-10-01,4228.690030476615
2021-10-04,4200.480027419198
2021-10-05,4194.1469544661
2021-10-06,4167.461859971695
2021-10-07,4247.416818327883
2021-10-08,4264.1213171282025
2021-10-11,4291.399753754024
2021-10-12,4237.073467957082
2021-10-13,4270.174565753072
2021-10-14,4285.694511368729
2021-10-15,4338.922573323457
2021-10-18,4335.200111133338
2021-10-19,4389.241489119726
2021-10-20,4406.947644500313
2021-10-21,4394.498328984563
2021-10-22,4402.866564391223
2021-10-25,4413.447449613515
2021-10-26,4409.58000380061
2021-10-27,4362.655721209951
2021-10-28,4334.868565038274
2021-10-29,4318.450782102912
2021-11-01,4310.708877739225
2021-11-02,4299.901472144335
2021-11-03,4292.059116799944
2021-11-04,4316.382235999173
2021-11-05,4288.889577292185
2021-11-08,4302.513711599844
2021-11-09,4317.5034273980145
2021-11-10,4319.755595143272
2021-11-11,4343.557755725864
2021-11-12,4371.1767299413505
2021-11-15,4374.8996334149715
2021-11-16,4398.046017848893
2021-11-17,4387.737205591901
2021-11-18,4349.054737925482
2021-11-19,4351.221871250489
2021-11-22,4354.072308680126
2021-11-23,4328.772723185751
2021-11-24,4318.783118949373
2021-11-25,4318.772787702374
2021-11-26,4233.838598428403
2021-11-29,4221.610095
2021-11-30,4194.76429
2021-12-01,4231.418869
2021-12-02,4258.653623
2021-12-03,4236.81458
2021-12-06,4189.225256
2021-12-07,4252.291746655336
2021-12-08,4289.3363300115725
2021-12-09,4332.31112187036
2021-12-10,4297.611929372871
2021-12-13,4288.539687089537
2021-12-14,4253.888678217247
2021-12-15,4222.289788080095
2021-12-16,4242.617055989173
2021-12-17,4202.274939531523
2021-12-20,4114.521596043251
2021-12-21,4162.218384437519
2021-12-22,4180.796627657399
2021-12-23,4215.362334871829
2021-12-24,4209.640031214278
2021-12-27,4210.069930908034
2021-12-28,4233.29456603201
2021-12-29,4198.40471999785
2021-12-30,4213.82907153224
2021-12-31,4250.451862931902
2022-01-03,4254.877591056438
2022-01-04,4250.2254985326335
2022-01-05,4198.256901908592
2022-01-06,4178.650578153004
2022-01-07,4199.219532897387
2022-01-10,4224.345010103558
2022-01-11,4234.448911102222
2022-01-12,4309.276716757438
2022-01-13,4284.9495195843865
2022-01-14,4266.5831364678315
2022-01-17,4263.020074522933
2022-01-18,4241.870846369012
2022-01-19,4214.6185878916285
2022-01-20,4263.877112543349
2022-01-21,4225.602064699863
2022-01-24,4184.861508911389
2022-01-25,4116.107679608754
2022-01-26,4115.807530305209
2022-01-27,4019.531751989213
2022-01-28,4010.0595435137484
2022-01-31,4052.43347562228
2022-02-01,4061.464168594173
2022-02-02,4063.2783821634002
2022-02-03,4058.009027506434
2022-02-04,4099.199767131378
2022-02-07,4101.947774465399
2022-02-08,4086.69001015118
2022-02-09,4155.7360079266045
2022-02-10,4182.771583299785
2022-02-11,4144.377101622545
2022-02-14,4078.9385479928947
2022-02-15,4105.2506967507015
2022-02-16,4150.20859301437
2022-02-17,4162.292411692818
2022-02-18,4139.741597912967
2022-02-21,4114.298318480771
2022-02-22,4054.593068977903
2022-02-23,4077.3958668073938
2022-02-24,3949.0206514789743
2022-02-25,3985.136401944217
2022-02-28,4002.004763837218
2022-03-01,4023.0986449170287
2022-03-02,3987.264712174911
2022-03-03,3977.7094658727146
2022-03-04,3896.9855356576086
2022-03-07,3763.5142212864052
2022-03-08,3700.761745957008
2022-03-09,3710.629697340809
2022-03-10,3767.1206089876723
2022-03-11,3714.9420737259497
2022-03-14,3596.078197004624
2022-03-15,3468.505387171274
2022-03-16,3668.1225885515305
2022-03-17,3801.9948094671695
2022-03-18,3806.9595589130086
2022-03-21,3774.371256555029
2022-03-22,3821.8857712307995
2022-03-23,3850.0083621318913
2022-03-24,3824.0393700429795
2022-03-25,3768.963656506755
2022-03-28,3765.646331039841
2022-03-29,3788.9098165697073
2022-03-30,3856.184532733715
2022-03-31,3826.012256470997
2022-04-01,3840.478959309915
2022-04-04,3888.6069058593466
2022-04-05,3884.757628082377
2022-04-06,3835.3501395294734
2022-04-07,3772.889607008618
2022-04-08,3781.0185798185594
2022-04-11,3695.45351580398
2022-04-12,3705.451223538008
2022-04-13,3731.6439308537847
2022-04-14,3744.3087013289874
2022-04-15,3727.004945456638
2022-04-18,3702.8087475030225
2022-04-19,3669.588021704786
2022-04-20,3648.1284148809873
2022-04-21,3605.1627871438777
2022-04-22,3582.6356139587706
2022-04-25,3453.5198351514305
2022-04-26,3467.0915592447213
2022-04-27,3470.5126230599863
2022-04-28,3499.10812314664
2022-04-29,3596.454581255054
2022-05-02,3592.325760182623
2022-05-03,3580.5791398513156
2022-05-04,3560.2066477867875
2022-05-05,3550.543047049607
2022-05-06,3439.1150140484515
2022-05-09,3390.127512326456
2022-05-10,3379.773154031017
2022-05-11,3399.9271095477447
2022-05-12,3326.0787504913355
2022-05-13,3379.918693606587
2022-05-16,3379.683586461176
2022-05-17,3463.6889507216106
2022-05-18,3474.344502986331
2022-05-19,3415.2775268885057
2022-05-20,3504.552693423782
2022-05-23,3492.250481849104
2022-05-24,3422.112913886293
2022-05-25,3434.2913445675977
2022-05-26,3431.814410910698
2022-05-27,3495.685123538785
2022-05-30,3571.1251906912294
2022-05-31,3628.5445384669697
2022-06-01,3599.5814322343845
2022-06-02,3583.3425829270172
2022-06-03,3583.9136510532066
2022-06-06,3638.991663704455
2022-06-07,3615.7121324131176
2022-06-08,3670.3591915128845
2022-06-09,3648.233549386178
2022-06-10,3634.9046813477407
2022-06-13,3522.1949939679653
2022-06-14,3532.5580009936143
2022-06-15,3543.9136242253385
2022-06-16,3505.4720752033945
2022-06-17,3517.777896103228
2022-06-20,3514.348853514815
2022-06-21,3556.677775021941
2022-06-22,3478.336590565966
2022-06-23,3510.7087157106866
2022-06-24,3571.654423059509
2022-06-27,3626.5999733183694
2022-06-28,3641.8433168125625
2022-06-29,3581.08430739589
2022-06-30,3565.337124891917
2022-07-01,3539.0102351288183
2022-07-04,3545.6420145590305
2022-07-05,3555.395914349365
2022-07-06,3509.923444565563
2022-07-07,3549.0780708107327
2022-07-08,3561.6550204194377
2022-07-11,3499.031692427511
2022-07-12,3443.710248456779
2022-07-13,3461.3953389574913
2022-07-14,3460.1817822873877
2022-07-15,3425.864429535257
2022-07-18,3487.938082872138
2022-07-19,3475.4302798974904
2022-07-20,3501.003253559438
2022-07-21,3500.9710807617766
2022-07-22,3493.130095866773
2022-07-25,3479.1636173612746
2022-07-26,3494.8128021019365
2022-07-27,3486.2025475165965
2022-07-28,3503.224653201446
2022-07-29,3479.143694005259
2022-08-01,3480.75881308362
2022-08-02,3433.6035328127286
2022-08-03,3435.7325639004694
2022-08-04,3465.3346180442118
2022-08-05,3502.0428474008927
2022-08-08,3483.083296750099
2022-08-09,3485.4808366795014
2022-08-10,3445.641272748625
2022-08-11,3520.771983308333
2022-08-12,3529.8170465227636
2022-08-15,3523.434924796349
2022-08-16,3516.1180229688584
2022-08-17,3530.971736161847
2022-08-18,3506.109942527547
2022-08-19,3485.2777137158823
2022-08-22,3460.432462971274
2022-08-23,3439.3230186109595
2022-08-24,3408.0981663665566
2022-08-25,3471.647058213047
2022-08-26,3481.471406221148
2022-08-29,3426.164871790577
2022-08-30,3440.923477840791
2022-08-31,3455.9887574539607
2022-09-01,3396.8459854753137
