Date,EUROPE MINIMUM VOLATILITY (EUR)
2017-04-05,3344.0092360103235
2017-04-06,3350.781883099372
2017-04-07,3340.8733990181613
2017-04-10,3340.6508169316553
2017-04-11,3357.0021945065546
2017-04-12,3373.035417671954
2017-04-13,3375.3929150928843
2017-04-14,3375.3929150928843
2017-04-17,3389.4747180083973
2017-04-18,3373.389385606797
2017-04-19,3373.19219792372
2017-04-20,3387.761419458757
2017-04-21,3357.22937152062
2017-04-24,3453.3622559987143
2017-04-25,3467.3007865544973
2017-04-26,3462.3430954000582
2017-04-27,3462.3175305239943
2017-04-28,3462.81527857432
2017-05-01,3468.2327717915105
2017-05-02,3496.3881055325096
2017-05-03,3499.678425719604
2017-05-04,3534.467341592926
2017-05-05,3570.0678369987277
2017-05-08,3557.802003203934
2017-05-09,3560.2615455470145
2017-05-10,3559.109908034708
2017-05-11,3543.289560034959
2017-05-12,3588.8516205792853
2017-05-15,3603.0713560590734
2017-05-16,3647.8471747353865
2017-05-17,3639.9636657778387
2017-05-18,3616.2382513294056
2017-05-19,3660.375235330435
2017-05-22,3685.6656397681845
2017-05-23,3684.8363353271743
2017-05-24,3672.6775240494794
2017-05-25,3686.1877271765816
2017-05-26,3675.2346872754097
2017-05-29,3671.3690001376444
2017-05-30,3672.1714982347357
2017-05-31,3707.671040248915
2017-06-01,3718.384582713403
2017-06-02,3744.599632530195
2017-06-05,3734.2180023185288
2017-06-06,3727.7539173441655
2017-06-07,3721.402697470908
2017-06-08,3693.4681196843176
2017-06-09,3687.8774456963997
2017-06-12,3656.8295309861965
2017-06-13,3678.388661974962
2017-06-14,3704.2430332935364
2017-06-15,3645.1522246391764
2017-06-16,3692.236930995399
2017-06-19,3706.7657286628373
2017-06-20,3680.110653266685
2017-06-21,3672.311490943517
2017-06-22,3673.1453112750773
2017-06-23,3678.120558361488
2017-06-26,3689.1156236571996
2017-06-27,3674.386388698956
2017-06-28,3686.4605446000837
2017-06-29,3657.2760907614374
2017-06-30,3649.917592910261
2017-07-03,3653.0026981179753
2017-07-04,3636.7190321192493
2017-07-05,3636.308778652699
2017-07-06,3624.685960449311
2017-07-07,3624.550204065301
2017-07-10,3638.961692659244
2017-07-11,3619.059244723571
2017-07-12,3674.2537645134676
2017-07-13,3679.1632926268708
2017-07-14,3703.3386603553945
2017-07-17,3720.8143849630414
2017-07-18,3727.8984653974358
2017-07-19,3732.8701727854923
2017-07-20,3752.9858243600966
2017-07-21,3731.972490644596
2017-07-24,3704.9055910251277
2017-07-25,3712.0985177017556
2017-07-26,3724.485965107107
2017-07-27,3738.270707106746
2017-07-28,3719.6845394609127
2017-07-31,3735.4121751725943
2017-08-01,3761.8720766909223
2017-08-02,3769.661484314077
2017-08-03,3781.233866891875
2017-08-04,3769.368510179823
2017-08-07,3773.872069779819
2017-08-08,3759.645268783635
2017-08-09,3746.1654297195987
2017-08-10,3721.3723794180737
2017-08-11,3703.798853862861
2017-08-14,3739.078838553925
2017-08-15,3721.8567609543165
2017-08-16,3730.1051523992273
2017-08-17,3735.0650159788192
2017-08-18,3711.7905891837318
2017-08-21,3726.160521920319
2017-08-22,3738.8211709055145
2017-08-23,3738.611588882725
2017-08-24,3742.2529453124585
2017-08-25,3752.343866248706
2017-08-28,3760.9997587271732
2017-08-29,3757.4363147050435
2017-08-30,3746.358181603539
2017-08-31,3763.591847796768
2017-09-01,3774.107266850409
2017-09-04,3765.887974015675
2017-09-05,3767.1678570746553
2017-09-06,3767.1123261297344
2017-09-07,3803.5573479303066
2017-09-08,3815.6020683341812
2017-09-11,3833.0393766563775
2017-09-12,3827.8101346611425
2017-09-13,3809.3784839722907
2017-09-14,3790.4908373160088
2017-09-15,3805.1463087114926
2017-09-18,3808.8719720746153
2017-09-19,3818.0527649973087
2017-09-20,3821.349156741665
2017-09-21,3787.7360118297056
2017-09-22,3809.6241885308905
2017-09-25,3800.4509167224205
2017-09-26,3766.5310047790526
2017-09-27,3750.3474267084393
2017-09-28,3774.4190095881536
2017-09-29,3798.660493345143
2017-10-02,3792.975445071561
2017-10-03,3805.0267065355633
2017-10-04,3803.2015485415163
2017-10-05,3798.52918967447
2017-10-06,3788.297187198265
2017-10-09,3805.1819129278897
2017-10-10,3835.5543835677327
2017-10-11,3850.2026609937197
2017-10-12,3854.427689299504
2017-10-13,3862.358057769356
2017-10-16,3830.6452293852717
2017-10-17,3810.8253924611427
2017-10-18,3826.796695083948
2017-10-19,3832.5400324450834
2017-10-20,3814.369793203771
2017-10-23,3808.2654421957036
2017-10-24,3787.761269888263
2017-10-25,3779.6900807901184
2017-10-26,3793.455185414271
2017-10-27,3781.5029790666026
2017-10-30,3801.4038650646125
2017-10-31,3815.6420983820058
2017-11-01,3807.225805202179
2017-11-02,3792.608474375112
2017-11-03,3788.1209777787194
2017-11-06,3791.0722172585815
2017-11-07,3772.501259964254
2017-11-08,3780.1622087865594
2017-11-09,3762.4361001034245
2017-11-10,3761.7982446217784
2017-11-13,3742.1314592066587
2017-11-14,3754.5614884086904
2017-11-15,3752.8389305811233
2017-11-16,3773.848464808213
2017-11-17,3761.724616233297
2017-11-20,3768.3625130383125
2017-11-21,3772.3721623947226
2017-11-22,3786.7344707545503
2017-11-23,3801.414920664337
2017-11-24,3820.1294361437936
2017-11-27,3802.9883646113944
2017-11-28,3807.4785664936485
2017-11-29,3805.2190925668533
2017-11-30,3826.1464742896587
2017-12-01,3789.808912587388
2017-12-04,3814.794946599349
2017-12-05,3806.499535527418
2017-12-06,3802.923943162442
2017-12-07,3804.7311665026637
2017-12-08,3808.0475214231947
2017-12-11,3810.5422031968033
2017-12-12,3811.0725884456456
2017-12-13,3804.4968704587345
2017-12-14,3796.7827173022256
2017-12-15,3783.9663584849122
2017-12-18,3838.6187606412063
2017-12-19,3823.066448158404
2017-12-20,3818.529912128753
2017-12-21,3823.6981809884305
2017-12-22,3819.279772670004
2017-12-25,3819.279772670005
2017-12-26,3824.914269840772
2017-12-27,3844.5318640995124
2017-12-28,3851.666501858109
2017-12-29,3877.1628028866985
2018-01-01,3877.1628028866985
2018-01-02,3875.530388715553
2018-01-03,3874.9517649631257
2018-01-04,3912.5344121060666
2018-01-05,3939.7030175682926
2018-01-08,3925.3147492935323
2018-01-09,3920.429528716337
2018-01-10,3909.8913823584326
2018-01-11,3912.1191277595954
2018-01-12,3948.237286412173
2018-01-15,3985.0454334945957
2018-01-16,3976.6980304157396
2018-01-17,3984.970131001209
2018-01-18,3979.143255800103
2018-01-19,3993.4806647210203
2018-01-22,4008.0994316937476
2018-01-23,4031.7654942021245
2018-01-24,4047.513897983231
2018-01-25,4060.2886781279885
2018-01-26,4060.5833934280877
2018-01-29,4021.5747578031755
2018-01-30,4014.134159214983
2018-01-31,4031.1067935391775
2018-02-01,4018.5554324261116
2018-02-02,3964.3150860040423
2018-02-05,3893.4052838752177
2018-02-06,3775.1498602298257
2018-02-07,3824.645462681116
2018-02-08,3769.4079515578583
2018-02-09,3726.3778077175807
2018-02-12,3782.9361330536954
2018-02-13,3788.0672976968726
2018-02-14,3838.7740382978136
2018-02-15,3879.9865555004885
2018-02-16,3915.784747801404
2018-02-19,3870.571535222154
2018-02-20,3864.6586566001056
2018-02-21,3861.674195191638
2018-02-22,3862.390155168758
2018-02-23,3876.5639783848474
2018-02-26,3894.7245450674855
2018-02-27,3861.2034436052845
2018-02-28,3820.504758167818
2018-03-01,3776.361707019949
2018-03-02,3760.959746397627
2018-03-05,3804.6649446020406
2018-03-06,3831.660170428242
2018-03-07,3847.667770189907
2018-03-08,3866.195504489271
2018-03-09,3882.2410657915775
2018-03-12,3893.472306747693
2018-03-13,3882.5508136964427
2018-03-14,3866.35166611779
2018-03-15,3868.342137169489
2018-03-16,3858.254455490244
2018-03-19,3844.7219321677007
2018-03-20,3833.043613780665
2018-03-21,3824.8858169368814
2018-03-22,3799.355083609419
2018-03-23,3797.1636801640366
2018-03-26,3801.071073412571
2018-03-27,3824.677522194604
2018-03-28,3852.068642069475
2018-03-29,3842.0780648896575
2018-03-30,3842.0780648896575
2018-04-02,3847.119689874728
2018-04-03,3818.2659480183593
2018-04-04,3819.99188443718
2018-04-05,3867.583110409301
2018-04-06,3874.1816919996363
2018-04-09,3897.566825627403
2018-04-10,3924.1695349684637
2018-04-11,3910.9376884405888
2018-04-12,3904.1504948838387
2018-04-13,3913.258143027049
2018-04-16,3919.0261655083973
2018-04-17,3932.974642520477
2018-04-18,3948.272076533777
2018-04-19,3936.525861124112
2018-04-20,3914.3978808681118
2018-04-23,3904.7538193682085
2018-04-24,3904.994654147265
2018-04-25,3872.0843945249558
2018-04-26,3899.4396737499196
2018-04-27,3914.6947615514027
2018-04-30,3912.2728839299866
2018-05-01,3879.439501977953
2018-05-02,3885.6607547473923
2018-05-03,3870.4079891174074
2018-05-04,3877.1156172174788
2018-05-07,3896.379522052723
2018-05-08,3887.772075945767
2018-05-09,3899.8045182081005
2018-05-10,3901.537533147265
2018-05-11,3924.447648842348
2018-05-14,3933.8761614124974
2018-05-15,3892.940944366217
2018-05-16,3872.951364153608
2018-05-17,3901.6198245686596
2018-05-18,3894.262616981752
2018-05-21,3900.558692996775
2018-05-22,3911.7577507684127
2018-05-23,3868.186978748793
2018-05-24,3866.089285717252
2018-05-25,3856.2901691233956
2018-05-28,3844.4991706237015
2018-05-29,3790.17165076107
2018-05-30,3813.8985610410346
2018-05-31,3815.4225339173263
2018-06-01,3830.6937952082644
2018-06-04,3862.679871234615
2018-06-05,3843.2405532070097
2018-06-06,3867.9950637557286
2018-06-07,3873.1664950318536
2018-06-08,3850.7216217430596
2018-06-11,3886.372258196214
2018-06-12,3885.461859139108
2018-06-13,3886.636693504159
2018-06-14,3884.3120869212357
2018-06-15,3855.785585912889
2018-06-18,3818.994252285074
2018-06-19,3785.7122882039384
2018-06-20,3800.9485219693183
2018-06-21,3788.1172000888573
2018-06-22,3834.5117346665857
2018-06-25,3794.7721176985406
2018-06-26,3793.0257257187914
2018-06-27,3795.7811789863777
2018-06-28,3772.363193051084
2018-06-29,3824.5162626757287
2018-07-02,3780.3896684727565
2018-07-03,3828.1719086957437
2018-07-04,3836.1520533247663
2018-07-05,3860.1943662051585
2018-07-06,3892.6004026128644
2018-07-09,3907.1220260034956
2018-07-10,3912.661015363055
2018-07-11,3883.277537080753
2018-07-12,3903.960582831534
2018-07-13,3889.3899119667303
2018-07-16,3889.1014082050915
2018-07-17,3890.7073472683746
2018-07-18,3879.4269781759363
2018-07-19,3861.565514745514
2018-07-20,3901.6727253891327
2018-07-23,3893.386467894683
2018-07-24,3899.363439123932
2018-07-25,3887.6515911757197
2018-07-26,3909.1279715242363
2018-07-27,3925.955352835665
2018-07-30,3934.292865349518
2018-07-31,3930.2871024616243
2018-08-01,3913.1866486034246
2018-08-02,3882.774182591035
2018-08-03,3897.182579579932
2018-08-06,3880.254283490428
2018-08-07,3894.7798080019916
2018-08-08,3884.180136146455
2018-08-09,3887.6953612189504
2018-08-10,3816.634916861165
2018-08-13,3813.7839663516893
2018-08-14,3803.923270550768
2018-08-15,3746.1449136190067
2018-08-16,3789.9849660253044
2018-08-17,3795.714392929578
2018-08-20,3819.8502418920493
2018-08-21,3849.8146761085454
2018-08-22,3881.0198584487093
2018-08-23,3869.5537876993358
2018-08-24,3882.036351445955
2018-08-27,3909.1429179571487
2018-08-28,3920.175663051371
2018-08-29,3923.562144324501
2018-08-30,3903.7469943710394
2018-08-31,3876.631183935191
2018-09-03,3879.4372143384003
2018-09-04,3829.9203214600243
2018-09-05,3811.279955671442
2018-09-06,3799.7427507709476
2018-09-07,3793.7908216611063
2018-09-10,3816.3095059504712
2018-09-11,3809.0716400006977
2018-09-12,3838.6082093190957
2018-09-13,3843.964563378653
2018-09-14,3847.029262993447
2018-09-17,3859.1618049513872
2018-09-18,3864.8779061732444
2018-09-19,3842.0447978012157
2018-09-20,3885.216979727163
2018-09-21,3906.2050751571337
2018-09-24,3898.4073775572956
2018-09-25,3914.971380281183
2018-09-26,3917.5652842655727
2018-09-27,3912.531737149953
2018-09-28,3881.9884903802626
2018-10-01,3875.5377001070424
2018-10-02,3847.8544687919775
2018-10-03,3852.0223968367886
2018-10-04,3793.8881085036164
2018-10-05,3770.5472872415185
2018-10-08,3722.67829414605
2018-10-09,3730.283647289763
2018-10-10,3701.342819747198
2018-10-11,3648.3527955112318
2018-10-12,3640.121769598195
2018-10-15,3656.937783072211
2018-10-16,3718.877604215784
2018-10-17,3688.891239406218
2018-10-18,3673.4261405575085
2018-10-19,3688.8842078098005
2018-10-22,3669.963075816634
2018-10-23,3625.527208682356
2018-10-24,3614.1238527554383
2018-10-25,3613.4530929943016
2018-10-26,3588.3161435826823
2018-10-29,3613.436978802121
2018-10-30,3609.35903095401
2018-10-31,3645.9652770400567
2018-11-01,3676.292148115458
2018-11-02,3667.961256351505
2018-11-05,3680.087049926696
2018-11-06,3680.5189745512316
2018-11-07,3734.450852462421
2018-11-08,3731.015820247755
2018-11-09,3716.0224907738593
2018-11-12,3662.6468015042888
2018-11-13,3685.3586777145238
2018-11-14,3685.3052694449925
2018-11-15,3656.056343302987
2018-11-16,3684.973849193136
2018-11-19,3673.367762409587
2018-11-20,3634.9138190744015
2018-11-21,3661.6361824712626
2018-11-22,3643.861823683303
2018-11-23,3640.9013660218134
2018-11-26,3671.54852794358
2018-11-27,3655.2507632314387
2018-11-28,3647.3380189078835
2018-11-29,3684.3653258295208
2018-11-30,3660.0658680691704
2018-12-03,3673.630326530781
2018-12-04,3675.5822402088193
2018-12-05,3641.7721119117364
2018-12-06,3578.4360413356417
2018-12-07,3607.425412667861
2018-12-10,3552.959567581372
2018-12-11,3579.4682855033548
2018-12-12,3633.8944101257566
2018-12-13,3624.0648063844005
2018-12-14,3596.3000803403584
2018-12-17,3573.7772353453765
2018-12-18,3547.3461377772346
2018-12-19,3577.6907406624246
2018-12-20,3540.295442750947
2018-12-21,3533.928372438041
2018-12-24,3522.6652887591363
2018-12-25,3522.6652887591363
2018-12-26,3518.5393676151984
2018-12-27,3462.468170530127
2018-12-28,3526.6397691409065
2018-12-31,3539.785237635847
2019-01-01,3539.785237635847
2019-01-02,3517.973931215204
2019-01-03,3518.257252820576
2019-01-04,3587.8663344156994
2019-01-07,3592.89766763122
2019-01-08,3605.5186239797636
2019-01-09,3632.679345361035
2019-01-10,3654.7871989573973
2019-01-11,3647.0620821262455
2019-01-14,3624.020406466425
2019-01-15,3621.4800086959563
2019-01-16,3619.170408669587
2019-01-17,3625.6685155281866
2019-01-18,3665.0768569027327
2019-01-21,3658.494582702859
2019-01-22,3652.5129062406895
2019-01-23,3667.3956087642473
2019-01-24,3662.0032775785953
2019-01-25,3665.6620210400056
2019-01-28,3658.636861519871
2019-01-29,3685.5890248332657
2019-01-30,3698.476547423937
2019-01-31,3718.791243305604
2019-02-01,3726.9018065966898
2019-02-04,3718.9298170242114
2019-02-05,3763.3350290570706
2019-02-06,3749.6054030939467
2019-02-07,3718.6491064805646
2019-02-08,3695.246911832367
2019-02-11,3698.69034495249
2019-02-12,3713.5567111334426
2019-02-13,3724.378066987623
2019-02-14,3714.7094033111425
2019-02-15,3737.9031479522114
2019-02-18,3762.7143154877094
2019-02-19,3767.740295551644
2019-02-20,3789.232624240469
2019-02-21,3792.784716497104
2019-02-22,3795.826974139278
2019-02-25,3796.5139899710593
2019-02-26,3808.7288146557767
2019-02-27,3794.3430357566563
2019-02-28,3801.9998693371285
2019-03-01,3811.7511353460136
2019-03-04,3796.988971852738
2019-03-05,3801.6012951706466
2019-03-06,3804.02605761508
2019-03-07,3787.890391971485
2019-03-08,3773.290261604276
2019-03-11,3784.189575360898
2019-03-12,3805.78327485633
2019-03-13,3829.886403296403
2019-03-14,3866.1314166989087
2019-03-15,3899.033610245893
2019-03-18,3914.327251511087
2019-03-19,3930.795503273781
2019-03-20,3907.955526894929
2019-03-21,3918.853238228482
2019-03-22,3868.460622520897
2019-03-25,3865.4117331338794
2019-03-26,3881.153504408109
2019-03-27,3870.922523310225
2019-03-28,3862.1400209445155
2019-03-29,3873.420050368389
2019-04-01,3891.1740433179953
2019-04-02,3895.338803519411
2019-04-03,3929.613122099245
2019-04-04,3912.714565670135
2019-04-05,3912.417124141266
2019-04-08,3917.9683097338307
2019-04-09,3905.850744805371
2019-04-10,3912.3881158272725
2019-04-11,3911.3109853874807
2019-04-12,3913.9952232456517
2019-04-15,3922.7442004890067
2019-04-16,3919.6338221391165
2019-04-17,3911.7787965773423
2019-04-18,3900.2060970771563
2019-04-19,3900.2060970771563
2019-04-22,3898.6588169656197
2019-04-23,3904.1830179445433
2019-04-24,3900.55639377383
2019-04-25,3887.8670347617995
2019-04-26,3909.1884951985226
2019-04-29,3907.0412929049726
2019-04-30,3927.240719378864
2019-05-01,3936.666667565486
2019-05-02,3899.3411134149296
2019-05-03,3914.788255018999
2019-05-06,3899.427535140293
2019-05-07,3873.9209006521937
2019-05-08,3875.623344883976
2019-05-09,3850.333680020935
2019-05-10,3868.8494492349973
2019-05-13,3844.344997455774
2019-05-14,3858.020907099059
2019-05-15,3873.633148082879
2019-05-16,3909.8637595961377
2019-05-17,3900.2602516184797
2019-05-20,3885.3167918543763
2019-05-21,3903.727440088059
2019-05-22,3895.502878627596
2019-05-23,3860.365360004574
2019-05-24,3901.9805936896687
2019-05-27,3904.369721388911
2019-05-28,3889.5972792673074
2019-05-29,3832.929701170511
2019-05-30,3839.429843106662
2019-05-31,3832.7277666887994
2019-06-03,3874.498296930596
2019-06-04,3884.1811240721436
2019-06-05,3921.810160339122
2019-06-06,3939.900615592127
2019-06-07,3993.305597943265
2019-06-10,3982.345599407891
2019-06-11,3996.523036658899
2019-06-12,4002.123548371486
2019-06-13,3991.431749115671
2019-06-14,3968.789986926235
2019-06-17,3963.3251875543524
2019-06-18,4002.0584174761466
2019-06-19,3996.599131186576
2019-06-20,4030.000143260033
2019-06-21,4027.9657564656877
2019-06-24,4054.0203399782017
2019-06-25,4048.721822548232
2019-06-26,4020.290317322053
2019-06-27,4003.00348858755
2019-06-28,4030.3339843455774
2019-07-01,4024.9049884625124
2019-07-02,4044.8765935158444
2019-07-03,4080.5530344820045
2019-07-04,4079.4684728985158
2019-07-05,4023.4733996552964
2019-07-08,4024.0526037360773
2019-07-09,4017.687810429888
2019-07-10,4017.728170973968
2019-07-11,4012.142398455411
2019-07-12,4005.7815771835567
2019-07-15,4015.5294605768768
2019-07-16,4000.6716869551396
2019-07-17,4003.821348518609
2019-07-18,3999.330315902953
2019-07-19,3997.598061033494
2019-07-22,3995.07409739955
2019-07-23,3987.1737429371533
2019-07-24,3982.374945528517
2019-07-25,3972.598256714929
2019-07-26,3972.3597241928314
2019-07-29,3987.6649070241624
2019-07-30,3938.485076455253
2019-07-31,3937.8890844312996
2019-08-01,3936.799930364395
2019-08-02,3900.3849677586527
2019-08-05,3854.9483712662222
2019-08-06,3838.751689453716
2019-08-07,3871.247200272545
2019-08-08,3920.6150698986016
2019-08-09,3903.9103958375717
2019-08-12,3911.895443086624
2019-08-13,3907.968381577864
2019-08-14,3856.5833102788124
2019-08-15,3847.8627282201487
2019-08-16,3891.646072744212
2019-08-19,3922.7435551640815
2019-08-20,3891.5018851991263
2019-08-21,3933.3969735161304
2019-08-22,3911.6671243135347
2019-08-23,3908.552634121426
2019-08-26,3908.514025445445
2019-08-27,3935.4145315544297
2019-08-28,3922.2748090183322
2019-08-29,3943.8731416598853
2019-08-30,3949.405563511326
2019-09-02,3954.761528394163
2019-09-03,3954.644236989803
2019-09-04,3999.63470081696
2019-09-05,4001.5965076361513
2019-09-06,4009.6589585354955
2019-09-09,3976.9387926145237
2019-09-10,3962.670619320604
2019-09-11,3975.5630015401775
2019-09-12,3998.3937352768257
2019-09-13,4001.1947407401276
2019-09-16,3955.238022396775
2019-09-17,3994.6938746444835
2019-09-18,4001.2280211639104
2019-09-19,4018.3818237007845
2019-09-20,4015.7019554882336
2019-09-23,4003.895911940031
2019-09-24,4018.3810193752774
2019-09-25,3979.63263061733
2019-09-26,4013.5152242603604
2019-09-27,4021.7113650584824
2019-09-30,4017.434954924958
2019-10-01,3986.678615758461
2019-10-02,3904.622150878604
2019-10-03,3921.851647799863
2019-10-04,3955.6529492745804
2019-10-07,3989.2164849558503
2019-10-08,3943.3349132595204
2019-10-09,3959.36303244849
2019-10-10,3973.3161367847647
2019-10-11,4040.584035151813
2019-10-14,4020.092818415363
2019-10-15,4055.5663359552987
2019-10-16,4050.0460295120447
2019-10-17,4077.8156345574116
2019-10-18,4074.4003715031427
2019-10-21,4080.3918411781933
2019-10-22,4086.075045955563
2019-10-23,4078.5093709679572
2019-10-24,4089.002967881909
2019-10-25,4085.5546357280673
2019-10-28,4085.5147477052483
2019-10-29,4088.5437068457713
2019-10-30,4116.576593801269
2019-10-31,4118.3437555514865
2019-11-01,4133.182729218723
2019-11-04,4142.389231175638
2019-11-05,4109.554872418238
2019-11-06,4122.839973487398
2019-11-07,4107.675866397717
2019-11-08,4098.967972923452
2019-11-11,4105.143978186422
2019-11-12,4104.166115237014
2019-11-13,4106.00765938256
2019-11-14,4090.132147249771
2019-11-15,4122.663285676864
2019-11-18,4151.874981591451
2019-11-19,4142.568433318935
2019-11-20,4122.725493814144
2019-11-21,4110.161290095681
2019-11-22,4104.1694824980605
2019-11-25,4128.29199895226
2019-11-26,4139.429323167649
2019-11-27,4147.007038010669
2019-11-28,4148.730527945429
2019-11-29,4145.013678408091
2019-12-02,4097.791418321166
2019-12-03,4092.439454956836
2019-12-04,4122.242008495148
2019-12-05,4119.634399165223
2019-12-06,4142.294656660409
2019-12-09,4143.872232601577
2019-12-10,4146.512971336583
2019-12-11,4147.874393923749
2019-12-12,4149.603816537962
2019-12-13,4184.209134087836
2019-12-16,4230.712223543146
2019-12-17,4223.356480250953
2019-12-18,4210.939561957637
2019-12-19,4217.46784561643
2019-12-20,4241.472700046619
2019-12-23,4246.534635927539
2019-12-24,4253.605609674834
2019-12-25,4253.605609674834
2019-12-26,4257.762304083934
2019-12-27,4290.569200833842
2019-12-30,4271.829174811973
2019-12-31,4272.414020976234
2020-01-01,4272.414020976234
2020-01-02,4279.894907970247
2020-01-03,4269.020187829948
2020-01-06,4270.629607955731
2020-01-07,4254.848708685375
2020-01-08,4244.929910896598
2020-01-09,4252.6621567987195
2020-01-10,4261.681241533931
2020-01-13,4267.026276386646
2020-01-14,4285.605312132478
2020-01-15,4310.990055037842
2020-01-16,4318.888049305506
2020-01-17,4346.344939264091
2020-01-20,4345.534301388458
2020-01-21,4346.14808634745
2020-01-22,4348.24879216648
2020-01-23,4322.685421727066
2020-01-24,4352.909090502485
2020-01-27,4270.626281048081
2020-01-28,4302.624158027416
2020-01-29,4317.100605685025
2020-01-30,4303.188250178602
2020-01-31,4290.229606259517
2020-02-03,4286.874097933395
2020-02-04,4311.083523098951
2020-02-05,4336.918531127803
2020-02-06,4346.353056981523
2020-02-07,4334.269509914079
2020-02-10,4323.39830774589
2020-02-11,4346.361220098873
2020-02-12,4345.968345572252
2020-02-13,4342.776503025256
2020-02-14,4356.102129380221
2020-02-17,4361.4706291955035
2020-02-18,4368.317780934966
2020-02-19,4391.277789232226
2020-02-20,4354.15090310009
2020-02-21,4359.980909601131
2020-02-24,4224.481085195161
2020-02-25,4158.536803919171
2020-02-26,4154.501913084865
2020-02-27,4069.941907107575
2020-02-28,3922.251165502185
2020-03-02,4007.592040179226
2020-03-03,4088.131898627098
2020-03-04,4146.149289641323
2020-03-05,4129.700090293391
2020-03-06,4035.921211992235
2020-03-09,3825.3625012752063
2020-03-10,3728.3720972391025
2020-03-11,3674.9292722527807
2020-03-12,3226.8388113120172
2020-03-13,3265.645727127083
2020-03-16,3144.032243162689
2020-03-17,3195.0959393404996
2020-03-18,3101.0212870056653
2020-03-19,3148.360695465864
2020-03-20,3160.739450347143
2020-03-23,3044.782350632765
2020-03-24,3259.358388189799
2020-03-25,3346.549670548327
2020-03-26,3489.595049312767
2020-03-27,3421.6693605705045
2020-03-30,3472.4292292241503
2020-03-31,3503.3538157935186
2020-04-01,3418.5787286220357
2020-04-02,3411.6785667159584
2020-04-03,3368.4535425930108
2020-04-06,3435.9690110720585
2020-04-07,3514.2097976231503
2020-04-08,3499.523270910109
2020-04-09,3579.710600843379
2020-04-10,3579.710600843379
2020-04-13,3571.2403224654577
2020-04-14,3625.2623323888834
2020-04-15,3532.034030699781
2020-04-16,3525.8164546080666
2020-04-17,3602.560357018381
2020-04-20,3619.7526421975167
2020-04-21,3521.935769204129
2020-04-22,3557.102970768498
2020-04-23,3573.7108610053315
2020-04-24,3540.6851762455476
2020-04-27,3597.709914447718
2020-04-28,3637.9144441396143
2020-04-29,3682.2750805520864
2020-04-30,3663.2914006583123
2020-05-01,3656.858234464413
2020-05-04,3545.36133467253
2020-05-05,3573.910778252625
2020-05-06,3555.6013028907846
2020-05-07,3574.5172535151514
2020-05-08,3629.6128504575972
2020-05-11,3608.0733733954717
2020-05-12,3639.543483377405
2020-05-13,3575.9854359962856
2020-05-14,3488.6219727669704
2020-05-15,3497.1619417778156
2020-05-18,3626.674510503484
2020-05-19,3616.568785761005
2020-05-20,3659.4828662813334
2020-05-21,3625.849398659812
2020-05-22,3608.0063011742013
2020-05-25,3653.903390536847
2020-05-26,3715.5278196110817
2020-05-27,3716.823677453395
2020-05-28,3809.513171480922
2020-05-29,3795.3984453639655
2020-06-01,3822.2785284246347
2020-06-02,3870.822666530665
2020-06-03,3956.3770056106173
2020-06-04,3974.830177770348
2020-06-05,3987.2449461845536
2020-06-08,3970.2818969832283
2020-06-09,3960.2841460043933
2020-06-10,3964.3621436503736
2020-06-11,3862.6418881218947
2020-06-12,3818.3285482088063
2020-06-15,3822.624626856866
2020-06-16,3903.1881231362136
2020-06-17,3915.6303487158857
2020-06-18,3900.118178590756
2020-06-19,3906.524383305246
2020-06-22,3906.927235930616
2020-06-23,3968.972994203381
2020-06-24,3863.543249733771
2020-06-25,3868.6125425913124
2020-06-26,3860.437458635846
2020-06-29,3876.335830033443
2020-06-30,3882.4871911391906
2020-07-01,3903.1146786975637
2020-07-02,3951.7323744020573
2020-07-03,3928.437255031808
2020-07-06,3995.8302888527137
2020-07-07,3967.3556891788357
2020-07-08,3973.1919490201512
2020-07-09,3929.238208812655
2020-07-10,3972.982508439319
2020-07-13,4014.6152653138724
2020-07-14,4013.8164611669854
2020-07-15,4071.482480666193
2020-07-16,4064.951321784615
2020-07-17,4071.0394624108994
2020-07-20,4110.872929594433
2020-07-21,4129.03623609755
2020-07-22,4138.161712699948
2020-07-23,4144.76161425567
2020-07-24,4098.790748840418
2020-07-27,4138.073277596846
2020-07-28,4148.199641554534
2020-07-29,4174.86429870982
2020-07-30,4107.3179399036135
2020-07-31,4093.865512912743
2020-08-03,4121.511412978729
2020-08-04,4108.782503837154
2020-08-05,4153.770547943624
2020-08-06,4107.483173451482
2020-08-07,4106.733660652325
2020-08-10,4107.03977457644
2020-08-11,4141.195918315746
2020-08-12,4219.947665575099
2020-08-13,4212.993700364998
2020-08-14,4168.754742573024
2020-08-17,4193.308730859136
2020-08-18,4190.739801083135
2020-08-19,4205.959977541083
2020-08-20,4163.0146040617665
2020-08-21,4140.138577803195
2020-08-24,4202.058172549728
2020-08-25,4189.787525216231
2020-08-26,4212.919839259911
2020-08-27,4175.190413354942
2020-08-28,4185.216067451134
2020-08-31,4187.754868872545
2020-09-01,4176.6151274595095
2020-09-02,4205.550701010746
2020-09-03,4156.158833378133
2020-09-04,4084.194338125262
2020-09-07,4153.402092538485
2020-09-08,4108.47527727572
2020-09-09,4193.001829602573
2020-09-10,4184.08797752859
2020-09-11,4176.377769479876
2020-09-14,4182.983512660593
2020-09-15,4209.170728844403
2020-09-16,4224.054060759031
