Date,PACIFIC ex JP MINIMUM VOLATILITY (JPY)
2017-11-20,5884.74281
2017-11-21,5921.727268
2017-11-22,5941.637945
2017-11-23,5964.140233
2017-11-24,5981.71758
2017-11-27,5993.656837
2017-11-28,6003.678718
2017-11-29,6004.484404
2017-11-30,5995.58294
2017-12-01,6009.181661
2017-12-04,5993.049646
2017-12-05,5990.440919
2017-12-06,5949.374943
2017-12-07,5946.852278
2017-12-08,5950.847471
2017-12-11,5985.426891
2017-12-12,5999.193083
2017-12-13,6039.757433
2017-12-14,6033.541116
2017-12-15,6012.344865
2017-12-18,6040.526114
2017-12-19,6041.043499
2017-12-20,6048.099169
2017-12-21,6031.173198
2017-12-22,6048.682029
2017-12-25,6048.682029
2017-12-26,6049.446222
2017-12-27,6080.850612
2017-12-28,6122.380104
2017-12-29,6117.176172
2018-01-01,6117.176172
2018-01-02,6138.592008
2018-01-03,6147.206941
2018-01-04,6173.983939
2018-01-05,6190.748066
2018-01-08,6188.865339
2018-01-09,6185.820277
2018-01-10,6161.201838
2018-01-11,6144.72231
2018-01-12,6143.341135
2018-01-15,6186.21836
2018-01-16,6170.164306
2018-01-17,6188.248443
2018-01-18,6186.615945
2018-01-19,6190.483667
2018-01-22,6220.011471012032
2018-01-23,6239.426165361102
2018-01-24,6295.125367
2018-01-25,6290.691219
2018-01-26,6281.544571
2018-01-29,6284.9325
2018-01-30,6245.363071
2018-01-31,6278.581736
2018-02-01,6263.954375
2018-02-02,6206.857844
2018-02-05,6123.315127
2018-02-06,5944.653032
2018-02-07,5930.917811
2018-02-08,5929.584598
2018-02-09,5877.06203
2018-02-12,5866.196023
2018-02-13,5918.395842
2018-02-14,5966.078746
2018-02-15,6019.072658
2018-02-16,6036.038655
2018-02-19,6072.812
2018-02-20,6066.126042
2018-02-21,6076.302479
2018-02-22,6061.060511
2018-02-23,6093.232713
2018-02-26,6150.245671
2018-02-27,6131.919865
2018-02-28,6094.950715
2018-03-01,6070.707823
2018-03-02,6034.128756
2018-03-05,5992.788394
2018-03-06,6083.809412
2018-03-07,6030.523559
2018-03-08,6066.079051
2018-03-09,6132.628364
2018-03-12,6180.073128
2018-03-13,6193.914794
2018-03-14,6158.395604
2018-03-15,6113.594596
2018-03-16,6099.425463
2018-03-19,6083.880913280991
2018-03-20,6066.741267
2018-03-21,6074.502886
2018-03-22,6037.237433
2018-03-23,5964.586361
2018-03-26,5943.570353
2018-03-27,5974.254095
2018-03-28,5910.932553
2018-03-29,5914.68011
2018-03-30,5914.680110007833
2018-04-02,5913.262417
2018-04-03,5902.366335
2018-04-04,5876.476317
2018-04-05,5908.99142
2018-04-06,5923.220646
2018-04-09,5968.599288
2018-04-10,6016.489169
2018-04-11,6014.994497248686
2018-04-12,5985.833453328628
2018-04-13,5999.228162980658
2018-04-16,5996.920694319951
2018-04-17,6002.901680765517
2018-04-18,6050.11799938459
2018-04-19,6048.952340445528
2018-04-20,5979.245623033885
2018-04-23,5955.3589305828245
2018-04-24,5993.437846616845
2018-04-25,5964.912269846098
2018-04-26,5968.144537083119
2018-04-27,6021.539011400364
2018-04-30,6076.572228636987
2018-05-01,6056.468116850713
2018-05-02,6083.470073772862
2018-05-03,6096.772043904322
2018-05-04,6057.013654863017
2018-05-07,6056.225373613215
2018-05-08,6042.3209092532425
2018-05-09,6068.039092050242
2018-05-10,6079.877307632625
2018-05-11,6129.5330805468375
2018-05-14,6151.923323453792
2018-05-15,6073.3414536567525
2018-05-16,6066.90134315216
2018-05-17,6051.572315664439
2018-05-18,6067.509143596254
2018-05-21,6112.752726140684
2018-05-22,6108.328667561618
2018-05-23,6055.636662525491
2018-05-24,6092.46629611346
2018-05-25,6093.486471595467
2018-05-28,6095.837284827557
2018-05-29,6067.50458733955
2018-05-30,6050.259673263208
2018-05-31,6064.659878013667
2018-06-01,6048.706881917596
2018-06-04,6136.13279007505
2018-06-05,6111.156508055143
2018-06-06,6164.669381287999
2018-06-07,6173.270958169543
2018-06-08,6118.402387118492
2018-06-11,6127.602853505831
2018-06-12,6131.26114121318
2018-06-13,6090.394803202799
2018-06-14,6032.772439415145
2018-06-15,6031.713999030714
2018-06-18,6025.72659450569
2018-06-19,5964.527588517502
2018-06-20,6010.411462825731
2018-06-21,6042.736271990634
2018-06-22,6066.493966801155
2018-06-25,6036.195515974098
2018-06-26,6056.022137100936
2018-06-27,6024.434669997446
2018-06-28,6014.900154933258
2018-06-29,6027.842395765141
2018-07-02,5978.113004362384
2018-07-03,6022.061183228579
2018-07-04,6026.303175939095
2018-07-05,6060.465152654771
2018-07-06,6104.683149034091
2018-07-09,6156.266023897463
2018-07-10,6139.234156234806
2018-07-11,6083.3038048588305
2018-07-12,6121.965645530699
2018-07-13,6137.946165359788
2018-07-16,6119.945183378201
2018-07-17,6097.508137542912
2018-07-18,6102.351939939914
2018-07-19,6087.450216225945
2018-07-20,6168.042526661135
2018-07-23,6126.116200066759
2018-07-24,6168.899634919462
2018-07-25,6152.317853336267
2018-07-26,6153.287936865401
2018-07-27,6190.616450200673
2018-07-30,6186.259978614102
2018-07-31,6202.168403775565
2018-08-01,6168.616502416353
2018-08-02,6111.07718191093
2018-08-03,6122.514471022383
2018-08-06,6158.11204097478
2018-08-07,6204.133980650129
2018-08-08,6196.7932092297915
2018-08-09,6205.840611148687
2018-08-10,6131.991016963761
2018-08-13,6083.301012803777
2018-08-14,6097.861079683962
2018-08-15,6097.406736516508
2018-08-16,6129.29183177666
2018-08-17,6148.13854669197
2018-08-20,6178.4650555994485
2018-08-21,6157.189198101962
2018-08-22,6153.40801317034
2018-08-23,6096.959231321773
2018-08-24,6113.225585593739
2018-08-27,6158.616047193874
2018-08-28,6183.2591818643905
2018-08-29,6187.906430161817
2018-08-30,6175.0517747181475
2018-08-31,6146.163212377718
2018-09-03,6130.553237181259
2018-09-04,6104.002175515161
2018-09-05,6038.453371188329
2018-09-06,5993.407039020929
2018-09-07,5965.617262907937
2018-09-10,5930.635515746888
2018-09-11,5941.128598853796
2018-09-12,5973.7228498347
2018-09-13,5997.3516413641755
2018-09-14,6020.892445572904
2018-09-17,6019.188033728016
2018-09-18,6041.982603028771
2018-09-19,6072.7572311674185
2018-09-20,6055.521349591711
2018-09-21,6091.010408089188
2018-09-24,6067.859597997397
2018-09-25,6062.5659385145655
2018-09-26,6076.439737265427
2018-09-27,6052.7305162053235
2018-09-28,6085.1674412218645
2018-10-01,6050.330043303667
2018-10-02,5982.800210562981
2018-10-03,5972.477070651358
2018-10-04,5910.228415198851
2018-10-05,5881.1239571174365
2018-10-08,5844.759550227855
2018-10-09,5814.824771873573
2018-10-10,5829.783478706236
2018-10-11,5713.606834493216
2018-10-12,5723.861878749698
2018-10-15,5697.561136458509
2018-10-16,5703.693661466361
2018-10-17,5755.728354167769
2018-10-18,5774.207846767249
2018-10-19,5773.649256498143
2018-10-22,5750.43615056659
2018-10-23,5660.202114356461
2018-10-24,5681.951974935936
2018-10-25,5607.728012423474
2018-10-26,5576.5214417682255
2018-10-29,5615.338061951449
2018-10-30,5629.561460992381
2018-10-31,5653.618345021987
2018-11-01,5723.416618519939
2018-11-02,5780.299403443603
2018-11-05,5727.817440602606
2018-11-06,5774.463575764567
2018-11-07,5818.5985658142035
2018-11-08,5862.979565765459
2018-11-09,5819.325112435323
2018-11-12,5821.413588142624
2018-11-13,5784.66581506526
2018-11-14,5742.84833758094
2018-11-15,5787.007306391599
2018-11-16,5809.466979565299
2018-11-19,5787.7498271399945
2018-11-20,5731.639052283793
2018-11-21,5754.190838214381
2018-11-22,5775.00230682238
2018-11-23,5793.756485638143
2018-11-26,5828.302781815588
2018-11-27,5833.016619081729
2018-11-28,5840.814799482118
2018-11-29,5898.377050876492
2018-11-30,5832.421958051251
2018-12-03,5921.618431000533
2018-12-04,5906.177407515296
2018-12-05,5833.078784206873
2018-12-06,5804.161866598487
2018-12-07,5832.609286096527
2018-12-10,5722.778532990293
2018-12-11,5732.808958458031
2018-12-12,5806.306693656516
2018-12-13,5808.129802876775
2018-12-14,5752.492419137119
2018-12-17,5803.163096446945
2018-12-18,5739.79325672814
2018-12-19,5739.1963495761765
2018-12-20,5697.288277994425
2018-12-21,5646.203130761559
2018-12-24,5653.030907917267
2018-12-25,5653.030907917267
2018-12-26,5646.770161765206
2018-12-27,5678.926717872373
2018-12-28,5719.488199109768
2018-12-31,5710.60763197756
2019-01-01,5710.60763197756
2019-01-02,5631.647639104667
2019-01-03,5653.915645529904
2019-01-04,5743.521404632608
2019-01-07,5786.474081039638
2019-01-08,5810.579485936156
2019-01-09,5886.225882349088
2019-01-10,5916.910974801302
2019-01-11,5935.4564771085015
2019-01-14,5922.885884110454
2019-01-15,5960.332372876604
2019-01-16,5974.439878267761
2019-01-17,5957.236982335424
2019-01-18,5978.1859147975065
2019-01-21,5961.89253206531
2019-01-22,5938.442162941618
2019-01-23,5936.327620413331
2019-01-24,5951.233708700915
2019-01-25,6020.3275887401105
2019-01-28,6022.2555050793335
2019-01-29,5994.952742027771
2019-01-30,6007.67121139339
2019-01-31,6037.92756449203
2019-02-01,6018.357457224317
2019-02-04,6017.564601195321
2019-02-05,6078.8586157543505
2019-02-06,6049.549261111845
2019-02-07,6071.257174439699
2019-02-08,6086.734558035014
2019-02-11,6067.952321016619
2019-02-12,6089.80672358272
2019-02-13,6128.630913633228
2019-02-14,6112.624149636198
2019-02-15,6123.419162490577
2019-02-18,6155.042739742674
2019-02-19,6174.705769745594
2019-02-20,6174.011171396016
2019-02-21,6165.076475992423
2019-02-22,6219.704942237785
2019-02-25,6240.421331280875
2019-02-26,6202.834387914919
2019-02-27,6196.715230509685
2019-02-28,6190.699408967147
2019-03-01,6211.448376766793
2019-03-04,6226.874259009351
2019-03-05,6195.413554025334
2019-03-06,6199.846476094015
2019-03-07,6228.138538516231
2019-03-08,6192.370719578215
2019-03-11,6196.641723498016
2019-03-12,6213.151016319315
2019-03-13,6206.825624283852
2019-03-14,6198.25651534082
2019-03-15,6222.490015315621
2019-03-18,6246.6862979413
2019-03-19,6240.409510998132
2019-03-20,6216.046663435068
2019-03-21,6234.447986752086
2019-03-22,6255.023594968025
2019-03-25,6241.442350410715
2019-03-26,6272.089627905564
2019-03-27,6233.956563921917
2019-03-28,6270.432890258986
2019-03-29,6297.547482643861
2019-04-01,6333.520658909882
2019-04-02,6312.561848295156
2019-04-03,6367.988165495419
2019-04-04,6327.212603545239
2019-04-05,6282.059898614519
2019-04-08,6296.132248536693
2019-04-09,6307.902868818592
2019-04-10,6313.999525963104
2019-04-11,6310.3078006533615
2019-04-12,6371.43869350607
2019-04-15,6355.528769483759
2019-04-16,6373.211877186228
2019-04-17,6363.2673363419935
2019-04-18,6350.365837557016
2019-04-19,6350.365837557016
2019-04-22,6344.403485035211
2019-04-23,6349.540216870533
2019-04-24,6369.335212295122
2019-04-25,6349.581806646778
2019-04-26,6400.537979798886
2019-04-29,6399.645662848232
2019-04-30,6366.840231888135
2019-05-01,6389.307229588943
2019-05-02,6375.873261454527
2019-05-03,6415.0503998787735
2019-05-06,6326.826895724578
2019-05-07,6345.233623106454
2019-05-08,6327.1213189175205
2019-05-09,6310.850792328274
2019-05-10,6343.432659501837
2019-05-13,6326.117741666579
2019-05-14,6296.1264063960225
2019-05-15,6299.922725209184
2019-05-16,6325.167571499811
2019-05-17,6306.1084453314415
2019-05-20,6400.66201274713
2019-05-21,6405.169743358307
2019-05-22,6411.011701196832
2019-05-23,6414.276139242765
2019-05-24,6430.9823202488615
2019-05-27,6417.527902127092
2019-05-28,6401.715096006709
2019-05-29,6361.879963783185
2019-05-30,6323.169029563212
2019-05-31,6345.4067159031965
2019-06-03,6356.721800777577
2019-06-04,6390.446789288723
2019-06-05,6403.163616330122
2019-06-06,6453.873929115399
2019-06-07,6510.481404899754
2019-06-10,6502.404286606222
2019-06-11,6558.804312413216
2019-06-12,6528.322129513896
2019-06-13,6528.0694482457075
2019-06-14,6489.908800389541
2019-06-17,6452.715109975643
2019-06-18,6517.55285175946
2019-06-19,6588.868783899117
2019-06-20,6683.568932627656
2019-06-21,6664.6788002937255
2019-06-24,6702.561212777507
2019-06-25,6708.24575302325
2019-06-26,6706.519025259187
2019-06-27,6737.723308017026
2019-06-28,6714.111356339916
2019-07-01,6704.722820501342
2019-07-02,6733.1264562335355
2019-07-03,6802.5851015154885
2019-07-04,6830.9815093273155
2019-07-05,6838.4867089979425
2019-07-08,6758.6466026790495
2019-07-09,6718.503638284624
2019-07-10,6757.380195487069
2019-07-11,6790.245986444313
2019-07-12,6796.2689275981365
2019-07-15,6779.1215024879
2019-07-16,6788.534744640724
2019-07-17,6790.959366077157
2019-07-18,6805.782721021023
2019-07-19,6851.992094816064
2019-07-22,6799.152181214286
2019-07-23,6802.7647988134895
2019-07-24,6816.724586407468
2019-07-25,6835.924165408526
2019-07-26,6770.573826580271
2019-07-29,6751.994949549054
2019-07-30,6756.391340194554
2019-07-31,6719.480016928095
2019-08-01,6677.300085189016
2019-08-02,6656.712830279987
2019-08-05,6534.376018987945
2019-08-06,6422.344008493703
2019-08-07,6469.281301149415
2019-08-08,6540.741774165386
2019-08-09,6538.406536654407
2019-08-12,6497.886209524504
2019-08-13,6462.867728128509
2019-08-14,6421.433700216657
2019-08-15,6384.233743576674
2019-08-16,6396.09518466653
2019-08-19,6445.65871050458
2019-08-20,6496.902905279471
2019-08-21,6470.6364546937475
2019-08-22,6442.149335280485
2019-08-23,6458.413516875911
2019-08-26,6386.391925450817
2019-08-27,6397.569332199178
2019-08-28,6408.116622296993
2019-08-29,6408.01960518777
2019-08-30,6456.144651608196
2019-09-02,6407.773695154261
2019-09-03,6434.357966141179
2019-09-04,6532.290014069095
2019-09-05,6566.155809295098
2019-09-06,6594.535545777642
2019-09-09,6615.288887455925
2019-09-10,6567.505289138879
2019-09-11,6582.545414302371
2019-09-12,6599.326300410285
2019-09-13,6624.276991833434
2019-09-16,6580.247466880758
2019-09-17,6580.155885917933
2019-09-18,6563.908778847922
2019-09-19,6541.5913726007475
2019-09-20,6533.015597241665
2019-09-23,6534.853206283323
2019-09-24,6553.8983224181575
2019-09-25,6513.8653131733645
2019-09-26,6482.398488482387
2019-09-27,6509.00759795273
2019-09-30,6465.503506755723
2019-10-01,6475.494446310272
2019-10-02,6426.479431092985
2019-10-03,6392.966244638661
2019-10-04,6389.356891441623
2019-10-07,6417.397692172725
2019-10-08,6427.00181853193
2019-10-09,6369.059307170234
2019-10-10,6370.977737703034
2019-10-11,6453.398313917214
2019-10-14,6443.818919526637
2019-10-15,6445.986112438136
2019-10-16,6516.249902570663
2019-10-17,6536.111635781545
2019-10-18,6515.550237033504
2019-10-21,6560.296197489008
2019-10-22,6572.8120662042675
2019-10-23,6539.703877837499
2019-10-24,6552.850219149607
2019-10-25,6586.928280322235
2019-10-28,6587.635722398201
2019-10-29,6606.301868290869
2019-10-30,6582.656733007401
2019-10-31,6592.144467402527
2019-11-01,6629.8730820732735
2019-11-04,6626.848350141885
2019-11-05,6629.308578014767
2019-11-06,6593.408832490566
2019-11-07,6649.841874113219
2019-11-08,6600.990252450063
2019-11-11,6588.657978184283
2019-11-12,6587.528846178868
2019-11-13,6511.098866802999
2019-11-14,6492.258465157091
2019-11-15,6543.249279581763
2019-11-18,6558.7223870740945
2019-11-19,6601.877886386276
2019-11-20,6531.579480684428
2019-11-21,6482.294829003328
2019-11-22,6495.1530465204105
2019-11-25,6511.072148162813
2019-11-26,6534.940178066069
2019-11-27,6582.846180671272
2019-11-28,6565.4531259954665
2019-11-29,6540.387127592479
2019-12-02,6566.2687802433475
2019-12-03,6489.040328846474
2019-12-04,6432.003804825352
2019-12-05,6474.505691957359
2019-12-06,6515.07447402778
2019-12-09,6508.354140747575
2019-12-10,6466.591478252385
2019-12-11,6519.387510527948
2019-12-12,6534.2799790775025
2019-12-13,6523.137986657137
2019-12-16,6578.926977788325
2019-12-17,6559.571881380814
2019-12-18,6565.726020152457
2019-12-19,6568.427795872785
2019-12-20,6586.069213794742
2019-12-23,6590.84322015654
2019-12-24,6613.232549305875
2019-12-25,6613.232549305875
2019-12-26,6622.309428490618
2019-12-27,6660.906716660601
2019-12-30,6662.051349840872
2019-12-31,6599.793626525393
2020-01-01,6599.793626525395
2020-01-02,6603.597895978048
2020-01-03,6605.848874110039
2020-01-06,6590.822318030475
2020-01-07,6623.310470712182
2020-01-08,6614.992909812094
2020-01-09,6640.781514811877
2020-01-10,6708.074878299513
2020-01-13,6704.606060101888
2020-01-14,6750.457538995944
2020-01-15,6766.362528917422
2020-01-16,6817.274228127663
2020-01-17,6828.620569506669
2020-01-20,6810.460040043799
2020-01-21,6768.223474159852
2020-01-22,6803.240420960189
2020-01-23,6771.153435521283
2020-01-24,6765.378222401271
2020-01-27,6717.118969129654
2020-01-28,6655.788057584613
2020-01-29,6642.604052805642
2020-01-30,6594.580517288634
2020-01-31,6583.9277153463645
2020-02-03,6532.010184290743
2020-02-04,6576.898390034612
2020-02-05,6600.921970265958
2020-02-06,6653.307487702742
2020-02-07,6608.0010289622705
2020-02-10,6598.480484608184
2020-02-11,6658.773418488762
2020-02-12,6711.489864803649
2020-02-13,6693.9539608649375
2020-02-14,6694.357762696498
2020-02-17,6698.909416394619
2020-02-18,6665.384670767197
2020-02-19,6673.200020237078
2020-02-20,6639.786945836889
2020-02-21,6617.907776356811
2020-02-24,6526.3644278935735
2020-02-25,6458.465466356459
2020-02-26,6339.677583337943
2020-02-27,6325.940151689216
2020-02-28,6077.77003488281
2020-03-02,6092.912369838069
2020-03-03,6190.292564503264
2020-03-04,6171.977548125586
2020-03-05,6258.72376269874
2020-03-06,6176.879798283119
2020-03-09,5933.875822043179
2020-03-10,5922.769853243814
2020-03-11,5830.342639680741
2020-03-12,5402.600227237876
2020-03-13,5361.509948731527
2020-03-16,4986.919441970512
2020-03-17,5023.551225483043
2020-03-18,4752.740978497402
2020-03-19,4543.824475644618
2020-03-20,4585.119016633313
2020-03-23,4273.685791801327
2020-03-24,4536.3856598092825
2020-03-25,4769.594824152901
2020-03-26,4874.438818714084
2020-03-27,4808.882838116208
2020-03-30,4915.190135310043
2020-03-31,4901.2643143329315
2020-04-01,4963.203950914311
2020-04-02,4889.400004945244
2020-04-03,4815.056506341174
2020-04-06,5010.534210763315
2020-04-07,5092.175440789298
2020-04-08,5083.567524770983
2020-04-09,5229.56126745684
2020-04-10,5229.561267456841
2020-04-13,5259.020745773179
2020-04-14,5374.412524455823
2020-04-15,5316.629758893742
2020-04-16,5280.2562647395025
2020-04-17,5377.210162470626
2020-04-20,5320.373209725647
2020-04-21,5163.585240693945
2020-04-22,5185.55004421196
2020-04-23,5213.454991912506
2020-04-24,5176.669018917605
2020-04-27,5293.72952808425
2020-04-28,5332.97871858065
2020-04-29,5393.47114460369
2020-04-30,5470.615675834864
2020-05-01,5284.108896452024
2020-05-04,5254.941065140434
2020-05-05,5318.16428051719
2020-05-06,5323.447805993176
2020-05-07,5305.410951310772
2020-05-08,5378.332220256625
2020-05-11,5415.173926101989
2020-05-12,5387.106610292511
2020-05-13,5351.862394049502
2020-05-14,5257.638540454534
2020-05-15,5276.8850424444145
2020-05-18,5346.192939487433
2020-05-19,5460.586108857691
2020-05-20,5476.280347232295
2020-05-21,5424.401203267506
2020-05-22,5288.254196237199
2020-05-25,5347.637032755134
2020-05-26,5530.950071559657
2020-05-27,5474.217429648447
2020-05-28,5520.440398155522
2020-05-29,5462.236413236557
2020-06-01,5611.727675446083
2020-06-02,5712.662566579836
2020-06-03,5823.554201752674
2020-06-04,5868.78479736397
2020-06-05,5913.468498529987
2020-06-08,5951.818963669117
2020-06-09,6014.532646620217
2020-06-10,6027.469970847122
2020-06-11,5843.673799720098
2020-06-12,5750.696673023945
2020-06-15,5644.904566346649
2020-06-16,5779.176695164708
2020-06-17,5860.196216337264
2020-06-18,5811.242135761638
2020-06-19,5812.704070094853
2020-06-22,5817.430597048468
2020-06-23,5872.733278956514
2020-06-24,5841.70635744838
2020-06-25,5740.5013601250275
2020-06-26,5773.9221573071445
2020-06-29,5731.005672279603
2020-06-30,5800.9037871884775
2020-07-01,5832.221214961758
2020-07-02,5918.035246716837
2020-07-03,5958.171045389168
2020-07-06,5996.441609745612
2020-07-07,5966.051991314656
2020-07-08,5928.826945791484
2020-07-09,5898.828575299276
2020-07-10,5877.068641315872
2020-07-13,5910.760566845802
2020-07-14,5874.835713753591
2020-07-15,5961.798977107427
2020-07-16,5913.036313945943
2020-07-17,5919.500595973125
2020-07-20,5910.387975975871
2020-07-21,6059.038647282342
2020-07-22,6005.137729784344
2020-07-23,6016.253991226551
2020-07-24,5943.882266584806
2020-07-27,5987.119490546512
2020-07-28,5987.638706475546
2020-07-29,5993.680757800976
2020-07-30,5993.424203644989
2020-07-31,5968.087497719155
2020-08-03,5917.515069795006
2020-08-04,6028.487078834002
2020-08-05,6053.95636351224
2020-08-06,6059.117576811145
2020-08-07,6007.66442728465
2020-08-10,6063.345979185531
2020-08-11,6085.7291307567975
2020-08-12,6119.773925373002
2020-08-13,6115.940546451535
2020-08-14,6130.35240549405
2020-08-17,6121.619817844494
2020-08-18,6164.711118117288
2020-08-19,6190.297486089708
2020-08-20,6093.656127513813
2020-08-21,6105.89931665116
2020-08-24,6143.5914022669285
2020-08-25,6165.458970803683
2020-08-26,6156.882718551031
2020-08-27,6151.3007519739385
2020-08-28,6205.465713156852
2020-08-31,6194.047728549219
2020-09-01,6130.764513896107
2020-09-02,6168.9094944542485
2020-09-03,6187.051189968117
2020-09-04,6029.411124999541
2020-09-07,6053.556967533866
2020-09-08,6048.973790736359
2020-09-09,6009.244460177465
2020-09-10,6033.595076140985
2020-09-11,6009.914220943784
2020-09-14,6042.986990885289
2020-09-15,6043.796451418052
2020-09-16,6097.949152653194
2020-09-17,6041.476627530297
2020-09-18,6025.6577188639285
2020-09-21,5934.90369145717
2020-09-22,5889.76171429163
2020-09-23,5948.469863193476
2020-09-24,5852.895183280745
2020-09-25,5918.465073862228
2020-09-28,5923.14087966476
2020-09-29,5929.671310710427
2020-09-30,5891.264493659185
2020-10-01,5938.034113964025
2020-10-02,5903.545877415385
2020-10-05,6006.652133094868
2020-10-06,6006.375642637192
2020-10-07,6045.069556820082
2020-10-08,6076.233161249799
2020-10-09,6108.9819695168735
2020-10-12,6131.737434230903
2020-10-13,6163.398340604659
2020-10-14,6168.52014799422
2020-10-15,6093.046852456811
2020-10-16,6081.457671064249
2020-10-19,6114.071344195715
2020-10-20,6073.740901350495
2020-10-21,6095.9296524708
2020-10-22,6077.599272089006
2020-10-23,6073.377882230674
2020-10-26,6080.0712768792
2020-10-27,6038.7665842582865
2020-10-28,5993.980420530105
2020-10-29,5892.315860484433
2020-10-30,5847.541378405396
2020-11-02,5891.930566324709
2020-11-03,6054.6138793231485
2020-11-04,6044.547793268396
2020-11-05,6199.580633387801
2020-11-06,6233.193473519636
2020-11-09,6323.795066537756
2020-11-10,6366.989866085421
2020-11-11,6449.916568744368
2020-11-12,6425.961263568262
2020-11-13,6407.655963022965
2020-11-16,6508.572916476714
2020-11-17,6509.039024350467
2020-11-18,6553.247869112117
2020-11-19,6513.053222217395
2020-11-20,6528.4510464512905
2020-11-23,6504.303312549245
2020-11-24,6579.745053506728
2020-11-25,6605.438102111376
2020-11-26,6588.631836111712
2020-11-27,6599.471635122067
2020-11-30,6505.837149724923
2020-12-01,6542.102144144806
2020-12-02,6555.240607267999
2020-12-03,6590.912978775618
2020-12-04,6577.194254704875
2020-12-07,6577.245510224849
2020-12-08,6581.050882909397
2020-12-09,6635.339447529165
2020-12-10,6628.1872134676105
2020-12-11,6613.893757755839
2020-12-14,6636.402036818778
2020-12-15,6629.734762276798
2020-12-16,6674.708808287247
2020-12-17,6737.595861150311
2020-12-18,6702.638228810252
2020-12-21,6663.37670657926
2020-12-22,6589.310902915759
2020-12-23,6660.175450016661
2020-12-24,6678.630357552617
2020-12-25,6678.630357552615
2020-12-28,6675.323828227871
2020-12-29,6713.84115450221
2020-12-30,6775.156692483978
2020-12-31,6715.0725254616555
2021-01-01,6715.0725254616555
2021-01-04,6799.924677898843
2021-01-05,6856.619353886508
2021-01-06,6822.046869920392
2021-01-07,6837.67680405198
2021-01-08,6921.624390009562
2021-01-11,6805.623392976803
2021-01-12,6823.728049401382
2021-01-13,6822.700407391986
2021-01-14,6860.254199008734
2021-01-15,6797.569959247366
2021-01-18,6772.898663793468
2021-01-19,6853.9433903395
2021-01-20,6887.168606528584
2021-01-21,6944.51429803667
2021-01-22,6902.955219203485
2021-01-25,6917.788452054648
2021-01-26,6918.135315613021
2021-01-27,6898.57665175806
2021-01-28,6794.349892865211
2021-01-29,6770.026701198324
2021-02-01,6772.762053959865
2021-02-02,6803.760160127355
2021-02-03,6849.929232201399
2021-02-04,6785.8887790892195
2021-02-05,6852.164411198396
2021-02-08,6882.728621116449
2021-02-09,6863.64964500404
2021-02-10,6916.9699335211535
2021-02-11,6935.864170905466
2021-02-12,6920.214173768271
2021-02-15,6955.07769788059
2021-02-16,6987.123381347508
2021-02-17,6902.088180550669
2021-02-18,6885.699386897585
2021-02-19,6926.8620599150545
2021-02-22,6924.615319467574
2021-02-23,6987.588284273235
2021-02-24,6946.485999084095
2021-02-25,7008.372536533722
2021-02-26,6770.065475583446
2021-03-01,6868.555760674695
2021-03-02,6864.715553677481
2021-03-03,6894.83916977138
2021-03-04,6867.623880004909
2021-03-05,6769.611981072666
2021-03-08,6801.633159931043
2021-03-09,6861.949650876381
2021-03-10,6862.536634666381
2021-03-11,6917.346895076257
2021-03-12,6898.295763200733
2021-03-15,6907.552779366358
2021-03-16,6958.8571023436325
2021-03-17,6937.690919240599
2021-03-18,6977.382807211802
2021-03-19,6942.745141175973
2021-03-22,6962.864148695125
2021-03-23,6924.542976555723
2021-03-24,6898.887297920741
2021-03-25,6904.455606603041
2021-03-26,6949.37194683757
2021-03-29,6949.448173009825
2021-03-30,6939.242246147704
2021-03-31,6940.056868068987
2021-04-01,6957.743127286529
2021-04-02,6957.743127286529
2021-04-05,6990.66517557644
2021-04-06,7019.155214699235
2021-04-07,7027.950426659957
2021-04-08,7075.406060722623
2021-04-09,7077.10550001998
2021-04-12,7046.2549420773385
2021-04-13,7074.366968497394
2021-04-14,7174.970943515406
2021-04-15,7194.564555849138
2021-04-16,7207.475765194768
2021-04-19,7245.207366683271
2021-04-20,7222.354255020841
2021-04-21,7197.74072938174
2021-04-22,7241.1242479724815
2021-04-23,7254.218531184356
2021-04-26,7285.334244429859
2021-04-27,7256.465552184503
2021-04-28,7265.051551745187
2021-04-29,7293.283434754767
2021-04-30,7215.774446586291
2021-05-03,7220.481945956744
2021-05-04,7212.6046062190335
2021-05-05,7251.655745964914
2021-05-06,7268.748055831488
2021-05-07,7347.5950330377
2021-05-10,7422.825692717741
2021-05-11,7328.193407836632
2021-05-12,7232.950225280492
2021-05-13,7178.132511203175
2021-05-14,7221.418864297228
2021-05-17,7229.389960587445
2021-05-18,7304.496547300236
2021-05-19,7202.934526340349
2021-05-20,7264.074405701095
2021-05-21,7264.294686757486
2021-05-24,7303.682358406824
2021-05-25,7356.422519680449
2021-05-26,7364.829556449145
2021-05-27,7363.99898239646
2021-05-28,7388.262866199273
2021-05-31,7379.412344701205
2021-06-01,7393.749436722063
2021-06-02,7400.427515517718
2021-06-03,7356.819180986451
2021-06-04,7410.15781894613
2021-06-07,7427.593683063174
2021-06-08,7426.035275039475
2021-06-09,7396.371286023824
2021-06-10,7420.848383940523
2021-06-11,7406.858097676419
2021-06-14,7414.332282011688
2021-06-15,7432.498774902883
2021-06-16,7447.78408457242
2021-06-17,7334.508063761739
2021-06-18,7290.897732201599
2021-06-21,7231.298175219348
2021-06-22,7277.794161990687
2021-06-23,7321.257393353904
