Date,ACWI IMI GROWTH
2016-01-13,1572.9378092150728
2016-01-14,1573.972148926984
2016-01-15,1531.7519171434014
2016-01-18,1535.799806157269
2016-01-19,1540.9984248767578
2016-01-20,1516.095578759672
2016-01-21,1528.4794245499759
2016-01-22,1569.1335424165443
2016-01-25,1557.7412922449564
2016-01-26,1564.0936517522464
2016-01-27,1553.1402984458662
2016-01-28,1543.1584685849973
2016-01-29,1592.3227282352304
2016-02-01,1590.9469490602748
2016-02-02,1564.1740076224878
2016-02-03,1541.1415792902121
2016-02-04,1530.2115277474397
2016-02-05,1502.5080020789896
2016-02-08,1474.4849944530708
2016-02-09,1447.117478629336
2016-02-10,1464.5057298811103
2016-02-11,1430.3303435886785
2016-02-12,1451.8688657470504
2016-02-15,1483.1979546401794
2016-02-16,1499.7592015882626
2016-02-17,1525.3418442283246
2016-02-18,1530.7934820901278
2016-02-19,1528.1528745747844
2016-02-22,1557.2571440686747
2016-02-23,1544.0294232669428
2016-02-24,1540.4032964324829
2016-02-25,1554.8980396331099
2016-02-26,1571.9484057446364
2016-02-29,1575.0395732368413
2016-03-01,1606.1919390959558
2016-03-02,1620.2398385254287
2016-03-03,1613.5742637923304
2016-03-04,1611.823540174691
2016-03-07,1612.782299539876
2016-03-08,1589.2339908218098
2016-03-09,1598.680245439612
2016-03-10,1578.5633002052941
2016-03-11,1603.7562754317312
2016-03-14,1615.258823324872
2016-03-15,1604.8106644538823
2016-03-16,1613.4230883115245
2016-03-17,1599.8874856559485
2016-03-18,1608.7820796643698
