Date,WORLD ex UK VALUE
2012-01-25,4612.0242016948405
2012-01-26,4630.581151846678
2012-01-27,4611.894333676468
2012-01-30,4582.00275809531
2012-01-31,4582.372919538117
2012-02-01,4645.439186239804
2012-02-02,4653.0555008786905
2012-02-03,4701.997669985698
2012-02-06,4701.289976133749
2012-02-07,4722.388986470883
2012-02-08,4740.668300308359
2012-02-09,4744.670879949242
2012-02-10,4684.359709967371
2012-02-13,4716.230418980572
2012-02-14,4692.50064805077
2012-02-15,4696.097010101065
2012-02-16,4721.250822939843
2012-02-17,4760.785262361998
2012-02-20,4790.2795429413
2012-02-21,4785.7037604859115
2012-02-22,4758.991836941252
2012-02-23,4773.8758717078545
2012-02-24,4796.588680670706
2012-02-27,4793.503336649891
2012-02-28,4808.874208599638
2012-02-29,4792.417106771624
2012-03-01,4812.688427805071
2012-03-02,4794.701333689195
2012-03-05,4776.219275740975
2012-03-06,4676.9957847993755
2012-03-07,4695.861269922656
2012-03-08,4762.222314185192
2012-03-09,4768.28201698798
2012-03-12,4763.912464122966
2012-03-13,4841.44494305254
2012-03-14,4831.916427341947
2012-03-15,4871.072731747426
2012-03-16,4890.938689527783
2012-03-19,4907.430737063834
2012-03-20,4879.8648177300465
2012-03-21,4856.371257945819
2012-03-22,4825.605719077088
2012-03-23,4841.746081944328
2012-03-26,4892.673091350903
2012-03-27,4885.775199703134
2012-03-28,4857.431893495159
2012-03-29,4827.919930602162
2012-03-30,4850.743432090671
2012-04-02,4883.239283519776
2012-04-03,4847.612215603534
2012-04-04,4764.229476891644
2012-04-05,4748.320576784039
2012-04-06,4744.347833214792
2012-04-09,4703.494091774745
2012-04-10,4627.785595270379
2012-04-11,4653.545339195327
2012-04-12,4713.324398521213
2012-04-13,4650.914598251691
2012-04-16,4658.561033484765
2012-04-17,4726.943237641295
2012-04-18,4706.715191337932
2012-04-19,4681.619674725362
2012-04-20,4699.77536361143
2012-04-23,4644.424652789122
2012-04-24,4684.863039094492
2012-04-25,4725.459476102233
2012-04-26,4751.601079191955
2012-04-27,4765.9337631444005
2012-04-30,4752.20125402046
2012-05-01,4765.558625431024
2012-05-02,4735.89170541047
2012-05-03,4706.943516329888
2012-05-04,4650.297814228068
2012-05-07,4639.684038621982
2012-05-08,4613.300676650148
2012-05-09,4571.826215672469
2012-05-10,4601.509727954296
2012-05-11,4583.762062585233
2012-05-14,4518.183385203729
2012-05-15,4475.189060102225
2012-05-16,4443.880347525649
2012-05-17,4405.635237726245
2012-05-18,4365.002551920609
2012-05-21,4395.934443644003
2012-05-22,4426.506479420129
2012-05-23,4379.98950007258
2012-05-24,4398.1843821712455
2012-05-25,4387.852483967854
2012-05-28,4390.060567192486
2012-05-29,4428.07871733934
2012-05-30,4356.723362282839
2012-05-31,4353.9272233465645
2012-06-01,4270.088809799585
2012-06-04,4260.911803405917
2012-06-05,4292.096118324962
2012-06-06,4385.546153996106
2012-06-07,4408.950043305768
2012-06-08,4408.264711439987
2012-06-11,4387.203790599118
2012-06-12,4414.4636959266945
2012-06-13,4413.196480346407
2012-06-14,4447.173484768348
2012-06-15,4498.172890680711
2012-06-18,4493.251748805655
2012-06-19,4549.932252965334
2012-06-20,4562.932231265403
2012-06-21,4485.33169357388
2012-06-22,4488.62359909424
2012-06-25,4417.9782372338495
2012-06-26,4424.843539284191
2012-06-27,4475.426078754502
2012-06-28,4481.191804430596
2012-06-29,4614.470062531145
2012-07-02,4627.333042124372
2012-07-03,4662.578766691683
2012-07-04,4658.712942700325
2012-07-05,4615.645782546008
2012-07-06,4568.152049666489
2012-07-09,4551.405998358629
2012-07-10,4528.619408364854
2012-07-11,4540.9792043596635
2012-07-12,4503.938562215569
2012-07-13,4571.682762919704
2012-07-16,4569.474057104846
2012-07-17,4592.194278281564
2012-07-18,4624.1939574331245
2012-07-19,4638.489041283291
2012-07-20,4573.187923820109
2012-07-23,4510.031462404189
2012-07-24,4469.745129664092
2012-07-25,4469.800893851099
2012-07-26,4568.869532244459
2012-07-27,4655.900538286864
2012-07-30,4671.115098428591
2012-07-31,4664.21188016815
2012-08-01,4652.270778373944
2012-08-02,4591.190091938363
2012-08-03,4686.534917491661
2012-08-06,4716.587067698779
2012-08-07,4750.075570505667
2012-08-08,4754.284741637188
2012-08-09,4758.384969285514
2012-08-10,4761.64902771606
2012-08-13,4750.74695204119
2012-08-14,4752.928233162948
2012-08-15,4749.315889112737
2012-08-16,4790.387156697381
2012-08-17,4799.573280968949
2012-08-20,4799.17068702725
2012-08-21,4813.61772467299
2012-08-22,4791.501868825973
2012-08-23,4775.811879225222
2012-08-24,4779.84650827226
2012-08-27,4782.957591646826
2012-08-28,4773.142728763475
2012-08-29,4771.418012941924
2012-08-30,4730.763504706728
2012-08-31,4759.714363923632
2012-09-03,4760.939725409235
2012-09-04,4742.845173989085
2012-09-05,4739.740483856799
2012-09-06,4832.480905723683
2012-09-07,4894.315413427257
2012-09-10,4878.376012285438
2012-09-11,4905.350525896242
2012-09-12,4928.691632879143
2012-09-13,4977.358271611948
2012-09-14,5039.875722766204
2012-09-17,5012.859663972723
2012-09-18,4987.636711965319
2012-09-19,5001.529141977772
2012-09-20,4980.3809633068495
2012-09-21,4997.889413653788
2012-09-24,4982.08176953741
2012-09-25,4964.770317408323
2012-09-26,4903.958227124679
2012-09-27,4941.183826250895
2012-09-28,4907.082416120396
2012-10-01,4935.486942691762
2012-10-02,4941.7042419589
2012-10-03,4937.179632567171
2012-10-04,4981.018831211326
2012-10-05,5007.262069694244
2012-10-08,4983.11967517728
2012-10-09,4940.19235972538
2012-10-10,4904.924919841525
2012-10-11,4920.443778226113
2012-10-12,4901.6508483024745
2012-10-15,4931.960196189465
2012-10-16,4995.791999199182
2012-10-17,5050.180377108376
2012-10-18,5066.699227462732
2012-10-19,4999.965474810644
2012-10-22,4989.716477283582
2012-10-23,4907.93771373374
2012-10-24,4899.2074592564795
2012-10-25,4915.596217680391
2012-10-26,4901.170329227784
2012-10-29,4886.220826080439
2012-10-30,4905.9815795315135
2012-10-31,4910.502888556669
2012-11-01,4948.918044658506
2012-11-02,4920.745416971825
2012-11-05,4907.150200982229
2012-11-06,4942.2025213535335
2012-11-07,4847.928366175881
2012-11-08,4805.388054294367
2012-11-09,4801.1320384612645
2012-11-12,4794.603191535168
2012-11-13,4778.973202937634
2012-11-14,4725.712037713605
2012-11-15,4717.560032981694
2012-11-16,4717.735204459613
2012-11-19,4811.843097163597
2012-11-20,4810.478623043113
2012-11-21,4823.6291837841145
2012-11-22,4845.165458844323
2012-11-23,4899.480982074139
2012-11-26,4887.975658813512
2012-11-27,4868.8403139241545
2012-11-28,4888.796060112342
2012-11-29,4925.967244395491
2012-11-30,4931.242862975139
2012-12-03,4924.100494561477
2012-12-04,4926.740341066062
2012-12-05,4951.179498095
2012-12-06,4961.373640126666
2012-12-07,4974.84170966968
2012-12-10,4974.8783559253525
2012-12-11,5008.142126007566
2012-12-12,5025.17721472391
2012-12-13,5010.296804912349
2012-12-14,5008.1935994968535
2012-12-17,5048.621969654213
2012-12-18,5100.976012943768
2012-12-19,5103.958118571355
2012-12-20,5123.49477549077
2012-12-21,5081.434996381987
2012-12-24,5068.677903879224
2012-12-25,5070.961265944034
2012-12-26,5067.328711507986
2012-12-27,5064.767562735436
2012-12-28,5023.384082724162
2012-12-31,5066.153340947551
2013-01-01,5066.4190654500035
2013-01-02,5178.148298686988
2013-01-03,5167.969312509441
2013-01-04,5200.642712379038
2013-01-07,5187.584050025508
2013-01-08,5167.559889214069
2013-01-09,5185.470699476821
2013-01-10,5238.262068313637
2013-01-11,5250.325800835796
2013-01-14,5254.43545147231
2013-01-15,5264.988164265361
2013-01-16,5248.738329447579
2013-01-17,5277.0269318659175
2013-01-18,5287.618826872708
2013-01-21,5295.36529397333
2013-01-22,5312.510044909147
2013-01-23,5299.333271357471
2013-01-24,5323.213777568234
2013-01-25,5360.092765789694
2013-01-28,5355.425315088821
2013-01-29,5393.895030347938
2013-01-30,5386.117479061071
2013-01-31,5373.043705388837
2013-02-01,5411.164736499165
2013-02-04,5346.839452558127
2013-02-05,5369.210985944342
2013-02-06,5382.432436281067
2013-02-07,5355.066728346712
2013-02-08,5378.593481204481
2013-02-11,5374.101262416589
2013-02-12,5412.766585923897
2013-02-13,5415.293854562757
2013-02-14,5403.831410405841
2013-02-15,5378.848246369982
2013-02-18,5392.462322525916
2013-02-19,5442.535980130592
2013-02-20,5403.7014424738345
2013-02-21,5334.611937865909
2013-02-22,5371.9302734781
2013-02-25,5327.168803428827
2013-02-26,5305.895468020634
2013-02-27,5362.866127151292
2013-02-28,5379.496477823498
2013-03-01,5367.008741399077
2013-03-04,5383.2324433735075
2013-03-05,5439.690987868654
2013-03-06,5455.720278396084
2013-03-07,5465.1651550879915
2013-03-08,5486.5400964422615
2013-03-11,5514.124086527384
2013-03-12,5510.228661215682
2013-03-13,5491.957255794366
2013-03-14,5530.855530457967
2013-03-15,5549.225406046255
2013-03-18,5493.717408392493
2013-03-19,5477.3170714764265
2013-03-20,5512.688908995373
2013-03-21,5487.405179230461
2013-03-22,5507.8981277556395
2013-03-25,5480.537010768688
2013-03-26,5502.8379879804515
2013-03-27,5488.480074507935
2013-03-28,5501.749480214065
2013-03-29,5500.095909865928
2013-04-01,5478.095327480829
2013-04-02,5506.615579149169
2013-04-03,5461.861403112028
2013-04-04,5459.68263500938
2013-04-05,5453.901683845814
2013-04-08,5481.232481364412
2013-04-09,5516.998880460596
2013-04-10,5597.737242356387
2013-04-11,5631.990691870052
2013-04-12,5608.528151035383
2013-04-15,5514.710565075355
2013-04-16,5545.371381824545
2013-04-17,5481.18380196512
2013-04-18,5461.335255759043
2013-04-19,5498.442438771818
2013-04-22,5521.414626765275
2013-04-23,5588.651204410834
2013-04-24,5622.6340187940195
2013-04-25,5647.522708365703
2013-04-26,5642.147686583704
2013-04-29,5689.457835003707
2013-04-30,5718.2805485609015
2013-05-01,5669.980707555383
2013-05-02,5684.606927549897
2013-05-03,5730.8393717508325
2013-05-06,5727.241564054073
2013-05-07,5774.160074291705
2013-05-08,5814.18161591201
2013-05-09,5777.664679220583
2013-05-10,5772.360852703785
2013-05-13,5781.351881564406
2013-05-14,5822.0562890683605
2013-05-15,5851.397201927989
2013-05-16,5839.612067637845
2013-05-17,5866.918272395438
2013-05-20,5893.529587410685
2013-05-21,5903.428447472899
2013-05-22,5874.847758847934
2013-05-23,5802.229678419379
2013-05-24,5795.826820660436
2013-05-27,5786.182888225126
2013-05-28,5815.515739243965
2013-05-29,5795.735135618132
2013-05-30,5800.919720601191
2013-05-31,5716.850446965206
2013-06-03,5734.330696963553
2013-06-04,5735.838990615206
2013-06-05,5648.952301766888
2013-06-06,5667.560534684578
2013-06-07,5721.507039186289
2013-06-10,5734.940066373345
2013-06-11,5694.976373760107
2013-06-12,5671.1428538597775
2013-06-13,5707.7570070565625
2013-06-14,5701.636082916839
2013-06-17,5759.490238976739
2013-06-18,5783.16871988526
2013-06-19,5741.728238929928
2013-06-20,5548.923153729459
2013-06-21,5550.648750962205
2013-06-24,5473.367274840901
2013-06-25,5518.4144422510735
2013-06-26,5572.996089542975
2013-06-27,5615.586077564354
2013-06-28,5605.428237748606
2013-07-01,5632.493400461282
2013-07-02,5633.789225547511
2013-07-03,5612.530178656908
2013-07-04,5636.691220003847
2013-07-05,5651.396175911306
2013-07-08,5687.8778732202845
2013-07-09,5735.416175459939
2013-07-10,5747.614664170276
2013-07-11,5834.251594819309
2013-07-12,5838.477420730896
2013-07-15,5852.567148801471
2013-07-16,5852.501315540286
2013-07-17,5859.153949758666
2013-07-18,5895.647561499832
2013-07-19,5905.082599997829
2013-07-22,5937.544876501155
2013-07-23,5947.61639208726
2013-07-24,5934.432578867087
2013-07-25,5929.622198049429
2013-07-26,5925.347190782917
2013-07-29,5895.917822360789
2013-07-30,5897.291076864286
2013-07-31,5885.204692647718
2013-08-01,5944.619887540872
2013-08-02,5974.0629292495405
2013-08-05,5954.100555055504
2013-08-06,5941.324555583228
2013-08-07,5916.903688852837
2013-08-08,5956.91015879596
2013-08-09,5952.590886033075
2013-08-12,5941.685407089029
2013-08-13,5945.95414887608
2013-08-14,5946.085632006043
2013-08-15,5876.933365758317
2013-08-16,5873.207578090042
2013-08-19,5831.746015510438
2013-08-20,5825.633571369094
2013-08-21,5779.1099246755675
2013-08-22,5812.769517780269
2013-08-23,5864.524615266694
2013-08-26,5836.2746168204785
2013-08-27,5758.569275254105
2013-08-28,5745.277548097477
2013-08-29,5742.859513840394
2013-08-30,5716.035165548388
2013-09-02,5739.838321282743
2013-09-03,5756.295283265579
2013-09-04,5794.685162637863
2013-09-05,5799.193259831638
2013-09-06,5819.744303427066
2013-09-09,5872.675611681558
2013-09-10,5929.765574062959
2013-09-11,5958.189798744901
2013-09-12,5943.978148769797
2013-09-13,5949.410854243529
2013-09-16,6002.438643398832
2013-09-17,6012.505528186271
2013-09-18,6066.595252258196
2013-09-19,6098.147144556069
2013-09-20,6055.876545594377
2013-09-23,6036.31060699191
2013-09-24,6026.739355478193
2013-09-25,6024.728932577411
2013-09-26,6032.461672973235
2013-09-27,6024.408601693171
2013-09-30,5975.126476310816
2013-10-01,6016.848974023301
2013-10-02,6013.952662100364
2013-10-03,5979.495663097509
2013-10-04,6008.130583832316
2013-10-07,5966.226855311609
2013-10-08,5925.7550708062545
2013-10-09,5932.22528853534
2013-10-10,6037.703449233272
2013-10-11,6079.535213218729
2013-10-14,6098.1544558545565
2013-10-15,6077.235327898972
2013-10-16,6132.3935082604685
2013-10-17,6201.094352507874
2013-10-18,6231.020389350548
2013-10-21,6234.48256309806
2013-10-22,6276.025802375763
2013-10-23,6232.014125409839
2013-10-24,6250.0072527252805
2013-10-25,6256.066331131717
2013-10-28,6267.356549516366
2013-10-29,6291.991335919927
2013-10-30,6279.761096419015
2013-10-31,6245.542674676536
2013-11-01,6227.959108167483
2013-11-04,6255.176582885649
2013-11-05,6230.285211749557
2013-11-06,6281.096016788522
2013-11-07,6211.116441872234
2013-11-08,6248.070602248698
2013-11-11,6265.258320257842
2013-11-12,6251.197899315612
2013-11-13,6268.264754521764
2013-11-14,6305.347736455976
2013-11-15,6339.912854425916
2013-11-18,6352.102807682712
2013-11-19,6328.380821212572
2013-11-20,6305.280996419563
2013-11-21,6325.650869840478
2013-11-22,6350.82799935281
2013-11-25,6348.5630910800555
2013-11-26,6335.3384931858345
2013-11-27,6341.537322142452
2013-11-28,6353.244977346382
2013-11-29,6344.7857020012925
2013-12-02,6322.001620778154
2013-12-03,6288.744884320175
2013-12-04,6260.273899083856
2013-12-05,6220.571150955905
2013-12-06,6282.391842169133
2013-12-09,6303.793815908613
2013-12-10,6291.3870985626
2013-12-11,6228.657647467312
2013-12-12,6188.598850153485
2013-12-13,6182.306952645179
2013-12-16,6223.860076355486
2013-12-17,6203.380869480761
2013-12-18,6291.219974012336
2013-12-19,6303.877143263355
2013-12-20,6332.044648773211
2013-12-23,6364.685215225442
2013-12-24,6378.445414416068
2013-12-25,6378.136025835608
2013-12-26,6406.020009358338
2013-12-27,6435.38563817569
2013-12-30,6443.689763783644
2013-12-31,6459.157904423657
2014-01-01,6459.243178319668
2014-01-02,6394.517267991587
2014-01-03,6402.593985355316
2014-01-06,6390.9104738577535
2014-01-07,6414.901988251452
2014-01-08,6416.827881966776
2014-01-09,6405.917629647228
2014-01-10,6435.66683325758
2014-01-13,6402.813185420986
2014-01-14,6419.300815094488
2014-01-15,6459.097238565531
2014-01-16,6454.504932043336
2014-01-17,6439.166092165654
2014-01-20,6438.662032680128
2014-01-21,6436.757177990199
2014-01-22,6436.823665881137
2014-01-23,6392.273088548488
2014-01-24,6278.446085737409
2014-01-27,6235.017655222024
2014-01-28,6263.695546686252
2014-01-29,6244.09308090277
2014-01-30,6253.183909856351
2014-01-31,6216.757515040132
2014-02-03,6109.490658887972
2014-02-04,6096.843363079648
2014-02-05,6106.0354321283885
2014-02-06,6179.690842301552
2014-02-07,6252.1471881162015
2014-02-10,6266.9421726839955
2014-02-11,6335.286640399563
2014-02-12,6346.440096025615
2014-02-13,6365.948905077189
2014-02-14,6398.504335553758
2014-02-17,6406.8955078594945
2014-02-18,6424.384387824956
2014-02-19,6404.78725726179
2014-02-20,6414.695901943908
2014-02-21,6426.522406250022
2014-02-24,6459.69111380715
2014-02-25,6460.223601348485
2014-02-26,6444.006185403427
2014-02-27,6453.807902469485
2014-02-28,6487.609647630904
2014-03-03,6418.388906251123
2014-03-04,6501.775237394774
2014-03-05,6508.482950010346
2014-03-06,6540.200535526945
2014-03-07,6530.937754017247
2014-03-10,6518.744579272874
2014-03-11,6500.920231262389
2014-03-12,6483.597528142239
2014-03-13,6435.859066839496
2014-03-14,6398.753861711434
2014-03-17,6448.823836124911
2014-03-18,6496.6160802850045
2014-03-19,6465.787778135457
2014-03-20,6467.3716162624605
2014-03-21,6475.116586230911
2014-03-24,6459.23635136981
2014-03-25,6504.451319576509
2014-03-26,6504.05940754732
2014-03-27,6507.859733224927
2014-03-28,6551.881678390925
2014-03-31,6608.504885567262
2014-04-01,6634.347854212094
2014-04-02,6648.801423325727
2014-04-03,6650.621173040398
2014-04-04,6628.3016161177975
2014-04-07,6571.307065829436
2014-04-08,6587.260676132407
2014-04-09,6622.430848682713
2014-04-10,6549.4104340098265
2014-04-11,6494.340824317342
2014-04-14,6516.240994972965
2014-04-15,6530.652094154535
2014-04-16,6597.302927009132
2014-04-17,6616.600735818627
2014-04-18,6618.947527483133
2014-04-21,6622.867526986165
2014-04-22,6649.734286166851
2014-04-23,6647.714760333919
2014-04-24,6644.614278443299
2014-04-25,6615.592544700579
2014-04-28,6635.306919330595
2014-04-29,6668.656956195079
2014-04-30,6689.438509640894
2014-05-01,6686.941290664137
2014-05-02,6677.185490960161
2014-05-05,6675.530608124689
2014-05-06,6651.187712013606
2014-05-07,6675.548681289522
2014-05-08,6690.796756720345
2014-05-09,6675.144569569989
2014-05-12,6712.980318489962
2014-05-13,6727.605958341942
2014-05-14,6720.257832715278
2014-05-15,6668.007899895444
2014-05-16,6665.1346444959
2014-05-19,6672.696819514116
2014-05-20,6640.850865502484
2014-05-21,6674.212724634496
2014-05-22,6693.09341794139
2014-05-23,6716.829554833998
2014-05-26,6739.8881977661085
2014-05-27,6749.012380570555
2014-05-28,6752.186228457146
2014-05-29,6776.961540474704
2014-05-30,6787.756767579203
2014-06-02,6796.208707175189
2014-06-03,6796.851708231921
2014-06-04,6803.062605081346
2014-06-05,6837.74918048204
2014-06-06,6877.111259019056
2014-06-09,6882.1443266831675
2014-06-10,6881.871003630038
2014-06-11,6864.308907151709
2014-06-12,6850.214258098225
2014-06-13,6869.171812302143
2014-06-16,6869.293135042362
2014-06-17,6877.755914524482
2014-06-18,6919.0165544665715
2014-06-19,6964.093205437512
2014-06-20,6962.790706255023
2014-06-23,6964.430688743961
2014-06-24,6926.641686058805
2014-06-25,6925.425068495637
2014-06-26,6917.497780207432
2014-06-27,6925.1639459818825
2014-06-30,6928.583495129929
2014-07-01,6963.805659996953
2014-07-02,6967.48809801491
2014-07-03,6989.939397356375
2014-07-04,6986.661660029876
2014-07-07,6960.61581941784
2014-07-08,6918.763985461525
2014-07-09,6934.3145767321685
2014-07-10,6894.955581287256
2014-07-11,6897.356576662631
2014-07-14,6934.207545392395
2014-07-15,6921.195229653864
2014-07-16,6970.788428925152
2014-07-17,6906.872389100589
2014-07-18,6938.710865951527
2014-07-21,6921.796719726121
2014-07-22,6954.9007315177105
2014-07-23,6962.518961781035
2014-07-24,6975.1594783080845
2014-07-25,6948.583819407672
2014-07-28,6949.58126875312
2014-07-29,6930.608390323509
2014-07-30,6903.4070677320005
2014-07-31,6803.351147928531
2014-08-01,6769.034034956374
2014-08-04,6786.485471110385
2014-08-05,6723.620162725942
2014-08-06,6711.112422171275
2014-08-07,6679.4106936319795
2014-08-08,6706.766598698871
2014-08-11,6741.630926798613
2014-08-12,6737.013798617057
2014-08-13,6780.2242890953175
2014-08-14,6803.58137961829
2014-08-15,6791.929395459592
2014-08-18,6836.465436660148
2014-08-19,6863.254174157822
2014-08-20,6867.864819721929
2014-08-21,6904.062768140206
2014-08-22,6869.357428936756
2014-08-25,6910.450042767756
2014-08-26,6923.429937509577
2014-08-27,6935.3314124758035
2014-08-28,6912.6365085250345
2014-08-29,6933.352060473264
2014-09-01,6931.596642285576
2014-09-02,6918.600038434951
2014-09-03,6951.779931713972
2014-09-04,6942.4570572565135
2014-09-05,6955.432506870569
2014-09-08,6930.96538901652
2014-09-09,6885.969389782128
2014-09-10,6890.546482091269
2014-09-11,6897.339075658436
2014-09-12,6861.583440077234
2014-09-15,6860.6345717102695
2014-09-16,6885.231942136192
2014-09-17,6894.714896490845
2014-09-18,6916.930783030847
2014-09-19,6916.21333155166
2014-09-22,6874.327181937836
2014-09-23,6831.261139583026
2014-09-24,6853.660933462227
2014-09-25,6776.533783923001
2014-09-26,6794.786549949572
2014-09-29,6765.108018314075
2014-09-30,6753.662825806323
2014-10-01,6685.338429352816
2014-10-02,6644.612293138988
2014-10-03,6670.551146993451
2014-10-06,6689.601924129698
2014-10-07,6614.076355986643
2014-10-08,6671.3648665826795
2014-10-09,6580.476938726519
2014-10-10,6490.430398778205
2014-10-13,6441.285691230466
2014-10-14,6428.425133185848
2014-10-15,6363.241603292406
2014-10-16,6340.89191193938
2014-10-17,6414.369891718778
2014-10-20,6461.672846244779
2014-10-21,6548.304152932564
2014-10-22,6539.343614058722
2014-10-23,6582.579529329046
2014-10-24,6622.264685860085
2014-10-27,6615.177538802252
2014-10-28,6681.797832783534
2014-10-29,6686.964452121168
2014-10-30,6696.992226194182
2014-10-31,6777.113331094858
2014-11-03,6742.950775297555
2014-11-04,6745.091164110319
2014-11-05,6784.065614560247
2014-11-06,6779.573145148349
2014-11-07,6785.171596465213
2014-11-10,6813.06357310229
2014-11-11,6813.647616187168
2014-11-12,6798.994535826623
2014-11-13,6795.692799036271
2014-11-14,6803.354062311802
2014-11-17,6803.247433602411
2014-11-18,6851.434690634314
2014-11-19,6837.185745754935
2014-11-20,6838.424802774872
2014-11-21,6885.712057474133
2014-11-24,6885.319765934803
2014-11-25,6895.872763076761
2014-11-26,6914.472112826629
2014-11-27,6897.007540307276
2014-11-28,6866.283497360293
2014-12-01,6847.919808318383
2014-12-02,6874.362027455442
2014-12-03,6888.769194577679
2014-12-04,6871.401256255708
2014-12-05,6878.56320786185
2014-12-08,6833.039245828629
2014-12-09,6812.7754285448145
2014-12-10,6714.725068852639
2014-12-11,6720.851169811172
2014-12-12,6617.198163655645
2014-12-15,6537.7765598184715
2014-12-16,6538.639614644735
2014-12-17,6616.6465983962535
2014-12-18,6753.9575160124205
2014-12-19,6792.888887842215
2014-12-22,6820.897063701999
2014-12-23,6841.141183058972
2014-12-24,6844.844492570213
2014-12-25,6842.800312313717
2014-12-26,6852.538041764025
2014-12-29,6858.929036555364
2014-12-30,6823.852015574359
2014-12-31,6767.102642993045
2015-01-01,6767.131207573282
2015-01-02,6761.681747565914
2015-01-05,6627.669826322725
2015-01-06,6569.671749966304
2015-01-07,6598.174315898263
2015-01-08,6716.019314033058
2015-01-09,6666.646034587598
2015-01-12,6638.0175925606445
2015-01-13,6633.981635729478
2015-01-14,6587.841818501155
2015-01-15,6571.935651200272
2015-01-16,6628.384190304531
2015-01-19,6650.374646097919
2015-01-20,6656.131239344757
2015-01-21,6688.445246244648
2015-01-22,6757.727112055758
2015-01-23,6724.947237175344
2015-01-26,6738.306566113299
2015-01-27,6701.280874654498
2015-01-28,6615.445003422424
2015-01-29,6640.107371795805
2015-01-30,6567.207647008029
2015-02-02,6652.633871323446
2015-02-03,6745.52816590609
2015-02-04,6735.25497060987
2015-02-05,6790.07714083371
2015-02-06,6766.730961387674
2015-02-09,6743.643888235085
2015-02-10,6785.329697771431
2015-02-11,6756.706132321492
2015-02-12,6837.939895562633
2015-02-13,6879.165171829321
2015-02-16,6887.0926178635955
2015-02-17,6890.689381798354
2015-02-18,6896.068139008784
2015-02-19,6890.224794070615
2015-02-20,6912.6702413792655
2015-02-23,6910.415855274392
2015-02-24,6935.476248194854
2015-02-25,6942.0312148355415
2015-02-26,6922.722348223192
2015-02-27,6919.651730511277
2015-03-02,6926.11549452779
2015-03-03,6898.975200133419
2015-03-04,6862.4484814212765
2015-03-05,6870.24295943735
2015-03-06,6782.013687483485
2015-03-09,6782.725973390736
2015-03-10,6673.043866166882
2015-03-11,6674.439941253365
2015-03-12,6743.642554771269
2015-03-13,6709.373777830352
2015-03-16,6781.2135809524025
2015-03-17,6759.935719678526
2015-03-18,6831.759709838885
2015-03-19,6799.386101011463
2015-03-20,6895.672296319886
2015-03-23,6922.865886509376
2015-03-24,6897.3225729702635
2015-03-25,6843.302766770384
2015-03-26,6803.72707850811
2015-03-27,6800.556619687659
2015-03-30,6852.833488691894
2015-03-31,6794.06392951351
2015-04-01,6784.270175085897
2015-04-02,6828.476321959895
2015-04-03,6831.549640433467
2015-04-06,6887.986572616992
2015-04-07,6882.970777773083
2015-04-08,6876.148599277698
2015-04-09,6894.363037658245
2015-04-10,6931.3018470434445
2015-04-13,6903.389065133854
2015-04-14,6939.126898508384
2015-04-15,6964.18927355358
2015-04-16,6976.851317241934
2015-04-17,6919.173799371672
2015-04-20,6958.056170726101
2015-04-21,6947.558605173914
2015-04-22,6967.822205373063
2015-04-23,6988.4629395805305
2015-04-24,7018.840125224158
2015-04-27,7025.262686699779
2015-04-28,7059.286506716581
2015-04-29,7038.20967985269
2015-04-30,6979.805279276119
2015-05-01,7012.790227348256
2015-05-04,7031.023274234903
2015-05-05,6965.453307050668
2015-05-06,6960.9860976309565
2015-05-07,6946.177370957851
2015-05-08,7035.860673356919
2015-05-11,7006.060487095276
2015-05-12,6995.540668136828
2015-05-13,7016.383054303745
2015-05-14,7064.810185488048
2015-05-15,7073.757190742621
2015-05-18,7080.336969788353
2015-05-19,7067.419855206414
2015-05-20,7066.380609315181
2015-05-21,7084.372965844884
2015-05-22,7051.898858694691
2015-05-25,7052.670549106832
2015-05-26,6969.628627237146
2015-05-27,7010.146795826382
2015-05-28,7007.022259403927
2015-05-29,6970.180993489992
2015-06-01,6962.7506745871615
2015-06-02,6978.265018139622
2015-06-03,7008.416159596521
2015-06-04,6947.360100107209
2015-06-05,6890.642914688763
2015-06-08,6862.019407075453
2015-06-09,6868.622806877378
2015-06-10,6957.963043261091
2015-06-11,6968.215477403444
2015-06-12,6927.862293117315
2015-06-15,6878.519759605104
2015-06-16,6902.632187319303
2015-06-17,6896.468301487585
2015-06-18,6961.9961297340105
2015-06-19,6930.364831501884
2015-06-22,7014.864916237829
2015-06-23,7014.897456236538
2015-06-24,6973.610458385205
2015-06-25,6952.3704197069355
2015-06-26,6941.229816293396
2015-06-29,6792.16307089811
2015-06-30,6786.377736584945
2015-07-01,6825.420990266935
2015-07-02,6827.230136537586
2015-07-03,6821.775891487927
2015-07-06,6753.911754273908
2015-07-07,6753.08107820194
2015-07-08,6678.789459323144
2015-07-09,6708.939922592193
2015-07-10,6799.748128010463
2015-07-13,6849.47657640624
2015-07-14,6889.619847308389
2015-07-15,6883.617520079992
2015-07-16,6936.014489922248
2015-07-17,6909.465113754185
2015-07-20,6901.499227907233
2015-07-21,6882.747060798105
2015-07-22,6844.415429332368
2015-07-23,6831.927751513945
2015-07-24,6762.33235454197
2015-07-27,6725.1808959884875
2015-07-28,6771.138121606064
2015-07-29,6826.599542008486
2015-07-30,6828.628499094641
2015-07-31,6843.353285468904
2015-08-03,6822.421182586994
2015-08-04,6810.0829257238065
2015-08-05,6821.366867422359
2015-08-06,6807.008219498713
2015-08-07,6786.772928150969
2015-08-10,6868.42484769859
2015-08-11,6805.654916807687
2015-08-12,6788.562387062662
