Date,EMERGING MARKETS IMI WTH PARTIAL A SHRES
2020-10-16,3011.6666801426263
2020-10-19,3021.082280827431
2020-10-20,3038.7816395694044
2020-10-21,3049.4364863155297
2020-10-22,3046.1830741119766
2020-10-23,3047.611973030389
2020-10-26,3030.546396502202
2020-10-27,3037.9666037316592
2020-10-28,3002.016565669816
2020-10-29,2998.3595030855963
2020-10-30,2953.6846921055226
2020-11-02,2981.7590252547902
2020-11-03,3000.3618118508284
2020-11-04,3036.9782298735217
2020-11-05,3120.2697497648123
2020-11-06,3147.190822029199
2020-11-09,3193.144036045576
2020-11-10,3161.091792637294
2020-11-11,3160.936839021295
2020-11-12,3167.621122633128
2020-11-13,3185.672243205988
2020-11-16,3224.923666481335
2020-11-17,3222.6062431641403
2020-11-18,3240.827903782497
2020-11-19,3222.2733838854597
2020-11-20,3245.212895869513
2020-11-23,3275.748113478248
2020-11-24,3290.8534061174314
2020-11-25,3272.5928405981435
2020-11-26,3303.7149642560903
2020-11-27,3308.382756344094
2020-11-30,3243.4332798818677
2020-12-01,3291.8816397061673
2020-12-02,3305.672361131267
2020-12-03,3334.258782762825
2020-12-04,3365.2308343273567
2020-12-07,3373.168025973933
2020-12-08,3375.272952197693
2020-12-09,3381.849654208038
2020-12-10,3380.0144087346903
2020-12-11,3387.8669085166885
2020-12-14,3369.7821350814966
2020-12-15,3368.6059997952343
2020-12-16,3406.030082654053
2020-12-17,3430.3989093241125
2020-12-18,3419.523832991535
2020-12-21,3385.3714774945297
2020-12-22,3362.477677658157
2020-12-23,3388.250094989091
2020-12-24,3378.834110549901
2020-12-25,3382.5413225311027
2020-12-28,3377.9766948543256
2020-12-29,3421.3363829401064
2020-12-30,3477.571920476927
2020-12-31,3481.2173263824902
