Date,AC ASIA ex JAPAN VALUE WEIGHTED
2018-01-16,1587.9658000537008
2018-01-17,1589.9244156927832
2018-01-18,1595.5256531554815
2018-01-19,1608.8605986173618
2018-01-22,1609.4484392893826
2018-01-23,1632.114406527447
2018-01-24,1635.3047704715786
2018-01-25,1638.3236860152672
2018-01-26,1650.493017825244
2018-01-29,1652.2428391467733
2018-01-30,1625.277333237877
2018-01-31,1634.5809087502223
2018-02-01,1627.1049057449611
2018-02-02,1615.9860797165948
2018-02-05,1596.939133855504
2018-02-06,1536.3297091357351
2018-02-07,1524.9769402829702
2018-02-08,1522.2520986535164
2018-02-09,1484.9470313537702
2018-02-12,1493.634193353831
2018-02-13,1504.1738387942735
2018-02-14,1524.5551101952833
2018-02-15,1540.7006926436213
2018-02-16,1539.073259025702
2018-02-19,1546.999176542484
2018-02-20,1535.6631783692583
2018-02-21,1556.5786071942682
2018-02-22,1539.0173506287383
2018-02-23,1560.418133724619
2018-02-26,1570.740792103502
2018-02-27,1562.5893847124446
2018-02-28,1543.4522182068486
2018-03-01,1543.0096489556222
2018-03-02,1525.5899687088702
2018-03-05,1504.911222876325
2018-03-06,1529.1976181787172
2018-03-07,1522.2803961656032
2018-03-08,1536.4694260741862
2018-03-09,1547.2044103456274
2018-03-12,1574.253730840159
2018-03-13,1579.116780986123
2018-03-14,1574.225063717752
2018-03-15,1571.737590429806
2018-03-16,1570.0200101077705
2018-03-19,1559.6967692397486
2018-03-20,1561.2763694734945
2018-03-21,1559.4126566278196
2018-03-22,1554.425416181736
2018-03-23,1517.1758899116974
2018-03-26,1526.163596964558
2018-03-27,1541.791346604054
2018-03-28,1517.1818530147189
2018-03-29,1522.110116711657
2018-03-30,1523.760089532079
2018-04-02,1525.9924752013012
2018-04-03,1528.0820629632383
2018-04-04,1504.1860971253695
2018-04-05,1513.6838367287216
2018-04-06,1514.9647539338355
2018-04-09,1525.8577671971364
2018-04-10,1540.393231514001
2018-04-11,1542.1159140904067
2018-04-12,1539.5187915627603
2018-04-13,1539.8460129398736
2018-04-16,1525.9938412202937
2018-04-17,1520.8079568403905
2018-04-18,1534.0206808914104
2018-04-19,1555.9072085548507
2018-04-20,1537.6702114108425
2018-04-23,1530.8739482932076
2018-04-24,1533.466224120905
2018-04-25,1519.6264086773938
2018-04-26,1517.235349605431
2018-04-27,1532.3764240345433
2018-04-30,1556.845537194135
2018-05-01,1556.4320944482536
2018-05-02,1544.9154183075977
2018-05-03,1530.3419668824579
2018-05-04,1518.297041675859
2018-05-07,1521.6110897746494
2018-05-08,1529.2928346901374
2018-05-09,1525.3720806275956
2018-05-10,1535.1610960835926
2018-05-11,1549.9584274020076
2018-05-14,1562.7160645339327
2018-05-15,1545.6011998745103
2018-05-16,1544.473956666734
2018-05-17,1531.8404740273759
2018-05-18,1534.3686539507523
2018-05-21,1535.4152061223147
2018-05-22,1536.276527470926
2018-05-23,1522.1611626867348
2018-05-24,1525.636707190399
2018-05-25,1526.1552215296374
2018-05-28,1534.5959850951137
2018-05-29,1520.7813005035457
2018-05-30,1493.9298827287546
2018-05-31,1510.0044730839054
2018-06-01,1517.7089158648137
2018-06-04,1539.4036508803624
2018-06-05,1543.02987962955
2018-06-06,1549.4288472695357
2018-06-07,1560.6805472980866
2018-06-08,1537.8863072933968
2018-06-11,1541.5365420698279
2018-06-12,1541.2874192794347
2018-06-13,1533.007763818673
2018-06-14,1512.8940293579901
2018-06-15,1500.0252805114367
2018-06-18,1491.3049307206263
2018-06-19,1457.3429920275878
2018-06-20,1464.6051003492573
2018-06-21,1446.149778211832
2018-06-22,1451.7313439154493
2018-06-25,1434.3067442832696
2018-06-26,1429.1650392197048
2018-06-27,1409.4724909913293
2018-06-28,1397.7074318945247
2018-06-29,1422.2101209373127
2018-07-02,1408.395355451022
2018-07-03,1399.2378735235663
2018-07-04,1395.4010840353592
2018-07-05,1391.393899920913
2018-07-06,1395.2351936111593
2018-07-09,1415.6920242538843
2018-07-10,1421.2675394117705
2018-07-11,1406.7018803799165
2018-07-12,1410.3582888710228
2018-07-13,1419.8691989349584
2018-07-16,1412.566036238248
2018-07-17,1410.8717510931772
2018-07-18,1408.562143345368
2018-07-19,1403.3753122690157
2018-07-20,1415.2229223118443
2018-07-23,1420.7773914367908
2018-07-24,1432.177566074714
2018-07-25,1442.3595848729158
2018-07-26,1446.5136087544806
2018-07-27,1451.2952119028892
2018-07-30,1451.3375913949421
2018-07-31,1451.5675408759198
2018-08-01,1449.6631145515873
2018-08-02,1422.5877644325014
2018-08-03,1423.8863010689151
2018-08-06,1428.5274193039033
2018-08-07,1441.440426698079
2018-08-08,1446.713048689155
2018-08-09,1451.2222558427666
2018-08-10,1437.3440875080157
2018-08-13,1411.454749825662
2018-08-14,1412.8319656458218
2018-08-15,1399.6050983870462
2018-08-16,1392.8330372327407
2018-08-17,1398.6123383363615
2018-08-20,1409.9221742040827
2018-08-21,1422.3327606811524
2018-08-22,1426.9067894852071
2018-08-23,1424.5004688327588
2018-08-24,1422.683019770774
2018-08-27,1443.4798109679432
2018-08-28,1450.7346963573548
2018-08-29,1453.7893357144887
2018-08-30,1445.914097629599
2018-08-31,1442.684186337357
2018-09-03,1434.224703317617
2018-09-04,1435.3009669063788
2018-09-05,1410.0457248276916
2018-09-06,1404.3946906247888
2018-09-07,1403.0868944713102
2018-09-10,1388.812929712736
2018-09-11,1381.8530012153465
2018-09-12,1378.3735646990026
2018-09-13,1395.644428843489
2018-09-14,1413.7940586928114
2018-09-17,1396.8118872225673
2018-09-18,1400.811931644724
2018-09-19,1414.5156684331546
2018-09-20,1420.785170548956
2018-09-21,1443.455533329295
2018-09-24,1429.050244326413
2018-09-25,1430.1704083068364
2018-09-26,1435.7620430327704
2018-09-27,1440.4378026034947
2018-09-28,1442.1909337508744
2018-10-01,1441.9670277326052
2018-10-02,1416.1185677093813
2018-10-03,1416.0225455562274
2018-10-04,1386.234617513582
2018-10-05,1374.7505019870225
2018-10-08,1360.3695424267269
2018-10-09,1360.0862660471344
2018-10-10,1357.8629558035252
2018-10-11,1302.5925160721997
2018-10-12,1330.394283152796
2018-10-15,1315.3107578446147
2018-10-16,1322.2934239035624
2018-10-17,1326.8874066272801
2018-10-18,1316.679754083421
2018-10-19,1319.3346006582897
2018-10-22,1334.3014860727892
2018-10-23,1303.0349793993232
2018-10-24,1302.711163850805
2018-10-25,1287.8205721628012
2018-10-26,1275.084801342406
2018-10-29,1274.5289582386602
2018-10-30,1274.2893195233148
2018-10-31,1295.5399046431119
2018-11-01,1306.2006957156016
2018-11-02,1348.9538140954314
2018-11-05,1330.8368924490492
2018-11-06,1337.047804055215
2018-11-07,1341.1164834950355
2018-11-08,1348.4621420218425
2018-11-09,1328.0525608468452
2018-11-12,1324.5086644106696
2018-11-13,1324.9350277920041
2018-11-14,1321.4622410413854
2018-11-15,1337.3697562765678
2018-11-16,1341.304479368683
2018-11-19,1345.644921994716
2018-11-20,1328.5639872254967
2018-11-21,1326.0980510461225
2018-11-22,1323.8560053343676
2018-11-23,1319.544976509138
2018-11-26,1334.6815794434522
2018-11-27,1336.2349756100314
2018-11-28,1347.4899078625801
2018-11-29,1350.4473768083967
2018-11-30,1348.964436504934
2018-12-03,1380.3769515869164
2018-12-04,1379.2180481901826
2018-12-05,1359.9484291912584
2018-12-06,1332.0186040922645
2018-12-07,1330.4800250210299
2018-12-10,1310.5714409433979
2018-12-11,1309.0868725358505
2018-12-12,1329.9602241255845
2018-12-13,1344.0139579773606
2018-12-14,1326.6046867021767
2018-12-17,1327.3266597752051
2018-12-18,1317.6086663854264
2018-12-19,1325.3029488488166
2018-12-20,1314.047797500006
2018-12-21,1311.2722297267558
2018-12-24,1307.0278327143133
2018-12-25,1304.1621412634265
2018-12-26,1299.709984881547
2018-12-27,1305.2132433085478
2018-12-28,1313.5602752405696
2018-12-31,1321.1033281304185
2019-01-01,1321.3870620988403
2019-01-02,1295.770469655019
2019-01-03,1285.6322192038822
2019-01-04,1301.2941727726734
2019-01-07,1320.453430082248
2019-01-08,1317.7226143028072
2019-01-09,1342.5099936196955
2019-01-10,1346.852448522502
2019-01-11,1353.1357179991533
2019-01-14,1337.5438944030284
2019-01-15,1362.0814740906103
2019-01-16,1367.426024045349
2019-01-17,1366.3539400456393
2019-01-18,1376.3580744853498
2019-01-21,1377.6972007152003
2019-01-22,1367.790495639461
2019-01-23,1369.306927517541
2019-01-24,1379.1163143774554
2019-01-25,1399.73754741823
2019-01-28,1399.7163752721121
2019-01-29,1399.1181502423422
2019-01-30,1407.809003868196
2019-01-31,1419.5486627000453
2019-02-01,1418.665903568286
2019-02-04,1417.5141842584812
2019-02-05,1418.7630259780901
2019-02-06,1419.815431220633
2019-02-07,1417.4768513238403
2019-02-08,1407.632619883144
2019-02-11,1410.7540313328207
2019-02-12,1416.5382642778748
2019-02-13,1426.4714117945603
2019-02-14,1427.7628176384935
2019-02-15,1405.6520132223734
2019-02-18,1419.8561118867917
2019-02-19,1417.1446427122535
2019-02-20,1435.7332665245315
2019-02-21,1440.9010060452447
2019-02-22,1448.486619484603
2019-02-25,1461.8200210397708
2019-02-26,1456.405037642317
2019-02-27,1453.58375903069
2019-02-28,1438.2975763585428
2019-03-01,1445.002768377969
2019-03-04,1445.7079308696825
2019-03-05,1443.3368128275163
2019-03-06,1444.482409408434
2019-03-07,1435.1838073488047
2019-03-08,1407.0968037450705
2019-03-11,1415.867687507311
2019-03-12,1434.3425574268713
2019-03-13,1428.2385171931537
2019-03-14,1426.330330469241
2019-03-15,1435.751250276814
2019-03-18,1450.7786054342068
2019-03-19,1452.844794402881
2019-03-20,1448.7477303562905
2019-03-21,1451.8647411804395
2019-03-22,1451.135442091984
2019-03-25,1425.1888834759438
2019-03-26,1428.1765288927563
2019-03-27,1429.3576297221887
2019-03-28,1427.752426501812
2019-03-29,1438.558659968958
2019-04-01,1460.5135964714984
2019-04-02,1465.4150834887498
2019-04-03,1479.0602260437174
2019-04-04,1478.3576148810946
2019-04-05,1480.5872622977997
2019-04-08,1482.1199142119676
2019-04-09,1486.6761905286241
2019-04-10,1487.4244609994012
2019-04-11,1475.9018778865807
2019-04-12,1479.2338799399427
2019-04-15,1482.2549750822056
2019-04-16,1491.353175881311
2019-04-17,1495.3029840011807
2019-04-18,1486.4362843198521
2019-04-19,1484.6871429699083
2019-04-22,1479.5552461494376
2019-04-23,1478.0550306593157
2019-04-24,1470.5418344941008
2019-04-25,1458.6848950392996
2019-04-26,1456.8573245818316
2019-04-29,1471.2189703558458
2019-04-30,1462.6342180418992
2019-05-01,1462.9743296676165
2019-05-02,1467.1766481807072
2019-05-03,1467.9031525907462
2019-05-06,1439.4892184490272
2019-05-07,1439.310366149241
2019-05-08,1422.6443592286003
2019-05-09,1388.5450829405238
2019-05-10,1394.456780110669
2019-05-13,1377.4810397585995
2019-05-14,1367.2003986263821
2019-05-15,1369.2060937027309
2019-05-16,1363.8272453599006
2019-05-17,1347.6472961004547
2019-05-20,1350.437575553598
2019-05-21,1352.2985691205274
2019-05-22,1351.635379131344
2019-05-23,1339.674419911733
2019-05-24,1343.1451623499265
2019-05-27,1345.578013148682
2019-05-28,1346.5668988861273
2019-05-29,1335.2454166600464
2019-05-30,1343.8980630497567
2019-05-31,1344.35818418804
2019-06-03,1357.3081046344482
2019-06-04,1352.173045200924
2019-06-05,1356.1641130684277
2019-06-06,1354.7904503482303
2019-06-07,1355.087747883772
2019-06-10,1373.111355859643
2019-06-11,1385.7982996180867
2019-06-12,1376.7319897483167
2019-06-13,1371.448191330485
2019-06-14,1364.942978410785
2019-06-17,1360.9121524116267
2019-06-18,1371.9291055950441
2019-06-19,1399.3542474941291
2019-06-20,1418.8903231127586
2019-06-21,1415.8780669650578
2019-06-24,1420.368998914464
2019-06-25,1412.8204258570277
2019-06-26,1415.0919173947236
2019-06-27,1430.020839041838
2019-06-28,1429.319962990798
2019-07-01,1436.3250195886137
2019-07-02,1438.867144499774
2019-07-03,1427.9247752108486
2019-07-04,1433.6472101251723
2019-07-05,1428.4218842779965
2019-07-08,1403.8253582644884
2019-07-09,1398.6308293528127
2019-07-10,1403.6484299368612
2019-07-11,1417.0561876805152
2019-07-12,1414.480226986849
2019-07-15,1419.049897211477
2019-07-16,1424.415879979268
2019-07-17,1417.718603311598
2019-07-18,1411.650691731977
2019-07-19,1425.9518568751341
2019-07-22,1417.4034928613835
2019-07-23,1421.099764967033
2019-07-24,1417.1107537718212
2019-07-25,1418.9954217648592
2019-07-26,1409.5168495775424
2019-07-29,1396.6486165071824
2019-07-30,1397.0164570160998
2019-07-31,1384.2504797925956
2019-08-01,1370.3124710594416
2019-08-02,1342.6975709253204
2019-08-05,1303.5199055657736
2019-08-06,1293.4586228607004
2019-08-07,1289.8266353798836
2019-08-08,1299.4076766113485
2019-08-09,1297.5266574088175
2019-08-12,1294.791239035255
2019-08-13,1274.689692338702
2019-08-14,1282.1333211349659
2019-08-15,1284.9774078079834
2019-08-16,1292.1201934475105
2019-08-19,1306.2516504338196
2019-08-20,1309.4061480727034
2019-08-21,1311.1687233469797
2019-08-22,1301.5078809210106
2019-08-23,1303.0709391101773
2019-08-26,1281.975936784062
2019-08-27,1288.0490756770275
2019-08-28,1289.6514136374597
2019-08-29,1289.9005181560651
2019-08-30,1308.8014337703842
2019-09-02,1306.7795185021828
2019-09-03,1293.2628273799203
2019-09-04,1320.911624126491
2019-09-05,1337.2758989918925
2019-09-06,1345.6383972163746
2019-09-09,1351.7202329994716
2019-09-10,1354.7010380625943
2019-09-11,1372.0682772667353
2019-09-12,1375.5467003198678
2019-09-13,1383.2864946081181
2019-09-16,1382.5112075139448
2019-09-17,1368.4740720335083
2019-09-18,1369.884644574462
2019-09-19,1363.554661070083
2019-09-20,1372.2563659856426
2019-09-23,1365.0140672538923
2019-09-24,1363.308245495925
2019-09-25,1350.6742333474701
2019-09-26,1353.508285044717
2019-09-27,1343.1082436771362
2019-09-30,1348.5788141999356
2019-10-01,1348.3184909953861
2019-10-02,1335.9285032301773
2019-10-03,1336.2619402626306
2019-10-04,1335.1210942225302
2019-10-07,1335.1160221696862
2019-10-08,1342.783315456839
2019-10-09,1338.4198397982675
2019-10-10,1336.7937120152371
2019-10-11,1358.4109658777816
2019-10-14,1373.7674785074544
2019-10-15,1373.8267171025018
2019-10-16,1380.6216509058477
2019-10-17,1385.2280888778068
2019-10-18,1379.1275595166655
2019-10-21,1386.1706374737853
2019-10-22,1393.9014377828291
2019-10-23,1387.1136302872853
2019-10-24,1395.3278283509333
2019-10-25,1393.0520207649538
2019-10-28,1400.7912405510017
2019-10-29,1404.5563248603135
2019-10-30,1398.4802796394918
2019-10-31,1402.862935791262
2019-11-01,1413.455072987816
2019-11-04,1438.1353974613291
2019-11-05,1450.1491920995786
2019-11-06,1450.2935900722964
2019-11-07,1455.64375890699
2019-11-08,1449.7598966080304
2019-11-11,1423.626200733456
2019-11-12,1435.6508300336052
2019-11-13,1415.439368364221
2019-11-14,1410.7222536886368
2019-11-15,1419.5544555997715
2019-11-18,1429.2373471072672
2019-11-19,1436.791353135197
2019-11-20,1426.006635160758
2019-11-21,1407.1927721266231
2019-11-22,1412.031487575377
2019-11-25,1424.4192031048938
2019-11-26,1422.1406440001806
2019-11-27,1427.0129642781917
2019-11-28,1422.2642543748273
2019-11-29,1400.854444868212
2019-12-02,1402.1113252190955
2019-12-03,1398.1325374857795
2019-12-04,1388.310233783972
2019-12-05,1395.580027005183
2019-12-06,1404.2486113026764
2019-12-09,1409.3784706711276
2019-12-10,1408.5343741593665
2019-12-11,1416.6694692988904
2019-12-12,1434.742826004897
2019-12-13,1464.9671864606655
2019-12-16,1461.4466096103713
2019-12-17,1481.5487551565961
2019-12-18,1485.7843868088578
2019-12-19,1482.8702983092435
2019-12-20,1485.826933574301
2019-12-23,1486.8462403253718
2019-12-24,1482.4328458035075
2019-12-25,1482.8931739215411
2019-12-26,1485.8135076774854
2019-12-27,1500.4975517245934
2019-12-30,1502.2371310283856
2019-12-31,1499.0364423180038
2020-01-01,1499.17161389887
2020-01-02,1509.0824849871278
2020-01-03,1504.7244421227488
2020-01-06,1488.1487518309327
2020-01-07,1493.669565896688
2020-01-08,1479.987121582884
2020-01-09,1506.4190420344996
2020-01-10,1510.562055515469
2020-01-13,1525.2461073351283
2020-01-14,1527.8723522097903
2020-01-15,1520.3641736748518
2020-01-16,1523.1637019222348
2020-01-17,1531.583524541481
2020-01-20,1528.593342880938
2020-01-21,1498.8331409497894
2020-01-22,1509.5756193520906
2020-01-23,1490.4686489970888
2020-01-24,1490.4922400739265
2020-01-27,1484.2150557784016
2020-01-28,1468.525714723278
2020-01-29,1451.2578739465373
2020-01-30,1411.2182465120495
2020-01-31,1399.1110676463472
2020-02-03,1388.27014205869
2020-02-04,1414.758547606673
2020-02-05,1422.8047215993545
2020-02-06,1457.1243932750115
2020-02-07,1444.1254567531194
2020-02-10,1436.8803196254723
2020-02-11,1451.0328821451005
2020-02-12,1463.6277043251291
2020-02-13,1458.696551667383
2020-02-14,1462.5331575954342
2020-02-17,1464.6268819723164
2020-02-18,1445.9249731747166
2020-02-19,1453.7963495091149
2020-02-20,1444.972562956229
2020-02-21,1426.8872145063156
2020-02-24,1388.911660192845
2020-02-25,1393.7132531477562
2020-02-26,1377.394636839261
2020-02-27,1378.1794152711573
2020-02-28,1342.9167108296779
2020-03-02,1357.992712964506
2020-03-03,1365.304812384407
2020-03-04,1380.1581289917049
2020-03-05,1395.807832138553
2020-03-06,1360.2438781860249
2020-03-09,1293.1307623621017
2020-03-10,1309.456567031769
2020-03-11,1294.3246492125634
2020-03-12,1233.4888756480343
2020-03-13,1214.9547265803346
2020-03-16,1160.428632164805
2020-03-17,1139.4716272251567
2020-03-18,1095.4780582654835
2020-03-19,1037.6154926945671
2020-03-20,1104.406813123059
2020-03-23,1040.1785306890745
2020-03-24,1097.9955034009772
2020-03-25,1150.7003702973802
2020-03-26,1152.9444891465196
2020-03-27,1167.9469063488266
2020-03-30,1149.7746041839657
2020-03-31,1173.9465652212489
2020-04-01,1145.4785531206223
2020-04-02,1159.6820004459219
2020-04-03,1153.6371324753668
2020-04-06,1180.7225089151693
2020-04-07,1211.5794110239174
2020-04-08,1200.5303596968986
2020-04-09,1216.7109879453683
2020-04-10,1221.3201823415764
2020-04-13,1215.9372490262747
2020-04-14,1231.7078728242839
2020-04-15,1225.2192299081748
2020-04-16,1213.8154933865856
2020-04-17,1240.7461867616632
2020-04-20,1235.1324999233466
2020-04-21,1207.227741971925
2020-04-22,1213.0449495491357
2020-04-23,1217.5894584244845
2020-04-24,1204.5671691474859
2020-04-27,1230.7376932624688
2020-04-28,1239.6730667345798
2020-04-29,1254.5114308204902
2020-04-30,1266.6345317704659
2020-05-01,1263.5911948944902
2020-05-04,1217.7349217838214
2020-05-05,1223.0870084654218
2020-05-06,1234.0918711370307
2020-05-07,1229.9372240992418
2020-05-08,1244.3813833415447
2020-05-11,1250.8021738342695
2020-05-12,1235.5138941869104
2020-05-13,1239.2908436794844
2020-05-14,1221.0667489815635
2020-05-15,1220.5461963888915
2020-05-18,1224.6747966756186
2020-05-19,1249.6930849225255
2020-05-20,1249.3516760437287
2020-05-21,1247.489396113983
2020-05-22,1205.6821702053776
2020-05-25,1208.8666852594038
2020-05-26,1229.0438952939794
2020-05-27,1230.7407348838442
2020-05-28,1229.5977452231225
2020-05-29,1233.32050949249
2020-06-01,1262.9089111339113
2020-06-02,1281.4678370212064
2020-06-03,1313.2032482072873
2020-06-04,1314.3661295304803
2020-06-05,1337.963770829727
2020-06-08,1345.2590786777837
2020-06-09,1352.3421525750864
2020-06-10,1354.5161061031356
2020-06-11,1324.4381044557235
2020-06-12,1306.6901103677326
2020-06-15,1271.814093424699
2020-06-16,1309.121018067874
2020-06-17,1311.037898642603
2020-06-18,1313.94366554025
2020-06-19,1319.9166006261391
2020-06-22,1310.485284255496
2020-06-23,1318.5904568954163
2020-06-24,1322.347769353974
2020-06-25,1310.6435694090783
2020-06-26,1311.8087125129089
2020-06-29,1298.138982007444
2020-06-30,1301.8409664326753
2020-07-01,1307.5775312443675
2020-07-02,1337.149114741493
2020-07-03,1350.8145631072935
2020-07-06,1398.764679570872
2020-07-07,1381.9179983705244
2020-07-08,1390.0407749353283
2020-07-09,1391.0844319888513
2020-07-10,1368.3369106188954
2020-07-13,1379.5894857804446
2020-07-14,1367.5061142848288
2020-07-15,1370.9899649851545
2020-07-16,1354.6561757894433
2020-07-17,1361.006654166606
2020-07-20,1371.1145433140368
2020-07-21,1385.372554525927
2020-07-22,1374.8565911380103
2020-07-23,1373.2232790094233
2020-07-24,1352.4260054678098
2020-07-27,1359.3507604424944
2020-07-28,1370.2532564028652
2020-07-29,1376.6064308804052
2020-07-30,1373.6428833422392
2020-07-31,1368.8216275623467
2020-08-03,1361.073263394347
2020-08-04,1382.7344944343236
2020-08-05,1393.2330631959678
2020-08-06,1403.9155140288924
2020-08-07,1393.2727924571732
2020-08-10,1401.5328360204414
2020-08-11,1414.7572257713516
2020-08-12,1422.6200073001835
2020-08-13,1427.345097302121
2020-08-14,1422.2861419110882
2020-08-17,1433.9561909017907
2020-08-18,1426.1089645725513
2020-08-19,1420.4583126087657
2020-08-20,1387.4796340770629
2020-08-21,1400.8268643494764
2020-08-24,1410.9746321356606
2020-08-25,1422.3218004166692
2020-08-26,1420.5213751942438
2020-08-27,1411.0300366406532
2020-08-28,1417.6538153190254
2020-08-31,1396.3358401241687
2020-09-01,1407.7095943832924
2020-09-02,1405.1545864630118
2020-09-03,1403.8358299818703
2020-09-04,1392.123377144702
2020-09-07,1392.8362402731477
2020-09-08,1398.3234625360928
2020-09-09,1389.3654182727078
2020-09-10,1390.7522312654505
2020-09-11,1392.507759031146
2020-09-14,1405.68342462932
2020-09-15,1414.357050624476
2020-09-16,1418.9434962216908
2020-09-17,1408.396596582702
2020-09-18,1416.9752571077736
2020-09-21,1402.1800271089696
2020-09-22,1381.6868770979816
2020-09-23,1376.3073942024275
2020-09-24,1344.6703783936987
2020-09-25,1347.6767177709683
2020-09-28,1363.330753241749
2020-09-29,1362.24391242013
2020-09-30,1368.9633950969044
2020-10-01,1373.465887158411
2020-10-02,1371.815968142039
2020-10-05,1385.2157978254274
2020-10-06,1396.3960971011863
2020-10-07,1405.376177446402
2020-10-08,1413.859129483249
2020-10-09,1413.8701235576104
2020-10-12,1432.3394452666357
2020-10-13,1432.79055984039
2020-10-14,1426.7940606632749
2020-10-15,1414.1825208332166
2020-10-16,1417.9504878671867
2020-10-19,1429.0289084491621
2020-10-20,1431.2248397734356
2020-10-21,1440.311588128674
2020-10-22,1441.7212914771092
2020-10-23,1450.7688338508851
2020-10-26,1448.682802749663
2020-10-27,1439.5337017032666
2020-10-28,1428.2422467297374
2020-10-29,1417.3099786110465
2020-10-30,1394.3062775232331
2020-11-02,1413.344468965134
2020-11-03,1432.9803483907306
2020-11-04,1435.246616038825
2020-11-05,1473.3359459935916
2020-11-06,1484.8107437505098
2020-11-09,1503.0380808362559
2020-11-10,1524.0008919535535
2020-11-11,1547.612513521523
2020-11-12,1537.0599637152368
2020-11-13,1533.0358696813369
2020-11-16,1555.356297119994
2020-11-17,1564.2911843981256
2020-11-18,1571.7954832214662
2020-11-19,1558.5423219519996
2020-11-20,1561.86517602794
2020-11-23,1582.7068213951895
2020-11-24,1585.4823349656647
2020-11-25,1584.450601529469
2020-11-26,1597.5973832116815
2020-11-27,1602.061198016946
2020-11-30,1569.9816163620526
2020-12-01,1594.0805117390746
2020-12-02,1605.0736388115247
2020-12-03,1612.5578817872374
2020-12-04,1627.1654331187037
2020-12-07,1623.2044737908038
2020-12-08,1612.8267676488317
2020-12-09,1625.02952021514
2020-12-10,1616.0998723295625
2020-12-11,1623.4906482113956
2020-12-14,1621.8268187875376
2020-12-15,1615.6214730578613
2020-12-16,1627.8111642720135
2020-12-17,1629.0182109253249
2020-12-18,1623.912168505159
2020-12-21,1609.3705260378833
2020-12-22,1591.0608392292288
2020-12-23,1600.031315276774
2020-12-24,1615.8585856916784
2020-12-25,1618.2575014426236
2020-12-28,1631.7792349929148
2020-12-29,1640.5139694699672
2020-12-30,1662.902221300381
2020-12-31,1665.078147238017
2021-01-01,1665.5524147987048
2021-01-04,1683.4464104742513
2021-01-05,1698.4304076946978
2021-01-06,1698.1683060240466
2021-01-07,1715.0210137899785
2021-01-08,1751.8370438234663
2021-01-11,1750.0820041274296
2021-01-12,1754.4063253136442
2021-01-13,1771.328020128533
2021-01-14,1773.9618620522774
2021-01-15,1763.6696846908226
2021-01-18,1751.891884204519
2021-01-19,1786.235173242723
2021-01-20,1793.345673816443
2021-01-21,1805.9376334907734
2021-01-22,1776.2958416578422
2021-01-25,1792.5202549524568
2021-01-26,1763.3237536659492
2021-01-27,1756.8236904761563
2021-01-28,1718.9900553252576
2021-01-29,1688.3661391444894
2021-02-01,1722.0525405948865
2021-02-02,1741.4659780593756
2021-02-03,1750.8776525978496
2021-02-04,1741.18550069744
2021-02-05,1750.0586673101157
2021-02-08,1753.905377385556
2021-02-09,1761.786637749163
2021-02-10,1777.7352400697725
2021-02-11,1783.193911794675
2021-02-12,1783.1616450387148
2021-02-15,1793.699158552584
2021-02-16,1813.3397115900625
2021-02-17,1816.7161051379085
2021-02-18,1797.9832964474242
2021-02-19,1803.084636289901
2021-02-22,1794.7303721275266
2021-02-23,1810.1862793480752
2021-02-24,1784.1768721191002
2021-02-25,1824.0488388208885
2021-02-26,1764.3905742724683
2021-03-01,1774.8672229292608
2021-03-02,1775.0960399889973
2021-03-03,1813.6029523662708
2021-03-04,1786.1591435827029
2021-03-05,1781.8860870897
2021-03-08,1770.1189328503676
2021-03-09,1774.1408789009793
2021-03-10,1770.591441160727
2021-03-11,1799.1120698832183
2021-03-12,1795.3829767013515
2021-03-15,1799.823309298305
2021-03-16,1807.8970142949192
2021-03-17,1801.654205671371
2021-03-18,1810.8417894386364
2021-03-19,1787.7335890065274
2021-03-22,1799.888803611342
2021-03-23,1787.644608959223
2021-03-24,1759.0834008646925
2021-03-25,1755.4175237905654
2021-03-26,1776.0348791695094
2021-03-29,1791.0537642882016
2021-03-30,1802.8834234057342
2021-03-31,1789.365851160775
2021-04-01,1801.6221541088782
2021-04-02,1805.756647628866
2021-04-05,1808.3326072530876
2021-04-06,1815.5524357832694
2021-04-07,1814.9862571496733
2021-04-08,1819.4032606899348
2021-04-09,1807.6179385664798
2021-04-12,1797.0981922133594
2021-04-13,1805.6017862761291
2021-04-14,1818.0153573524153
2021-04-15,1821.0264231531883
2021-04-16,1831.5457729822085
2021-04-19,1836.054469716393
2021-04-20,1843.8899946039562
2021-04-21,1823.1557151975683
2021-04-22,1824.4608938047063
2021-04-23,1832.8425372365355
2021-04-26,1840.7643536026412
2021-04-27,1845.2139096133403
2021-04-28,1844.225365762354
2021-04-29,1850.7110027712004
2021-04-30,1829.4243683464133
2021-05-03,1812.344615420024
2021-05-04,1813.0581025550277
2021-05-05,1814.7351305080679
2021-05-06,1827.924697733293
2021-05-07,1845.6038846085319
2021-05-10,1861.6695766118107
2021-05-11,1830.1948596203545
2021-05-12,1802.6835393240856
2021-05-13,1778.4493486136187
2021-05-14,1790.7875475738147
2021-05-17,1781.7156405165915
2021-05-18,1818.4838248289047
2021-05-19,1814.4306721942778
2021-05-20,1801.0898967807477
2021-05-21,1805.8354734807397
2021-05-24,1804.6036973174118
2021-05-25,1829.3365282928983
2021-05-26,1836.951923442871
2021-05-27,1836.0479522397097
2021-05-28,1849.8109123733311
2021-05-31,1858.8658515008985
2021-06-01,1868.3645120947388
2021-06-02,1863.3564247033598
2021-06-03,1859.5130175797085
2021-06-04,1855.735987750181
2021-06-07,1856.1856654695923
2021-06-08,1855.0631483803672
