Date,AC ASIA ex JAPAN EQUAL WEIGHTED
2017-06-28,5511.126450799244
2017-06-29,5536.897346252764
2017-06-30,5526.336072229617
2017-07-03,5548.676291489616
2017-07-04,5506.574962535796
2017-07-05,5528.827398630917
2017-07-06,5522.57955636186
2017-07-07,5505.280041635119
2017-07-10,5515.691725405741
2017-07-11,5537.475723093804
2017-07-12,5558.408963019477
2017-07-13,5609.720698534846
2017-07-14,5630.094851403275
2017-07-17,5652.343618823613
2017-07-18,5660.081459885273
2017-07-19,5694.892843708716
2017-07-20,5684.725175228769
2017-07-21,5702.106748273934
2017-07-24,5726.2966359624925
2017-07-25,5717.722056000989
2017-07-26,5715.398468044363
2017-07-27,5751.6300441631865
2017-07-28,5711.92172083652
2017-07-31,5728.859062958671
2017-08-01,5736.05254696009
2017-08-02,5748.974684127918
2017-08-03,5709.822169138417
2017-08-04,5741.425360647621
2017-08-07,5756.922505921751
2017-08-08,5769.7683971375
2017-08-09,5735.3880560975995
2017-08-10,5672.341196423128
2017-08-11,5599.263539946462
2017-08-14,5641.185169151312
2017-08-15,5639.532296683148
2017-08-16,5658.071845910464
2017-08-17,5669.828179855424
2017-08-18,5646.243906966567
2017-08-21,5644.553771597411
2017-08-22,5679.08709823816
2017-08-23,5688.998347647067
2017-08-24,5719.417795109258
2017-08-25,5730.078892578331
2017-08-28,5755.886786239899
2017-08-29,5735.956011037598
2017-08-30,5772.3227600443315
2017-08-31,5781.863434882104
2017-09-01,5794.630708501755
2017-09-04,5750.109715688726
2017-09-05,5763.27978813618
2017-09-06,5742.652481835399
2017-09-07,5784.53445761862
2017-09-08,5802.788907948178
2017-09-11,5818.13944420305
2017-09-12,5840.460678491466
2017-09-13,5832.70982246738
2017-09-14,5838.246807543259
2017-09-15,5855.408789274595
2017-09-18,5909.623165876195
2017-09-19,5895.18848630067
2017-09-20,5904.801926195709
2017-09-21,5876.651891646696
2017-09-22,5824.076572233518
2017-09-25,5741.108858307786
2017-09-26,5734.06637845497
2017-09-27,5738.620754766365
2017-09-28,5700.169789966286
2017-09-29,5745.154106529977
2017-10-02,5758.068654372545
2017-10-03,5796.821056698464
2017-10-04,5820.332961662123
2017-10-05,5823.035473049799
2017-10-06,5847.601889222195
2017-10-09,5840.8259149883315
2017-10-10,5882.483704058021
2017-10-11,5871.409853090345
2017-10-12,5907.5119913944
2017-10-13,5935.931359182968
2017-10-16,5976.2671508715775
2017-10-17,5955.313804152081
2017-10-18,5946.912517957291
2017-10-19,5906.3725021778455
2017-10-20,5939.386211747089
2017-10-23,5931.43663819676
2017-10-24,5923.958480027522
2017-10-25,5943.987836294674
2017-10-26,5940.256563449818
2017-10-27,5930.752019327998
2017-10-30,5938.693535442953
2017-10-31,5962.715881655845
2017-11-01,5999.4425380012
2017-11-02,5989.57294569745
2017-11-03,6004.813783257384
2017-11-06,6008.317491643471
2017-11-07,6017.773349725491
2017-11-08,6012.669224259605
2017-11-09,6024.447052572862
2017-11-10,6002.37926632058
2017-11-13,5980.209437232798
2017-11-14,5970.640177779795
2017-11-15,5938.390657305907
2017-11-16,5969.083122714451
2017-11-17,5992.982136491676
2017-11-20,5990.290847750262
2017-11-21,6029.354217727412
2017-11-22,6066.908732963702
2017-11-23,6061.55796486441
2017-11-24,6064.8466966296955
2017-11-27,6034.480625306274
2017-11-28,6038.881954827326
2017-11-29,6046.705937104297
2017-11-30,5973.056635694679
2017-12-01,5959.841261772021
2017-12-04,5975.692465667719
2017-12-05,5974.115620776496
2017-12-06,5883.321546155823
2017-12-07,5879.395230833319
2017-12-08,5923.845295308146
2017-12-11,5965.017507300418
2017-12-12,5939.804652836542
2017-12-13,5981.163753012991
2017-12-14,6004.477879642065
2017-12-15,5992.114743297056
2017-12-18,6008.803284132637
2017-12-19,6034.3577989478945
2017-12-20,6042.487210391719
2017-12-21,6046.010311043257
2017-12-22,6083.210545983686
2017-12-25,6084.5330197401345
2017-12-26,6083.107225993842
2017-12-27,6113.579177871532
2017-12-28,6163.730118121951
2017-12-29,6196.087446788402
2018-01-01,6192.2133665952415
2018-01-02,6265.313989973583
2018-01-03,6299.390360141195
2018-01-04,6334.861105464869
2018-01-05,6381.484122457781
2018-01-08,6428.707911014288
2018-01-09,6429.785892524386
2018-01-10,6427.0520969100335
2018-01-11,6422.232507494861
2018-01-12,6465.419832855642
2018-01-15,6460.715822589311
2018-01-16,6482.3191892579725
2018-01-17,6491.3392382404745
2018-01-18,6480.0710944733155
2018-01-19,6529.434618945711
2018-01-22,6557.488873490485
2018-01-23,6614.206934300135
2018-01-24,6618.7593338845545
2018-01-25,6636.087504314959
2018-01-26,6665.624773985313
2018-01-29,6657.380476904618
2018-01-30,6565.785361524189
2018-01-31,6577.181916769375
2018-02-01,6537.763675733137
2018-02-02,6499.498306438091
2018-02-05,6400.454082897266
2018-02-06,6189.664037336281
2018-02-07,6189.460761968711
2018-02-08,6181.256317121906
2018-02-09,6060.625134796848
2018-02-12,6093.6306460854685
2018-02-13,6125.0609728357285
2018-02-14,6178.25384838513
2018-02-15,6225.9295025271995
2018-02-16,6217.972061643119
2018-02-19,6256.523974573979
2018-02-20,6228.388361392901
2018-02-21,6285.597078732134
2018-02-22,6233.1179585399605
2018-02-23,6308.4295385099995
2018-02-26,6346.5927856203025
2018-02-27,6323.588717548437
2018-02-28,6266.781914510275
2018-03-01,6258.875491974819
2018-03-02,6213.76164526978
2018-03-05,6143.604525481868
2018-03-06,6191.733317435434
2018-03-07,6152.424435130011
2018-03-08,6200.491591017724
2018-03-09,6241.758934412644
2018-03-12,6333.767903124235
2018-03-13,6333.523807316806
2018-03-14,6312.630541565902
2018-03-15,6309.883938309218
2018-03-16,6310.412235215497
2018-03-19,6268.145190775298
2018-03-20,6279.60703340815
2018-03-21,6273.820032650983
2018-03-22,6255.374945087456
2018-03-23,6126.7389807240015
2018-03-26,6164.39599208134
2018-03-27,6215.718542816014
2018-03-28,6133.124027325784
2018-03-29,6155.821999705361
2018-03-30,6171.7204844003145
2018-04-02,6194.593349205083
2018-04-03,6205.637772681948
2018-04-04,6126.376973663199
2018-04-05,6165.290658296594
2018-04-06,6167.622327164587
2018-04-09,6211.563163684583
2018-04-10,6263.530917536588
2018-04-11,6262.6221129949645
2018-04-12,6249.497772880553
2018-04-13,6234.686956404422
2018-04-16,6201.456648852664
2018-04-17,6170.33878940523
2018-04-18,6196.6598251332925
2018-04-19,6245.699378444661
2018-04-20,6198.22980678501
2018-04-23,6159.991857591903
2018-04-24,6151.687050631279
2018-04-25,6094.761017582157
2018-04-26,6077.471913591623
2018-04-27,6121.676991083481
2018-04-30,6199.99982220363
2018-05-01,6199.48534651598
2018-05-02,6157.815718221229
2018-05-03,6099.759107335413
2018-05-04,6061.432573711345
2018-05-07,6077.949097006299
2018-05-08,6088.775817791846
2018-05-09,6088.934382295287
2018-05-10,6117.062605613061
2018-05-11,6174.259054684484
2018-05-14,6214.188844483629
2018-05-15,6175.399741997221
2018-05-16,6160.191367169676
2018-05-17,6125.3050976885925
2018-05-18,6128.784247935051
2018-05-21,6128.4822857224035
2018-05-22,6140.951013229649
2018-05-23,6080.770233495944
2018-05-24,6112.299230904988
2018-05-25,6120.612992219712
2018-05-28,6168.717554137247
2018-05-29,6136.398598782024
2018-05-30,6040.959847478596
2018-05-31,6111.00085275034
2018-06-01,6108.269444820376
2018-06-04,6153.1558075757375
2018-06-05,6180.846741536863
2018-06-06,6218.7572656724315
2018-06-07,6236.66334504759
2018-06-08,6161.832183934082
2018-06-11,6172.848931907872
2018-06-12,6194.427606710917
2018-06-13,6152.7185943527675
2018-06-14,6097.051617579799
2018-06-15,6044.1196353241685
2018-06-18,6012.631677672648
2018-06-19,5834.421120983868
2018-06-20,5867.806357125005
2018-06-21,5786.65106776022
2018-06-22,5817.141997133218
2018-06-25,5745.3766394881695
2018-06-26,5711.199862098094
2018-06-27,5614.379369835357
2018-06-28,5557.996020738234
2018-06-29,5679.142846088741
2018-07-02,5611.015104748271
2018-07-03,5582.075465664679
2018-07-04,5550.533698477106
2018-07-05,5504.565545959217
2018-07-06,5523.783728105762
2018-07-09,5618.742732114606
2018-07-10,5638.776390907853
2018-07-11,5562.140182499184
2018-07-12,5620.306560236537
2018-07-13,5647.214616619292
2018-07-16,5618.202277176723
2018-07-17,5609.260882706422
2018-07-18,5592.506514147832
2018-07-19,5551.173959377399
2018-07-20,5583.499127190193
2018-07-23,5611.997952711326
2018-07-24,5677.208317365396
2018-07-25,5708.103738662816
2018-07-26,5697.946861388861
2018-07-27,5708.287507848993
2018-07-30,5697.139497203163
2018-07-31,5694.592213021592
2018-08-01,5683.931062100188
2018-08-02,5577.399453081365
2018-08-03,5556.274997314075
2018-08-06,5530.534553942824
2018-08-07,5607.223294990283
2018-08-08,5608.158349908576
2018-08-09,5648.302589764423
2018-08-10,5622.184214056551
2018-08-13,5520.316321820341
2018-08-14,5504.731469916258
2018-08-15,5413.496453620029
2018-08-16,5405.632396405482
2018-08-17,5408.84003288607
2018-08-20,5455.458980611494
2018-08-21,5533.664906142822
2018-08-22,5529.080626912268
2018-08-23,5532.716395068128
2018-08-24,5525.044631502658
2018-08-27,5611.220926514322
2018-08-28,5627.782479010617
2018-08-29,5626.010599730191
2018-08-30,5579.345213978522
2018-08-31,5575.318424883852
2018-09-03,5536.024420009607
2018-09-04,5541.8645715619805
2018-09-05,5449.483372821171
2018-09-06,5422.500032371816
2018-09-07,5429.237235144921
2018-09-10,5350.785224669212
2018-09-11,5322.664679490171
2018-09-12,5305.550209687943
2018-09-13,5384.479730037739
2018-09-14,5428.791229355752
2018-09-17,5367.196996824326
2018-09-18,5398.7912314452415
2018-09-19,5458.202400559688
2018-09-20,5468.031802780933
2018-09-21,5569.294712647009
2018-09-24,5507.846186220192
2018-09-25,5501.641508484088
2018-09-26,5514.328724470019
2018-09-27,5510.230714846004
2018-09-28,5522.442112257903
2018-10-01,5517.357042734151
2018-10-02,5452.173017478689
2018-10-03,5450.204621772694
2018-10-04,5364.805193704919
2018-10-05,5311.062771125352
2018-10-08,5203.441896029886
2018-10-09,5195.325868175127
2018-10-10,5178.936345783193
2018-10-11,4956.315037955163
2018-10-12,5044.613333501766
2018-10-15,4988.306400405612
2018-10-16,4991.773444597432
2018-10-17,5003.880961292877
2018-10-18,4952.152851446246
2018-10-19,4986.279036634996
2018-10-22,5084.982543660163
2018-10-23,4967.91298020943
2018-10-24,4958.67770432254
2018-10-25,4935.25670536855
2018-10-26,4889.365574634533
2018-10-29,4852.8085873010095
2018-10-30,4866.729557188657
2018-10-31,4957.332276459251
2018-11-01,5015.613470669286
2018-11-02,5185.342393607655
2018-11-05,5135.77747481861
2018-11-06,5144.338547330876
2018-11-07,5158.281239153088
2018-11-08,5160.480928849846
2018-11-09,5091.36120961365
2018-11-12,5078.079214693875
2018-11-13,5111.337406383303
2018-11-14,5107.594135699064
2018-11-15,5174.339044250016
2018-11-16,5207.483810138821
2018-11-19,5251.864982131949
2018-11-20,5178.314451257222
2018-11-21,5191.241968791773
2018-11-22,5181.636903378109
2018-11-23,5127.37032048005
2018-11-26,5162.739958059179
2018-11-27,5156.894789400152
2018-11-28,5202.339372873438
2018-11-29,5207.1300596738665
2018-11-30,5225.695555813692
2018-12-03,5348.813622010888
2018-12-04,5368.330024952986
2018-12-05,5310.062304747832
2018-12-06,5191.200519290329
2018-12-07,5188.263950259456
2018-12-10,5110.078204115728
2018-12-11,5116.339860778003
2018-12-12,5178.034406510032
2018-12-13,5244.576994587089
2018-12-14,5180.062027110781
2018-12-17,5167.355249154583
2018-12-18,5134.485454987521
2018-12-19,5147.388433405566
2018-12-20,5120.0610690335625
2018-12-21,5083.0430554508175
2018-12-24,5072.043607453694
2018-12-25,5049.733738368984
2018-12-26,5037.9816428834365
2018-12-27,5050.51383759218
2018-12-28,5088.638652359926
2018-12-31,5113.3344304578
2019-01-01,5113.51135371605
2019-01-02,5032.78408237922
2019-01-03,4998.901921750069
2019-01-04,5073.778070356905
2019-01-07,5143.978684334782
2019-01-08,5129.485489982078
2019-01-09,5192.28594960625
2019-01-10,5220.586468053736
2019-01-11,5242.691908223233
2019-01-14,5194.843569546148
2019-01-15,5273.250137134806
2019-01-16,5285.34143758898
2019-01-17,5262.333095516131
2019-01-18,5313.319722390624
2019-01-21,5312.327662845033
2019-01-22,5276.663584933395
2019-01-23,5285.175923702523
2019-01-24,5315.780085568491
2019-01-25,5366.701754048548
2019-01-28,5356.413661094825
2019-01-29,5350.2177192183135
2019-01-30,5358.5009623308
2019-01-31,5410.432506974529
2019-02-01,5435.992307233819
2019-02-04,5425.143609413566
2019-02-05,5431.884541453158
2019-02-06,5440.344083203372
2019-02-07,5440.2072871724895
2019-02-08,5422.338409662176
2019-02-11,5441.916528956897
2019-02-12,5471.866791332947
2019-02-13,5525.572758988337
2019-02-14,5528.577909526746
2019-02-15,5461.050687839087
2019-02-18,5541.826078731445
2019-02-19,5537.213814530858
2019-02-20,5609.978149322003
2019-02-21,5623.3568302607655
2019-02-22,5684.990315999461
2019-02-25,5803.566664058098
2019-02-26,5784.568940961516
2019-02-27,5756.763977110536
2019-02-28,5710.158256034925
2019-03-01,5750.246456029689
2019-03-04,5783.60731110317
2019-03-05,5807.295119748763
2019-03-06,5833.9113313753
2019-03-07,5797.516813285762
2019-03-08,5660.514965461384
2019-03-11,5729.872966982134
2019-03-12,5792.962329210447
2019-03-13,5763.93653956915
2019-03-14,5723.393874123628
2019-03-15,5772.5089753593265
2019-03-18,5862.413089554062
2019-03-19,5863.406485328034
2019-03-20,5850.386563989141
2019-03-21,5864.117587394986
2019-03-22,5858.664049317909
2019-03-25,5771.350994132535
2019-03-26,5764.93356647635
2019-03-27,5768.915146589799
2019-03-28,5760.809041767925
2019-03-29,5867.655535395429
2019-04-01,5949.117284885713
2019-04-02,5959.750637679626
2019-04-03,6014.961903648594
2019-04-04,6015.9209292648575
2019-04-05,6020.330571422516
2019-04-08,6013.769479639188
2019-04-09,6045.741516911711
2019-04-10,6051.78234963349
2019-04-11,5983.96303950767
2019-04-12,5995.095140980026
2019-04-15,5986.482704460409
2019-04-16,6018.866473123195
2019-04-17,6042.5170342063775
2019-04-18,6007.675601998424
2019-04-19,6018.951230617437
2019-04-22,5974.348200698827
2019-04-23,5949.55538213724
2019-04-24,5953.819881203026
2019-04-25,5868.308873701344
2019-04-26,5849.028332877995
2019-04-29,5852.01537621646
2019-04-30,5857.660399432026
2019-05-01,5859.303188343868
2019-05-02,5857.818632577778
2019-05-03,5862.272747850392
2019-05-06,5672.038357294836
2019-05-07,5682.952751624977
2019-05-08,5618.89763191458
2019-05-09,5496.970658794787
2019-05-10,5559.658661050182
2019-05-13,5473.954145796935
2019-05-14,5434.9055209133785
2019-05-15,5474.129594090407
2019-05-16,5465.8983034409375
2019-05-17,5376.70818582722
2019-05-20,5367.643234687578
2019-05-21,5397.482492183425
2019-05-22,5391.844824486661
2019-05-23,5331.285535840896
2019-05-24,5350.765809794493
2019-05-27,5390.563855298893
2019-05-28,5418.260256462485
2019-05-29,5380.325807318892
2019-05-30,5392.408486316533
2019-05-31,5416.709621973401
2019-06-03,5437.934572126012
2019-06-04,5409.08248593355
2019-06-05,5416.206913431305
2019-06-06,5389.657307903234
2019-06-07,5388.699528508375
2019-06-10,5448.8458066615585
2019-06-11,5532.441262848708
2019-06-12,5499.314542374921
2019-06-13,5495.793524306985
2019-06-14,5453.786458221315
2019-06-17,5425.503010403058
2019-06-18,5460.414897573523
2019-06-19,5551.379499815981
2019-06-20,5654.1216231547805
2019-06-21,5649.9833353700515
2019-06-24,5658.112297475882
2019-06-25,5630.075609273144
2019-06-26,5636.255088492657
2019-06-27,5684.288858344229
2019-06-28,5665.771029925937
2019-07-01,5730.664491537871
2019-07-02,5755.603047505032
2019-07-03,5724.680182330829
2019-07-04,5725.430191663503
2019-07-05,5713.959498914324
2019-07-08,5605.009396702319
2019-07-09,5582.465671378594
2019-07-10,5592.623004735547
2019-07-11,5624.544596592628
2019-07-12,5608.67029747452
2019-07-15,5639.9332584022695
2019-07-16,5652.041344634226
2019-07-17,5637.7829665194
2019-07-18,5598.806282959693
2019-07-19,5641.6660549873
2019-07-22,5596.77300064918
2019-07-23,5611.205219862223
2019-07-24,5612.109841127227
2019-07-25,5626.693935622999
2019-07-26,5594.64360345389
2019-07-29,5562.050348480985
2019-07-30,5562.212559022797
2019-07-31,5540.344891135428
2019-08-01,5484.890950306622
2019-08-02,5367.745282151768
2019-08-05,5199.765455243668
2019-08-06,5159.16431265505
2019-08-07,5146.5162416756475
2019-08-08,5215.828188820299
2019-08-09,5183.637788982662
2019-08-12,5197.4934807790405
2019-08-13,5135.133206863073
2019-08-14,5156.489595610571
2019-08-15,5162.41151627677
2019-08-16,5193.065281549021
2019-08-19,5281.270561523656
2019-08-20,5280.465662123981
2019-08-21,5283.916451129478
2019-08-22,5260.54380431521
2019-08-23,5277.587799248101
2019-08-26,5192.164864140442
2019-08-27,5235.583600373287
2019-08-28,5229.362438512088
2019-08-29,5243.961741050149
2019-08-30,5291.627870151152
2019-09-02,5313.451292961613
2019-09-03,5267.146048904312
2019-09-04,5348.918206277935
2019-09-05,5407.29031205191
2019-09-06,5441.14456110136
2019-09-09,5471.745425179737
2019-09-10,5472.42142717033
2019-09-11,5511.03924249979
2019-09-12,5541.289550221533
2019-09-13,5576.613090585041
2019-09-16,5566.716042445467
2019-09-17,5498.361146902065
2019-09-18,5509.917361031764
2019-09-19,5484.635318135885
2019-09-20,5522.502820630428
2019-09-23,5474.9544567175835
2019-09-24,5461.72131875561
2019-09-25,5402.097836179093
2019-09-26,5391.113796573258
2019-09-27,5371.046550487005
2019-09-30,5359.367936449083
2019-10-01,5356.421749596178
2019-10-02,5326.154203794803
2019-10-03,5331.3119809196405
2019-10-04,5337.9027087254435
2019-10-07,5338.854300535985
2019-10-08,5344.477881466888
2019-10-09,5339.113516843697
2019-10-10,5366.676231210264
2019-10-11,5427.4108950002765
2019-10-14,5492.2223444288975
2019-10-15,5476.076169188712
2019-10-16,5487.634581921011
2019-10-17,5509.195241840886
2019-10-18,5481.765719936817
2019-10-21,5512.474718639343
2019-10-22,5539.373670532505
2019-10-23,5514.65332684143
2019-10-24,5537.323769476564
2019-10-25,5542.123809010858
2019-10-28,5578.096433538327
2019-10-29,5582.611097444438
2019-10-30,5573.205718121745
2019-10-31,5579.2962230618805
2019-11-01,5620.757430876164
2019-11-04,5697.535406922788
2019-11-05,5743.2751774445915
2019-11-06,5717.7989885308625
2019-11-07,5748.6315584802915
2019-11-08,5721.532885419958
2019-11-11,5623.751572714838
2019-11-12,5647.268393989134
2019-11-13,5580.982435759013
2019-11-14,5564.2714780209335
2019-11-15,5575.33458740357
2019-11-18,5602.107084499185
2019-11-19,5639.62418269329
2019-11-20,5607.254458640436
2019-11-21,5556.119457894995
2019-11-22,5549.790534675419
2019-11-25,5595.833484902827
2019-11-26,5599.103308086678
2019-11-27,5603.632770375496
2019-11-28,5584.543058160345
2019-11-29,5537.261835418715
2019-12-02,5542.063164893161
2019-12-03,5537.150896455824
2019-12-04,5523.522797739609
2019-12-05,5564.307608306615
2019-12-06,5593.860428504719
2019-12-09,5595.762319887387
2019-12-10,5599.042791274734
2019-12-11,5611.401993718199
2019-12-12,5652.213624356726
2019-12-13,5728.359757826078
2019-12-16,5755.353139987603
2019-12-17,5819.177866606176
2019-12-18,5822.555026183179
2019-12-19,5814.026013914853
2019-12-20,5809.6630111791865
2019-12-23,5781.23405991736
2019-12-24,5799.460485760146
2019-12-25,5808.436297965868
2019-12-26,5837.997133575365
2019-12-27,5855.009500684423
2019-12-30,5907.5178636466635
2019-12-31,5918.911579707958
2020-01-01,5919.661253830532
2020-01-02,5986.090543667731
2020-01-03,5980.313012169314
2020-01-06,5939.169504289671
2020-01-07,5994.240164377587
2020-01-08,5924.026966778293
2020-01-09,6024.576613655625
2020-01-10,6035.48273777692
2020-01-13,6110.407345538973
2020-01-14,6116.477772371843
2020-01-15,6100.374921390437
2020-01-16,6111.29121969035
2020-01-17,6133.411708337821
2020-01-20,6138.881497562636
2020-01-21,6032.925837984294
2020-01-22,6066.850476076744
2020-01-23,5941.430413472122
2020-01-24,5945.211042535664
2020-01-27,5904.789874085859
2020-01-28,5875.334149239542
2020-01-29,5840.185776351333
2020-01-30,5734.731827806112
2020-01-31,5701.85062276055
2020-02-03,5485.155494367466
2020-02-04,5608.676783764262
2020-02-05,5678.082140050878
2020-02-06,5803.213567761789
2020-02-07,5779.867842112994
2020-02-10,5790.841536320198
2020-02-11,5824.975043810911
2020-02-12,5886.531321671748
2020-02-13,5861.181593786157
2020-02-14,5863.612597044726
2020-02-17,5938.271418546196
2020-02-18,5908.1854084124925
2020-02-19,5905.107442862274
2020-02-20,5925.649792198366
2020-02-21,5906.714970155659
2020-02-24,5831.717288209879
2020-02-25,5849.268604562112
2020-02-26,5748.482618769371
2020-02-27,5763.967167505645
2020-02-28,5571.924578751048
2020-03-02,5681.743202284129
2020-03-03,5730.593982163489
2020-03-04,5791.680200357379
2020-03-05,5865.841974602536
2020-03-06,5757.774434428878
2020-03-09,5485.189491171449
2020-03-10,5563.585598366312
2020-03-11,5505.961237951609
2020-03-12,5247.866448374433
2020-03-13,5174.822347992933
2020-03-16,4922.301690890655
2020-03-17,4857.810143011627
2020-03-18,4704.797344946284
2020-03-19,4534.528339038835
2020-03-20,4715.558940923348
2020-03-23,4464.716966027605
2020-03-24,4635.781714898319
2020-03-25,4807.662352698566
2020-03-26,4852.95113408095
2020-03-27,4876.551886684235
2020-03-30,4795.0946731982995
2020-03-31,4888.297635322748
2020-04-01,4803.986554228673
2020-04-02,4874.976658096516
2020-04-03,4839.994827002166
2020-04-06,4903.581001178387
2020-04-07,5066.255801592541
2020-04-08,5042.674918884411
2020-04-09,5117.877221372043
2020-04-10,5098.801948549193
2020-04-13,5075.405027308097
2020-04-14,5166.750630196859
2020-04-15,5144.237223022491
2020-04-16,5119.754208616517
2020-04-17,5189.60700492414
2020-04-20,5205.6418693980895
2020-04-21,5106.201947841148
2020-04-22,5151.23337612646
2020-04-23,5171.217557468151
2020-04-24,5102.005607244801
2020-04-27,5170.604137571072
2020-04-28,5193.627045463779
2020-04-29,5242.105280329363
2020-04-30,5324.147213462421
2020-05-01,5293.838503388579
2020-05-04,5185.521904433409
2020-05-05,5199.454490002708
2020-05-06,5252.4756453453765
2020-05-07,5246.706152617094
2020-05-08,5317.609665100794
2020-05-11,5326.096075459103
2020-05-12,5309.90867748247
2020-05-13,5330.216044809326
2020-05-14,5266.676248103572
2020-05-15,5264.466841553065
2020-05-18,5265.127149405509
2020-05-19,5345.123394691689
2020-05-20,5333.804738091619
2020-05-21,5312.938815445699
2020-05-22,5173.94490381455
2020-05-25,5192.411006649308
2020-05-26,5276.062725717567
2020-05-27,5251.224077963387
2020-05-28,5244.215166072516
2020-05-29,5293.090756442184
2020-06-01,5426.986366335653
2020-06-02,5488.092098119522
2020-06-03,5542.58792263392
2020-06-04,5564.585088954005
2020-06-05,5629.862999868691
2020-06-08,5654.939027128122
2020-06-09,5674.3672649252885
2020-06-10,5686.30058834953
2020-06-11,5602.101159220542
2020-06-12,5574.933399804634
2020-06-15,5473.5054385376125
2020-06-16,5597.365841464463
2020-06-17,5620.830635511513
2020-06-18,5642.438023560446
2020-06-19,5691.296640051583
2020-06-22,5683.7648146439
2020-06-23,5725.069033027379
2020-06-24,5719.678536188271
2020-06-25,5689.903807007128
2020-06-26,5689.996886330317
2020-06-29,5641.6095925560885
2020-06-30,5694.354419318007
2020-07-01,5723.897011781103
2020-07-02,5849.011354870521
2020-07-03,5921.837760501172
2020-07-06,6143.093923838184
2020-07-07,6133.143550857106
2020-07-08,6222.4201519046055
2020-07-09,6305.864594521696
2020-07-10,6228.868131121176
2020-07-13,6338.461061681939
2020-07-14,6264.188124519975
2020-07-15,6231.3927643134175
2020-07-16,6049.806360601359
2020-07-17,6081.021787664089
2020-07-20,6188.333309618031
2020-07-21,6236.73233055052
2020-07-22,6222.019768718323
2020-07-23,6229.81094441798
2020-07-24,6026.220606766545
2020-07-27,6041.255546048392
2020-07-28,6088.279523710297
2020-07-29,6172.982419250735
2020-07-30,6158.35669316722
2020-07-31,6207.753823299897
2020-08-03,6249.082067840847
2020-08-04,6282.529698730153
2020-08-05,6367.056450380601
2020-08-06,6391.317291088731
2020-08-07,6330.678942478769
2020-08-10,6346.511156606044
2020-08-11,6333.397403807753
2020-08-12,6315.322314968439
2020-08-13,6337.543453062043
2020-08-14,6355.867701244336
2020-08-17,6440.34442983992
2020-08-18,6451.877355153772
2020-08-19,6397.091929130205
2020-08-20,6298.957461525988
2020-08-21,6344.793668409166
2020-08-24,6389.17480596182
2020-08-25,6410.456805591987
2020-08-26,6373.234229038673
2020-08-27,6385.308372945051
2020-08-28,6465.594006146817
2020-08-31,6398.804029138693
2020-09-01,6461.105368694319
2020-09-02,6470.792539465816
2020-09-03,6437.879402455297
2020-09-04,6385.079325499254
2020-09-07,6323.298440332396
2020-09-08,6312.376896604293
2020-09-09,6228.0943920876625
2020-09-10,6201.466022120924
2020-09-11,6240.746679200003
2020-09-14,6294.483833579571
2020-09-15,6348.818474338613
2020-09-16,6362.1068989264995
2020-09-17,6333.188499655491
2020-09-18,6408.361326502138
2020-09-21,6321.994939440667
2020-09-22,6243.488348649067
2020-09-23,6231.498854877809
2020-09-24,6085.002054385127
2020-09-25,6091.49468235639
2020-09-28,6135.947506426667
2020-09-29,6151.039186821017
2020-09-30,6172.485633543821
2020-10-01,6206.652942319452
2020-10-02,6197.50312638767
2020-10-05,6243.144516334319
2020-10-06,6277.257786558668
2020-10-07,6292.457822291607
2020-10-08,6324.861915273049
2020-10-09,6394.124850732762
2020-10-12,6460.059963603456
2020-10-13,6457.934654353282
2020-10-14,6437.542685487945
2020-10-15,6377.142615299515
2020-10-16,6383.4256597959575
2020-10-19,6375.210807652926
2020-10-20,6410.628383125236
2020-10-21,6418.496937190983
2020-10-22,6398.4409004937015
2020-10-23,6366.454029639358
2020-10-26,6334.228287761732
2020-10-27,6330.603178745508
2020-10-28,6316.19432479627
2020-10-29,6310.890641894847
2020-10-30,6222.23603016055
2020-11-02,6260.759501939837
2020-11-03,6352.356804178695
2020-11-04,6388.598295397149
2020-11-05,6556.399828451849
2020-11-06,6582.595668059705
2020-11-09,6672.931171650645
2020-11-10,6719.796813072033
2020-11-11,6719.697422715123
2020-11-12,6724.19649634202
2020-11-13,6706.769667701615
2020-11-16,6787.759526086651
2020-11-17,6793.824229123781
2020-11-18,6811.910505122789
2020-11-19,6797.051273371984
2020-11-20,6853.432612861932
2020-11-23,6912.545794665003
2020-11-24,6902.898293431044
2020-11-25,6844.863387965059
2020-11-26,6878.1312861680735
2020-11-27,6903.507569311966
2020-11-30,6830.341424423671
2020-12-01,6933.830096090045
2020-12-02,6954.358302494452
2020-12-03,6996.679569340601
2020-12-04,7042.150309100586
2020-12-07,7023.316593592816
2020-12-08,7020.398768558574
2020-12-09,6987.017653905421
2020-12-10,6974.256639310411
2020-12-11,6956.919361793088
2020-12-14,6981.83047501196
2020-12-15,6984.383783028116
2020-12-16,7030.9503058945975
2020-12-17,7068.133338298047
2020-12-18,7057.926642535913
2020-12-21,7043.07947262344
2020-12-22,6939.902142014554
2020-12-23,6995.233331530722
2020-12-24,7002.610009820694
2020-12-25,7039.635907901841
2020-12-28,7035.562608067306
2020-12-29,7054.274704419205
2020-12-30,7143.528176683041
2020-12-31,7211.524000066291
2021-01-01,7216.000449239826
2021-01-04,7326.193835215704
2021-01-05,7421.838307097598
2021-01-06,7412.100025380298
2021-01-07,7449.072442677811
2021-01-08,7544.599260410981
2021-01-11,7467.600100033164
2021-01-12,7538.37109653657
2021-01-13,7556.266411688639
