Date,EUROPE EQUAL WEIGHTED
2011-01-24,2145.9488652584673
2011-01-25,2134.0326163545687
2011-01-26,2158.77751695691
2011-01-27,2173.9935696100015
2011-01-28,2142.8556407917886
2011-01-31,2150.585172869264
2011-02-01,2196.536194720025
2011-02-02,2198.2909156325486
2011-02-03,2173.2355441014984
2011-02-04,2170.362018800573
2011-02-07,2191.8052869123126
2011-02-08,2211.556089655892
2011-02-09,2211.281364049684
2011-02-10,2185.309875639312
2011-02-11,2186.832182407651
2011-02-14,2182.8227579336217
2011-02-15,2188.086418673489
2011-02-16,2199.6373898315646
2011-02-17,2211.2739908595663
2011-02-18,2222.22872384943
2011-02-21,2194.9021349698646
2011-02-22,2185.3719093830246
2011-02-23,2170.105056351775
2011-02-24,2163.0107130012
2011-02-25,2187.14447184986
2011-02-28,2216.7461065256707
2011-03-01,2211.0250341958213
2011-03-02,2202.8282865849387
2011-03-03,2218.8402792743454
2011-03-04,2219.240348570653
2011-03-07,2218.0013403975586
2011-03-08,2205.8136157326044
2011-03-09,2213.280446449115
2011-03-10,2164.8777029671805
2011-03-11,2149.338284034084
2011-03-14,2153.743215178298
2011-03-15,2103.824124268494
2011-03-16,2067.851698364138
2011-03-17,2117.7752624695295
2011-03-18,2148.5560336779417
2011-03-21,2190.4951072637778
2011-03-22,2186.6101469821497
2011-03-23,2183.086514530417
2011-03-24,2217.560344619209
2011-03-25,2210.853302487126
2011-03-28,2208.0096305823618
2011-03-29,2203.864607490748
2011-03-30,2224.8585405118756
2011-03-31,2221.5211780845675
2011-04-01,2242.3353350144507
2011-04-04,2262.010179129987
2011-04-05,2259.9330232986126
2011-04-06,2289.2309012434907
2011-04-07,2269.0786841071013
2011-04-08,2298.266664763669
2011-04-11,2291.7670402023205
2011-04-12,2262.8312006858973
2011-04-13,2281.3709590493277
2011-04-14,2262.362094816988
2011-04-15,2260.25435688713
2011-04-18,2190.387917843966
2011-04-19,2220.165915973492
2011-04-20,2284.9247624995596
2011-04-21,2308.0338772509217
2011-04-22,2308.0338772509217
2011-04-25,2303.9140124717746
2011-04-26,2326.2169530520246
2011-04-27,2335.4809112454964
2011-04-28,2373.164126044629
2011-04-29,2384.008899493979
2011-05-02,2397.3057758283658
2011-05-03,2372.6369571000987
2011-05-04,2349.898440129163
2011-05-05,2299.831774683991
2011-05-06,2313.4235137333476
2011-05-09,2270.9354649374673
2011-05-10,2306.8359198593525
2011-05-11,2307.258976323049
2011-05-12,2275.486229583502
2011-05-13,2271.4460698435337
2011-05-16,2271.046049056235
2011-05-17,2237.055878964401
2011-05-18,2254.719497262976
2011-05-19,2269.619084165228
2011-05-20,2251.2305813858843
2011-05-23,2191.587899592062
2011-05-24,2208.8609356427614
2011-05-25,2217.5678350803505
2011-05-26,2219.8141747151703
2011-05-27,2260.7544924646427
2011-05-30,2261.8808052386894
2011-05-31,2299.1062139125506
2011-06-01,2288.008752283117
2011-06-02,2265.040765697054
2011-06-03,2278.045253289314
2011-06-06,2271.429191920534
2011-06-07,2279.714805434313
2011-06-08,2237.2777554629824
2011-06-09,2242.2119084841115
2011-06-10,2188.874539705437
2011-06-13,2194.695877357278
2011-06-14,2228.2859422017336
2011-06-15,2173.5209541309323
2011-06-16,2131.9860703720437
2011-06-17,2162.3132477698223
2011-06-20,2144.2630120095264
2011-06-21,2189.412340716763
2011-06-22,2186.5083722093486
2011-06-23,2109.4444312715223
2011-06-24,2106.013340483468
2011-06-27,2122.606381905135
2011-06-28,2144.0767848326927
2011-06-29,2192.3615086942154
2011-06-30,2236.5348091048377
2011-07-01,2253.425500339557
2011-07-04,2266.886447382956
2011-07-05,2256.5645257635433
2011-07-06,2216.985382267597
2011-07-07,2238.030624615055
2011-07-08,2198.840487660658
2011-07-11,2116.8744354955497
2011-07-12,2105.10241788828
2011-07-13,2149.1011473664757
2011-07-14,2125.2486222489524
2011-07-15,2112.5841868157822
2011-07-18,2055.130210225385
2011-07-19,2100.2472206431926
2011-07-20,2130.595471709626
2011-07-21,2185.6556660792226
2011-07-22,2201.7464882740624
2011-07-25,2187.215119869821
2011-07-26,2196.7947265995676
2011-07-27,2155.5836979999995
2011-07-28,2137.1701793073053
2011-07-29,2135.5908677717603
2011-08-01,2077.595081838421
2011-08-02,2028.069861138931
2011-08-03,1998.4705070279365
2011-08-04,1900.37781682794
2011-08-05,1877.9664420611603
2011-08-08,1789.4168330621947
2011-08-09,1824.4445392730154
2011-08-10,1762.5359545099948
2011-08-11,1822.8679351540943
2011-08-12,1882.2690046767766
2011-08-15,1922.2649085696685
2011-08-16,1902.653244596849
2011-08-17,1914.351123567829
2011-08-18,1799.578331636305
2011-08-19,1791.1676583412745
2011-08-22,1797.2960816711202
2011-08-23,1805.4447827400513
2011-08-24,1837.6515987962923
2011-08-25,1813.8465161077088
2011-08-26,1803.7144029342282
2011-08-29,1858.783263973606
2011-08-30,1864.016067812171
2011-08-31,1915.6709820098768
2011-09-01,1901.66150512785
2011-09-02,1845.9196998853088
2011-09-05,1756.0905066941714
2011-09-06,1732.1515498905787
2011-09-07,1794.2742961088636
2011-09-08,1803.3140941064855
2011-09-09,1713.2027663238111
2011-09-12,1650.8749567715013
2011-09-13,1669.437461106902
2011-09-14,1699.5738827500786
2011-09-15,1759.914935283322
2011-09-16,1765.2257080047677
2011-09-19,1700.1713474710955
2011-09-20,1740.4805437279997
2011-09-21,1713.6130045322038
2011-09-22,1599.1003447711782
2011-09-23,1605.56162628407
2011-09-26,1625.9332252034385
2011-09-27,1721.901760795386
2011-09-28,1695.7780057810162
2011-09-29,1714.7053420092502
2011-09-30,1657.4205410045731
2011-10-03,1615.0994758260863
2011-10-04,1560.3402601114817
2011-10-05,1613.1623224658056
2011-10-06,1673.9799987216848
2011-10-07,1695.8079654101323
2011-10-10,1748.8957561052741
2011-10-11,1739.0962732427379
2011-10-12,1798.3130265254931
2011-10-13,1763.4159808244844
2011-10-14,1803.2901542217064
2011-10-17,1767.1505914053935
2011-10-18,1752.421434127002
2011-10-19,1773.9444250416057
2011-10-20,1728.9128925512496
2011-10-21,1804.2925678089468
2011-10-24,1832.2957787690307
2011-10-25,1823.7012384255208
2011-10-26,1817.0628931158933
2011-10-27,1933.9404374140972
2011-10-28,1933.2041483858832
2011-10-31,1850.2849294381795
2011-11-01,1737.6452794604802
2011-11-02,1773.47356743751
2011-11-03,1810.9342125058622
2011-11-04,1793.3801225863933
2011-11-07,1785.8506755237574
2011-11-08,1803.589513603042
2011-11-09,1736.4987485783743
2011-11-10,1728.1295551705248
2011-11-11,1792.8533283155298
2011-11-14,1757.4541964279067
2011-11-15,1725.1035723199386
2011-11-16,1721.8740679045684
2011-11-17,1693.0355046801044
2011-11-18,1680.3652963587224
2011-11-21,1615.181833903252
2011-11-22,1605.7881281087014
2011-11-23,1565.8565347257997
2011-11-24,1565.681954506544
2011-11-25,1567.2872362162768
2011-11-28,1641.3043625967114
2011-11-29,1653.1599983695912
2011-11-30,1737.5519747837452
2011-12-01,1724.533111843972
2011-12-02,1740.5943088212812
2011-12-05,1767.7442607024104
2011-12-06,1742.8808674655054
2011-12-07,1736.4959650305984
2011-12-08,1688.0451033537602
2011-12-09,1715.5794145684808
2011-12-12,1655.4429043254545
2011-12-13,1644.2525090806032
2011-12-14,1587.5501308994958
2011-12-15,1608.723163166399
2011-12-16,1614.8550392595814
2011-12-19,1608.728033734512
2011-12-20,1664.9563299099502
2011-12-21,1645.5985693236992
2011-12-22,1666.174770418666
2011-12-23,1676.3928951165024
2011-12-26,1676.3928951165024
2011-12-27,1680.0247882104702
2011-12-28,1651.478547576369
2011-12-29,1661.5189753150685
2011-12-30,1686.4605549159708
2012-01-02,1709.9463008681878
2012-01-03,1746.804869485856
2012-01-04,1713.4274556190335
2012-01-05,1675.3276669823538
2012-01-06,1666.9457251580257
2012-01-09,1660.441091217445
2012-01-10,1699.5824905637814
2012-01-11,1688.514220817033
2012-01-12,1710.6317692277642
2012-01-13,1688.7301311407232
2012-01-16,1700.502298643358
2012-01-17,1725.1854083984902
2012-01-18,1740.500720299857
2012-01-19,1781.886202205103
2012-01-20,1784.7213432941371
2012-01-23,1817.4679777552592
2012-01-24,1793.4950830885036
2012-01-25,1791.9808049294754
2012-01-26,1846.552907185718
2012-01-27,1827.7569727784357
2012-01-30,1795.0005848436863
2012-01-31,1808.964557895503
2012-02-01,1867.3292825291314
2012-02-02,1873.0884165771956
2012-02-03,1898.4253256519937
2012-02-06,1886.546304972609
2012-02-07,1903.0673476086574
2012-02-08,1906.8435199588018
2012-02-09,1917.77849609401
2012-02-10,1879.2332751740096
2012-02-13,1894.8341735589074
2012-02-14,1874.1254515660225
2012-02-15,1878.310959057335
2012-02-16,1873.272714138781
2012-02-17,1911.4924533804942
2012-02-20,1951.5199148065967
2012-02-21,1937.2385511986517
2012-02-22,1915.9020609256145
2012-02-23,1918.303215773838
2012-02-24,1953.0543797326773
2012-02-27,1931.6394495244438
2012-02-28,1941.4016797961058
2012-02-29,1939.1959596356105
2012-03-01,1950.494361385113
2012-03-02,1936.1949925486979
2012-03-05,1922.9751993841605
2012-03-06,1847.7010101586186
2012-03-07,1865.501078041533
2012-03-08,1921.8432997846794
2012-03-09,1909.244278244997
2012-03-12,1906.0133982778548
2012-03-13,1936.760224629769
2012-03-14,1931.077181844502
2012-03-15,1946.2226257475322
2012-03-16,1972.90914383843
2012-03-19,1984.2746131217245
2012-03-20,1959.223778612404
2012-03-21,1951.0870076159372
2012-03-22,1925.4728464267232
2012-03-23,1943.4678083945023
2012-03-26,1973.316990505796
2012-03-27,1965.069328297835
2012-03-28,1938.1147076430748
2012-03-29,1910.9857853404662
2012-03-30,1940.8978116866815
2012-04-02,1960.4281102162336
2012-04-03,1946.0874820904176
2012-04-04,1863.5416036335635
2012-04-05,1859.215124194163
2012-04-06,1859.215124194163
2012-04-09,1859.6847977421246
2012-04-10,1812.7399579501105
2012-04-11,1834.823532737622
2012-04-12,1868.1930990140308
2012-04-13,1823.9831867518692
2012-04-16,1820.4880969151623
2012-04-17,1871.1625929351137
2012-04-18,1849.0599071981885
2012-04-19,1842.1115392214413
2012-04-20,1857.9947579470509
2012-04-23,1795.3906585083112
2012-04-24,1829.0776542983162
2012-04-25,1856.4779554118056
2012-04-26,1859.856678963351
2012-04-27,1886.297358928957
2012-04-30,1872.2879508016104
2012-05-01,1876.6783278215858
2012-05-02,1858.9500353532117
2012-05-03,1859.677340010774
2012-05-04,1820.8559759133843
2012-05-07,1825.4079274538606
2012-05-08,1787.5186584118953
2012-05-09,1771.2682730023143
2012-05-10,1790.326282855818
2012-05-11,1791.973010378397
2012-05-14,1739.9547551750488
2012-05-15,1715.2040138699683
2012-05-16,1700.1489883522333
2012-05-17,1675.6842463719456
2012-05-18,1659.5938703793818
2012-05-21,1680.1868569359146
2012-05-22,1714.1741618585686
2012-05-23,1648.7549533070278
2012-05-24,1663.279298378489
2012-05-25,1657.07233732511
2012-05-28,1663.065191751699
2012-05-29,1677.087187477192
2012-05-30,1632.269438201519
2012-05-31,1616.3019189240244
2012-06-01,1582.7534144162403
2012-06-04,1592.4113594794267
2012-06-05,1595.6819028316788
2012-06-06,1639.1210593697926
2012-06-07,1668.692829191446
2012-06-08,1649.8585820372277
2012-06-11,1651.2623859421162
2012-06-12,1645.2196734982754
2012-06-13,1649.1395355101533
2012-06-14,1649.6862241098077
2012-06-15,1677.0907332231764
2012-06-18,1671.3432442679286
2012-06-19,1714.577211509225
2012-06-20,1737.2765110959551
2012-06-21,1713.5816484080344
2012-06-22,1691.0363124929597
2012-06-25,1650.8973342559602
2012-06-26,1640.5794845713872
2012-06-27,1663.7136544368514
2012-06-28,1651.5294494764828
2012-06-29,1744.1676051608224
2012-07-02,1753.228779241633
2012-07-03,1775.3999646480397
2012-07-04,1764.105026159403
2012-07-05,1737.6259920344621
2012-07-06,1703.2079606602033
2012-07-09,1695.8446913437579
2012-07-10,1707.9205648627876
2012-07-11,1701.030545746806
2012-07-12,1672.468342492666
2012-07-13,1704.2216786718864
2012-07-16,1707.645205155676
2012-07-17,1700.0702950319467
2012-07-18,1724.8099905971847
2012-07-19,1747.600541244288
2012-07-20,1705.93223993525
2012-07-23,1651.0478089923922
2012-07-24,1638.8480987268695
2012-07-25,1647.789653501134
2012-07-26,1717.7290246053753
2012-07-27,1747.9063485941474
2012-07-30,1759.1616455626886
2012-07-31,1751.4046796341772
2012-08-01,1752.9512312397796
2012-08-02,1702.4835615070738
2012-08-03,1773.1669190191017
2012-08-06,1800.6032517181154
2012-08-07,1815.6581910584905
2012-08-08,1806.750572300546
2012-08-09,1808.1661565598465
2012-08-10,1805.842252249196
2012-08-13,1801.7959346802497
2012-08-14,1807.9616852967674
2012-08-15,1801.6406161992718
2012-08-16,1827.8272923596123
2012-08-17,1837.0739790476841
2012-08-20,1830.6506279289674
2012-08-21,1863.4437935663746
2012-08-22,1838.8954870789291
2012-08-23,1843.9218589319769
2012-08-24,1832.3063035908533
2012-08-27,1842.0414000177016
2012-08-28,1834.4457112910898
2012-08-29,1827.9421120762001
2012-08-30,1808.3621085567274
2012-08-31,1837.736958679944
2012-09-03,1846.5934242134642
2012-09-04,1826.656644841673
2012-09-05,1833.533510593517
2012-09-06,1882.7215414536015
2012-09-07,1926.1857813073661
2012-09-10,1923.5873982726512
2012-09-11,1935.5618059496708
2012-09-12,1956.4060473937898
2012-09-13,1948.722111159915
2012-09-14,2023.9646592816787
2012-09-17,2013.1377328940964
2012-09-18,1984.4660077671972
2012-09-19,1990.774521865722
2012-09-20,1969.3178211292154
2012-09-21,1986.127606139528
2012-09-24,1962.1192923478513
2012-09-25,1976.670241010005
2012-09-26,1917.3968307285993
2012-09-27,1929.0449575800617
2012-09-28,1910.4011185740005
2012-10-01,1943.7422026920922
2012-10-02,1945.4608310047493
2012-10-03,1937.4223751453264
2012-10-04,1953.689730409126
2012-10-05,1983.9551511948202
2012-10-08,1946.542338393964
2012-10-09,1926.6879396643287
2012-10-10,1916.018705862034
2012-10-11,1938.7948123969259
2012-10-12,1931.4261884249968
2012-10-15,1935.3866717474284
2012-10-16,1973.2187106960587
2012-10-17,2002.1513803843102
2012-10-18,2002.1272337973905
2012-10-19,1973.5394271407167
2012-10-22,1972.6974507290188
2012-10-23,1923.4369637623072
2012-10-24,1933.3535214198998
2012-10-25,1937.139780939328
2012-10-26,1935.2541903091858
2012-10-29,1922.438824842781
2012-10-30,1948.9308765193387
2012-10-31,1940.777901218215
2012-11-01,1962.5994086852693
2012-11-02,1957.1282298740814
2012-11-05,1936.0902004094496
2012-11-06,1951.827694089577
2012-11-07,1920.2527843745825
2012-11-08,1906.4033260334093
2012-11-09,1898.7475562811303
2012-11-12,1894.618731946499
2012-11-13,1899.5317404864923
2012-11-14,1888.146876291473
2012-11-15,1878.5658533560156
2012-11-16,1845.669233470053
2012-11-19,1900.8339793467399
2012-11-20,1907.5497592574593
2012-11-21,1915.1407830888295
2012-11-22,1941.4444437226757
2012-11-23,1964.2275202991505
2012-11-26,1955.507928426379
2012-11-27,1957.1756921421174
2012-11-28,1953.7724869751776
2012-11-29,1991.7934670116606
2012-11-30,1993.1108911238769
2012-12-03,2004.338800802135
2012-12-04,2008.20429267609
2012-12-05,2014.1528755925542
2012-12-06,2014.0368196183713
2012-12-07,2006.9492333893986
2012-12-10,2006.2704677200798
2012-12-11,2027.7599673792045
2012-12-12,2036.868393058351
2012-12-13,2037.9269158943423
2012-12-14,2041.4541548792852
2012-12-17,2050.7916138947026
2012-12-18,2072.403806989628
2012-12-19,2093.1281385770203
2012-12-20,2092.2114726036966
2012-12-21,2073.8340095733283
2012-12-24,2073.5407693044594
2012-12-25,2073.5407693044594
2012-12-26,2076.967766014222
2012-12-27,2079.1476245025315
2012-12-28,2065.404099401949
2012-12-31,2065.12487915591
2013-01-01,2065.12487915591
2013-01-02,2120.427537875271
2013-01-03,2108.1714016653027
2013-01-04,2106.6194337667393
2013-01-07,2109.0850013992567
2013-01-08,2099.6938200949426
2013-01-09,2111.959959477863
2013-01-10,2136.108417821021
2013-01-11,2152.452857721178
2013-01-14,2148.2364119149074
2013-01-15,2145.179757007673
2013-01-16,2136.817787483272
2013-01-17,2162.16618481155
2013-01-18,2149.787822463745
2013-01-21,2161.6103332520756
2013-01-22,2156.1149903740934
2013-01-23,2153.988520345905
2013-01-24,2172.834336747407
2013-01-25,2196.686699784019
2013-01-28,2192.1439580397096
2013-01-29,2197.3695853626054
2013-01-30,2197.9923516701124
2013-01-31,2187.2651740205447
2013-02-01,2219.600938853925
2013-02-04,2164.5561808526004
2013-02-05,2169.9417799910348
2013-02-06,2166.8940729666588
2013-02-07,2141.8916325748573
2013-02-08,2164.583969802952
2013-02-11,2154.7405793371104
2013-02-12,2178.3413825543776
2013-02-13,2190.520610613142
2013-02-14,2172.154485062161
2013-02-15,2171.810385634634
2013-02-18,2167.1262363043907
2013-02-19,2190.946228261638
2013-02-20,2189.362478030422
2013-02-21,2132.093319651407
2013-02-22,2146.7723458776345
2013-02-25,2152.8409914512663
2013-02-26,2102.32837903921
2013-02-27,2127.4907096463994
2013-02-28,2139.465586353169
2013-03-01,2116.5132932880956
2013-03-04,2119.8861015063876
2013-03-05,2158.875121792486
2013-03-06,2150.4666117462857
2013-03-07,2163.3785771610796
2013-03-08,2163.8114943952114
2013-03-11,2165.0724920035145
2013-03-12,2166.566395461742
2013-03-13,2154.112259334787
2013-03-14,2178.9961964084255
2013-03-15,2187.1106252182108
2013-03-18,2165.6091941382833
2013-03-19,2140.800659487802
2013-03-20,2157.9529789594017
2013-03-21,2141.2426689679232
2013-03-22,2146.596182169418
2013-03-25,2115.728773473906
2013-03-26,2113.7648426623955
2013-03-27,2089.019490806708
2013-03-28,2109.307304036623
2013-03-29,2109.307304036623
2013-04-01,2111.3583318136857
2013-04-02,2131.439762805198
2013-04-03,2114.7815357052477
2013-04-04,2095.5832247053263
2013-04-05,2091.405945365541
2013-04-08,2093.1867313936577
2013-04-09,2106.5147671196114
2013-04-10,2153.6403674928797
2013-04-11,2174.9166157722234
2013-04-12,2152.8587387236344
2013-04-15,2127.943023770443
2013-04-16,2119.1949706076275
2013-04-17,2074.2686831484116
2013-04-18,2076.9617332313715
2013-04-19,2090.8086039312275
2013-04-22,2088.569299728792
2013-04-23,2135.1858258089374
2013-04-24,2146.783519448196
2013-04-25,2169.876633602457
2013-04-26,2165.4062263592914
2013-04-29,2189.349219249776
2013-04-30,2198.9809853508755
2013-05-01,2201.6574563993527
2013-05-02,2185.511392758239
2013-05-03,2219.3296751317066
2013-05-06,2212.5912728806834
2013-05-07,2222.401655919202
2013-05-08,2253.6216949802206
2013-05-09,2242.7153756253324
2013-05-10,2231.16374123763
2013-05-13,2230.3067931193414
2013-05-14,2238.1105589908343
2013-05-15,2235.8209889091713
2013-05-16,2247.0758745807843
2013-05-17,2234.6959644220647
2013-05-20,2251.079871171108
2013-05-21,2255.717544980199
2013-05-22,2260.7003319596756
2013-05-23,2217.9776931282136
2013-05-24,2218.4088997596423
2013-05-27,2228.807801135028
2013-05-28,2240.491696334958
2013-05-29,2224.0748150006416
2013-05-30,2249.491164734542
2013-05-31,2214.6019641611624
2013-06-03,2213.298315362749
2013-06-04,2222.929585036007
2013-06-05,2197.7748634690365
2013-06-06,2193.960031609194
2013-06-07,2218.981307749958
2013-06-10,2215.008587888533
2013-06-11,2199.539007450271
2013-06-12,2204.3580721587555
2013-06-13,2197.887003171901
2013-06-14,2214.864414477197
2013-06-17,2228.9891232000186
2013-06-18,2238.9419217037153
2013-06-19,2237.313273185196
2013-06-20,2137.885968022723
2013-06-21,2104.652325231051
2013-06-24,2055.3684944946676
2013-06-25,2081.2908144241346
2013-06-26,2101.1480178122515
2013-06-27,2114.2802492642777
2013-06-28,2103.9483118361245
2013-07-01,2138.1170885214487
2013-07-02,2132.5767400074606
2013-07-03,2111.8077396413846
2013-07-04,2146.684304043332
2013-07-05,2109.575209859895
2013-07-08,2143.7059949310446
2013-07-09,2147.6229468433908
2013-07-10,2163.294812533085
2013-07-11,2208.2812185915172
2013-07-12,2206.0781620470802
2013-07-15,2214.52474217515
2013-07-16,2219.065273416605
2013-07-17,2222.8227374750827
2013-07-18,2245.791775642059
2013-07-19,2254.7483657097805
2013-07-22,2267.239075974658
2013-07-23,2268.2134922249948
2013-07-24,2285.864492608384
2013-07-25,2277.5479833941395
2013-07-26,2278.189693034217
2013-07-29,2277.260077246461
2013-07-30,2281.7154879090695
2013-07-31,2284.9134311618245
2013-08-01,2308.5978653754446
2013-08-02,2321.6712883561718
2013-08-05,2321.962469098684
2013-08-06,2322.058777998859
2013-08-07,2320.903108494381
2013-08-08,2350.571692889553
2013-08-09,2360.5836916093704
2013-08-12,2352.2009281094906
2013-08-13,2354.102940091235
2013-08-14,2369.4296082085966
2013-08-15,2341.8864806594984
2013-08-16,2366.4682421405923
2013-08-19,2357.9569779534263
2013-08-20,2347.313595700479
2013-08-21,2328.830396371813
2013-08-22,2348.843365939429
2013-08-23,2367.9296114518784
2013-08-26,2356.9802129644736
2013-08-27,2314.6985939961737
2013-08-28,2297.612534374642
2013-08-29,2294.714287724686
2013-08-30,2269.007977236836
2013-09-02,2308.225068575406
2013-09-03,2299.8444136263743
2013-09-04,2308.996904056733
2013-09-05,2312.537243236984
2013-09-06,2329.478854601433
2013-09-09,2349.6659175668497
2013-09-10,2385.331954982319
2013-09-11,2400.2136481284256
2013-09-12,2400.6020462364827
2013-09-13,2395.4720595434956
2013-09-16,2429.904716447784
2013-09-17,2419.3971566162445
2013-09-18,2425.24684233109
2013-09-19,2473.3350208961497
2013-09-20,2460.5814723720005
2013-09-23,2445.9461461807923
2013-09-24,2450.3008304169894
2013-09-25,2450.1249590541065
2013-09-26,2445.411661933804
2013-09-27,2448.9553049954147
2013-09-30,2433.5031138941636
2013-10-01,2455.6996205603255
2013-10-02,2453.1740337542155
2013-10-03,2449.3739835131005
2013-10-04,2446.58331831748
2013-10-07,2437.2224614708766
2013-10-08,2428.529347503516
2013-10-09,2404.07954711881
2013-10-10,2444.389538268042
2013-10-11,2459.025832665693
2013-10-14,2468.312405180274
2013-10-15,2474.3070233178078
2013-10-16,2479.1877946331374
2013-10-17,2511.394077629307
2013-10-18,2540.6159029144223
2013-10-21,2550.323333640318
2013-10-22,2574.9770634251195
2013-10-23,2561.100336818309
2013-10-24,2575.8307268221038
2013-10-25,2568.804581094052
2013-10-28,2562.388174852548
2013-10-29,2567.3110335492593
2013-10-30,2570.5287823620733
2013-10-31,2549.588840874048
2013-11-01,2519.0160912400515
2013-11-04,2534.9966811982918
2013-11-05,2521.332316269326
2013-11-06,2546.5116631802402
2013-11-07,2517.9082652935654
2013-11-08,2505.940167724075
2013-11-11,2524.437361479966
2013-11-12,2513.5787344676064
2013-11-13,2493.46867003102
2013-11-14,2518.470243271705
2013-11-15,2525.444072059392
2013-11-18,2547.220315034473
2013-11-19,2532.443964045452
2013-11-20,2519.667342284067
2013-11-21,2515.1225206559393
2013-11-22,2530.218533297558
2013-11-25,2536.6765514043013
2013-11-26,2533.9683100701645
2013-11-27,2552.907623379921
2013-11-28,2567.3770939629057
2013-11-29,2569.8386592637535
2013-12-02,2548.288268966689
2013-12-03,2514.105297513396
2013-12-04,2494.9079861887467
2013-12-05,2493.036773926431
2013-12-06,2509.11324231659
2013-12-09,2524.299393232183
2013-12-10,2524.2415655131813
2013-12-11,2515.370362472532
2013-12-12,2484.762246364632
2013-12-13,2478.6658135332086
2013-12-16,2511.5655272791837
2013-12-17,2491.149957430641
2013-12-18,2515.1660823168745
2013-12-19,2538.1379442956954
2013-12-20,2554.0743322639146
2013-12-23,2580.9385288551416
2013-12-24,2580.8395845521945
2013-12-25,2580.8395845521945
2013-12-26,2586.541283098203
2013-12-27,2626.5481060653074
2013-12-30,2634.277168349638
2013-12-31,2636.195633636273
2014-01-01,2636.195633636273
2014-01-02,2595.4150946514824
2014-01-03,2604.146846683457
2014-01-06,2606.416190710544
2014-01-07,2613.7843895107785
2014-01-08,2619.1735567335177
2014-01-09,2610.7936684488077
2014-01-10,2639.994101140306
2014-01-13,2649.0250144533566
2014-01-14,2659.719932055723
2014-01-15,2666.2919889165764
2014-01-16,2665.897259006396
2014-01-17,2671.23416064361
2014-01-20,2668.0658962033262
2014-01-21,2665.2291358377847
2014-01-22,2670.085399520826
2014-01-23,2671.276792273197
2014-01-24,2612.902804090087
2014-01-27,2591.7000096547977
2014-01-28,2612.564931892116
2014-01-29,2596.319160543815
2014-01-30,2582.1648713921923
2014-01-31,2557.3611541235364
2014-02-03,2533.4264422299275
2014-02-04,2530.579364428217
2014-02-05,2540.952829682783
2014-02-06,2592.60437983598
2014-02-07,2613.878446672909
2014-02-10,2622.558428567726
2014-02-11,2662.3287589385645
2014-02-12,2661.545939499494
2014-02-13,2671.3671501211134
2014-02-14,2692.3077719077373
2014-02-17,2706.3159241543335
2014-02-18,2712.1328839112516
2014-02-19,2716.9166189060284
2014-02-20,2705.112631197203
2014-02-21,2721.9920515581143
2014-02-24,2739.8333150585213
2014-02-25,2743.6236749704394
2014-02-26,2722.1150721485997
2014-02-27,2722.7642106708804
2014-02-28,2757.5130706760215
2014-03-03,2687.623506245074
2014-03-04,2735.057783379439
2014-03-05,2739.34389171646
2014-03-06,2768.5651484137766
2014-03-07,2744.2545781919885
2014-03-10,2732.925747394116
2014-03-11,2730.8464768851313
2014-03-12,2709.9939376444586
2014-03-13,2686.2342689946154
2014-03-14,2665.0780444414418
2014-03-17,2700.1864183183047
2014-03-18,2714.994254863687
2014-03-19,2711.868418000583
2014-03-20,2684.138372422841
2014-03-21,2684.4016395197914
2014-03-24,2655.6679165425303
2014-03-25,2686.3646669562404
2014-03-26,2711.8837492252464
2014-03-27,2703.355618274508
2014-03-28,2723.594307105362
2014-03-31,2737.46074680926
2014-04-01,2760.783146798646
2014-04-02,2759.1373052256545
2014-04-03,2750.2207617857975
2014-04-04,2763.2355472881977
2014-04-07,2741.983656831189
2014-04-08,2734.173569633995
2014-04-09,2756.1596911820498
2014-04-10,2750.2451647454413
2014-04-11,2713.0224450838004
2014-04-14,2698.654980618131
2014-04-15,2675.417209232225
2014-04-16,2710.206700954751
2014-04-17,2729.0380810960205
2014-04-18,2729.0380810960205
2014-04-21,2723.6147288514935
2014-04-22,2761.9153279662482
2014-04-23,2757.6971443592597
2014-04-24,2766.4938203110873
2014-04-25,2751.6256639999046
2014-04-28,2754.157389784075
2014-04-29,2777.857972717764
2014-04-30,2787.8622140222883
2014-05-01,2791.6185722597534
2014-05-02,2790.735391129302
2014-05-05,2786.013129058198
2014-05-06,2792.9460817765435
2014-05-07,2785.329485692767
2014-05-08,2800.128753508338
2014-05-09,2771.819694444065
2014-05-12,2795.1663464397134
2014-05-13,2792.210625750314
2014-05-14,2787.144030971915
2014-05-15,2755.0729179064297
2014-05-16,2747.533099848452
2014-05-19,2757.527523000874
2014-05-20,2754.441452855445
2014-05-21,2761.863622329238
2014-05-22,2768.5224617165627
2014-05-23,2770.8477724003446
2014-05-26,2794.5902313230376
2014-05-27,2794.451927330613
2014-05-28,2792.2967091579053
2014-05-29,2798.9454587503224
2014-05-30,2806.4066986421676
2014-06-02,2808.16874000628
2014-06-03,2794.3105966923495
2014-06-04,2799.451444137865
2014-06-05,2809.043558082887
2014-06-06,2839.4308933451002
2014-06-09,2839.565429361311
2014-06-10,2838.030961451246
2014-06-11,2811.249578785584
2014-06-12,2817.392308133699
2014-06-13,2802.7601993368066
2014-06-16,2802.3627451838934
2014-06-17,2808.1158354240097
2014-06-18,2808.2090391075258
2014-06-19,2828.6730391464953
2014-06-20,2814.494481102357
2014-06-23,2805.2272444960977
2014-06-24,2793.614156639357
2014-06-25,2767.4481807308784
2014-06-26,2765.7215322514526
