Date,NORTH AMERICA EQUAL WEIGHTED
2017-07-19,4203.620343
2017-07-20,4203.653672
2017-07-21,4203.299328
2017-07-24,4199.577525
2017-07-25,4218.022454
2017-07-26,4209.525631
2017-07-27,4203.985095
2017-07-28,4200.846624
2017-07-31,4194.393432
2017-08-01,4202.366007
2017-08-02,4188.200162
2017-08-03,4175.050543
2017-08-04,4180.856799
2017-08-07,4182.128598
2017-08-08,4169.526834
2017-08-09,4157.681891
2017-08-10,4097.587248
2017-08-11,4101.087949
2017-08-14,4137.068355
2017-08-15,4123.855785
2017-08-16,4137.79906
2017-08-17,4083.194556130118
2017-08-18,4074.766612972333
2017-08-21,4079.178337
2017-08-22,4117.171823
2017-08-23,4111.031668456966
2017-08-24,4112.335874
2017-08-25,4123.531203
2017-08-28,4121.374825
2017-08-29,4117.830863
2017-08-30,4133.91504
2017-08-31,4165.436005
2017-09-01,4185.428695
2017-09-04,4183.879078
2017-09-05,4154.265547
2017-09-06,4168.962377
2017-09-07,4166.427156
2017-09-08,4166.591052
2017-09-11,4208.471696
2017-09-12,4228.497532
2017-09-13,4226.468651
2017-09-14,4226.975705
2017-09-15,4235.78737
2017-09-18,4243.158877
2017-09-19,4237.192648
2017-09-20,4247.709417680944
2017-09-21,4238.547715
2017-09-22,4248.808594
2017-09-25,4252.02882
2017-09-26,4250.589504
2017-09-27,4271.134842
2017-09-28,4267.714365
2017-09-29,4279.104402
2017-10-02,4299.78891
2017-10-03,4305.755105
2017-10-04,4314.852811
2017-10-05,4327.464147
2017-10-06,4318.200775
2017-10-09,4304.912185
2017-10-10,4315.321751
2017-10-11,4316.629633740069
2017-10-12,4315.6791
2017-10-13,4320.62719
2017-10-16,4317.980223
2017-10-17,4317.119284010774
2017-10-18,4322.25617505119
2017-10-19,4330.319778
2017-10-20,4350.26691
2017-10-23,4332.932265482958
2017-10-24,4338.617918
2017-10-25,4307.728132
2017-10-26,4316.867552
2017-10-27,4324.463975
2017-10-30,4311.114384
2017-10-31,4318.201415
2017-11-01,4320.531333
2017-11-02,4322.229564
2017-11-03,4334.768841
2017-11-06,4354.711238
2017-11-07,4345.43011
2017-11-08,4352.704345
2017-11-09,4344.435003
2017-11-10,4346.112619113774
2017-11-13,4347.043455
2017-11-14,4335.817301
2017-11-15,4314.098345
2017-11-16,4349.426134
2017-11-17,4356.725783
2017-11-20,4364.131714
2017-11-21,4384.399789
2017-11-22,4385.628499
2017-11-23,4385.979856
2017-11-24,4393.497773
2017-11-27,4383.115642
2017-11-28,4421.412534
2017-11-29,4431.503481
2017-11-30,4461.247094
2017-12-01,4459.024353
2017-12-04,4459.522062
2017-12-05,4434.119498
2017-12-06,4418.028658
2017-12-07,4437.433741
2017-12-08,4464.762104
2017-12-11,4472.259741
2017-12-12,4470.735865
2017-12-13,4468.636882
2017-12-14,4442.529197
2017-12-15,4478.870932
2017-12-18,4509.103881
2017-12-19,4494.632365
2017-12-20,4499.291627
2017-12-21,4515.875453
2017-12-22,4516.285628
2017-12-25,4516.285628
2017-12-26,4523.588572
2017-12-27,4528.125777
2017-12-28,4544.176249
2017-12-29,4524.942663
2018-01-01,4524.942663
2018-01-02,4560.596948
2018-01-03,4584.739713
2018-01-04,4598.732338
2018-01-05,4622.204661
2018-01-08,4632.860167
2018-01-09,4632.355905
2018-01-10,4620.952684
2018-01-11,4660.842984
2018-01-12,4686.405118
2018-01-15,4694.583802
2018-01-16,4661.650389
2018-01-17,4694.027019
2018-01-18,4681.044977
2018-01-19,4714.414517
2018-01-22,4745.1079168777915
2018-01-23,4759.667349574739
2018-01-24,4759.180635
2018-01-25,4756.606204
2018-01-26,4795.759999
2018-01-29,4757.785053
2018-01-30,4705.642635
2018-01-31,4708.401461
2018-02-01,4700.532586
2018-02-02,4602.15422
2018-02-05,4443.304775
2018-02-06,4488.749261
2018-02-07,4480.577926
2018-02-08,4330.345797
2018-02-09,4373.987038
2018-02-12,4430.59302
2018-02-13,4441.134966
2018-02-14,4510.966337
2018-02-15,4556.004033
2018-02-16,4558.316495
2018-02-19,4556.838081
2018-02-20,4531.538879
2018-02-21,4508.169437
2018-02-22,4501.079768
2018-02-23,4568.036937
2018-02-26,4597.289651
2018-02-27,4540.89323
2018-02-28,4490.94674
2018-03-01,4447.408217
2018-03-02,4473.829576
2018-03-05,4524.480046
2018-03-06,4549.161734
2018-03-07,4543.100942
2018-03-08,4560.001395
2018-03-09,4626.621317
2018-03-12,4625.030095
2018-03-13,4603.948332
2018-03-14,4583.192231
2018-03-15,4567.357362
2018-03-16,4587.588616
2018-03-19,4537.985345994832
2018-03-20,4544.463823
2018-03-21,4556.112278
2018-03-22,4457.943776
2018-03-23,4381.79629
2018-03-26,4469.307426
2018-03-27,4415.625087
2018-03-28,4407.036857
2018-03-29,4463.928455
2018-03-30,4463.928455410511
2018-04-02,4372.637669
2018-04-03,4421.285652
2018-04-04,4462.26171
2018-04-05,4496.862832
2018-04-06,4410.029182
2018-04-09,4417.859372
2018-04-10,4483.317791
2018-04-11,4473.1944584789
2018-04-12,4492.40005193751
2018-04-13,4480.621749724155
2018-04-16,4520.759260387326
2018-04-17,4559.918178292988
2018-04-18,4578.690868340436
2018-04-19,4548.650289552085
2018-04-20,4517.8921845432515
2018-04-23,4520.004611344548
2018-04-24,4478.024343671343
2018-04-25,4481.720706933511
2018-04-26,4512.640086512883
2018-04-27,4520.257397452044
2018-04-30,4486.74647055077
2018-05-01,4486.997792532708
2018-05-02,4460.887367837435
2018-05-03,4443.804756123414
2018-05-04,4493.758360676177
2018-05-07,4507.334430069445
2018-05-08,4503.780164615872
2018-05-09,4539.1785827468775
2018-05-10,4571.7043703475765
2018-05-11,4575.609206553391
2018-05-14,4579.468398766125
2018-05-15,4556.053917275404
2018-05-16,4580.147572375219
2018-05-17,4588.110080982228
2018-05-18,4580.186667007824
2018-05-21,4607.627027354974
2018-05-22,4591.239165211144
2018-05-23,4593.728699469947
2018-05-24,4590.586759267286
2018-05-25,4577.142502094944
2018-05-28,4573.7731706882405
2018-05-29,4534.01326386634
2018-05-30,4596.693344886668
2018-05-31,4557.490846859891
2018-06-01,4594.868536523044
2018-06-04,4608.98202997393
2018-06-05,4617.5144781365625
2018-06-06,4658.553560112207
2018-06-07,4655.104307309959
2018-06-08,4674.192727939266
2018-06-11,4681.656679320621
2018-06-12,4697.869601275284
2018-06-13,4676.035231492969
2018-06-14,4689.104406332292
2018-06-15,4685.432576819587
2018-06-18,4682.27747864293
2018-06-19,4657.988079072555
2018-06-20,4673.325934387833
2018-06-21,4641.106759804166
2018-06-22,4653.145159211794
2018-06-25,4595.868217593526
2018-06-26,4602.782706008679
2018-06-27,4564.813444279505
2018-06-28,4580.611939429041
2018-06-29,4593.441130043844
2018-07-02,4596.457684742761
2018-07-03,4592.62979440952
2018-07-04,4593.248096359879
2018-07-05,4625.207136507094
2018-07-06,4664.758054655716
2018-07-09,4700.853642636493
2018-07-10,4710.963340114022
2018-07-11,4673.6990644046955
2018-07-12,4701.173164651871
2018-07-13,4705.020897386525
2018-07-16,4688.543356661499
2018-07-17,4704.222513463658
2018-07-18,4711.601899623461
2018-07-19,4709.672852996028
2018-07-20,4697.752637687213
2018-07-23,4696.142278108892
2018-07-24,4687.138064507695
2018-07-25,4721.836903491701
2018-07-26,4738.761407635103
2018-07-27,4706.195237460852
2018-07-30,4684.502755345802
2018-07-31,4718.601469744742
2018-08-01,4691.405245530547
2018-08-02,4713.707179385882
2018-08-03,4732.744744523365
2018-08-06,4744.597868846285
2018-08-07,4746.463215684814
2018-08-08,4738.247701658738
2018-08-09,4738.9424529776825
2018-08-10,4705.712704809784
2018-08-13,4679.466260211548
2018-08-14,4715.38771972263
2018-08-15,4671.438725000171
2018-08-16,4708.403489321858
2018-08-17,4733.755370749761
2018-08-20,4752.758489407979
2018-08-21,4769.337023186475
2018-08-22,4765.193598666926
2018-08-23,4751.049796378768
2018-08-24,4778.240773678658
2018-08-27,4811.167476667323
2018-08-28,4813.334561207763
2018-08-29,4828.557729937171
2018-08-30,4800.629548941291
2018-08-31,4797.085154867826
2018-09-03,4795.4901310550185
2018-09-04,4776.162298588268
2018-09-05,4769.8751910607225
2018-09-06,4754.300302278947
2018-09-07,4742.401960194519
2018-09-10,4756.694058856173
2018-09-11,4764.813514112618
2018-09-12,4777.6410833101845
2018-09-13,4793.778125249603
2018-09-14,4800.660939629682
2018-09-17,4783.067909208313
2018-09-18,4809.884628410322
2018-09-19,4809.067498975189
2018-09-20,4842.0467337436885
2018-09-21,4844.214488766947
2018-09-24,4813.5788297186
2018-09-25,4801.797480269333
2018-09-26,4780.691015169155
2018-09-27,4781.202643525501
2018-09-28,4792.392361216932
2018-10-01,4795.521649874044
2018-10-02,4785.5387123336
2018-10-03,4791.773299130353
2018-10-04,4751.616635660341
2018-10-05,4722.858301451172
2018-10-08,4721.15247562218
2018-10-09,4697.171174511689
2018-10-10,4561.771033590951
2018-10-11,4467.828167893781
2018-10-12,4509.356852067983
2018-10-15,4509.332263229406
2018-10-16,4595.943579710123
2018-10-17,4578.48948928542
2018-10-18,4519.155682288538
2018-10-19,4505.424949784506
2018-10-22,4480.2298374565335
2018-10-23,4448.914251964382
2018-10-24,4328.426589525128
2018-10-25,4380.328809870246
2018-10-26,4317.239739583683
2018-10-29,4302.655660027632
2018-10-30,4382.803379966989
2018-10-31,4417.670469052624
2018-11-01,4487.17672232087
2018-11-02,4468.700158333267
2018-11-05,4496.774295790735
2018-11-06,4523.570774088819
2018-11-07,4585.589176345354
2018-11-08,4570.90755435922
2018-11-09,4526.963175384915
2018-11-12,4457.628507954211
2018-11-13,4455.7593242231815
2018-11-14,4430.08805322506
2018-11-15,4465.54740527078
2018-11-16,4481.9952908601135
2018-11-19,4421.757403064688
2018-11-20,4349.405134530714
2018-11-21,4382.084317920377
2018-11-22,4385.752985204189
2018-11-23,4369.822375647103
2018-11-26,4424.969600077976
2018-11-27,4413.9095247491005
2018-11-28,4490.607872709582
2018-11-29,4485.936917887831
2018-11-30,4510.540157789733
2018-12-03,4566.377437403522
2018-12-04,4426.39867619478
2018-12-05,4422.406489753194
2018-12-06,4406.989597616398
2018-12-07,4321.077100704776
2018-12-10,4305.94751869504
2018-12-11,4296.082730238044
2018-12-12,4326.2048155062475
2018-12-13,4303.0595865686655
2018-12-14,4242.5227536210505
2018-12-17,4151.549964315708
2018-12-18,4147.051153392351
2018-12-19,4086.6561677911295
2018-12-20,4021.9603585157442
2018-12-21,3944.612595576928
2018-12-24,3850.0302173854498
2018-12-25,3850.0302173854498
2018-12-26,4004.0549429845037
2018-12-27,4044.597890572068
2018-12-28,4041.631232481193
2018-12-31,4076.040156862713
2019-01-01,4076.040156862713
2019-01-02,4078.227055297874
2019-01-03,4010.4399339793595
2019-01-04,4140.036262788277
2019-01-07,4186.315303744546
2019-01-08,4232.156834955744
2019-01-09,4270.291624293703
2019-01-10,4298.015650039046
2019-01-11,4299.98402051373
2019-01-14,4279.3427194083115
2019-01-15,4308.702534593707
2019-01-16,4324.444959786329
2019-01-17,4360.696801289427
2019-01-18,4421.374151984616
2019-01-21,4420.01260367826
2019-01-22,4357.342986236578
2019-01-23,4353.582962899523
2019-01-24,4376.498559772905
2019-01-25,4429.211355925777
2019-01-28,4412.268932847296
2019-01-29,4418.137505063603
2019-01-30,4467.453716028409
2019-01-31,4499.102338124471
2019-02-01,4513.056827969624
2019-02-04,4537.576990915285
2019-02-05,4557.72535022999
2019-02-06,4550.108234119903
2019-02-07,4521.188971506017
2019-02-08,4522.5328252013815
2019-02-11,4529.40480058461
2019-02-12,4584.057062696945
2019-02-13,4600.54509381048
2019-02-14,4592.884587056388
2019-02-15,4643.117777162048
2019-02-18,4645.054928439296
2019-02-19,4655.1855695253935
2019-02-20,4672.35938031307
2019-02-21,4652.03773373549
2019-02-22,4683.225677218597
2019-02-25,4686.128191879545
2019-02-26,4674.030013861085
2019-02-27,4681.636636448043
2019-02-28,4668.482951725154
2019-03-01,4694.1088777000305
2019-03-04,4669.483325934196
2019-03-05,4657.315970211974
2019-03-06,4617.965912618143
2019-03-07,4583.588780976671
2019-03-08,4568.52015984345
2019-03-11,4629.565759471425
2019-03-12,4644.568020039004
2019-03-13,4674.078105539158
2019-03-14,4663.913562368251
2019-03-15,4679.6294895904375
2019-03-18,4702.18280310173
2019-03-19,4691.877930710298
2019-03-20,4663.936931088156
2019-03-21,4719.621151974223
2019-03-22,4623.96932596401
2019-03-25,4620.693129761367
2019-03-26,4659.549575174912
2019-03-27,4641.77231471806
2019-03-28,4665.24353383903
2019-03-29,4693.673237551694
2019-04-01,4750.648279207984
2019-04-02,4747.537577686282
2019-04-03,4763.987624840829
2019-04-04,4774.945129006027
2019-04-05,4806.269451916914
2019-04-08,4810.852479490089
2019-04-09,4773.497901089939
2019-04-10,4802.306111585328
2019-04-11,4807.65393471839
2019-04-12,4845.937387767646
2019-04-15,4835.62167477729
2019-04-16,4835.182236893442
2019-04-17,4813.522639667482
2019-04-18,4822.452689411252
2019-04-19,4822.452689411252
2019-04-22,4813.7759675943125
2019-04-23,4854.774087713715
2019-04-24,4846.894340163286
2019-04-25,4817.3326387344305
2019-04-26,4843.9746736865345
2019-04-29,4843.259176065213
2019-04-30,4854.437460062149
2019-05-01,4809.729840516247
2019-05-02,4802.473519102574
2019-05-03,4847.334879981975
2019-05-06,4824.5264945401095
2019-05-07,4747.972480221049
2019-05-08,4743.956816446913
2019-05-09,4734.389264091193
2019-05-10,4751.909857387685
2019-05-13,4639.567978643054
2019-05-14,4684.766620051563
2019-05-15,4701.85497416601
2019-05-16,4737.225123437197
2019-05-17,4704.424694664596
2019-05-20,4679.705595744868
2019-05-21,4727.461405490554
2019-05-22,4702.865066168421
2019-05-23,4638.12230288913
2019-05-24,4648.773279978386
2019-05-27,4653.600106931236
2019-05-28,4612.71764211782
2019-05-29,4577.516177563826
2019-05-30,4580.13280439853
2019-05-31,4535.350712536988
2019-06-03,4555.318603185113
2019-06-04,4655.146062681021
2019-06-05,4688.987160358494
2019-06-06,4706.138549765041
2019-06-07,4739.535380801039
2019-06-10,4761.231906025678
2019-06-11,4756.803018045659
2019-06-12,4749.2495072612155
2019-06-13,4775.451464981331
2019-06-14,4757.364655748842
2019-06-17,4757.681343477535
2019-06-18,4806.141980856735
2019-06-19,4825.916145088742
2019-06-20,4872.846612337255
2019-06-21,4856.2084158983325
2019-06-24,4834.891335328721
2019-06-25,4801.584225740088
2019-06-26,4793.24347052784
2019-06-27,4825.768865639794
2019-06-28,4870.486440622898
2019-07-01,4895.372818910429
2019-07-02,4894.706663913972
2019-07-03,4939.359276592084
2019-07-04,4940.93794461425
2019-07-05,4932.485017632328
2019-07-08,4903.265628452941
2019-07-09,4909.118097752566
2019-07-10,4916.784092345998
2019-07-11,4922.27138099994
2019-07-12,4953.939548112358
2019-07-15,4952.238817870927
2019-07-16,4944.674545250021
2019-07-17,4910.885229204127
2019-07-18,4925.013906236109
2019-07-19,4904.144700725056
2019-07-22,4904.826288828658
2019-07-23,4943.057435946682
2019-07-24,4977.276051521684
2019-07-25,4941.13303212164
2019-07-26,4966.184211675427
2019-07-29,4949.6881323333155
2019-07-30,4947.3085874269555
2019-07-31,4906.272102757748
2019-08-01,4845.163931064973
2019-08-02,4801.323363215532
2019-08-05,4678.834657489573
2019-08-06,4723.1413005310305
2019-08-07,4731.92744681473
2019-08-08,4815.479318872908
2019-08-09,4773.626362895886
2019-08-12,4710.880082764422
2019-08-13,4766.814569587116
2019-08-14,4627.012701893003
2019-08-15,4625.409200549968
2019-08-16,4694.942875918738
2019-08-19,4748.810280498824
2019-08-20,4712.964001712025
2019-08-21,4753.471665751079
2019-08-22,4749.110250722053
2019-08-23,4633.585907204715
2019-08-26,4670.063545634838
2019-08-27,4652.9915896980765
2019-08-28,4688.350821457984
2019-08-29,4749.419179516987
2019-08-30,4759.211139438575
2019-09-02,4758.002413697018
2019-09-03,4723.201512931315
2019-09-04,4778.11066727079
2019-09-05,4849.057998247059
2019-09-06,4859.106639088602
2019-09-09,4883.706505451881
2019-09-10,4912.1825090683515
2019-09-11,4951.206244228174
2019-09-12,4951.866589132045
2019-09-13,4955.110806223447
2019-09-16,4967.939021633774
2019-09-17,4966.499809230078
2019-09-18,4955.872140134501
2019-09-19,4944.918927345222
2019-09-20,4927.394190056375
2019-09-23,4926.486728904655
2019-09-24,4879.487751199191
2019-09-25,4906.465289900517
2019-09-26,4892.096310307057
2019-09-27,4868.813992012759
2019-09-30,4888.870188790229
2019-10-01,4809.398455418626
2019-10-02,4727.125085452644
2019-10-03,4760.513013112675
2019-10-04,4809.332276444356
2019-10-07,4788.04687274793
2019-10-08,4701.92398940031
2019-10-09,4741.240069965795
2019-10-10,4771.573943647475
2019-10-11,4842.242011909822
2019-10-14,4830.651465878244
2019-10-15,4870.151355307958
2019-10-16,4858.966317426961
2019-10-17,4879.169835539384
2019-10-18,4867.240405108042
2019-10-21,4904.488233247534
2019-10-22,4903.009680090894
2019-10-23,4915.246185031414
2019-10-24,4923.617604238537
2019-10-25,4946.241504955398
2019-10-28,4963.760261426737
2019-10-29,4967.1390344991805
2019-10-30,4964.788153160133
2019-10-31,4940.572706907726
2019-11-01,5003.4505533242445
2019-11-04,5037.889748572843
2019-11-05,5038.87794959069
2019-11-06,5032.433309535383
2019-11-07,5048.627846585808
2019-11-08,5061.058513265102
2019-11-11,5053.399636580888
2019-11-12,5052.764024027526
2019-11-13,5047.663819891639
2019-11-14,5055.189785850859
2019-11-15,5092.917398899338
2019-11-18,5087.078468160742
2019-11-19,5082.854643744552
2019-11-20,5069.294372630635
2019-11-21,5061.980071683956
2019-11-22,5075.629417308832
2019-11-25,5119.185507233042
2019-11-26,5125.974916242801
2019-11-27,5146.975300260761
2019-11-28,5147.453585738091
2019-11-29,5118.95340467515
2019-12-02,5075.6047531046215
2019-12-03,5042.58385265302
2019-12-04,5072.281063910211
2019-12-05,5080.505206715036
2019-12-06,5121.193202479968
2019-12-09,5109.146363066675
2019-12-10,5101.074009358627
2019-12-11,5111.373243141981
2019-12-12,5154.650752366702
2019-12-13,5148.807391611938
2019-12-16,5184.078494654599
2019-12-17,5183.649383365214
2019-12-18,5186.536266472139
2019-12-19,5207.1059879166905
2019-12-20,5233.060059661285
2019-12-23,5233.786361588077
2019-12-24,5239.223246694363
2019-12-25,5239.223246694363
2019-12-26,5252.783199588642
2019-12-27,5249.100781755674
2019-12-30,5227.3540254271675
2019-12-31,5250.210066446302
2020-01-01,5250.210066446302
2020-01-02,5268.077699487166
2020-01-03,5242.420747681602
2020-01-06,5251.916747654985
2020-01-07,5249.338486415414
2020-01-08,5260.550933870199
2020-01-09,5283.343843318706
2020-01-10,5270.590505408762
2020-01-13,5304.7562156018475
2020-01-14,5314.418366276901
2020-01-15,5326.190022209655
2020-01-16,5372.429440838767
2020-01-17,5381.870382510413
2020-01-20,5383.251766278927
2020-01-21,5361.107857818552
2020-01-22,5358.448271968137
2020-01-23,5367.883593866553
2020-01-24,5315.245118603885
2020-01-27,5234.055805116466
2020-01-28,5280.172210267356
2020-01-29,5264.8118873740505
2020-01-30,5273.138450660983
2020-01-31,5180.917572933244
2020-02-03,5214.681786579558
2020-02-04,5291.242216834018
2020-02-05,5345.522298539284
2020-02-06,5346.746174306241
2020-02-07,5306.901354484044
2020-02-10,5329.536114138603
2020-02-11,5368.984839165364
2020-02-12,5403.946869579289
2020-02-13,5399.8830938256115
2020-02-14,5409.062763432293
2020-02-17,5409.926245134949
2020-02-18,5397.3888139625315
2020-02-19,5418.226761091418
2020-02-20,5421.376315714148
2020-02-21,5370.49939905512
2020-02-24,5210.238486747778
2020-02-25,5041.338706351982
2020-02-26,4986.560939136535
2020-02-27,4796.954603803981
2020-02-28,4728.1701741370225
2020-03-02,4888.3676706311935
2020-03-03,4781.137708380766
2020-03-04,4947.063374038996
2020-03-05,4784.968027756712
2020-03-06,4679.2592317048075
2020-03-09,4259.203362026406
2020-03-10,4429.588513098979
2020-03-11,4186.365792374992
2020-03-12,3749.911650148727
2020-03-13,4045.0972968034985
2020-03-16,3550.338428960406
2020-03-17,3715.464060557026
2020-03-18,3433.177855658393
2020-03-19,3500.9035148829294
2020-03-20,3366.6948855783085
2020-03-23,3240.2809260114864
2020-03-24,3584.1410437605264
2020-03-25,3692.1192619940575
2020-03-26,3906.588412073002
2020-03-27,3771.3467473237292
2020-03-30,3860.755072619414
2020-03-31,3805.8432451378967
2020-04-01,3623.576949995778
2020-04-02,3676.7255176958533
2020-04-03,3615.502075544848
2020-04-06,3885.8977010123895
2020-04-07,3919.7046871785988
2020-04-08,4079.6592483993736
2020-04-09,4177.686570845044
2020-04-10,4177.686570845044
2020-04-13,4094.7919022921865
2020-04-14,4193.92177073724
2020-04-15,4064.4139165104843
2020-04-16,4059.1530985731574
2020-04-17,4214.177418461292
2020-04-20,4144.931742807706
2020-04-21,4018.586584660074
2020-04-22,4104.788590116956
2020-04-23,4116.325748400683
2020-04-24,4173.319077439808
2020-04-27,4279.645718065382
2020-04-28,4310.082902033268
2020-04-29,4438.131788028161
2020-04-30,4339.679156922936
2020-05-01,4205.650477568802
2020-05-04,4220.776148969075
2020-05-05,4258.1751956332355
2020-05-06,4216.848515529842
2020-05-07,4284.145546233979
2020-05-08,4382.575417340163
2020-05-11,4358.331229738552
2020-05-12,4258.818582717448
2020-05-13,4145.939052113809
2020-05-14,4192.203912014686
2020-05-15,4212.633180095968
2020-05-18,4382.758979577958
2020-05-19,4355.989480727224
2020-05-20,4426.4196810486355
2020-05-21,4400.540357966946
2020-05-22,4410.783849237827
2020-05-25,4417.248177026561
2020-05-26,4523.166848472513
2020-05-27,4608.26107137102
2020-05-28,4590.376370693675
2020-05-29,4594.090465025026
2020-06-01,4642.1504125457095
2020-06-02,4699.323594365415
2020-06-03,4807.888148752008
2020-06-04,4809.804112515729
2020-06-05,4951.834940160875
2020-06-08,5046.377596592234
2020-06-09,4942.081628524895
2020-06-10,4856.546280520822
2020-06-11,4545.65074746011
2020-06-12,4626.44789545696
2020-06-15,4681.9488936222315
2020-06-16,4766.742394799919
2020-06-17,4734.137383980291
2020-06-18,4736.651868497512
2020-06-19,4703.71299307637
2020-06-22,4714.746628739394
2020-06-23,4722.298161206862
2020-06-24,4577.509172614729
2020-06-25,4624.932327021971
2020-06-26,4525.742620019782
2020-06-29,4602.9004314382355
2020-06-30,4671.042364421316
2020-07-01,4672.27820024876
2020-07-02,4692.448119727628
2020-07-03,4692.059241512924
2020-07-06,4748.1564255594685
2020-07-07,4681.792198763569
2020-07-08,4708.381471881446
2020-07-09,4652.354412582356
2020-07-10,4714.358645362162
2020-07-13,4680.214488595262
2020-07-14,4752.449636877379
2020-07-15,4851.75634389644
2020-07-16,4842.316336212826
2020-07-17,4863.410679903423
2020-07-20,4859.839943244509
2020-07-21,4894.299221005224
2020-07-22,4925.755909668223
2020-07-23,4904.580606098098
2020-07-24,4869.6645247869
2020-07-27,4904.399221773191
2020-07-28,4870.724768729469
2020-07-29,4948.868410129459
2020-07-30,4918.829279333238
2020-07-31,4915.205344266064
2020-08-03,4939.7866714172105
2020-08-04,4966.051330547332
2020-08-05,5010.964578781506
2020-08-06,5004.971498444807
2020-08-07,5027.235308517269
2020-08-10,5065.960410853562
2020-08-11,5055.796598623176
2020-08-12,5093.962392427804
2020-08-13,5079.471151548151
2020-08-14,5081.1617039188295
2020-08-17,5095.813552852322
2020-08-18,5082.597938046314
2020-08-19,5060.351945556285
2020-08-20,5040.081992315635
2020-08-21,5031.970142999037
2020-08-24,5095.812450481508
2020-08-25,5097.106367931178
2020-08-26,5110.390804480541
2020-08-27,5130.187609693314
2020-08-28,5169.847451556329
2020-08-31,5137.007400418607
2020-09-01,5169.720480874372
2020-09-02,5250.3198149971195
2020-09-03,5114.903900715171
2020-09-04,5084.916615784342
2020-09-07,5086.6068084496665
2020-09-08,4981.418030305361
2020-09-09,5056.221843629832
2020-09-10,4983.079619129811
2020-09-11,4997.013827369563
2020-09-14,5080.371983357476
2020-09-15,5094.019631900514
2020-09-16,5112.521361998479
2020-09-17,5084.665497386919
2020-09-18,5039.255345457151
2020-09-21,4930.177359993033
2020-09-22,4962.1041924271785
2020-09-23,4854.207875392648
2020-09-24,4858.906357038514
2020-09-25,4929.03675052047
2020-09-28,5012.612527900864
2020-09-29,4981.35956499305
2020-09-30,5005.497210870642
2020-10-01,5037.516880275164
2020-10-02,5049.019401371263
2020-10-05,5139.90384903101
2020-10-06,5094.718539097296
2020-10-07,5177.993628015115
2020-10-08,5245.084131159586
2020-10-09,5264.692159928504
2020-10-12,5300.924962920821
2020-10-13,5263.929237658779
2020-10-14,5245.0027152820585
2020-10-15,5258.724603662193
2020-10-16,5254.617214025045
2020-10-19,5195.250128712746
2020-10-20,5218.005762439299
2020-10-21,5205.809843392769
2020-10-22,5257.976877553513
2020-10-23,5280.999411096184
2020-10-26,5163.110633668378
2020-10-27,5117.957823413604
2020-10-28,4959.517041173531
2020-10-29,5005.461217132762
2020-10-30,4972.288921329319
2020-11-02,5066.496247667149
2020-11-03,5173.469494045914
2020-11-04,5201.8520186879305
2020-11-05,5314.813639540772
2020-11-06,5310.931288228219
2020-11-09,5467.199021381899
2020-11-10,5492.354739419523
2020-11-11,5498.784992195894
2020-11-12,5425.292257501263
2020-11-13,5523.0109150456365
2020-11-16,5624.743679032885
2020-11-17,5615.427330587818
2020-11-18,5561.132798889116
2020-11-19,5586.75058349318
2020-11-20,5572.5740617193005
2020-11-23,5639.251092919841
2020-11-24,5738.119909266346
2020-11-25,5718.503148411101
2020-11-26,5719.43866054913
2020-11-27,5732.02051070242
2020-11-30,5683.170812438331
2020-12-01,5726.621093491935
2020-12-02,5730.3815311086
2020-12-03,5764.465751663435
2020-12-04,5848.873838662187
2020-12-07,5830.910514641583
2020-12-08,5857.667814214439
2020-12-09,5817.918736110147
2020-12-10,5835.7400856941385
2020-12-11,5817.055427929367
2020-12-14,5789.6117810454125
2020-12-15,5873.953528309238
2020-12-16,5868.916125935378
2020-12-17,5919.623423375944
2020-12-18,5899.666993522898
2020-12-21,5865.136137031634
2020-12-22,5862.925201173249
2020-12-23,5886.537551280741
2020-12-24,5896.902886014267
2020-12-25,5896.902886014267
2020-12-28,5885.544788499789
2020-12-29,5861.04026426865
2020-12-30,5899.169481183885
2020-12-31,5924.868391158797
2021-01-01,5924.868391158797
2021-01-04,5847.136519911243
2021-01-05,5905.207249120633
2021-01-06,6009.367049633071
2021-01-07,6086.220086916757
2021-01-08,6099.721918608605
2021-01-11,6080.910277942699
2021-01-12,6121.575291555524
2021-01-13,6103.34313716538
2021-01-14,6123.219958291151
2021-01-15,6070.726798454384
2021-01-18,6072.4442495917165
2021-01-19,6112.2021357239755
2021-01-20,6161.56055252859
2021-01-21,6130.129857391166
2021-01-22,6104.175585162621
2021-01-25,6102.130395077046
2021-01-26,6057.499119126663
2021-01-27,5911.628800984366
2021-01-28,5976.953061410577
2021-01-29,5876.33089412047
2021-02-01,5966.992910283378
2021-02-02,6047.016322477658
2021-02-03,6062.310968107148
2021-02-04,6127.725084793949
2021-02-05,6176.6360488934
2021-02-08,6243.210559483918
2021-02-09,6250.200440935937
2021-02-10,6270.177800993986
2021-02-11,6279.8504765602665
2021-02-12,6319.254464651985
2021-02-15,6323.14085564185
2021-02-16,6314.703390172368
2021-02-17,6292.180914668107
2021-02-18,6256.013933641871
2021-02-19,6315.992025748191
2021-02-22,6278.561227152339
2021-02-23,6279.10836409143
2021-02-24,6357.531599268955
2021-02-25,6208.305711007315
2021-02-26,6172.889639842381
2021-03-01,6307.563726337445
2021-03-02,6279.963091116022
2021-03-03,6214.418980308406
2021-03-04,6115.735558249493
2021-03-05,6229.9033463278565
2021-03-08,6246.608765284583
