Date,WORLD EQUAL WEIGHTED
2010-06-30,1866.1590922586201
2010-07-01,1858.9435926331614
2010-07-02,1861.9972967926992
2010-07-05,1858.8821728219616
2010-07-06,1891.208765496565
2010-07-07,1918.8083994049089
2010-07-08,1942.6010093709515
2010-07-09,1954.7610417093126
2010-07-12,1949.8444582789766
2010-07-13,1979.615260706879
2010-07-14,1988.410731988
2010-07-15,1988.2324697769686
2010-07-16,1953.471631202236
2010-07-19,1951.285266387303
2010-07-20,1956.4611036110236
2010-07-21,1951.6445974860835
2010-07-22,1986.2015977952694
2010-07-23,2003.2858598349017
2010-07-26,2027.0141105840255
2010-07-27,2023.6815222156229
2010-07-28,2024.7428758918545
2010-07-29,2024.70196201449
2010-07-30,2015.9060190767107
2010-08-02,2059.8524545904575
2010-08-03,2064.647215271545
2010-08-04,2059.9284137945933
2010-08-05,2065.9698789129943
2010-08-06,2067.5579638007202
2010-08-09,2074.5996710408767
2010-08-10,2047.3807500324992
2010-08-11,1989.2592247161292
2010-08-12,1972.340746754244
2010-08-13,1971.0194549507214
2010-08-16,1977.9159742830009
2010-08-17,2001.235847596846
2010-08-18,2005.9220043096389
2010-08-19,1991.9099192939605
2010-08-20,1962.186671999248
2010-08-23,1961.037649861539
2010-08-24,1939.807166693998
2010-08-25,1925.5521696083774
2010-08-26,1937.2149293879966
2010-08-27,1958.216429496976
2010-08-30,1954.6248249495625
2010-08-31,1944.4194354289987
2010-09-01,1996.8557046460194
2010-09-02,2016.2334325836118
2010-09-03,2036.5434626639594
2010-09-06,2051.794507017711
2010-09-07,2028.5178657784743
2010-09-08,2030.5654638008998
2010-09-09,2045.9582393697751
2010-09-10,2050.234097969461
2010-09-13,2079.5012111901915
2010-09-14,2088.3036739163376
2010-09-15,2086.6908176998086
2010-09-16,2080.538798153108
2010-09-17,2083.364168653439
2010-09-20,2108.3971511017276
2010-09-21,2107.163003990691
2010-09-22,2112.0377492434122
2010-09-23,2100.1562233492077
2010-09-24,2130.6682319266597
2010-09-27,2131.1686228899875
2010-09-28,2141.1433298546995
2010-09-29,2148.4077277257616
2010-09-30,2139.1868003404716
2010-10-01,2145.9175688510895
2010-10-04,2129.9596897619513
2010-10-05,2170.752199065101
2010-10-06,2186.878550035638
2010-10-07,2191.707938353611
2010-10-08,2197.4136637509223
2010-10-11,2200.9504182466667
2010-10-12,2189.5903376959286
2010-10-13,2214.761611029615
2010-10-14,2226.5387938856893
2010-10-15,2219.156765000372
2010-10-18,2223.842717420121
2010-10-19,2191.950139981867
2010-10-20,2213.106398920998
2010-10-21,2217.4999735042993
2010-10-22,2216.5686586881143
2010-10-25,2232.4619931282823
2010-10-26,2216.694684382104
2010-10-27,2197.7776172328277
2010-10-28,2209.1069095523776
2010-10-29,2213.2050475418887
2010-11-01,2214.3386413639005
2010-11-02,2230.564861999856
2010-11-03,2226.9959500396444
2010-11-04,2281.137308838563
2010-11-05,2285.2671356110454
2010-11-08,2283.9646150068174
2010-11-09,2282.4689863664657
2010-11-10,2262.859494533813
2010-11-11,2260.729217050837
2010-11-12,2238.979851071799
2010-11-15,2237.856044555143
2010-11-16,2198.04334099034
2010-11-17,2203.7627776865215
2010-11-18,2238.2010749900096
2010-11-19,2243.3795287439934
2010-11-22,2242.2655746633227
2010-11-23,2209.739897745097
2010-11-24,2225.9204619597053
2010-11-25,2230.7113403070143
2010-11-26,2206.702708530733
2010-11-29,2190.730143087162
2010-11-30,2177.4501772105727
2010-12-01,2214.148787125498
2010-12-02,2255.880657306003
2010-12-03,2280.1439441920493
2010-12-06,2278.8377044764184
2010-12-07,2285.53687466482
2010-12-08,2276.0512040594926
2010-12-09,2282.469115407039
2010-12-10,2289.209987901315
2010-12-13,2309.794663828339
2010-12-14,2315.1215764672343
2010-12-15,2300.2208490022554
2010-12-16,2299.031257311227
2010-12-17,2299.066983783414
2010-12-20,2302.1506112756265
2010-12-21,2324.3949949429025
2010-12-22,2328.142245105957
2010-12-23,2327.7660388527092
2010-12-24,2328.3071945879637
2010-12-27,2327.286327445223
2010-12-28,2333.9387786153898
2010-12-29,2344.8345189942575
2010-12-30,2342.0600971482518
2010-12-31,2349.9515872660563
2011-01-03,2361.7990018664063
2011-01-04,2363.025903929843
2011-01-05,2348.9207334068924
2011-01-06,2350.382820713705
2011-01-07,2349.800548415999
2011-01-10,2339.6306320717185
2011-01-11,2350.5387098336655
2011-01-12,2376.7481613732257
2011-01-13,2393.360729115935
2011-01-14,2394.544587702339
2011-01-17,2391.851831955491
2011-01-18,2409.254201667728
2011-01-19,2402.5635642853613
2011-01-20,2370.1863911515543
2011-01-21,2377.2140819024426
2011-01-24,2393.7090496258706
2011-01-25,2395.2993912244924
2011-01-26,2409.4090886838662
2011-01-27,2416.079008303745
2011-01-28,2386.786356443016
2011-01-31,2391.593535747986
2011-02-01,2427.5127619069317
2011-02-02,2435.4980010145396
2011-02-03,2430.3013060615062
2011-02-04,2437.8037679474764
2011-02-07,2450.764391229439
2011-02-08,2465.1699605513704
2011-02-09,2453.405061916101
2011-02-10,2442.8871716138556
2011-02-11,2447.1835935480117
2011-02-14,2456.4979111254843
2011-02-15,2453.195769592727
2011-02-16,2467.3408886469488
2011-02-17,2484.0441812088175
2011-02-18,2490.8901304812816
2011-02-21,2482.662248119397
2011-02-22,2444.9175466160514
2011-02-23,2426.5848131191174
2011-02-24,2421.635703670007
2011-02-25,2452.3147714972815
2011-02-28,2471.67635608223
2011-03-01,2461.4803111685255
2011-03-02,2450.792316868812
2011-03-03,2471.5579915906023
2011-03-04,2472.2596270180384
2011-03-07,2455.7750570610788
2011-03-08,2455.5481640994935
2011-03-09,2457.7572782138677
2011-03-10,2411.374233491824
2011-03-11,2411.075472498958
2011-03-14,2373.679252923733
2011-03-15,2296.5970251634644
2011-03-16,2304.939681120207
2011-03-17,2337.6919834349137
2011-03-18,2354.170855070746
2011-03-21,2387.000945648591
2011-03-22,2404.00015136814
2011-03-23,2401.4854768344417
2011-03-24,2423.039897783771
2011-03-25,2426.282230610065
2011-03-28,2417.1009697628238
2011-03-29,2421.147772579742
2011-03-30,2448.078414833709
2011-03-31,2451.49679472753
2011-04-01,2454.787775609807
2011-04-04,2464.7701836371602
2011-04-05,2457.1429124954348
2011-04-06,2462.4319181246574
2011-04-07,2454.0575869873974
2011-04-08,2469.060522456018
2011-04-11,2462.868824331138
2011-04-12,2437.62493486838
2011-04-13,2448.8489327126404
2011-04-14,2447.6855786378833
2011-04-15,2450.3859392113973
2011-04-18,2417.9855289475868
2011-04-19,2427.0336466851963
2011-04-20,2472.2025353465724
2011-04-21,2495.686479405418
2011-04-22,2495.1811414587123
2011-04-25,2488.4442635345936
2011-04-26,2501.849513549132
2011-04-27,2506.460438484743
2011-04-28,2537.839575559805
2011-04-29,2545.1824779768494
2011-05-02,2556.351994837501
2011-05-03,2538.3100057924185
2011-05-04,2520.7353031365424
2011-05-05,2498.9554816243067
2011-05-06,2503.512412255129
2011-05-09,2493.879523855299
2011-05-10,2517.731513875137
2011-05-11,2506.6471749553034
2011-05-12,2492.7946216226005
2011-05-13,2480.5018444125244
2011-05-16,2465.128050273784
2011-05-17,2447.4484093333817
2011-05-18,2472.9468436589605
2011-05-19,2477.4586198904076
2011-05-20,2464.683617129949
2011-05-23,2420.587556760898
2011-05-24,2423.004050878064
2011-05-25,2427.720128775909
2011-05-26,2445.513724622844
2011-05-27,2467.370663918301
2011-05-30,2468.8412541554444
2011-05-31,2499.053271979595
2011-06-01,2473.628257809602
2011-06-02,2453.551691778603
2011-06-03,2442.6032376351795
2011-06-06,2423.952313963675
2011-06-07,2431.205662832268
2011-06-08,2410.6342363792237
2011-06-09,2416.9884991554204
2011-06-10,2385.7002921780445
2011-06-13,2381.5322565220845
2011-06-14,2414.6411397078195
2011-06-15,2378.8684067225804
2011-06-16,2350.5463583351975
2011-06-17,2363.157101270352
2011-06-20,2363.039881437708
2011-06-21,2403.086378121605
2011-06-22,2407.4929062751544
2011-06-23,2372.082821412768
2011-06-24,2367.199659265716
2011-06-27,2368.13653766093
2011-06-28,2393.546969978393
2011-06-29,2429.186531049567
2011-06-30,2460.6721609070337
2011-07-01,2480.8509601093156
2011-07-04,2494.2305949365564
2011-07-05,2487.704555827531
2011-07-06,2480.7300154761283
2011-07-07,2496.422659900143
2011-07-08,2483.500138664959
2011-07-11,2431.437961038902
2011-07-12,2421.4079318151225
2011-07-13,2448.4872798568235
2011-07-14,2427.299294519316
2011-07-15,2431.2356370089387
2011-07-18,2400.4250618325154
2011-07-19,2432.0516487334166
2011-07-20,2449.4086614321313
2011-07-21,2481.9876249016565
2011-07-22,2496.729329648966
2011-07-25,2479.83250485218
2011-07-26,2485.0068791388917
2011-07-27,2445.430838258246
2011-07-28,2428.4585802248907
2011-07-29,2421.879546668106
2011-08-01,2410.0246722787124
2011-08-02,2355.271414106447
2011-08-03,2335.9268346175018
2011-08-04,2237.1693765325836
2011-08-05,2200.61791145546
2011-08-08,2094.406979213936
2011-08-09,2139.783067498476
2011-08-10,2105.168175116419
2011-08-11,2157.947066855568
2011-08-12,2181.2966309281755
2011-08-15,2226.949737429888
2011-08-16,2211.274078860756
2011-08-17,2217.186199473225
2011-08-18,2127.2484685731965
2011-08-19,2098.1374720959434
2011-08-22,2092.3618821481696
2011-08-23,2134.27931154576
2011-08-24,2148.5795971022685
2011-08-25,2129.3388182172716
2011-08-26,2147.370418524633
2011-08-29,2199.8842788636302
2011-08-30,2214.514657925265
2011-08-31,2244.00734170446
2011-09-01,2228.580179681049
2011-09-02,2177.527286578295
2011-09-05,2131.353837236178
2011-09-06,2104.148386844337
2011-09-07,2165.6998935107977
2011-09-08,2161.5833316113126
2011-09-09,2099.0507886321634
2011-09-12,2067.2589334246563
2011-09-13,2092.0727430008023
2011-09-14,2108.6365774645346
2011-09-15,2151.293983799476
2011-09-16,2166.033972042837
2011-09-19,2128.387897743804
2011-09-20,2131.6313114750064
2011-09-21,2094.4892438024244
2011-09-22,2005.3296266842228
2011-09-23,2011.8521232410928
2011-09-26,2023.999570470282
2011-09-27,2087.595213213707
2011-09-28,2062.195665952372
2011-09-29,2074.4288423852213
2011-09-30,2028.1604820905447
2011-10-03,1970.3790818362409
2011-10-04,1960.7508949957885
2011-10-05,1994.5806607593313
2011-10-06,2050.7458457616217
2011-10-07,2055.823682813058
2011-10-10,2104.2381005230563
2011-10-11,2112.3886332917423
2011-10-12,2143.2935281807668
2011-10-13,2135.172986855109
2011-10-14,2157.433817337822
2011-10-17,2138.6753078172555
2011-10-18,2141.9693714937403
2011-10-19,2140.9997841349937
2011-10-20,2121.305071899334
2011-10-21,2173.5176951703197
2011-10-24,2215.013392718996
2011-10-25,2187.4750032585516
2011-10-26,2191.897379259513
2011-10-27,2287.3820543891834
2011-10-28,2294.877463312826
2011-10-31,2221.5235910574384
2011-11-01,2141.169280994985
2011-11-02,2162.7041669045216
2011-11-03,2191.8684867244774
2011-11-04,2193.2772705127522
2011-11-07,2193.5766299886773
2011-11-08,2205.155066717829
2011-11-09,2149.241830149868
2011-11-10,2137.534656612534
2011-11-11,2184.271136897632
2011-11-14,2167.9660235882197
2011-11-15,2156.388696192728
2011-11-16,2134.8320905771725
2011-11-17,2106.1915588297265
2011-11-18,2095.1534486175783
2011-11-21,2049.5341057107744
2011-11-22,2041.7091235763398
2011-11-23,1999.4328594271756
2011-11-24,1992.731648777226
2011-11-25,1987.7712747266835
2011-11-28,2047.579459049645
2011-11-29,2065.4202754543544
2011-11-30,2140.7887345113327
2011-12-01,2144.083354412954
2011-12-02,2152.870194594182
2011-12-05,2178.1799634231133
2011-12-06,2157.425000559365
2011-12-07,2164.4799452770867
2011-12-08,2121.0799778050846
2011-12-09,2136.74396481938
2011-12-12,2106.388179848095
2011-12-13,2083.8821038171945
2011-12-14,2043.7628912987846
2011-12-15,2047.2409996449458
2011-12-16,2057.9985979296725
2011-12-19,2033.0559002004059
2011-12-20,2085.824691716528
2011-12-21,2087.2776995216327
2011-12-22,2101.812713099076
2011-12-23,2114.233691650733
2011-12-26,2116.6355018486124
2011-12-27,2117.788098611662
2011-12-28,2089.824791700116
2011-12-29,2104.104698804004
2011-12-30,2120.8632855195224
2012-01-02,2129.4158952568364
2012-01-03,2162.577477262107
2012-01-04,2158.2553045324757
2012-01-05,2139.3061316270487
2012-01-06,2128.4966363155168
2012-01-09,2129.1244995468733
2012-01-10,2160.167665099527
2012-01-11,2158.717695390914
2012-01-12,2167.6786586408175
2012-01-13,2157.2272855162782
2012-01-16,2157.299050315569
2012-01-17,2176.8757572801537
2012-01-18,2198.689526407575
2012-01-19,2224.4528177053407
2012-01-20,2232.221220455528
2012-01-23,2248.5009478056772
2012-01-24,2234.122221245094
2012-01-25,2248.6902753017944
2012-01-26,2270.891434225697
2012-01-27,2265.7665643666614
2012-01-30,2246.998334212261
2012-01-31,2255.0225455305404
2012-02-01,2291.377971777277
2012-02-02,2299.892758294863
2012-02-03,2320.45054530066
2012-02-06,2319.804002530751
2012-02-07,2326.806122284897
2012-02-08,2336.7432743861586
2012-02-09,2341.869243662698
2012-02-10,2311.563662835281
2012-02-13,2327.0265606011494
2012-02-14,2313.8281054198587
2012-02-15,2324.886385919875
2012-02-16,2328.628037068238
2012-02-17,2347.6229667968882
2012-02-20,2369.5006051442474
2012-02-21,2360.4747044678343
2012-02-22,2350.634530549115
2012-02-23,2361.486338164111
2012-02-24,2374.9170502993575
2012-02-27,2366.901358117853
2012-02-28,2374.7525505796316
2012-02-29,2368.3524978281134
2012-03-01,2373.625465235814
2012-03-02,2365.875052099624
2012-03-05,2349.8839047343026
2012-03-06,2302.2715498363586
2012-03-07,2311.8585766809724
2012-03-08,2350.4798351193967
2012-03-09,2354.9327178292765
2012-03-12,2347.0122509753774
2012-03-13,2374.8698069047996
2012-03-14,2367.791106499045
2012-03-15,2387.234154527489
2012-03-16,2399.9105933447827
2012-03-19,2406.0122765767464
2012-03-20,2386.8068735480247
2012-03-21,2379.152868822885
2012-03-22,2367.5018475615693
2012-03-23,2375.4986955394884
2012-03-26,2396.8732273213827
2012-03-27,2401.6374939696184
2012-03-28,2386.416320446349
2012-03-29,2375.6148818320835
2012-03-30,2387.7657167615707
2012-04-02,2404.7396413493225
2012-04-03,2392.4048892730925
2012-04-04,2339.525448663628
2012-04-05,2335.6169794217753
2012-04-06,2332.467464274874
2012-04-09,2317.5219395264376
2012-04-10,2284.1913133302655
2012-04-11,2295.1099464839604
2012-04-12,2328.205143959687
2012-04-13,2304.6554701338387
2012-04-16,2298.309204578266
2012-04-17,2329.2852863790085
2012-04-18,2324.7099340193076
2012-04-19,2314.6593612132488
2012-04-20,2320.08342862815
2012-04-23,2286.9156875738795
2012-04-24,2299.5238020430165
2012-04-25,2325.0708001573694
2012-04-26,2339.6884182111935
2012-04-27,2351.2891744860017
2012-04-30,2348.0438091523256
2012-05-01,2347.3207751398804
2012-05-02,2339.498219089346
2012-05-03,2326.433986367177
2012-05-04,2297.5600484778256
2012-05-07,2281.788256100621
2012-05-08,2264.787339135313
2012-05-09,2245.3494816842
2012-05-10,2253.594071517005
2012-05-11,2246.708488330024
2012-05-14,2213.24001792681
2012-05-15,2189.0254005788543
2012-05-16,2165.583642738798
2012-05-17,2147.16068433395
2012-05-18,2118.3797231174062
2012-05-21,2140.7532333872996
2012-05-22,2158.1087657197268
2012-05-23,2129.522214983391
2012-05-24,2135.4564854937166
2012-05-25,2132.5919316410027
2012-05-28,2136.0755840407596
2012-05-29,2157.4468877916815
2012-05-30,2121.7976357935036
2012-05-31,2114.114563176392
2012-06-01,2069.3408220277943
2012-06-04,2059.410186825064
2012-06-05,2079.2757904766895
2012-06-06,2123.0647533511806
2012-06-07,2137.562273216922
2012-06-08,2124.0830993339823
2012-06-11,2122.075918662751
2012-06-12,2126.737972193752
2012-06-13,2122.903740765444
2012-06-14,2128.6024010112483
2012-06-15,2154.975874140727
2012-06-18,2166.232497904902
2012-06-19,2192.3015798760293
2012-06-20,2204.2487618271007
2012-06-21,2165.7109779758375
2012-06-22,2156.9207745801414
2012-06-25,2126.3976095330986
2012-06-26,2124.9145606889824
2012-06-27,2147.150020763693
2012-06-28,2151.246158314666
2012-06-29,2218.1131123941227
2012-07-02,2227.296377895588
2012-07-03,2248.804239299746
2012-07-04,2247.721467383408
2012-07-05,2232.218713600667
2012-07-06,2207.511459945521
2012-07-09,2192.352896390653
2012-07-10,2184.8133105574834
2012-07-11,2181.454792561344
2012-07-12,2158.527374145337
2012-07-13,2186.0639600469103
2012-07-16,2187.2015458455144
2012-07-17,2189.0312868993046
2012-07-18,2204.2698520407507
2012-07-19,2225.059404910886
2012-07-20,2191.740283332982
2012-07-23,2150.455288697144
2012-07-24,2135.831235653638
2012-07-25,2131.511981040211
2012-07-26,2180.0175665867696
2012-07-27,2217.708991097356
2012-07-30,2228.2593155445916
2012-07-31,2224.5860696575055
2012-08-01,2215.094266282227
2012-08-02,2189.172033411068
2012-08-03,2225.644209728719
2012-08-06,2249.4580101386227
2012-08-07,2269.3443946989196
2012-08-08,2271.195904155076
2012-08-09,2277.3483815985646
2012-08-10,2276.968391138838
2012-08-13,2271.3548374312463
2012-08-14,2273.5343013255624
2012-08-15,2272.5180037793248
2012-08-16,2294.9764559009527
2012-08-17,2304.1456647872637
2012-08-20,2301.8600004561395
2012-08-21,2314.3103179183263
2012-08-22,2301.2479973428035
2012-08-23,2303.689078563755
2012-08-24,2295.6949832276355
2012-08-27,2296.202192448183
2012-08-28,2289.2060525538377
2012-08-29,2289.096194615544
2012-08-30,2268.2680445636724
2012-08-31,2279.6143871148497
2012-09-03,2280.1457580664496
2012-09-04,2270.3188623076867
2012-09-05,2264.785218672693
2012-09-06,2300.9879565953465
2012-09-07,2343.866513956169
2012-09-10,2337.4584570179613
2012-09-11,2346.4242662865104
2012-09-12,2364.7753545968526
2012-09-13,2380.906751310882
2012-09-14,2424.097810861476
2012-09-17,2408.860085751961
2012-09-18,2397.020164468818
2012-09-19,2408.987495532544
2012-09-20,2388.15747821477
2012-09-21,2397.5377233366457
2012-09-24,2383.3568116981924
2012-09-25,2378.0321994990386
2012-09-26,2345.168375523733
2012-09-27,2363.7297550029593
2012-09-28,2350.1095341810624
2012-10-01,2359.110782337032
2012-10-02,2362.028488121949
2012-10-03,2354.9254574556558
2012-10-04,2374.51442153991
2012-10-05,2388.863528524367
2012-10-08,2375.7906980049165
2012-10-09,2352.362284545536
2012-10-10,2334.5351069505823
2012-10-11,2343.2710882149086
2012-10-12,2341.525903500061
2012-10-15,2349.9919527191564
2012-10-16,2380.9199590675926
2012-10-17,2404.726596647328
2012-10-18,2410.035923641487
2012-10-19,2384.6814856278143
2012-10-22,2379.711224519884
2012-10-23,2346.3119559065085
2012-10-24,2341.1058880288506
2012-10-25,2350.581335263138
2012-10-26,2343.4788798681225
2012-10-29,2336.740977779213
2012-10-30,2345.209886138488
2012-10-31,2349.93271942522
2012-11-01,2371.071898013664
2012-11-02,2361.7418487365194
2012-11-05,2355.8722526885917
2012-11-06,2367.023379165232
2012-11-07,2339.3563996904586
2012-11-08,2315.4890018493916
2012-11-09,2310.391791605635
2012-11-12,2304.40631419093
2012-11-13,2301.1713699041597
2012-11-14,2278.077770867236
2012-11-15,2274.3996174143113
2012-11-16,2275.2170282400784
2012-11-19,2321.51091673482
2012-11-20,2320.4607801960556
2012-11-21,2325.0898010394803
2012-11-22,2342.4190435655446
2012-11-23,2364.744293352762
2012-11-26,2363.072338655688
2012-11-27,2360.785812327831
2012-11-28,2362.61475676808
2012-11-29,2385.542936361445
2012-11-30,2389.374199240049
2012-12-03,2388.695460893329
2012-12-04,2391.206146736207
2012-12-05,2395.885207634793
2012-12-06,2403.987333253929
2012-12-07,2406.9517777342494
2012-12-10,2409.6411240994003
2012-12-11,2420.9245919463583
2012-12-12,2426.9720481753957
2012-12-13,2421.547190676523
2012-12-14,2423.824468415192
2012-12-17,2439.474523455989
2012-12-18,2462.1284351234144
2012-12-19,2476.1349024700944
2012-12-20,2480.7399382220083
2012-12-21,2462.4175760504177
2012-12-24,2455.9057995051994
2012-12-25,2458.0375874145284
2012-12-26,2455.199668582349
2012-12-27,2459.1697872208047
2012-12-28,2447.143893920813
2012-12-31,2461.753882515984
2013-01-01,2462.148389147654
2013-01-02,2506.0336765297216
2013-01-03,2504.008742275933
2013-01-04,2518.803891043098
2013-01-07,2512.8280301077175
2013-01-08,2503.7616355246064
2013-01-09,2513.807360825645
2013-01-10,2534.2178737721524
2013-01-11,2540.2147368810397
2013-01-14,2539.1273140889634
2013-01-15,2550.3564354421756
2013-01-16,2537.383436606498
2013-01-17,2548.9765593991187
2013-01-18,2557.200641184984
2013-01-21,2559.9602785687425
2013-01-22,2570.6494040300686
2013-01-23,2560.4120521897667
2013-01-24,2566.62840431026
2013-01-25,2585.660395894991
2013-01-28,2580.538732728533
2013-01-29,2590.3124948347377
2013-01-30,2593.0573939553433
2013-01-31,2588.8018518708923
2013-02-01,2603.406704282083
2013-02-04,2579.3763341079443
2013-02-05,2576.6758889961325
2013-02-06,2593.987610167555
2013-02-07,2585.9087461000936
2013-02-08,2597.1946340288814
2013-02-11,2586.588693494717
2013-02-12,2605.7209176248134
2013-02-13,2603.398894332975
2013-02-14,2602.4050256774653
2013-02-15,2589.8957457804418
2013-02-18,2596.9581226009664
2013-02-19,2616.509372853818
2013-02-20,2603.9993308086405
2013-02-21,2571.3205191564975
2013-02-22,2587.1245076381742
2013-02-25,2576.1185704837267
2013-02-26,2566.289932720977
2013-02-27,2587.7780300843574
2013-02-28,2603.963770510271
2013-03-01,2593.9125996662706
2013-03-04,2598.883619989407
2013-03-05,2621.3952549660376
2013-03-06,2631.1896372974998
2013-03-07,2632.790489558245
2013-03-08,2639.3378090055667
2013-03-11,2651.98178155563
2013-03-12,2650.5899191656476
2013-03-13,2643.563768486157
2013-03-14,2661.2147122325628
2013-03-15,2679.1180069650195
2013-03-18,2651.396939164755
2013-03-19,2648.2604273389265
2013-03-20,2659.3499735050905
2013-03-21,2655.3889726569164
2013-03-22,2656.5064636437464
2013-03-25,2649.5555956779463
2013-03-26,2657.551622077878
2013-03-27,2657.2612850920013
2013-03-28,2667.8199299274565
2013-03-29,2670.346546459487
2013-04-01,2647.4882498688808
2013-04-02,2649.0605369236723
2013-04-03,2640.5807287048774
2013-04-04,2628.587203115122
2013-04-05,2630.5800659150445
2013-04-08,2647.236439075367
2013-04-09,2660.2252171111727
2013-04-10,2696.9224983621502
2013-04-11,2717.7487534593092
2013-04-12,2710.7622065521527
2013-04-15,2663.524479855867
2013-04-16,2670.8632184809544
2013-04-17,2647.9540809746704
2013-04-18,2631.3393479080287
2013-04-19,2644.7194537155733
2013-04-22,2658.754186811545
2013-04-23,2687.232551875758
2013-04-24,2710.644135227176
2013-04-25,2730.672670825914
2013-04-26,2727.7631548066
2013-04-29,2742.787171401756
2013-04-30,2765.623818411855
2013-05-01,2748.74668947829
2013-05-02,2744.771353980026
2013-05-03,2764.5077399276743
2013-05-06,2764.1137568512204
2013-05-07,2793.0386041566535
2013-05-08,2819.4289026328065
2013-05-09,2802.8319432458334
2013-05-10,2803.350805593841
2013-05-13,2807.153108401022
2013-05-14,2819.865837200543
2013-05-15,2829.4833413620754
2013-05-16,2827.0619091586873
2013-05-17,2831.6210397721234
2013-05-20,2851.3470545759683
2013-05-21,2856.637019435556
2013-05-22,2838.8487482999626
2013-05-23,2782.915180243579
2013-05-24,2785.1261959603344
2013-05-27,2770.0001143580826
2013-05-28,2777.252824932286
2013-05-29,2778.287697500046
2013-05-30,2768.4700604420605
2013-05-31,2739.546155384181
2013-06-03,2730.6577326075435
2013-06-04,2736.9223843554496
2013-06-05,2694.6587373081743
2013-06-06,2696.74969756624
2013-06-07,2717.1518111464916
2013-06-10,2730.52304938814
2013-06-11,2715.7842103380285
2013-06-12,2711.8118107115924
2013-06-13,2709.342870375138
2013-06-14,2719.766990451798
2013-06-17,2750.7786921825054
2013-06-18,2757.549628340293
2013-06-19,2755.970567605466
2013-06-20,2651.868419809924
2013-06-21,2645.792563604971
2013-06-24,2606.4232907821583
2013-06-25,2623.201396600356
2013-06-26,2639.4419157089515
2013-06-27,2664.9658007103935
2013-06-28,2672.5472741605454
2013-07-01,2696.0212596443653
2013-07-02,2700.6238603563656
2013-07-03,2692.547089327812
2013-07-04,2704.700238281457
2013-07-05,2704.813461969054
2013-07-08,2713.0607750172935
2013-07-09,2736.0412845275805
2013-07-10,2750.95900640792
2013-07-11,2796.475444461576
2013-07-12,2797.382069865705
2013-07-15,2801.136825184105
2013-07-16,2806.1726417868304
2013-07-17,2807.553670131266
2013-07-18,2823.398765872129
2013-07-19,2825.441652265299
2013-07-22,2842.9117374315424
2013-07-23,2844.412760907414
2013-07-24,2838.724889492371
2013-07-25,2836.7655577188107
2013-07-26,2829.623947537655
2013-07-29,2806.801089891779
2013-07-30,2816.9952532727175
2013-07-31,2807.40071228916
2013-08-01,2844.3925466505425
2013-08-02,2869.203713695799
2013-08-05,2862.4687770798973
2013-08-06,2865.122629231426
2013-08-07,2842.627956810534
2013-08-08,2861.221012486553
2013-08-09,2864.0675837483586
2013-08-12,2857.136600871989
2013-08-13,2860.7496267837487
2013-08-14,2867.8074909137654
2013-08-15,2833.3975301056894
2013-08-16,2835.9717892994986
2013-08-19,2823.5099754038315
2013-08-20,2818.54056539642
2013-08-21,2796.5547536733343
2013-08-22,2806.722173901732
2013-08-23,2830.215666741809
2013-08-26,2823.447180884292
2013-08-27,2790.24218581551
2013-08-28,2772.212900399293
2013-08-29,2773.9370458986023
2013-08-30,2758.2457355871034
2013-09-02,2773.433345557904
2013-09-03,2789.988964519832
2013-09-04,2807.2636342300866
2013-09-05,2808.989721785304
2013-09-06,2819.268387164245
2013-09-09,2851.5246325458183
2013-09-10,2878.4008091137157
2013-09-11,2892.315053058065
2013-09-12,2888.8493865204696
2013-09-13,2887.719879357997
2013-09-16,2916.3147306805445
2013-09-17,2915.1361046135407
2013-09-18,2939.2170090094032
2013-09-19,2969.153080828132
2013-09-20,2949.9561447241053
2013-09-23,2944.2762404098617
2013-09-24,2942.0856867998955
2013-09-25,2939.621306193306
2013-09-26,2948.7676873570144
2013-09-27,2949.675392127377
2013-09-30,2928.773939853899
2013-10-01,2945.9680925108332
2013-10-02,2939.0681230883583
2013-10-03,2925.037783401701
2013-10-04,2929.9318000064536
2013-10-07,2906.7453721700354
2013-10-08,2889.814211834497
2013-10-09,2886.749634789689
2013-10-10,2926.4432144197767
2013-10-11,2950.350920085105
2013-10-14,2958.244138417679
2013-10-15,2950.0857540324196
2013-10-16,2966.619348112699
2013-10-17,3003.963580623211
2013-10-18,3023.976960973724
2013-10-21,3029.124523041265
2013-10-22,3046.175180492544
2013-10-23,3026.560924926774
2013-10-24,3037.9178359938714
2013-10-25,3028.336585502988
2013-10-28,3034.366203261368
2013-10-29,3036.111859561153
2013-10-30,3036.381079913673
2013-10-31,3020.106580559152
2013-11-01,2998.6904568412997
2013-11-04,3012.037078259991
2013-11-05,3002.505603124222
2013-11-06,3017.369702027635
2013-11-07,2981.7570728872106
2013-11-08,2985.6795533807963
2013-11-11,2997.1087606813308
2013-11-12,2997.195588661699
2013-11-13,2998.6226969001304
2013-11-14,3019.2194327677425
2013-11-15,3039.181002340889
2013-11-18,3041.9741427134154
2013-11-19,3027.2497685169
2013-11-20,3017.512393325848
2013-11-21,3022.382020348687
2013-11-22,3032.660597945334
2013-11-25,3034.574607420666
2013-11-26,3032.812977345306
2013-11-27,3033.1702387958103
2013-11-28,3044.2458951387584
2013-11-29,3042.810329265577
2013-12-02,3029.201769104202
2013-12-03,3017.281239678697
2013-12-04,2995.6720806696217
2013-12-05,2985.6849940466814
2013-12-06,3002.4843584294035
2013-12-09,3015.374390888056
