Date,SWITZERLAND GROWTH
2012-02-06,5758.4515600966815
2012-02-07,5827.901134464189
2012-02-08,5831.958772828762
2012-02-09,5872.199372647252
2012-02-10,5796.201149853127
2012-02-13,5845.900502785618
2012-02-14,5794.0527656468375
2012-02-15,5815.294817224585
2012-02-16,5811.204270530391
2012-02-17,5870.594159771008
2012-02-20,5935.875970146678
2012-02-21,5912.470089843993
2012-02-22,5861.714759029017
2012-02-23,5916.659388281596
2012-02-24,5974.447735074494
2012-02-27,5939.983616602807
2012-02-28,5938.649821922255
2012-02-29,5902.982985545415
2012-03-01,5893.434499881337
2012-03-02,5855.834255194147
2012-03-05,5861.607050695471
2012-03-06,5707.033182296747
2012-03-07,5781.406790983374
2012-03-08,5930.095799474375
2012-03-09,5885.403998969818
2012-03-12,5890.207744423223
2012-03-13,5942.803650540761
2012-03-14,5895.98115904564
2012-03-15,5979.664424372666
2012-03-16,6032.371866162882
2012-03-19,6043.095145931232
2012-03-20,5997.336226866391
2012-03-21,5982.204246904415
2012-03-22,5935.344375891431
2012-03-23,5963.045578510029
2012-03-26,6043.954951285759
2012-03-27,6029.815460561189
2012-03-28,5995.153968456441
2012-03-29,5924.266148321662
2012-03-30,6010.702421788619
2012-04-02,6086.479377421634
2012-04-03,6072.3270164425585
2012-04-04,5872.498147482153
2012-04-05,5851.875721093584
2012-04-06,5851.875721093584
2012-04-09,5859.834424881384
2012-04-10,5753.287252477993
2012-04-11,5777.43665420203
2012-04-12,5873.151114061803
2012-04-13,5785.488679372268
2012-04-16,5819.673024878487
2012-04-17,5937.841571900045
2012-04-18,5901.809420293699
2012-04-19,5946.151840375618
2012-04-20,6015.774176791195
2012-04-23,5874.223909790529
2012-04-24,5942.804359168658
2012-04-25,5981.213545399794
2012-04-26,5978.9271867481575
2012-04-27,5990.95354486484
2012-04-30,5971.5629538981375
2012-05-01,5965.319299037689
2012-05-02,5962.471326467277
2012-05-03,5961.993808298756
2012-05-04,5880.69492266446
2012-05-07,5819.974135972833
2012-05-08,5716.634908186752
2012-05-09,5663.818452602338
2012-05-10,5675.908708191472
2012-05-11,5696.131253581617
2012-05-14,5565.88764370905
2012-05-15,5531.619203343444
2012-05-16,5535.817309903461
2012-05-17,5521.173840138612
2012-05-18,5435.229702511695
2012-05-21,5482.075952458041
2012-05-22,5562.177086687642
2012-05-23,5388.705669421391
2012-05-24,5410.803050499473
2012-05-25,5394.804171201696
2012-05-28,5400.993131506563
2012-05-29,5466.132938179908
2012-05-30,5373.700468216091
2012-05-31,5304.967494141563
2012-06-01,5229.287048190142
2012-06-04,5230.313647423363
2012-06-05,5221.211580711135
2012-06-06,5337.209762523187
2012-06-07,5418.038391860069
2012-06-08,5367.716874042648
2012-06-11,5396.805928486523
2012-06-12,5421.300408628777
2012-06-13,5483.735909310026
2012-06-14,5465.543250134236
2012-06-15,5465.806991312361
2012-06-18,5470.889883603971
2012-06-19,5605.07095660293
2012-06-20,5598.389154847191
2012-06-21,5540.9485971231925
2012-06-22,5478.425715351437
2012-06-25,5424.568801764156
2012-06-26,5443.213191268985
2012-06-27,5455.119758708185
2012-06-28,5442.09978161439
2012-06-29,5635.906254412834
2012-07-02,5623.097658175022
2012-07-03,5717.256986139523
2012-07-04,5689.608258482801
2012-07-05,5632.326603515199
2012-07-06,5586.928004721686
2012-07-09,5557.432985468321
2012-07-10,5581.438335059461
2012-07-11,5549.752228147597
2012-07-12,5485.789669584586
2012-07-13,5552.784458968912
2012-07-16,5564.059787199726
2012-07-17,5569.870879262972
2012-07-18,5649.642423241848
2012-07-19,5701.627251243799
2012-07-20,5629.665925704318
2012-07-23,5495.501765164093
2012-07-24,5484.295286820023
2012-07-25,5510.6709110068505
2012-07-26,5679.666981687859
2012-07-27,5791.831405671949
2012-07-30,5756.779181262319
2012-07-31,5806.965612198818
2012-08-01,5797.159560351383
2012-08-02,5738.124220600247
2012-08-03,5867.22349436363
2012-08-06,5905.942744854636
2012-08-07,5902.164095154351
2012-08-08,5873.666982840247
2012-08-09,5910.678480469717
2012-08-10,5892.659312090391
2012-08-13,5884.634413026905
2012-08-14,5904.976472975532
2012-08-15,5874.495362450498
2012-08-16,5910.389972911496
2012-08-17,5881.681990491697
2012-08-20,5890.339111518059
2012-08-21,5949.480920441039
2012-08-22,5890.380036858233
2012-08-23,5934.8111698963985
2012-08-24,5929.850849286449
2012-08-27,5951.524857124867
2012-08-28,5915.502554096542
2012-08-29,5899.116675128062
2012-08-30,5843.46192947309
2012-08-31,5903.028396008915
2012-09-03,5949.935782426107
2012-09-04,5867.711719702911
2012-09-05,5916.080335856008
2012-09-06,6011.162662340538
2012-09-07,6096.41627746681
2012-09-10,6063.420126971124
2012-09-11,6075.395167421241
2012-09-12,6058.566571948404
2012-09-13,6078.2025798504155
2012-09-14,6222.849312310066
2012-09-17,6209.342213125284
2012-09-18,6183.4765674978735
2012-09-19,6226.239975448222
2012-09-20,6160.786917881462
2012-09-21,6189.280343609469
2012-09-24,6152.96674612952
2012-09-25,6186.600524664847
2012-09-26,6085.193499521521
2012-09-27,6099.106611227198
2012-09-28,6045.440156249474
2012-10-01,6174.585057233834
2012-10-02,6184.993014842263
2012-10-03,6143.433423851891
2012-10-04,6200.884295384724
2012-10-05,6272.472182525733
2012-10-08,6222.175199638984
2012-10-09,6189.783975143333
2012-10-10,6167.784151114687
2012-10-11,6226.250416326226
2012-10-12,6245.252285276902
2012-10-15,6271.601766877284
2012-10-16,6360.949721751512
2012-10-17,6417.608862082429
2012-10-18,6395.284453029187
2012-10-19,6357.985800908901
2012-10-22,6357.5479598303755
2012-10-23,6198.590774501643
2012-10-24,6205.360509944089
2012-10-25,6185.443057155662
2012-10-26,6184.69641230229
2012-10-29,6153.707011758195
2012-10-30,6205.936132439627
2012-10-31,6164.003850216538
2012-11-01,6205.370200465878
2012-11-02,6203.528244345178
2012-11-05,6185.70581271959
2012-11-06,6224.030040838211
2012-11-07,6166.9987053002205
2012-11-08,6155.518407725898
2012-11-09,6151.704536112907
2012-11-12,6146.732380226709
2012-11-13,6173.103537364262
2012-11-14,6151.226319873004
2012-11-15,6088.849066591217
2012-11-16,5990.615382129848
2012-11-19,6172.086519119492
2012-11-20,6161.5326052148275
2012-11-21,6194.862509385485
2012-11-22,6252.62017556588
2012-11-23,6317.349465792834
2012-11-26,6301.741468805407
2012-11-27,6306.28373150808
2012-11-28,6351.8788987360695
2012-11-29,6439.329863618043
2012-11-30,6456.69721113758
2012-12-03,6480.877986544794
2012-12-04,6474.902069846199
2012-12-05,6468.564373147374
2012-12-06,6503.987857523289
2012-12-07,6497.642729656804
2012-12-10,6522.825336673256
2012-12-11,6554.891904658144
2012-12-12,6564.476189621278
2012-12-13,6562.015770089098
2012-12-14,6571.152648445727
2012-12-17,6584.292352188761
2012-12-18,6633.316077425547
2012-12-19,6672.096596172862
2012-12-20,6644.473687459878
2012-12-21,6585.764671682114
2012-12-24,6595.841251507638
2012-12-25,6595.841251507638
2012-12-26,6606.671861116026
2012-12-27,6579.269227155455
2012-12-28,6546.62669133057
2012-12-31,6531.249789176901
2013-01-01,6531.249789176901
2013-01-02,6542.328183982355
2013-01-03,6662.801853765251
2013-01-04,6662.577401111475
2013-01-07,6676.8507671809975
2013-01-08,6678.1124019460785
2013-01-09,6745.0259058828315
2013-01-10,6808.171393191862
2013-01-11,6888.7031692884775
2013-01-14,6861.54001254632
2013-01-15,6865.196954225103
2013-01-16,6866.465459244054
2013-01-17,6970.338046461187
2013-01-18,6893.592831852349
2013-01-21,6883.098690774178
2013-01-22,6867.020750542017
2013-01-23,6927.802644369086
2013-01-24,6988.3461903142215
2013-01-25,7057.878308424089
2013-01-28,7031.884099069128
2013-01-29,7050.744093146103
2013-01-30,7048.895903936123
2013-01-31,7074.371153238965
2013-02-01,7187.1088996279495
2013-02-04,7073.82585132618
2013-02-05,7102.428017040888
2013-02-06,7116.447761697283
2013-02-07,6962.728012992116
2013-02-08,7033.276495103279
2013-02-11,7015.351113175861
2013-02-12,7063.4613896691235
2013-02-13,7097.593470939491
2013-02-14,7058.543366064358
2013-02-15,7062.787666040119
2013-02-18,7061.761403152463
2013-02-19,7146.690480756174
2013-02-20,7194.803366260576
2013-02-21,7039.515971700153
2013-02-22,7072.640138212405
2013-02-25,7115.298952136474
2013-02-26,7024.652336429101
2013-02-27,7065.232433788274
2013-02-28,7134.075576382654
2013-03-01,7031.536262053829
2013-03-04,7037.00432656732
2013-03-05,7161.578802052822
2013-03-06,7101.5252762215
2013-03-07,7165.625944070009
2013-03-08,7122.104614842134
2013-03-11,7164.429477808336
2013-03-12,7224.140611954564
2013-03-13,7179.662495529
2013-03-14,7267.3823911610825
2013-03-15,7370.951845696515
2013-03-18,7280.658523870001
2013-03-19,7211.441780199186
2013-03-20,7269.769607587115
2013-03-21,7168.295948071296
2013-03-22,7197.39975889412
2013-03-25,7168.215603410085
2013-03-26,7187.399782018759
2013-03-27,7130.766980749605
2013-03-28,7222.396593694373
2013-03-29,7222.396593694373
2013-04-01,7215.538802973979
2013-04-02,7293.02761813785
2013-04-03,7298.859328387741
2013-04-04,7178.435612860567
2013-04-05,7153.084238954716
2013-04-08,7204.736075099167
2013-04-09,7166.056625606005
2013-04-10,7308.494777121888
2013-04-11,7358.750402610046
2013-04-12,7312.688413958045
2013-04-15,7314.039740279966
2013-04-16,7331.95180571597
2013-04-17,7119.7054465257825
2013-04-18,7166.113220695784
2013-04-19,7209.2858014868125
2013-04-22,7137.710834346551
2013-04-23,7275.878681207244
2013-04-24,7290.635434176694
2013-04-25,7331.220923758296
2013-04-26,7333.734189020552
2013-04-29,7437.5207858756485
2013-04-30,7514.80144051986
2013-05-01,7523.71051158153
2013-05-02,7473.13046278807
2013-05-03,7511.225826513493
2013-05-06,7462.557328243416
2013-05-07,7490.527475675396
2013-05-08,7639.9235199009945
2013-05-09,7597.693807114935
2013-05-10,7522.225841881706
2013-05-13,7506.5151407200365
2013-05-14,7540.219608510272
2013-05-15,7562.670233129052
2013-05-16,7599.596530550938
2013-05-17,7533.52508109792
2013-05-20,7570.879474351646
2013-05-21,7588.291415504733
2013-05-22,7599.30680361105
2013-05-23,7462.997461012409
2013-05-24,7545.605460519809
2013-05-27,7522.222811449043
2013-05-28,7471.882192020428
2013-05-29,7414.850492451215
2013-05-30,7458.740476002178
2013-05-31,7338.319002028992
2013-06-03,7226.4827903063
2013-06-04,7358.351558648859
2013-06-05,7283.742978134542
2013-06-06,7233.384022172949
2013-06-07,7386.040540519558
2013-06-10,7362.370288441039
2013-06-11,7337.679608112566
2013-06-12,7380.900137052458
2013-06-13,7322.5780969122925
2013-06-14,7352.481538630863
2013-06-17,7407.294899863859
2013-06-18,7422.901637899427
2013-06-19,7465.755733626245
2013-06-20,7137.923715058058
2013-06-21,7037.134633060437
2013-06-24,6868.061709934323
2013-06-25,6972.461736271311
2013-06-26,7099.699439748147
2013-06-27,7165.57762289892
2013-06-28,7188.487015439558
2013-07-01,7240.944462274612
2013-07-02,7232.865510044188
2013-07-03,7170.229232083858
2013-07-04,7265.276602712829
2013-07-05,7178.987193549434
2013-07-08,7226.839065528667
2013-07-09,7237.534658332791
2013-07-10,7299.684497374335
2013-07-11,7447.1322436084965
2013-07-12,7468.1463221337
2013-07-15,7458.600355119813
2013-07-16,7462.487933632892
2013-07-17,7444.284602444819
2013-07-18,7428.7236275232835
2013-07-19,7475.818027348785
2013-07-22,7515.1313173262915
2013-07-23,7468.864415110055
2013-07-24,7502.021728675131
2013-07-25,7467.294329617679
2013-07-26,7449.073335848832
2013-07-29,7451.163957416861
2013-07-30,7459.90730111212
2013-07-31,7477.547188893886
2013-08-01,7440.3115983730495
2013-08-02,7624.254345572988
2013-08-05,7615.353428103737
2013-08-06,7697.289110140457
2013-08-07,7688.7097472284195
2013-08-08,7694.54644064671
2013-08-09,7698.210301612564
2013-08-12,7682.0380792174565
2013-08-13,7653.756730522788
2013-08-14,7694.690027317349
2013-08-15,7605.110921166631
2013-08-16,7663.349803539095
2013-08-19,7648.628518992948
2013-08-20,7691.635653610279
2013-08-21,7618.361246442988
2013-08-22,7683.0649421314765
2013-08-23,7739.507783095274
2013-08-26,7725.693841630215
2013-08-27,7635.173123432878
2013-08-28,7494.77697927782
2013-08-29,7407.956703380122
2013-08-30,7382.904037002512
2013-09-02,7495.174003696343
2013-09-03,7436.919754246475
2013-09-04,7472.958875235443
2013-09-05,7441.840451304834
2013-09-06,7510.450042597013
2013-09-09,7555.0953559050495
2013-09-10,7630.551628831345
2013-09-11,7671.731415618347
2013-09-12,7673.4657554556115
2013-09-13,7645.176353336955
2013-09-16,7716.366175559718
2013-09-17,7686.745817802121
2013-09-18,7746.485577262828
2013-09-19,7935.615437154728
2013-09-20,7931.370992549624
2013-09-23,7886.679193958982
2013-09-24,7875.628025214722
2013-09-25,7878.292135283612
2013-09-26,7883.182596055666
2013-09-27,7938.026839640346
2013-09-30,7912.385484076627
2013-10-01,7928.027974032596
2013-10-02,7878.917258388773
2013-10-03,7874.397679236941
2013-10-04,7838.830180329299
2013-10-07,7773.0426366158745
2013-10-08,7726.181133209386
2013-10-09,7586.944546219496
2013-10-10,7678.570814525691
2013-10-11,7772.052890448144
2013-10-14,7785.729930256594
2013-10-15,7773.448586466121
2013-10-16,7761.1772702476665
2013-10-17,7925.543135283143
2013-10-18,7998.214455751247
2013-10-21,8037.9991492886365
2013-10-22,8174.110886590576
2013-10-23,8198.938901919904
2013-10-24,8218.309604547678
2013-10-25,8202.766799429228
2013-10-28,8227.631556906857
2013-10-29,8139.64292865303
2013-10-30,8153.489419191319
2013-10-31,8083.4096869871955
2013-11-01,8010.025219569873
2013-11-04,7979.995218404979
2013-11-05,7929.0307572353795
2013-11-06,8008.25603102498
2013-11-07,7938.5850335875575
2013-11-08,7903.841047804093
2013-11-11,7954.061363013318
2013-11-12,7960.225446520726
2013-11-13,7905.748918005961
2013-11-14,8003.557017634251
2013-11-15,8028.442705482938
2013-11-18,8098.6817795734
2013-11-19,8053.639906138349
2013-11-20,8008.986029132457
2013-11-21,7987.982743800544
2013-11-22,8023.700435511975
2013-11-25,8056.624670954338
2013-11-26,8034.263493514574
2013-11-27,8049.982874188075
2013-11-28,8088.175793521097
2013-11-29,8110.248467857239
2013-12-02,8073.54260749404
2013-12-03,7937.746775978939
2013-12-04,7864.242988272835
2013-12-05,7910.530837665206
2013-12-06,7985.04517388488
2013-12-09,8001.418943354089
2013-12-10,7959.812286238838
2013-12-11,7961.64146935522
2013-12-12,7818.687034324632
2013-12-13,7788.844655889977
2013-12-16,7850.306004765329
2013-12-17,7807.32994265727
2013-12-18,7872.793687148387
2013-12-19,7926.979702402852
2013-12-20,7998.573687995968
2013-12-23,8053.34248008857
2013-12-24,8022.801668720213
2013-12-25,8022.801668720213
2013-12-26,8031.760187695947
2013-12-27,8210.237972831728
2013-12-30,8210.749224809091
2013-12-31,8183.513929128891
2014-01-01,8183.513929128891
2014-01-02,8079.942395637834
2014-01-03,8125.6337331425375
2014-01-06,8133.47233438312
2014-01-07,8127.967480891445
2014-01-08,8167.799756911773
2014-01-09,8102.793986748271
2014-01-10,8234.727781452548
2014-01-13,8289.170823905479
2014-01-14,8277.133865808095
2014-01-15,8219.019418627782
2014-01-16,8262.12387183639
2014-01-17,8262.217983631564
2014-01-20,8268.015005279425
2014-01-21,8252.29092033092
2014-01-22,8248.232468009275
2014-01-23,8274.846331619667
2014-01-24,8124.97814915398
2014-01-27,8027.199763087931
2014-01-28,8069.352043618225
2014-01-29,8039.176245241573
2014-01-30,8051.289221105323
2014-01-31,8015.675467182991
2014-02-03,7949.211344989551
2014-02-04,7935.192829241269
2014-02-05,7965.126268480903
2014-02-06,8108.915089792056
2014-02-07,8216.056798259528
2014-02-10,8238.809055768106
2014-02-11,8302.21906910233
2014-02-12,8272.724597105775
2014-02-13,8322.881883697857
2014-02-14,8372.794006823033
2014-02-17,8390.309064283338
2014-02-18,8431.634327272293
2014-02-19,8431.143956476364
2014-02-20,8376.172043909177
2014-02-21,8437.15481173563
2014-02-24,8478.315996607047
2014-02-25,8511.075218469126
2014-02-26,8494.847411319352
2014-02-27,8507.893328173299
2014-02-28,8594.60856316937
2014-03-03,8381.948874474818
2014-03-04,8497.855864346458
2014-03-05,8506.392713026424
2014-03-06,8616.841100093896
2014-03-07,8545.416679598855
2014-03-10,8543.335341980552
2014-03-11,8525.726685538315
2014-03-12,8512.324484616738
2014-03-13,8427.071326337824
2014-03-14,8344.004643890947
2014-03-17,8384.186732549551
2014-03-18,8457.649420285235
2014-03-19,8439.822274486862
2014-03-20,8394.206181705658
2014-03-21,8414.69125288732
2014-03-24,8307.642235358546
2014-03-25,8398.670788666861
2014-03-26,8446.030677302493
2014-03-27,8427.727804503114
2014-03-28,8479.815629113575
2014-03-31,8574.151840226137
2014-04-01,8587.68940797617
2014-04-02,8607.546806979582
2014-04-03,8574.265063776698
2014-04-04,8564.489465592726
2014-04-07,8508.842175089949
2014-04-08,8547.492226719864
2014-04-09,8576.41077381046
2014-04-10,8615.207120950006
2014-04-11,8504.608744279978
2014-04-14,8513.114630626505
2014-04-15,8484.34637132146
2014-04-16,8509.402359036814
2014-04-17,8575.901696404759
2014-04-18,8575.901696404759
2014-04-21,8548.243758377428
2014-04-22,8617.492439897396
2014-04-23,8626.08257731639
2014-04-24,8603.47614658233
2014-04-25,8574.523299466096
2014-04-28,8583.31660587093
2014-04-29,8594.57662952159
2014-04-30,8672.821960329276
2014-05-01,8682.683603356541
2014-05-02,8644.879069257948
2014-05-05,8628.473820476976
2014-05-06,8652.197606223992
2014-05-07,8648.543724029249
2014-05-08,8665.970543059884
2014-05-09,8630.046483929336
2014-05-12,8662.73572365303
2014-05-13,8651.246335164184
2014-05-14,8716.98498797322
2014-05-15,8741.479335701637
2014-05-16,8757.354817752313
2014-05-19,8722.01215694918
2014-05-20,8715.155536909006
2014-05-21,8702.16471272411
2014-05-22,8749.163086203936
2014-05-23,8743.936333004198
2014-05-26,8770.482970418034
2014-05-27,8731.760560911996
2014-05-28,8729.452208319904
2014-05-29,8746.495262221348
2014-05-30,8729.100987926795
2014-06-02,8731.97539901002
2014-06-03,8711.061503689081
2014-06-04,8727.633618517404
2014-06-05,8721.34609911106
2014-06-06,8741.891307814827
2014-06-09,8705.848297073891
2014-06-10,8766.397596207473
2014-06-11,8725.107907709984
2014-06-12,8690.570890318299
2014-06-13,8640.786502790534
2014-06-16,8665.58802697016
2014-06-17,8649.936506019407
2014-06-18,8661.888949711056
2014-06-19,8740.014924200776
2014-06-20,8726.0170194044
2014-06-23,8676.24111902426
2014-06-24,8703.716998552565
2014-06-25,8641.52244702483
2014-06-26,8581.589256492383
2014-06-27,8635.947448979014
2014-06-30,8672.75268672287
2014-07-01,8710.006278222365
2014-07-02,8691.118321134174
2014-07-03,8744.144173044437
2014-07-04,8709.388095036891
2014-07-07,8656.197191011608
2014-07-08,8614.47604023317
2014-07-09,8613.37897522246
2014-07-10,8526.636889397192
2014-07-11,8521.088129717447
2014-07-14,8640.154710717687
2014-07-15,8610.382223427683
2014-07-16,8621.651125948829
2014-07-17,8558.115504029101
2014-07-18,8509.302712736366
2014-07-21,8519.121887251476
2014-07-22,8564.107255749783
2014-07-23,8585.920285119335
2014-07-24,8628.208621820317
2014-07-25,8535.195834549617
2014-07-28,8513.296205589817
2014-07-29,8476.511665372045
2014-07-30,8408.814544122419
2014-07-31,8329.429030745376
2014-08-01,8366.694081918553
2014-08-04,8245.37095521348
2014-08-05,8254.532337202674
2014-08-06,8211.403303441397
2014-08-07,8218.16259467028
2014-08-08,8236.830090537507
2014-08-11,8285.170776440953
2014-08-12,8254.9368388474
2014-08-13,8321.532926359389
2014-08-14,8377.118747088665
2014-08-15,8323.422193815584
2014-08-18,8391.57384575617
2014-08-19,8436.731327602474
2014-08-20,8411.31438480959
2014-08-21,8446.02845818345
2014-08-22,8399.669292189858
2014-08-25,8465.53252688312
2014-08-26,8515.57311663362
2014-08-27,8514.437849949558
2014-08-28,8462.20208686223
2014-08-29,8482.726033922745
2014-09-01,8499.067339923633
2014-09-02,8508.926163544846
2014-09-03,8554.289216095638
2014-09-04,8470.441642258427
2014-09-05,8435.705070703607
2014-09-08,8445.22727042435
2014-09-09,8422.309078203227
2014-09-10,8379.664414734429
2014-09-11,8421.311979834589
2014-09-12,8397.09115415312
2014-09-15,8389.521614823025
2014-09-16,8414.871310295915
2014-09-17,8419.799299292683
2014-09-18,8441.047400019543
2014-09-19,8395.524491428592
2014-09-22,8358.083152233345
2014-09-23,8335.02599233237
2014-09-24,8319.963249677847
2014-09-25,8254.33992718114
2014-09-26,8206.710593118467
2014-09-29,8194.757257106503
2014-09-30,8201.759943573397
2014-10-01,8129.8994408605
2014-10-02,8030.557370746321
2014-10-03,7953.4701863123855
2014-10-06,8004.8290956962965
2014-10-07,7889.614470640512
2014-10-08,7877.99335716475
2014-10-09,7870.412287313219
2014-10-10,7718.767996805025
2014-10-13,7736.142245153978
2014-10-14,7737.969640910551
2014-10-15,7619.735560655662
2014-10-16,7587.431178732926
2014-10-17,7766.398039056621
2014-10-20,7810.711105025753
2014-10-21,7906.784822128137
2014-10-22,7960.987090129303
2014-10-23,7985.492815744198
2014-10-24,7974.110875239249
2014-10-27,7992.588553116686
2014-10-28,8111.020937501421
2014-10-29,8150.923311083987
2014-10-30,8129.705362181027
2014-10-31,8158.256449800022
2014-11-03,8050.466354435123
2014-11-04,8093.537205691904
2014-11-05,8158.884493929723
2014-11-06,8155.419574217287
2014-11-07,8107.290910484455
2014-11-10,8168.569621325216
2014-11-11,8191.928857333779
2014-11-12,8198.76090943099
2014-11-13,8263.168083668004
2014-11-14,8232.156440400058
2014-11-17,8220.805356074443
2014-11-18,8308.753952751453
2014-11-19,8326.1647301089
2014-11-20,8347.354555077436
2014-11-21,8345.1889872702
2014-11-24,8339.253571793839
2014-11-25,8354.121702714492
2014-11-26,8405.665522968606
2014-11-27,8455.342067527576
2014-11-28,8470.889215523623
2014-12-01,8466.479658182436
2014-12-02,8392.148445551751
2014-12-03,8379.500206266777
2014-12-04,8422.8522860241
2014-12-05,8417.660407047511
2014-12-08,8371.015553550893
2014-12-09,8336.074977660699
2014-12-10,8296.055560295394
2014-12-11,8315.056118824788
2014-12-12,8230.34589431882
2014-12-15,8042.786695971225
2014-12-16,8169.25419614742
2014-12-17,8074.815139203792
2014-12-18,8203.526734999825
2014-12-19,8138.070042372449
2014-12-22,8187.515494265428
2014-12-23,8115.779888480678
2014-12-24,8123.595784769445
2014-12-25,8123.595784769444
2014-12-26,8109.620059591979
2014-12-29,8126.726685774464
2014-12-30,8080.305109807714
2014-12-31,8038.83220077534
2015-01-01,8038.83220077534
2015-01-02,7994.581010159052
2015-01-05,7921.532773142518
2015-01-06,7858.45060394831
2015-01-07,7801.980795600939
2015-01-08,8010.711561878588
2015-01-09,8023.4775373293905
2015-01-12,8054.271139877576
2015-01-13,8142.4535440802265
2015-01-14,8076.454091433169
2015-01-15,8223.888992305807
2015-01-16,8246.12184658862
2015-01-19,8301.045400060553
2015-01-20,8297.456062390587
2015-01-21,8259.368628888282
2015-01-22,8144.779011176434
2015-01-23,8252.79555371126
2015-01-26,8204.5646692685
2015-01-27,8257.730253273226
2015-01-28,8141.150922605234
2015-01-29,8141.5775929339425
2015-01-30,8082.6275878234665
2015-02-02,8080.99941710854
2015-02-03,8102.178499191074
2015-02-04,8252.112132449003
2015-02-05,8198.162200008268
2015-02-06,8245.395506048673
2015-02-09,8286.698484343673
2015-02-10,8267.644105870151
2015-02-11,8219.885292324214
2015-02-12,8233.575793620656
2015-02-13,8261.315851663416
2015-02-16,8331.615188597343
2015-02-17,8327.194383333572
2015-02-18,8296.819022216821
2015-02-19,8360.316327863206
2015-02-20,8382.493670023574
2015-02-23,8438.291113375462
2015-02-24,8433.122917760833
2015-02-25,8424.258985408973
2015-02-26,8456.879220136276
2015-02-27,8477.015477167844
2015-03-02,8442.88484310384
2015-03-03,8351.238100789304
2015-03-04,8362.995947405052
2015-03-05,8346.390585537925
2015-03-06,8292.236533397765
2015-03-09,8233.529087120784
2015-03-10,8086.697500552366
2015-03-11,8094.022195431285
2015-03-12,8142.31184699949
2015-03-13,8161.192776628667
2015-03-16,8216.722940877975
2015-03-17,8200.169684591587
2015-03-18,8322.220041490833
2015-03-19,8414.316438156959
2015-03-20,8604.10361983484
2015-03-23,8664.834660657065
2015-03-24,8662.797263408998
2015-03-25,8568.693652144331
2015-03-26,8441.936930220954
2015-03-27,8464.865277562345
2015-03-30,8488.27486277775
2015-03-31,8386.007117588399
2015-04-01,8425.088779683512
2015-04-02,8505.134673655306
2015-04-03,8505.134673655306
2015-04-06,8567.771120489171
2015-04-07,8609.520850634302
2015-04-08,8566.901428315141
2015-04-09,8628.961290220048
2015-04-10,8669.981704359636
2015-04-13,8641.891142532822
2015-04-14,8711.616476944779
2015-04-15,8682.8076694549
2015-04-16,8763.446496049357
2015-04-17,8685.526057535157
2015-04-20,8716.212967363337
2015-04-21,8788.796507911684
2015-04-22,8739.822615769392
2015-04-23,8841.148291463356
2015-04-24,8844.65326125022
2015-04-27,8898.23884205179
2015-04-28,8825.551402742838
2015-04-29,8791.028340303168
2015-04-30,8785.042444803206
2015-05-01,8835.970227091919
2015-05-04,8845.266801007243
2015-05-05,8859.953320764873
2015-05-06,8834.4204734759
2015-05-07,8762.07400889119
2015-05-08,8914.617549772425
2015-05-11,8891.080801677088
2015-05-12,8891.046030599618
2015-05-13,8979.07210972629
2015-05-14,9002.128075043005
2015-05-15,9060.7485798306
2015-05-18,9100.667445080737
2015-05-19,9034.873890146398
2015-05-20,9044.507740869805
2015-05-21,9112.872595223838
2015-05-22,9025.75162547048
2015-05-25,9025.75162547048
2015-05-26,8894.154756144137
2015-05-27,8991.289019276937
2015-05-28,9054.495247749961
2015-05-29,8917.818039377533
2015-06-01,8936.340084141366
2015-06-02,8978.766608178814
2015-06-03,9018.161115381054
2015-06-04,9017.573478932132
2015-06-05,8764.4367115823
2015-06-08,8808.974730382388
2015-06-09,8786.965699318009
2015-06-10,8944.737806113031
2015-06-11,8906.302977903251
2015-06-12,8877.665167867783
2015-06-15,8689.434559660598
2015-06-16,8764.429341965744
2015-06-17,8716.706269818818
2015-06-18,8800.455485189184
2015-06-19,8759.121462394438
2015-06-22,8940.837669206854
2015-06-23,8889.992347921252
2015-06-24,8824.287904466535
2015-06-25,8761.814131172101
2015-06-26,8753.577895648383
2015-06-29,8670.370694002884
2015-06-30,8538.598432121193
2015-07-01,8575.627095697177
2015-07-02,8622.728444737606
2015-07-03,8596.227575736571
2015-07-06,8530.80974390328
2015-07-07,8369.182180529508
2015-07-08,8450.785098933602
2015-07-09,8606.831890137164
2015-07-10,8827.967762153143
2015-07-13,8836.29713010484
2015-07-14,8916.482958959832
2015-07-15,8867.328665452209
2015-07-16,8989.514371436295
2015-07-17,8930.996912748664
2015-07-20,8942.616193530352
2015-07-21,8905.055034180408
2015-07-22,8766.642758725562
2015-07-23,8871.66409057766
2015-07-24,8816.856132300962
2015-07-27,8710.00270674806
2015-07-28,8734.836390218468
2015-07-29,8853.994980750715
2015-07-30,8808.040813758576
2015-07-31,8922.384256873753
2015-08-03,8897.263863166783
2015-08-04,8856.612982829976
2015-08-05,8835.050192094166
2015-08-06,8784.21062365173
2015-08-07,8713.507285028574
2015-08-10,8771.799880900287
2015-08-11,8714.378724144866
2015-08-12,8596.489646582173
2015-08-13,8664.435198603194
2015-08-14,8671.569623169555
2015-08-17,8706.13123673019
2015-08-18,8698.83154021537
2015-08-19,8626.552414940194
2015-08-20,8557.210265850917
2015-08-21,8357.764629038911
2015-08-24,8217.501948203391
2015-08-25,8392.541099100265
2015-08-26,8191.811745232638
