Date,EM IMI VALUE WEIGHTED
2018-02-01,1216.133141
2018-02-02,1202.431086
2018-02-05,1185.621867
2018-02-06,1148.970952
2018-02-07,1145.422764
2018-02-08,1135.606162
2018-02-09,1112.750135
2018-02-12,1121.531717
2018-02-13,1128.738502
2018-02-14,1146.267998
2018-02-15,1160.600427
2018-02-16,1160.316194
2018-02-19,1164.233151
2018-02-20,1156.562934
2018-02-21,1171.264126
2018-02-22,1163.281062
2018-02-23,1177.791809
2018-02-26,1183.644962
2018-02-27,1176.214016
2018-02-28,1159.92237
2018-03-01,1156.542635
2018-03-02,1145.645331
2018-03-05,1138.217203
2018-03-06,1152.942755
2018-03-07,1147.189298
2018-03-08,1152.033817
2018-03-09,1162.268178
2018-03-12,1177.285278
2018-03-13,1179.629504
2018-03-14,1172.267547
2018-03-15,1167.819882
2018-03-16,1166.316015
2018-03-19,1157.2203909171458
2018-03-20,1160.3964
2018-03-21,1162.362474
2018-03-22,1156.754591
2018-03-23,1135.386948
2018-03-26,1141.014812
2018-03-27,1148.915536
2018-03-28,1132.361134
2018-03-29,1138.83713
2018-03-30,1139.8837144830018
2018-04-02,1140.280635
2018-04-03,1142.578388
2018-04-04,1128.066165
2018-04-05,1137.996938
2018-04-06,1135.177171
2018-04-09,1129.58615
2018-04-10,1138.646145
2018-04-11,1139.6513927521962
2018-04-12,1142.5408174439838
2018-04-13,1138.4763938584003
2018-04-16,1128.8097807165898
2018-04-17,1131.5325508575231
2018-04-18,1144.4997717235947
2018-04-19,1155.3215798755894
2018-04-20,1141.9185375570921
2018-04-23,1135.26385859714
2018-04-24,1133.4504220445021
2018-04-25,1121.0124416734625
2018-04-26,1123.0257530498652
2018-04-27,1134.1316484747465
2018-04-30,1144.9191832389888
2018-05-01,1142.4054880637248
2018-05-02,1131.8215892564829
2018-05-03,1118.8014487182195
2018-05-04,1114.906900352809
2018-05-07,1116.2604659311617
2018-05-08,1116.5796340342945
2018-05-09,1116.9155319275
2018-05-10,1128.5524439823334
2018-05-11,1138.178772648692
2018-05-14,1144.2600622252382
2018-05-15,1127.7199127586432
2018-05-16,1129.5782311199991
2018-05-17,1118.2074397728588
2018-05-18,1115.1077964207057
2018-05-21,1114.0788727300555
2018-05-22,1119.620742858847
2018-05-23,1107.4113922860424
2018-05-24,1106.8462769504101
2018-05-25,1105.3581720547306
2018-05-28,1106.94281908667
2018-05-29,1096.9594025905585
2018-05-30,1083.6671871879612
2018-05-31,1092.2194782615288
2018-06-01,1098.4731115178533
2018-06-04,1113.5571582619286
2018-06-05,1110.2423981656823
2018-06-06,1114.1105109387424
2018-06-07,1117.3096251618886
2018-06-08,1103.1053847131336
2018-06-11,1106.5678813956927
2018-06-12,1105.775067566467
2018-06-13,1101.6303740598223
2018-06-14,1089.4262296640982
2018-06-15,1075.5461598522177
2018-06-18,1067.0487840275862
2018-06-19,1048.1877860897828
2018-06-20,1054.8919361437213
2018-06-21,1041.623449528123
2018-06-22,1048.3393533209273
2018-06-25,1037.9707218049316
2018-06-26,1034.2196375612166
2018-06-27,1021.1961052448188
2018-06-28,1013.3533445406316
2018-06-29,1034.2109449148822
2018-07-02,1022.9868152777696
2018-07-03,1020.6507375464935
2018-07-04,1020.6445431786536
2018-07-05,1020.304506361223
2018-07-06,1024.3385232144522
2018-07-09,1039.026668294566
2018-07-10,1041.831895299839
2018-07-11,1030.935075521603
2018-07-12,1033.4100013805603
2018-07-13,1039.8833239342773
2018-07-16,1034.1823952319626
2018-07-17,1035.6024957073241
2018-07-18,1032.9400169042005
2018-07-19,1026.3716182923456
2018-07-20,1036.0576958082052
2018-07-23,1038.7350213492573
2018-07-24,1049.7153886512683
2018-07-25,1056.8858175676694
2018-07-26,1059.8815090438818
2018-07-27,1064.416887063979
2018-07-30,1066.42559892357
2018-07-31,1066.2872801719457
2018-08-01,1066.01446417498
2018-08-02,1047.1740712920748
2018-08-03,1053.1480161084553
2018-08-06,1052.2276812969503
2018-08-07,1059.4918956760357
2018-08-08,1058.681447575244
2018-08-09,1056.833979770644
2018-08-10,1039.0947869920014
2018-08-13,1020.0539285980713
2018-08-14,1024.7147123557565
2018-08-15,1010.6608084474403
2018-08-16,1009.0302047891169
2018-08-17,1008.7469880360801
2018-08-20,1016.4844541440787
2018-08-21,1025.7172814257337
2018-08-22,1029.6462846221384
2018-08-23,1026.1560166566176
2018-08-24,1027.665449641319
2018-08-27,1044.2961077458551
2018-08-28,1046.7636678962558
2018-08-29,1047.0281256912883
2018-08-30,1037.2279717173362
2018-08-31,1038.877962644469
2018-09-03,1031.6742173535522
2018-09-04,1025.7748865605474
2018-09-05,1011.0260459578911
2018-09-06,1009.0144392036018
2018-09-07,1010.9391503949088
2018-09-10,1001.5686056180527
2018-09-11,995.4379808833862
2018-09-12,995.567817855047
2018-09-13,1006.7507617130536
2018-09-14,1017.2905987984357
2018-09-17,1008.1003446432338
2018-09-18,1012.9241666773362
2018-09-19,1021.944767339287
2018-09-20,1025.776428715689
2018-09-21,1041.0200329256163
2018-09-24,1034.2792766967461
2018-09-25,1033.916080388142
2018-09-26,1037.8398294293866
2018-09-27,1045.8280458488155
2018-09-28,1045.0846128620276
2018-10-01,1044.1276765569603
2018-10-02,1032.1899674735462
2018-10-03,1035.5095013766745
2018-10-04,1013.0184107460952
2018-10-05,1005.5624674548105
2018-10-08,1002.0831415366033
2018-10-09,1002.2703480393125
2018-10-10,997.106971554978
2018-10-11,962.9414929881585
2018-10-12,981.869199633394
2018-10-15,975.7404231245521
2018-10-16,986.7043989383839
2018-10-17,987.9372708273788
2018-10-18,976.6288599513156
2018-10-19,977.3901902568135
2018-10-22,985.3554370253161
2018-10-23,964.9553019395859
2018-10-24,963.8004330354946
2018-10-25,956.8568157797573
2018-10-26,948.4268684073575
2018-10-29,946.295534597984
2018-10-30,947.9554943802144
2018-10-31,961.9773344340211
2018-11-01,971.3479955253257
2018-11-02,996.0079194343904
2018-11-05,992.6572314873696
2018-11-06,994.0808460870393
2018-11-07,998.5323789068913
2018-11-08,997.9601429342331
2018-11-09,983.5930378216267
2018-11-12,977.3536911403577
2018-11-13,974.263671019886
2018-11-14,975.0403928913162
2018-11-15,984.8369974977527
2018-11-16,991.2950695280865
2018-11-19,994.4200003707457
2018-11-20,981.5712902554285
2018-11-21,981.1802444578922
2018-11-22,980.262998452369
2018-11-23,973.7811541847519
2018-11-26,977.7897026009662
2018-11-27,981.6646970610745
2018-11-28,991.161903914715
2018-11-29,998.8378908736292
2018-11-30,993.979676538049
2018-12-03,1016.237468604596
2018-12-04,1014.821547348013
2018-12-05,1002.2703892255273
2018-12-06,981.808038934793
2018-12-07,983.8608884835384
2018-12-10,965.8693146119425
2018-12-11,965.8038723494393
2018-12-12,979.7620524605785
2018-12-13,988.3686919089301
2018-12-14,976.0331423837251
2018-12-17,973.6604366391532
2018-12-18,968.9616645966861
2018-12-19,975.0694191687032
2018-12-20,966.9626522529618
2018-12-21,963.8795904890798
2018-12-24,960.6577751917426
2018-12-25,957.7004561047869
2018-12-26,954.2658084435782
2018-12-27,958.7927291101182
2018-12-28,968.1592612655489
2018-12-31,972.885674
2019-01-01,973.116884
2019-01-02,962.159585
2019-01-03,958.2519840207364
2019-01-04,971.1091529407402
2019-01-07,984.1184799814849
2019-01-08,980.9223276482593
2019-01-09,998.3635216836634
2019-01-10,1002.1544641472766
2019-01-11,1005.3808346318622
2019-01-14,997.6804810956703
2019-01-15,1010.2757405354338
2019-01-16,1014.697084682354
2019-01-17,1014.1521362958212
2019-01-18,1022.1759103820165
2019-01-21,1021.2602380016114
2019-01-22,1014.9958582942392
2019-01-23,1018.8717160034481
2019-01-24,1026.7523932852466
2019-01-25,1038.9678273740974
2019-01-28,1036.4765938658752
2019-01-29,1039.3056660303137
2019-01-30,1045.7728079711858
2019-01-31,1057.0428372940187
2019-02-01,1056.3593166896217
2019-02-04,1054.6960709690898
2019-02-05,1056.5611013736534
2019-02-06,1053.4021978879582
2019-02-07,1047.7218073007516
2019-02-08,1041.0638364502242
2019-02-11,1039.684851090327
2019-02-12,1046.6442856561027
2019-02-13,1047.3691254383596
2019-02-14,1045.6826261734464
2019-02-15,1036.8471154399583
2019-02-18,1043.6886284501932
2019-02-19,1043.188048662059
2019-02-20,1055.2166344945965
2019-02-21,1057.7092713436891
2019-02-22,1064.3528805176725
2019-02-25,1073.6885340550048
2019-02-26,1070.6908322968218
2019-02-27,1068.1393627802534
2019-02-28,1057.8857072623164
2019-03-01,1059.1245478730539
2019-03-04,1058.532575396415
2019-03-05,1058.0115626550512
2019-03-06,1058.4760765037256
2019-03-07,1048.6633061881055
2019-03-08,1033.454986318794
2019-03-11,1041.0300428630294
2019-03-12,1052.7835660355481
2019-03-13,1050.9504238884895
2019-03-14,1049.7673476061989
2019-03-15,1058.1621719957943
2019-03-18,1069.2311581495433
2019-03-19,1070.1563067422246
2019-03-20,1067.6488121188227
2019-03-21,1069.3164656187703
2019-03-22,1059.6325051559827
2019-03-25,1046.27043934027
2019-03-26,1048.2354501626337
2019-03-27,1043.0968631134165
2019-03-28,1042.3037329680947
2019-03-29,1050.8401687593505
2019-04-01,1066.9556694820023
2019-04-02,1067.7150215116658
2019-04-03,1077.1910347941268
2019-04-04,1078.4583669616643
2019-04-05,1081.7828354872895
2019-04-08,1084.4331383412182
2019-04-09,1088.1030123176752
2019-04-10,1090.7451413734566
2019-04-11,1082.0467841233155
2019-04-12,1083.3392592380915
2019-04-15,1084.7041710893313
2019-04-16,1092.094907414685
2019-04-17,1095.4648805229601
2019-04-18,1089.6103327229775
2019-04-19,1088.9472506048648
2019-04-22,1086.1002866722745
2019-04-23,1084.7179829344723
2019-04-24,1077.4336312347577
2019-04-25,1069.1936431255954
2019-04-26,1068.2489969986307
2019-04-29,1074.8191840583631
2019-04-30,1069.4324326806664
2019-05-01,1070.0486861303154
2019-05-02,1069.0461293811513
2019-05-03,1070.9992859055606
2019-05-06,1053.8773316098818
2019-05-07,1049.923300347271
2019-05-08,1041.770366797463
2019-05-09,1017.8581993251178
2019-05-10,1021.7690797966874
2019-05-13,1006.7619956733474
2019-05-14,1005.9005231824383
2019-05-15,1007.0095372019889
2019-05-16,1002.8538853907053
2019-05-17,990.967492880395
2019-05-20,993.1880973802414
2019-05-21,998.607779374228
2019-05-22,998.579055817665
2019-05-23,988.6970352901154
2019-05-24,991.1288636390321
2019-05-27,995.1695375386389
2019-05-28,994.6215637210914
2019-05-29,990.0236243930394
2019-05-30,1001.6152396250853
2019-05-31,1003.9132629011162
2019-06-03,1014.3427367149975
2019-06-04,1011.0196136266154
2019-06-05,1011.9518652664582
2019-06-06,1011.0157755147022
2019-06-07,1013.9506755720686
2019-06-10,1025.5591318826819
2019-06-11,1035.669860585386
2019-06-12,1031.115608669301
2019-06-13,1027.2299583315155
2019-06-14,1021.8329483247351
2019-06-17,1018.1397042222048
2019-06-18,1028.0807263788543
2019-06-19,1042.5998980861175
2019-06-20,1057.7543727974476
2019-06-21,1056.8124303646052
2019-06-24,1059.585130289779
2019-06-25,1053.443342770886
2019-06-26,1055.7867525047209
2019-06-27,1063.3033303667125
2019-06-28,1064.3542974883048
2019-07-01,1071.619923985931
2019-07-02,1069.8952250579493
2019-07-03,1065.045753826751
2019-07-04,1071.9429087711947
2019-07-05,1067.2303032859468
2019-07-08,1053.8145475562962
2019-07-09,1049.2880178505725
2019-07-10,1055.5850031473947
2019-07-11,1063.6823725682436
2019-07-12,1059.9882726978938
2019-07-15,1063.0627747446038
2019-07-16,1065.5328169917213
2019-07-17,1060.1477596406826
2019-07-18,1057.4812364999843
2019-07-19,1064.654427238587
2019-07-22,1059.6644010797168
2019-07-23,1060.9174696659861
2019-07-24,1058.5064016503804
2019-07-25,1057.516571641519
2019-07-26,1051.9944095659928
2019-07-29,1046.609383693116
2019-07-30,1045.5154751821392
2019-07-31,1039.6659203114127
2019-08-01,1027.2893866312725
2019-08-02,1006.2172654272972
2019-08-05,977.605996708591
2019-08-06,974.260916539928
2019-08-07,972.4458257572466
2019-08-08,981.9742237035074
2019-08-09,979.7511799199566
2019-08-12,973.7974730766662
2019-08-13,965.0750099563184
2019-08-14,961.9598267180472
2019-08-15,960.4171499001893
2019-08-16,963.9201973006209
2019-08-19,970.7538084933163
2019-08-20,973.930340083258
2019-08-21,978.3054598470617
2019-08-22,972.1155379097723
2019-08-23,970.5961046829674
2019-08-26,955.9579425289205
2019-08-27,959.0673810152792
2019-08-28,961.4866623373576
2019-08-29,964.645384253208
2019-08-30,980.1432094615195
2019-09-02,980.0917235114057
2019-09-03,970.6649409488638
2019-09-04,988.3056923334699
2019-09-05,1001.4079781234299
2019-09-06,1006.9812764964087
2019-09-09,1010.7390918118696
2019-09-10,1012.395985930732
2019-09-11,1023.3268408656189
2019-09-12,1028.2323536485223
2019-09-13,1033.1697673976423
2019-09-16,1035.8606089213256
2019-09-17,1026.1391691394876
2019-09-18,1027.8954171185035
2019-09-19,1023.4436630296736
2019-09-20,1027.7801402414314
2019-09-23,1022.9242994804837
2019-09-24,1020.3234411201746
2019-09-25,1012.5211005323615
2019-09-26,1015.8265746959667
2019-09-27,1009.1614771471162
2019-09-30,1009.6673207083684
2019-10-01,1007.5608063748126
2019-10-02,996.3844421663194
2019-10-03,998.0283068693859
2019-10-04,1001.6767792117877
2019-10-07,1000.5671125301404
2019-10-08,1002.7264410413394
2019-10-09,1001.5681347127418
2019-10-10,1003.0721190064362
2019-10-11,1018.111371
2019-10-14,1025.588711
2019-10-15,1026.339824
2019-10-16,1030.329434
2019-10-17,1034.78043
2019-10-18,1032.780871
2019-10-21,1037.731685
2019-10-22,1046.324148
2019-10-23,1043.760561
2019-10-24,1049.870182
2019-10-25,1048.157175
2019-10-28,1053.398825
2019-10-29,1055.201279
2019-10-30,1050.52955
2019-10-31,1050.744947
2019-11-01,1059.726472
2019-11-04,1075.771705
2019-11-05,1082.0761257919978
2019-11-06,1080.3792965305133
2019-11-07,1084.985936669823
2019-11-08,1078.569392427997
2019-11-11,1063.897388241836
2019-11-12,1068.0598509562892
2019-11-13,1055.4591791238665
2019-11-14,1054.0438299205189
2019-11-15,1061.4779448353365
2019-11-18,1064.988775799299
2019-11-19,1068.765701450306
2019-11-20,1062.9058106112727
2019-11-21,1053.283981421366
2019-11-22,1056.832630904961
2019-11-25,1062.082487339729
2019-11-26,1056.8946173262161
2019-11-27,1059.9916926223905
2019-11-28,1057.3434898323198
2019-11-29,1046.764161325911
2019-12-02,1046.5937054213082
2019-12-03,1042.4220131114791
2019-12-04,1041.0026035082778
2019-12-05,1044.610273649318
2019-12-06,1050.5034979299896
2019-12-09,1055.1235127667226
2019-12-10,1053.8609449691548
2019-12-11,1060.7545381605119
2019-12-12,1074.0394365828697
2019-12-13,1091.8454268844384
2019-12-16,1092.2586610016112
2019-12-17,1106.2142200629246
2019-12-18,1111.5330781167836
2019-12-19,1110.705652045298
2019-12-20,1111.8600233652808
2019-12-23,1114.5839017401954
2019-12-24,1112.3050976450031
2019-12-25,1112.2767088931203
2019-12-26,1115.3620831988358
2019-12-27,1125.010078
2019-12-30,1126.179643932831
2019-12-31,1124.2134350941678
2020-01-01,1124.2554173252406
2020-01-02,1132.937626907737
2020-01-03,1129.0665424523834
2020-01-06,1116.6298589479338
2020-01-07,1117.9770701068828
2020-01-08,1110.1482756789082
2020-01-09,1127.3453673950767
2020-01-10,1130.157065152848
2020-01-13,1138.4553507661258
2020-01-14,1139.8573962823075
2020-01-15,1133.9849649743724
2020-01-16,1136.5814716913542
2020-01-17,1142.8694345101771
2020-01-20,1141.791940198057
2020-01-21,1123.5612828017154
2020-01-22,1129.2476784202363
2020-01-23,1117.4261148066444
2020-01-24,1116.505117589374
2020-01-27,1102.3093025054384
2020-01-28,1096.1484960176726
2020-01-29,1087.8013143860233
2020-01-30,1061.3077691698313
2020-01-31,1050.0307623269746
2020-02-03,1044.6636005948872
2020-02-04,1064.855104090083
2020-02-05,1070.4537349929226
2020-02-06,1086.884299242135
2020-02-07,1075.729495374624
2020-02-10,1069.1309622932304
2020-02-11,1082.1769592743497
2020-02-12,1090.868653610454
2020-02-13,1085.6256058702088
2020-02-14,1086.4510802603947
2020-02-17,1087.7287480043728
2020-02-18,1074.8554913062212
2020-02-19,1081.05565695634
2020-02-20,1073.3809157220392
2020-02-21,1061.8150044604256
2020-02-24,1032.1477079767792
2020-02-25,1031.4306712061325
2020-02-26,1018.5729547434673
2020-02-27,1006.502634166902
2020-02-28,978.988250877312
2020-03-02,990.383754347168
2020-03-03,1002.0019657723572
2020-03-04,1010.899696691272
2020-03-05,1011.8246792081918
2020-03-06,983.0784565024687
2020-03-09,919.3592692066106
2020-03-10,930.8843078638753
2020-03-11,915.2709824107732
2020-03-12,855.7483906116614
2020-03-13,854.1225478229086
2020-03-16,807.2756406926285
2020-03-17,793.8636472234587
2020-03-18,755.2901181761247
2020-03-19,724.7948281422762
2020-03-20,764.4519537218592
2020-03-23,719.4375844244541
2020-03-24,760.7729579322414
2020-03-25,796.5004283122497
2020-03-26,806.1267659803509
2020-03-27,804.5953189657496
2020-03-30,795.4699033664327
2020-03-31,812.4492535173387
2020-04-01,792.5236259710143
2020-04-02,804.7687620813625
2020-04-03,799.9368295690265
2020-04-06,820.0572942856353
2020-04-07,841.9164175844704
2020-04-08,839.1676525602471
2020-04-09,853.5038968477949
2020-04-10,856.1525778568799
2020-04-13,849.7341388177498
2020-04-14,861.6285037553091
2020-04-15,850.6876623274836
2020-04-16,842.825230062573
2020-04-17,859.5601016286074
2020-04-20,855.8366139389614
2020-04-21,834.7860062559118
2020-04-22,841.67687905209
2020-04-23,846.9344139300462
2020-04-24,835.7706727190559
2020-04-27,853.4601095028177
2020-04-28,862.424709690618
2020-04-29,878.949383940143
2020-04-30,884.1104319090521
2020-05-01,879.4231710209268
2020-05-04,849.7190601441374
2020-05-05,855.864433327045
2020-05-06,858.1187042530318
2020-05-07,856.3068223976186
2020-05-08,868.3709305971628
2020-05-11,869.9916792894445
2020-05-12,862.4689551135972
2020-05-13,861.2447431486977
2020-05-14,851.0556219658723
2020-05-15,851.4144549273337
2020-05-18,861.0027545215768
2020-05-19,875.3898320325778
2020-05-20,879.7722063422754
2020-05-21,880.6629309589478
2020-05-22,859.2595357201417
2020-05-25,865.3484668991647
2020-05-26,879.7321100160581
2020-05-27,882.8807523993457
2020-05-28,883.0134787990876
2020-05-29,883.2638127165689
2020-06-01,904.5092423925912
2020-06-02,922.548123653265
2020-06-03,947.8195930122006
2020-06-04,946.5988063581556
2020-06-05,966.2409493704491
2020-06-08,974.6104924751797
2020-06-09,976.5270603780054
2020-06-10,972.508390107209
2020-06-11,951.1787657676407
2020-06-12,939.4455738304549
2020-06-15,915.1785257693726
2020-06-16,940.2828773217138
2020-06-17,941.9990686233313
2020-06-18,941.896518975437
2020-06-19,947.4781378021183
2020-06-22,942.6624848624873
2020-06-23,949.8323709695875
2020-06-24,947.3942673707817
2020-06-25,939.5507402600682
2020-06-26,936.0774658495451
2020-06-29,931.5249924790671
2020-06-30,930.267914280529
2020-07-01,936.5848245234884
2020-07-02,956.3282646258715
2020-07-03,963.6293017385419
2020-07-06,993.9294239913237
2020-07-07,983.1678521479183
2020-07-08,989.0113416979356
2020-07-09,990.7114127766639
2020-07-10,978.5843015994054
2020-07-13,986.0612977853048
2020-07-14,976.2858748280207
2020-07-15,982.4280721528935
2020-07-16,972.76077
2020-07-17,976.8849293339939
2020-07-20,985.3997390913268
2020-07-21,997.708187920775
2020-07-22,995.1627673331063
2020-07-23,991.2630934957041
2020-07-24,978.5185344377484
2020-07-27,986.5740161503229
2020-07-28,990.2442586856923
2020-07-29,996.3362297365156
2020-07-30,989.4539623298857
2020-07-31,984.6166053318626
2020-08-03,979.5748446327302
2020-08-04,989.7782535557741
2020-08-05,1000.8714284057938
2020-08-06,1005.1902000072295
2020-08-07,997.5324503327377
2020-08-10,1003.2972766671887
2020-08-11,1013.0435289512598
2020-08-12,1016.1488502809402
2020-08-13,1019.5580804305615
2020-08-14,1016.8140231942511
2020-08-17,1021.0287784481558
2020-08-18,1018.0875453842505
2020-08-19,1015.7962503000585
2020-08-20,992.6845303372899
2020-08-21,1000.248772873836
2020-08-24,1008.266549951438
2020-08-25,1014.3590980442634
2020-08-26,1012.7936417968067
2020-08-27,1006.6716265076954
2020-08-28,1012.9598102763862
2020-08-31,995.9381500459269
2020-09-01,1007.883584756885
2020-09-02,1003.7112579656613
2020-09-03,1002.7097356608621
2020-09-04,996.9788448696607
2020-09-07,996.981855044266
2020-09-08,996.148409302013
2020-09-09,994.8206673603513
2020-09-10,995.8192245871406
2020-09-11,996.775217276759
2020-09-14,1006.9831849669033
2020-09-15,1013.4899108592589
2020-09-16,1015.7739237531504
2020-09-17,1010.2163580406813
2020-09-18,1012.7738091273438
2020-09-21,993.8617466405104
2020-09-22,983.4424879139382
2020-09-23,976.0724636959264
2020-09-24,957.4485599778404
2020-09-25,957.3227843888133
2020-09-28,968.6067058517434
2020-09-29,967.6069662892113
2020-09-30,974.3580712133718
2020-10-01,977.393003664615
2020-10-02,975.5538828905273
2020-10-05,985.2152915490551
2020-10-06,993.4422664274013
2020-10-07,995.4513240619634
2020-10-08,1004.2718349644285
2020-10-09,1006.1537615403895
2020-10-12,1015.9440639602198
2020-10-13,1013.7115832713451
2020-10-14,1011.3358114620661
2020-10-15,1001.8063107295056
2020-10-16,1003.7778865768454
2020-10-19,1011.5965642401128
2020-10-20,1015.5513174155564
2020-10-21,1022.1849566610003
2020-10-22,1024.3938574795106
2020-10-23,1030.112241020359
2020-10-26,1024.971938367287
2020-10-27,1017.5586042168366
2020-10-28,1002.5667547761066
2020-10-29,994.2304979434521
2020-10-30,980.1247481844568
2020-11-02,991.7786037396065
2020-11-03,1008.0462278882014
2020-11-04,1010.8033590653757
2020-11-05,1038.7885569033774
2020-11-06,1046.9259586631626
2020-11-09,1072.783738601595
2020-11-10,1083.6515246355773
2020-11-11,1097.2318847177823
2020-11-12,1090.0973099016283
2020-11-13,1087.9168387066716
2020-11-16,1106.862690538987
2020-11-17,1112.2190592057652
2020-11-18,1119.4958056379323
2020-11-19,1110.0957352777489
2020-11-20,1111.33916
2020-11-23,1125.859563
2020-11-24,1132.259247
2020-11-25,1132.853727
2020-11-26,1142.54478
2020-11-27,1145.205437
2020-11-30,1123.7319716313166
2020-12-01,1144.6343958757534
2020-12-02,1153.615366038872
2020-12-03,1160.834263140602
2020-12-04,1172.5096970584761
2020-12-07,1173.543856514463
2020-12-08,1168.3366531483969
2020-12-09,1175.7207042744853
2020-12-10,1174.530187468374
2020-12-11,1179.5396076700808
2020-12-14,1177.6024627852294
2020-12-15,1176.0940926697447
2020-12-16,1185.9503158573566
2020-12-17,1191.0442125065601
2020-12-18,1187.5536130385437
2020-12-21,1168.9411857205887
2020-12-22,1160.411033934121
2020-12-23,1168.466851863917
2020-12-24,1177.793767705365
2020-12-25,1179.5031267711242
2020-12-28,1188.1513040747188
2020-12-29,1196.332299278327
2020-12-30,1208.2751211465206
2020-12-31,1209.0722259877618
2021-01-01,1209.5400030101046
2021-01-04,1222.0578086229539
2021-01-05,1228.3849561680488
2021-01-06,1230.7254882197983
2021-01-07,1243.4022966250027
2021-01-08,1266.0552773384607
2021-01-11,1261.9615575595524
2021-01-12,1265.3930427592506
2021-01-13,1276.6212662980179
2021-01-14,1281.6920751052123
2021-01-15,1269.2373504340585
2021-01-18,1264.6147799474027
2021-01-19,1282.7046523932645
2021-01-20,1287.9563737515077
2021-01-21,1290.9670930875986
2021-01-22,1269.6343714446443
2021-01-25,1278.05708830414
2021-01-26,1263.4031003266964
2021-01-27,1254.860383301786
2021-01-28,1235.1050084533967
2021-01-29,1214.483168612524
2021-02-01,1234.706059923933
2021-02-02,1252.0291720847035
2021-02-03,1259.1587867682908
2021-02-04,1255.466645881018
2021-02-05,1265.2328977615514
2021-02-08,1269.9814169138565
2021-02-09,1274.881519246564
2021-02-10,1283.8755273473232
2021-02-11,1287.9251335108474
2021-02-12,1289.5833651168036
2021-02-15,1299.8097507435332
2021-02-16,1309.167093323183
2021-02-17,1307.5580629236333
2021-02-18,1294.653413365586
2021-02-19,1299.9416149728254
2021-02-22,1287.470573790224
2021-02-23,1295.702925424177
2021-02-24,1279.4707184609686
2021-02-25,1299.3444546664775
2021-02-26,1261.9143609476043
2021-03-01,1272.921304012866
2021-03-02,1274.3478708851462
2021-03-03,1295.3217203674765
2021-03-04,1281.1151431940273
2021-03-05,1277.6208207118839
2021-03-08,1266.0748751382084
2021-03-09,1269.5031067526452
2021-03-10,1272.5974085920666
2021-03-11,1295.4226318895376
2021-03-12,1295.3894000601122
2021-03-15,1298.107490638192
2021-03-16,1305.301228242603
2021-03-17,1296.7827115050975
2021-03-18,1301.6305347624889
2021-03-19,1287.7210879176885
2021-03-22,1291.364932827075
2021-03-23,1279.485126561235
2021-03-24,1262.7145578357954
2021-03-25,1257.9268492327913
2021-03-26,1273.978413949388
2021-03-29,1283.7606160317048
2021-03-30,1291.2008707554787
2021-03-31,1288.0428365353682
2021-04-01,1294.96985704713
2021-04-02,1297.659354076097
2021-04-05,1300.406314033394
2021-04-06,1305.0143161737037
2021-04-07,1307.1615192829186
2021-04-08,1310.331030445353
2021-04-09,1300.5718564274734
2021-04-12,1294.7721283801193
2021-04-13,1298.4558094452518
2021-04-14,1311.8249465018584
2021-04-15,1316.15099043778
2021-04-16,1324.4034928902604
2021-04-19,1326.9025390299698
2021-04-20,1330.1445807401126
2021-04-21,1319.8875422991555
2021-04-22,1322.0960627245659
2021-04-23,1327.7055393909568
2021-04-26,1336.2778262407207
2021-04-27,1338.465246778661
2021-04-28,1341.4549232130269
2021-04-29,1344.1359978959197
2021-04-30,1328.3618224342958
2021-05-03,1319.3156859507444
2021-05-04,1316.3839821397364
2021-05-05,1322.5954551783573
2021-05-06,1334.382695988295
2021-05-07,1349.4115523035118
2021-05-10,1361.4573809308197
2021-05-11,1343.5579174884938
2021-05-12,1323.1033005379
2021-05-13,1308.9506050042178
2021-05-14,1318.6612744735166
2021-05-17,1312.771342675367
2021-05-18,1336.8909829677832
2021-05-19,1331.8974610951918
2021-05-20,1325.1650984973974
2021-05-21,1327.8035494128649
2021-05-24,1327.7471890720444
2021-05-25,1341.8254821618125
2021-05-26,1348.2247534598628
2021-05-27,1351.521025394082
2021-05-28,1362.1440853939048
2021-05-31,1371.1367042606541
2021-06-01,1381.5421827031066
2021-06-02,1384.5387210985527
2021-06-03,1382.9044469321057
2021-06-04,1382.897675968731
2021-06-07,1384.5428027937694
2021-06-08,1383.3139091247288
2021-06-09,1379.2869885429966
2021-06-10,1382.2648215925246
2021-06-11,1385.8430681239026
2021-06-14,1385.4888138876938
2021-06-15,1377.6181559495647
2021-06-16,1376.670678399611
2021-06-17,1365.499774541461
2021-06-18,1355.3622215466892
2021-06-21,1341.925293291158
2021-06-22,1346.3253603265523
2021-06-23,1353.6330152699002
2021-06-24,1360.7664543663602
2021-06-25,1370.9554768248156
2021-06-28,1367.576447579051
2021-06-29,1359.5402023193408
2021-06-30,1358.9057771540674
2021-07-01,1353.4933093049615
2021-07-02,1348.160354704314
2021-07-05,1352.9475619690245
2021-07-06,1347.7386891113044
2021-07-07,1340.625310712314
2021-07-08,1321.2795475209705
2021-07-09,1319.4443626472598
2021-07-12,1326.9022514563646
2021-07-13,1334.5269696616208
2021-07-14,1330.2137013812796
2021-07-15,1340.432655348819
2021-07-16,1337.2684646377122
2021-07-19,1315.78608396469
2021-07-20,1306.682153064332
2021-07-21,1306.9916168841949
2021-07-22,1323.3403464239068
2021-07-23,1317.1969913796336
2021-07-26,1300.7822969167428
2021-07-27,1289.8865376738015
2021-07-28,1296.2787076368054
2021-07-29,1312.237876656218
