Date,EM LATIN AMERICA IMI VALUE WEIGHTED
2018-02-16,7641.664926
2018-02-19,7658.402338
2018-02-20,7673.576601
2018-02-21,7683.609501
2018-02-22,7744.832004
2018-02-23,7823.151353
2018-02-26,7847.130892
2018-02-27,7756.9097
2018-02-28,7618.037974
2018-03-01,7599.196322
2018-03-02,7607.741144
2018-03-05,7666.342978
2018-03-06,7704.629994
2018-03-07,7653.602371
2018-03-08,7596.972861
2018-03-09,7751.320636
2018-03-12,7762.540239
2018-03-13,7749.067795
2018-03-14,7675.048918
2018-03-15,7554.019384
2018-03-16,7532.523649
2018-03-19,7465.784844122042
2018-03-20,7463.881516
2018-03-21,7562.734194
2018-03-22,7503.088793
2018-03-23,7445.879683
2018-03-26,7529.688582
2018-03-27,7419.57819
2018-03-28,7392.204778
2018-03-29,7512.436614
2018-03-30,7512.436614312314
2018-04-02,7469.081051
2018-04-03,7517.021716
2018-04-04,7464.768477
2018-04-05,7598.645015
2018-04-06,7494.543133
2018-04-09,7396.587657
2018-04-10,7449.818551
2018-04-11,7549.43058219899
2018-04-12,7593.767872268235
2018-04-13,7476.084396292768
2018-04-16,7357.184855723826
2018-04-17,7513.341966010021
2018-04-18,7663.055634471437
2018-04-19,7613.719861361933
2018-04-20,7533.129245949308
2018-04-23,7478.374816147674
2018-04-24,7401.775828940599
2018-04-25,7296.55274922948
2018-04-26,7417.943887804254
2018-04-27,7476.851686650511
2018-04-30,7417.026480914943
2018-05-01,7380.746275454069
2018-05-02,7193.377765101071
2018-05-03,7062.874432369893
2018-05-04,7090.682733836677
2018-05-07,7017.255051227288
2018-05-08,6965.367983271226
2018-05-09,7060.923134262182
2018-05-10,7244.532942979979
2018-05-11,7194.647338119943
2018-05-14,7127.556081321916
2018-05-15,7022.106657151495
2018-05-16,7096.364349347206
2018-05-17,6903.943359648937
2018-05-18,6769.728656274889
2018-05-21,6739.4958497352045
2018-05-22,6883.848688634476
2018-05-23,6776.963652574479
2018-05-24,6674.134109628365
2018-05-25,6605.49258578937
2018-05-28,6327.3251787296085
2018-05-29,6349.826595995483
2018-05-30,6359.6110944894945
2018-05-31,6352.231472474348
2018-06-01,6371.0686021636875
2018-06-04,6459.4719444904895
2018-06-05,6272.375220034581
2018-06-06,6208.025962042501
2018-06-07,6038.112273280978
2018-06-08,6109.56941578895
2018-06-11,6192.288934822853
2018-06-12,6185.501636673852
2018-06-13,6156.752586634184
2018-06-14,6107.65923389016
2018-06-15,5987.310643117579
2018-06-18,5956.526128612661
2018-06-19,6041.327198351066
2018-06-20,6114.418087338254
2018-06-21,5961.466311287588
2018-06-22,6041.064613156536
2018-06-25,6036.038686714836
2018-06-26,6092.728207042366
2018-06-27,5973.950436626445
2018-06-28,6036.12964969705
2018-06-29,6137.041971615741
2018-07-02,6012.422544545764
2018-07-03,6133.85621078287
2018-07-04,6203.02989810936
2018-07-05,6237.4811088673505
2018-07-06,6288.337738255548
2018-07-09,6358.864183854019
2018-07-10,6371.861217885816
2018-07-11,6350.185216013512
2018-07-12,6399.495374695586
2018-07-13,6420.985180618391
2018-07-16,6421.046032255255
2018-07-17,6505.42696102768
2018-07-18,6482.292367054531
2018-07-19,6447.145793664311
2018-07-20,6635.080396258442
2018-07-23,6576.18333630433
2018-07-24,6732.830392278761
2018-07-25,6829.203394984062
2018-07-26,6757.833251230347
2018-07-27,6817.752368145374
2018-07-30,6830.116092938217
2018-07-31,6725.615970456461
2018-08-01,6750.922853340672
2018-08-02,6716.149898294734
2018-08-03,6886.175127961839
2018-08-06,6840.852104224281
2018-08-07,6860.863694225114
2018-08-08,6760.787340399442
2018-08-09,6624.889110990831
2018-08-10,6394.27828973086
2018-08-13,6371.445138754325
2018-08-14,6467.663380849098
2018-08-15,6297.120355851312
2018-08-16,6343.157012861526
2018-08-17,6245.2676420331445
2018-08-20,6265.6296349252225
2018-08-21,6219.974932684331
2018-08-22,6255.843381947324
2018-08-23,6182.945490729096
2018-08-24,6206.693729831745
2018-08-27,6364.010930442359
2018-08-28,6237.414564483801
2018-08-29,6258.8415708483435
2018-08-30,6072.774995732437
2018-08-31,6141.451902654219
2018-09-03,6092.806913072925
2018-09-04,5954.01776564715
2018-09-05,5929.804962987585
2018-09-06,6000.5510037483455
2018-09-07,6106.136616568453
2018-09-10,6065.2304646853145
2018-09-11,5918.409757282803
2018-09-12,6030.091081308237
2018-09-13,6024.3412657912995
2018-09-14,6040.831492278064
2018-09-17,6117.745028922289
2018-09-18,6211.695179906918
2018-09-19,6212.263962774618
2018-09-20,6222.469948066141
2018-09-21,6311.740018434583
2018-09-24,6256.408918983058
2018-09-25,6210.074958302781
2018-09-26,6282.6649087750375
2018-09-27,6433.990184241391
2018-09-28,6393.515651520295
2018-10-01,6348.04108572876
2018-10-02,6534.772888726034
2018-10-03,6724.592833418157
2018-10-04,6591.683029703165
2018-10-05,6588.113366055598
2018-10-08,6907.605270975909
2018-10-09,6922.7946252006295
2018-10-10,6752.4888228096415
2018-10-11,6690.380763925183
2018-10-12,6673.711469725122
2018-10-15,6777.673275900032
2018-10-16,6964.213857153832
2018-10-17,6946.039123029313
2018-10-18,6782.792566449454
2018-10-19,6794.9690136766785
2018-10-22,6852.780769893134
2018-10-23,6771.95254805022
2018-10-24,6634.4123137139695
2018-10-25,6730.472652147871
2018-10-26,6803.119058942011
2018-10-29,6639.362480857607
2018-10-30,6706.172286116179
2018-10-31,6717.457101795388
2018-11-01,6868.498644321783
2018-11-02,6884.165138810676
2018-11-05,7014.271869303638
2018-11-06,6904.11317760206
2018-11-07,6884.095364031815
2018-11-08,6692.528304663575
2018-11-09,6657.717684799324
2018-11-12,6612.468379534273
2018-11-13,6481.441927765219
2018-11-14,6565.440098937011
2018-11-15,6566.580271587243
2018-11-16,6783.01662718183
2018-11-19,6747.464892660153
2018-11-20,6684.177160120054
2018-11-21,6629.432235677117
2018-11-22,6602.8897604277145
2018-11-23,6527.2435912368155
2018-11-26,6366.638391694859
2018-11-27,6480.670953687135
2018-11-28,6603.142318048936
2018-11-29,6716.712326939485
2018-11-30,6638.211651262568
2018-12-03,6749.537169716451
2018-12-04,6667.24233300028
2018-12-05,6645.808637812291
2018-12-06,6585.71854295158
2018-12-07,6639.512128717156
2018-12-10,6420.158288038444
2018-12-11,6457.356360650242
2018-12-12,6576.077614721433
2018-12-13,6578.00509138608
2018-12-14,6530.148888443799
2018-12-17,6436.94947649262
2018-12-18,6474.207653644092
2018-12-19,6484.426285670015
2018-12-20,6489.43104459364
2018-12-21,6461.958348903297
2018-12-24,6435.611163559726
2018-12-25,6435.611163559726
2018-12-26,6406.6903011410905
2018-12-27,6450.1705425430055
2018-12-28,6615.413192875702
2018-12-31,6607.022603899242
2019-01-01,6607.022603899242
2019-01-02,6861.660578854074
2019-01-03,6947.5588933930085
2019-01-04,7062.711963740289
2019-01-07,7092.387971762119
2019-01-08,7143.699356472475
2019-01-09,7283.934389523697
2019-01-10,7310.602305929569
2019-01-11,7279.365332864568
2019-01-14,7325.07026259797
2019-01-15,7304.062000067074
2019-01-16,7316.400443816299
2019-01-17,7320.9513270405605
2019-01-18,7405.657396733633
2019-01-21,7351.445428468317
2019-01-22,7281.462837329334
2019-01-23,7322.341954128694
2019-01-24,7438.058231471846
2019-01-25,7445.330754567469
2019-01-28,7362.784488065262
2019-01-29,7421.797592052315
2019-01-30,7478.257584864452
2019-01-31,7655.772951556057
2019-02-01,7658.077817822576
2019-02-04,7696.777281577724
2019-02-05,7686.838506162448
2019-02-06,7454.249071904269
2019-02-07,7391.8604244732205
2019-02-08,7402.005863934701
2019-02-11,7296.100296684477
2019-02-12,7415.229589324069
2019-02-13,7328.882926802544
2019-02-14,7417.194917563013
2019-02-15,7478.170658820512
2019-02-18,7407.0915812581225
2019-02-19,7511.5376603309005
2019-02-20,7477.613990298423
2019-02-21,7447.089162978619
2019-02-22,7546.1369492509075
2019-02-25,7527.112744819743
2019-02-26,7496.566864006578
2019-02-27,7483.277282298239
2019-02-28,7355.491793988372
2019-03-01,7255.037691979682
2019-03-04,7248.468638187319
2019-03-05,7236.789757975971
2019-03-06,7189.1271709412595
2019-03-07,7071.973890137336
2019-03-08,7117.067859329922
2019-03-11,7282.9342810824855
2019-03-12,7338.141378906368
2019-03-13,7386.968998876577
2019-03-14,7363.591900737588
2019-03-15,7446.837839052794
2019-03-18,7513.227593418862
2019-03-19,7564.221605220095
2019-03-20,7505.991400053702
2019-03-21,7415.519190725257
2019-03-22,7087.79049141262
2019-03-25,7151.328769890124
2019-03-26,7202.666039373736
2019-03-27,6928.76994784702
2019-03-28,7030.335513200495
2019-03-29,7179.3529898026745
2019-04-01,7283.280786660021
2019-04-02,7223.436814903937
2019-04-03,7239.819323962662
2019-04-04,7328.594806815006
2019-04-05,7426.972943251901
2019-04-08,7474.6096937667835
2019-04-09,7438.543329727273
2019-04-10,7459.937199220547
2019-04-11,7374.136583925513
2019-04-12,7263.264183639936
2019-04-15,7227.065929721669
2019-04-16,7293.741716228576
2019-04-17,7254.642386904429
2019-04-18,7272.210901656008
2019-04-19,7272.210901656008
2019-04-22,7286.214508559057
2019-04-23,7289.573702077303
2019-04-24,7214.8009610512545
2019-04-25,7269.33416870411
2019-04-26,7298.203978828505
2019-04-29,7266.152104186478
2019-04-30,7245.255835306168
2019-05-01,7296.014058495451
2019-05-02,7164.076289184897
2019-05-03,7221.055535257569
2019-05-06,7150.396615697667
2019-05-07,7040.0020267790505
2019-05-08,7139.048857690555
2019-05-09,7033.345548055264
2019-05-10,7027.78700638566
2019-05-13,6846.276154237258
2019-05-14,6910.509257753098
2019-05-15,6859.977585648059
2019-05-16,6772.700471443633
2019-05-17,6701.95203794508
2019-05-20,6750.084262228341
2019-05-21,6898.3005803165
2019-05-22,6934.83797314363
2019-05-23,6869.879942962716
2019-05-24,6842.82558188035
2019-05-27,6901.3090857129355
2019-05-28,6917.734225645945
2019-05-29,6992.006493428712
2019-05-30,7111.444508414049
2019-05-31,7087.298417864873
2019-06-03,7115.425414294036
2019-06-04,7211.740286790416
2019-06-05,7156.220601240922
2019-06-06,7182.769248797469
2019-06-07,7269.949419398747
2019-06-10,7277.46191729684
2019-06-11,7393.018277737665
2019-06-12,7397.107096288161
2019-06-13,7389.349502920818
2019-06-14,7298.215774489123
2019-06-17,7242.629196486169
2019-06-18,7401.113884461634
2019-06-19,7422.558043488513
2019-06-20,7520.728043529118
2019-06-21,7621.375343626237
2019-06-24,7612.667813408591
2019-06-25,7517.436251988638
2019-06-26,7537.792092840135
2019-06-27,7494.2405416671045
2019-06-28,7546.074892344548
2019-07-01,7602.038650855291
2019-07-02,7502.373958683561
2019-07-03,7595.335728755927
2019-07-04,7737.071669838516
2019-07-05,7704.925602773467
2019-07-08,7771.64175584167
2019-07-09,7741.716675121274
2019-07-10,7812.173973101924
2019-07-11,7840.725893136995
2019-07-12,7803.113183032114
2019-07-15,7811.603872989956
2019-07-16,7779.600050559269
2019-07-17,7749.364133553629
2019-07-18,7767.76971706883
2019-07-19,7719.309691454198
2019-07-22,7705.61667209052
2019-07-23,7642.571562212744
2019-07-24,7668.972296935482
2019-07-25,7555.772774518375
2019-07-26,7542.597277999371
2019-07-29,7572.6397964773405
2019-07-30,7521.394773228606
2019-07-31,7492.769776430503
2019-08-01,7363.048984463201
2019-08-02,7266.457188002597
2019-08-05,7004.52463990645
2019-08-06,7071.539832039563
2019-08-07,7129.413213056343
2019-08-08,7276.600396783557
2019-08-09,7265.8651313464425
2019-08-12,6975.735657428563
2019-08-13,7077.883497690519
2019-08-14,6811.472785435011
2019-08-15,6756.205614806013
2019-08-16,6839.232281067852
2019-08-19,6753.497588681394
2019-08-20,6764.3535168235585
2019-08-21,6872.428815715598
2019-08-22,6800.098852838077
2019-08-23,6652.701641659423
2019-08-26,6513.384257458254
2019-08-27,6530.331635227831
2019-08-28,6584.125832290927
2019-08-29,6716.020974862385
2019-08-30,6836.982882059307
2019-09-02,6759.64840854246
2019-09-03,6702.457137660592
2019-09-04,6868.058310370083
2019-09-05,6986.9489573075625
2019-09-06,7066.364803246893
2019-09-09,7060.74909864434
2019-09-10,7035.519700378359
2019-09-11,7123.931777063257
2019-09-12,7182.375888713559
2019-09-13,7176.76445502728
2019-09-16,7158.576284030483
2019-09-17,7185.900313401724
2019-09-18,7167.253164977156
2019-09-19,7115.66529768384
2019-09-20,7098.650191000713
2019-09-23,7081.5868397123895
2019-09-24,7018.276075216804
2019-09-25,7028.550295504848
2019-09-26,7090.481045743097
2019-09-27,7085.463741262583
2019-09-30,7041.295832293693
2019-10-01,6986.469047062209
2019-10-02,6844.464307429403
2019-10-03,6959.737788144239
2019-10-04,7103.599402325179
2019-10-07,6997.394053493918
2019-10-08,6927.702069991707
2019-10-09,6954.300528564665
2019-10-10,7024.861766780374
2019-10-11,7144.190922654649
2019-10-14,7149.034001211845
2019-10-15,7134.767017874654
2019-10-16,7151.112960117306
2019-10-17,7180.817405710701
2019-10-18,7172.323452825585
2019-10-21,7185.791858997077
2019-10-22,7319.104097794379
2019-10-23,7338.7297106822
2019-10-24,7396.542888308426
2019-10-25,7393.4843604632215
2019-10-28,7507.432803498429
2019-10-29,7453.194199254301
2019-10-30,7416.765499778649
2019-10-31,7353.364135889425
2019-11-01,7474.837558798105
2019-11-04,7503.435352918006
2019-11-05,7462.581031478391
2019-11-06,7374.814077323841
2019-11-07,7413.302135761541
2019-11-08,7270.052899567698
2019-11-11,7250.306162568581
2019-11-12,7109.914111226671
2019-11-13,7014.888907973874
2019-11-14,7023.631089686882
2019-11-15,7119.958170135229
2019-11-18,7100.570368196523
2019-11-19,7042.804583787497
2019-11-20,7050.303027771325
2019-11-21,7093.558458686109
2019-11-22,7193.093260456723
2019-11-25,7142.732856395653
2019-11-26,6980.0415845932075
2019-11-27,7007.110137637367
2019-11-28,7019.492384120024
2019-11-29,7049.73404634321
2019-12-02,7053.162359372027
2019-12-03,7050.743988156715
2019-12-04,7158.675163767428
2019-12-05,7184.0737312545625
2019-12-06,7248.011526122089
2019-12-09,7304.364311209463
2019-12-10,7304.6845971843095
2019-12-11,7385.375396610693
2019-12-12,7480.01361218673
2019-12-13,7559.373154307423
2019-12-16,7579.688273271065
2019-12-17,7629.281567254799
2019-12-18,7744.996174537115
2019-12-19,7752.854441362794
2019-12-20,7744.87774530858
2019-12-23,7825.1876379675705
2019-12-24,7806.5745032658815
2019-12-25,7806.57450326588
2019-12-26,7900.645081442313
2019-12-27,7889.580025
2019-12-30,7865.422622575485
2019-12-31,7854.2713314509665
2020-01-01,7854.2713314509665
2020-01-02,8014.37851418094
2020-01-03,7976.935003217828
2020-01-06,7937.773384389973
2020-01-07,7850.586054870132
2020-01-08,7866.885838838502
2020-01-09,7841.80654595042
2020-01-10,7847.673357993346
2020-01-13,7822.655420286164
2020-01-14,7818.895738467093
2020-01-15,7698.144244689437
2020-01-16,7752.105713975499
2020-01-17,7861.454683986178
2020-01-20,7868.427902151811
2020-01-21,7720.763484098952
2020-01-22,7788.412727075869
2020-01-23,7815.580970618257
2020-01-24,7719.023394937475
2020-01-27,7429.795494915658
2020-01-28,7560.147148487619
2020-01-29,7538.335194105235
2020-01-30,7464.607489254122
2020-01-31,7335.1442696408
2020-02-03,7444.170269811736
2020-02-04,7552.114566290839
2020-02-05,7565.609799715037
2020-02-06,7500.776020499518
2020-02-07,7382.8627216785835
2020-02-10,7323.815160835676
2020-02-11,7463.4277584075035
2020-02-12,7516.9111867496285
2020-02-13,7447.587885432467
2020-02-14,7417.343365040991
2020-02-17,7427.6140202374
2020-02-18,7368.7650157105645
2020-02-19,7405.21642538641
2020-02-20,7286.222581374663
2020-02-21,7228.179098787565
2020-02-24,7131.745725922472
2020-02-25,7076.274209103003
2020-02-26,6755.246072909595
2020-02-27,6487.856261056833
2020-02-28,6426.735508723752
2020-03-02,6610.691463840718
2020-03-03,6655.938013228864
2020-03-04,6710.094927908724
2020-03-05,6364.0716912205235
2020-03-06,6113.457390303187
2020-03-09,5308.786186467702
2020-03-10,5625.2109697334
2020-03-11,5280.5972360709075
2020-03-12,4503.885430121657
2020-03-13,5014.954848371531
2020-03-16,4358.462074783101
2020-03-17,4386.319082747104
2020-03-18,3903.657538788301
2020-03-19,3912.0190849083056
2020-03-20,3899.70907977401
2020-03-23,3592.13949071908
2020-03-24,3872.0836304510613
2020-03-25,4170.427699112673
2020-03-26,4401.840247007438
2020-03-27,4109.638166596012
2020-03-30,4113.439048334397
2020-03-31,4147.914852689483
2020-04-01,3956.7364931057327
2020-04-02,4031.2131732509115
2020-04-03,3903.765684356505
2020-04-06,4120.754394119232
2020-04-07,4231.729867769013
2020-04-08,4333.00151822664
2020-04-09,4424.314333816443
2020-04-10,4424.314333816443
2020-04-13,4376.665556032828
2020-04-14,4434.555961416608
2020-04-15,4301.568385717877
2020-04-16,4255.899536379813
2020-04-17,4320.928532626598
2020-04-20,4263.518671698453
2020-04-21,4178.988627522049
2020-04-22,4197.9482774878625
2020-04-23,4150.264442747157
2020-04-24,3921.89162392422
2020-04-27,4047.029310246596
2020-04-28,4238.228348047519
2020-04-29,4489.279563669874
2020-04-30,4388.087025111838
2020-05-01,4298.345124482758
2020-05-04,4196.953989279177
2020-05-05,4277.239734959391
2020-05-06,4187.67610256783
2020-05-07,4124.266218158105
2020-05-08,4281.2967703483555
2020-05-11,4227.472293209253
2020-05-12,4175.099787681376
2020-05-13,4025.620852276166
2020-05-14,4077.3114512625534
2020-05-15,4064.4843355763896
2020-05-18,4303.213596319073
2020-05-19,4238.212977774708
2020-05-20,4321.876812157892
2020-05-21,4422.982096818275
2020-05-22,4410.720176137659
2020-05-25,4571.875365570846
2020-05-26,4633.873256080902
2020-05-27,4747.325757224115
2020-05-28,4683.545186514359
2020-05-29,4654.073215961373
2020-06-01,4787.062125528211
2020-06-02,5050.903731295919
2020-06-03,5327.47615900636
2020-06-04,5302.595027601802
2020-06-05,5513.446269624741
2020-06-08,5715.45888547589
2020-06-09,5662.132236419882
2020-06-10,5477.532027886236
2020-06-11,5301.565246058581
2020-06-12,5214.817011645308
2020-06-15,5064.058045670027
2020-06-16,5183.66521915712
2020-06-17,5201.88830040288
2020-06-18,5124.310203136592
2020-06-19,5157.988369382747
2020-06-22,5184.385867273705
2020-06-23,5252.578451724671
2020-06-24,5096.95147098626
2020-06-25,5093.733605915518
2020-06-26,4902.094654556544
2020-06-29,4991.274051062462
2020-06-30,4922.92252991051
2020-07-01,5054.6373865102505
2020-07-02,5117.962913967961
2020-07-03,5152.524772524913
2020-07-06,5310.228844487528
2020-07-07,5215.312486805856
2020-07-08,5235.00571257296
2020-07-09,5200.134166552922
2020-07-10,5213.462127885003
2020-07-13,5194.191896251543
2020-07-14,5184.895605682005
2020-07-15,5333.048606176597
2020-07-16,5257.618146405458
2020-07-17,5296.9319165015
2020-07-20,5298.650257359226
2020-07-21,5441.285510632681
2020-07-22,5552.030880442835
2020-07-23,5441.298966796617
2020-07-24,5418.375422240446
2020-07-27,5574.039275068401
2020-07-28,5541.307270537872
2020-07-29,5618.132502305129
2020-07-30,5526.232166326147
2020-07-31,5432.875847432602
2020-08-03,5343.275763580445
2020-08-04,5279.085899354662
2020-08-05,5390.924010261733
2020-08-06,5383.037018749146
2020-08-07,5284.853968512847
2020-08-10,5339.467722158458
2020-08-11,5308.800381596872
2020-08-12,5265.647914503625
2020-08-13,5261.156292775856
2020-08-14,5295.228734111175
2020-08-17,5197.773135234294
2020-08-18,5249.930093630211
2020-08-19,5216.995482360425
2020-08-20,5115.847080927136
2020-08-21,5129.112909772229
2020-08-24,5162.0625514978965
2020-08-25,5167.693879605623
2020-08-26,5119.316360636565
2020-08-27,5084.881481522492
2020-08-28,5243.613573150923
2020-08-31,5084.196538559973
2020-09-01,5293.102945381409
2020-09-02,5278.39855606968
2020-09-03,5293.88536297899
2020-09-04,5314.878188295687
2020-09-07,5326.195572529063
2020-09-08,5212.702437137339
2020-09-09,5298.891332333064
2020-09-10,5221.960159632011
2020-09-11,5211.483471457769
2020-09-14,5277.455233754344
2020-09-15,5289.076731770861
2020-09-16,5285.227604373638
2020-09-17,5272.689345948223
2020-09-18,5183.623270150139
2020-09-21,4953.227121333355
2020-09-22,4983.45431481413
2020-09-23,4808.098543702734
2020-09-24,4833.933387207654
2020-09-25,4842.737703295325
2020-09-28,4791.336639553612
2020-09-29,4720.155288975394
2020-09-30,4789.298544192424
2020-10-01,4798.147189115886
2020-10-02,4773.4947420590415
2020-10-05,4873.722662507908
2020-10-06,4922.298257980974
2020-10-07,4859.718297614609
2020-10-08,4995.526246943909
2020-10-09,5042.913480593434
2020-10-12,5032.354683895745
2020-10-13,4991.781058944034
2020-10-14,5033.585793815187
2020-10-15,4993.725523082262
2020-10-16,4963.941632416162
2020-10-19,4999.5659615960685
2020-10-20,5102.0235055646435
2020-10-21,5125.84690037324
2020-10-22,5208.090681078025
2020-10-23,5180.274879489892
2020-10-26,5143.806232301257
2020-10-27,5062.507753145488
2020-10-28,4807.545259470552
2020-10-29,4796.554768320812
2020-10-30,4750.202487472759
2020-11-02,4769.529188745496
2020-11-03,4901.667284460651
2020-11-04,4940.249754102988
2020-11-05,5164.476832684442
2020-11-06,5239.988170325887
2020-11-09,5559.368028534649
2020-11-10,5664.136136027459
2020-11-11,5627.235141715259
2020-11-12,5490.823313418944
2020-11-13,5523.877179692374
2020-11-16,5681.832539280173
2020-11-17,5811.837915112315
2020-11-18,5846.803609037265
2020-11-19,5831.907943677818
2020-11-20,5779.628458
2020-11-23,5845.209124
2020-11-24,6026.948388
2020-11-25,6030.112971
2020-11-26,6048.682857
2020-11-27,6030.806373
2020-11-30,5915.323496289732
2020-12-01,6175.926117855116
2020-12-02,6251.43870649381
2020-12-03,6374.242217979617
2020-12-04,6423.1411898458655
2020-12-07,6465.740202064427
2020-12-08,6454.407206512689
2020-12-09,6393.206236539961
2020-12-10,6566.456185742565
2020-12-11,6544.649510554886
2020-12-14,6470.095551584639
2020-12-15,6537.437884899033
2020-12-16,6603.245760785396
2020-12-17,6719.1158325713395
2020-12-18,6644.42802382409
2020-12-21,6449.35522668756
2020-12-22,6464.172523417452
2020-12-23,6525.904380893509
2020-12-24,6537.284882989809
2020-12-25,6537.284882989843
2020-12-28,6512.605006466794
2020-12-29,6654.58993443319
2020-12-30,6650.930808375202
2020-12-31,6612.11391929244
2021-01-01,6612.1139192924475
2021-01-04,6629.561958847458
2021-01-05,6598.891698936143
2021-01-06,6655.283072944361
2021-01-07,6760.123730477169
2021-01-08,6810.426321226947
2021-01-11,6634.556731925263
2021-01-12,6672.515559074613
2021-01-13,6690.1380677398965
2021-01-14,6814.793384401879
2021-01-15,6638.006758028019
2021-01-18,6690.577734611699
2021-01-19,6599.977437970712
2021-01-20,6569.138419117007
2021-01-21,6436.658311299214
2021-01-22,6282.719304522549
2021-01-25,6257.193714566872
2021-01-26,6311.227300172393
2021-01-27,6209.211825015294
2021-01-28,6269.345986163294
2021-01-29,6087.044664347434
2021-02-01,6163.965099344984
2021-02-02,6313.77924332708
2021-02-03,6363.585727263812
2021-02-04,6309.073273373189
2021-02-05,6422.562277466483
2021-02-08,6423.635432443266
2021-02-09,6398.1323949076
2021-02-10,6404.503146700134
2021-02-11,6421.074255223188
2021-02-12,6448.650867339063
2021-02-15,6447.9516115898905
2021-02-16,6454.966284692829
2021-02-17,6467.1040337028
2021-02-18,6378.166749776201
2021-02-19,6401.812112975214
2021-02-22,6053.793375613568
2021-02-23,6229.745572997211
2021-02-24,6282.682300030765
2021-02-25,6051.715706929924
2021-02-26,5943.825958933716
2021-03-01,5976.834309417708
2021-03-02,5973.766023947184
2021-03-03,5935.1391498613675
2021-03-04,6080.019573797637
2021-03-05,6073.277585728428
2021-03-08,5940.009335665602
2021-03-09,5939.032265200652
2021-03-10,6068.741749795485
2021-03-11,6293.933904784845
2021-03-12,6264.948880301071
2021-03-15,6255.693496252409
2021-03-16,6283.180093888518
2021-03-17,6297.33742044099
2021-03-18,6328.5722095645415
2021-03-19,6387.028211346365
2021-03-22,6306.879932978226
2021-03-23,6235.478784300084
2021-03-24,6143.574191541292
2021-03-25,6141.859790337967
2021-03-26,6172.214997876959
2021-03-29,6156.063590503594
2021-03-30,6243.550849054256
2021-03-31,6305.081725761713
2021-04-01,6250.598044694951
2021-04-02,6250.598044694949
2021-04-05,6373.81449705628
2021-04-06,6398.588233528144
2021-04-07,6448.663626212693
2021-04-08,6476.682975629686
2021-04-09,6394.773699729588
2021-04-12,6409.217909800904
2021-04-13,6374.427301914763
2021-04-14,6479.557981899657
2021-04-15,6552.551407485517
2021-04-16,6591.325103975681
2021-04-19,6620.344079396433
2021-04-20,6620.292116425831
2021-04-21,6584.410679215942
2021-04-22,6598.061474695066
2021-04-23,6616.997962504126
2021-04-26,6666.940404881963
2021-04-27,6613.952780148116
2021-04-28,6664.89796139677
2021-04-29,6662.701247999806
2021-04-30,6512.112554717819
2021-05-03,6571.685704499639
2021-05-04,6486.766762462023
2021-05-05,6617.7043979537375
2021-05-06,6753.795141993173
2021-05-07,6911.263183782988
2021-05-10,6955.461270003446
2021-05-11,6959.503343915986
2021-05-12,6807.202957736039
2021-05-13,6800.22463872674
2021-05-14,6942.535765362802
2021-05-17,6937.20783873746
2021-05-18,6948.336565537441
2021-05-19,6877.472140331116
2021-05-20,6902.977267642477
2021-05-21,6855.258940315677
2021-05-24,6854.205329371749
2021-05-25,6779.518225022782
2021-05-26,6844.59284041114
2021-05-27,6917.99612466904
2021-05-28,7048.288230315033
2021-05-31,7089.642813297393
2021-06-01,7260.220838225876
2021-06-02,7394.797570991338
2021-06-03,7378.2285937543975
2021-06-04,7430.83833080838
2021-06-07,7496.673850013898
2021-06-08,7465.246538713536
2021-06-09,7469.502024005091
2021-06-10,7457.435433515768
2021-06-11,7388.950900326308
2021-06-14,7459.778080435012
2021-06-15,7406.277352327385
2021-06-16,7425.713242987995
2021-06-17,7304.871760951114
2021-06-18,7264.084756265564
2021-06-21,7298.297198368212
2021-06-22,7298.476512245862
2021-06-23,7366.573832557098
2021-06-24,7485.179649422808
2021-06-25,7404.582875150211
2021-06-28,7375.373858959909
2021-06-29,7333.816233870267
2021-06-30,7256.324668568717
2021-07-01,7204.492841946742
2021-07-02,7243.267295465801
2021-07-05,7199.695061241368
2021-07-06,6971.167922863172
2021-07-07,6961.286115720312
2021-07-08,6861.962819206346
2021-07-09,6923.635325206302
2021-07-12,7043.997806236402
2021-07-13,7061.519860646675
2021-07-14,7151.803923850719
2021-07-15,7096.358370506775
2021-07-16,7063.7142256033
2021-07-19,6859.035449043274
2021-07-20,6879.4390884542945
2021-07-21,6930.898487739585
2021-07-22,6978.494752389436
2021-07-23,6962.083608659352
2021-07-26,7017.996572185873
2021-07-27,7003.569973310697
2021-07-28,7084.917975400261
2021-07-29,7190.069318538871
2021-07-30,6944.002865742044
2021-08-02,6965.28351280708
2021-08-03,6914.081660043746
2021-08-04,6850.927820696571
2021-08-05,6934.234665752586
2021-08-06,6877.585025827304
2021-08-09,6818.582185314749
2021-08-10,6885.866507300286
2021-08-11,6943.015528046467
2021-08-12,6878.543635891936
2021-08-13,6910.185432211788
2021-08-16,6845.502574907381
2021-08-17,6787.639109759626
2021-08-18,6729.6195632842455
2021-08-19,6598.301804599767
2021-08-20,6624.146626208484
2021-08-23,6701.329151599166
2021-08-24,6884.024636534319
2021-08-25,6940.78368371127
2021-08-26,6862.760576501791
2021-08-27,6996.74951924194
2021-08-30,7031.629660858497
2021-08-31,7089.839631919302
2021-09-01,7035.323263627014
2021-09-02,6933.234111134192
2021-09-03,6906.705944104186
2021-09-06,6955.336011316523
2021-09-07,6943.17886262485
2021-09-08,6652.389796890807
2021-09-09,6711.113958373526
2021-09-10,6736.14413414687
