Date,CHINA ALL SHARES EQUAL WEIGHTED
2019-03-07,2531.241040063093
2019-03-08,2430.859489234105
2019-03-11,2494.1555229748838
2019-03-12,2531.3295899313493
2019-03-13,2499.881798911495
2019-03-14,2459.803789732762
2019-03-15,2490.387840411553
2019-03-18,2555.7087260312533
2019-03-19,2554.020536193687
2019-03-20,2549.1479733998467
2019-03-21,2566.083180557804
2019-03-22,2565.011424992211
2019-03-25,2521.02910903828
2019-03-26,2485.1745469471052
2019-03-27,2506.6018699250326
2019-03-28,2488.5778739262896
2019-03-29,2565.6443102513426
2019-04-01,2639.806102399453
2019-04-02,2641.585960997163
2019-04-03,2678.37497963454
2019-04-04,2689.0842406223983
2019-04-05,2690.917727154363
2019-04-08,2688.6302795410256
2019-04-09,2697.621852727021
2019-04-10,2696.38486570542
2019-04-11,2642.138098515631
2019-04-12,2642.5285571254667
2019-04-15,2625.908745592333
2019-04-16,2663.7992357505614
2019-04-17,2676.2354106703365
2019-04-18,2659.9579816022338
2019-04-19,2669.0747336433174
2019-04-22,2634.727656981449
2019-04-23,2606.73062296268
2019-04-24,2621.036392439171
2019-04-25,2546.6780438284372
2019-04-26,2527.0476604066735
2019-04-29,2506.1733459631732
2019-04-30,2517.911142560719
2019-05-01,2517.2006699181443
2019-05-02,2517.762202365816
2019-05-03,2522.313053208574
2019-05-06,2368.744820037477
2019-05-07,2390.268608426857
2019-05-08,2361.2327692576605
2019-05-09,2308.2232319193763
2019-05-10,2374.115360096433
2019-05-13,2335.983205476142
2019-05-14,2307.555331719132
2019-05-15,2351.2118850716593
2019-05-16,2361.637085110727
2019-05-17,2290.5442240690045
2019-05-20,2264.625020678366
2019-05-21,2298.210962274256
2019-05-22,2293.026814216533
2019-05-23,2247.8301504354017
2019-05-24,2244.104346781443
2019-05-27,2277.5384258764357
2019-05-28,2288.5576668327026
2019-05-29,2282.286540887299
2019-05-30,2275.103763952081
2019-05-31,2273.8922751324994
2019-06-03,2262.7107500894467
2019-06-04,2237.5336896154163
2019-06-05,2236.0590589717517
2019-06-06,2209.934439805392
2019-06-07,2212.0133536482704
2019-06-10,2237.5084671949244
2019-06-11,2306.351059192178
2019-06-12,2284.290256794983
2019-06-13,2285.522452887016
2019-06-14,2257.3822548185126
2019-06-17,2253.419401455467
2019-06-18,2260.9988015368776
2019-06-19,2301.93851902486
2019-06-20,2361.944439430904
2019-06-21,2368.953013608654
2019-06-24,2371.060625470939
2019-06-25,2349.567437741541
2019-06-26,2351.3359723769718
2019-06-27,2377.7700538594377
2019-06-28,2369.429293380941
2019-07-01,2422.6170576972168
2019-07-02,2428.2305818944005
2019-07-03,2411.1283192186493
2019-07-04,2406.147839770848
2019-07-05,2407.4795161313823
2019-07-08,2344.9942388833524
2019-07-09,2340.5699332580507
2019-07-10,2337.6409188764924
2019-07-11,2343.501230771618
2019-07-12,2343.0271347259254
2019-07-15,2364.3083939729263
2019-07-16,2366.488460927774
2019-07-17,2366.1450842934755
2019-07-18,2338.2040842219194
2019-07-19,2357.7294876418046
2019-07-22,2322.2890416796004
2019-07-23,2338.459996914924
2019-07-24,2357.2824496294375
2019-07-25,2370.2184639285397
2019-07-26,2364.0733650595944
2019-07-29,2356.2825535645948
2019-07-30,2366.656163646393
2019-07-31,2351.212494661079
2019-08-01,2328.7249906675474
2019-08-02,2277.573101913492
2019-08-05,2207.5023173531645
2019-08-06,2173.743861206421
2019-08-07,2168.8596597269884
2019-08-08,2193.784848712939
2019-08-09,2168.0899715867176
2019-08-12,2190.7834286749653
2019-08-13,2171.0099520031044
2019-08-14,2189.059395907351
2019-08-15,2195.5070731135083
2019-08-16,2207.1505388333444
2019-08-19,2270.391454126333
2019-08-20,2266.528835962803
2019-08-21,2268.1341538804427
2019-08-22,2263.3867176286103
2019-08-23,2269.72507025119
2019-08-26,2231.044673829947
2019-08-27,2256.023040580727
2019-08-28,2252.126409609233
2019-08-29,2257.4062582722086
2019-08-30,2258.2795581306073
2019-09-02,2285.4246320255975
2019-09-03,2282.1934632954803
2019-09-04,2315.4433690098167
2019-09-05,2344.2592305076087
2019-09-06,2360.5148965683325
2019-09-09,2386.7218405775084
2019-09-10,2390.596806639124
2019-09-11,2384.1421311010217
2019-09-12,2406.315757002326
2019-09-13,2415.7412193467085
2019-09-16,2417.515524928021
2019-09-17,2367.3507689601033
2019-09-18,2373.5481006598743
2019-09-19,2379.5005612071063
2019-09-20,2381.4891535802058
2019-09-23,2345.928542870407
2019-09-24,2348.4211995949763
2019-09-25,2315.771041027557
2019-09-26,2287.354904128199
2019-09-27,2289.8607731337365
2019-09-30,2274.0147600032915
2019-10-01,2273.239359156072
2019-10-02,2272.301755935754
2019-10-03,2276.056057265829
2019-10-04,2277.9292446296254
2019-10-07,2276.962423051377
2019-10-08,2278.4198302480536
2019-10-09,2282.354581649123
2019-10-10,2312.743795923274
2019-10-11,2337.480005382116
2019-10-14,2370.5959993765478
2019-10-15,2348.470398147893
2019-10-16,2341.548450326618
2019-10-17,2345.6824369193514
2019-10-18,2320.2766317758947
2019-10-21,2328.0799274085507
2019-10-22,2336.1217357942
2019-10-23,2319.119972738862
2019-10-24,2325.7202960374484
2019-10-25,2343.261152257886
2019-10-28,2376.9207689054456
2019-10-29,2358.4734301513827
2019-10-30,2345.2451386970997
2019-10-31,2346.1559135948337
2019-11-01,2371.0852735242556
2019-11-04,2399.253747337481
2019-11-05,2423.85788508182
2019-11-06,2410.5455106055706
2019-11-07,2428.8636737548536
2019-11-08,2419.0384800311886
2019-11-11,2363.6146375241415
2019-11-12,2367.9761626599343
2019-11-13,2352.2521618129963
2019-11-14,2351.8685898180834
2019-11-15,2337.923813935438
2019-11-18,2356.695584147687
2019-11-19,2388.124450367394
2019-11-20,2367.9904525159204
2019-11-21,2357.3009558241943
2019-11-22,2346.0320037940896
2019-11-25,2360.213708375923
2019-11-26,2358.3073980979266
2019-11-27,2358.0861069548805
2019-11-28,2351.102147649913
2019-11-29,2335.8251906080955
2019-12-02,2336.446033502521
2019-12-03,2343.8111995229337
2019-12-04,2330.685893521164
2019-12-05,2359.9569040481074
2019-12-06,2377.770610808426
2019-12-09,2378.23659445202
2019-12-10,2383.525114551564
2019-12-11,2388.2666322418445
2019-12-12,2390.227192912759
2019-12-13,2438.9802907090307
2019-12-16,2458.8329162814443
2019-12-17,2492.577176340371
2019-12-18,2492.314132367273
2019-12-19,2485.1571481198876
2019-12-20,2473.116152548699
2019-12-23,2448.0935413210777
2019-12-24,2468.1038160937874
2019-12-25,2473.079055759202
2019-12-26,2492.606627726754
2019-12-27,2492.096929592034
2019-12-30,2524.883157896695
2019-12-31,2540.6636584720127
2020-01-01,2540.663658472013
2020-01-02,2586.022659667765
2020-01-03,2585.5861456294283
2020-01-06,2583.6301007848324
2020-01-07,2615.191058480101
2020-01-08,2583.940365181841
2020-01-09,2625.153695576697
2020-01-10,2622.799372703225
2020-01-13,2663.9604611312325
2020-01-14,2661.25411366048
2020-01-15,2654.872793267843
2020-01-16,2656.973442220304
2020-01-17,2670.602963560652
2020-01-20,2683.9804965215435
2020-01-21,2623.2026332446308
2020-01-22,2646.3113887785616
2020-01-23,2558.786294354221
2020-01-24,2557.799983475287
2020-01-27,2553.9521677461576
2020-01-28,2556.748691450983
2020-01-29,2533.7350477100576
2020-01-30,2511.1759603911673
2020-01-31,2504.9416490812046
2020-02-03,2337.724967751642
2020-02-04,2398.0773439717764
2020-02-05,2434.348047313324
2020-02-06,2502.1100241616023
2020-02-07,2499.6344884469263
2020-02-10,2516.140542959307
2020-02-11,2525.202856906269
2020-02-12,2561.2358449681574
2020-02-13,2547.198844140879
2020-02-14,2556.7088567488213
2020-02-17,2613.803864353402
2020-02-18,2606.842173902422
2020-02-19,2600.4485761007495
2020-02-20,2633.2292155068
2020-02-21,2633.616919564642
2020-02-24,2631.4372809933484
2020-02-25,2639.634807371275
2020-02-26,2595.962823099518
2020-02-27,2602.9809894904724
2020-02-28,2509.075987442843
2020-03-02,2598.3651622108664
2020-03-03,2604.783610858739
2020-03-04,2633.8603556033618
2020-03-05,2676.4594139165533
2020-03-06,2639.0845022246313
2020-03-09,2529.462052796421
2020-03-10,2577.854124388108
2020-03-11,2546.9504874930403
2020-03-12,2470.115030850484
2020-03-13,2441.663866461312
2020-03-16,2323.8895308014767
2020-03-17,2314.7912952879433
2020-03-18,2253.751826765985
2020-03-19,2218.242651805747
2020-03-20,2273.78221959153
2020-03-23,2175.6854843804526
2020-03-24,2250.1285506726895
2020-03-25,2315.7642396343467
2020-03-26,2309.6566471667497
2020-03-27,2311.5770644871845
2020-03-30,2276.610548066935
2020-03-31,2301.0734369413567
2020-04-01,2272.244702349482
2020-04-02,2310.2164447917653
2020-04-03,2297.3734681647234
2020-04-06,2308.6094425663964
2020-04-07,2379.535850773017
2020-04-08,2369.183430568367
2020-04-09,2397.305197549208
2020-04-10,2371.0964657065015
2020-04-13,2364.580089860944
2020-04-14,2401.494090261399
2020-04-15,2387.334299514207
2020-04-16,2393.4994068816645
2020-04-17,2405.4056316603187
2020-04-20,2421.492421085881
2020-04-21,2386.010130529539
2020-04-22,2407.4854757602197
2020-04-23,2406.222653780629
2020-04-24,2378.342665096035
2020-04-27,2395.811063101826
2020-04-28,2396.9692709868677
2020-04-29,2407.628855515764
2020-04-30,2442.1000410628035
2020-05-01,2436.128313480844
2020-05-04,2412.2832337198683
2020-05-05,2417.9868054853023
2020-05-06,2440.076741985717
2020-05-07,2438.5174985358094
2020-05-08,2474.3938941324423
2020-05-11,2473.290059710214
2020-05-12,2468.565257065243
2020-05-13,2476.191002174232
2020-05-14,2450.3924861006067
2020-05-15,2452.494246649167
2020-05-18,2456.449950902315
2020-05-19,2484.8197416077464
2020-05-20,2466.069569094393
2020-05-21,2445.683733765563
2020-05-22,2370.583922729193
2020-05-25,2378.7927784688404
2020-05-26,2418.2022621823203
2020-05-27,2394.496408549501
2020-05-28,2385.8002318199174
2020-05-29,2408.890878552174
2020-06-01,2476.2892133944097
2020-06-02,2492.5226275721307
2020-06-03,2501.5562427663413
2020-06-04,2501.725472291456
2020-06-05,2525.9267823854143
2020-06-08,2529.1518395704825
2020-06-09,2545.0896866732223
2020-06-10,2551.2370302351055
2020-06-11,2522.6384839823613
2020-06-12,2522.7123184330044
2020-06-15,2498.0098670903285
2020-06-16,2548.8017800140915
2020-06-17,2563.012572043959
2020-06-18,2579.3987911156933
2020-06-19,2609.7442614466077
2020-06-22,2608.358349319916
2020-06-23,2626.475413687277
2020-06-24,2626.2529794690818
2020-06-25,2627.376391514116
2020-06-26,2623.563644950283
2020-06-29,2600.2033746915663
2020-06-30,2632.739361016899
2020-07-01,2653.382947409851
2020-07-02,2718.8732047542635
2020-07-03,2765.846035837807
2020-07-06,2911.426715131138
2020-07-07,2920.871527927987
2020-07-08,2991.419521042709
2020-07-09,3063.071914959204
2020-07-10,3024.318794692109
2020-07-13,3095.9635085262894
2020-07-14,3052.153901927076
2020-07-15,3016.914446763038
2020-07-16,2873.644307165475
2020-07-17,2886.7026232823623
2020-07-20,2972.531520450682
2020-07-21,2988.188546765369
2020-07-22,2987.1871915265315
2020-07-23,2995.6652270617174
2020-07-24,2859.1517992414942
2020-07-27,2869.1522016605127
2020-07-28,2895.8919459947697
2020-07-29,2959.8269565965825
2020-07-30,2951.7724750731604
2020-07-31,2984.318558761786
2020-08-03,3047.4425654422403
2020-08-04,3045.460604407866
2020-08-05,3083.218941703632
2020-08-06,3092.77249866048
2020-08-07,3049.20755708682
2020-08-10,3044.3976101004196
2020-08-11,3020.394616523527
2020-08-12,2997.561438884818
2020-08-13,3002.6755970381573
2020-08-14,3027.5185666490916
2020-08-17,3085.5017997029863
2020-08-18,3104.480614091544
2020-08-19,3066.3470266829595
2020-08-20,3026.0066037615416
2020-08-21,3050.584559933914
2020-08-24,3070.774422016368
2020-08-25,3064.3528617143147
2020-08-26,3033.0574252851934
2020-08-27,3051.9300576700934
2020-08-28,3104.2503249969222
2020-08-31,3085.338799874162
2020-09-01,3119.0708495710533
2020-09-02,3118.9381934178414
2020-09-03,3094.435250444354
2020-09-04,3071.733368656208
2020-09-07,3013.480984492625
2020-09-08,3016.6080880714
2020-09-09,2952.9900908759964
2020-09-10,2926.6856686513356
2020-09-11,2954.4471107961117
2020-09-14,2978.658812833996
2020-09-15,3017.5976165881334
2020-09-16,3017.1823923551124
2020-09-17,3010.545646694605
2020-09-18,3058.434094719163
2020-09-21,3025.807139472566
2020-09-22,2987.102318734762
2020-09-23,2996.3480294624715
2020-09-24,2926.652891362614
2020-09-25,2915.3967566693304
2020-09-28,2915.6347049187243
2020-09-29,2926.0913867150625
2020-09-30,2932.73454462872
2020-10-01,2934.4990176807946
2020-10-02,2932.622532443716
2020-10-05,2937.2362379924634
2020-10-06,2953.6432878945693
2020-10-07,2957.6409397064067
2020-10-08,2965.9977790531652
2020-10-09,3039.2148221738535
2020-10-12,3105.361262172487
2020-10-13,3105.810288139731
2020-10-14,3086.5555197743092
2020-10-15,3065.625645532013
2020-10-16,3074.780442244124
2020-10-19,3050.2944672764247
2020-10-20,3076.655464913911
2020-10-21,3069.8354732338985
2020-10-22,3054.959156171991
2020-10-23,3020.5838985878895
2020-10-26,3006.426297546376
2020-10-27,3001.9001552061027
2020-10-28,3004.8465373430486
2020-10-29,3017.0424725430166
2020-10-30,2963.796934504364
2020-11-02,2980.278170747656
2020-11-03,3027.6699976103178
2020-11-04,3035.1691436915544
2020-11-05,3124.0420923852953
2020-11-06,3128.848886673078
2020-11-09,3199.6786417942635
2020-11-10,3172.3129523203347
2020-11-11,3141.0336833765805
2020-11-12,3149.009112413694
2020-11-13,3143.4582760913277
2020-11-16,3187.0050158649096
2020-11-17,3180.7931363954185
2020-11-18,3183.8977273692026
2020-11-19,3181.3657589957656
2020-11-20,3205.593193460461
2020-11-23,3235.2619102351337
2020-11-24,3228.014870389799
2020-11-25,3176.124551609916
2020-11-26,3182.372358894032
2020-11-27,3201.239890392918
2020-11-30,3181.430113222605
2020-12-01,3227.406507178713
2020-12-02,3227.2188739062353
2020-12-03,3233.743016378896
2020-12-04,3248.874387383261
2020-12-07,3225.9002090954677
2020-12-08,3223.2643299524498
2020-12-09,3178.914599441015
2020-12-10,3175.729404598654
2020-12-11,3154.019726172365
2020-12-14,3174.7269124868894
2020-12-15,3179.6679540018363
2020-12-16,3187.8889526964886
2020-12-17,3222.9158477916444
2020-12-18,3217.412349767947
2020-12-21,3247.566277285615
2020-12-22,3188.8960856345307
2020-12-23,3220.4899782156804
2020-12-24,3197.698069052288
2020-12-25,3219.5858556260355
2020-12-28,3208.2111904210888
2020-12-29,3209.0552856805834
2020-12-30,3254.3238351222417
2020-12-31,3304.1071490436707
2021-01-01,3304.1071490436707
2021-01-04,3376.66379666149
2021-01-05,3422.6944824304674
2021-01-06,3433.0011681323567
2021-01-07,3446.345242941779
2021-01-08,3465.996726895951
2021-01-11,3419.184588020602
2021-01-12,3478.498907587436
2021-01-13,3473.562975782139
2021-01-14,3443.8129659497954
2021-01-15,3424.8686777639405
2021-01-18,3468.5759341862135
2021-01-19,3476.438910506339
2021-01-20,3526.3824308346957
2021-01-21,3555.5406958690523
2021-01-22,3547.6823742080437
2021-01-25,3563.358456583009
2021-01-26,3503.8981201673337
2021-01-27,3503.953781061577
2021-01-28,3411.9847331126953
2021-01-29,3387.610422964912
2021-02-01,3430.590433098638
2021-02-02,3486.656717983601
2021-02-03,3481.4355433398096
2021-02-04,3440.0664990095465
2021-02-05,3415.298029111466
2021-02-08,3463.300188492822
2021-02-09,3534.5570064870803
2021-02-10,3581.696439608433
2021-02-11,3592.767117589836
2021-02-12,3594.6023565847036
2021-02-15,3594.613749348998
2021-02-16,3620.215442243117
2021-02-17,3623.8033805024997
2021-02-18,3595.572305034666
2021-02-19,3626.7218852557653
2021-02-22,3546.1389511112247
2021-02-23,3537.183883295202
2021-02-24,3462.8677994011287
2021-02-25,3482.177453923975
2021-02-26,3395.908471234495
2021-03-01,3461.309927356571
2021-03-02,3429.505807547767
2021-03-03,3472.184296251796
2021-03-04,3376.952912335586
2021-03-05,3373.2494474417226
2021-03-08,3268.2243409386783
2021-03-09,3226.9296045688575
2021-03-10,3226.655208072176
2021-03-11,3314.801693742139
2021-03-12,3308.3939720357753
2021-03-15,3275.4957929025472
2021-03-16,3304.8034973228596
2021-03-17,3325.3683909712604
2021-03-18,3337.88255280974
2021-03-19,3297.939429761693
2021-03-22,3325.8128280905967
2021-03-23,3283.198183740254
2021-03-24,3215.5600845580016
2021-03-25,3211.273053275189
2021-03-26,3259.839649387926
2021-03-29,3263.923883514522
2021-03-30,3285.2229400728843
2021-03-31,3271.950380900201
2021-04-01,3299.1866118182543
2021-04-02,3312.337777842314
2021-04-05,3310.155021048559
2021-04-06,3321.6822027998323
2021-04-07,3319.83747376221
2021-04-08,3325.8143922606487
2021-04-09,3291.333891096992
2021-04-12,3243.1123311539736
2021-04-13,3234.778845300539
2021-04-14,3271.2177886074473
2021-04-15,3260.749091563418
2021-04-16,3291.7496086604574
2021-04-19,3344.952354143989
2021-04-20,3345.437646571547
2021-04-21,3340.7734244155636
2021-04-22,3352.246140333813
2021-04-23,3362.9932188969065
2021-04-26,3346.7717371775652
2021-04-27,3345.8553354901496
2021-04-28,3363.662892121283
2021-04-29,3379.229591175668
2021-04-30,3352.3466921712984
2021-05-03,3347.8081138361326
2021-05-04,3354.585141741615
2021-05-05,3348.786558071924
2021-05-06,3336.906051946802
2021-05-07,3311.3534743652717
2021-05-10,3328.3202486482214
2021-05-11,3326.482082505098
2021-05-12,3333.999735400795
2021-05-13,3290.4234888879
2021-05-14,3355.426878322897
2021-05-17,3386.1388415982638
2021-05-18,3412.6088385583976
2021-05-19,3401.274225183756
2021-05-20,3398.84409528516
2021-05-21,3384.5671424505103
2021-05-24,3397.7038254022
2021-05-25,3460.231192985041
2021-05-26,3475.031114398911
2021-05-27,3512.5700428651558
2021-05-28,3490.542996317627
2021-05-31,3523.4372670739203
2021-06-01,3534.334221926318
2021-06-02,3499.8296082033507
2021-06-03,3476.0454679290883
2021-06-04,3477.52628165379
2021-06-07,3487.657666501489
2021-06-08,3471.801044292901
2021-06-09,3475.5178990647896
2021-06-10,3494.5119064831065
2021-06-11,3479.32152785433
2021-06-14,3481.751521954361
2021-06-15,3436.1691243104797
2021-06-16,3382.473970605913
2021-06-17,3400.8849792018827
2021-06-18,3410.098803140197
2021-06-21,3400.919412640807
2021-06-22,3413.2162937169455
2021-06-23,3447.497577931442
2021-06-24,3451.624141513088
2021-06-25,3488.947703625804
2021-06-28,3502.8557422364884
2021-06-29,3477.2968617254464
2021-06-30,3489.5198901289523
2021-07-01,3464.2649031872124
2021-07-02,3396.776453796033
2021-07-05,3414.4560973055372
2021-07-06,3394.404353868339
2021-07-07,3423.0367923981744
2021-07-08,3381.509157048565
2021-07-09,3392.079405486645
2021-07-12,3438.1298875414845
2021-07-13,3457.6226846543964
2021-07-14,3423.056952497778
2021-07-15,3447.8158480617076
2021-07-16,3423.469693194678
2021-07-19,3395.1932625025293
2021-07-20,3388.8600629564744
2021-07-21,3423.617896622798
2021-07-22,3444.3604819668217
2021-07-23,3390.767916350825
2021-07-26,3290.552343863151
2021-07-27,3179.012427414179
2021-07-28,3196.154292002449
2021-07-29,3288.7449977590045
2021-07-30,3290.038929326086
2021-08-02,3352.9428920195273
2021-08-03,3333.694436792844
2021-08-04,3376.9548178919927
2021-08-05,3353.8481798731073
2021-08-06,3336.9691076125564
2021-08-09,3366.4968290560564
2021-08-10,3393.0406959029992
2021-08-11,3394.308151727062
2021-08-12,3383.453960992343
2021-08-13,3361.135337624244
2021-08-16,3345.982227107977
2021-08-17,3275.7985592306413
2021-08-18,3303.746540356053
2021-08-19,3279.9174188632737
2021-08-20,3242.708017117498
2021-08-23,3303.243722342819
2021-08-24,3357.084534358929
2021-08-25,3378.1169606436993
2021-08-26,3330.465075837781
2021-08-27,3337.392304945869
2021-08-30,3361.642699256946
2021-08-31,3388.8122643744855
2021-09-01,3407.7089763790036
2021-09-02,3434.70280415037
2021-09-03,3433.529345964537
2021-09-06,3475.5252374541524
2021-09-07,3512.1561125312096
2021-09-08,3506.9808728115954
2021-09-09,3507.5115763891517
2021-09-10,3523.0486808106803
2021-09-13,3507.813211485176
2021-09-14,3456.694602548299
2021-09-15,3435.668809767322
2021-09-16,3369.647860955178
2021-09-17,3388.709032652164
2021-09-20,3352.4178302164946
2021-09-21,3363.662646662987
2021-09-22,3368.83577120364
2021-09-23,3407.4169347915567
2021-09-24,3366.8985055318894
2021-09-27,3330.523791743641
2021-09-28,3352.915168636644
2021-09-29,3298.406225070619
2021-09-30,3340.3512084424992
2021-10-01,3337.4030896226354
2021-10-04,3319.418116884916
2021-10-05,3319.8828854869917
2021-10-06,3314.432356217665
2021-10-07,3342.4164327345998
2021-10-08,3355.1114842840016
2021-10-11,3358.4132045744936
2021-10-12,3311.3135802710076
2021-10-13,3341.1067041685005
2021-10-14,3338.942733948035
2021-10-15,3349.387649609927
2021-10-18,3353.1406949142506
2021-10-19,3405.0626761939334
2021-10-20,3404.222869679724
2021-10-21,3399.212664558906
2021-10-22,3399.854956768019
2021-10-25,3414.2872071053903
2021-10-26,3387.9697102095356
2021-10-27,3343.439710387592
2021-10-28,3306.9614423955327
2021-10-29,3326.534302205807
2021-11-01,3328.784914558846
2021-11-02,3291.4137812695653
2021-11-03,3299.81187812042
2021-11-04,3314.8011645874817
2021-11-05,3275.5066433018183
2021-11-08,3285.49538892011
2021-11-09,3297.789591724457
2021-11-10,3302.0130078452808
2021-11-11,3347.6468464579502
2021-11-12,3364.3972865973506
2021-11-15,3351.517408884132
2021-11-16,3359.575838952552
2021-11-17,3369.3663331089238
2021-11-18,3332.843380560284
2021-11-19,3367.697605585702
2021-11-22,3379.160257834241
2021-11-23,3374.163779777467
2021-11-24,3370.2114641766816
2021-11-25,3371.3997736476226
2021-11-26,3330.7143829369543
2021-11-29,3322.242948
2021-11-30,3320.741821
2021-12-01,3316.772138
2021-12-02,3307.748146
2021-12-03,3323.488305
2021-12-06,3286.377668
2021-12-07,3313.853348239341
2021-12-08,3362.029115268446
2021-12-09,3403.0504088606963
2021-12-10,3376.3870970008215
2021-12-13,3374.7907775939625
2021-12-14,3338.8170583498036
2021-12-15,3311.404841892478
2021-12-16,3336.1740064863066
2021-12-17,3295.3163808021795
2021-12-20,3224.370347567056
2021-12-21,3271.6107650269196
2021-12-22,3280.6647741616844
2021-12-23,3294.691780260267
2021-12-24,3275.615993673651
2021-12-27,3276.433217458581
2021-12-28,3290.7440257644103
2021-12-29,3255.829777983196
2021-12-30,3279.9818537203587
2021-12-31,3315.328968917747
2022-01-03,3313.999100533778
2022-01-04,3292.8800232439926
2022-01-05,3241.458314305206
2022-01-06,3234.321247849791
2022-01-07,3232.133298089728
2022-01-10,3258.908900865874
2022-01-11,3242.5936477799673
2022-01-12,3279.607291384806
2022-01-13,3227.3696610422166
2022-01-14,3220.821675084941
2022-01-17,3231.1994703311534
2022-01-18,3243.804932364905
2022-01-19,3227.8652390612024
2022-01-20,3243.2417681691845
2022-01-21,3216.3368601049647
2022-01-24,3213.8824852514795
2022-01-25,3126.9764109859557
2022-01-26,3133.2227518896966
2022-01-27,3040.2113505998777
2022-01-28,3012.9348750769245
2022-01-31,3032.981893293697
2022-02-01,3035.5199760746
2022-02-02,3030.5963038495174
2022-02-03,3026.58982009898
2022-02-04,3046.8710830982673
2022-02-07,3081.2076175644397
2022-02-08,3085.3843766226228
2022-02-09,3132.8094479874158
2022-02-10,3147.9608039152886
2022-02-11,3113.9232298394104
2022-02-14,3076.776999125126
2022-02-15,3114.14370584177
2022-02-16,3132.0366166734334
2022-02-17,3136.5969299566354
2022-02-18,3148.8559384017444
2022-02-21,3146.871966255881
2022-02-22,3107.328558536947
2022-02-23,3144.4183083299367
2022-02-24,3079.0077663955526
2022-02-25,3102.995219024451
2022-02-28,3111.6545265696705
2022-03-01,3119.7344554286224
2022-03-02,3091.9180294076104
2022-03-03,3069.4165309875925
2022-03-04,3026.735028142344
2022-03-07,2941.957525818223
2022-03-08,2854.4652023410854
2022-03-09,2821.6835707162422
2022-03-10,2857.079081314377
2022-03-11,2846.178126324311
2022-03-14,2721.4108496292483
2022-03-15,2575.662906396017
2022-03-16,2739.801738734137
2022-03-17,2822.1058264940293
2022-03-18,2841.6970701446085
2022-03-21,2839.1657314298513
2022-03-22,2854.9216479130864
2022-03-23,2867.2314124088025
2022-03-24,2854.643856398694
2022-03-25,2793.3431304342234
2022-03-28,2787.460949617621
2022-03-29,2784.3381586353885
2022-03-30,2853.271728604144
2022-03-31,2815.3246947448824
2022-04-01,2835.9656578346326
2022-04-04,2864.8452192396876
2022-04-05,2858.7261072390625
2022-04-06,2838.7987253436127
2022-04-07,2781.2431094178683
2022-04-08,2786.5816548021903
2022-04-11,2692.7373643090637
2022-04-12,2726.960527367556
2022-04-13,2706.0027554830344
2022-04-14,2740.856405022598
2022-04-15,2732.3422317118584
2022-04-18,2732.494695987633
2022-04-19,2709.0288951389134
2022-04-20,2650.285608220889
2022-04-21,2565.805829198967
2022-04-22,2555.3593313300767
2022-04-25,2399.11751788255
2022-04-26,2362.919356735266
2022-04-27,2438.0655391780765
2022-04-28,2436.950483196629
2022-04-29,2529.363485616331
2022-05-02,2531.330275351186
2022-05-03,2531.0299950256276
2022-05-04,2524.8575642320757
2022-05-05,2514.5466474752966
2022-05-06,2429.8836334758507
2022-05-09,2414.4721943089917
2022-05-10,2435.7473533325137
2022-05-11,2461.9893338386983
2022-05-12,2435.9157284913
2022-05-13,2473.506775922829
2022-05-16,2467.5551437558024
2022-05-17,2513.541695042417
2022-05-18,2512.6058736516034
2022-05-19,2518.1088795489004
2022-05-20,2584.601776610191
2022-05-23,2587.486707436758
2022-05-24,2505.1395104912604
2022-05-25,2533.8959488851374
2022-05-26,2537.556760939489
2022-05-27,2549.2525408025313
2022-05-30,2587.2053796755877
2022-05-31,2642.6146297982987
2022-06-01,2626.4303677681933
2022-06-02,2647.832953247002
2022-06-03,2646.3427294758235
2022-06-06,2713.408217729257
2022-06-07,2714.7247555212757
2022-06-08,2739.679272670306
2022-06-09,2697.991428752636
2022-06-10,2732.354168384275
2022-06-13,2690.4690731318497
2022-06-14,2709.7179829805577
2022-06-15,2730.8407317890515
2022-06-16,2715.2750388834024
2022-06-17,2750.064152152109
2022-06-20,2773.9721040011973
2022-06-21,2771.206876422901
2022-06-22,2718.1726697016556
2022-06-23,2770.642464685192
2022-06-24,2816.0832261650244
2022-06-27,2855.0458941675593
2022-06-28,2889.8287458556115
2022-06-29,2832.6668499642083
2022-06-30,2867.2487707509813
2022-07-01,2860.2796080978046
2022-07-04,2886.58795119539
2022-07-05,2879.30459031456
2022-07-06,2835.8753545680474
2022-07-07,2851.5801217280077
2022-07-08,2840.582865787793
2022-07-11,2783.131829036253
2022-07-12,2743.6236229819688
2022-07-13,2751.554779649432
2022-07-14,2754.555062836174
2022-07-15,2701.7439680533494
2022-07-18,2750.4722148337705
2022-07-19,2746.5410400417286
2022-07-20,2766.2861907974966
2022-07-21,2741.6973470453504
2022-07-22,2720.7296593001975
2022-07-25,2703.903437780019
2022-07-26,2728.913497736064
2022-07-27,2721.627260771523
2022-07-28,2732.5398258573573
2022-07-29,2696.703507373481
2022-08-01,2701.3743907681796
2022-08-02,2636.749645413982
2022-08-03,2622.376071071397
2022-08-04,2644.724278243233
2022-08-05,2693.4042529244794
2022-08-08,2694.4570789940835
2022-08-09,2698.578759552059
2022-08-10,2670.3591699785507
2022-08-11,2731.484357132067
2022-08-12,2730.2323914887593
2022-08-15,2720.1725274811715
2022-08-16,2711.3630292396633
2022-08-17,2725.690145579077
2022-08-18,2700.8941883176394
