Date,WORLD HIGH DIVIDEND YIELD
2008-11-24,656.7330365595079
2008-11-25,672.3628611759561
2008-11-26,674.285885992753
2008-11-27,683.2087253417657
2008-11-28,690.5857546527484
2008-12-01,636.6217807727862
2008-12-02,658.9779444866049
2008-12-03,669.0587523839127
2008-12-04,662.1074080494026
2008-12-05,653.347161879623
2008-12-08,703.5000700969904
2008-12-09,696.5462144221133
2008-12-10,698.937588590004
2008-12-11,695.2472241980074
2008-12-12,687.4570707379812
2008-12-15,689.6025115161591
2008-12-16,709.248838137555
2008-12-17,720.4752931339419
2008-12-18,720.9583409736302
2008-12-19,704.7582181273707
2008-12-22,692.9183381985871
2008-12-23,688.9143857105673
2008-12-24,690.2008960489147
2008-12-25,690.3132426563799
2008-12-26,691.7975876350653
2008-12-29,700.4015403372692
2008-12-30,711.6917047336642
2008-12-31,712.4182614833379
2009-01-01,712.4182614833379
2009-01-02,735.0305300773388
2009-01-05,728.8161907283722
2009-01-06,729.5546517246507
2009-01-07,723.5838918514493
2009-01-08,722.547798721336
2009-01-09,710.2311493397856
2009-01-12,692.142344347248
2009-01-13,678.7863719959622
2009-01-14,653.5634199780251
2009-01-15,638.2242270985702
2009-01-16,646.1484784320634
2009-01-19,636.3114193358733
2009-01-20,604.16190565161
2009-01-21,606.4022567861115
2009-01-22,601.8067488454944
2009-01-23,596.4782032938238
2009-01-26,618.4168938572017
2009-01-27,623.3610566041403
2009-01-28,648.8939319300164
2009-01-29,628.8759912279422
2009-01-30,614.7409679445645
2009-02-02,604.4605040226579
2009-02-03,617.6080897303792
2009-02-04,621.1307665085133
2009-02-05,620.2633791406711
2009-02-06,637.5099448950878
2009-02-09,648.6517858118566
2009-02-10,622.279643522035
2009-02-11,619.0870143644781
2009-02-12,608.7712331968196
2009-02-13,610.0404191169416
2009-02-16,600.0805478871245
2009-02-17,572.6381709052281
2009-02-18,568.0333496545123
2009-02-19,570.2231099163816
2009-02-20,549.8620171795488
2009-02-23,544.9919403404534
2009-02-24,549.7179318164115
2009-02-25,547.1444614684547
2009-02-26,558.773045283275
2009-02-27,543.3849395211955
2009-03-02,513.4022137835254
2009-03-03,503.32847375817414
2009-03-04,515.5824409701994
2009-03-05,495.7045261841624
2009-03-06,495.04722864708015
2009-03-09,489.7720685671432
2009-03-10,523.3714867007583
2009-03-11,525.9219046289911
2009-03-12,540.977670740562
2009-03-13,550.3454942772405
2009-03-16,564.4835400358729
2009-03-17,569.0579126602199
2009-03-18,578.5286615107356
2009-03-19,592.8711667903576
2009-03-20,584.4735024672767
2009-03-23,614.462794289227
2009-03-24,608.1366394628526
2009-03-25,614.813499343465
2009-03-26,618.9768811523857
2009-03-27,603.8117457325828
2009-03-30,573.1279610704415
2009-03-31,591.2286666186313
2009-04-01,599.6483445930063
2009-04-02,630.9711807059273
2009-04-03,631.1637422388615
2009-04-06,627.1523181593942
2009-04-07,614.8220549934671
2009-04-08,614.6254322489375
2009-04-09,636.8302912465825
2009-04-10,636.9878457811589
2009-04-13,644.5505057524973
2009-04-14,642.2682854564607
2009-04-15,644.697701367956
2009-04-16,654.9322208182791
2009-04-17,660.4937908534093
2009-04-20,627.8661477385973
2009-04-21,635.0253106851982
2009-04-22,638.9276070212607
2009-04-23,644.0173452789658
2009-04-24,662.124166741253
2009-04-27,657.8085235028866
2009-04-28,648.0158143061102
2009-04-29,666.8584286523684
2009-04-30,674.9051918967101
2009-05-01,675.2668479368045
2009-05-04,700.6040893801978
2009-05-05,703.5452783756126
2009-05-06,717.6576722832039
2009-05-07,716.1405431772475
2009-05-08,735.6201697145342
2009-05-11,725.9158368515469
2009-05-12,724.7729515470091
2009-05-13,704.6670847584429
2009-05-14,706.0470969708986
2009-05-15,705.4115586540646
2009-05-18,720.9801929027096
2009-05-19,731.2051148797425
2009-05-20,736.8114883297022
2009-05-21,723.1319404107802
2009-05-22,729.7121881842514
2009-05-25,730.2365009309086
2009-05-26,742.1989535025627
2009-05-27,737.9179663972166
2009-05-28,738.759321076521
2009-05-29,751.1801525959008
2009-06-01,770.4884970109125
2009-06-02,776.0411724192655
2009-06-03,759.92751727882
2009-06-04,759.1814426839265
2009-06-05,753.4238935329965
2009-06-08,744.7176317344068
2009-06-09,751.719069409395
2009-06-10,757.4259091701841
2009-06-11,767.3904130550062
2009-06-12,764.7846826217898
2009-06-15,742.6631462470967
2009-06-16,741.9749731436787
2009-06-17,732.3432362880186
2009-06-18,741.3060418649704
2009-06-19,747.6479634899661
2009-06-22,728.790333267916
2009-06-23,728.1839201082935
2009-06-24,740.4375662724581
2009-06-25,737.90569441005
2009-06-26,744.4609945736883
2009-06-29,752.9228015885936
2009-06-30,745.1669880152507
2009-07-01,756.5906473436152
2009-07-02,734.866950208255
2009-07-03,734.649306321284
2009-07-06,728.3896866806751
2009-07-07,721.9052299772882
2009-07-08,712.8433782290439
2009-07-09,717.1148089637937
2009-07-10,711.0587081128282
2009-07-13,723.0076942031965
2009-07-14,732.0655036391857
2009-07-15,755.6850440088139
2009-07-16,761.5147399706414
2009-07-17,761.3427711427973
2009-07-20,775.0215834733227
2009-07-21,780.7227536115967
2009-07-22,782.0669047685209
2009-07-23,798.9756593010342
2009-07-24,802.238696916371
2009-07-27,809.1893937733403
2009-07-28,805.1523353382385
2009-07-29,803.0357865835772
2009-07-30,818.8778502907935
2009-07-31,821.8806560696582
2009-08-03,839.946445698896
2009-08-04,839.3936261630097
2009-08-05,833.8784271457708
2009-08-06,832.2580227399969
2009-08-07,836.1202173997791
2009-08-10,832.1655781851028
2009-08-11,823.6616281203497
2009-08-12,833.2227366981626
2009-08-13,841.725064518604
2009-08-14,834.868456253702
2009-08-17,812.0393256382168
2009-08-18,821.9383535292156
2009-08-19,826.4749915504452
2009-08-20,835.732512775166
2009-08-21,853.9483841646046
2009-08-24,860.2660340148769
2009-08-25,865.2916477028782
2009-08-26,858.302568049039
2009-08-27,857.7117580088021
2009-08-28,866.7744892194453
2009-08-31,860.8689148249634
2009-09-01,845.7126333595224
2009-09-02,839.4043355351871
2009-09-03,840.056527463121
2009-09-04,850.1465944703216
2009-09-07,860.4591580830288
2009-09-08,872.1317623921525
2009-09-09,879.5302843055241
2009-09-10,880.5313833812797
2009-09-11,885.084909045714
2009-09-14,885.5577028518381
2009-09-15,887.0926121045012
2009-09-16,902.8943066131503
2009-09-17,909.0894113813993
2009-09-18,907.1666458081871
2009-09-21,900.5346356682348
2009-09-22,912.2059947284896
2009-09-23,912.3373390948568
2009-09-24,894.9100078095164
2009-09-25,891.5066572063969
2009-09-28,903.0279630387847
2009-09-29,901.2594007039945
2009-09-30,901.7168188334125
2009-10-01,885.4647165933634
2009-10-02,873.1989021358721
2009-10-05,882.3122961267437
2009-10-06,900.5360200741108
2009-10-07,897.0794025546307
2009-10-08,909.9871570920087
2009-10-09,909.3667327146904
2009-10-12,914.9148245526092
2009-10-13,909.8489658748708
2009-10-14,927.6276129345349
2009-10-15,932.554695494065
2009-10-16,924.4641907236119
2009-10-19,937.4665404480012
2009-10-20,934.1763799243497
2009-10-21,937.1819428894805
2009-10-22,933.6579116504475
2009-10-23,927.3692918948319
2009-10-26,916.0907771157852
2009-10-27,914.4294011322661
2009-10-28,899.5904241543269
2009-10-29,911.8433400075388
2009-10-30,893.5369832463844
2009-11-02,896.3510850209019
2009-11-03,885.4621020587829
2009-11-04,900.3490615001674
2009-11-05,909.1103852279954
2009-11-06,912.1043635496956
2009-11-09,935.9620558573569
2009-11-10,937.5472970617325
2009-11-11,939.537567900641
2009-11-12,935.7869064898725
2009-11-13,939.0649755357983
2009-11-16,954.0000655607824
2009-11-17,946.1217026329698
2009-11-18,950.3906740308503
2009-11-19,933.4650951218861
2009-11-20,928.2416371543135
2009-11-23,949.1422284714026
2009-11-24,943.2715480049173
2009-11-25,953.4268873141671
2009-11-26,932.2208279156243
2009-11-27,929.6903336186143
2009-11-30,927.1837808543477
2009-12-01,949.288548378538
2009-12-02,952.4450337810628
2009-12-03,950.0175805558346
2009-12-04,948.578713157783
2009-12-07,944.9540010118899
2009-12-08,929.9618951445009
2009-12-09,926.4317695557257
2009-12-10,932.4538813818757
2009-12-11,933.4674082446479
2009-12-14,940.9308324162766
2009-12-15,935.5128739737366
2009-12-16,940.8740057197289
2009-12-17,922.3519752234046
2009-12-18,918.8310101092612
2009-12-21,929.1855580674936
2009-12-22,932.3238453391338
2009-12-23,938.2708734949093
2009-12-24,941.3410208762612
2009-12-25,941.3268273607604
2009-12-28,946.262987742894
2009-12-29,948.9880330228103
2009-12-30,943.3767036629283
2009-12-31,943.775509580618
2010-01-01,943.775509580618
2010-01-04,958.6368531725257
2010-01-05,957.0592031127971
2010-01-06,955.0794012639367
2010-01-07,951.4274392096304
2010-01-08,952.726952236886
2010-01-11,963.5676867939111
2010-01-12,957.3071901445683
2010-01-13,958.4339501749923
2010-01-14,960.9698018010716
2010-01-15,950.0464206305415
2010-01-18,955.3172913790377
2010-01-19,960.9362187685406
2010-01-20,944.0458661302265
2010-01-21,929.2374884347089
2010-01-22,919.7880079051721
2010-01-25,917.2395268418826
2010-01-26,915.8746034813967
2010-01-27,910.6226908258163
2010-01-28,900.3165362750447
2010-01-29,897.7228507209778
2010-02-01,902.0755627506009
2010-02-02,912.8145734255802
2010-02-03,906.3412016592825
2010-02-04,881.7068635574961
2010-02-05,867.7323790416362
2010-02-08,870.4762928587978
2010-02-09,874.4131977386171
2010-02-10,876.1818948846628
2010-02-11,880.5483681209301
2010-02-12,879.399323382344
2010-02-15,881.0396955234377
2010-02-16,894.8534519666945
2010-02-17,900.9821151342915
2010-02-18,904.884548879189
2010-02-19,902.7878104577954
2010-02-22,903.7411450390293
2010-02-23,895.380867722864
2010-02-24,898.4622506363593
2010-02-25,886.5776192560546
2010-02-26,896.6277071505563
2010-03-01,899.0440360626778
2010-03-02,907.5845654647072
2010-03-03,914.793796609814
2010-03-04,913.4071062375496
2010-03-05,925.1398898203541
2010-03-08,927.7531461987799
2010-03-09,926.0928656433538
2010-03-10,932.471019295804
2010-03-11,932.517547734579
2010-03-12,937.4269859250346
2010-03-15,932.356347112443
2010-03-16,943.1410341982622
2010-03-17,949.7455944151251
2010-03-18,945.8840793236631
2010-03-19,939.8123972975949
2010-03-22,939.9073816760698
2010-03-23,946.8697194536618
2010-03-24,937.4870373456099
2010-03-25,941.303991692562
2010-03-26,939.5827832321816
2010-03-29,946.0320797931917
2010-03-30,945.0611207618188
2010-03-31,945.1159859230677
2010-04-01,955.6567641187102
2010-04-02,955.7139208859095
2010-04-05,956.6461381747085
2010-04-06,955.9431615292851
2010-04-07,952.8767522326449
2010-04-08,950.788748827262
2010-04-09,963.049797769513
2010-04-12,969.3653286218081
2010-04-13,966.1479810075626
2010-04-14,975.1260478043188
2010-04-15,977.4249967964992
2010-04-16,963.4242703888051
2010-04-19,960.2315144979606
2010-04-20,969.2837232209623
2010-04-21,963.7032481300607
2010-04-22,953.2410421083443
2010-04-23,959.4837146370486
2010-04-26,961.3414932041748
2010-04-27,939.4658915413073
2010-04-28,931.4536174745436
2010-04-29,942.603755200771
2010-04-30,939.230593389028
2010-05-03,940.8203726935747
2010-05-04,917.9054580159668
2010-05-05,904.687252727351
2010-05-06,879.2942365930246
2010-05-07,854.9366409135063
2010-05-10,903.8609068373071
2010-05-11,894.8099028168596
2010-05-12,903.025544858666
2010-05-13,897.3845831049612
2010-05-14,871.2909212683163
2010-05-17,865.3398256760678
2010-05-18,867.6110615856849
2010-05-19,850.8876216235268
2010-05-20,828.4017945557238
2010-05-21,835.333463053051
2010-05-24,829.1705247778099
2010-05-25,811.6785244788995
2010-05-26,818.2970156135332
2010-05-27,838.8306664327868
2010-05-28,838.9871221417321
2010-05-31,837.7862858313746
2010-06-01,834.3198532210318
2010-06-02,839.0622326440209
2010-06-03,847.5824621391208
2010-06-04,824.9858980880198
2010-06-07,814.6586295648989
2010-06-08,815.5925626336783
2010-06-09,823.7706612146807
2010-06-10,839.7563447315292
2010-06-11,844.343686041038
2010-06-14,855.1721298412253
2010-06-15,864.5219439567642
2010-06-16,867.25010178081
2010-06-17,869.7893625664677
2010-06-18,871.4697593567732
2010-06-21,875.5411576134827
2010-06-22,864.93574257973
2010-06-23,855.4791215059548
2010-06-24,847.9892357549683
2010-06-25,843.0635179289744
2010-06-28,850.3235535921989
2010-06-29,825.8578858282071
2010-06-30,825.0306454499042
2010-07-01,821.8639993301308
2010-07-02,825.4486742764726
2010-07-05,822.0918809813461
2010-07-06,839.6679787592202
2010-07-07,852.1195926566282
2010-07-08,863.7198358578842
2010-07-09,867.1502307951862
2010-07-12,867.3175844934851
2010-07-13,881.2296975687249
2010-07-14,884.2977079043335
2010-07-15,886.5095986259024
2010-07-16,873.2956290117052
2010-07-19,870.3344969211436
2010-07-20,870.7720041943915
2010-07-21,869.1667774982166
2010-07-22,884.8477691282338
2010-07-23,886.5450187828391
2010-07-26,896.7113101731916
2010-07-27,900.3404961540905
2010-07-28,898.9329800714426
2010-07-29,900.6697183435938
2010-07-30,896.597375923787
2010-08-02,919.6666297488539
2010-08-03,923.0892879362607
2010-08-04,922.8533908170058
2010-08-05,921.3868374469076
2010-08-06,922.100379721115
2010-08-09,929.789856190121
2010-08-10,920.449500310643
2010-08-11,896.9992190616097
2010-08-12,895.1178108014624
2010-08-13,894.384593298917
2010-08-16,896.4018202364748
2010-08-17,905.7108481887341
2010-08-18,904.6338597659714
2010-08-19,894.2593689814584
2010-08-20,882.9130040983863
2010-08-23,886.4034693567243
2010-08-24,876.1218535149749
2010-08-25,872.0020863020129
2010-08-26,877.2546976666182
2010-08-27,886.5338645823846
2010-08-30,884.1831896161247
2010-08-31,883.9158254038636
2010-09-01,908.2589210491855
2010-09-02,910.8939958188544
2010-09-03,918.5995442085064
2010-09-06,922.2239194785277
2010-09-07,913.762811259954
2010-09-08,920.102928620835
2010-09-09,926.4528064564521
2010-09-10,927.5076837333545
2010-09-13,937.9284604148306
2010-09-14,941.40120975869
2010-09-15,942.3781893244418
2010-09-16,940.592406233296
2010-09-17,937.4158488967239
2010-09-20,949.9182850177622
2010-09-21,948.505522673222
2010-09-22,951.4395687131232
2010-09-23,946.1027635627247
2010-09-24,961.1990473325749
2010-09-27,959.1059832906877
2010-09-28,962.6334725369287
2010-09-29,961.8916774257632
2010-09-30,959.7572595695744
2010-10-01,963.5019845207134
2010-10-04,958.2888704323437
2010-10-05,976.1696246455119
2010-10-06,981.404304572582
2010-10-07,983.0181495621428
2010-10-08,982.6821507126577
2010-10-11,983.206864342979
2010-10-12,978.7298426699556
2010-10-13,992.0623969471576
2010-10-14,997.0550787758034
2010-10-15,995.3215068666249
2010-10-18,998.2085876589825
2010-10-19,984.0959860621734
2010-10-20,995.6114709714939
2010-10-21,998.1518640683647
2010-10-22,992.6002833886499
2010-10-25,998.0072129116921
2010-10-26,992.3897827351318
2010-10-27,981.1906480871932
2010-10-28,990.5499410587208
2010-10-29,992.1482993083197
2010-11-01,992.4402323828172
2010-11-02,1002.8527179841907
2010-11-03,1000.5122398499993
2010-11-04,1019.6769968832104
2010-11-05,1015.0958736053259
2010-11-08,1008.6839396125913
2010-11-09,1008.1680457889294
2010-11-10,996.4862373393019
2010-11-11,994.381688550908
2010-11-12,989.547712911623
2010-11-15,989.7582229843266
2010-11-16,972.1536745648963
2010-11-17,974.1710510657366
2010-11-18,989.0605691552217
2010-11-19,988.7624500873189
2010-11-22,983.2585342448773
2010-11-23,963.982925683908
2010-11-24,970.5169727902588
2010-11-25,971.3268911776612
2010-11-26,960.876973731538
2010-11-29,947.2170696195674
2010-11-30,942.1200064840202
2010-12-01,958.7698122837476
2010-12-02,972.03344570133
2010-12-03,978.7993021586851
2010-12-06,973.7571721306833
2010-12-07,980.8181994871455
2010-12-08,978.5666097541254
2010-12-09,981.9677978944494
2010-12-10,985.5215166822986
2010-12-13,995.1124777478332
2010-12-14,999.3437418158697
2010-12-15,994.4516171434288
2010-12-16,993.5074276161313
2010-12-17,988.5707029151749
2010-12-20,989.143143668465
2010-12-21,996.3773471313917
2010-12-22,997.4541406827246
2010-12-23,998.3226195601995
2010-12-24,999.991564311621
2010-12-27,996.4467075600259
2010-12-28,999.3652348493188
2010-12-29,1001.9973818506111
2010-12-30,999.6363863359352
2010-12-31,1003.1794989179677
2011-01-03,1005.7625932595838
2011-01-04,1006.1681004734235
2011-01-05,999.3297368014117
2011-01-06,995.8540826466178
2011-01-07,993.2576128429181
2011-01-10,985.5918173666668
2011-01-11,988.3638545737487
2011-01-12,1001.417997853019
2011-01-13,1008.2761224651166
2011-01-14,1010.697597565231
2011-01-17,1009.7828074558453
2011-01-18,1018.8172798474176
2011-01-19,1017.5919137691463
2011-01-20,1008.7926000868915
2011-01-21,1019.7223555482129
2011-01-24,1028.7199689581666
2011-01-25,1024.4367596768775
2011-01-26,1027.8152494733695
2011-01-27,1028.7539816586345
2011-01-28,1015.9436934961756
2011-01-31,1020.4305341687292
2011-02-01,1037.8659806707622
2011-02-02,1039.5199062371173
2011-02-03,1035.0762351967126
2011-02-04,1034.4983577413007
2011-02-07,1038.7997472429092
2011-02-08,1043.5001283171807
2011-02-09,1041.6671405898965
2011-02-10,1037.554216794294
2011-02-11,1036.4664289614534
2011-02-14,1035.2550268493712
2011-02-15,1038.2157518275887
2011-02-16,1043.0416553355906
2011-02-17,1051.0837046403171
2011-02-18,1055.6198651066695
2011-02-21,1051.2436961382814
2011-02-22,1043.5241894335145
2011-02-23,1040.576679066455
2011-02-24,1039.6372513658869
2011-02-25,1045.7890582178907
2011-02-28,1056.395502601411
2011-03-01,1051.2379259637373
2011-03-02,1049.6949882399113
2011-03-03,1058.0879139515007
2011-03-04,1056.6494819103193
2011-03-07,1052.7334967201152
2011-03-08,1053.6915246888314
2011-03-09,1054.177896760169
2011-03-10,1038.5802830132232
2011-03-11,1037.0009617169483
2011-03-14,1031.5596217995992
2011-03-15,1011.4347244647009
2011-03-16,997.9489536913821
2011-03-17,1015.5122385829147
2011-03-18,1022.2055450919951
2011-03-21,1039.5875614158329
2011-03-22,1043.0233643624194
2011-03-23,1042.8893677979886
2011-03-24,1052.4054326225566
2011-03-25,1053.8714414678202
2011-03-28,1051.9848769619753
2011-03-29,1054.4209662714968
2011-03-30,1064.272757952126
2011-03-31,1062.34508030265
2011-04-01,1069.441886215927
2011-04-04,1074.9833394409895
2011-04-05,1074.1698091510978
2011-04-06,1081.688231805943
2011-04-07,1078.6270943494007
2011-04-08,1087.110935722646
2011-04-11,1086.8787990350984
2011-04-12,1075.8585815264646
2011-04-13,1080.3353643784303
2011-04-14,1079.6074983517433
2011-04-15,1083.1718011790456
2011-04-18,1062.3579872176665
2011-04-19,1069.69119075257
2011-04-20,1092.3892980212715
2011-04-21,1097.81513708366
2011-04-22,1097.5485021557442
2011-04-25,1095.1903217257363
2011-04-26,1104.3923590428847
2011-04-27,1110.0777253404056
2011-04-28,1121.9984767252145
2011-04-29,1124.8250105882664
2011-05-02,1129.5173553843763
2011-05-03,1124.2424371595607
2011-05-04,1116.299998160465
2011-05-05,1100.8277242467493
2011-05-06,1104.7088730873947
2011-05-09,1096.0558828958883
2011-05-10,1106.8647155030185
2011-05-11,1105.9382081153167
2011-05-12,1099.9545617840186
2011-05-13,1096.4720807796398
2011-05-16,1095.284775281435
2011-05-17,1088.946376707952
2011-05-18,1098.2376430871975
2011-05-19,1103.4753659812568
2011-05-20,1096.5339580007535
2011-05-23,1078.9674268209671
2011-05-24,1082.1606815972386
2011-05-25,1084.0765587304459
2011-05-26,1086.293887540449
2011-05-27,1096.1625446377054
2011-05-30,1095.3663056544374
2011-05-31,1108.8037448815871
2011-06-01,1098.500413935868
2011-06-02,1087.4377680829427
2011-06-03,1086.967394184976
2011-06-06,1081.774984050467
2011-06-07,1084.3859492026377
2011-06-08,1077.060759007732
2011-06-09,1080.1526799631506
2011-06-10,1063.0282032422679
2011-06-13,1066.0517591398348
2011-06-14,1079.958804028748
2011-06-15,1061.2375556992295
2011-06-16,1053.0633160173368
2011-06-17,1062.535269118534
2011-06-20,1063.9949155810002
2011-06-21,1076.4917704686482
2011-06-22,1074.0127858555738
2011-06-23,1054.3521330838132
2011-06-24,1052.074974513172
2011-06-27,1056.4151215628476
2011-06-28,1065.3578437056478
2011-06-29,1079.4383065460358
2011-06-30,1094.1529486762095
2011-07-01,1100.2566785676247
2011-07-04,1103.5133923394792
2011-07-05,1101.7054472325415
2011-07-06,1095.8639461871446
2011-07-07,1101.3300469657588
2011-07-08,1093.9573907355334
2011-07-11,1073.211764142806
2011-07-12,1067.4072852867012
2011-07-13,1077.933147240889
2011-07-14,1072.3829527056791
2011-07-15,1070.5442384552114
2011-07-18,1056.4939937312765
2011-07-19,1070.4046445707238
2011-07-20,1077.9603396707294
2011-07-21,1096.6283907174284
2011-07-22,1100.0440719418325
2011-07-25,1094.6335906215847
2011-07-26,1097.3219725477552
2011-07-27,1082.708084347441
2011-07-28,1078.02396124857
2011-07-29,1073.6388781400744
2011-08-01,1062.7920266494446
2011-08-02,1047.077702301414
2011-08-03,1042.1222633175157
2011-08-04,1007.0537832379277
2011-08-05,998.4415845239387
2011-08-08,961.2067190946618
2011-08-09,978.9340220608711
2011-08-10,952.9413728884161
2011-08-11,980.1810791310804
2011-08-12,997.5014866902092
2011-08-15,1016.4435746017101
2011-08-16,1013.1481000772069
2011-08-17,1022.2995871775994
2011-08-18,987.3818536883475
2011-08-19,978.6714427824771
2011-08-22,984.7691239311209
2011-08-23,1002.9573928561413
2011-08-24,1012.3645486053982
2011-08-25,996.3000645696918
2011-08-26,995.3083299988083
2011-08-29,1015.5301457890442
2011-08-30,1015.6752628650422
2011-08-31,1030.8766503438376
2011-09-01,1028.2945970477672
2011-09-02,1009.5693255910691
2011-09-05,986.3557026353811
2011-09-06,978.3419130792208
2011-09-07,998.6399485121249
2011-09-08,998.9094438702549
2011-09-09,968.9038174291326
2011-09-12,952.4078981136972
2011-09-13,961.0980489622564
2011-09-14,968.8804524261659
2011-09-15,989.9153526556926
2011-09-16,992.65295935791
2011-09-19,974.8951192410474
2011-09-20,988.3703248908736
2011-09-21,971.0049879391559
2011-09-22,933.7253182268007
2011-09-23,939.400636376982
2011-09-26,952.2093358804568
2011-09-27,980.7040303704596
2011-09-28,970.7657606099817
2011-09-29,981.1585245650001
2011-09-30,965.5843210469724
2011-10-03,945.9833829644974
2011-10-04,937.2326413701269
2011-10-05,953.4232588816404
2011-10-06,973.8755793570236
2011-10-07,984.0398004116365
2011-10-10,1004.7995652075494
2011-10-11,1002.447582343709
2011-10-12,1015.7636369660478
2011-10-13,1009.4498402460669
2011-10-14,1023.1883619063783
2011-10-17,1013.911332438171
2011-10-18,1011.7903895100068
2011-10-19,1018.4064069824093
2011-10-20,1010.707313816451
2011-10-21,1035.2235996042325
2011-10-24,1041.3349213123224
2011-10-25,1029.34389012425
2011-10-26,1032.100270820916
2011-10-27,1067.7389532773313
2011-10-28,1067.2764325269723
2011-10-31,1042.383656005563
2011-11-01,1008.5920866423014
2011-11-02,1019.0326681242148
2011-11-03,1030.8877556947505
2011-11-04,1025.9830849198906
2011-11-07,1027.0526769463793
2011-11-08,1035.7176443958767
2011-11-09,1010.748295638436
2011-11-10,1010.5054761609117
2011-11-11,1032.958426232496
2011-11-14,1022.9870359913011
2011-11-15,1016.3136487472076
2011-11-16,1011.7159480813572
2011-11-17,1004.1627026576887
2011-11-18,1000.8822799493523
2011-11-21,978.723663679469
2011-11-22,976.0176676861017
2011-11-23,957.1232930897759
2011-11-24,951.8272663501663
2011-11-25,952.2430810954214
2011-11-28,979.2657926466709
2011-11-29,988.5673939233867
2011-11-30,1023.4769108664321
2011-12-01,1022.4462971869967
2011-12-02,1023.3010137302439
2011-12-05,1030.699404072013
2011-12-06,1026.6735418897924
2011-12-07,1030.500504226774
2011-12-08,1017.3725411617138
2011-12-09,1026.9871137341418
2011-12-12,1013.84167728704
2011-12-13,1011.7587501975911
2011-12-14,995.8087998121387
2011-12-15,1003.7298523030405
2011-12-16,1004.5108481864509
2011-12-19,1000.6113233662256
2011-12-20,1019.0440630964167
2011-12-21,1020.9589869298734
2011-12-22,1028.2726025490508
2011-12-23,1036.3406806021655
2011-12-26,1036.693284659268
2011-12-27,1038.8401509718333
2011-12-28,1027.9054644566513
2011-12-29,1035.5453277517813
2011-12-30,1042.228728084641
2012-01-02,1046.2711437672529
2012-01-03,1057.7107591505815
2012-01-04,1049.9464671509797
2012-01-05,1038.204673071023
2012-01-06,1032.1932410462462
2012-01-09,1031.5577723862618
2012-01-10,1042.854053704319
2012-01-11,1034.6518308169743
2012-01-12,1033.9924342510324
2012-01-13,1027.033249694633
2012-01-16,1029.3805010099866
2012-01-17,1037.4907724403608
2012-01-18,1040.6171434877197
2012-01-19,1045.9447460733995
2012-01-20,1047.0851490068212
2012-01-23,1053.9051655245012
2012-01-24,1047.716608728325
2012-01-25,1048.6980582257725
2012-01-26,1058.1973241154903
2012-01-27,1050.211069576544
2012-01-30,1045.1877275970137
2012-01-31,1046.8734107707216
2012-02-01,1059.9654406185953
2012-02-02,1058.0330923461445
2012-02-03,1066.0548703891936
2012-02-06,1065.6928326577392
2012-02-07,1073.5318273701002
2012-02-08,1073.1871408247323
2012-02-09,1076.297463103524
2012-02-10,1064.820884383014
2012-02-13,1072.561401045758
2012-02-14,1068.8701741522736
2012-02-15,1068.98612703084
2012-02-16,1070.3857113916486
2012-02-17,1078.4183407678393
2012-02-20,1086.3270392936047
2012-02-21,1086.2867670835133
2012-02-22,1080.8987137102295
2012-02-23,1083.6234464437134
2012-02-24,1090.2805672794836
2012-02-27,1088.5354697732898
2012-02-28,1091.436858684263
2012-02-29,1090.5553307251898
2012-03-01,1094.7141939421385
2012-03-02,1089.562968573167
2012-03-05,1089.4202335892878
2012-03-06,1068.8493069434903
2012-03-07,1069.926821262711
2012-03-08,1085.816296731147
2012-03-09,1083.7460375939345
2012-03-12,1084.0365456220486
2012-03-13,1095.840487888733
2012-03-14,1091.4948399173225
2012-03-15,1095.5342828820244
2012-03-16,1102.0157948592816
2012-03-19,1105.9781569739498
2012-03-20,1099.7867544868163
2012-03-21,1096.6149933841195
2012-03-22,1091.3215287987832
2012-03-23,1094.0581588092762
2012-03-26,1105.4065722451792
2012-03-27,1103.5910358658962
2012-03-28,1095.6564216529432
2012-03-29,1088.832497676266
2012-03-30,1095.5611092289307
2012-04-02,1105.9947937419613
2012-04-03,1099.5298005762138
2012-04-04,1080.21755284342
2012-04-05,1076.5357686624895
2012-04-06,1076.369980589862
2012-04-09,1072.1792192423022
2012-04-10,1057.4062286798942
2012-04-11,1062.3015323002571
2012-04-12,1071.1681230804465
2012-04-13,1059.4968732090567
2012-04-16,1062.8148385163895
2012-04-17,1079.1465844298039
2012-04-18,1075.7661395023792
2012-04-19,1072.1896560178989
2012-04-20,1080.7742669371173
2012-04-23,1066.0986483185168
2012-04-24,1075.9558955279663
2012-04-25,1081.0772466466326
2012-04-26,1087.7924436968785
2012-04-27,1093.6651648412917
2012-04-30,1091.2322217298422
2012-05-01,1093.62183417636
2012-05-02,1087.3242411076849
2012-05-03,1086.21643588589
2012-05-04,1074.8169734579774
2012-05-07,1073.1676562015984
2012-05-08,1065.0129857986144
2012-05-09,1056.542987096785
2012-05-10,1063.088044538584
2012-05-11,1063.980154229347
2012-05-14,1049.792667669324
2012-05-15,1042.485382600391
2012-05-16,1036.0094523841196
2012-05-17,1027.6396231778203
2012-05-18,1020.868171303342
2012-05-21,1024.2442336890379
2012-05-22,1033.3586690976304
2012-05-23,1015.3307503073103
2012-05-24,1021.7527470245517
2012-05-25,1019.5361947594388
2012-05-28,1020.6344735834891
2012-05-29,1024.841612272104
2012-05-30,1009.413688623549
2012-05-31,1009.3477617292892
