Date,EUROPE HIGH DIVIDEND YIELD
2008-11-25,632.0423993632492
2008-11-26,626.8457014847146
2008-11-27,645.6181073654207
2008-11-28,638.5287334586583
2008-12-01,591.8737333304894
2008-12-02,614.9741567656861
2008-12-03,615.2425597129564
2008-12-04,615.7733536538935
2008-12-05,583.4004550018451
2008-12-08,644.6624994493545
2008-12-09,654.1206941822797
2008-12-10,656.5642998166664
2008-12-11,666.0220982318815
2008-12-12,646.303735811837
2008-12-15,658.27227232908
2008-12-16,669.4209796835944
2008-12-17,689.1292137125275
2008-12-18,693.0589292656896
2008-12-19,662.105438059174
2008-12-22,650.3504073881186
2008-12-23,648.00087176091
2008-12-24,646.8912277266004
2008-12-25,646.8912277266004
2008-12-26,648.9978067249116
2008-12-29,661.0373598215057
2008-12-30,672.020091413651
2008-12-31,664.3494781326779
2009-01-01,664.3494781326779
2009-01-02,691.8837394726869
2009-01-05,689.572921592886
2009-01-06,688.2120695194274
2009-01-07,690.3612423957604
2009-01-08,688.9217545583191
2009-01-09,675.203204852018
2009-01-12,657.54796960214
2009-01-13,635.605611766932
2009-01-14,602.5505122127302
2009-01-15,585.5618364261576
2009-01-16,596.2754520538499
2009-01-19,572.1330157679234
2009-01-20,543.6854141889022
2009-01-21,534.7440826149913
2009-01-22,530.1331861596237
2009-01-23,519.7677163941255
2009-01-26,560.4512881893902
2009-01-27,564.2292544618897
2009-01-28,595.7270852917482
2009-01-29,578.1366047050116
2009-01-30,565.5904089933215
2009-02-02,548.3100576074048
2009-02-03,566.5486345919138
2009-02-04,581.9662547238022
2009-02-05,578.0507519449997
2009-02-06,594.541240044581
2009-02-09,609.6390239976575
2009-02-10,588.4471847381287
2009-02-11,577.5402162310883
2009-02-12,564.481589634168
2009-02-13,569.3402653268826
2009-02-16,551.9879155912403
2009-02-17,525.3332720667419
2009-02-18,521.3946690166867
2009-02-19,526.4289244410534
2009-02-20,500.2753995889791
2009-02-23,501.5117705267798
2009-02-24,495.38634824273583
2009-02-25,492.0996910867635
2009-02-26,512.3232077379134
2009-02-27,497.3194134567579
2009-03-02,465.40297903739827
2009-03-03,454.4655290019088
2009-03-04,473.94932902168966
2009-03-05,448.7020333857329
2009-03-06,444.5883456840763
2009-03-09,439.35540418697667
2009-03-10,473.53783047849544
2009-03-11,476.56679472188574
2009-03-12,485.380556359963
2009-03-13,491.50973840147543
2009-03-16,509.30809572960237
2009-03-17,506.1422301303573
2009-03-18,511.73942100538653
2009-03-19,548.203092000571
2009-03-20,540.9366833885423
2009-03-23,561.6528821325226
2009-03-24,557.7267932139367
2009-03-25,563.166622861643
2009-03-26,566.1482485644572
2009-03-27,550.4165393497171
2009-03-30,515.9634831368553
2009-03-31,539.7763955930666
2009-04-01,549.5684604995853
2009-04-02,592.6104276492538
2009-04-03,588.5193377402302
2009-04-06,583.7986674040865
2009-04-07,569.5044428547657
2009-04-08,571.7285458773507
2009-04-09,588.6364025240395
2009-04-10,588.6364025240395
2009-04-13,593.8337848775178
2009-04-14,604.2328741564295
2009-04-15,593.9898386445199
2009-04-16,607.9735860959939
2009-04-17,619.3352442115864
2009-04-20,587.5934703220489
2009-04-21,586.2093462839464
2009-04-22,600.4951939257109
2009-04-23,600.078997540699
2009-04-24,626.3866029852096
2009-04-27,623.803990135149
2009-04-28,611.5249604636191
2009-04-29,637.461556830134
2009-04-30,650.628349501214
2009-05-01,651.7921273304315
2009-05-04,668.3142325330896
2009-05-05,676.8223544840797
2009-05-06,683.6325740488418
2009-05-07,681.98269418374
2009-05-08,701.9767241796328
2009-05-11,698.9942595545356
2009-05-12,695.8392703508608
2009-05-13,670.289267050625
2009-05-14,670.3655258078339
2009-05-15,674.9730257456151
2009-05-18,693.432609790129
2009-05-19,707.4534447659494
2009-05-20,717.7396810819954
2009-05-21,699.3683356127149
2009-05-22,713.1381966771976
2009-05-25,713.7284655422458
2009-05-26,720.7301958078251
2009-05-27,724.0569322312414
2009-05-28,715.4996400365717
2009-05-29,727.4393500134034
2009-06-01,750.7518849921263
2009-06-02,757.2857819062343
2009-06-03,736.7619693045725
2009-06-04,734.2791049295696
2009-06-05,727.6523706653597
2009-06-08,716.5484343569922
2009-06-09,729.0022231748399
2009-06-10,738.1821260615493
2009-06-11,747.3900849918979
2009-06-12,740.1517895271377
2009-06-15,714.6514640794094
2009-06-16,717.8202443865945
2009-06-17,706.5474338390637
2009-06-18,712.4138955992026
2009-06-19,721.6421395025727
2009-06-22,698.2399109574824
2009-06-23,698.83664973289
2009-06-24,713.9192046511273
2009-06-25,701.4902534441812
2009-06-26,709.1467620052898
2009-06-29,722.3056949788081
2009-06-30,712.5885715131981
2009-07-01,730.0446980788021
2009-07-02,705.581145129881
2009-07-03,704.9292506432029
2009-07-06,691.2466435304416
2009-07-07,687.7920163793949
2009-07-08,675.6895372632619
2009-07-09,684.7532131841524
2009-07-10,675.5932962628366
2009-07-13,688.8917179254473
2009-07-14,696.6344374235048
2009-07-15,724.4217310396322
2009-07-16,730.5494288337346
2009-07-17,732.4252543061842
2009-07-20,749.162831803504
2009-07-21,752.1508335352206
2009-07-22,754.3470837302416
2009-07-23,770.8605362355968
2009-07-24,769.5345736442251
2009-07-27,777.2937220168758
2009-07-28,767.6274316941485
2009-07-29,767.6995250342903
2009-07-30,785.190768464486
2009-07-31,788.0127034938068
2009-08-03,816.8292258726642
2009-08-04,812.0148400140455
2009-08-05,805.9843826956173
2009-08-06,809.2691507213508
2009-08-07,812.6865358077822
2009-08-10,808.5662778838895
2009-08-11,798.6074560664088
2009-08-12,809.8468687014656
2009-08-13,819.6117713574748
2009-08-14,807.6362543277993
2009-08-17,784.2573293233686
2009-08-18,798.6970614644858
2009-08-19,802.4979503403506
2009-08-20,815.60331317787
2009-08-21,838.0764041604767
2009-08-24,844.747397350655
2009-08-25,856.1394711884042
2009-08-26,843.6295052228162
2009-08-27,839.78571098823
2009-08-28,854.0983008720623
2009-08-31,847.969246705162
2009-09-01,828.088035926682
2009-09-02,824.606218096022
2009-09-03,825.6330261652832
2009-09-04,837.1899227471397
2009-09-07,850.6846810149426
2009-09-08,863.6269055268938
2009-09-09,875.5867486405831
2009-09-10,872.2742591074561
2009-09-11,876.8226758499909
2009-09-14,876.2446043041436
2009-09-15,876.6105130039922
2009-09-16,893.5215765244211
2009-09-17,904.1545991321498
2009-09-18,900.9856691321789
2009-09-21,890.2761993992888
2009-09-22,904.8182121246838
2009-09-23,903.0734969826887
2009-09-24,880.9969758199735
2009-09-25,875.789494674531
2009-09-28,890.439941623015
2009-09-29,884.9186859053027
2009-09-30,883.6577148934804
2009-10-01,865.8100666067498
2009-10-02,852.4013503274721
2009-10-05,861.492608077502
2009-10-06,885.8085130345368
2009-10-07,877.4327700942835
2009-10-08,890.2270348949974
2009-10-09,886.0645559726859
2009-10-12,895.1781536056541
2009-10-13,887.7460139955988
2009-10-14,912.451207374764
2009-10-15,916.7900242261991
2009-10-16,909.1718096984557
2009-10-19,928.1423895510676
2009-10-20,922.6923929910168
2009-10-21,934.696319636506
2009-10-22,926.069199700762
2009-10-23,918.6633982912665
2009-10-26,907.0158941799992
2009-10-27,908.597187186548
2009-10-28,891.1658150506184
2009-10-29,905.4975529080523
2009-10-30,880.2199759738501
2009-11-02,889.0310258588868
2009-11-03,870.9417782929845
2009-11-04,893.471767674871
2009-11-05,902.0939396430507
2009-11-06,902.0949866813903
2009-11-09,927.205879949563
2009-11-10,927.6955123195236
2009-11-11,930.9660128481496
2009-11-12,927.2523349910182
2009-11-13,934.0920005357691
2009-11-16,952.88633487967
2009-11-17,941.078732334317
2009-11-18,946.221764607964
2009-11-19,925.7663379110272
2009-11-20,915.4155702376522
2009-11-23,942.7737919022389
2009-11-24,934.0165819566553
2009-11-25,945.4790710481216
2009-11-26,911.7202627539924
2009-11-27,919.310758334081
2009-11-30,908.4852304434077
2009-12-01,937.0758314684219
2009-12-02,939.6003928725847
2009-12-03,937.2855475157716
2009-12-04,939.2825604918878
2009-12-07,930.979998594584
2009-12-08,911.8500875141525
2009-12-09,903.9366679235179
2009-12-10,910.4309083636663
2009-12-11,909.4447816711722
2009-12-14,919.0959044858067
2009-12-15,912.5001332194761
2009-12-16,922.8498890984255
2009-12-17,895.9004995739496
2009-12-18,889.6083430336973
2009-12-21,906.2892082999148
2009-12-22,908.8953003831074
2009-12-23,919.0651399383082
2009-12-24,920.3621703060271
2009-12-25,920.3621703060271
2009-12-28,926.5928842011186
2009-12-29,928.4856807729532
2009-12-30,920.3505820180943
2009-12-31,925.6928227948426
2010-01-01,925.6928227948426
2010-01-04,942.6876833246552
2010-01-05,942.2832897952154
2010-01-06,938.2692328207604
2010-01-07,931.4252540155426
2010-01-08,930.7658251041249
2010-01-11,945.2013543320427
2010-01-12,937.6422305942167
2010-01-13,934.9719371002828
2010-01-14,936.3926567834951
2010-01-15,919.9310569690753
2010-01-18,927.3200839246022
2010-01-19,932.2612874608609
2010-01-20,909.0519682720197
2010-01-21,896.2326913704637
2010-01-22,891.474146449956
2010-01-25,885.6549294203044
2010-01-26,885.6617393249361
2010-01-27,876.1350068746879
2010-01-28,859.9070480797204
2010-01-29,863.7844456812712
2010-02-01,866.6277960955885
2010-02-02,872.9590154016762
2010-02-03,864.9438502482373
2010-02-04,838.3226072325045
2010-02-05,818.3916054115932
2010-02-08,827.5011362007245
2010-02-09,827.4063398757937
2010-02-10,832.8105695004778
2010-02-11,830.5081933570582
2010-02-12,829.8768789302645
2010-02-15,832.8216546557653
2010-02-16,846.3769877600168
2010-02-17,851.8326499261274
2010-02-18,855.4125258045271
2010-02-19,851.6680127759022
2010-02-22,852.0575494281394
2010-02-23,841.9426868520476
2010-02-24,846.266602539207
2010-02-25,828.492112836231
2010-02-26,843.7340067721424
2010-03-01,838.3494856970515
2010-03-02,849.0682043736
2010-03-03,862.1414051525601
2010-03-04,858.0545583473274
2010-03-05,870.1206551644285
2010-03-08,872.9338847305435
2010-03-09,869.0446912651328
2010-03-10,878.4582615248902
2010-03-11,877.6347247066187
2010-03-12,882.8588662609719
2010-03-15,870.7707646242073
2010-03-16,882.81587112954
2010-03-17,889.7456885700092
2010-03-18,881.1454696074073
2010-03-19,870.2220588580404
2010-03-22,869.7567236444577
2010-03-23,873.7571001433523
2010-03-24,862.053134082947
2010-03-25,869.9147215544606
2010-03-26,869.0661026482911
2010-03-29,875.2415669988285
2010-03-30,873.5722722522122
2010-03-31,877.4613410963456
2010-04-01,889.1967253924664
2010-04-02,889.1967253924664
2010-04-05,888.2245756804582
2010-04-06,885.2506613164201
2010-04-07,882.2120476422517
2010-04-08,877.4964320941568
2010-04-09,896.0452129031247
2010-04-12,905.3674047914275
2010-04-13,900.5455759290917
2010-04-14,908.428931596755
2010-04-15,912.6242702514032
2010-04-16,895.3377971983357
2010-04-19,888.6984679359143
2010-04-20,899.322154922628
2010-04-21,889.1782947354993
2010-04-22,871.7679936663561
2010-04-23,878.075112929392
2010-04-26,880.3265316213054
2010-04-27,853.7926950480814
2010-04-28,840.9824070313338
2010-04-29,848.7903202523012
2010-04-30,848.6769242627407
2010-05-03,843.7752796187954
2010-05-04,815.5929592646295
2010-05-05,802.1924008531344
2010-05-06,780.283423110021
2010-05-07,748.4833769406766
2010-05-10,807.4265486979369
2010-05-11,792.3254746553389
2010-05-12,798.9726499958226
2010-05-13,792.2067701888761
2010-05-14,756.9501659262772
2010-05-17,751.7469301865698
2010-05-18,764.0397724200449
2010-05-19,744.4488991690499
2010-05-20,734.3702655528992
2010-05-21,740.660838433483
2010-05-24,731.2783329331365
2010-05-25,710.5593565030473
2010-05-26,719.804151581806
2010-05-27,744.334498146575
2010-05-28,746.8237054986952
2010-05-31,745.055157117921
2010-06-01,742.902570962173
2010-06-02,738.8750703930713
2010-06-03,749.4666704008848
2010-06-04,728.6428862996868
2010-06-07,716.7581817322431
2010-06-08,706.9031034298333
2010-06-09,719.8593601556428
2010-06-10,729.6246420731778
2010-06-11,738.8577801315726
2010-06-14,753.3569990066355
2010-06-15,759.4914797070353
2010-06-16,761.5595044481355
2010-06-17,765.6559481848726
2010-06-18,766.5890356606265
2010-06-21,770.9587777848177
2010-06-22,760.1336068592641
2010-06-23,751.138665441396
2010-06-24,744.1777677115471
2010-06-25,736.5070984389581
2010-06-28,747.5547609652617
2010-06-29,718.6710146775966
2010-06-30,724.9697458633523
2010-07-01,722.7102141396244
2010-07-02,730.9731644065351
2010-07-05,726.0993882242624
2010-07-06,750.4642585336128
2010-07-07,761.2378238965431
2010-07-08,772.2299885422029
2010-07-09,772.4298377010749
2010-07-12,775.616491447246
2010-07-13,794.5647676567129
2010-07-14,798.4014042494047
2010-07-15,801.7288260677116
2010-07-16,792.0870574017844
2010-07-19,785.9566666935647
2010-07-20,781.5554070042593
2010-07-21,783.3049166087545
2010-07-22,803.3564803442579
2010-07-23,802.8221727339089
2010-07-26,814.4377909139108
2010-07-27,818.153115187991
2010-07-28,816.8371419734077
2010-07-29,821.6495517211604
2010-07-30,814.4858528153906
2010-08-02,845.7192750143233
2010-08-03,849.5542470517304
2010-08-04,848.7413191684359
2010-08-05,846.9764225736171
2010-08-06,847.7010810556375
2010-08-09,858.7366873413225
2010-08-10,842.1441881662543
2010-08-11,815.6887988535589
2010-08-12,814.904555298632
2010-08-13,812.012823993899
2010-08-16,813.7531692184464
2010-08-17,820.6811748166537
2010-08-18,817.1013824809856
2010-08-19,804.568195867287
2010-08-20,789.9210560720239
2010-08-23,795.032681193541
2010-08-24,782.9092788291374
2010-08-25,774.8115688640406
2010-08-26,786.7708724930435
2010-08-27,792.17212446418
2010-08-30,790.5144672101244
2010-08-31,790.6996455150645
2010-09-01,816.8388228241972
2010-09-02,816.8123865230133
2010-09-03,826.6467032713718
2010-09-06,829.5749974822609
2010-09-07,817.3726470768032
2010-09-08,828.5267693563759
2010-09-09,833.9746607635776
2010-09-10,832.2138719826479
2010-09-13,844.6757619452103
2010-09-14,849.3988731863521
2010-09-15,851.1344306101665
2010-09-16,852.4139234710502
2010-09-17,843.1226613908092
2010-09-20,856.4069128184359
2010-09-21,854.7995748316238
2010-09-22,858.4338120726852
2010-09-23,854.1865289904918
2010-09-24,869.9657443782398
2010-09-27,865.9055430827788
2010-09-28,868.0074752569587
2010-09-29,867.8944431178865
2010-09-30,868.7753924476813
2010-10-01,875.5550160152845
2010-10-04,866.9454845079232
2010-10-05,887.928565072548
2010-10-06,894.8084234745444
2010-10-07,901.2762023496275
2010-10-08,900.2785001184346
2010-10-11,901.3542606611506
2010-10-12,892.2763929022676
2010-10-13,913.7243605282038
2010-10-14,921.6312443750516
2010-10-15,919.8755199533861
2010-10-18,921.7640949103653
2010-10-19,905.9393605255939
2010-10-20,918.3937262267715
2010-10-21,921.0712995010041
2010-10-22,914.5863688433874
2010-10-25,916.8746081921133
2010-10-26,913.7387158974939
2010-10-27,900.9970542876713
2010-10-28,915.8276426457073
2010-10-29,920.3107158255701
2010-11-01,919.8136272711693
2010-11-02,934.595165782172
2010-11-03,928.807270150596
2010-11-04,951.6207366516451
2010-11-05,942.8704876723019
2010-11-08,932.4783541893331
2010-11-09,936.7262591092536
2010-11-10,918.1536755713872
2010-11-11,915.4738692058237
2010-11-12,915.7376031827685
2010-11-15,914.6318657791049
2010-11-16,891.2885843278531
2010-11-17,896.4431720598388
2010-11-18,911.6365220260067
2010-11-19,910.4419867840461
2010-11-22,899.389289528521
2010-11-23,873.3128867383709
2010-11-24,876.2776709729497
2010-11-25,877.0214356975911
2010-11-26,863.3756310481428
2010-11-29,838.1842547472075
2010-11-30,833.4406842170227
2010-12-01,852.761812133904
2010-12-02,868.8027679417942
2010-12-03,880.0577707208608
2010-12-06,873.9816900255493
2010-12-07,884.7060536657258
2010-12-08,883.6975136022024
2010-12-09,886.1259727500902
2010-12-10,889.6089856516583
2010-12-13,902.9794304238015
2010-12-14,906.702598235298
2010-12-15,897.3452803538863
2010-12-16,891.2389476439964
2010-12-17,881.9299255586278
2010-12-20,885.8951457138513
2010-12-21,896.0099811522597
2010-12-22,894.6705639250713
2010-12-23,895.0153740225729
2010-12-24,898.1368465879895
2010-12-27,892.0358200857555
2010-12-28,891.9829121766443
2010-12-29,895.3415607125437
2010-12-30,893.3517274487259
2010-12-31,898.7028558208906
2011-01-03,899.1813785392509
2011-01-04,909.0980110808505
2011-01-05,898.9993731305092
2011-01-06,894.9970670938085
2011-01-07,888.7725001056712
2011-01-10,880.518936285591
2011-01-11,883.0461325896064
2011-01-12,904.514340102184
2011-01-13,924.1720975931036
2011-01-14,927.034252378333
2011-01-17,923.2765696888815
2011-01-18,941.0145723602709
2011-01-19,939.5539646281675
2011-01-20,928.5950311989031
2011-01-21,950.2073459670397
2011-01-24,962.8578075193814
2011-01-25,951.612473909469
2011-01-26,957.579689644857
2011-01-27,964.4798985486486
2011-01-28,949.0948154268488
2011-01-31,955.5508616966152
2011-02-01,979.3402000566612
2011-02-02,981.8687213839725
2011-02-03,967.9441265727517
2011-02-04,962.8541337587012
2011-02-07,970.3623981541386
2011-02-08,977.590180785179
2011-02-09,977.6443520472749
2011-02-10,969.6005852841474
2011-02-11,964.5909395252634
2011-02-14,956.4665745110365
2011-02-15,963.6717898180818
2011-02-16,971.2342358201042
2011-02-17,978.1308528660741
2011-02-18,984.8510020392725
2011-02-21,975.065423453928
2011-02-22,968.8077874386998
2011-02-23,966.0182184386501
2011-02-24,962.6388701878599
2011-02-25,968.3094641353036
2011-02-28,980.3141540324407
2011-03-01,974.9400215388846
2011-03-02,970.6885457513309
2011-03-03,978.4174152128469
2011-03-04,978.0866843163273
2011-03-07,975.796185169609
2011-03-08,972.4669757115387
2011-03-09,971.4849091936487
2011-03-10,954.2827122955725
2011-03-11,947.5427813688653
2011-03-14,943.565837592144
2011-03-15,923.3793115002536
2011-03-16,906.4269032007951
2011-03-17,932.9237047496476
2011-03-18,939.64462728719
2011-03-21,960.5168789417778
2011-03-22,962.8859102852634
2011-03-23,959.4187377263238
2011-03-24,969.9258459663581
2011-03-25,968.5924596330578
2011-03-28,966.7276471636059
2011-03-29,966.5364643605935
2011-03-30,975.480050028839
2011-03-31,972.4997058930913
2011-04-01,982.704279850392
2011-04-04,990.4745651223296
2011-04-05,989.2412402679104
2011-04-06,1000.4238288605158
2011-04-07,994.5814470812045
2011-04-08,1009.2641436657472
2011-04-11,1009.8315899661604
2011-04-12,996.9403548754727
2011-04-13,1003.8765207187231
2011-04-14,995.4349194879323
2011-04-15,995.9953000357207
2011-04-18,963.5799756864251
2011-04-19,973.0838964442463
2011-04-20,1003.495704781177
2011-04-21,1006.3650806957575
2011-04-22,1006.3650806957575
2011-04-25,1003.4422358303912
2011-04-26,1014.6016323974538
2011-04-27,1024.6985533879053
2011-04-28,1041.0214126480491
2011-04-29,1043.846202164836
2011-05-02,1048.2972869945384
2011-05-03,1041.6607822081837
2011-05-04,1032.0903769998672
2011-05-05,1011.7339091802992
2011-05-06,1011.560187963803
2011-05-09,989.829879591695
2011-05-10,1004.6620655130695
2011-05-11,1007.5712352656445
2011-05-12,992.9443487765504
2011-05-13,986.6363700275905
2011-05-16,986.1725231109785
2011-05-17,975.2817226223585
2011-05-18,984.145911820687
2011-05-19,990.800889886451
2011-05-20,982.2592027590346
2011-05-23,959.0969683779385
2011-05-24,965.7230479458048
2011-05-25,968.654585797836
2011-05-26,970.6394834271618
2011-05-27,985.1212706224838
2011-05-30,983.4075879182693
2011-05-31,997.2284604031731
2011-06-01,988.683955544933
2011-06-02,976.3075808026006
2011-06-03,980.9267815890455
2011-06-06,977.8263902665966
2011-06-07,984.6120514528998
2011-06-08,972.8755588825942
2011-06-09,975.6658273100404
2011-06-10,952.4483259876685
2011-06-13,956.9806604258582
2011-06-14,970.6554174397318
2011-06-15,947.4488906022013
2011-06-16,935.0055901490688
2011-06-17,949.6787359287564
2011-06-20,945.7787638760092
2011-06-21,961.0228759666888
2011-06-22,961.2037502454481
2011-06-23,931.0838667044192
2011-06-24,929.4693972797164
2011-06-27,937.1989362754802
2011-06-28,944.0549972238018
2011-06-29,962.0720919806964
2011-06-30,979.8587439374435
2011-07-01,984.0696618830641
2011-07-04,987.3825104922638
2011-07-05,983.7824431009709
2011-07-06,970.6187192457971
2011-07-07,978.3408254379696
2011-07-08,964.5331764959902
2011-07-11,935.6045982085493
2011-07-12,928.32627744193
2011-07-13,944.1636764024524
2011-07-14,936.4985169413305
2011-07-15,933.8300027551874
2011-07-18,916.6894641908905
2011-07-19,933.0621481594309
2011-07-20,946.0381016339492
2011-07-21,970.9853690969005
2011-07-22,976.9960962564752
2011-07-25,971.7902946647768
2011-07-26,980.9233951629703
2011-07-27,963.8757906852011
2011-07-28,961.6938040520166
2011-07-29,960.2773246920145
2011-08-01,936.0196202962587
2011-08-02,927.7179247074776
2011-08-03,922.3872063196128
2011-08-04,887.8976114632846
2011-08-05,871.9982541350096
2011-08-08,845.6410965333469
2011-08-09,848.4428377223056
2011-08-10,812.6299257242091
2011-08-11,838.923923272897
2011-08-12,869.1163061857069
2011-08-15,886.5653176654926
2011-08-16,883.7991754897499
2011-08-17,891.8644787486476
2011-08-18,851.5075033950967
2011-08-19,845.902748349269
2011-08-22,859.0822114802472
2011-08-23,868.5096957846497
2011-08-24,879.1606919685277
2011-08-25,859.3641747752722
2011-08-26,853.4170647032302
2011-08-29,873.9434084485458
2011-08-30,873.3134685795007
2011-08-31,893.9152980129331
2011-09-01,893.4559796081329
2011-09-02,871.673787677617
2011-09-05,833.7942176119777
2011-09-06,827.9583774110786
2011-09-07,849.252433002852
2011-09-08,855.9916379353685
2011-09-09,820.1934889441025
2011-09-12,793.8006209155448
2011-09-13,805.6417739970376
2011-09-14,816.6745770808112
2011-09-15,843.0447646790552
2011-09-16,844.0823035184538
2011-09-19,819.1115818295533
2011-09-20,843.6900490036421
2011-09-21,828.4918013823931
2011-09-22,784.2062902993317
2011-09-23,793.5632932631032
2011-09-26,807.4859229142227
2011-09-27,847.1259661712108
2011-09-28,839.9971598565028
2011-09-29,848.9493449802404
2011-09-30,834.1146214929784
2011-10-03,819.6610621640998
2011-10-04,804.0329378069256
2011-10-05,825.9089517382921
2011-10-06,848.6397897058299
2011-10-07,863.2979606374217
2011-10-10,884.0895376819732
2011-10-11,877.0149128722961
2011-10-12,894.6176702461901
2011-10-13,884.3312550006705
2011-10-14,899.3626991671622
2011-10-17,888.7231758860555
2011-10-18,878.7338422267505
2011-10-19,894.6177877164413
2011-10-20,878.6513164441852
2011-10-21,909.5385192127688
2011-10-24,913.5568707167587
2011-10-25,906.2338644240691
2011-10-26,904.9220279497712
2011-10-27,944.6699910650881
2011-10-28,940.0502990180207
2011-10-31,914.2109034505643
2011-11-01,873.2084276684265
2011-11-02,884.4908819862225
2011-11-03,896.1857570558948
2011-11-04,888.7177049659167
2011-11-07,886.3578069284487
2011-11-08,896.2163569093824
2011-11-09,870.7684376796672
2011-11-10,870.9102364962849
2011-11-11,899.5390499337473
2011-11-14,886.2711607601371
2011-11-15,874.6010918044392
2011-11-16,878.7270192955532
2011-11-17,871.7170338640711
2011-11-18,867.8561681516346
2011-11-21,839.2461004370739
2011-11-22,833.8649742983645
2011-11-23,816.344420650771
2011-11-24,807.8196850418592
2011-11-25,813.1295832646655
2011-11-28,844.1313104665871
2011-11-29,850.6445707760716
2011-11-30,884.886433574279
2011-12-01,881.7988706198151
2011-12-02,884.2788332668028
2011-12-05,892.2190891518703
2011-12-06,886.1990813104734
2011-12-07,885.2810654300971
2011-12-08,872.7407888680243
2011-12-09,888.7717893811864
2011-12-12,866.7143879080331
2011-12-13,866.7405072152613
2011-12-14,844.0470476062794
2011-12-15,856.1470402725558
2011-12-16,854.6896443944678
2011-12-19,852.8133993355698
2011-12-20,870.4726881819582
2011-12-21,862.983332425405
2011-12-22,872.8634868972694
2011-12-23,879.8780368171914
2011-12-26,879.8780368171914
2011-12-27,881.395486088995
2011-12-28,866.9245256119002
2011-12-29,875.5429904890347
2011-12-30,885.9821293937563
2012-01-02,895.0832922098101
2012-01-03,908.5466174076823
2012-01-04,892.9040364396257
2012-01-05,874.5463532363694
2012-01-06,873.3195632003344
2012-01-09,868.2001053048216
2012-01-10,882.8406187428882
2012-01-11,870.0258773200047
2012-01-12,870.9387422910874
2012-01-13,857.9699089462009
2012-01-16,865.3334548511151
2012-01-17,875.5330306362605
2012-01-18,877.935464621466
2012-01-19,886.8538215358509
2012-01-20,885.1294966418316
2012-01-23,897.2130113728308
2012-01-24,891.7721968140522
2012-01-25,885.6129658847321
2012-01-26,904.1745789144602
2012-01-27,893.4524266452546
2012-01-30,886.1125869370128
2012-01-31,890.8925576314069
2012-02-01,907.120316240891
2012-02-02,902.7340409568827
2012-02-03,911.3384879673181
2012-02-06,909.7635507134289
2012-02-07,921.2127644494796
2012-02-08,919.2931529762433
2012-02-09,922.8934406618251
2012-02-10,907.8814355841712
2012-02-13,916.9839295401558
2012-02-14,912.3103968747187
2012-02-15,910.8942009593547
2012-02-16,908.9651524124645
2012-02-17,921.0035195256365
2012-02-20,931.1026545704786
2012-02-21,928.9545840365843
2012-02-22,918.8546905839552
2012-02-23,922.1562986549241
2012-02-24,933.3953146032865
2012-02-27,929.3946548590646
2012-02-28,930.1851959070658
2012-02-29,926.0125605471321
2012-03-01,930.5671646846353
2012-03-02,921.090834647603
2012-03-05,920.5274163871221
2012-03-06,895.5162771806893
2012-03-07,898.3453521582037
2012-03-08,917.3516500896538
2012-03-09,910.0598649806157
2012-03-12,907.4997415423131
2012-03-13,919.400964297159
2012-03-14,916.1369542157651
2012-03-15,918.8277564744355
2012-03-16,928.3291449849052
2012-03-19,935.0435685895113
2012-03-20,929.6406963986385
2012-03-21,926.3717236596826
2012-03-22,918.8993944887627
2012-03-23,920.5984833914392
2012-03-26,930.6416093200146
2012-03-27,923.0963643230135
2012-03-28,913.1880173858732
2012-03-29,903.1233684792712
2012-03-30,911.4516317943778
2012-04-02,924.7516396280389
2012-04-03,915.858291609322
2012-04-04,886.2692347291181
2012-04-05,883.0224064731244
2012-04-06,883.0224064731244
2012-04-09,883.8282110157604
2012-04-10,867.2079995625504
2012-04-11,874.8075875534635
2012-04-12,878.8501242891184
2012-04-13,862.3873631037319
2012-04-16,865.8094659161031
2012-04-17,886.1493874290567
2012-04-18,878.7436830996697
2012-04-19,873.8903680587514
2012-04-20,887.0686558435972
2012-04-23,866.7377037645979
2012-04-24,881.3076714168454
2012-04-25,883.7412746925698
2012-04-26,886.8882614817213
2012-04-27,894.3094562000323
2012-04-30,887.587307969401
2012-05-01,890.8736420244867
2012-05-02,880.7004095174344
2012-05-03,883.1204975480144
2012-05-04,871.6193419140534
2012-05-07,872.6140459864597
2012-05-08,860.1790013995058
2012-05-09,853.1046542021421
2012-05-10,860.5090666683016
2012-05-11,861.3781185866119
2012-05-14,840.7118991519276
2012-05-15,831.5850853069885
2012-05-16,824.8540126875232
2012-05-17,815.6906955671435
2012-05-18,813.3375612978346
2012-05-21,816.3633218732197
2012-05-22,830.5078928496396
2012-05-23,803.3428520093087
2012-05-24,812.6888887065968
2012-05-25,812.5795883190755
2012-05-28,811.4888224978678
2012-05-29,809.7811746295058
2012-05-30,790.9773417123996
2012-05-31,789.6755138909341
2012-06-01,778.2036652101317
2012-06-04,785.7992732371634
2012-06-05,785.5248519541096
2012-06-06,802.846157405289
2012-06-07,810.8858364273003
2012-06-08,808.5409633958644
2012-06-11,811.2988775596925
2012-06-12,815.7935263566594
2012-06-13,823.0568051026657
2012-06-14,825.2186191679425
2012-06-15,831.5514250672232
2012-06-18,828.3416041086429
2012-06-19,849.0539650086791
2012-06-20,853.8811980600507
2012-06-21,845.4288795027406
2012-06-22,837.7184110285954
2012-06-25,824.8288178609547
2012-06-26,824.4338555249495
2012-06-27,833.9726889223599
