Date,NORTH AMERICA HIGH DIVIDEND YIELD
2016-12-30,2834.709180306698
2017-01-02,2834.709180306698
2017-01-03,2850.990002759755
2017-01-04,2859.617075368083
2017-01-05,2858.1315879398585
2017-01-06,2855.9018883820913
2017-01-09,2842.0501008193733
2017-01-10,2834.9326294981283
2017-01-11,2842.312940005967
2017-01-12,2840.346323061712
2017-01-13,2840.9955663529577
2017-01-16,2839.9453565746235
2017-01-17,2846.3271788460233
2017-01-18,2846.174778973969
2017-01-19,2829.3007465468017
2017-01-20,2849.3989880101803
2017-01-23,2838.3938639410003
2017-01-24,2857.039125385548
2017-01-25,2873.092967204647
2017-01-26,2865.69566271141
2017-01-27,2866.744670414712
2017-01-30,2855.8515014533114
2017-01-31,2857.7692649331084
2017-02-01,2842.5651559811517
2017-02-02,2853.695132468169
2017-02-03,2867.6313586471942
2017-02-06,2862.1458267742005
2017-02-07,2868.0316652332585
2017-02-08,2873.906479081429
2017-02-09,2882.415215147231
2017-02-10,2889.8307232183247
2017-02-13,2902.2581776425045
2017-02-14,2908.975086859089
2017-02-15,2926.2606598791167
2017-02-16,2934.811231481102
2017-02-17,2938.965699822261
2017-02-20,2939.256744176838
2017-02-21,2954.8612156348154
2017-02-22,2951.9787182407795
2017-02-23,2965.1346072833285
2017-02-24,2974.9133286785
2017-02-27,2970.4154800536376
2017-02-28,2962.9529979611416
2017-03-01,2985.7367441592905
2017-03-02,2979.801332536098
2017-03-03,2976.281001479631
2017-03-06,2972.077323215377
2017-03-07,2967.66289211713
2017-03-08,2959.405098829124
2017-03-09,2961.333465330874
2017-03-10,2973.992213992859
2017-03-13,2972.1330887738036
2017-03-14,2965.0689281186746
2017-03-15,2990.5051634325114
2017-03-16,2987.3048034202047
2017-03-17,2984.63960091958
2017-03-20,2982.4874155088164
2017-03-21,2964.91350286757
2017-03-22,2968.521729303035
2017-03-23,2966.305563450753
2017-03-24,2958.9020595727006
2017-03-27,2960.3161264838104
2017-03-28,2974.5332459054553
2017-03-29,2973.549158422622
2017-03-30,2977.710976291123
2017-03-31,2970.5673336175983
2017-04-03,2964.011678
2017-04-04,2969.686521
2017-04-05,2963.947899
2017-04-06,2963.566696
2017-04-07,2962.701971
2017-04-10,2961.655813
2017-04-11,2960.674099
2017-04-12,2960.82623
2017-04-13,2942.08684
2017-04-14,2942.08684
2017-04-17,2959.922544
2017-04-18,2951.422926
2017-04-19,2939.177846
2017-04-20,2946.478312
2017-04-21,2942.177814
2017-04-24,2971.500304
2017-04-25,2981.23397
2017-04-26,2973.123418
2017-04-27,2973.142357
2017-04-28,2965.878849
2017-05-01,2960.875983
2017-05-02,2961.450334
2017-05-03,2957.896949
2017-05-04,2958.043678
2017-05-05,2971.869815
2017-05-08,2969.490751
2017-05-09,2960.301396
2017-05-10,2962.70926
2017-05-11,2953.433751
2017-05-12,2950.049491
2017-05-15,2967.638052
2017-05-16,2966.393585
2017-05-17,2933.576414
2017-05-18,2936.221208
2017-05-19,2953.769772
2017-05-22,2969.537283
2017-05-23,2974.945445
2017-05-24,2982.43861
2017-05-25,2997.138767
2017-05-26,2997.638879
2017-05-29,2998.621301
2017-05-30,3001.426368
2017-05-31,3007.175116
2017-06-01,3027.221759
2017-06-02,3034.747525
2017-06-05,3031.882065
2017-06-06,3024.051327
2017-06-07,3024.696351
2017-06-08,3021.229829
2017-06-09,3036.911549
2017-06-12,3037.884369
2017-06-13,3046.896068
2017-06-14,3048.226005
2017-06-15,3049.033245
2017-06-16,3057.260055
2017-06-19,3073.324135
2017-06-20,3060.12048
2017-06-21,3053.650461
2017-06-22,3058.555839
2017-06-23,3063.885073
2017-06-26,3067.186121
2017-06-27,3043.152099
2017-06-28,3060.208229
2017-06-29,3030.612671
2017-06-30,3034.005946
2017-07-03,3041.199613
2017-07-04,3042.676538
2017-07-05,3044.311688
2017-07-06,3021.182759
2017-07-07,3033.910724
2017-07-10,3030.59132
2017-07-11,3025.328486
2017-07-12,3044.051878
2017-07-13,3047.4006787236017
2017-07-14,3065.666887
2017-07-17,3064.365459
2017-07-18,3065.051433
2017-07-19,3080.210335
2017-07-20,3087.429766
2017-07-21,3086.868669
2017-07-24,3074.405375
2017-07-25,3081.24577
2017-07-26,3084.355012
2017-07-27,3099.211908
2017-07-28,3089.855945
2017-07-31,3091.97326
2017-08-01,3094.783087
2017-08-02,3088.844295
2017-08-03,3090.77783
2017-08-04,3091.105631
2017-08-07,3094.397308
2017-08-08,3088.950378
2017-08-09,3088.747757
2017-08-10,3062.151222
2017-08-11,3061.603485
2017-08-14,3085.085424
2017-08-15,3086.265929
2017-08-16,3092.065353
2017-08-17,3051.3936643461684
2017-08-18,3043.981269241111
2017-08-21,3051.894009
2017-08-22,3072.911209
2017-08-23,3065.2284876281406
2017-08-24,3064.666302
2017-08-25,3072.588044
2017-08-28,3074.461516
2017-08-29,3075.729112
2017-08-30,3082.180792
2017-08-31,3099.606185
2017-09-01,3105.719942
2017-09-04,3105.020438
2017-09-05,3087.287303
2017-09-06,3100.549944
2017-09-07,3111.659331
2017-09-08,3110.357133
2017-09-11,3143.855783
2017-09-12,3152.433285
2017-09-13,3153.507202
2017-09-14,3161.175759
2017-09-15,3167.884784
2017-09-18,3169.488276
2017-09-19,3172.448144
2017-09-20,3173.611994147014
2017-09-21,3161.848846
2017-09-22,3165.444303
2017-09-25,3171.028684
2017-09-26,3164.367579
2017-09-27,3163.542029
2017-09-28,3169.405089
2017-09-29,3171.572899
2017-10-02,3187.370444
2017-10-03,3191.689672
2017-10-04,3200.275244
2017-10-05,3210.994007
2017-10-06,3206.736903
2017-10-09,3210.539019
2017-10-10,3228.049684
2017-10-11,3234.076365726298
2017-10-12,3230.011459
2017-10-13,3233.262979
2017-10-16,3229.99229
2017-10-17,3237.542497475788
2017-10-18,3245.243550680506
2017-10-19,3252.210749
2017-10-20,3259.135508
2017-10-23,3254.5183165181857
2017-10-24,3249.078185
2017-10-25,3225.73537
2017-10-26,3230.140231
2017-10-27,3240.474358
2017-10-30,3221.588834
2017-10-31,3220.108815
2017-11-01,3230.993552
2017-11-02,3233.53869
2017-11-03,3239.366678
2017-11-06,3232.330367
2017-11-07,3243.301936
2017-11-08,3256.633686
2017-11-09,3248.866262
2017-11-10,3243.812517492901
2017-11-13,3252.513516
2017-11-14,3252.320089
2017-11-15,3232.602028
2017-11-16,3260.916547
2017-11-17,3247.299587
2017-11-20,3252.106648
2017-11-21,3266.445267
2017-11-22,3261.056229
2017-11-23,3260.802639
2017-11-24,3266.931061
2017-11-27,3267.12143
2017-11-28,3295.871149
2017-11-29,3304.128916
2017-11-30,3321.698305
2017-12-01,3326.318422
2017-12-04,3331.982994
2017-12-05,3319.17409
2017-12-06,3318.680051
2017-12-07,3315.740476
2017-12-08,3334.173273
2017-12-11,3346.23579
2017-12-12,3348.665816
2017-12-13,3355.968533
2017-12-14,3336.64036
2017-12-15,3365.42551
2017-12-18,3374.424051
2017-12-19,3367.944331
2017-12-20,3366.479997
2017-12-21,3368.491433
2017-12-22,3367.9926
2017-12-25,3367.9926
2017-12-26,3368.831567
2017-12-27,3372.522687
2017-12-28,3377.136615
2017-12-29,3366.649934
2018-01-01,3366.649934
2018-01-02,3377.746222
2018-01-03,3387.721984
2018-01-04,3399.413534
2018-01-05,3421.792451
2018-01-08,3426.228076
2018-01-09,3426.364389
2018-01-10,3415.902066
2018-01-11,3434.429599
2018-01-12,3454.06948
2018-01-15,3456.649835
2018-01-16,3453.798569
2018-01-17,3493.250824
2018-01-18,3484.566169
2018-01-19,3497.810974
2018-01-22,3522.9097374586363
2018-01-23,3514.4390457537097
2018-01-24,3513.747261
2018-01-25,3519.853829
2018-01-26,3579.742125
2018-01-29,3557.825705
2018-01-30,3513.887619
2018-01-31,3503.530128
2018-02-01,3503.722672
2018-02-02,3430.540687
2018-02-05,3290.600845
2018-02-06,3331.038674
2018-02-07,3327.080087
2018-02-08,3222.110875
2018-02-09,3264.309612
2018-02-12,3304.066877
2018-02-13,3310.678191
2018-02-14,3334.309031
2018-02-15,3378.041988
2018-02-16,3387.268671
2018-02-19,3386.627496
2018-02-20,3350.908205
2018-02-21,3327.633125
2018-02-22,3330.310268
2018-02-23,3383.696832
2018-02-26,3423.233025
2018-02-27,3385.032701
2018-02-28,3341.521081
2018-03-01,3305.72885
2018-03-02,3317.945877
2018-03-05,3351.737916
2018-03-06,3349.847245
2018-03-07,3341.007886
2018-03-08,3363.473133
2018-03-09,3408.978835
2018-03-12,3397.79281
2018-03-13,3387.998638
2018-03-14,3363.354193
2018-03-15,3357.819845
2018-03-16,3368.256909
2018-03-19,3324.7945587194386
2018-03-20,3327.163721
2018-03-21,3324.06193
2018-03-22,3249.261374
2018-03-23,3191.39703
2018-03-26,3259.887036
2018-03-27,3229.623866
2018-03-28,3233.64707
2018-03-29,3271.410294
2018-03-30,3271.41029392188
2018-04-02,3198.557587
2018-04-03,3243.830448
2018-04-04,3277.099332
2018-04-05,3300.072775
2018-04-06,3238.633297
2018-04-09,3251.625207
2018-04-10,3302.863241
2018-04-11,3286.5318155460404
2018-04-12,3302.1489330565814
2018-04-13,3299.4927309696077
2018-04-16,3326.0779133275764
2018-04-17,3345.0427583192045
2018-04-18,3338.7682995570513
2018-04-19,3301.740629953256
2018-04-20,3275.2829018028065
2018-04-23,3282.331501225312
2018-04-24,3253.784074613629
2018-04-25,3261.215548209232
2018-04-26,3287.761346787893
2018-04-27,3295.051968980224
2018-04-30,3265.519587491326
2018-05-01,3254.250455412801
2018-05-02,3219.8426851750387
2018-05-03,3216.2462636970113
2018-05-04,3247.981488141466
2018-05-07,3250.171265672995
2018-05-08,3238.065127653037
2018-05-09,3266.554707203612
2018-05-10,3295.507491750287
2018-05-11,3306.6253100442623
2018-05-14,3315.4043318910994
2018-05-15,3296.0204609773086
2018-05-16,3310.3989153496473
2018-05-17,3306.9910891938484
2018-05-18,3298.5839366934492
2018-05-21,3323.237642159589
2018-05-22,3313.464718093201
2018-05-23,3324.1860163435977
2018-05-24,3312.075652186517
2018-05-25,3298.0702737305014
2018-05-28,3296.8015808114233
2018-05-29,3267.7146988193376
2018-05-30,3315.5109493908135
2018-05-31,3289.7929138919844
2018-06-01,3315.7795596879114
2018-06-04,3330.1779820229544
2018-06-05,3324.9876001223447
2018-06-06,3350.9288942738604
2018-06-07,3354.9646398640684
2018-06-08,3369.313699150299
2018-06-11,3369.2944196966555
2018-06-12,3371.816747615618
2018-06-13,3353.852963240542
2018-06-14,3356.1855369756563
2018-06-15,3363.489807179984
2018-06-18,3337.9204253677067
2018-06-19,3334.388187574189
2018-06-20,3330.118652393519
2018-06-21,3311.497201384238
2018-06-22,3330.5840866664057
2018-06-25,3306.9561863239037
2018-06-26,3301.710522069359
2018-06-27,3282.981931100507
2018-06-28,3295.381736909876
2018-06-29,3300.291805075846
2018-07-02,3297.538891870958
2018-07-03,3298.5870042060956
2018-07-04,3298.7095893074606
2018-07-05,3327.8299933511703
2018-07-06,3347.7286196404434
2018-07-09,3356.9982259668177
2018-07-10,3384.363640063491
2018-07-11,3353.9636648608
2018-07-12,3376.1975058620046
2018-07-13,3377.108099265978
2018-07-16,3371.5570053627566
2018-07-17,3383.009621649543
2018-07-18,3378.913380432038
2018-07-19,3368.0827848231634
2018-07-20,3363.7294126071884
2018-07-23,3361.8448744120087
2018-07-24,3386.293763497945
2018-07-25,3408.4461097017133
2018-07-26,3422.1465739990817
2018-07-27,3406.753094601425
2018-07-30,3412.663232440942
2018-07-31,3438.7456309478075
2018-08-01,3419.70606262518
2018-08-02,3421.488125900326
2018-08-03,3449.2577428663144
2018-08-06,3455.831137603952
2018-08-07,3458.305050804328
2018-08-08,3453.8582098865486
2018-08-09,3454.909590309929
2018-08-10,3434.852442831826
2018-08-13,3426.3601712769573
2018-08-14,3441.665228786604
2018-08-15,3436.0055720632263
2018-08-16,3477.7882031956988
2018-08-17,3498.2446851308823
2018-08-20,3507.4768030102
2018-08-21,3501.8327916106646
2018-08-22,3490.7295419787747
2018-08-23,3483.086940333702
2018-08-24,3494.861917688805
2018-08-27,3510.24658481375
2018-08-28,3504.9588184396857
2018-08-29,3514.577016551788
2018-08-30,3499.495305314262
2018-08-31,3495.0270011381904
2018-09-03,3494.3778694978687
2018-09-04,3482.3758149972755
2018-09-05,3505.883182544596
2018-09-06,3504.3388044972767
2018-09-07,3497.8335257359076
2018-09-10,3504.7678223170824
2018-09-11,3499.626009391054
2018-09-12,3513.6894850363215
2018-09-13,3525.976058869726
2018-09-14,3525.7844382515186
2018-09-17,3530.487830537322
2018-09-18,3536.08652357477
2018-09-19,3530.7284135657133
2018-09-20,3562.8373430403935
2018-09-21,3574.480925881432
2018-09-24,3550.2865836165456
2018-09-25,3531.189458181398
2018-09-26,3522.8650317814877
2018-09-27,3520.984650985499
2018-09-28,3528.4021070299295
2018-10-01,3540.6583367462185
2018-10-02,3556.3504693521336
2018-10-03,3552.1013745470163
2018-10-04,3540.599220997417
2018-10-05,3533.4329526190404
2018-10-08,3548.30251578184
2018-10-09,3535.5344635734014
2018-10-10,3461.1909339933018
2018-10-11,3364.44152706226
2018-10-12,3391.090533977591
2018-10-15,3382.2555792215253
2018-10-16,3434.6588559251777
2018-10-17,3442.854382851627
2018-10-18,3417.3944703142106
2018-10-19,3425.5471998015655
2018-10-22,3404.1124024811047
2018-10-23,3390.104806757616
2018-10-24,3322.2353505342644
2018-10-25,3345.1504758163173
2018-10-26,3308.958110683928
2018-10-29,3321.425900409362
2018-10-30,3377.0970427592465
2018-10-31,3375.896616011276
2018-11-01,3404.910988106852
2018-11-02,3390.299783427116
2018-11-05,3425.9636456173694
2018-11-06,3442.5057989421334
2018-11-07,3496.0692646511075
2018-11-08,3497.229544490794
2018-11-09,3484.6151307907708
2018-11-12,3452.550393738706
2018-11-13,3442.3096045091456
2018-11-14,3424.162242265165
2018-11-15,3448.450984395594
2018-11-16,3468.8089919298436
2018-11-19,3455.045091474653
2018-11-20,3398.380795770609
2018-11-21,3384.3399020663105
2018-11-22,3385.3846265432503
2018-11-23,3371.8915363387605
2018-11-26,3405.1134593802
2018-11-27,3424.842070197705
2018-11-28,3470.525883890543
2018-11-29,3469.551453939321
2018-11-30,3513.231878926384
2018-12-03,3528.102886116599
2018-12-04,3447.862243222749
2018-12-05,3446.5111086797633
2018-12-06,3438.102972194726
2018-12-07,3378.0247062513304
2018-12-10,3381.2420766701957
2018-12-11,3382.1723402212924
2018-12-12,3397.3093056199896
2018-12-13,3405.7190756902123
2018-12-14,3344.7893221078257
2018-12-17,3278.4330876405534
2018-12-18,3261.5951561828447
2018-12-19,3219.0234958578944
2018-12-20,3180.646224441459
2018-12-21,3145.8218171998624
2018-12-24,3054.1560627746403
2018-12-25,3054.1560627746403
2018-12-26,3166.4981861770266
2018-12-27,3202.1178316450855
2018-12-28,3201.71564421959
2018-12-31,3226.282983367526
2019-01-01,3226.282983367526
2019-01-02,3225.514621666354
2019-01-03,3162.3297739850827
2019-01-04,3253.756077788983
2019-01-07,3267.262747521886
2019-01-08,3292.3949609883603
2019-01-09,3288.0748844675186
2019-01-10,3301.0071990346146
2019-01-11,3309.633387814032
2019-01-14,3286.96251354407
2019-01-15,3307.877233120419
2019-01-16,3301.8054157943457
2019-01-17,3330.3595811042596
2019-01-18,3376.04529599959
2019-01-21,3376.166708949689
2019-01-22,3342.556842168015
2019-01-23,3356.544585451873
2019-01-24,3350.342889517648
2019-01-25,3352.8934506634996
2019-01-28,3338.6269274586616
2019-01-29,3354.226943198329
2019-01-30,3372.9088857327197
2019-01-31,3401.0806390661505
2019-02-01,3413.535222115624
2019-02-04,3420.3143754884713
2019-02-05,3425.865040517934
2019-02-06,3432.8338259999605
2019-02-07,3411.033557944008
2019-02-08,3418.674264256375
2019-02-11,3417.885304238244
2019-02-12,3456.682887290811
2019-02-13,3469.638506397297
2019-02-14,3454.1835847636307
2019-02-15,3496.9565622261825
2019-02-18,3497.7123476749393
2019-02-19,3504.186477353856
2019-02-20,3517.5128734447203
2019-02-21,3508.749150340707
2019-02-22,3530.85801920327
2019-02-25,3534.4177650366555
2019-02-26,3531.1271265079945
2019-02-27,3531.6369908067995
2019-02-28,3526.746293292512
2019-03-01,3537.6533514037683
2019-03-04,3526.6652855746697
2019-03-05,3519.9751267786837
2019-03-06,3501.1779136273913
2019-03-07,3480.523411236112
2019-03-08,3471.6595001964515
2019-03-11,3515.083697313099
2019-03-12,3523.85004853039
2019-03-13,3544.656309534131
2019-03-14,3533.529800831995
2019-03-15,3555.6856058541175
2019-03-18,3566.386443088055
2019-03-19,3564.7375947557184
2019-03-20,3545.1765226029966
2019-03-21,3578.5116266850036
2019-03-22,3531.4577756982026
2019-03-25,3521.5014061914544
2019-03-26,3555.654353152236
2019-03-27,3538.6326645173835
2019-03-28,3544.8398521245704
2019-03-29,3567.1345161273466
2019-04-01,3597.400453692371
2019-04-02,3592.051712100237
2019-04-03,3597.3249766637255
2019-04-04,3605.9370491145955
2019-04-05,3619.37586163473
2019-04-08,3626.825371543495
2019-04-09,3603.2422949008046
2019-04-10,3613.1396088021515
2019-04-11,3616.67219077273
2019-04-12,3636.2092060461446
2019-04-15,3635.57987492586
2019-04-16,3640.916093322778
2019-04-17,3633.1939021350004
2019-04-18,3626.4837751452887
2019-04-19,3626.4837751452887
2019-04-22,3621.259275501739
2019-04-23,3641.6014354817976
2019-04-24,3629.000240147248
2019-04-25,3608.7334469602206
2019-04-26,3610.146792834365
2019-04-29,3607.714968582032
2019-04-30,3634.5770063487266
2019-05-01,3606.128941729502
2019-05-02,3593.176399424894
2019-05-03,3620.6697228100634
2019-05-06,3604.648484425409
2019-05-07,3557.7719365755497
2019-05-08,3544.7412739839133
2019-05-09,3528.822797797407
2019-05-10,3549.9225199420657
2019-05-13,3490.166213623805
2019-05-14,3510.768405598778
2019-05-15,3526.4017321989486
2019-05-16,3556.0961785761065
2019-05-17,3542.70419379204
2019-05-20,3530.7098532904547
2019-05-21,3551.3456148068235
2019-05-22,3550.6693189462676
2019-05-23,3522.906770255161
2019-05-24,3522.7985325402533
2019-05-27,3524.134183734361
2019-05-28,3475.012001021117
2019-05-29,3453.1456291695595
2019-05-30,3458.0397444739674
2019-05-31,3408.1602729122383
2019-06-03,3446.407560910962
2019-06-04,3506.01907581705
2019-06-05,3529.3957026980593
2019-06-06,3550.95499625137
2019-06-07,3575.572386580268
2019-06-10,3580.6854531372255
2019-06-11,3588.6527933285656
2019-06-12,3587.9464171670975
2019-06-13,3599.9134732642433
2019-06-14,3592.9763634682013
2019-06-17,3586.7848284516735
2019-06-18,3613.2332244068284
2019-06-19,3620.5610217542744
2019-06-20,3652.6755100228224
2019-06-21,3652.7709822069983
2019-06-24,3649.6328568911194
2019-06-25,3627.0203885147653
2019-06-26,3613.0692046239624
2019-06-27,3621.57117693644
2019-06-28,3636.195831393954
2019-07-01,3654.974074073484
2019-07-02,3669.0867033755594
2019-07-03,3699.727542556008
2019-07-04,3699.8750386849397
2019-07-05,3686.3988389518427
2019-07-08,3670.860366602338
2019-07-09,3661.6430684187694
2019-07-10,3673.4579022080006
2019-07-11,3673.4209594893982
2019-07-12,3685.95066579558
2019-07-15,3693.714019808579
2019-07-16,3684.023214047049
2019-07-17,3664.2158899309875
2019-07-18,3685.7602026880622
2019-07-19,3667.530228099881
2019-07-22,3660.7379988526877
2019-07-23,3684.926891047665
2019-07-24,3704.2969429760656
2019-07-25,3696.4119093186127
2019-07-26,3713.476420480899
2019-07-29,3721.0578012238393
2019-07-30,3704.699765730862
2019-07-31,3661.4168001994008
2019-08-01,3631.22397448288
2019-08-02,3613.652136117033
2019-08-05,3526.8368035454077
2019-08-06,3557.5737735948433
2019-08-07,3562.7195984949453
2019-08-08,3613.0855864985865
2019-08-09,3595.8799540940036
2019-08-12,3564.2032905147976
2019-08-13,3606.722815631059
2019-08-14,3516.434754994382
2019-08-15,3521.4805443708865
2019-08-16,3570.0560329845516
2019-08-19,3613.01548671025
2019-08-20,3583.2680700653755
2019-08-21,3614.027443822576
2019-08-22,3615.238522211144
2019-08-23,3531.492345628115
2019-08-26,3564.4763561251016
2019-08-27,3556.0488166093983
2019-08-28,3583.1838637630162
2019-08-29,3611.8886031439956
2019-08-30,3618.738573128694
2019-09-02,3618.3523831244297
2019-09-03,3609.843689558706
2019-09-04,3645.4602974178983
2019-09-05,3675.6867731278226
2019-09-06,3690.924495781973
2019-09-09,3700.367332769918
2019-09-10,3718.6552274289334
2019-09-11,3747.808968243663
2019-09-12,3754.916106226843
2019-09-13,3746.836829076565
2019-09-16,3723.459047432867
2019-09-17,3731.6983465842895
2019-09-18,3730.750508396952
2019-09-19,3728.2815160509617
2019-09-20,3727.2898888509494
2019-09-23,3731.2751266427313
2019-09-24,3716.2004012340844
2019-09-25,3729.735023424177
2019-09-26,3730.3579845573436
2019-09-27,3732.5026635053987
2019-09-30,3749.725649579551
2019-10-01,3705.273492833216
2019-10-02,3639.565116610903
2019-10-03,3664.4018991776106
2019-10-04,3713.6412861464664
2019-10-07,3695.47416561813
2019-10-08,3644.9708933282236
2019-10-09,3668.5816672410333
2019-10-10,3688.762240264906
2019-10-11,3723.347394039806
2019-10-14,3714.368786416103
2019-10-15,3737.1996213757006
2019-10-16,3735.7841034848534
2019-10-17,3742.185647717523
2019-10-18,3739.010177894594
2019-10-21,3758.2639028163044
2019-10-22,3755.868591152283
2019-10-23,3756.9182591099807
2019-10-24,3747.449010451225
2019-10-25,3764.2586835641614
2019-10-28,3777.454823067737
2019-10-29,3781.75111556782
2019-10-30,3796.7774041649145
2019-10-31,3786.0922830608356
2019-11-01,3811.296183304144
2019-11-04,3817.637179389103
2019-11-05,3820.485147155437
2019-11-06,3833.4673112619103
2019-11-07,3835.938525516091
2019-11-08,3842.023632246094
2019-11-11,3828.146529190747
2019-11-12,3829.5647784019116
2019-11-13,3831.785498071133
2019-11-14,3825.1069138494936
2019-11-15,3850.2733955840404
2019-11-18,3850.8968130391045
2019-11-19,3831.6685311489573
2019-11-20,3818.3058991799057
2019-11-21,3821.044467589942
2019-11-22,3827.8245947954597
2019-11-25,3843.53201342148
2019-11-26,3853.7391386951954
2019-11-27,3865.0497579927455
2019-11-28,3865.2035998553633
2019-11-29,3852.0473671317195
2019-12-02,3834.5096182721277
2019-12-03,3809.872010296068
2019-12-04,3837.529566920283
2019-12-05,3839.8730785255743
2019-12-06,3866.9730887425376
2019-12-09,3865.739576763946
2019-12-10,3860.8528526697964
2019-12-11,3866.826285361983
2019-12-12,3901.5319325436794
2019-12-13,3893.8829015662486
2019-12-16,3920.1372591885233
2019-12-17,3924.416801813813
2019-12-18,3918.2875464956564
2019-12-19,3930.4378090461787
2019-12-20,3955.4779654930126
2019-12-23,3953.601996303282
2019-12-24,3949.585190828825
2019-12-25,3949.585190828825
2019-12-26,3956.6974372803006
2019-12-27,3959.3691805424055
2019-12-30,3936.764608632515
2019-12-31,3949.9485913339945
2020-01-01,3949.9485913339945
2020-01-02,3957.736210021624
2020-01-03,3929.2228082909237
2020-01-06,3932.5097342304707
2020-01-07,3918.285421858489
2020-01-08,3926.7073240101395
2020-01-09,3946.096951568659
2020-01-10,3933.914712404886
2020-01-13,3953.0392702613117
2020-01-14,3958.200786526591
2020-01-15,3967.9333100680597
2020-01-16,3991.23931796523
2020-01-17,4004.033225604613
2020-01-20,4004.452580221735
2020-01-21,3993.4858143760566
2020-01-22,4003.823007587036
2020-01-23,4003.293892242248
2020-01-24,3979.298150148769
2020-01-27,3934.341358554949
2020-01-28,3952.037259814302
2020-01-29,3931.760842087473
2020-01-30,3938.984611544419
2020-01-31,3879.4731560291657
2020-02-03,3890.5444522777775
2020-02-04,3926.986051336596
2020-02-05,3986.770281017197
2020-02-06,3993.851527142362
2020-02-07,3973.611423714181
2020-02-10,3989.4614845795923
2020-02-11,4002.5362106513635
2020-02-12,4007.5385221388296
2020-02-13,3992.982691758101
2020-02-14,3992.043262076491
2020-02-17,3992.3348049423726
2020-02-18,3969.96777425495
2020-02-19,3977.0499407376715
2020-02-20,3978.3376220380737
2020-02-21,3965.0240720664897
2020-02-24,3859.6116563096593
2020-02-25,3761.473934286104
2020-02-26,3744.11974276323
2020-02-27,3590.7724836791162
2020-02-28,3526.806103140811
2020-03-02,3685.687884868247
2020-03-03,3602.3960102183178
2020-03-04,3758.294759932503
2020-03-05,3653.111934923725
2020-03-06,3607.4778552091143
2020-03-09,3357.8274129737647
2020-03-10,3482.1761634749423
2020-03-11,3314.261757382998
2020-03-12,2986.9708631829367
2020-03-13,3242.5041500502457
2020-03-16,2906.9266497962976
2020-03-17,3106.956163687412
2020-03-18,2968.8776828056893
2020-03-19,2931.662706486094
2020-03-20,2787.7574367916372
2020-03-23,2676.65953256715
2020-03-24,2899.584219622553
2020-03-25,2935.411101258509
2020-03-26,3136.1674571239387
2020-03-27,3061.6488270252494
2020-03-30,3170.958715920003
2020-03-31,3116.5513529831037
2020-04-01,3000.7408149050275
2020-04-02,3092.696119753418
2020-04-03,3056.419500934108
2020-04-06,3228.5826055357466
2020-04-07,3218.445446015283
2020-04-08,3317.899258435636
2020-04-09,3364.924900257296
2020-04-10,3364.924900257296
2020-04-13,3319.10055414184
2020-04-14,3413.6338180273656
2020-04-15,3319.098533306899
2020-04-16,3325.4563452211564
2020-04-17,3433.2257290399784
2020-04-20,3371.6754974344017
2020-04-21,3279.988406571521
2020-04-22,3340.8191082956555
2020-04-23,3337.263691313289
2020-04-24,3380.2859403443317
2020-04-27,3436.933413224959
2020-04-28,3444.144513130037
2020-04-29,3497.2500880814205
2020-04-30,3433.6762227366553
2020-05-01,3341.469592631064
2020-05-04,3348.0026977993234
2020-05-05,3367.619863473679
2020-05-06,3325.313368037821
2020-05-07,3334.896001720209
2020-05-08,3407.458815081939
2020-05-11,3405.541470486575
2020-05-12,3346.6755795817344
2020-05-13,3287.3485121043977
2020-05-14,3324.3806936590004
2020-05-15,3328.2119795637755
2020-05-18,3425.3512201079006
2020-05-19,3374.664553710839
2020-05-20,3412.5493533394742
2020-05-21,3388.5458045748073
2020-05-22,3390.331448145793
2020-05-25,3392.39619208891
2020-05-26,3450.3820397926343
2020-05-27,3516.318005752209
2020-05-28,3510.0232861562095
2020-05-29,3528.920992935203
2020-06-01,3523.3777029899993
2020-06-02,3558.1396812663447
2020-06-03,3616.3961774289073
2020-06-04,3623.2664015111036
2020-06-05,3715.454449536401
2020-06-08,3766.307305946253
2020-06-09,3713.5720340265752
2020-06-10,3666.2860773978673
2020-06-11,3453.1717553927842
2020-06-12,3486.9631578155004
2020-06-15,3506.7525368754978
2020-06-16,3567.824502272762
2020-06-17,3546.880331449155
2020-06-18,3549.271981898648
2020-06-19,3527.5349515709263
2020-06-22,3520.4422057511315
2020-06-23,3521.547027276844
2020-06-24,3436.747558778489
2020-06-25,3462.322037898068
2020-06-26,3395.260435949274
2020-06-29,3452.4216894599513
2020-06-30,3495.146972465214
2020-07-01,3490.618302178114
2020-07-02,3507.2383151857402
2020-07-03,3507.6597507172405
2020-07-06,3538.5907076461276
2020-07-07,3501.7116887787674
2020-07-08,3506.003156702836
2020-07-09,3451.347684094046
2020-07-10,3505.0940504861173
2020-07-13,3515.4308693437265
2020-07-14,3566.196726834441
2020-07-15,3600.231695844628
2020-07-16,3611.959969956088
2020-07-17,3630.659003546487
2020-07-20,3606.056652294552
2020-07-21,3637.703781107254
2020-07-22,3663.607523946786
2020-07-23,3658.264129187834
2020-07-24,3616.6713294594433
2020-07-27,3624.715432030285
2020-07-28,3621.791288905859
2020-07-29,3638.101043684344
2020-07-30,3616.6035625481168
2020-07-31,3608.4572356317462
2020-08-03,3615.661124639722
2020-08-04,3638.0849675242744
2020-08-05,3649.886789047442
2020-08-06,3650.16641899631
2020-08-07,3685.9603440707224
