Date,KOKUSAI HIGH DIVIDEND YIELD
2008-11-21,597.0182084806592
2008-11-24,657.3815889389009
2008-11-25,672.9895138281013
2008-11-26,673.4598379522429
2008-11-27,683.0225055835585
2008-11-28,690.4285677534994
2008-12-01,639.0921562724225
2008-12-02,660.7951905417696
2008-12-03,668.7022676147268
2008-12-04,660.9964373197115
2008-12-05,649.0085330688478
2008-12-08,699.3416257715796
2008-12-09,694.0661236801108
2008-12-10,697.1393503045956
2008-12-11,696.8752158732319
2008-12-12,688.1214453319046
2008-12-15,691.5878301519998
2008-12-16,709.0767455650198
2008-12-17,720.574337353921
2008-12-18,722.1563093536935
2008-12-19,705.2905562157514
2008-12-22,693.9483491131773
2008-12-23,690.1435089636526
2008-12-24,690.7610468471705
2008-12-25,690.7610468471705
2008-12-26,692.274873228781
2008-12-29,700.9451525320185
2008-12-30,711.7401383870346
2008-12-31,712.1464307560749
2009-01-01,712.1464307560749
2009-01-02,735.7152681427244
2009-01-05,731.1219313569334
2009-01-06,732.5654430883006
2009-01-07,727.7658004072492
2009-01-08,727.4895418447874
2009-01-09,715.2881476311278
2009-01-12,697.3534020812094
2009-01-13,681.9708835571945
2009-01-14,656.1928293010318
2009-01-15,642.5888932405664
2009-01-16,652.364238405261
2009-01-19,641.8951491422878
2009-01-20,612.9806791546719
2009-01-21,611.2879778698066
2009-01-22,606.9286836115037
2009-01-23,600.6769592357075
2009-01-26,624.0456850054336
2009-01-27,628.4787413984844
2009-01-28,651.2266206567479
2009-01-29,632.8226329076803
2009-01-30,618.2584469876574
2009-02-02,607.3252715447769
2009-02-03,621.8458335248159
2009-02-04,626.2566977440434
2009-02-05,625.6100330631754
2009-02-06,640.5793740135992
2009-02-09,652.9256915036475
2009-02-10,627.9969439602773
2009-02-11,622.866515236969
2009-02-12,612.7957979440008
2009-02-13,615.6246389379392
2009-02-16,605.0052366354696
2009-02-17,579.0100435945918
2009-02-18,574.4457485347547
2009-02-19,577.5203170247725
2009-02-20,557.0606756310405
2009-02-23,552.3413334943951
2009-02-24,555.5262510408031
2009-02-25,552.170021788731
2009-02-26,563.5519970885955
2009-02-27,548.7647428549765
2009-03-02,518.5342737027914
2009-03-03,508.0429273016554
2009-03-04,522.1759261131413
2009-03-05,503.4580651246557
2009-03-06,502.9054407931026
2009-03-09,496.25339473810345
2009-03-10,529.1321846637087
2009-03-11,530.9507447205877
2009-03-12,544.5070665760369
2009-03-13,553.8457725658146
2009-03-16,568.9860698458675
2009-03-17,571.8615187528485
2009-03-18,579.6720264849613
2009-03-19,597.4548224648905
2009-03-20,590.0867119063439
2009-03-23,617.0176604573381
2009-03-24,612.2739185982625
2009-03-25,617.7683048394676
2009-03-26,622.1780262510928
2009-03-27,607.2080924882781
2009-03-30,577.7071495048767
2009-03-31,596.0987617957561
2009-04-01,603.6077721424076
2009-04-02,635.9283450583491
2009-04-03,634.5940036053872
2009-04-06,631.4989480479061
2009-04-07,619.2012886633659
2009-04-08,618.3912890424557
2009-04-09,636.4981724092426
2009-04-10,636.4981724092426
2009-04-13,644.2435459312422
2009-04-14,644.3899047968058
2009-04-15,644.7366003410824
2009-04-16,655.3944529195551
2009-04-17,660.8571836726101
2009-04-20,630.0044863490017
2009-04-21,635.1120199087811
2009-04-22,639.9334131128364
2009-04-23,643.301748143981
2009-04-24,661.6279984036121
2009-04-27,658.1854468639604
2009-04-28,648.7567274915318
2009-04-29,667.5206475570061
2009-04-30,677.1087010152645
2009-05-01,677.7034676636306
2009-05-04,699.6880273590139
2009-05-05,704.1059394640718
2009-05-06,715.0181890906879
2009-05-07,715.1445164747679
2009-05-08,732.1154654710706
2009-05-11,724.7712708428065
2009-05-12,724.0369700433545
2009-05-13,704.1375595875231
2009-05-14,703.721153828646
2009-05-15,703.4376717500684
2009-05-18,717.7023229114159
2009-05-19,730.498263590896
2009-05-20,737.3335750164563
2009-05-21,722.0080573067384
2009-05-22,729.9107814822626
2009-05-25,730.5035583809341
2009-05-26,741.6420100922751
2009-05-27,739.1876888194176
2009-05-28,738.5367395165306
2009-05-29,751.141617133
2009-06-01,770.129218442054
2009-06-02,775.9198671081234
2009-06-03,760.0002658593396
2009-06-04,759.5256782127283
2009-06-05,754.04326327841
2009-06-08,745.1070814471851
2009-06-09,752.0080379426014
2009-06-10,757.5433150879886
2009-06-11,767.9624925345992
2009-06-12,765.5636148363448
2009-06-15,742.9044174455119
2009-06-16,742.0785559009022
2009-06-17,732.2504252985468
2009-06-18,741.6844554627407
2009-06-19,748.0355215500497
2009-06-22,729.0955641103742
2009-06-23,728.5495431633582
2009-06-24,741.0328986019049
2009-06-25,738.396693540363
2009-06-26,744.9517681895763
2009-06-29,753.6355908713208
2009-06-30,745.7200943431153
2009-07-01,757.4026605606053
2009-07-02,735.0501505831388
2009-07-03,734.9555944020609
2009-07-06,728.507469900832
2009-07-07,722.1711458198769
2009-07-08,712.8309451424681
2009-07-09,717.097044020691
2009-07-10,710.9016720734448
2009-07-13,723.3147085076271
2009-07-14,732.7086884976089
2009-07-15,756.8563701604307
2009-07-16,762.6574252585328
2009-07-17,762.5400603357455
2009-07-20,776.5264395803559
2009-07-21,781.8711760625708
2009-07-22,783.4072906316819
2009-07-23,800.7153982251061
2009-07-24,803.6531421290639
2009-07-27,810.9617145284049
2009-07-28,806.9412482132599
2009-07-29,805.2960056521421
2009-07-30,821.5854464716456
2009-07-31,824.5156015127849
2009-08-03,842.7526075855601
2009-08-04,842.3195303418123
2009-08-05,836.6696087857748
2009-08-06,835.0956361448993
2009-08-07,839.3662469222155
2009-08-10,835.041900644164
2009-08-11,826.1446483290306
2009-08-12,836.185634176951
2009-08-13,844.699402141397
2009-08-14,837.5482466562867
2009-08-17,814.6411494604566
2009-08-18,824.7599288251159
2009-08-19,829.1730591294752
2009-08-20,838.6629639225391
2009-08-21,857.1482449602929
2009-08-24,863.2804685201801
2009-08-25,868.6727998227514
2009-08-26,861.0626002581396
2009-08-27,860.64658678533
2009-08-28,869.7209123627597
2009-08-31,863.743158524034
2009-09-01,848.1121035971853
2009-09-02,841.6604944235993
2009-09-03,842.3889737652036
2009-09-04,852.9116706742456
2009-09-07,863.4229839459643
2009-09-08,875.1851007615854
2009-09-09,882.699044123586
2009-09-10,883.5783413494249
2009-09-11,888.2682485465327
2009-09-14,888.7326071658746
2009-09-15,890.5730278944413
2009-09-16,906.7094939345977
2009-09-17,912.9077790786713
2009-09-18,910.8618916395708
2009-09-21,904.5408116813022
2009-09-22,916.3415763275657
2009-09-23,916.6083575235
2009-09-24,898.742594219774
2009-09-25,895.2138462003935
2009-09-28,907.474409100411
2009-09-29,905.9566683833411
2009-09-30,906.3458274364328
2009-10-01,889.5944496391193
2009-10-02,876.7764501425208
2009-10-05,886.0417464989306
2009-10-06,904.6341533325874
2009-10-07,900.7163383532842
2009-10-08,913.3328174715314
2009-10-09,912.6349220186672
2009-10-12,918.2803017386157
2009-10-13,913.2680240618388
2009-10-14,931.8355257907725
2009-10-15,936.6357592004424
2009-10-16,928.0558735627927
2009-10-19,941.0995374330731
2009-10-20,937.5214933772388
2009-10-21,940.6884261409657
2009-10-22,937.1404289905302
2009-10-23,930.9350166509482
2009-10-26,919.7282179417509
2009-10-27,918.4810962425869
2009-10-28,903.5441711819192
2009-10-29,915.4568017426078
2009-10-30,896.3421189409552
2009-11-02,899.2987092145169
2009-11-03,887.755585812495
2009-11-04,902.8001609133697
2009-11-05,911.4195767689708
2009-11-06,914.4908644466626
2009-11-09,939.0689033136101
2009-11-10,940.5624408290181
2009-11-11,942.8069573686382
2009-11-12,939.5232223930516
2009-11-13,942.6104212697838
2009-11-16,957.8179765079709
2009-11-17,949.8066563331889
2009-11-18,954.484382293972
2009-11-19,937.4670732210061
2009-11-20,932.1818074343402
2009-11-23,953.7024506028577
2009-11-24,947.6201869986771
2009-11-25,957.935826649768
2009-11-26,935.9828973490382
2009-11-27,933.7991853559423
2009-11-30,930.9886273023385
2009-12-01,953.458905930192
2009-12-02,956.8298925657331
2009-12-03,954.1518471140646
2009-12-04,952.7302901480895
2009-12-07,948.5889125270211
2009-12-08,933.0099710089215
2009-12-09,929.194607874078
2009-12-10,935.2397940030891
2009-12-11,936.0497993447501
2009-12-14,943.4939783789947
2009-12-15,937.9561497820723
2009-12-16,943.5578152697392
2009-12-17,924.4529815216982
2009-12-18,921.1686773031678
2009-12-21,931.8979677917678
2009-12-22,935.0434973607682
2009-12-23,941.2640502448005
2009-12-24,944.3861733610886
2009-12-25,944.3861733610886
2009-12-28,949.5380914018193
2009-12-29,952.3297465222247
2009-12-30,946.5447266040475
2009-12-31,947.292592920548
2010-01-01,947.292592920548
2010-01-04,962.6021191271994
2010-01-05,960.7217302636953
2010-01-06,957.9099671060018
2010-01-07,953.7736288716275
2010-01-08,954.855642291637
2010-01-11,966.6188355242747
2010-01-12,959.8500590962155
2010-01-13,960.9898976865165
2010-01-14,963.3869109802505
2010-01-15,952.1543003896707
2010-01-18,957.7599769431529
2010-01-19,963.383070718902
2010-01-20,945.6864952173372
2010-01-21,931.114316553676
2010-01-22,921.9678818099377
2010-01-25,919.1499150019588
2010-01-26,917.8348199254301
2010-01-27,911.3720257719851
2010-01-28,900.372871666685
2010-01-29,898.4552395309164
2010-02-01,902.3686456828189
2010-02-02,912.6959623891258
2010-02-03,906.1296828529366
2010-02-04,880.9009436974954
2010-02-05,866.4718801959497
2010-02-08,869.6532104271917
2010-02-09,873.3054191897229
2010-02-10,875.1699740538859
2010-02-11,879.4189977293406
2010-02-12,878.3169101318615
2010-02-15,880.1918578033855
2010-02-16,894.1652375604972
2010-02-17,900.0913199970369
2010-02-18,903.9046721854537
2010-02-19,902.0759653465244
2010-02-22,902.6620205360716
2010-02-23,893.8675105011371
2010-02-24,896.6339175876775
2010-02-25,884.2637717789631
2010-02-26,895.0736953488397
2010-03-01,897.4760427937368
2010-03-02,906.178130444236
2010-03-03,913.2205821753245
2010-03-04,911.4964486818749
2010-03-05,923.1941188327658
2010-03-08,925.6922666898803
2010-03-09,924.0451044702763
2010-03-10,930.4430319967917
2010-03-11,930.2923662399745
2010-03-12,935.4103313308726
2010-03-15,929.9482870681138
2010-03-16,941.5403360172263
2010-03-17,948.0850967841178
2010-03-18,943.7223429310484
2010-03-19,937.2044495622685
2010-03-22,937.0098312423736
2010-03-23,944.1920758526372
2010-03-24,934.3997097152708
2010-03-25,938.0315534687069
2010-03-26,936.0892605258066
2010-03-29,942.7205427681222
2010-03-30,941.5269276457861
2010-03-31,941.7225942763752
2010-04-01,952.5710040199895
2010-04-02,952.5710040199895
2010-04-05,953.6454354850509
2010-04-06,952.9432139263852
2010-04-07,949.7127026785705
2010-04-08,947.7359052656898
2010-04-09,960.5208144281913
2010-04-12,967.1100284637428
2010-04-13,963.3338061748545
2010-04-14,972.3936456565791
2010-04-15,974.492083643057
2010-04-16,960.233510174415
2010-04-19,956.5865568979516
2010-04-20,966.2971481379232
2010-04-21,960.1747270755818
2010-04-22,949.106629581725
2010-04-23,955.4826761261542
2010-04-26,957.5429768970096
2010-04-27,935.3104958012119
2010-04-28,926.75208172929
2010-04-29,938.0001632592624
2010-04-30,934.8242078912136
2010-05-03,935.6671282357017
2010-05-04,912.3253142928721
2010-05-05,898.5523627787196
2010-05-06,873.4740908312332
2010-05-07,848.1650594363975
2010-05-10,897.9792323497962
2010-05-11,888.7579159333092
2010-05-12,897.1615200392763
2010-05-13,891.4244972406482
2010-05-14,864.580918414933
2010-05-17,858.282894691087
2010-05-18,861.6809638400606
2010-05-19,844.4936289389832
2010-05-20,822.2256175879568
2010-05-21,829.389858519007
2010-05-24,822.9002430958996
2010-05-25,804.4726377387618
2010-05-26,811.7402778983287
2010-05-27,833.4876866334444
2010-05-28,833.9680191721627
2010-05-31,832.6524269660677
2010-06-01,828.1100481040822
2010-06-02,833.003924777568
2010-06-03,841.7269566323539
2010-06-04,818.5240371738313
2010-06-07,808.0777349005605
2010-06-08,808.1073774584082
2010-06-09,817.1458274102384
2010-06-10,833.8289666813962
2010-06-11,839.7400890580376
2010-06-14,851.0231585972426
2010-06-15,860.3990388697348
2010-06-16,863.3479582579184
2010-06-17,865.3149267957426
2010-06-18,867.0412286430762
2010-06-21,871.1075029651532
2010-06-22,860.1712389689508
2010-06-23,850.5798607124178
2010-06-24,842.0114012891727
2010-06-25,836.7998197863129
2010-06-28,844.0923566178801
2010-06-29,817.9301012068196
2010-06-30,817.2464100032258
2010-07-01,813.7155440399796
2010-07-02,818.0889866111964
2010-07-05,814.278715005595
2010-07-06,833.0414320734404
2010-07-07,845.4750559160746
2010-07-08,857.8997575862111
2010-07-09,862.2289042807641
2010-07-12,862.9771175956872
2010-07-13,877.2508576345676
2010-07-14,880.4439321130935
2010-07-15,882.9502043455961
2010-07-16,869.6180030914446
2010-07-19,866.3877375869212
2010-07-20,867.2075070577284
2010-07-21,865.7208104391738
2010-07-22,882.0738472531041
2010-07-23,883.4794693935922
2010-07-26,894.3542880841866
2010-07-27,899.4197679561535
2010-07-28,897.5894354621178
2010-07-29,899.8099803098761
2010-07-30,895.544040794863
2010-08-02,920.0624974179943
2010-08-03,923.3803000722938
2010-08-04,923.5708213613586
2010-08-05,922.1873037800592
2010-08-06,922.3181545104843
2010-08-09,931.1690456332228
2010-08-10,921.5702932861878
2010-08-11,896.7945850043212
2010-08-12,894.7854604316832
2010-08-13,894.341820056652
2010-08-16,895.4204766744857
2010-08-17,904.8740110640059
2010-08-18,903.0732241915152
2010-08-19,891.8608308312948
2010-08-20,880.884666804346
2010-08-23,884.4481200122125
2010-08-24,873.51142072179
2010-08-25,869.3658191200302
2010-08-26,874.8347967009993
2010-08-27,884.7297475478156
2010-08-30,881.9552310358233
2010-08-31,881.8530317477123
2010-09-01,907.0740105980323
2010-09-02,909.0894149241082
2010-09-03,917.2945628854192
2010-09-06,920.5020990446034
2010-09-07,911.4817455224211
2010-09-08,918.5903569210919
2010-09-09,925.2157250000198
2010-09-10,926.7383064001435
2010-09-13,937.2687763580071
2010-09-14,940.2473961701892
2010-09-15,942.4054826071065
2010-09-16,940.9682061797489
2010-09-17,937.3910456182957
2010-09-20,950.0600280580047
2010-09-21,948.4808810647476
2010-09-22,950.7691157943257
2010-09-23,945.1821375730424
2010-09-24,960.9436502001588
2010-09-27,958.5037551484266
2010-09-28,962.0428509166062
2010-09-29,961.4021816617939
2010-09-30,960.1987007743684
2010-10-01,964.2146252999141
2010-10-04,958.7337947809377
2010-10-05,976.9913878653443
2010-10-06,982.206543001464
2010-10-07,983.8905604505077
2010-10-08,983.5987672582106
2010-10-11,984.4693146563873
2010-10-12,979.9715499874118
2010-10-13,994.6516447428564
2010-10-14,999.4137026735796
2010-10-15,997.8249538836077
2010-10-18,1000.8925600121125
2010-10-19,986.5475746448054
2010-10-20,998.2629267651683
2010-10-21,999.9889445779993
2010-10-22,994.6749624812403
2010-10-25,999.6661120839171
2010-10-26,994.1850095509648
2010-10-27,982.428725217381
2010-10-28,991.7385449454222
2010-10-29,993.2395111854557
2010-11-01,993.5364566885877
2010-11-02,1004.5357713553368
2010-11-03,1002.2304144744187
2010-11-04,1020.8427483035867
2010-11-05,1015.062166528165
2010-11-08,1008.1614171709109
2010-11-09,1007.5572857477761
2010-11-10,995.7856516264189
2010-11-11,993.7225103560446
2010-11-12,988.9242677311361
2010-11-15,989.3222975025192
2010-11-16,970.936061690547
2010-11-17,973.5686802806536
2010-11-18,988.6487853091616
2010-11-19,988.0767659873562
2010-11-22,981.8808673019599
2010-11-23,961.3713566809179
2010-11-24,967.9913316710357
2010-11-25,968.7744501025152
2010-11-26,957.6798312648359
2010-11-29,943.2696700797263
2010-11-30,938.393507911812
2010-12-01,956.101114221656
2010-12-02,968.857521546797
2010-12-03,975.1186393047344
2010-12-06,970.2868994619122
2010-12-07,978.0673524794901
2010-12-08,975.8371155952792
2010-12-09,978.7989222238507
2010-12-10,982.3414177219354
2010-12-13,991.8906355164887
2010-12-14,995.9612591491624
2010-12-15,991.2117150545457
2010-12-16,989.8125272298112
2010-12-17,984.2384622865037
2010-12-20,984.7844388074664
2010-12-21,992.1230528314508
2010-12-22,993.00386076976
2010-12-23,993.8595750930681
2010-12-24,995.6204826620773
2010-12-27,991.591874766408
2010-12-28,994.3166766140442
2010-12-29,997.1729898887339
2010-12-30,995.25681953213
2010-12-31,998.5506607532806
2011-01-03,1001.4313271424877
2011-01-04,1002.8659002046147
2011-01-05,996.7381508715242
2011-01-06,992.9351791335508
2011-01-07,989.8237815677592
2011-01-10,981.6458864137057
2011-01-11,984.8655751546386
2011-01-12,998.7196625679118
2011-01-13,1006.8362213998512
2011-01-14,1009.6395692634422
2011-01-17,1008.4939351856127
2011-01-18,1017.7212328847086
2011-01-19,1016.1540036524069
2011-01-20,1007.3847223273541
2011-01-21,1019.0992369295949
2011-01-24,1027.9250317780231
2011-01-25,1022.8205874226683
2011-01-26,1026.9108779034077
2011-01-27,1028.7724384810676
2011-01-28,1015.4133194396431
2011-01-31,1020.0241614570815
2011-02-01,1038.3465670121072
2011-02-02,1039.4904173844934
2011-02-03,1034.9706295565684
2011-02-04,1034.3257158008416
2011-02-07,1039.294534853196
2011-02-08,1043.8514153624576
2011-02-09,1042.5757503474283
2011-02-10,1038.0134553877003
2011-02-11,1036.7078979701334
2011-02-14,1035.079985381342
2011-02-15,1037.8030072750842
2011-02-16,1043.0707388942412
2011-02-17,1050.0792689863263
2011-02-18,1055.0850219420088
2011-02-21,1049.5720953778973
2011-02-22,1041.6719202666336
2011-02-23,1038.596274071385
2011-02-24,1037.653013615815
2011-02-25,1044.4810835673075
2011-02-28,1055.8468030129097
2011-03-01,1050.145814900905
2011-03-02,1048.3789485561315
2011-03-03,1057.4291180310838
2011-03-04,1056.2841641527825
2011-03-07,1052.7349006962163
2011-03-08,1053.8257918106358
2011-03-09,1053.8084724944636
2011-03-10,1037.9753032214137
2011-03-11,1035.8997212843408
2011-03-14,1032.8123828785624
2011-03-15,1014.8850469810274
2011-03-16,998.1566200908564
2011-03-17,1016.1261092629757
2011-03-18,1024.1059155600178
2011-03-21,1041.5022930529142
2011-03-22,1044.2050553117042
2011-03-23,1043.7853135543346
2011-03-24,1053.5877574803692
2011-03-25,1055.21849281866
2011-03-28,1053.7601701646324
2011-03-29,1056.5610529529679
2011-03-30,1067.1779852109555
2011-03-31,1065.0533686498034
2011-04-01,1073.4299543529303
2011-04-04,1078.7533254197683
2011-04-05,1078.5383970081891
2011-04-06,1087.1600077097007
2011-04-07,1083.4511694836056
2011-04-08,1092.2551716682055
2011-04-11,1091.5703856094738
2011-04-12,1079.105293734829
2011-04-13,1083.8133451368656
2011-04-14,1082.2549209699723
2011-04-15,1085.5217419811668
2011-04-18,1063.6761582446304
2011-04-19,1071.7753582695223
2011-04-20,1095.3413407502378
2011-04-21,1100.326560120638
2011-04-22,1100.326560120638
2011-04-25,1097.9932678944301
2011-04-26,1107.3042900131245
2011-04-27,1113.818615122266
2011-04-28,1125.6260881985022
2011-04-29,1128.3869389691292
2011-05-02,1132.405957378028
2011-05-03,1126.7871674288208
2011-05-04,1118.0628551779976
2011-05-05,1101.499787926459
2011-05-06,1106.3022233005463
2011-05-09,1097.0142737385072
2011-05-10,1108.7076006065604
2011-05-11,1108.1197692082246
2011-05-12,1101.3038570325539
2011-05-13,1098.4319115506564
2011-05-16,1097.6661365245834
2011-05-17,1091.5334122155975
2011-05-18,1100.5903452323973
2011-05-19,1106.7670136021115
2011-05-20,1099.3986579183263
2011-05-23,1080.9519378872967
2011-05-24,1084.60561063972
2011-05-25,1086.2261702450007
2011-05-26,1088.1099494578245
2011-05-27,1098.0488963652265
2011-05-30,1096.9259496123168
2011-05-31,1110.8456713044159
2011-06-01,1100.4446370683752
2011-06-02,1089.3259445556262
2011-06-03,1089.446427838595
2011-06-06,1084.5540183794958
2011-06-07,1087.1930082772815
2011-06-08,1079.362536111654
2011-06-09,1082.8817525524207
2011-06-10,1064.875799496126
2011-06-13,1068.2367774556349
2011-06-14,1081.6106421092666
2011-06-15,1062.1918444381254
2011-06-16,1053.930210048151
2011-06-17,1063.9571611350582
2011-06-20,1064.775586494593
2011-06-21,1077.061715934484
2011-06-22,1074.260518847233
2011-06-23,1053.7259051418955
2011-06-24,1051.1676626222836
2011-06-27,1056.5066895615569
2011-06-28,1065.2736021469805
2011-06-29,1079.3470347445593
2011-06-30,1094.175178238588
2011-07-01,1100.2946399129285
2011-07-04,1103.146084742134
2011-07-05,1101.256125778877
2011-07-06,1094.8551993059727
2011-07-07,1101.1596857890493
2011-07-08,1092.875748477232
2011-07-11,1071.1758000604864
2011-07-12,1065.0762250007454
2011-07-13,1075.82685835799
2011-07-14,1070.4538623182557
2011-07-15,1068.4200233116217
2011-07-18,1053.7678767132707
2011-07-19,1068.439931589971
2011-07-20,1075.850460967015
2011-07-21,1095.4352211714254
2011-07-22,1098.7180402270478
2011-07-25,1093.2226682838707
2011-07-26,1096.0324197858397
2011-07-27,1081.6636571978252
2011-07-28,1077.5020047054784
2011-07-29,1072.9238177907694
2011-08-01,1060.6409048014593
2011-08-02,1045.511016693267
2011-08-03,1040.7020173601666
2011-08-04,1005.7937500077596
2011-08-05,997.6042843798076
2011-08-08,959.5198104246356
2011-08-09,977.861499038862
2011-08-10,949.6705978335076
2011-08-11,977.8097051623091
2011-08-12,995.8156185997146
2011-08-15,1015.384529631464
2011-08-16,1011.7858701114801
2011-08-17,1021.3790329395931
2011-08-18,985.1425735112238
2011-08-19,976.3269196996188
2011-08-22,983.191664190155
2011-08-23,1001.3650112378219
2011-08-24,1011.2659340913034
2011-08-25,995.1666384997491
2011-08-26,993.2720116874449
2011-08-29,1014.5567906804537
2011-08-30,1014.3083319434396
2011-08-31,1029.856921122556
2011-09-01,1027.6152063260984
2011-09-02,1008.3484896299399
2011-09-05,984.097287822783
2011-09-06,976.261140691795
2011-09-07,997.1033636623209
2011-09-08,997.2091009201081
2011-09-09,965.5924576284227
2011-09-12,948.0312829395309
2011-09-13,956.8101799481766
2011-09-14,964.9161053591039
2011-09-15,986.3293979187191
2011-09-16,988.9056418097479
2011-09-19,969.9451031488385
2011-09-20,984.8746564529216
2011-09-21,966.3858267011626
2011-09-22,927.47894502823
2011-09-23,933.4612157142001
2011-09-26,947.4382626917545
2011-09-27,976.7016227295799
2011-09-28,965.8266290797225
2011-09-29,976.7310376026344
2011-09-30,960.9836831352712
2011-10-03,940.7242727569599
2011-10-04,931.5821173556062
2011-10-05,949.1496225784746
2011-10-06,969.8423601512549
2011-10-07,980.538326211548
2011-10-10,1002.0935759847458
2011-10-11,998.6686257168168
2011-10-12,1013.2015428865303
2011-10-13,1006.1863528145864
2011-10-14,1021.2399063762222
2011-10-17,1010.8431663695883
2011-10-18,1008.5115716992949
2011-10-19,1015.8094251705444
2011-10-20,1007.5196814550175
2011-10-21,1032.7161616321039
2011-10-24,1038.7551466729867
2011-10-25,1026.599104337614
2011-10-26,1029.7441278353472
2011-10-27,1065.8777988994789
2011-10-28,1065.2017805198902
2011-10-31,1041.1220772659224
2011-11-01,1005.6260767811995
2011-11-02,1017.0113801685525
2011-11-03,1029.0246057592374
2011-11-04,1023.4758748282519
2011-11-07,1024.4499443901561
2011-11-08,1033.5457291443106
2011-11-09,1007.0796358911913
2011-11-10,1007.3520463509385
2011-11-11,1030.7738030991975
2011-11-14,1019.8054558556674
2011-11-15,1012.8854046009957
2011-11-16,1008.4570515127342
2011-11-17,1000.7254302037563
2011-11-18,997.82582073358
2011-11-21,974.6425471628902
2011-11-22,971.8683238243707
2011-11-23,952.5276937059106
2011-11-24,947.353557436902
2011-11-25,947.9950854488727
2011-11-28,976.318566965564
2011-11-29,984.943417653451
2011-11-30,1020.9852684974763
2011-12-01,1019.0003075180704
2011-12-02,1019.5770254288194
2011-12-05,1026.8884682982903
2011-12-06,1023.1820751070567
2011-12-07,1026.291584305809
2011-12-08,1012.7057462446821
2011-12-09,1023.1795816715296
2011-12-12,1008.9665022605835
2011-12-13,1006.8988938026159
2011-12-14,990.260703430593
2011-12-15,999.3582226010489
2011-12-16,1000.1732391616404
2011-12-19,996.71830318017
2011-12-20,1016.1060353282669
2011-12-21,1017.7217815837336
2011-12-22,1025.49079622692
2011-12-23,1033.9864563392425
2011-12-26,1034.0565032225907
2011-12-27,1036.2968587874486
2011-12-28,1024.9189727663747
2011-12-29,1032.5777162526804
2011-12-30,1038.4824264845047
2012-01-02,1042.7955372290382
2012-01-03,1054.6994333375646
2012-01-04,1045.3382945865967
2012-01-05,1033.5921655016132
2012-01-06,1027.8453621367098
2012-01-09,1026.9226553199028
2012-01-10,1038.4961048967127
2012-01-11,1029.8538453025546
2012-01-12,1029.3876370215946
2012-01-13,1021.7985161587961
2012-01-16,1025.180223286467
2012-01-17,1033.293797972755
2012-01-18,1036.0333919907375
2012-01-19,1041.5558404046872
2012-01-20,1041.9673832765786
2012-01-23,1049.1329780589479
2012-01-24,1042.7060883423292
2012-01-25,1043.629553299627
2012-01-26,1053.2146388807548
2012-01-27,1044.0013680395039
2012-01-30,1038.8003858092618
2012-01-31,1040.593354231286
2012-02-01,1054.3909912551878
2012-02-02,1052.002837196074
2012-02-03,1060.7568752749276
2012-02-06,1059.8798548520563
2012-02-07,1068.0959536832772
2012-02-08,1067.4369997493363
2012-02-09,1070.780425686453
2012-02-10,1059.2294392823098
2012-02-13,1067.1264296973086
2012-02-14,1063.5971772721302
2012-02-15,1062.6404144207984
2012-02-16,1064.8810282849347
2012-02-17,1073.46683252273
2012-02-20,1081.1674752287372
2012-02-21,1081.483778265192
2012-02-22,1075.5474790788055
2012-02-23,1078.2426763523526
2012-02-24,1085.495158579635
2012-02-27,1083.3429044420147
2012-02-28,1086.2371277037719
2012-02-29,1085.6502742394227
2012-03-01,1090.4963069367866
2012-03-02,1085.0132669678617
2012-03-05,1084.7139475429299
2012-03-06,1062.873523417017
2012-03-07,1064.7103415470579
2012-03-08,1081.047917718263
2012-03-09,1079.0211365099178
2012-03-12,1079.3558130342703
2012-03-13,1092.1441418161025
2012-03-14,1087.6968917489864
2012-03-15,1091.2721489584114
2012-03-16,1097.9512284006923
2012-03-19,1101.789327725415
2012-03-20,1095.525799573318
2012-03-21,1092.9754093005201
2012-03-22,1086.3128013889093
2012-03-23,1089.522784386643
2012-03-26,1101.8792284774484
2012-03-27,1099.1665080017215
2012-03-28,1090.8278308712493
2012-03-29,1083.9553866135252
2012-03-30,1091.3517238277896
2012-04-02,1102.2148877568288
2012-04-03,1096.0976453609264
2012-04-04,1076.7329030129472
2012-04-05,1072.8346101174334
2012-04-06,1072.8346101174334
2012-04-09,1068.560441145409
2012-04-10,1052.5211483212902
2012-04-11,1058.4556814617595
2012-04-12,1067.1893188292415
2012-04-13,1054.3438138382223
2012-04-16,1058.3302200402707
2012-04-17,1075.8442487983082
2012-04-18,1071.7317614422818
2012-04-19,1068.5986914649052
2012-04-20,1077.9092220209693
2012-04-23,1061.91507633262
2012-04-24,1073.0523616484513
2012-04-25,1078.3755993894717
2012-04-26,1085.0540864012453
2012-04-27,1091.7504621616206
2012-04-30,1088.726515532504
2012-05-01,1092.3515065911129
2012-05-02,1085.541822871792
2012-05-03,1084.6215779181523
2012-05-04,1072.18914904514
2012-05-07,1071.6757987929388
2012-05-08,1062.7590669119686
2012-05-09,1054.390078827743
2012-05-10,1061.8737218392926
2012-05-11,1063.3519580031357
2012-05-14,1048.3421963620333
2012-05-15,1041.0415554155825
2012-05-16,1034.723494254805
2012-05-17,1024.8901769118359
2012-05-18,1019.00850497627
2012-05-21,1022.8535241970363
2012-05-22,1032.4997892765937
2012-05-23,1013.3494670917635
2012-05-24,1020.3621085608077
2012-05-25,1018.1327636217206
2012-05-28,1019.0259664541579
2012-05-29,1023.1531965579926
