Date,EM (EMERGING MARKETS)HIGH DIVIDEND YIELD
2018-03-01,9710.389350397249
2018-03-02,9631.787057683803
2018-03-05,9614.783634674714
2018-03-06,9747.966273987458
2018-03-07,9695.035949086383
2018-03-08,9706.723853249085
2018-03-09,9772.370239271106
2018-03-12,9900.413155140155
2018-03-13,9943.615058928388
2018-03-14,9858.018396955002
2018-03-15,9830.755049549862
2018-03-16,9829.832932855532
2018-03-19,9766.597344793534
2018-03-20,9783.358174544857
2018-03-21,9815.37629849589
2018-03-22,9770.185508273154
2018-03-23,9668.140262685207
2018-03-26,9678.153325544281
2018-03-27,9740.427002029606
2018-03-28,9599.545876467626
2018-03-29,9642.156466760234
2018-03-30,9658.217823324541
2018-04-02,9642.892688016016
2018-04-03,9636.950801527315
2018-04-04,9517.962452439844
2018-04-05,9572.86664254592
2018-04-06,9544.700039693684
2018-04-09,9487.169677926617
2018-04-10,9564.390912066609
2018-04-11,9579.846615080725
2018-04-12,9609.10699499301
2018-04-13,9560.828521685795
2018-04-16,9488.9453963852
2018-04-17,9480.365486492768
2018-04-18,9572.953237845215
2018-04-19,9652.763330926007
2018-04-20,9532.684875251003
2018-04-23,9432.179069285028
2018-04-24,9391.405413289312
2018-04-25,9299.22897055002
2018-04-26,9310.860760185251
2018-04-27,9383.76427560795
2018-04-30,9440.511720870598
2018-05-01,9410.799178048866
2018-05-02,9326.770932269685
2018-05-03,9190.324167185569
2018-05-04,9197.41779030128
2018-05-07,9211.744377025341
2018-05-08,9218.946669933594
2018-05-09,9211.081618049624
2018-05-10,9277.777788140094
2018-05-11,9406.174683754205
2018-05-14,9469.211337816818
2018-05-15,9291.822788146976
2018-05-16,9326.421925861037
2018-05-17,9216.278035205054
2018-05-18,9161.055311000024
2018-05-21,9182.604306849382
2018-05-22,9241.613886083756
2018-05-23,9136.566194781059
2018-05-24,9154.68467659442
2018-05-25,9189.184768190531
2018-05-28,9188.174460026605
2018-05-29,9099.693477303656
2018-05-30,8994.636415157838
2018-05-31,9058.182280119841
2018-06-01,9116.330392885755
2018-06-04,9261.826099507427
2018-06-05,9220.916591717536
2018-06-06,9258.701478454568
2018-06-07,9268.153037522905
2018-06-08,9139.90633174634
2018-06-11,9138.450288413222
2018-06-12,9128.963987068486
2018-06-13,9102.965943273046
2018-06-14,9019.218247270152
2018-06-15,8947.402956964264
2018-06-18,8889.80250860072
2018-06-19,8734.846949112665
2018-06-20,8775.464573603882
2018-06-21,8695.555813078003
2018-06-22,8746.671474890009
2018-06-25,8663.936878081524
2018-06-26,8633.207057338777
2018-06-27,8519.543869318697
2018-06-28,8459.999888228063
2018-06-29,8664.15447853156
2018-07-02,8616.432036070079
2018-07-03,8607.794938775074
2018-07-04,8623.905986219766
2018-07-05,8621.976318569488
2018-07-06,8618.315182553399
2018-07-09,8761.824631145479
2018-07-10,8801.567997426535
2018-07-11,8711.70483181581
2018-07-12,8731.724392463067
2018-07-13,8791.150900634497
2018-07-16,8756.804180142284
2018-07-17,8756.241625642695
2018-07-18,8776.508780477645
2018-07-19,8718.719015809706
2018-07-20,8816.969999953077
2018-07-23,8856.334487517819
2018-07-24,8950.985544083445
2018-07-25,8987.41397859878
2018-07-26,9001.315811004317
2018-07-27,9042.236629403586
2018-07-30,9070.42628362502
2018-07-31,9081.962715840189
2018-08-01,9085.890941447493
2018-08-02,8946.905113905865
2018-08-03,8998.607175017989
2018-08-06,8990.390798691911
2018-08-07,9031.557401123948
2018-08-08,9032.181539638843
2018-08-09,9004.829664960323
2018-08-10,8887.916706342285
2018-08-13,8730.691527997495
2018-08-14,8775.076096598481
2018-08-15,8651.755045968928
2018-08-16,8648.371341001268
2018-08-17,8629.71390714568
2018-08-20,8682.73265877349
2018-08-21,8764.320311648813
2018-08-22,8804.83666114397
2018-08-23,8797.274391346074
2018-08-24,8791.192168619149
2018-08-27,8939.12796267288
2018-08-28,8971.645698332306
2018-08-29,8951.46788818307
2018-08-30,8864.831605973804
2018-08-31,8895.77224921209
2018-09-03,8839.904702201397
2018-09-04,8781.799431203963
2018-09-05,8659.268837237249
2018-09-06,8650.840741447682
2018-09-07,8688.358155532289
2018-09-10,8612.896854376419
2018-09-11,8592.079563337762
2018-09-12,8577.15089158651
2018-09-13,8679.450837916722
2018-09-14,8744.584616065242
2018-09-17,8668.358117569107
2018-09-18,8703.338320919058
2018-09-19,8809.86256977695
2018-09-20,8829.299713773264
2018-09-21,8989.213966008801
2018-09-24,8954.353217852791
2018-09-25,8946.866956301737
2018-09-26,8957.046292959478
2018-09-27,9049.855578603021
2018-09-28,9055.991129160313
2018-10-01,9052.908363396547
2018-10-02,8922.477012821708
2018-10-03,8934.422867661102
2018-10-04,8747.78997908319
2018-10-05,8683.387871173178
2018-10-08,8640.72159262473
2018-10-09,8653.044800853562
2018-10-10,8631.771933224989
2018-10-11,8319.436760250712
2018-10-12,8492.995269531439
2018-10-15,8405.6639700379
2018-10-16,8506.734332821092
2018-10-17,8516.961865303652
2018-10-18,8440.210734725177
2018-10-19,8442.11684582784
2018-10-22,8507.58567997714
2018-10-23,8347.33514704325
2018-10-24,8343.59170396765
2018-10-25,8318.829863083003
2018-10-26,8226.559404612211
2018-10-29,8253.207869555108
2018-10-30,8257.106859969284
2018-10-31,8410.855654878236
2018-11-01,8464.198810427963
2018-11-02,8629.046247923667
2018-11-05,8624.105822254087
2018-11-06,8617.378715163863
2018-11-07,8695.795958421988
2018-11-08,8678.903793816162
2018-11-09,8538.41917405073
2018-11-12,8462.687196044104
2018-11-13,8426.479614189437
2018-11-14,8435.315449192953
2018-11-15,8514.4837770781
2018-11-16,8562.34808149234
2018-11-19,8598.360854800225
2018-11-20,8482.372192552526
2018-11-21,8485.274213409844
2018-11-22,8507.72930113662
2018-11-23,8456.045118819156
2018-11-26,8496.096935020161
2018-11-27,8517.248565330383
2018-11-28,8604.141585960993
2018-11-29,8665.342374623611
2018-11-30,8625.47179357055
2018-12-03,8830.968531726581
2018-12-04,8841.439225098411
2018-12-05,8743.924869251901
2018-12-06,8559.547190206269
2018-12-07,8592.280572293224
2018-12-10,8434.422757915827
2018-12-11,8439.780653069543
2018-12-12,8532.585962526347
2018-12-13,8604.137575720051
2018-12-14,8507.182011305247
2018-12-17,8492.288642714919
2018-12-18,8428.81069672155
2018-12-19,8493.107519500045
2018-12-20,8431.620399659889
2018-12-21,8413.801076633757
2018-12-24,8373.26342498737
2018-12-25,8321.571690390894
2018-12-26,8304.196637882467
2018-12-27,8355.60406339665
2018-12-28,8451.885637647852
2018-12-31,8508.480612538227
2019-01-01,8508.943897458641
2019-01-02,8385.381365211459
2019-01-03,8386.514507184676
2019-01-04,8496.930507297775
2019-01-07,8604.631023743512
2019-01-08,8562.637539878546
2019-01-09,8689.21150997895
2019-01-10,8742.29569578202
2019-01-11,8780.777983918222
2019-01-14,8731.228442338457
2019-01-15,8791.580825094277
2019-01-16,8818.365419435539
2019-01-17,8787.571784167783
2019-01-18,8851.705482737336
2019-01-21,8848.49517246328
2019-01-22,8820.398308843829
2019-01-23,8850.808894563583
2019-01-24,8908.66057378862
2019-01-25,9006.880604286556
2019-01-28,8992.436388235725
2019-01-29,9012.43990683872
2019-01-30,9058.822241878306
2019-01-31,9162.246160843759
2019-02-01,9158.045007521407
2019-02-04,9104.198255723573
2019-02-05,9121.365277468683
2019-02-06,9097.569843184836
2019-02-07,9044.86464539669
2019-02-08,9015.536642117138
2019-02-11,8988.718907194205
2019-02-12,9037.059439944192
2019-02-13,9018.160934446392
2019-02-14,8960.96589658278
2019-02-15,8923.974453386818
2019-02-18,8991.402261784893
2019-02-19,8978.220770499265
2019-02-20,9082.472174956014
2019-02-21,9122.095959496664
2019-02-22,9175.007581209064
2019-02-25,9243.572436408875
2019-02-26,9218.347059474034
2019-02-27,9182.574003813865
2019-02-28,9099.570662901173
2019-03-01,9093.222884436176
2019-03-04,9072.453082273121
2019-03-05,9071.331079660615
2019-03-06,9087.393892480803
2019-03-07,9011.28719660064
2019-03-08,8912.583970488651
2019-03-11,8932.539119317667
2019-03-12,9030.787588356396
2019-03-13,9000.321464859526
2019-03-14,8976.233280691458
2019-03-15,9075.510114080611
2019-03-18,9186.657263681573
2019-03-19,9187.193484466328
2019-03-20,9164.72959494226
2019-03-21,9179.355077774313
2019-03-22,9112.917794070692
2019-03-25,9025.082683562305
2019-03-26,9044.612141315638
2019-03-27,9006.884032609412
2019-03-28,9008.752371736984
2019-03-29,9068.612960204744
2019-04-01,9187.079568202069
2019-04-02,9175.459155578696
2019-04-03,9214.640877236887
2019-04-04,9218.394659375588
2019-04-05,9235.68478065265
2019-04-08,9258.27370524997
2019-04-09,9286.271191430067
2019-04-10,9318.316166809242
2019-04-11,9244.355723308146
2019-04-12,9255.422872960224
2019-04-15,9257.825787812937
2019-04-16,9315.932549784342
2019-04-17,9364.518841412697
2019-04-18,9332.903917011641
2019-04-19,9330.630987259106
2019-04-22,9320.520366208886
2019-04-23,9295.229303736354
2019-04-24,9243.595938119484
2019-04-25,9190.873280255646
2019-04-26,9207.253819763942
2019-04-29,9230.917957067057
2019-04-30,9214.627717945083
2019-05-01,9214.581626875126
2019-05-02,9206.70025827891
2019-05-03,9251.416314210202
2019-05-06,9125.155461115819
2019-05-07,9111.59510085227
2019-05-08,9041.83620871814
2019-05-09,8867.468605448863
2019-05-10,8922.880412041106
2019-05-13,8820.87613876915
2019-05-14,8812.62393201549
2019-05-15,8791.705113875134
2019-05-16,8787.605364759169
2019-05-17,8674.416420122372
2019-05-20,8700.346923330719
2019-05-21,8739.577628639936
2019-05-22,8746.430075877373
2019-05-23,8661.442674942367
2019-05-24,8686.467055168852
2019-05-27,8709.039502138196
2019-05-28,8657.959755082082
2019-05-29,8655.083098406858
2019-05-30,8757.05790106988
2019-05-31,8794.714250259545
2019-06-03,8883.372790034968
2019-06-04,8825.426754758473
2019-06-05,8831.746341053411
2019-06-06,8824.22967144814
2019-06-07,8851.808607563658
2019-06-10,8982.068546588771
2019-06-11,9066.155193454915
2019-06-12,9032.713760240158
2019-06-13,8998.648778829122
2019-06-14,8963.30116494953
2019-06-17,8929.201834572534
2019-06-18,9040.013097944178
2019-06-19,9171.548355642752
2019-06-20,9285.926459042113
2019-06-21,9292.409033404669
2019-06-24,9290.049080799137
2019-06-25,9242.193355644977
2019-06-26,9252.70379169438
2019-06-27,9316.415120600674
2019-06-28,9315.608153660514
2019-07-01,9393.156343118188
2019-07-02,9374.565435771976
2019-07-03,9336.205773984828
2019-07-04,9373.37249909458
2019-07-05,9323.838735208186
2019-07-08,9250.424127237788
2019-07-09,9193.92493659654
2019-07-10,9262.309952485986
2019-07-11,9310.221127185465
2019-07-12,9286.239309601273
2019-07-15,9319.420807327311
2019-07-16,9340.544329430753
2019-07-17,9288.45464979839
2019-07-18,9265.599942127319
2019-07-19,9329.283407106968
2019-07-22,9287.68820009362
2019-07-23,9290.299582585614
2019-07-24,9261.894947435138
2019-07-25,9258.137102201228
2019-07-26,9200.323416051333
2019-07-29,9177.19883914962
2019-07-30,9161.034041125675
2019-07-31,9120.949916914291
2019-08-01,9007.185362986915
2019-08-02,8804.487933778892
2019-08-05,8593.907940371919
2019-08-06,8588.777733471095
2019-08-07,8572.237907576182
2019-08-08,8644.720909061647
2019-08-09,8629.26578516526
2019-08-12,8581.530661635621
2019-08-13,8509.61657437659
2019-08-14,8454.72557276665
2019-08-15,8472.622757876043
2019-08-16,8506.7756736553
2019-08-19,8559.781368365531
2019-08-20,8599.652868136816
2019-08-21,8638.852123856117
2019-08-22,8584.492765715333
2019-08-23,8585.211215721765
2019-08-26,8455.239529104108
2019-08-27,8458.970831738781
2019-08-28,8482.143344865488
2019-08-29,8512.551417074892
2019-08-30,8639.117420207243
2019-09-02,8617.14873938707
2019-09-03,8540.833395209078
2019-09-04,8698.214926617533
2019-09-05,8810.799466894494
2019-09-06,8856.554256075815
2019-09-09,8870.683720614761
2019-09-10,8877.53740295746
2019-09-11,8956.985357881753
2019-09-12,8996.320313671526
2019-09-13,9047.248128563044
2019-09-16,9123.20370928544
2019-09-17,9031.336323018355
2019-09-18,9045.679821830445
2019-09-19,8992.6613816055
2019-09-20,8996.933160443203
2019-09-23,8952.286185139086
2019-09-24,8928.027557702935
2019-09-25,8877.337791038964
2019-09-26,8914.74035755387
2019-09-27,8873.453846232454
2019-09-30,8862.742287954068
2019-10-01,8867.714636874174
2019-10-02,8804.758624923888
2019-10-03,8796.398706756303
2019-10-04,8826.133187940448
2019-10-07,8818.032829482687
2019-10-08,8820.061211499866
2019-10-09,8788.318049066083
2019-10-10,8830.622284438508
2019-10-11,8972.002871351533
2019-10-14,9023.367940413431
2019-10-15,9029.366094163368
2019-10-16,9071.15447032552
2019-10-17,9118.988340967237
2019-10-18,9106.02194396362
2019-10-21,9145.546692678256
2019-10-22,9224.124100573963
2019-10-23,9202.114225520172
2019-10-24,9265.42572051013
2019-10-25,9242.677465606048
2019-10-28,9273.774522313013
2019-10-29,9276.477747753946
2019-10-30,9246.520774451794
2019-10-31,9225.729374613633
2019-11-01,9303.51605125101
2019-11-04,9432.999733532512
2019-11-05,9516.555852471922
2019-11-06,9506.704571342178
2019-11-07,9543.873752448553
2019-11-08,9481.79202655986
2019-11-11,9362.064465433237
2019-11-12,9386.604544659831
2019-11-13,9280.377692263046
2019-11-14,9252.987347825147
2019-11-15,9305.973984597795
2019-11-18,9336.077480103366
2019-11-19,9392.981984306078
2019-11-20,9376.269745906222
2019-11-21,9302.125911379788
2019-11-22,9328.37367806879
2019-11-25,9340.460536709874
2019-11-26,9265.977933344177
2019-11-27,9284.97673493298
2019-11-28,9242.508575113316
2019-11-29,9155.964921213987
2019-12-02,9161.903339563909
2019-12-03,9129.86095080193
2019-12-04,9133.859847169218
2019-12-05,9159.866323722033
2019-12-06,9224.591772376101
2019-12-09,9281.552817834103
2019-12-10,9251.357725110121
2019-12-11,9322.18770292743
2019-12-12,9406.185445893423
2019-12-13,9554.061431730917
2019-12-16,9582.448274699675
2019-12-17,9685.158354273464
2019-12-18,9750.227199493022
2019-12-19,9739.618133940567
2019-12-20,9754.247045308739
2019-12-23,9793.542991961545
2019-12-24,9781.448415431145
2019-12-25,9772.4428058055
2019-12-26,9777.654782780162
2019-12-27,9867.173168897933
2019-12-30,9877.549972180563
2019-12-31,9868.255853377881
2020-01-01,9862.888932987198
2020-01-02,9933.878955535783
2020-01-03,9913.591132028296
2020-01-06,9824.91765909475
2020-01-07,9809.79649931512
2020-01-08,9781.19087022861
2020-01-09,9910.52251257513
2020-01-10,9916.790193149622
2020-01-13,9963.368046813865
2020-01-14,9970.386888463878
2020-01-15,9932.986520187946
2020-01-16,9966.948423286849
2020-01-17,10000.894865269856
2020-01-20,9966.992751510898
2020-01-21,9817.229624878168
2020-01-22,9854.086475277323
2020-01-23,9729.459853138915
2020-01-24,9735.77707707034
2020-01-27,9590.533158674485
2020-01-28,9592.667564403262
2020-01-29,9499.839988058635
2020-01-30,9269.697002568082
2020-01-31,9182.434896081299
2020-02-03,9143.127530237582
2020-02-04,9292.411413834514
2020-02-05,9343.732769165326
2020-02-06,9455.27987701954
2020-02-07,9368.806588041694
2020-02-10,9327.223344256583
2020-02-11,9429.209213335163
2020-02-12,9497.658750883182
2020-02-13,9451.940175761376
2020-02-14,9460.609341713774
2020-02-17,9472.504310770071
2020-02-18,9367.019579403981
2020-02-19,9456.628263394274
2020-02-20,9397.540382575431
2020-02-21,9324.017318406413
2020-02-24,9095.803904320861
2020-02-25,9027.419694565253
2020-02-26,8962.419924966332
2020-02-27,8850.921184524474
2020-02-28,8608.310649334433
2020-03-02,8667.884043105621
2020-03-03,8803.019578684736
2020-03-04,8850.305994619232
2020-03-05,8852.319216704214
2020-03-06,8615.908052303945
2020-03-09,8015.964347300817
2020-03-10,8055.787839591082
2020-03-11,7984.210367373554
2020-03-12,7514.711047183519
2020-03-13,7475.0359039680125
2020-03-16,7108.872196540098
2020-03-17,7011.429643821021
2020-03-18,6663.509256070002
2020-03-19,6508.981986179142
2020-03-20,6843.365710551349
2020-03-23,6484.411267815997
2020-03-24,6847.577877269114
2020-03-25,7113.90934654043
2020-03-26,7208.6988871385975
2020-03-27,7134.3279644393515
2020-03-30,7057.3090211286135
2020-03-31,7251.222196414371
2020-04-01,7128.815117795296
2020-04-02,7263.081748530315
2020-04-03,7282.621887629772
2020-04-06,7433.519826371073
2020-04-07,7609.622685251709
2020-04-08,7585.005158735194
2020-04-09,7716.493946584695
2020-04-10,7717.434011652513
2020-04-13,7662.4395656841425
2020-04-14,7741.84752592005
2020-04-15,7564.61183265607
2020-04-16,7476.485045213235
2020-04-17,7573.318930798184
2020-04-20,7544.980337052704
2020-04-21,7372.359839058086
2020-04-22,7454.100882007497
2020-04-23,7523.405181259367
2020-04-24,7452.583508677059
2020-04-27,7595.18824064397
2020-04-28,7687.919735910151
2020-04-29,7828.429348950979
2020-04-30,7882.027251971653
2020-05-01,7842.299028263198
2020-05-04,7569.143131609903
2020-05-05,7647.842336865208
2020-05-06,7613.750758420179
2020-05-07,7590.145917997927
2020-05-08,7675.547751442018
2020-05-11,7687.789589100872
2020-05-12,7630.6166408654
2020-05-13,7599.663160612878
2020-05-14,7502.391382008708
2020-05-15,7502.682146695272
2020-05-18,7649.439174777346
2020-05-19,7766.494393294453
2020-05-20,7811.975134849078
2020-05-21,7827.265509849057
2020-05-22,7662.52887562303
2020-05-25,7720.311060927126
2020-05-26,7828.010948613797
2020-05-27,7807.990542726863
2020-05-28,7833.636153389494
2020-05-29,7799.567269350253
2020-06-01,7979.76121046472
2020-06-02,8104.774485020037
2020-06-03,8258.537324487803
2020-06-04,8224.761699546061
2020-06-05,8345.9719199019
2020-06-08,8395.918162856802
2020-06-09,8422.774357821678
2020-06-10,8368.890120108495
2020-06-11,8192.069788462559
2020-06-12,8113.502247530476
2020-06-15,7951.1973755980935
2020-06-16,8109.708667652018
2020-06-17,8125.812502420117
2020-06-18,8098.91125767555
2020-06-19,8155.394981473722
2020-06-22,8096.087861841324
2020-06-23,8142.866965957663
2020-06-24,8112.423788425515
2020-06-25,8064.531125411814
2020-06-26,8015.566601927305
2020-06-29,7972.973781125667
2020-06-30,7936.964360847774
2020-07-01,7989.9856819797305
2020-07-02,8173.973100569463
2020-07-03,8208.679613643611
2020-07-06,8413.02679744373
2020-07-07,8345.170306124932
2020-07-08,8364.270763039765
2020-07-09,8355.747059960027
2020-07-10,8281.099109562363
2020-07-13,8294.295547609108
2020-07-14,8214.151903136648
2020-07-15,8223.418748754282
2020-07-16,8188.07286362969
2020-07-17,8186.552849125352
2020-07-20,8230.863202797134
2020-07-21,8300.831835065015
2020-07-22,8285.38427977816
2020-07-23,8262.104849879577
2020-07-24,8178.775374121402
2020-07-27,8227.386448785828
2020-07-28,8232.096578254537
2020-07-29,8272.374236436166
2020-07-30,8189.300335886776
2020-07-31,8152.198816584675
2020-08-03,8109.630438531399
2020-08-04,8158.021766363456
2020-08-05,8252.771543169587
2020-08-06,8262.955777293004
2020-08-07,8214.327943571465
2020-08-10,8230.8865385548
2020-08-11,8340.116746130143
2020-08-12,8379.756102724925
2020-08-13,8432.762829260568
2020-08-14,8441.772703163953
2020-08-17,8473.062645392762
2020-08-18,8509.447233234665
2020-08-19,8488.583791313698
2020-08-20,8321.871082004085
2020-08-21,8355.939160065685
2020-08-24,8420.844666226138
2020-08-25,8424.872433133503
2020-08-26,8417.77371852585
2020-08-27,8340.958373274516
2020-08-28,8348.968055635676
2020-08-31,8199.021645625186
2020-09-01,8249.516103698474
2020-09-02,8196.602498039025
2020-09-03,8192.340303995496
2020-09-04,8164.399880036688
2020-09-07,8139.698135631901
2020-09-08,8161.333148327894
2020-09-09,8146.857423820499
2020-09-10,8134.528862422844
2020-09-11,8145.83601839461
2020-09-14,8207.661212384537
2020-09-15,8268.50865844394
2020-09-16,8269.84196295855
2020-09-17,8243.664857724307
2020-09-18,8246.373478693122
2020-09-21,8079.0722869144
2020-09-22,8020.481709031635
2020-09-23,7932.023701577603
2020-09-24,7830.612113738397
2020-09-25,7800.426748221629
2020-09-28,7863.822617718714
2020-09-29,7830.133906443496
2020-09-30,7883.78842731179
2020-10-01,7898.749693814744
2020-10-02,7889.64813651204
2020-10-05,7923.76383697659
2020-10-06,8001.718114530265
2020-10-07,7988.2512678856
2020-10-08,8045.307121573657
2020-10-09,8062.333725095253
2020-10-12,8143.631789746876
2020-10-13,8131.889136056473
2020-10-14,8116.9885044253115
2020-10-15,8037.18117606422
2020-10-16,8065.231696470918
2020-10-19,8104.2471078540775
2020-10-20,8101.43320687602
2020-10-21,8143.66104189127
2020-10-22,8195.753231625937
2020-10-23,8246.367822526348
2020-10-26,8199.227875551174
2020-10-27,8115.770126675261
2020-10-28,7964.132274321511
2020-10-29,7886.036408581602
2020-10-30,7826.212039021441
2020-11-02,7908.006156780672
2020-11-03,8046.537142813639
2020-11-04,8070.965833525021
2020-11-05,8302.708968746998
2020-11-06,8374.368494810264
2020-11-09,8589.201832418064
2020-11-10,8720.387488212285
2020-11-11,8886.132389313776
2020-11-12,8803.610432554036
2020-11-13,8727.498910627286
2020-11-16,8822.231844925334
2020-11-17,8879.45498095374
2020-11-18,8945.749831064304
2020-11-19,8862.512075525588
2020-11-20,8864.792388462802
2020-11-23,8946.694722003022
2020-11-24,8987.06135806491
2020-11-25,9026.642593077275
2020-11-26,9091.259140566492
2020-11-27,9101.89471605589
2020-11-30,8911.749152735547
2020-12-01,9070.684976017012
2020-12-02,9123.49337235136
2020-12-03,9152.493479730954
2020-12-04,9199.141260734683
2020-12-07,9208.521529386124
2020-12-08,9160.887176828832
2020-12-09,9179.410509067277
2020-12-10,9212.212232948388
2020-12-11,9260.666394356964
2020-12-14,9239.210438783213
2020-12-15,9230.98737061902
2020-12-16,9298.95698590473
2020-12-17,9345.29150423694
2020-12-18,9341.288079864236
2020-12-21,9182.53674981199
2020-12-22,9167.52051332356
2020-12-23,9188.081774173901
2020-12-24,9254.646405514499
2020-12-25,9271.781534096075
2020-12-28,9324.989780141535
2020-12-29,9365.998008835968
2020-12-30,9416.214745315037
2020-12-31,9413.4391702544
2021-01-01,9415.641737836866
2021-01-04,9489.843302068772
2021-01-05,9515.663342162154
2021-01-06,9555.249470168052
2021-01-07,9612.955725077596
2021-01-08,9738.57664591895
2021-01-11,9751.994179694386
2021-01-12,9781.57233125202
2021-01-13,9853.559568490147
2021-01-14,9919.908012698117
2021-01-15,9827.344082579568
2021-01-18,9846.069633312385
2021-01-19,9905.060960464092
2021-01-20,9894.794615676605
2021-01-21,9879.480288728857
2021-01-22,9753.69214415011
2021-01-25,9766.86380565686
2021-01-26,9721.898489212239
2021-01-27,9679.47083543624
2021-01-28,9574.44640101713
2021-01-29,9385.26236049569
2021-02-01,9451.591099268197
2021-02-02,9558.8439661233
2021-02-03,9574.724283103547
2021-02-04,9568.115394198738
2021-02-05,9668.736131386748
2021-02-08,9726.292927348242
2021-02-09,9742.165506764562
2021-02-10,9784.415686163211
2021-02-11,9808.773319435933
2021-02-12,9819.66261319374
2021-02-15,9889.529020181797
2021-02-16,9925.539920427573
2021-02-17,9926.271750579666
2021-02-18,9866.464911532417
2021-02-19,9924.804518849185
2021-02-22,9857.987487761991
2021-02-23,9944.441331217531
2021-02-24,9861.56320961143
2021-02-25,9972.65889505321
2021-02-26,9741.065802632602
2021-03-01,9820.507714354413
2021-03-02,9851.164376982792
2021-03-03,9972.77143801928
2021-03-04,9893.725690449302
2021-03-05,9909.366261654346
2021-03-08,9879.530712612242
2021-03-09,9903.986019845252
2021-03-10,9978.51488294132
2021-03-11,10133.553566462617
2021-03-12,10127.684836309749
2021-03-15,10157.865757806985
2021-03-16,10190.245109683854
2021-03-17,10118.145032295066
2021-03-18,10151.459024561267
2021-03-19,10046.346756167353
2021-03-22,10062.169224932702
2021-03-23,9978.6948306837
2021-03-24,9902.817920050265
2021-03-25,9855.751552889384
2021-03-26,9991.48148583831
2021-03-29,10103.078520956831
2021-03-30,10132.953528130365
2021-03-31,10139.284118482547
2021-04-01,10119.787223833366
2021-04-02,10133.655736225199
2021-04-05,10164.667338186457
2021-04-06,10165.487089833106
2021-04-07,10183.54941575629
2021-04-08,10201.269760417603
2021-04-09,10124.787582299683
2021-04-12,10071.570061238059
2021-04-13,10074.949590823708
2021-04-14,10182.71483208185
2021-04-15,10247.026768085907
2021-04-16,10317.31375117629
2021-04-19,10328.813135705417
2021-04-20,10335.29821480531
2021-04-21,10270.408144600526
2021-04-22,10288.379461536524
2021-04-23,10333.76706744235
2021-04-26,10350.057197389582
2021-04-27,10354.676623977079
2021-04-28,10391.166458311813
2021-04-29,10379.358319916892
2021-04-30,10248.05298816965
2021-05-03,10198.74673340907
2021-05-04,10181.505016345613
2021-05-05,10245.176666028337
2021-05-06,10346.07962798794
2021-05-07,10458.963911807505
2021-05-10,10508.169216862045
2021-05-11,10401.41084958966
2021-05-12,10264.92416373378
2021-05-13,10181.835534277752
2021-05-14,10242.355710538914
2021-05-17,10197.314406482243
2021-05-18,10365.039436234076
2021-05-19,10282.13969850739
2021-05-20,10235.2268876298
2021-05-21,10265.384088795256
2021-05-24,10258.840791222
2021-05-25,10343.438865105923
2021-05-26,10390.913633214062
2021-05-27,10426.60459618828
2021-05-28,10482.379634416962
2021-05-31,10572.937584856074
2021-06-01,10619.86463793652
2021-06-02,10642.892686275749
2021-06-03,10622.542217253018
2021-06-04,10600.22967929714
2021-06-07,10580.514607657726
2021-06-08,10567.947339795493
2021-06-09,10568.34998555053
2021-06-10,10590.158723460021
2021-06-11,10616.87648632247
2021-06-14,10626.61539228268
2021-06-15,10549.328807472077
2021-06-16,10521.438369489486
2021-06-17,10423.392678955406
2021-06-18,10365.38484153172
2021-06-21,10286.759738636507
2021-06-22,10319.019310039623
2021-06-23,10396.257978491352
2021-06-24,10423.619314549238
2021-06-25,10482.112925516172
2021-06-28,10436.278163338773
2021-06-29,10401.415959386852
2021-06-30,10373.050375161305
2021-07-01,10340.394845806402
2021-07-02,10329.777876995053
2021-07-05,10380.009074999853
2021-07-06,10321.35761265288
2021-07-07,10281.95859939939
2021-07-08,10181.922546202113
2021-07-09,10151.65134976735
2021-07-12,10183.278491441997
2021-07-13,10243.807640712826
2021-07-14,10227.733735190073
2021-07-15,10310.477126448272
2021-07-16,10288.150520664532
2021-07-19,10147.213196628474
2021-07-20,10069.670094783516
2021-07-21,10066.261251505151
2021-07-22,10189.875736987082
2021-07-23,10158.845406883323
2021-07-26,10095.379934647894
2021-07-27,10053.15412721759
2021-07-28,10061.166644512305
2021-07-29,10131.003026036537
2021-07-30,10008.211337775614
2021-08-02,10150.539199261553
2021-08-03,10184.707272478163
2021-08-04,10215.715750948664
2021-08-05,10222.50217206447
2021-08-06,10148.507120038203
2021-08-09,10149.91223125899
2021-08-10,10138.390222551103
2021-08-11,10199.871273585646
2021-08-12,10171.761171648652
2021-08-13,10138.686055012895
2021-08-16,10143.609817827975
2021-08-17,10096.227747901936
2021-08-18,10118.550509999564
2021-08-19,9882.292636123373
2021-08-20,9834.768692753763
2021-08-23,9917.720142801545
2021-08-24,10047.399071882026
2021-08-25,10083.16644307609
2021-08-26,10003.678508836036
2021-08-27,10098.167020133511
2021-08-30,10179.260824149918
2021-08-31,10287.367261131702
2021-09-01,10299.07847582733
2021-09-02,10275.211868971244
2021-09-03,10354.4233844105
2021-09-06,10365.101441801002
2021-09-07,10327.308656808384
2021-09-08,10237.833987725147
2021-09-09,10246.82372228649
2021-09-10,10312.166552725106
2021-09-13,10333.397881958777
2021-09-14,10287.614951319436
2021-09-15,10257.792846926555
2021-09-16,10187.304450693782
2021-09-17,10143.926384387365
2021-09-20,9974.054865867718
2021-09-21,10010.85265294354
2021-09-22,10036.46691612278
