Date,CHINA ALL SHARES HIGH DIVIDEND YIELD
2020-02-21,2216.4576592798535
2020-02-24,2178.6739791124437
2020-02-25,2166.290695507176
2020-02-26,2158.557707967563
2020-02-27,2154.2840690665967
2020-02-28,2098.2578115208084
2020-03-02,2130.1823523718126
2020-03-03,2114.7878081504073
2020-03-04,2142.112914683876
2020-03-05,2165.6825809103334
2020-03-06,2091.803151054067
2020-03-09,1986.2763148299284
2020-03-10,2031.6489022024762
2020-03-11,2029.1028987216955
2020-03-12,2003.299327810556
2020-03-13,1977.4842685282113
2020-03-16,1890.3787460294795
2020-03-17,1905.1657199378594
2020-03-18,1857.45721565582
2020-03-19,1821.2218559180578
2020-03-20,1918.1708446827988
2020-03-23,1828.231796977887
2020-03-24,1906.8018846805712
2020-03-25,1964.1701426699638
2020-03-26,1917.087895689889
2020-03-27,1928.8654130975
2020-03-30,1918.1900603484505
2020-03-31,1958.753055582503
2020-04-01,1937.5277256260438
2020-04-02,1969.0830127801562
2020-04-03,1978.3462152500836
2020-04-06,2002.7737478243264
2020-04-07,2028.264534390503
2020-04-08,2006.3468372467235
2020-04-09,2008.7190930552053
2020-04-10,2006.0435567542802
2020-04-13,2013.5811490971594
2020-04-14,2014.2096952965155
2020-04-15,1994.539849251525
2020-04-16,1992.4598112731414
2020-04-17,2008.3503420166473
2020-04-20,2009.8091782856302
2020-04-21,1982.5441405157394
2020-04-22,1997.7166673896747
2020-04-23,2001.5466770645623
2020-04-24,1995.4645073251393
2020-04-27,2023.5810690024405
2020-04-28,2043.2370673922971
2020-04-29,2059.519409293366
2020-04-30,2047.4721924060213
2020-05-01,2037.1328193148838
2020-05-04,1995.8027249785857
2020-05-05,2020.1138862593982
2020-05-06,2031.7993953255946
2020-05-07,2026.4335142863185
2020-05-08,2031.0061348217162
2020-05-11,2051.884155210786
2020-05-12,2015.318736734704
2020-05-13,2022.0658101970698
2020-05-14,1994.8229400432235
2020-05-15,1989.946566534511
2020-05-18,1999.3296437221813
2020-05-19,2005.862234022928
2020-05-20,1991.097072724725
2020-05-21,1995.8766075125839
2020-05-22,1934.5247092685825
2020-05-25,1947.0866302503048
2020-05-26,1948.918390386405
2020-05-27,1944.3313000990179
2020-05-28,1937.396674096655
2020-05-29,1920.9559112438753
2020-06-01,1965.636497378387
2020-06-02,1972.6992611936219
2020-06-03,1981.6159654627218
2020-06-04,1957.2041413681366
2020-06-05,1979.7297019609673
2020-06-08,1986.972119472273
2020-06-09,1993.2624941776346
2020-06-10,1990.4107264017646
2020-06-11,1948.2148127726693
2020-06-12,1955.103490431032
2020-06-15,1916.0060938800386
2020-06-16,1956.363914343873
2020-06-17,1963.7160845941994
2020-06-18,1967.6214520448575
2020-06-19,1985.3417000436243
2020-06-22,1956.0083859222902
2020-06-23,1948.476853892159
2020-06-24,1960.0519129289146
2020-06-25,1970.8402975121983
2020-06-26,1959.778848006092
2020-06-29,1934.2243013846758
2020-06-30,1939.825177705027
2020-07-01,1957.1986503438295
2020-07-02,2027.0970641763306
2020-07-03,2054.3154292761496
2020-07-06,2170.2710426554704
2020-07-07,2160.7071848443366
2020-07-08,2167.765727693008
2020-07-09,2181.871931497656
2020-07-10,2121.684300348364
2020-07-13,2126.8663158547674
2020-07-14,2096.946492442683
2020-07-15,2077.140197199801
2020-07-16,2031.4889149164383
2020-07-17,2040.974302274008
2020-07-20,2084.5101341322675
2020-07-21,2072.4690819939137
2020-07-22,2037.0839404499638
2020-07-23,2026.9636782932218
2020-07-24,1975.8803863465705
2020-07-27,1952.8520527867677
2020-07-28,1963.9518583439158
2020-07-29,1972.6449621929173
2020-07-30,1957.035326793161
2020-07-31,1950.6906898290415
2020-08-03,1977.9879641726855
2020-08-04,2003.2755491374153
2020-08-05,1983.127208971808
2020-08-06,1989.6713963943143
2020-08-07,1983.0283819698832
2020-08-10,1993.3121855687466
2020-08-11,2010.9316481122953
2020-08-12,2009.3750887327344
2020-08-13,2007.6446767369878
2020-08-14,2022.5366979036382
2020-08-17,2051.582065903595
2020-08-18,2046.6045051597812
2020-08-19,2036.4791549351671
2020-08-20,2013.9399377144186
2020-08-21,2035.3111965129606
2020-08-24,2038.8210705600566
2020-08-25,2032.9484043465247
2020-08-26,2025.0716962488932
2020-08-27,2014.305400637609
2020-08-28,2016.7310373676917
2020-08-31,1978.8788480649928
2020-09-01,1981.0135842183902
2020-09-02,1991.3490341391719
2020-09-03,1993.705524570683
2020-09-04,1996.2821950263703
2020-09-07,1977.194791144699
2020-09-08,2007.880359524817
2020-09-09,1978.611901954453
2020-09-10,1964.9338955425094
2020-09-11,1970.984552767726
2020-09-14,1976.0344300421373
2020-09-15,2000.7204259623995
2020-09-16,2009.7855588433615
2020-09-17,2005.5144372619575
2020-09-18,2029.8296153812692
2020-09-21,2022.0179582271837
2020-09-22,2000.6318843578924
2020-09-23,1992.6161908131107
2020-09-24,1959.1088843092673
2020-09-25,1950.146813746762
2020-09-28,1956.1301221783026
2020-09-29,1921.7302538370495
2020-09-30,1929.987690751017
2020-10-01,1928.4777519278957
2020-10-02,1931.9273687406032
2020-10-05,1917.5837128497228
2020-10-06,1929.8623685076636
2020-10-07,1940.0886638604022
2020-10-08,1946.3524178232465
2020-10-09,1954.4646980325388
2020-10-12,2004.2632533328936
2020-10-13,2019.5279205241447
2020-10-14,2012.1348019749676
2020-10-15,2014.1278934274326
2020-10-16,2037.180268642279
2020-10-19,2034.9482172807975
2020-10-20,2027.6752994679584
2020-10-21,2039.7934890877357
2020-10-22,2050.1288628356624
2020-10-23,2059.264828449276
2020-10-26,2056.2683276330563
2020-10-27,2021.687601204783
2020-10-28,2014.0013016815358
2020-10-29,2023.074730158988
2020-10-30,1997.416257098906
2020-11-02,2028.526578431881
2020-11-03,2041.8954468863997
2020-11-04,2059.1682562988995
2020-11-05,2095.7548542569625
2020-11-06,2103.5138023717886
2020-11-09,2141.4726598574844
2020-11-10,2161.928882959698
2020-11-11,2216.263843853855
2020-11-12,2184.041904068997
2020-11-13,2143.0689534110124
2020-11-16,2155.071719716615
2020-11-17,2168.2497195136043
2020-11-18,2188.0488506481825
2020-11-19,2180.527666395443
2020-11-20,2173.430710276157
2020-11-23,2194.154108738251
2020-11-24,2170.4427621569007
2020-11-25,2163.6050109101793
2020-11-26,2184.3925149287466
2020-11-27,2204.8467135439746
2020-11-30,2166.0736562385446
2020-12-01,2189.1240056449187
2020-12-02,2181.08186392545
2020-12-03,2154.1122779464995
2020-12-04,2157.6070851218196
2020-12-07,2118.0134078811143
2020-12-08,2096.40053486665
2020-12-09,2098.9824201575743
2020-12-10,2082.8946847119023
2020-12-11,2077.098542801682
2020-12-14,2084.109584197198
2020-12-15,2070.836060497916
2020-12-16,2074.002506672041
2020-12-17,2077.0995356965736
2020-12-18,2075.3764406524656
2020-12-21,2063.5939895635615
2020-12-22,2047.3487046835214
2020-12-23,2041.727789432577
2020-12-24,2053.8508884972175
2020-12-25,2055.366486442709
2020-12-28,2073.524435116744
2020-12-29,2073.6384383516947
2020-12-30,2074.3740754484525
2020-12-31,2106.0900514612194
2021-01-01,2106.090051461219
2021-01-04,2095.624940210838
2021-01-05,2104.1138680445315
2021-01-06,2124.8050923945143
2021-01-07,2139.32146495817
2021-01-08,2151.3587742638524
2021-01-11,2176.117167894006
2021-01-12,2213.1679685091067
2021-01-13,2216.1367753536915
2021-01-14,2210.540490297875
2021-01-15,2244.791019856343
2021-01-18,2255.4751451737457
2021-01-19,2273.127101247923
2021-01-20,2271.1799742675357
2021-01-21,2264.192687423453
2021-01-22,2208.5897883139514
2021-01-25,2233.3830033028257
2021-01-26,2202.3439966110936
2021-01-27,2225.999065453294
2021-01-28,2174.7272388219417
2021-01-29,2145.0591957346583
2021-02-01,2173.992517493907
2021-02-02,2199.6387889913494
2021-02-03,2196.6902691212363
2021-02-04,2200.178726164132
2021-02-05,2205.525265789829
2021-02-08,2220.3461428006826
2021-02-09,2221.528828317449
2021-02-10,2239.619011574394
2021-02-11,2245.9475049982307
2021-02-12,2248.43287763176
2021-02-15,2245.9475049982307
2021-02-16,2272.631477514698
2021-02-17,2306.896331099229
2021-02-18,2293.5378923419257
2021-02-19,2304.6122585627736
2021-02-22,2283.7140044753896
2021-02-23,2300.3047605688766
2021-02-24,2259.771534698997
2021-02-25,2307.9959348518905
2021-02-26,2252.989376714462
2021-03-01,2276.509143746574
2021-03-02,2255.4563646187753
2021-03-03,2331.3712235484804
2021-03-04,2300.080756872763
2021-03-05,2312.5775306579617
2021-03-08,2295.6870540203286
2021-03-09,2271.286360641299
2021-03-10,2276.4980345640556
2021-03-11,2312.7746616213467
2021-03-12,2316.200102984686
2021-03-15,2327.136407866573
2021-03-16,2353.309662000423
2021-03-17,2335.065280558035
2021-03-18,2335.409110096773
2021-03-19,2286.409057863394
2021-03-22,2307.552408539929
2021-03-23,2297.958311981556
2021-03-24,2265.7708572191805
2021-03-25,2268.813019686407
2021-03-26,2294.110326026309
2021-03-29,2327.5112881602195
2021-03-30,2342.7618880653176
2021-03-31,2312.5374005735393
2021-04-01,2314.723765864521
2021-04-02,2313.0210936539825
2021-04-05,2305.649868732912
2021-04-06,2297.584158030566
2021-04-07,2271.461725062557
2021-04-08,2277.7010944269396
2021-04-09,2257.5234476798387
2021-04-12,2243.666495463612
2021-04-13,2239.7487780329798
2021-04-14,2246.211137786163
2021-04-15,2232.0698177824306
2021-04-16,2248.431520601785
2021-04-19,2263.8271544931285
2021-04-20,2260.776037427105
2021-04-21,2251.488146951362
2021-04-22,2249.1221486965737
2021-04-23,2248.98453028274
2021-04-26,2212.1671889004915
2021-04-27,2209.591708601569
2021-04-28,2210.1081579081256
2021-04-29,2229.352805514831
2021-04-30,2205.5507707173383
2021-05-03,2190.4153218890056
2021-05-04,2203.71477186866
2021-05-05,2217.2198881749055
2021-05-06,2204.3516206477793
2021-05-07,2199.118179250423
2021-05-10,2208.8206423280803
2021-05-11,2191.8292745684257
2021-05-12,2196.819800153791
2021-05-13,2164.5650857132573
2021-05-14,2190.95086978645
2021-05-17,2200.3614748159453
2021-05-18,2208.0214508323784
2021-05-19,2195.2037002872607
2021-05-20,2183.422974675538
2021-05-21,2181.751432889223
2021-05-24,2176.0861115061725
2021-05-25,2223.934479323709
2021-05-26,2248.0325360082716
2021-05-27,2260.9508552671145
2021-05-28,2259.2933508148735
2021-05-31,2245.6630892924773
2021-06-01,2239.7129519280566
2021-06-02,2239.744932413891
2021-06-03,2236.0766244802
2021-06-04,2232.83084286476
2021-06-07,2225.2286424461613
2021-06-08,2221.7529028391855
2021-06-09,2232.936774385808
2021-06-10,2235.2673132528043
2021-06-11,2238.7750254815087
2021-06-14,2235.887693377337
2021-06-15,2195.6021359333413
2021-06-16,2192.9590989353396
2021-06-17,2214.60932226214
2021-06-18,2210.373441847993
2021-06-21,2176.907956354953
2021-06-22,2190.6062898980017
2021-06-23,2195.4017675179953
2021-06-24,2202.4668473477336
2021-06-25,2224.1589454205005
2021-06-28,2220.583960597548
2021-06-29,2200.1056143601895
2021-06-30,2198.4612366699744
2021-07-01,2205.505920571849
2021-07-02,2175.045600094983
2021-07-05,2166.791391862412
2021-07-06,2179.8101234690694
2021-07-07,2180.9040017604448
2021-07-08,2125.0013922097405
2021-07-09,2115.5750349626755
2021-07-12,2123.7111741010754
2021-07-13,2150.863245668609
2021-07-14,2124.2412066047823
2021-07-15,2157.452460093192
2021-07-16,2152.2436060411296
2021-07-19,2133.7371930330514
2021-07-20,2121.7793809250234
2021-07-21,2108.745526577559
2021-07-22,2136.5615483675765
2021-07-23,2121.799580218398
2021-07-26,2049.182784888502
2021-07-27,1979.9721485430077
2021-07-28,1992.2881247031114
2021-07-29,1994.6037429036546
2021-07-30,1988.7347478259692
2021-08-02,2035.8447483192479
2021-08-03,2054.8016018940866
2021-08-04,2057.2804741832897
2021-08-05,2054.6236390888357
2021-08-06,2053.849229207836
2021-08-09,2097.9847715146366
2021-08-10,2114.593254448772
2021-08-11,2140.1067007878787
2021-08-12,2129.7987158482165
2021-08-13,2115.5746856890437
2021-08-16,2131.3205489915936
2021-08-17,2113.406223939977
2021-08-18,2143.454386601754
2021-08-19,2105.426380897265
2021-08-20,2079.910896927403
2021-08-23,2085.8286393099334
2021-08-24,2095.3612930466456
2021-08-25,2106.344716251726
2021-08-26,2078.4136876422613
2021-08-27,2094.498338905027
2021-08-30,2085.634776891092
2021-08-31,2109.354254005636
2021-09-01,2134.996815751129
2021-09-02,2152.275633664531
2021-09-03,2154.7987956546463
2021-09-06,2172.089908079693
2021-09-07,2182.6122823370015
2021-09-08,2183.031141950481
2021-09-09,2188.260733371849
2021-09-10,2200.869481906619
2021-09-13,2211.5632891776613
2021-09-14,2165.3368678758666
2021-09-15,2140.3615823868186
2021-09-16,2119.9907244253354
2021-09-17,2126.023825328692
2021-09-20,2089.5929410365648
2021-09-21,2106.872415824604
2021-09-22,2111.2339032576187
2021-09-23,2137.1895979668284
2021-09-24,2103.0417520771202
2021-09-27,2091.627783360986
2021-09-28,2133.4828622797418
2021-09-29,2141.714674675017
2021-09-30,2156.15588744201
2021-10-01,2154.5920083707615
2021-10-04,2135.181329246891
2021-10-05,2137.162410949711
2021-10-06,2142.0631808004614
2021-10-07,2157.620398669383
2021-10-08,2167.045483197888
2021-10-11,2178.1221906262726
2021-10-12,2168.709703520507
2021-10-13,2160.508482084998
2021-10-14,2150.806707169398
2021-10-15,2151.1389031183
2021-10-18,2151.3192106041797
2021-10-19,2167.7200246136686
2021-10-20,2155.8686836830925
2021-10-21,2183.665257110436
2021-10-22,2198.0340764989014
2021-10-25,2192.7241961360514
2021-10-26,2173.030461007308
2021-10-27,2147.786908128052
2021-10-28,2112.280001573794
2021-10-29,2121.3984045858997
2021-11-01,2117.2511836163812
2021-11-02,2085.6838983408184
2021-11-03,2087.3252354731226
2021-11-04,2090.5470576405655
2021-11-05,2060.8344774833754
2021-11-08,2068.341036264234
2021-11-09,2059.839378068346
2021-11-10,2081.6523390245884
2021-11-11,2142.5532488744075
2021-11-12,2141.0970188863816
2021-11-15,2139.6753032601773
2021-11-16,2162.6532017895424
2021-11-17,2167.389880429443
2021-11-18,2137.832429822803
2021-11-19,2173.227104704533
2021-11-22,2177.5080974076095
2021-11-23,2177.109798391537
2021-11-24,2188.6940366352837
2021-11-25,2184.1815257557246
2021-11-26,2128.7683463865606
2021-11-29,2126.387771370176
2021-11-30,2109.7387625851575
2021-12-01,2111.043973281867
2021-12-02,2144.844112572512
2021-12-03,2170.792306867232
2021-12-06,2165.90143243602
2021-12-07,2200.247278051234
2021-12-08,2188.6762168879454
2021-12-09,2228.94233780707
2021-12-10,2201.0022482567574
2021-12-13,2216.3952444450124
2021-12-14,2187.080912657535
2021-12-15,2186.182118742388
2021-12-16,2199.6434134423075
2021-12-17,2186.9447963665507
2021-12-20,2160.305768132463
2021-12-21,2191.9344805272776
2021-12-22,2177.405763979997
2021-12-23,2196.861717672311
2021-12-24,2191.823505468656
2021-12-27,2195.604844354334
2021-12-28,2205.2369013876046
2021-12-29,2174.970846247182
2021-12-30,2172.285337597323
2021-12-31,2181.4234504589676
2022-01-03,2198.1899961731747
2022-01-04,2211.5181058512903
2022-01-05,2215.6961759334063
2022-01-06,2217.854385907817
2022-01-07,2250.2720507365957
2022-01-10,2287.3488979625286
2022-01-11,2284.1973235040155
2022-01-12,2263.4559381709037
2022-01-13,2240.0199500224044
2022-01-14,2224.582724322916
2022-01-17,2226.0821942596635
2022-01-18,2262.5221638891417
2022-01-19,2285.605984799454
2022-01-20,2314.9185889373093
2022-01-21,2311.199070381194
2022-01-24,2317.0326976199403
2022-01-25,2274.0548032249644
2022-01-26,2279.6139299646698
2022-01-27,2266.927013421427
2022-01-28,2234.883242137036
2022-01-31,2237.10073259215
2022-02-01,2230.02480474134
2022-02-02,2220.494897118208
2022-02-03,2196.815463243171
2022-02-04,2217.0659460628767
2022-02-07,2253.810987355568
2022-02-08,2275.7702027915284
2022-02-09,2296.35430282229
2022-02-10,2322.191121231851
2022-02-11,2345.438166414486
2022-02-14,2317.9385020326636
2022-02-15,2290.957016719061
2022-02-16,2315.982939777061
2022-02-17,2313.28744245959
2022-02-18,2343.212418883968
2022-02-21,2344.4261301027836
2022-02-22,2314.0126285418155
2022-02-23,2308.1026790285046
2022-02-24,2295.543207258711
2022-02-25,2256.4366647853794
2022-02-28,2264.1034834668044
2022-03-01,2290.7709040647524
2022-03-02,2280.0567301536494
2022-03-03,2301.4593192181374
2022-03-04,2309.780463928621
2022-03-07,2273.640196424918
2022-03-08,2216.65626429236
2022-03-09,2149.456240227212
2022-03-10,2180.244883451066
2022-03-11,2177.617587269302
2022-03-14,2096.0426790848624
2022-03-15,1951.2095727665233
2022-03-16,2043.358154046807
2022-03-17,2118.3096581303744
2022-03-18,2157.9500889138008
2022-03-21,2132.1235613143695
2022-03-22,2168.8857882966113
2022-03-23,2176.358505352888
2022-03-24,2170.6944350326985
2022-03-25,2148.1922173614294
2022-03-28,2164.0632632563934
2022-03-29,2139.3604165651127
2022-03-30,2170.5396707410773
2022-03-31,2177.7254694155167
2022-04-01,2217.9537876225645
2022-04-04,2255.0284449017654
2022-04-05,2266.6603333788084
2022-04-06,2275.490664494988
2022-04-07,2248.4918516393054
2022-04-08,2293.235404521554
2022-04-11,2237.8964348673003
2022-04-12,2237.6783834295215
2022-04-13,2244.2997782795946
2022-04-14,2290.5644580808735
2022-04-15,2290.3544044855553
2022-04-18,2261.7880264675196
2022-04-19,2238.2437992575638
2022-04-20,2167.3447075305394
2022-04-21,2141.176065815262
2022-04-22,2166.212049756696
2022-04-25,2076.3466319481518
2022-04-26,2076.5730356402723
2022-04-27,2116.641399567355
2022-04-28,2153.069392799772
2022-04-29,2182.3492961259844
2022-05-02,2187.4871815956267
2022-05-03,2193.662053155541
2022-05-04,2188.616857394282
2022-05-05,2180.762056864068
2022-05-06,2094.99124362252
2022-05-09,2094.4980622063836
2022-05-10,2089.6207112900756
2022-05-11,2084.442258919916
2022-05-12,2071.6354077733376
2022-05-13,2121.5801363620308
2022-05-16,2124.6484183068173
2022-05-17,2124.229937975542
2022-05-18,2128.852180753718
2022-05-19,2106.053785822149
2022-05-20,2164.5260486318784
2022-05-23,2130.8623761228
2022-05-24,2089.0867254682116
2022-05-25,2112.6882021698334
2022-05-26,2107.704004246184
2022-05-27,2126.189033789623
2022-05-30,2119.598449305537
2022-05-31,2161.0300302297865
2022-06-01,2160.678589877175
2022-06-02,2131.5247223338033
2022-06-03,2130.258383856442
2022-06-06,2141.599115617346
2022-06-07,2142.5124905957314
2022-06-08,2150.6636672758177
2022-06-09,2168.1518128529233
2022-06-10,2189.7395262238833
2022-06-13,2163.637903702675
2022-06-14,2185.2377361197446
2022-06-15,2218.350240867795
2022-06-16,2162.3838260703883
2022-06-17,2182.287918260821
2022-06-20,2179.2794276614572
2022-06-21,2194.207941688309
2022-06-22,2148.2161856583075
2022-06-23,2191.7311390058167
2022-06-24,2197.2328652651704
2022-06-27,2212.4109133391216
2022-06-28,2252.0560624454574
2022-06-29,2246.248786092048
2022-06-30,2267.5455027806174
2022-07-01,2287.624175823696
2022-07-04,2275.333263889445
2022-07-05,2314.2918364102493
2022-07-06,2281.8745547989893
2022-07-07,2289.4391962395457
2022-07-08,2302.1607521538135
2022-07-11,2285.1961979032926
2022-07-12,2288.2753967805734
2022-07-13,2253.030651067853
2022-07-14,2244.943009475837
2022-07-15,2168.484520388594
2022-07-18,2204.349531660331
2022-07-19,2184.6181079262014
2022-07-20,2191.3788418202394
2022-07-21,2155.600651840573
2022-07-22,2141.767450820949
2022-07-25,2152.490651989055
2022-07-26,2199.7518473356035
2022-07-27,2180.4717436074598
2022-07-28,2176.6468781140334
2022-07-29,2137.7992800408015
2022-08-01,2106.169883640732
2022-08-02,2073.3609375171523
2022-08-03,2063.7127027105203
2022-08-04,2061.600493618831
2022-08-05,2097.548217081858
2022-08-08,2087.3324633589264
2022-08-09,2082.917623339444
2022-08-10,2026.7241396863237
2022-08-11,2068.519992675526
2022-08-12,2101.730060217058
2022-08-15,2092.9777977131866
2022-08-16,2095.576104639934
2022-08-17,2105.6844781779696
2022-08-18,2085.0346658783574
2022-08-19,2115.5067843560278
2022-08-22,2139.1436591582005
2022-08-23,2118.3364546423704
2022-08-24,2094.4448397234573
2022-08-25,2146.8104309431233
2022-08-26,2142.2463730664253
2022-08-29,2127.602662350988
2022-08-30,2123.6352122625076
2022-08-31,2124.1461936169867
2022-09-01,2143.642012121571
2022-09-02,2100.569872521001
2022-09-05,2128.3462388120106
2022-09-06,2150.352498069471
2022-09-07,2131.3658940882665
2022-09-08,2117.041011643854
2022-09-09,2157.036126092333
2022-09-12,2138.8552501961294
2022-09-13,2159.899937137518
2022-09-14,2127.375516200386
2022-09-15,2141.221074894808
2022-09-16,2078.833911794199
2022-09-19,2070.436067724761
2022-09-20,2068.228303867836
2022-09-21,2067.628865426229
2022-09-22,2062.3475144401623
2022-09-23,2065.694345994389
2022-09-26,2043.603885060526
2022-09-27,2055.393959782097
2022-09-28,1998.1823356059322
2022-09-29,1954.4654209631074
2022-09-30,1987.2982997942024
2022-10-03,1980.7905151405548
2022-10-04,1954.1566579517375
2022-10-05,2013.9250211424328
2022-10-06,2004.869436681537
2022-10-07,1995.2075063416976
2022-10-10,1980.2262542324656
2022-10-11,1952.547048802174
2022-10-12,1962.4054574975808
2022-10-13,1929.320836600849
2022-10-14,1947.1289419235088
2022-10-17,1934.8470084050775
2022-10-18,1934.2704033756133
2022-10-19,1916.8824171043466
2022-10-20,1892.184189610376
2022-10-21,1908.6793530684622
2022-10-24,1805.9358845045524
2022-10-25,1786.5220263339806
2022-10-26,1786.0155397460817
2022-10-27,1792.6193178824776
2022-10-28,1747.2022007930082
2022-10-31,1693.9539891461097
2022-11-01,1750.6823470479821
2022-11-02,1780.511580828469
2022-11-03,1762.4901538913948
2022-11-04,1810.0826059342094
2022-11-07,1827.7421817667841
2022-11-08,1807.3745447134345
2022-11-09,1821.2199921340766
2022-11-10,1779.7383076274666
2022-11-11,1867.278594991637
2022-11-14,1926.7653731220728
2022-11-15,1960.4811285309054
2022-11-16,1925.8735285926255
2022-11-17,1921.6523440894869
2022-11-18,1898.8005873732227
2022-11-21,1902.5566434539003
2022-11-22,1906.5887997981304
2022-11-23,1895.6329827388436
2022-11-24,1912.9803280127908
2022-11-25,1943.8123411600745
2022-11-28,1904.4780787882482
2022-11-29,2002.4667588116924
2022-11-30,2029.8323560211745
2022-12-01,1990.7059495190076
2022-12-02,1976.2128721615566
2022-12-05,2042.1227630150308
2022-12-06,2040.2962369734587
2022-12-07,2003.0879941837238
2022-12-08,2013.1922379753607
2022-12-09,2061.877375960773
2022-12-12,2024.160191486842
2022-12-13,2001.0501945830006
2022-12-14,2015.7631866654458
2022-12-15,1989.4131408970468
2022-12-16,2021.9013284401922
2022-12-19,1987.631524356221
2022-12-20,1948.9367265196672
2022-12-21,1960.4174894839023
2022-12-22,1965.4901641537283
2022-12-23,1958.0904201672754
2022-12-26,1952.0212817678328
2022-12-27,1963.8564848365656
2022-12-28,1984.9764589814413
2022-12-29,1957.9117508517052
2022-12-30,1973.9666994509867
2023-01-02,1973.9666994509869
2023-01-03,2020.374130223388
2023-01-04,2045.165073397403
2023-01-05,2071.1498342215596
2023-01-06,2065.0550373755523
2023-01-09,2069.0000690692755
2023-01-10,2056.4429668715075
2023-01-11,2073.982256482619
2023-01-12,2067.792700828432
2023-01-13,2095.627699992671
2023-01-16,2100.4501774978285
2023-01-17,2088.2840355863505
2023-01-18,2083.3179370489047
2023-01-19,2094.5236763315947
2023-01-20,2115.460233564175
2023-01-23,2108.1663089281037
2023-01-24,2106.092534661681
2023-01-25,2101.1033151134397
2023-01-26,2126.50800168716
2023-01-27,2134.221190975251
2023-01-30,2098.726081463736
2023-01-31,2085.662118197856
2023-02-01,2091.7654855697833
2023-02-02,2083.258657819681
2023-02-03,2066.1294437615434
2023-02-06,2054.7833358181147
2023-02-07,2071.746101617072
2023-02-08,2071.6824329217643
2023-02-09,2076.145477990217
2023-02-10,2078.5203568873
2023-02-13,2073.430218250405
2023-02-14,2083.8386160641444
2023-02-15,2062.884527513204
2023-02-16,2058.743500488446
2023-02-17,2051.605409998561
2023-02-20,2111.0057907412242
2023-02-21,2116.3877931804363
2023-02-22,2108.998144722328
2023-02-23,2118.81269608621
2023-02-24,2094.39822351071
2023-02-27,2067.661345065272
2023-02-28,2061.410433037194
2023-03-01,2107.9818926444336
2023-03-02,2127.0594636720266
2023-03-03,2150.632729741742
2023-03-06,2112.7882026370353
2023-03-07,2123.0279812133285
2023-03-08,2099.2574717557895
2023-03-09,2071.7950599945366
2023-03-10,2017.1437241754156
2023-03-13,2052.3646323064386
2023-03-14,2028.5110382069527
2023-03-15,2091.0877026870885
2023-03-16,2052.439464221893
2023-03-17,2082.6447194597777
2023-03-20,2045.7193266905806
2023-03-21,2037.455608254108
2023-03-22,2046.333541371035
2023-03-23,2061.024871004979
2023-03-24,2056.644378744203
2023-03-27,2026.4040232837685
2023-03-28,2023.646817179852
2023-03-29,2024.0047692299554
2023-03-30,2029.4643848771684
2023-03-31,2033.7078299312464
2023-04-03,2034.5298206923508
2023-04-04,2029.0807186606253
2023-04-05,2039.5034618303257
2023-04-06,2032.1606782493343
2023-04-07,2035.0190637554538
2023-04-10,2048.425691442574
2023-04-11,2050.3334158091416
2023-04-12,2056.7461224291333
2023-04-13,2040.8724952157668
2023-04-14,2062.502666880979
2023-04-17,2118.949088823476
2023-04-18,2120.896427395804
2023-04-19,2098.1122545014964
2023-04-20,2102.939733445031
2023-04-21,2071.1264391808463
2023-04-24,2041.5968004532908
2023-04-25,2037.845099143426
2023-04-26,2016.9931581801777
2023-04-27,2043.441718011466
2023-04-28,2056.5674645534477
2023-05-01,2067.8861210526316
2023-05-02,2063.73145120397
2023-05-03,2041.7835264169541
2023-05-04,2095.2653965065665
2023-05-05,2099.9397408569303
2023-05-08,2138.176231795266
2023-05-09,2126.6279173122443
2023-05-10,2093.8642683532667
2023-05-11,2095.4287065559797
2023-05-12,2066.1915952073145
2023-05-15,2095.356676667928
2023-05-16,2082.366627147993
2023-05-17,2057.191306518462
2023-05-18,2078.8391203712604
2023-05-19,2056.227858613698
2023-05-22,2059.247894665205
2023-05-23,2030.2268293379134
2023-05-24,1992.6430276023184
2023-05-25,1973.0181676368784
2023-05-26,1978.9913671001714
2023-05-29,1972.11362414287
2023-05-30,1965.953034529555
2023-05-31,1948.2554849419184
2023-06-01,1926.58554142509
2023-06-02,1978.1806458379574
2023-06-05,1978.5335675913657
2023-06-06,1990.8276572282257
2023-06-07,1989.479882577813
2023-06-08,2003.5813773337882
2023-06-09,2013.755081577789
2023-06-12,2010.2878540397228
2023-06-13,1996.565530863364
2023-06-14,1978.5840633464668
2023-06-15,1985.7787264834133
2023-06-16,2000.3510217087812
2023-06-19,1980.8042169653843
2023-06-20,1955.9798747107743
2023-06-21,1924.685509847862
2023-06-22,1923.7371493931055
2023-06-23,1920.186141124035
2023-06-26,1893.0673096377986
2023-06-27,1927.376925930505
2023-06-28,1940.6183067080558
2023-06-29,1929.9232770352853
2023-06-30,1934.0216165433203
2023-07-03,1965.1144912924406
2023-07-04,1969.4187297782432
2023-07-05,1955.8638757373328
2023-07-06,1929.36843161295
2023-07-07,1908.069999297096
2023-07-10,1907.2483281779157
2023-07-11,1913.5951106088821
2023-07-12,1892.3915580989767
2023-07-13,1914.5053030815152
2023-07-14,1917.7330936764895
2023-07-17,1903.3514787375107
2023-07-18,1881.7868247931328
2023-07-19,1887.3758045862505
2023-07-20,1895.1421390470362
2023-07-21,1900.4033977680751
2023-07-24,1880.1999584601501
2023-07-25,1973.6738697579788
2023-07-26,1962.6840228252881
