Date,ACWI IMI VALUE WEIGHTED
2017-11-24,1570.865593
2017-11-27,1565.79604
2017-11-28,1573.867114
2017-11-29,1580.95401
2017-11-30,1584.470998
2017-12-01,1578.727503
2017-12-04,1585.213264
2017-12-05,1579.854809
2017-12-06,1568.955784
2017-12-07,1571.343767
2017-12-08,1579.433014
2017-12-11,1586.175231
2017-12-12,1587.729239
2017-12-13,1589.580737
2017-12-14,1585.149532
2017-12-15,1588.347106
2017-12-18,1605.123896
2017-12-19,1600.199547
2017-12-20,1602.39414
2017-12-21,1607.276718
2017-12-22,1608.063781
2017-12-25,1608.0303
2017-12-26,1608.186923
2017-12-27,1612.394045
2017-12-28,1616.992374
2017-12-29,1617.002464
2018-01-01,1616.957911
2018-01-02,1628.781268
2018-01-03,1633.304943
2018-01-04,1649.04191
2018-01-05,1657.872041
2018-01-08,1659.32047
2018-01-09,1661.876832
2018-01-10,1665.43254
2018-01-11,1673.84681
2018-01-12,1684.748498
2018-01-15,1692.579764
2018-01-16,1689.589633
2018-01-17,1694.744187
2018-01-18,1692.227746
2018-01-19,1700.739021
2018-01-22,1710.4105341718537
2018-01-23,1718.162971052333
2018-01-24,1723.758288
2018-01-25,1726.067212
2018-01-26,1732.766656
2018-01-29,1723.347904
2018-01-30,1704.823109
2018-01-31,1703.098075
2018-02-01,1705.799743
2018-02-02,1676.054154
2018-02-05,1631.336797
2018-02-06,1612.042633
2018-02-07,1616.100288
2018-02-08,1584.017067
2018-02-09,1577.394685
2018-02-12,1593.219767
2018-02-13,1597.182521
2018-02-14,1616.583621
2018-02-15,1634.333433
2018-02-16,1640.824655
2018-02-19,1641.888199
2018-02-20,1632.349406
2018-02-21,1630.685016
2018-02-22,1627.467162
2018-02-23,1644.183343
2018-02-26,1655.658327
2018-02-27,1643.823885
2018-02-28,1625.011086
2018-03-01,1607.442374
2018-03-02,1603.281825
2018-03-05,1609.653467
2018-03-06,1622.227547
2018-03-07,1618.304141
2018-03-08,1622.747531
2018-03-09,1636.948849
2018-03-12,1645.403573
2018-03-13,1641.188713
2018-03-14,1631.970903
2018-03-15,1630.06246
2018-03-16,1630.933973
2018-03-19,1616.3805318379038
2018-03-20,1616.011035
2018-03-21,1617.374421
2018-03-22,1595.666876
2018-03-23,1568.474492
2018-03-26,1585.827367
2018-03-27,1585.082743
2018-03-28,1579.198689
2018-03-29,1589.494136
2018-03-30,1590.8581940008662
2018-04-02,1576.122305
2018-04-03,1581.535374
2018-04-04,1585.170654
2018-04-05,1600.556746
2018-04-06,1586.240263
2018-04-09,1590.004397
2018-04-10,1609.89547
2018-04-11,1607.1201704756709
2018-04-12,1611.900329866007
2018-04-13,1610.6915799188814
2018-04-16,1615.8540227011122
2018-04-17,1622.8416544688941
2018-04-18,1631.8236284342788
2018-04-19,1632.9561131755884
2018-04-20,1621.6605985421481
2018-04-23,1619.8744703267562
2018-04-24,1615.2596672596806
2018-04-25,1609.2774264229454
2018-04-26,1614.6435367756596
2018-04-27,1618.6000859149315
2018-04-30,1614.7330251854921
2018-05-01,1609.9123348666465
2018-05-02,1604.8773787004018
2018-05-03,1596.8798447764011
2018-05-04,1605.5423908422479
2018-05-07,1609.7424407728226
2018-05-08,1608.864171976064
2018-05-09,1617.1377661472127
2018-05-10,1627.641818040973
2018-05-11,1637.1296388086275
2018-05-14,1641.5190804818399
2018-05-15,1629.9482545438116
2018-05-16,1631.1414071802574
2018-05-17,1632.6520453711832
2018-05-18,1627.9331442245161
2018-05-21,1632.742803363294
2018-05-22,1634.4283206752627
2018-05-23,1623.4808720426297
2018-05-24,1618.1681423373955
2018-05-25,1611.110480946873
2018-05-28,1607.9234703416469
2018-05-29,1588.2726623015185
2018-05-30,1595.4818057845218
2018-05-31,1592.7102469987221
2018-06-01,1602.7209452431487
2018-06-04,1615.4771592841148
2018-06-05,1611.2988467195805
2018-06-06,1623.989770159432
2018-06-07,1628.6711906144976
2018-06-08,1623.6369304115042
2018-06-11,1629.551254738362
2018-06-12,1628.347990816561
2018-06-13,1623.6460453289503
2018-06-14,1620.2836624974682
2018-06-15,1610.5665841052707
2018-06-18,1602.4080033108166
2018-06-19,1589.5994280885266
2018-06-20,1594.3309374855808
2018-06-21,1583.6024501965612
2018-06-22,1592.0305299076729
2018-06-25,1573.695746474517
2018-06-26,1573.2877530674366
2018-06-27,1563.321676954423
2018-06-28,1560.6049565942255
2018-06-29,1571.2797249900584
2018-07-02,1561.0760530207317
2018-07-03,1563.3529950017858
2018-07-04,1564.0955659314757
2018-07-05,1572.073317772963
2018-07-06,1583.1790361789544
2018-07-09,1597.89723000184
2018-07-10,1599.342527196561
2018-07-11,1583.0884015080737
2018-07-12,1587.3775292006708
2018-07-13,1590.5055372107631
2018-07-16,1589.85711600734
2018-07-17,1592.3208147872547
2018-07-18,1594.5286254967673
2018-07-19,1589.3719245904158
2018-07-20,1593.983548961366
2018-07-23,1596.2668702722476
2018-07-24,1606.3499024300108
2018-07-25,1609.995157865434
2018-07-26,1616.4823954573287
2018-07-27,1617.9942675614059
2018-07-30,1619.6400245093514
2018-07-31,1620.1326696412452
2018-08-01,1616.5584200058875
2018-08-02,1606.922660222024
2018-08-03,1613.2048697659563
2018-08-06,1612.0532891395874
2018-08-07,1620.7304105558464
2018-08-08,1620.463349833883
2018-08-09,1618.3392780309737
2018-08-10,1597.3511482640665
2018-08-13,1582.369871515891
2018-08-14,1589.8930029947583
2018-08-15,1573.4265345113406
2018-08-16,1583.6830362207688
2018-08-17,1589.1942964149973
2018-08-20,1595.6302920039398
2018-08-21,1603.6441163599793
2018-08-22,1607.0409300740282
2018-08-23,1599.9841367172708
2018-08-24,1606.2433475239902
2018-08-27,1621.6584814233927
2018-08-28,1623.7455606941007
2018-08-29,1626.3830662183013
2018-08-30,1617.5279416303968
2018-08-31,1612.8461405654002
2018-09-03,1608.8972532505973
2018-09-04,1599.9551241563354
2018-09-05,1594.3158906769465
2018-09-06,1588.917869025134
2018-09-07,1584.2619837252128
2018-09-10,1585.6946239994088
2018-09-11,1585.134293924361
2018-09-12,1588.324528979038
2018-09-13,1596.4884029820005
2018-09-14,1602.6682487703902
2018-09-17,1601.0501760006666
2018-09-18,1609.7356204403543
2018-09-19,1618.3408894079741
2018-09-20,1630.8326874477914
2018-09-21,1638.5076948484889
2018-09-24,1630.6153168872913
2018-09-25,1629.8253551950522
2018-09-26,1627.1678305807964
2018-09-27,1625.3920534745464
2018-09-28,1620.6409128967562
2018-10-01,1619.8243815571757
2018-10-02,1615.0517816369652
2018-10-03,1615.6191231460366
2018-10-04,1604.8231618682514
2018-10-05,1594.6204798870176
2018-10-08,1590.9713698760138
2018-10-09,1585.7466026666223
2018-10-10,1564.0444209702705
2018-10-11,1526.1239413683645
2018-10-12,1534.7919869385648
2018-10-15,1530.6931433676416
2018-10-16,1551.7883261404231
2018-10-17,1551.4656128207673
2018-10-18,1535.5534572570425
2018-10-19,1533.1812100749694
2018-10-22,1526.7227819450534
2018-10-23,1508.6318373470733
2018-10-24,1483.9415642275483
2018-10-25,1487.3114676662658
2018-10-26,1474.6478285666785
2018-10-29,1476.5198094804236
2018-10-30,1489.3457030170591
2018-10-31,1505.253021306458
2018-11-01,1518.6384359683002
2018-11-02,1524.3718518419653
2018-11-05,1526.2465070118292
2018-11-06,1532.6279942121557
2018-11-07,1549.5873798370658
2018-11-08,1550.9046320439465
2018-11-09,1535.9387217615083
2018-11-12,1516.3267903031276
2018-11-13,1514.1698366402536
2018-11-14,1508.2755608288567
2018-11-15,1513.3207371646522
2018-11-16,1518.3879522734806
2018-11-19,1512.1692636919352
2018-11-20,1488.1346904134446
2018-11-21,1492.6923843994857
2018-11-22,1491.9299061854347
2018-11-23,1486.023359575641
2018-11-26,1500.3632550252387
2018-11-27,1501.0413981447555
2018-11-28,1515.8214364916205
2018-11-29,1521.697078166977
2018-11-30,1521.7073883074634
2018-12-03,1542.198391148099
2018-12-04,1510.5812852297759
2018-12-05,1501.3816142412547
2018-12-06,1480.075352599686
2018-12-07,1469.5126999295169
2018-12-10,1448.9840573195208
2018-12-11,1447.7623218997073
2018-12-12,1466.9024625686693
2018-12-13,1466.2027019386605
2018-12-14,1446.5917903675943
2018-12-17,1432.6738724897966
2018-12-18,1425.5157393449047
2018-12-19,1420.2030911628196
2018-12-20,1399.1744667461126
2018-12-21,1383.1189444641554
2018-12-24,1366.5511249538617
2018-12-25,1358.0364913050705
2018-12-26,1384.1131081016738
2018-12-27,1392.0524291250767
2018-12-28,1402.3915792220164
2018-12-31,1410.751093
2019-01-01,1410.848407
2019-01-02,1408.323668
2019-01-03,1397.837069930846
2019-01-04,1429.529762942817
2019-01-07,1444.3093348305279
2019-01-08,1452.7903545979916
2019-01-09,1468.3226242965177
2019-01-10,1473.184410495172
2019-01-11,1474.9981783591118
2019-01-14,1469.9397183743606
2019-01-15,1478.2151515646021
2019-01-16,1483.2874962358198
2019-01-17,1486.9672104969832
2019-01-18,1505.0864047132402
2019-01-21,1505.4446187767692
2019-01-22,1491.2284893384153
2019-01-23,1491.774835282891
2019-01-24,1496.8885417700621
2019-01-25,1513.2446544638742
2019-01-28,1506.211457246422
2019-01-29,1508.1170171367235
2019-01-30,1517.1944170534157
2019-01-31,1528.836590431361
2019-02-01,1528.0548866104052
2019-02-04,1530.8741774820842
2019-02-05,1539.0352809504432
2019-02-06,1537.2518680238052
2019-02-07,1521.2102948483591
2019-02-08,1510.7503484783185
2019-02-11,1511.6453457355508
2019-02-12,1528.2086836677227
2019-02-13,1534.3458798029587
2019-02-14,1529.8733686708324
2019-02-15,1541.1439646036367
2019-02-18,1548.4892852890596
2019-02-19,1551.7285229854733
2019-02-20,1561.1596421369172
2019-02-21,1557.2150682897284
2019-02-22,1562.312786770362
2019-02-25,1568.3256978472425
2019-02-26,1567.086295076993
2019-02-27,1567.658495974341
2019-02-28,1560.4021032239543
2019-03-01,1565.4016597656764
2019-03-04,1561.8123686973288
2019-03-05,1557.866865819035
2019-03-06,1551.8386132195537
2019-03-07,1537.4153152415095
2019-03-08,1524.8523277631698
2019-03-11,1539.9561838172194
2019-03-12,1548.599783607337
2019-03-13,1554.8784669894778
2019-03-14,1555.017455861095
2019-03-15,1564.7330821914773
2019-03-18,1575.3231081131246
2019-03-19,1576.7364512465367
2019-03-20,1566.5768244430021
2019-03-21,1573.3810773887394
2019-03-22,1550.8423578243107
2019-03-25,1540.2193918450887
2019-03-26,1550.9032434065348
2019-03-27,1547.7947664136336
2019-03-28,1545.3631215540615
2019-03-29,1554.0369651262008
2019-04-01,1576.269198180525
2019-04-02,1575.662727241415
2019-04-03,1587.4828136044562
2019-04-04,1589.767109398323
2019-04-05,1594.5549504826374
2019-04-08,1596.480072547749
2019-04-09,1590.420565397312
2019-04-10,1593.89061677667
2019-04-11,1592.6430684594739
2019-04-12,1601.8891626570776
2019-04-15,1604.608983430996
2019-04-16,1609.5038455657163
2019-04-17,1611.8326413500488
2019-04-18,1608.299239068212
2019-04-19,1607.93994417914
2019-04-22,1605.943049350793
2019-04-23,1610.4973425279472
2019-04-24,1603.1642154793872
2019-04-25,1596.7562930168765
2019-04-26,1601.853052674133
2019-04-29,1605.94632568555
2019-04-30,1606.6774638757279
2019-05-01,1602.956214227513
2019-05-02,1597.366819335521
2019-05-03,1607.0975024722222
2019-05-06,1596.1078869237622
2019-05-07,1576.509657132283
2019-05-08,1569.9611300848699
2019-05-09,1554.7788959795064
2019-05-10,1559.4717356898352
2019-05-13,1532.3397067953374
2019-05-14,1538.839902457386
2019-05-15,1543.5008449224981
2019-05-16,1549.3882019111315
2019-05-17,1540.7330593721872
2019-05-20,1535.9611539474622
2019-05-21,1544.792388243396
2019-05-22,1537.4144375741269
2019-05-23,1519.0270533129235
2019-05-24,1526.111918857479
2019-05-27,1528.3363775466441
2019-05-28,1521.050168961049
2019-05-29,1508.3708781950384
2019-05-30,1509.2661217276698
2019-05-31,1496.925136578365
2019-06-03,1503.5628773963804
2019-06-04,1524.8909627941405
2019-06-05,1532.8106313584822
2019-06-06,1534.2155614179737
2019-06-07,1545.6229354061968
2019-06-10,1554.148699817892
2019-06-11,1561.4444758257928
2019-06-12,1554.413841868528
2019-06-13,1554.749758048143
2019-06-14,1548.5297991582288
2019-06-17,1545.1577839141144
2019-06-18,1559.1485212599227
2019-06-19,1570.0847136716286
2019-06-20,1585.4218026410658
2019-06-21,1582.292319169794
2019-06-24,1581.635876888201
2019-06-25,1574.8371361226016
2019-06-26,1573.907894174702
2019-06-27,1583.6732810209123
2019-06-28,1592.8127567077681
2019-07-01,1602.4980873087616
2019-07-02,1602.864861950457
2019-07-03,1609.2785850062992
2019-07-04,1613.671955201566
2019-07-05,1607.8683447007525
2019-07-08,1596.592673028153
2019-07-09,1591.8375214471994
2019-07-10,1596.1795584554197
2019-07-11,1601.3447293205306
2019-07-12,1606.9254779638911
2019-07-15,1606.9592572891038
2019-07-16,1604.5150799934672
2019-07-17,1594.8380921187088
2019-07-18,1591.6185694714814
2019-07-19,1595.2506305277127
2019-07-22,1593.8169421941648
2019-07-23,1603.2579254171092
2019-07-24,1609.6967660806285
2019-07-25,1602.4105659512093
2019-07-26,1603.3952290308875
2019-07-29,1599.3758460993158
2019-07-30,1594.5947916775367
2019-07-31,1585.6887674597306
2019-08-01,1570.9748847450248
2019-08-02,1549.7931238334158
2019-08-05,1514.7156106998573
2019-08-06,1516.0677654133608
2019-08-07,1516.327040549499
2019-08-08,1535.0268447298909
2019-08-09,1526.56678932141
2019-08-12,1514.8017748717893
2019-08-13,1517.8139598985822
2019-08-14,1490.6837661014836
2019-08-15,1483.7717607212455
2019-08-16,1500.8879016735768
2019-08-19,1516.8427886529091
2019-08-20,1510.105575135484
2019-08-21,1518.3305630749878
2019-08-22,1516.9701035496782
2019-08-23,1497.7128632394652
2019-08-26,1496.8970225366747
2019-08-27,1496.2272314464376
2019-08-28,1501.8012679428396
2019-08-29,1514.8733289627328
2019-08-30,1524.9323899965862
2019-09-02,1522.662894375998
2019-09-03,1515.6628720331466
2019-09-04,1533.6189074742758
2019-09-05,1554.5432639936485
2019-09-06,1559.3382101079735
2019-09-09,1570.3530135030794
2019-09-10,1580.9926437421982
2019-09-11,1595.3701150117429
2019-09-12,1599.2330543699534
2019-09-13,1608.353181161995
2019-09-16,1603.5488296106362
2019-09-17,1600.1631388731191
2019-09-18,1598.3306720713208
2019-09-19,1599.923079900548
2019-09-20,1598.9783071387847
2019-09-23,1594.3884119363504
2019-09-24,1586.6348774092462
2019-09-25,1585.2751249690775
2019-09-26,1584.6067511452304
2019-09-27,1582.14218860504
2019-09-30,1582.0818925773672
2019-10-01,1569.194886037262
2019-10-02,1544.925066958735
2019-10-03,1546.0963961252503
2019-10-04,1556.956498040877
2019-10-07,1556.597106496863
2019-10-08,1541.8597725432041
2019-10-09,1547.1074830979962
2019-10-10,1557.1089161275809
2019-10-11,1583.928473
2019-10-14,1582.621681
2019-10-15,1598.218722
2019-10-16,1601.23122
2019-10-17,1606.858407
2019-10-18,1605.355847
2019-10-21,1617.104462
2019-10-22,1620.085836
2019-10-23,1622.701813
2019-10-24,1625.597304
2019-10-25,1630.173547
2019-10-28,1635.610848
2019-10-29,1639.059993
2019-10-30,1635.418591
2019-10-31,1632.455316
2019-11-01,1647.730248
2019-11-04,1661.316092
2019-11-05,1665.3848315389746
2019-11-06,1665.8368591548267
2019-11-07,1672.2959349103728
2019-11-08,1671.2702276481525
2019-11-11,1666.5572012694677
2019-11-12,1669.359923661414
2019-11-13,1660.4956822097024
2019-11-14,1656.2263753204625
2019-11-15,1668.9891500286835
2019-11-18,1669.9387409961043
2019-11-19,1668.5693114349122
2019-11-20,1659.1149231389581
2019-11-21,1655.0452080370897
2019-11-22,1659.2588359519393
2019-11-25,1670.5677318017179
2019-11-26,1668.604175339392
2019-11-27,1674.3353774823095
2019-11-28,1672.672650911996
2019-11-29,1663.4484329553516
2019-12-02,1657.3943019453943
2019-12-03,1645.850550879652
2019-12-04,1654.743245381769
2019-12-05,1658.2897840692858
2019-12-06,1671.4753788894104
2019-12-09,1672.398783751605
2019-12-10,1670.0157341668933
2019-12-11,1673.5002431936607
2019-12-12,1688.4004501917022
2019-12-13,1700.6003354654717
2019-12-16,1711.1086868554128
2019-12-17,1715.1716815974662
2019-12-18,1714.3453711678667
2019-12-19,1716.7278767107523
2019-12-20,1720.3705580829967
2019-12-23,1720.3140474275563
2019-12-24,1720.6524474777782
2019-12-25,1719.4723922000494
2019-12-26,1724.379428006535
2019-12-27,1730.133929
2019-12-30,1725.5156970642383
2019-12-31,1728.596710097946
2020-01-01,1728.6159545860264
2020-01-02,1739.4212194796141
2020-01-03,1730.0873925061824
2020-01-06,1723.4563452061786
2020-01-07,1723.9559727342785
2020-01-08,1720.0432742199382
2020-01-09,1728.8504884979889
2020-01-10,1727.0573984760763
2020-01-13,1732.3622565378853
2020-01-14,1734.408821957896
2020-01-15,1731.2174162843314
2020-01-16,1738.407873688545
2020-01-17,1743.7041373255465
2020-01-20,1743.550382320627
2020-01-21,1732.4239252743573
2020-01-22,1732.8427874143167
2020-01-23,1724.371999466336
2020-01-24,1717.2029278040347
2020-01-27,1689.5851307575406
2020-01-28,1695.0190504525006
2020-01-29,1692.2465277640129
2020-01-30,1681.858677256059
2020-01-31,1663.3351822212012
2020-02-03,1661.6827112894787
2020-02-04,1683.3835540507919
2020-02-05,1702.743673621358
2020-02-06,1713.7854565241382
2020-02-07,1703.2387214395485
2020-02-10,1701.0117801832569
2020-02-11,1711.7710251995677
2020-02-12,1722.9861728087806
2020-02-13,1717.8713705743996
2020-02-14,1715.3547818838626
2020-02-17,1715.0096548617912
2020-02-18,1702.8568081253368
2020-02-19,1707.5395465275283
2020-02-20,1701.7181725247472
2020-02-21,1691.3284853071177
2020-02-24,1644.5317204078385
2020-02-25,1606.5329699552
2020-02-26,1592.8629215427106
2020-02-27,1546.4338566224405
2020-02-28,1512.6328171578382
2020-03-02,1546.0800254237786
2020-03-03,1533.2131518744777
2020-03-04,1561.70411678125
2020-03-05,1534.4446507910136
2020-03-06,1497.9393965275865
2020-03-09,1381.7711549200421
2020-03-10,1407.316850501962
2020-03-11,1360.7656634475725
2020-03-12,1226.4876824425469
2020-03-13,1269.803291247892
2020-03-16,1165.6102104270913
2020-03-17,1192.6701495757106
2020-03-18,1125.4859077412063
2020-03-19,1124.635533423383
2020-03-20,1118.305672404102
2020-03-23,1077.8184656999229
2020-03-24,1168.4016744205996
2020-03-25,1212.030164261155
2020-03-26,1258.3891410073936
2020-03-27,1235.669862992113
2020-03-30,1247.8947638615746
2020-03-31,1244.2698405693295
2020-04-01,1197.9158029725736
2020-04-02,1206.4315089807492
2020-04-03,1187.4599012406443
2020-04-06,1247.6532947856115
2020-04-07,1270.2042283560165
2020-04-08,1292.7538532090919
2020-04-09,1319.2624935631272
2020-04-10,1321.976128035028
2020-04-13,1307.5159610564026
2020-04-14,1328.5790826881132
2020-04-15,1290.7097052824827
2020-04-16,1282.626935882731
2020-04-17,1321.14155803165
2020-04-20,1307.709615298456
2020-04-21,1270.1727787148752
2020-04-22,1284.7954365675246
2020-04-23,1296.5015766827614
2020-04-24,1296.8149147152326
2020-04-27,1327.943534903161
2020-04-28,1340.9760348067925
2020-04-29,1375.6879518853843
2020-04-30,1361.8032789513386
2020-05-01,1332.388246898484
2020-05-04,1314.3954641752673
2020-05-05,1324.8520433878023
2020-05-06,1315.3703132867258
2020-05-07,1322.883431651976
2020-05-08,1352.0436087017029
2020-05-11,1346.462775258801
2020-05-12,1329.9847178195648
2020-05-13,1304.318325744074
2020-05-14,1298.25256581932
2020-05-15,1302.134772616794
2020-05-18,1345.2875671768847
2020-05-19,1345.9873618597776
2020-05-20,1363.7522253665006
2020-05-21,1355.4692445981955
2020-05-22,1345.2104591800758
2020-05-25,1354.2069781951316
2020-05-26,1389.6245565175332
2020-05-27,1413.0273516675186
2020-05-28,1416.3444543860799
2020-05-29,1406.900913222899
2020-06-01,1427.1485703749047
2020-06-02,1452.0225885089815
2020-06-03,1492.5198531802168
2020-06-04,1500.5211633390447
2020-06-05,1547.5879680844587
2020-06-08,1574.624946812388
2020-06-09,1554.633359978793
2020-06-10,1529.9748977070117
2020-06-11,1448.5022976792925
2020-06-12,1453.812535295058
2020-06-15,1446.6031497698928
2020-06-16,1485.761349722375
2020-06-17,1476.1285535308837
2020-06-18,1472.2129180834802
2020-06-19,1466.293195903775
2020-06-22,1464.601890704467
2020-06-23,1480.0271030528463
2020-06-24,1441.121824602789
2020-06-25,1443.7408957990197
2020-06-26,1422.7483051983254
2020-06-29,1435.2033857165368
2020-06-30,1444.4846286539507
2020-07-01,1441.764626223159
2020-07-02,1458.809349850157
2020-07-03,1458.4038138997498
2020-07-06,1487.8761311449712
2020-07-07,1467.3814281091363
2020-07-08,1466.7515769733109
2020-07-09,1449.442872162429
2020-07-10,1463.5499073466233
2020-07-13,1474.4095183106735
2020-07-14,1479.3253966910213
2020-07-15,1505.6097941152634
2020-07-16,1501.009751
2020-07-17,1498.1502088948669
2020-07-20,1498.6343143589215
2020-07-21,1517.1282202220966
2020-07-22,1516.2897935205663
2020-07-23,1513.480317307525
2020-07-24,1502.1134362863884
2020-07-27,1508.5497365171857
2020-07-28,1505.1480949815314
2020-07-29,1513.8479246925733
2020-07-30,1493.0613603635777
2020-07-31,1480.0998193812882
2020-08-03,1488.9562539526753
2020-08-04,1505.6803489133767
2020-08-05,1523.9060700333039
2020-08-06,1520.9872563818178
2020-08-07,1522.6072362668694
2020-08-10,1537.3986330747857
2020-08-11,1555.0343599234739
2020-08-12,1567.2076400021435
2020-08-13,1561.3588266864401
2020-08-14,1558.6300455901628
2020-08-17,1556.994165575308
2020-08-18,1552.172369979521
2020-08-19,1552.6338677277442
2020-08-20,1532.4503015883947
2020-08-21,1531.3030285536674
2020-08-24,1555.016402676156
2020-08-25,1557.462266743125
2020-08-26,1560.213649352388
2020-08-27,1557.8731569316824
2020-08-28,1570.9966443527273
2020-08-31,1558.9742860254735
2020-09-01,1561.2337972165521
2020-09-02,1570.0155241810105
2020-09-03,1552.0454580655514
2020-09-04,1546.8255216309115
2020-09-07,1553.2184635864903
2020-09-08,1531.5541268255058
2020-09-09,1541.9064547906507
2020-09-10,1533.903264533409
2020-09-11,1534.7972101677508
2020-09-14,1553.0240940830633
2020-09-15,1552.5011155549803
2020-09-16,1559.4151664573303
2020-09-17,1549.6706579106349
2020-09-18,1541.5954567705382
2020-09-21,1499.7066402811915
2020-09-22,1496.7013181724235
2020-09-23,1477.655528453847
2020-09-24,1466.9358366017582
2020-09-25,1473.840719886134
2020-09-28,1504.2032819843596
2020-09-29,1496.6023382536232
2020-09-30,1499.589972
2020-10-01,1502.897405
2020-10-02,1503.711301
2020-10-05,1531.44916
2020-10-06,1532.331665
2020-10-07,1543.837621
2020-10-08,1559.852555
2020-10-09,1563.526224925238
2020-10-12,1574.414238977903
2020-10-13,1559.2733929285396
2020-10-14,1554.678131211054
2020-10-15,1544.2183116545002
2020-10-16,1548.3337568848192
2020-10-19,1545.941125
2020-10-20,1550.3109253044581
2020-10-21,1551.8406651866574
2020-10-22,1558.740851609476
2020-10-23,1568.533726054822
2020-10-26,1544.0990437788087
2020-10-27,1526.5846324612562
2020-10-28,1484.3336613049153
2020-10-29,1485.6377468674907
2020-10-30,1478.2802961078264
2020-11-02,1504.4960813940925
2020-11-03,1537.3918204331321
2020-11-04,1542.1802415849763
2020-11-05,1575.8036560746018
2020-11-06,1576.7374133023252
2020-11-09,1641.0675768124336
2020-11-10,1669.4820083951226
2020-11-11,1674.4080047437772
2020-11-12,1657.141378255463
2020-11-13,1671.6724576853517
2020-11-16,1709.9280317955106
2020-11-17,1714.6367747768347
2020-11-18,1711.4149357334113
2020-11-19,1705.6731694966375
2020-11-20,1705.068583
2020-11-23,1723.031932
2020-11-24,1763.302489
2020-11-25,1759.580368
2020-11-26,1758.887103
2020-11-27,1762.884056
2020-11-30,1730.8138678006042
2020-12-01,1756.1997616320343
2020-12-02,1769.358390223479
2020-12-03,1781.6465523746276
2020-12-04,1801.4262946740535
2020-12-07,1792.0755128812077
2020-12-08,1792.2753450041998
2020-12-09,1796.8465202495036
2020-12-10,1795.8637629455368
2020-12-11,1787.7419517637873
2020-12-14,1784.1958162591102
2020-12-15,1799.888362254514
2020-12-16,1806.9196250395041
2020-12-17,1815.6280074260053
2020-12-18,1805.0376193742234
2020-12-21,1783.0038281333173
2020-12-22,1774.5295481155663
2020-12-23,1794.0608139907963
2020-12-24,1799.8362772738749
2020-12-25,1801.2549736395445
2020-12-28,1809.1867838399014
2020-12-29,1814.8425857632194
2020-12-30,1821.7776558617784
2020-12-31,1822.2707974972166
2021-01-01,1822.3851964478051
2021-01-04,1817.4153509458706
2021-01-05,1831.7221704334781
2021-01-06,1866.3881530732162
2021-01-07,1886.9277525233479
2021-01-08,1896.1336028706762
2021-01-11,1886.367236257167
2021-01-12,1899.9513326817794
2021-01-13,1902.4840868552799
2021-01-14,1915.7141407857916
2021-01-15,1891.678831679662
2021-01-18,1888.6502126117257
2021-01-19,1900.8629973232144
2021-01-20,1910.9542984893526
2021-01-21,1908.5191181008577
2021-01-22,1894.1727219976053
2021-01-25,1887.1338146456999
2021-01-26,1884.8950942095262
2021-01-27,1857.7765264720774
2021-01-28,1858.1264470395856
2021-01-29,1825.6362993480782
2021-02-01,1842.5142377642899
2021-02-02,1862.5898333487019
2021-02-03,1878.4838022629174
2021-02-04,1890.1716660541038
2021-02-05,1905.0952923072446
2021-02-08,1927.4354417765114
2021-02-09,1929.2333991098346
2021-02-10,1935.9908043581104
2021-02-11,1935.8145077019044
2021-02-12,1942.391235932203
2021-02-15,1957.2585914559909
2021-02-16,1965.2263915691983
2021-02-17,1960.919201338579
2021-02-18,1944.6972511150586
2021-02-19,1959.3802589115555
2021-02-22,1965.7098628698207
2021-02-23,1973.5032307515073
2021-02-24,1984.679383761295
2021-02-25,1976.910402529515
2021-02-26,1935.8519033625537
2021-03-01,1970.2005561516214
2021-03-02,1967.1849420644915
2021-03-03,1980.8907409599024
2021-03-04,1965.2702217374444
2021-03-05,1977.5326082081529
2021-03-08,1992.2076612992762
2021-03-09,2000.4164950616175
2021-03-10,2016.2324227987497
2021-03-11,2031.65471305524
2021-03-12,2041.5678878332274
2021-03-15,2046.1052256589128
2021-03-16,2043.053795337567
2021-03-17,2046.0010246781612
2021-03-18,2046.3777681758127
2021-03-19,2035.8926471590603
2021-03-22,2032.0322753749201
2021-03-23,2004.0668900080918
2021-03-24,1990.2984147933857
2021-03-25,2001.093270684691
2021-03-26,2029.5559970329027
2021-03-29,2022.9263368892605
2021-03-30,2032.2884544231679
2021-03-31,2022.641798765085
2021-04-01,2036.0334681179547
2021-04-02,2037.0650222452987
2021-04-05,2051.25436236391
2021-04-06,2053.807152554598
2021-04-07,2058.9513196297153
2021-04-08,2057.249383533767
2021-04-09,2057.882135640849
2021-04-12,2056.2203618894973
2021-04-13,2054.3439898885617
2021-04-14,2066.9611758647898
2021-04-15,2074.988604077053
2021-04-16,2086.5301869865502
2021-04-19,2087.0329518154895
2021-04-20,2059.2155241390583
2021-04-21,2064.0418866717177
2021-04-22,2062.024486082956
2021-04-23,2075.116952085632
2021-04-26,2086.7560057463897
2021-04-27,2088.6925247644444
2021-04-28,2094.8764933603843
2021-04-29,2103.7695703171507
2021-04-30,2084.0224972404385
2021-05-03,2096.3961350964405
2021-05-04,2087.5366792460086
2021-05-05,2104.1717244425968
2021-05-06,2124.3996125770377
2021-05-07,2147.81013363096
2021-05-10,2154.472030880632
2021-05-11,2122.6612924686747
2021-05-12,2092.9609274180875
2021-05-13,2096.0515061597007
2021-05-14,2127.7564318550976
2021-05-17,2130.2967875419836
2021-05-18,2135.545088277922
