Date,UNITED KINGDOM VALUE
2012-04-09,12822.136945567894
2012-04-10,12521.054424576161
2012-04-11,12672.812584820735
2012-04-12,12809.57189145121
2012-04-13,12644.066359181903
2012-04-16,12614.29129588571
2012-04-17,12930.090222138937
2012-04-18,12924.663553796998
2012-04-19,12924.300473739571
2012-04-20,13019.705839887758
2012-04-23,12790.575879348962
2012-04-24,12986.684549728281
2012-04-25,12966.694001796537
2012-04-26,13106.832465867006
2012-04-27,13226.522976641672
2012-04-30,13143.359223047086
2012-05-01,13281.120770451647
2012-05-02,13117.758197841404
2012-05-03,13145.874541606096
2012-05-04,12872.28815442425
2012-05-07,12890.61056229328
2012-05-08,12673.229674723383
2012-05-09,12606.601952589372
2012-05-10,12728.289189795189
2012-05-11,12733.769361257577
2012-05-14,12470.962487777688
2012-05-15,12359.632648558543
2012-05-16,12202.427932946914
2012-05-17,11970.82447200877
2012-05-18,11806.428560812592
2012-05-21,11877.007564899735
2012-05-22,12131.774377433856
2012-05-23,11779.503477499762
2012-05-24,11962.189094778667
2012-05-25,11934.804474194776
2012-05-28,11959.200516772491
2012-05-29,12005.818479871079
2012-05-30,11716.133446240985
2012-05-31,11653.12824647755
2012-06-01,11554.132287051983
2012-06-04,11588.789786657759
2012-06-05,11580.502123708551
2012-06-06,11965.219370417863
2012-06-07,12200.338756424077
2012-06-08,12049.488300203655
2012-06-11,12140.63577208441
2012-06-12,12273.056540550617
2012-06-13,12349.489906484687
2012-06-14,12322.962478881129
2012-06-15,12467.64251492033
2012-06-18,12484.700137037633
2012-06-19,12757.412786878618
2012-06-20,12853.75539856017
2012-06-21,12630.170431885623
2012-06-22,12439.473251636402
2012-06-25,12320.520003773432
2012-06-26,12328.812110981391
2012-06-27,12486.789075159624
2012-06-28,12357.936638307978
2012-06-29,12640.57096981816
2012-07-02,12790.603625274985
2012-07-03,12860.003644613747
2012-07-04,12769.9161233801
2012-07-05,12761.250588246743
2012-07-06,12668.99444022553
2012-07-09,12595.230547834011
2012-07-10,12683.367887009437
2012-07-11,12796.217392091223
2012-07-12,12561.923799722
2012-07-13,12781.500344648539
2012-07-16,12853.01730595885
2012-07-17,12740.839425002157
2012-07-18,12864.531432573549
2012-07-19,12971.512643884766
2012-07-20,12738.298916788168
2012-07-23,12380.968462467872
2012-07-24,12306.09918311485
2012-07-25,12327.280115001817
2012-07-26,12577.409024056757
2012-07-27,12741.425818947015
2012-07-30,12908.81190879841
2012-07-31,12740.169639405809
2012-08-01,12849.658007033984
2012-08-02,12709.20684667923
2012-08-03,13105.97834995503
2012-08-06,13170.760235857797
2012-08-07,13335.454438376812
2012-08-08,13388.303107562411
2012-08-09,13366.453664194385
2012-08-10,13414.100409660354
2012-08-13,13400.306777287517
2012-08-14,13476.41165887367
2012-08-15,13441.98853816447
2012-08-16,13498.692368386515
2012-08-17,13513.160723055888
2012-08-20,13467.24712072467
2012-08-21,13595.945899832384
2012-08-22,13449.087833228217
2012-08-23,13491.818513984234
2012-08-24,13426.536261553827
2012-08-27,13413.376736304588
2012-08-28,13447.47197786082
2012-08-29,13364.817218629696
2012-08-30,13275.943286604324
2012-08-31,13311.232244024905
2012-09-03,13416.781999594952
2012-09-04,13203.276107290387
2012-09-05,13173.655828207608
2012-09-06,13496.113851108332
2012-09-07,13686.8332837602
2012-09-10,13683.880264081141
2012-09-11,13767.578136157741
2012-09-12,13815.64191373769
2012-09-13,13911.003297424175
2012-09-14,14249.846636655979
2012-09-17,14203.443553129107
2012-09-18,14077.68807745807
2012-09-19,14136.951770162328
2012-09-20,14024.758208736377
2012-09-21,14072.882204669188
2012-09-24,14003.31573783251
2012-09-25,14111.462128304513
2012-09-26,13780.571064931482
2012-09-27,13854.002616351745
2012-09-28,13703.784067393042
2012-10-01,13884.018335349152
2012-10-02,13808.28190986721
2012-10-03,13819.66745777584
2012-10-04,13860.128859883653
2012-10-05,14004.5463576841
2012-10-08,13800.517100743133
2012-10-09,13727.60482961831
2012-10-10,13706.157501450902
2012-10-11,13847.511043726932
2012-10-12,13782.808682779025
2012-10-15,13779.575955046068
2012-10-16,14011.156713820312
2012-10-17,14202.902129870965
2012-10-18,14208.17416099218
2012-10-19,14060.242059920756
2012-10-22,14035.233374898828
2012-10-23,13751.704657345697
2012-10-24,13830.91853044042
2012-10-25,13894.24223292621
2012-10-26,13847.890262857994
2012-10-29,13753.094935550344
2012-10-30,13978.855144297677
2012-10-31,13895.426285950656
2012-11-01,14176.7488884144
2012-11-02,14086.669899109444
2012-11-05,13917.062391983945
2012-11-06,14041.271243364241
2012-11-07,13835.549021559164
2012-11-08,13761.376466563444
2012-11-09,13649.518416754536
2012-11-12,13626.669789528833
2012-11-13,13683.71748007164
2012-11-14,13526.81676862464
2012-11-15,13467.753337863798
2012-11-16,13236.72542893059
2012-11-19,13643.01143295521
2012-11-20,13652.808840317388
2012-11-21,13726.457213565509
2012-11-22,13792.125491613839
2012-11-23,13920.388236524868
2012-11-26,13823.556324139105
2012-11-27,13841.393694437655
2012-11-28,13828.092351898618
2012-11-29,14037.024849343188
2012-11-30,14060.210442567739
2012-12-03,14104.274488296956
2012-12-04,14084.111242479361
2012-12-05,14173.450102361123
2012-12-06,14239.505463025138
2012-12-07,14199.843765552134
2012-12-10,14240.130309817421
2012-12-11,14330.763096101617
2012-12-12,14428.556327586835
2012-12-13,14425.914227120871
2012-12-14,14374.046780974693
2012-12-17,14443.295817294966
2012-12-18,14532.481256700758
2012-12-19,14642.259754285737
2012-12-20,14606.35779031842
2012-12-21,14510.31944683682
2012-12-24,14506.732995215121
2012-12-25,14506.732995215121
2012-12-26,14508.532614740641
2012-12-27,14509.10931566891
2012-12-28,14459.720401108627
2012-12-31,14474.743558358034
2013-01-01,14474.743558358034
2013-01-02,14819.811002253386
2013-01-03,14770.954804596697
2013-01-04,14780.781043812276
2013-01-07,14774.668574448131
2013-01-08,14715.801055696404
2013-01-09,14833.079111643441
2013-01-10,14941.636974322251
2013-01-11,14998.83336570067
2013-01-14,14902.389051508331
2013-01-15,14910.436922412058
2013-01-16,14762.085195982447
2013-01-17,14810.675105715001
2013-01-18,14745.262133112168
2013-01-21,14774.266354854377
2013-01-22,14781.774794913117
2013-01-23,14804.335473695754
2013-01-24,14933.925857940538
2013-01-25,15020.117655386062
2013-01-28,14995.296957112001
2013-01-29,15169.443576320107
2013-01-30,15189.189263882829
2013-01-31,15058.082119265977
2013-02-01,15076.859027250186
2013-02-04,14787.562389208444
2013-02-05,14795.706068896598
2013-02-06,14795.218364548173
2013-02-07,14666.298773186512
2013-02-08,14880.577025024331
2013-02-11,14775.054843179989
2013-02-12,14917.234919778835
2013-02-13,14858.149232481746
2013-02-14,14719.487811281104
2013-02-15,14696.784867479713
2013-02-18,14621.44783674597
2013-02-19,14683.498844173664
2013-02-20,14541.972324898214
2013-02-21,14267.515441571184
2013-02-22,14382.96860951747
2013-02-25,14353.632310918523
2013-02-26,14128.341978630118
2013-02-27,14282.808754920934
2013-02-28,14393.503717348218
2013-03-01,14254.815796068855
2013-03-04,14185.296579420554
2013-03-05,14413.90695229788
2013-03-06,14434.73213151562
2013-03-07,14430.282775568981
2013-03-08,14475.219732272473
2013-03-11,14451.597662933496
2013-03-12,14436.08338497391
2013-03-13,14406.920984120221
2013-03-14,14643.782718772542
2013-03-15,14588.702118916446
2013-03-18,14493.88062614311
2013-03-19,14453.028290944316
2013-03-20,14460.79047428041
2013-03-21,14425.13224194585
2013-03-22,14508.771811038068
2013-03-25,14407.81816582285
2013-03-26,14466.523805392782
2013-03-27,14384.936741762636
2013-03-28,14466.974856074256
2013-03-29,14466.974856074256
2013-04-01,14512.706674250128
2013-04-02,14603.671719579026
2013-04-03,14414.22486035006
2013-04-04,14316.76265804651
2013-04-05,14305.396975780473
2013-04-08,14270.780295960602
2013-04-09,14441.671189449275
2013-04-10,14621.377394993446
2013-04-11,14728.146092913768
2013-04-12,14647.44031987913
2013-04-15,14473.43995368597
2013-04-16,14417.537422946532
2013-04-17,14209.544304381914
2013-04-18,14231.87363680072
2013-04-19,14330.630688790574
2013-04-22,14342.196229292975
2013-04-23,14599.36858608144
2013-04-24,14696.538338471992
2013-04-25,14897.120664265942
2013-04-26,14906.378313222049
2013-04-29,14984.849682231263
2013-04-30,15022.711391747154
2013-05-01,15052.532325127913
2013-05-02,15010.235233207564
2013-05-03,15215.57998554024
2013-05-06,15178.931244487008
2013-05-07,15247.47883036146
2013-05-08,15403.522660842913
2013-05-09,15343.844101539093
2013-05-10,15264.814389460684
2013-05-13,15249.703864022053
2013-05-14,15274.749295070165
2013-05-15,15283.72932574496
2013-05-16,15363.482854954134
2013-05-17,15378.15491640449
2013-05-20,15475.223691252178
2013-05-21,15507.514424341187
2013-05-22,15502.308614251766
2013-05-23,15205.917735595713
2013-05-24,15165.286722777531
2013-05-27,15127.721609354969
2013-05-28,15294.222807261152
2013-05-29,15091.465181867232
2013-05-30,15247.457415827444
2013-05-31,15036.684856300062
2013-06-03,15038.838863461966
2013-06-04,15136.433502510983
2013-06-05,14902.942985350834
2013-06-06,14838.719339816904
2013-06-07,15018.296633184842
2013-06-10,14956.93067592693
2013-06-11,14903.92103081731
2013-06-12,14869.005243890066
2013-06-13,14866.75462274483
2013-06-14,14876.247392717143
2013-06-17,14961.477262717903
2013-06-18,14991.344757303897
2013-06-19,14955.866264576014
2013-06-20,14364.89941724163
2013-06-21,14185.040845810252
2013-06-24,14019.052870078705
2013-06-25,14187.135396083611
2013-06-26,14254.023138583932
2013-06-27,14294.174660697096
2013-06-28,14220.815412936707
2013-07-01,14445.600049863839
2013-07-02,14381.997074943072
2013-07-03,14271.336594306864
2013-07-04,14509.625562631321
2013-07-05,14218.942680254646
2013-07-08,14431.744384189933
2013-07-09,14495.665275604259
2013-07-10,14594.36201187513
2013-07-11,14855.80366318739
2013-07-12,14875.2179688077
2013-07-15,14963.401369308835
2013-07-16,14972.09279922714
2013-07-17,15090.559470359582
2013-07-18,15246.34582950141
2013-07-19,15301.17840402251
2013-07-22,15399.237533034524
2013-07-23,15398.151046954532
2013-07-24,15455.80800156768
2013-07-25,15338.1597300189
2013-07-26,15327.712546056793
2013-07-29,15296.353509587356
2013-07-30,15180.051829824233
2013-07-31,15204.12136285615
2013-08-01,15295.475514134456
2013-08-02,15321.912004451615
2013-08-05,15269.34759499507
2013-08-06,15237.156611984225
2013-08-07,15169.56055172206
2013-08-08,15280.35693795037
2013-08-09,15423.072700733448
2013-08-12,15367.970589851524
2013-08-13,15450.102613057978
2013-08-14,15511.647761507325
2013-08-15,15315.029275931614
2013-08-16,15423.139413329562
2013-08-19,15356.338104071634
2013-08-20,15339.780465952002
2013-08-21,15199.823649722284
2013-08-22,15233.264257650664
2013-08-23,15372.166522488387
2013-08-26,15357.379431852078
2013-08-27,15215.38705109515
2013-08-28,15247.664549174418
2013-08-29,15333.587367140615
2013-08-30,15162.50658537646
2013-09-02,15463.018676906302
2013-09-03,15313.036832221394
2013-09-04,15466.563288384414
2013-09-05,15599.99864304084
2013-09-06,15664.148555920767
2013-09-09,15736.45710510829
2013-09-10,15861.805199255197
2013-09-11,15956.295610728997
2013-09-12,15983.644887901986
2013-09-13,15987.975444552365
2013-09-16,16161.78423155678
2013-09-17,15962.018055872406
2013-09-18,16020.381674779484
2013-09-19,16237.261967629494
2013-09-20,16080.239463092852
2013-09-23,16000.344954778639
2013-09-24,15999.254270451454
2013-09-25,16078.522506268953
2013-09-26,16061.646270131543
2013-09-27,16039.917554895588
2013-09-30,15976.778576815053
2013-10-01,15980.952600127779
2013-10-02,16001.174785022504
2013-10-03,16000.101863792568
2013-10-04,15931.891740561205
2013-10-07,15867.145744886628
2013-10-08,15722.884099318711
2013-10-09,15503.50250789208
2013-10-10,15741.29289277803
2013-10-11,15890.369653806496
2013-10-14,16004.795416308174
2013-10-15,16081.072099662397
2013-10-16,16097.446470346991
2013-10-17,16291.172786160183
2013-10-18,16406.492306315762
2013-10-21,16448.19605493808
2013-10-22,16592.027622782294
2013-10-23,16507.35105188094
2013-10-24,16583.93239757188
2013-10-25,16596.400571599905
2013-10-28,16549.070515838106
2013-10-29,16632.79775576739
2013-10-30,16680.348007127748
2013-10-31,16463.000194630768
2013-11-01,16379.849089765177
2013-11-04,16497.269802841278
2013-11-05,16544.802107926043
2013-11-06,16611.243517879007
2013-11-07,16437.47894767814
2013-11-08,16410.42448162716
2013-11-11,16418.940986892238
2013-11-12,16404.5770134036
2013-11-13,16261.265315890494
2013-11-14,16435.934217427424
2013-11-15,16530.63957162331
2013-11-18,16640.742088065814
2013-11-19,16541.259266973302
2013-11-20,16600.10465936385
2013-11-21,16607.457863286378
2013-11-22,16611.391098695363
2013-11-25,16589.38614888005
2013-11-26,16469.739663885535
2013-11-27,16563.506814206692
2013-11-28,16673.00039694714
2013-11-29,16702.86705760866
2013-12-02,16544.968799533006
2013-12-03,16455.935009326735
2013-12-04,16318.968475138312
2013-12-05,16259.758720959757
2013-12-06,16453.332317079236
2013-12-09,16495.737945848978
2013-12-10,16419.630567163753
2013-12-11,16329.794207234901
2013-12-12,16176.425177317058
2013-12-13,16093.973586779353
2013-12-16,16298.762873131887
2013-12-17,16157.25364578861
2013-12-18,16305.67217833497
2013-12-19,16510.698361636612
2013-12-20,16573.15668782532
2013-12-23,16750.294349820375
2013-12-24,16803.476316051885
2013-12-25,16803.476316051885
2013-12-26,16855.29455945447
2013-12-27,17045.318832924575
2013-12-30,17034.088045423166
2013-12-31,17102.60065097651
2014-01-01,17102.60065097651
2014-01-02,16886.138035647597
2014-01-03,16898.792469323176
2014-01-06,16859.942053706804
2014-01-07,16932.737693088042
2014-01-08,16915.93475984227
2014-01-09,16836.917715729123
2014-01-10,16993.28999405733
2014-01-13,16931.767344395434
2014-01-14,17017.16787462248
2014-01-15,17071.91366846152
2014-01-16,17104.62697423509
2014-01-17,17280.268790484217
2014-01-20,17249.43680090126
2014-01-21,17235.643466571593
2014-01-22,17348.40822570872
2014-01-23,17297.868317259148
2014-01-24,16937.01414682394
2014-01-27,16761.407192392853
2014-01-28,16809.869954199585
2014-01-29,16754.419140761733
2014-01-30,16742.414043468838
2014-01-31,16582.548179277816
2014-02-03,16353.819911166624
2014-02-04,16251.026827795047
2014-02-05,16281.854468127178
2014-02-06,16541.09016624132
2014-02-07,16659.593746689145
2014-02-10,16701.713732000026
2014-02-11,16987.83766366783
2014-02-12,17139.356085651947
2014-02-13,17221.797251684897
2014-02-14,17314.489043614263
2014-02-17,17483.616914932056
2014-02-18,17649.331475272254
2014-02-19,17711.745507591935
2014-02-20,17699.716444810718
2014-02-21,17832.65494004333
2014-02-24,17772.77641234653
2014-02-25,17703.030604823012
2014-02-26,17580.081747046494
2014-02-27,17649.870208311186
2014-02-28,17713.44458867466
2014-03-03,17408.30556941797
2014-03-04,17624.734679282363
2014-03-05,17573.085144195396
2014-03-06,17597.73557817165
2014-03-07,17376.211091580462
2014-03-10,17207.62172570036
2014-03-11,17182.716451267475
2014-03-12,17056.32312903757
2014-03-13,16962.143117802407
2014-03-14,16824.27117603906
2014-03-17,16949.374901245297
2014-03-18,16959.487714286875
2014-03-19,16921.971452767
2014-03-20,16718.830369402647
2014-03-21,16773.225331405534
2014-03-24,16660.393976099997
2014-03-25,16878.895882499233
2014-03-26,16973.31289812212
2014-03-27,16944.898323917947
2014-03-28,17058.689989041537
2014-03-31,17036.2295580075
2014-04-01,17133.099599954054
2014-04-02,17165.135183057882
2014-04-03,17081.057660171995
2014-04-04,17204.816662951293
2014-04-07,17053.23647080231
2014-04-08,17139.72421950567
2014-04-09,17254.801892260024
2014-04-10,17304.823920383897
2014-04-11,17061.364416204466
2014-04-14,17154.223242125925
2014-04-15,17055.976928986285
2014-04-16,17216.64382406899
2014-04-17,17329.379173201236
2014-04-18,17329.379173201236
2014-04-21,17323.70890218853
2014-04-22,17500.343226138833
2014-04-23,17461.833367706105
2014-04-24,17580.643487631376
2014-04-25,17533.333526645103
2014-04-28,17618.28289393267
2014-04-29,17878.465474686505
2014-04-30,17953.922872751875
2014-05-01,17957.558096987665
2014-05-02,18003.17233855064
2014-05-05,17997.837274885336
2014-05-06,18045.060425406755
2014-05-07,18066.82042587853
2014-05-08,18178.31243346073
2014-05-09,18012.21676419806
2014-05-12,18142.986356503934
2014-05-13,18153.70330151601
2014-05-14,18181.000096171127
2014-05-15,18175.351098082534
2014-05-16,18254.595040583496
2014-05-19,18131.235567058673
2014-05-20,18003.186724840016
2014-05-21,18088.217000276916
2014-05-22,18027.0089601269
2014-05-23,18030.04610368253
2014-05-26,18034.863679757498
2014-05-27,18003.927018513787
2014-05-28,17907.882001639675
2014-05-29,17962.85654978876
2014-05-30,17909.216824167
2014-06-02,17963.220800215557
2014-06-03,17869.77359843849
2014-06-04,17799.062113752054
2014-06-05,17808.560721114834
2014-06-06,17955.347884564864
2014-06-09,18008.29258527496
2014-06-10,17931.17292151993
2014-06-11,17905.828148209854
2014-06-12,17930.573792193536
2014-06-13,17916.07088318004
2014-06-16,17892.142565534807
2014-06-17,17876.018409486696
2014-06-18,17944.48144080133
2014-06-19,18116.769837940854
2014-06-20,18082.6462008274
2014-06-23,18068.16794883844
2014-06-24,17986.20658519937
2014-06-25,17842.27569481155
2014-06-26,17825.277835585748
2014-06-27,17899.990406456094
2014-06-30,17935.709230407305
2014-07-01,18136.42861128168
2014-07-02,18238.445253534785
2014-07-03,18313.117423001066
2014-07-04,18334.428973857754
2014-07-07,18198.554065681223
2014-07-08,18005.04148947136
2014-07-09,17977.064240838983
2014-07-10,17812.31201947789
2014-07-11,17866.806640996725
2014-07-14,18002.183256313274
2014-07-15,17999.4985970292
2014-07-16,18234.88356616842
2014-07-17,18025.162874665803
2014-07-18,18014.16060358713
2014-07-21,17978.600242882072
2014-07-22,18138.19765168593
2014-07-23,18185.849661532862
2014-07-24,18203.353988967723
2014-07-25,18173.573119079898
2014-07-28,18202.02854298256
2014-07-29,18188.506152387978
2014-07-30,18056.357541779198
2014-07-31,17979.64005109721
2014-08-01,17765.476238233576
2014-08-04,17795.622104401933
2014-08-05,17837.687637995103
2014-08-06,17716.837400036835
2014-08-07,17620.531708123995
2014-08-08,17484.00730810092
2014-08-11,17636.154205983898
2014-08-12,17630.57732309252
2014-08-13,17622.29725260519
2014-08-14,17682.74738163679
2014-08-15,17683.00672401781
2014-08-18,17851.970963853048
2014-08-19,17826.94581517668
2014-08-20,17833.905828761224
2014-08-21,17831.560164833016
2014-08-22,17798.469341811448
2014-08-25,17811.358610819738
2014-08-26,17921.051220340505
2014-08-27,17932.908949043922
2014-08-28,17845.129977841723
2014-08-29,17902.877588988857
2014-09-01,17924.992930704848
2014-09-02,17811.7559181462
2014-09-03,17897.686189906864
2014-09-04,17797.67427012863
2014-09-05,17691.314058908865
2014-09-08,17472.616023021725
2014-09-09,17366.81314459614
2014-09-10,17443.424683587462
2014-09-11,17448.200969202622
2014-09-12,17438.758480039425
2014-09-15,17428.525161312064
2014-09-16,17409.972167428088
2014-09-17,17503.207376509275
2014-09-18,17676.776164406343
2014-09-19,17637.927707101793
2014-09-22,17454.50260634545
2014-09-23,17276.468192230335
2014-09-24,17350.01040697569
2014-09-25,17110.08933258768
2014-09-26,17048.14420165354
2014-09-29,17004.92278351048
2014-09-30,16894.929722688797
2014-10-01,16735.642245109742
2014-10-02,16342.120124103854
2014-10-03,16360.869580171211
2014-10-06,16508.688693458986
2014-10-07,16486.5368081549
2014-10-08,16446.043038666252
2014-10-09,16359.603093907379
2014-10-10,15999.150906344696
2014-10-13,16161.902355208502
2014-10-14,16054.938236118003
2014-10-15,15652.17067776908
2014-10-16,15664.652905861956
2014-10-17,16030.056322688124
2014-10-20,15950.83199996261
2014-10-21,16269.049147766851
2014-10-22,16266.947854261056
2014-10-23,16322.137668414302
2014-10-24,16288.977221487332
2014-10-27,16246.647022375577
2014-10-28,16383.937143815006
2014-10-29,16500.170664756093
2014-10-30,16365.781503784972
2014-10-31,16526.8603616987
2014-11-03,16329.919766807507
2014-11-04,16250.217992257929
2014-11-05,16443.218441038982
2014-11-06,16408.395188469756
2014-11-07,16424.19894485144
2014-11-10,16522.82934493818
2014-11-11,16578.4909192003
2014-11-12,16518.639806151994
2014-11-13,16463.65796685612
2014-11-14,16417.76292431988
2014-11-17,16456.495232503123
2014-11-18,16544.73525510684
2014-11-19,16526.175663367943
2014-11-20,16492.71648389317
2014-11-21,16693.07622212614
2014-11-24,16617.221100824903
2014-11-25,16612.525841852676
2014-11-26,16694.22580811102
2014-11-27,16542.08394948731
2014-11-28,16459.64642316157
2014-12-01,16330.646307943447
2014-12-02,16536.221699612415
2014-12-03,16547.2407427954
2014-12-04,16403.944234539642
2014-12-05,16440.83337633542
2014-12-08,16284.118724416176
2014-12-09,15999.941242965702
2014-12-10,15915.239365166186
2014-12-11,15834.905377216463
2014-12-12,15430.0290559669
2014-12-15,15048.341051190477
2014-12-16,15560.138121310409
2014-12-17,15524.2383689562
2014-12-18,15764.553726309796
2014-12-19,16009.934032896374
2014-12-22,16081.1222812818
2014-12-23,16036.145436175304
2014-12-24,16099.417033097807
2014-12-25,16099.417033097807
2014-12-26,16111.84102051884
2014-12-29,16140.450045525737
2014-12-30,15960.342800668572
2014-12-31,16034.949053800206
2015-01-01,16034.949053800206
2015-01-02,15802.364535040286
2015-01-05,15268.895912243719
2015-01-06,15094.799544170935
2015-01-07,15105.499860642913
2015-01-08,15488.948742473074
2015-01-09,15401.773645653027
2015-01-12,15350.574132470627
2015-01-13,15490.926903474163
2015-01-14,15140.891438640878
2015-01-15,15361.124926458773
2015-01-16,15458.310709785712
2015-01-19,15570.311925999466
2015-01-20,15698.434202714789
2015-01-21,15883.719768664543
2015-01-22,16032.270221114406
2015-01-23,16021.332870078779
2015-01-26,16089.122906671948
2015-01-27,16160.404797078001
2015-01-28,16107.683105028354
2015-01-29,15890.607845483646
2015-01-30,15698.857804128555
2015-02-02,15833.849746972965
2015-02-03,16238.966344260174
2015-02-04,16279.387394626656
2015-02-05,16377.072214434887
2015-02-06,16340.233261085694
2015-02-09,16281.093861706751
2015-02-10,16218.623423458668
2015-02-11,16162.907081595575
2015-02-12,16344.58986942054
2015-02-13,16531.080039038938
2015-02-16,16469.780299240218
2015-02-17,16511.352052537182
2015-02-18,16626.645269934324
2015-02-19,16586.541066544713
2015-02-20,16588.159006129477
2015-02-23,16563.974335754636
2015-02-24,16677.593520036797
2015-02-25,16661.4278251041
2015-02-26,16568.11997235024
2015-02-27,16625.88527908832
2015-03-02,16519.20423064965
2015-03-03,16425.788705807885
2015-03-04,16361.53283734749
2015-03-05,16439.069314358883
2015-03-06,16107.892208868243
2015-03-09,16092.266407834519
2015-03-10,15658.451238550457
2015-03-11,15548.66863633262
2015-03-12,15595.3033926694
2015-03-13,15337.648663365153
2015-03-16,15525.717212295927
2015-03-17,15581.904771316656
2015-03-18,15781.044211926244
2015-03-19,15908.992203453876
2015-03-20,16301.461770895261
2015-03-23,16385.847798443785
2015-03-24,16276.453682158139
2015-03-25,16298.563710010203
2015-03-26,16029.706254832805
2015-03-27,15939.345372694535
2015-03-30,15945.79059792881
2015-03-31,15702.388895975264
2015-04-01,15779.854814313541
2015-04-02,15847.738950310368
2015-04-03,15847.738950310371
2015-04-06,16005.372067524662
2015-04-07,16197.42586797072
2015-04-08,16063.789567528653
2015-04-09,16057.697238170274
2015-04-10,16104.15058703575
2015-04-13,16050.099557321557
2015-04-14,16279.59154107669
2015-04-15,16322.508936681508
2015-04-16,16384.788834675688
2015-04-17,16288.025468542723
2015-04-20,16402.09709776683
2015-04-21,16401.72508224347
2015-04-22,16451.630342756205
2015-04-23,16602.10551918271
2015-04-24,16789.758331536745
2015-04-27,16930.236543585288
2015-04-28,16916.56643145888
2015-04-29,16889.188520310712
2015-04-30,16825.86293136346
2015-05-01,16702.03204144363
2015-05-04,16635.457200324417
2015-05-05,16605.859017249975
2015-05-06,16683.770785069784
2015-05-07,16510.059732559508
2015-05-08,17142.408793621595
2015-05-11,17251.826838323926
2015-05-12,17155.747557103434
2015-05-13,17260.435942974567
2015-05-14,17349.171841607684
2015-05-15,17338.16399396104
2015-05-18,17212.23998225899
2015-05-19,17002.26087366991
2015-05-20,17143.127409310804
2015-05-21,17327.05558545567
2015-05-22,17214.33212670856
2015-05-25,17214.332126708563
2015-05-26,16854.08868404576
2015-05-27,16994.9748880383
2015-05-28,16954.96493102729
2015-05-29,16802.094614858524
2015-06-01,16649.32569806924
2015-06-02,16776.465058093105
2015-06-03,16803.960172437848
2015-06-04,16612.7130572629
2015-06-05,16388.86951146986
2015-06-08,16355.237167465264
2015-06-09,16302.329241617956
2015-06-10,16736.015686070506
2015-06-11,16733.097662705786
2015-06-12,16651.36871928378
2015-06-15,16432.253121034602
2015-06-16,16485.57506236632
2015-06-17,16494.286363212705
2015-06-18,16715.836119799616
2015-06-19,16721.957755463656
2015-06-22,16924.15353524795
2015-06-23,16838.81844322919
2015-06-24,16882.957425382254
2015-06-25,16772.555030992953
2015-06-26,16651.80116514162
2015-06-29,16346.472533496433
2015-06-30,16046.454680166878
2015-07-01,16109.204442902348
2015-07-02,16218.29733616255
2015-07-03,16074.430910458153
2015-07-06,15920.377376450158
2015-07-07,15441.06725250654
2015-07-08,15521.34071390063
2015-07-09,15719.878561925492
2015-07-10,16040.726933032323
2015-07-13,16231.646344370183
2015-07-14,16304.010516591447
2015-07-15,16338.439175765123
2015-07-16,16409.262810870492
2015-07-17,16381.412534288971
2015-07-20,16367.995897131008
2015-07-21,16320.500274973396
2015-07-22,16104.346670943933
2015-07-23,15936.268661676213
2015-07-24,15736.768977855858
2015-07-27,15637.802220185307
2015-07-28,15768.811358870065
2015-07-29,16044.63519539445
2015-07-30,16124.401833521224
2015-07-31,16157.9481121923
2015-08-03,16114.297386824486
2015-08-04,16107.206422140107
2015-08-05,16307.679362690607
2015-08-06,16220.898627570405
2015-08-07,16134.834948289787
2015-08-10,16246.263146703966
2015-08-11,16060.31383574742
2015-08-12,15939.576960330942
2015-08-13,15923.827155703348
2015-08-14,15883.101430142384
2015-08-17,15858.684427446064
2015-08-18,15844.752835209189
2015-08-19,15500.622020621155
2015-08-20,15483.293229470668
2015-08-21,15048.654187084612
2015-08-24,14320.020136187446
2015-08-25,14706.551480061868
2015-08-26,14298.487891650084
2015-08-27,14737.127511603387
2015-08-28,14861.500759399394
2015-08-31,14887.151573228435
2015-09-01,14350.969992690107
2015-09-02,14351.617529574762
2015-09-03,14569.744206910322
2015-09-04,14113.08992282399
2015-09-07,14275.46967995146
2015-09-08,14576.67519776885
2015-09-09,14785.451894539025
2015-09-10,14631.574562001746
2015-09-11,14538.015171971343
2015-09-14,14426.508362023133
2015-09-15,14522.328978711805
2015-09-16,14836.088087415823
2015-09-17,14703.966855607587
2015-09-18,14535.958233074445
2015-09-21,14421.84333368513
2015-09-22,13883.681293285052
2015-09-23,13990.49751615095
2015-09-24,13828.745104144507
2015-09-25,14058.45272001291
2015-09-28,13625.29968169397
2015-09-29,13552.679100115978
2015-09-30,13907.406419894745
2015-10-01,13973.778749133473
2015-10-02,14185.41831447924
2015-10-05,14606.885179435729
2015-10-06,14751.098574314738
2015-10-07,14973.181828116141
2015-10-08,15056.195464073318
2015-10-09,15217.148608007748
2015-10-12,15090.583631435295
2015-10-13,14833.430160426567
2015-10-14,14884.716749522553
2015-10-15,15034.927076216605
2015-10-16,15108.653914967843
2015-10-19,15020.20335940442
2015-10-20,14959.175599363076
2015-10-21,14923.05148871057
2015-10-22,14996.732007419027
2015-10-23,15074.704453056018
2015-10-26,15001.60754318675
2015-10-27,14787.408210349695
2015-10-28,14965.279228789814
2015-10-29,14782.858690376344
2015-10-30,14829.56886823292
2015-11-02,14837.797609336594
2015-11-03,14901.23090921741
